
[00:00:00.000 --> 00:00:06.000]  小力園堂的弟兄姊妹,大家平安
[00:26:22.000 --> 00:26:24.000]  一方面
[00:26:24.000 --> 00:26:28.000]  當遇到問題或責任的時候
[00:26:28.000 --> 00:26:31.000]  逃避當然是不應該
[00:26:31.000 --> 00:26:37.000]  不過原來當我們面對一些試探挑戰的時候
[00:26:37.000 --> 00:26:41.000]  其實原來逃避並不可恥
[00:26:41.000 --> 00:26:44.000]  原來是十分之有用
[00:26:44.000 --> 00:26:48.000]  在哥倫多前書6章18至20節
[00:26:48.000 --> 00:26:50.000]  保羅是這樣教導我們
[00:26:50.000 --> 00:26:52.000]  我們讀出這段經文
[00:26:52.000 --> 00:26:56.000]  1 2 3 你們要逃避淫行
[00:26:56.000 --> 00:26:59.000]  保羅在這段經文中提到
[00:26:59.000 --> 00:27:02.000]  當面對情慾的試探的時候
[00:27:02.000 --> 00:27:04.000]  我們唯一的方法
[00:27:04.000 --> 00:27:07.000]  或者一個很重要的方法就是
[00:27:07.000 --> 00:27:09.000]  你要閃
[00:27:09.000 --> 00:27:11.000]  你要逃走 你要離開
[00:27:11.000 --> 00:27:13.000]  或許我們會覺得
[00:27:13.000 --> 00:27:17.000]  這個好像是一個很消極的方法
[00:27:17.000 --> 00:27:19.000]  很不型格
[00:27:19.000 --> 00:27:23.000]  不過如果我們舉一個例子
[00:27:23.000 --> 00:27:25.000]  大家很容易理解
[00:27:25.000 --> 00:27:27.000]  你想像一下
[00:27:27.000 --> 00:27:29.000]  如果你行山
[00:27:29.000 --> 00:27:31.000]  行山在山上
[00:27:31.000 --> 00:27:35.000]  你遇見前面有一場很大的山火
[00:27:35.000 --> 00:27:36.000]  發生了
[00:27:36.000 --> 00:27:38.000]  我們會怎樣做
[00:27:38.000 --> 00:27:40.000]  兜頭走
[00:27:40.000 --> 00:27:43.000]  我們不會向著山火的方向
[00:27:43.000 --> 00:27:46.000]  我們一定是離開山火的現場
[00:27:46.000 --> 00:27:49.000]  向著相反的方向離開
[00:27:49.000 --> 00:27:51.000]  我們不會有一個心態
[00:27:51.000 --> 00:27:53.000]  如果我和阿榮行山
[00:27:53.000 --> 00:27:55.000]  阿榮你先走
[00:27:55.000 --> 00:27:57.000]  我不入地獄誰入地獄
[00:27:57.000 --> 00:27:59.000]  我就去山火的方向
[00:27:59.000 --> 00:28:01.000]  我們不會這樣
[00:28:01.000 --> 00:28:06.000]  當面對生死關頭的時候
[00:28:06.000 --> 00:28:08.000]  我們怎樣
[00:28:08.000 --> 00:28:12.000]  我們一定會離開那個危險
[00:28:12.000 --> 00:28:14.000]  而另外
[00:28:14.000 --> 00:28:17.000]  其實逃避離開試探這個教導
[00:28:17.000 --> 00:28:21.000]  背後其實有一個很大的智慧
[00:28:21.000 --> 00:28:24.000]  其實是要提醒我們
[00:28:24.000 --> 00:28:27.000]  我們不要自以為自己
[00:28:27.000 --> 00:28:30.000]  好像叫做道行很高超
[00:28:30.000 --> 00:28:34.000]  不要以為自己百毒不侵
[00:28:34.000 --> 00:28:38.000]  或者當面對這些試探挑戰的時候
[00:28:38.000 --> 00:28:42.000]  有一個心存僥倖的心態
[00:28:42.000 --> 00:28:44.000]  我不知道鼎姐妹你有沒有試過
[00:28:44.000 --> 00:28:47.000]  當你面對可能是奸淫的試探
[00:28:47.000 --> 00:28:51.000]  或者情慾或者其他的試探
[00:28:51.000 --> 00:28:54.000]  你心裏有沒有曾經聽過一些聲音
[00:28:54.000 --> 00:28:57.000]  就是只是小小的東西
[00:28:57.000 --> 00:28:59.000]  沒事的
[00:28:59.000 --> 00:29:04.000]  又或者我只是在這條歪了一點的路裏
[00:29:04.000 --> 00:29:07.000]  走前一點一步
[00:29:07.000 --> 00:29:09.000]  不要緊的
[00:29:09.000 --> 00:29:12.000]  我最後會控制得到的
[00:29:12.000 --> 00:29:16.000]  我會及時抽身得到的
[00:29:16.000 --> 00:29:17.000]  鼎姐妹
[00:29:17.000 --> 00:29:22.000]  這把聲音有時候會不會在你的生命裏
[00:29:22.000 --> 00:29:26.000]  曾經跟你說過這些說話
[00:29:26.000 --> 00:29:30.000]  鼎姐妹試想像一下
[00:29:30.000 --> 00:29:31.000]  如果特別是當中
[00:29:31.000 --> 00:29:33.000]  你有婚姻的
[00:29:33.000 --> 00:29:36.000]  或者就算你單身都好
[00:29:36.000 --> 00:29:38.000]  我問一下大家
[00:29:38.000 --> 00:29:41.000]  你有沒有聽過你身邊的朋友
[00:29:41.000 --> 00:29:43.000]  當他許一個生日願望
[00:29:43.000 --> 00:29:46.000]  或者新年一個立志的時候
[00:29:46.000 --> 00:29:48.000]  你有沒有聽過你的朋友
[00:29:48.000 --> 00:29:49.000]  你的朋友 鼎姐妹
[00:29:49.000 --> 00:29:52.000]  今年我的願望是什麼呢
[00:29:52.000 --> 00:29:54.000]  我的婚姻裏面我要有第三者
[00:29:54.000 --> 00:29:55.000]  我要找第三者
[00:29:55.000 --> 00:29:57.000]  我要找小三
[00:29:57.000 --> 00:30:01.000]  或者你不會聽一個人說他的立志是
[00:30:01.000 --> 00:30:03.000]  我要去奸淫
[00:30:03.000 --> 00:30:04.000]  是吧
[00:30:04.000 --> 00:30:06.000]  沒有聽過的
[00:30:06.000 --> 00:30:12.000]  但是第三者奸淫是怎樣發生的
[00:30:12.000 --> 00:30:15.000]  正正就是一點一步
[00:30:15.000 --> 00:30:17.000]  一點一步
[00:30:17.000 --> 00:30:18.000]  不經意
[00:30:18.000 --> 00:30:21.000]  不經意好像覺得不是很大件事
[00:30:21.000 --> 00:30:22.000]  沒有事的
[00:30:22.000 --> 00:30:23.000]  沒有事的
[00:30:23.000 --> 00:30:30.000]  奸淫就是一個這樣的情況
[00:30:30.000 --> 00:30:33.000]  就會發生
[00:30:33.000 --> 00:30:36.000]  很可怕
[00:30:36.000 --> 00:30:40.000]  主耶穌基督
[00:30:40.000 --> 00:30:43.000]  祂對於我們人性的軟弱
[00:30:43.000 --> 00:30:44.000]  這個本質
[00:30:44.000 --> 00:30:47.000]  祂比我們每一個都清楚
[00:30:47.000 --> 00:30:51.000]  所以在《馬太福音》五章27節到30節
[00:30:51.000 --> 00:30:55.000]  祂給我們一個很重要的教導
[00:30:55.000 --> 00:30:58.000]  祂說你們聽過又說不可奸淫
[00:30:58.000 --> 00:30:59.000]  但是我告訴你們
[00:30:59.000 --> 00:31:02.000]  反看見婦女就動淫念的
[00:31:02.000 --> 00:31:04.000]  這人心裡已經與她犯奸淫了
[00:31:04.000 --> 00:31:06.000]  若是你的右眼使你跌倒
[00:31:06.000 --> 00:31:08.000]  就把她挖出來
[00:31:08.000 --> 00:31:10.000]  丟掉令我失去身體中的一部分
[00:31:10.000 --> 00:31:14.000]  也不讓整個身體被拎進地獄
[00:31:14.000 --> 00:31:15.000]  若是你的右手使你跌倒
[00:31:15.000 --> 00:31:17.000]  就把她撼下來
[00:31:17.000 --> 00:31:19.000]  丟掉令我失去身體中的一部分
[00:31:19.000 --> 00:31:23.000]  也不讓整個身體下地獄
[00:31:25.000 --> 00:31:28.000]  這個教導或是用這個比喻
[00:31:28.000 --> 00:31:30.000]  其實是提醒我們
[00:31:30.000 --> 00:31:33.000]  當你發現在你生命裡
[00:31:33.000 --> 00:31:35.000]  在你裡頭裡
[00:31:35.000 --> 00:31:40.000]  只要有少許偏差的意念出現
[00:31:40.000 --> 00:31:46.000]  我們就要即時與這些危機切割
[00:31:46.000 --> 00:31:48.000]  要與它割席
[00:31:48.000 --> 00:31:53.000]  若非這些小小的意念
[00:31:53.000 --> 00:31:57.000]  其實就會很容易在我們的生命裡
[00:31:57.000 --> 00:31:59.000]  越滾越大
[00:31:59.000 --> 00:32:01.000]  就像癌細胞一樣
[00:32:01.000 --> 00:32:05.000]  毀了我們整個的生命
[00:32:05.000 --> 00:32:11.000]  所以我們應該如何面對試探呢
[00:32:11.000 --> 00:32:13.000]  弟兄姊妹
[00:32:13.000 --> 00:32:17.000]  我很想我們一起好好記住這句話
[00:32:17.000 --> 00:32:21.000]  逃避並不可恥
[00:32:21.000 --> 00:32:23.000]  而且很有用
[00:32:23.000 --> 00:32:29.000]  在最後的訊息裡
[00:32:29.000 --> 00:32:38.000]  我們一起有實踐功課或思考
[00:32:38.000 --> 00:32:40.000]  我覺得很重要
[00:32:40.000 --> 00:32:45.000]  我們要好好守護婚姻的關係
[00:32:45.000 --> 00:32:47.000]  剛才也提及過
[00:32:47.000 --> 00:32:49.000]  當兩個人走在一起的時候
[00:32:49.000 --> 00:32:53.000]  一定會有不同的問題和困難
[00:32:53.000 --> 00:32:56.000]  當我們面對這些問題的時候
[00:32:56.000 --> 00:32:59.000]  我們不要只放在一旁
[00:32:59.000 --> 00:33:00.000]  不理會它
[00:33:00.000 --> 00:33:03.000]  或者只是忍一忍就沒事了
[00:33:03.000 --> 00:33:06.000]  很多時候當出了事之後
[00:33:06.000 --> 00:33:10.000]  回顧一下為何會這樣發生
[00:33:10.000 --> 00:33:13.000]  往往是一些很小的問題
[00:33:13.000 --> 00:33:15.000]  以為沒事就馬上就沒事
[00:33:15.000 --> 00:33:17.000]  到了某個時候
[00:33:17.000 --> 00:33:19.000]  就一發不可收拾
[00:33:19.000 --> 00:33:21.000]  就爆煲了
[00:33:21.000 --> 00:33:23.000]  所以弟兄姊妹
[00:33:23.000 --> 00:33:25.000]  如果在你的婚姻裡
[00:33:25.000 --> 00:33:27.000]  有一些問題
[00:33:27.000 --> 00:33:29.000]  有一些困難
[00:33:29.000 --> 00:33:31.000]  你發覺自己很難面對
[00:33:31.000 --> 00:33:33.000]  我鼓勵你
[00:33:33.000 --> 00:33:35.000]  找人幫你
[00:33:35.000 --> 00:33:37.000]  找你的區域去分享
[00:33:37.000 --> 00:33:40.000]  或者有需要的時候
[00:33:40.000 --> 00:33:43.000]  你去找外面的專家
[00:33:43.000 --> 00:33:46.000]  一些專業人士去幫助你們
[00:33:46.000 --> 00:33:51.000]  去面對、去正視你們婚姻當中的問題
[00:33:51.000 --> 00:33:54.000]  又或者當我們今天去看
[00:33:54.000 --> 00:33:58.000]  很多有性沉溺的一些人
[00:33:58.000 --> 00:34:00.000]  其實他們本身
[00:34:00.000 --> 00:34:03.000]  不是真的因為他們
[00:34:03.000 --> 00:34:06.000]  很好色或者好色
[00:34:06.000 --> 00:34:08.000]  好想、好邪惡
[00:34:08.000 --> 00:34:10.000]  未必是
[00:34:10.000 --> 00:34:12.000]  而是往往他們因為
[00:34:12.000 --> 00:34:14.000]  面對不了他們生命裡
[00:34:14.000 --> 00:34:16.000]  或者婚姻裡的一些問題
[00:34:16.000 --> 00:34:18.000]  或者一些壓力
[00:34:18.000 --> 00:34:21.000]  他們找不到一些合適正確的方法
[00:34:21.000 --> 00:34:23.000]  去舒緩、去面對
[00:34:23.000 --> 00:34:26.000]  而他們就用了性這件事
[00:34:26.000 --> 00:34:28.000]  性濫交的這件事
[00:34:28.000 --> 00:34:32.000]  去成為他們一個回應
[00:34:32.000 --> 00:34:34.000]  所以我們很好的
[00:34:34.000 --> 00:34:36.000]  我們要去面對
[00:34:36.000 --> 00:34:40.000]  婚姻我們生命裡的一些問題
[00:34:40.000 --> 00:34:42.000]  第二件事我覺得很重要的
[00:34:42.000 --> 00:34:44.000]  就是我們每一個
[00:34:44.000 --> 00:34:47.000]  都要好好地去備守望
[00:34:47.000 --> 00:34:50.000]  如果在當中仍然是
[00:34:50.000 --> 00:34:52.000]  獨生的弟兄姊妹
[00:34:52.000 --> 00:34:54.000]  你可以在你的小組裡
[00:34:54.000 --> 00:34:57.000]  找一兩位你很有信任基礎的
[00:34:57.000 --> 00:34:59.000]  一些肢體
[00:34:59.000 --> 00:35:01.000]  成為你在當中的守望
[00:35:01.000 --> 00:35:03.000]  而另外
[00:35:03.000 --> 00:35:06.000]  當你已經進入了婚姻的時候
[00:35:06.000 --> 00:35:08.000]  我鼓勵你
[00:35:08.000 --> 00:35:11.000]  你最好的守望者
[00:35:11.000 --> 00:35:14.000]  是你身邊的一個
[00:35:14.000 --> 00:35:16.000]  是你的先生
[00:35:16.000 --> 00:35:18.000]  或者太太
[00:35:18.000 --> 00:35:25.000]  當我過往有機會去做一些婚前輔導的時候
[00:35:25.000 --> 00:35:29.000]  曾經都試過聽過一些分享
[00:35:29.000 --> 00:35:33.000]  當其中一方有一個期望
[00:35:33.000 --> 00:35:35.000]  當結婚之後
[00:35:35.000 --> 00:35:37.000]  我們可不可以彼此
[00:35:37.000 --> 00:35:39.000]  都開放彼此的透明
[00:35:39.000 --> 00:35:43.000]  你當日的行程
[00:35:43.000 --> 00:35:45.000]  或者特別是你和
[00:35:45.000 --> 00:35:48.000]  需要你去接觸一些異性的時候
[00:35:48.000 --> 00:35:51.000]  你可不可以讓我知道
[00:35:51.000 --> 00:35:53.000]  但是我又發現
[00:35:53.000 --> 00:35:55.000]  有些弟兄或者有些姐妹
[00:35:55.000 --> 00:35:57.000]  他們對這件事
[00:35:57.000 --> 00:35:59.000]  有很大的抗拒
[00:35:59.000 --> 00:36:01.000]  他們就會說
[00:36:01.000 --> 00:36:05.000]  我是否結婚之後就不能有正常的社交生活
[00:36:05.000 --> 00:36:08.000]  我是否結婚之後就不能有自己的私隱
[00:36:08.000 --> 00:36:11.000]  或者最大的一個控訴就是
[00:36:11.000 --> 00:36:14.000]  你是否不信得過我
[00:36:14.000 --> 00:36:18.000]  就要我把我所有的事告訴你
[00:36:18.000 --> 00:36:20.000]  但是我覺得
[00:36:20.000 --> 00:36:22.000]  在這件事上
[00:36:22.000 --> 00:36:24.000]  那個重點
[00:36:24.000 --> 00:36:28.000]  其實不是對方是否信得過你
[00:36:28.000 --> 00:36:31.000]  信任是需要時間去建立
[00:36:31.000 --> 00:36:33.000]  但我覺得重要的是
[00:36:33.000 --> 00:36:36.000]  在對方是否信得過你之前
[00:36:36.000 --> 00:36:39.000]  我覺得我們自己
[00:36:39.000 --> 00:36:43.000]  先不要對自己過份信任
[00:36:43.000 --> 00:36:48.000]  不要覺得自己一定沒事
[00:36:48.000 --> 00:36:50.000]  你向對方開放
[00:36:50.000 --> 00:36:56.000]  亦都是一個邀請對方去為你的生命守望
[00:36:56.000 --> 00:36:59.000]  一個很好的方法
[00:36:59.000 --> 00:37:02.000]  最後
[00:37:02.000 --> 00:37:08.000]  最重要我們要時常有一個敬畏神的心
[00:37:08.000 --> 00:37:10.000]  我們要好好記住
[00:37:10.000 --> 00:37:13.000]  身體是聖靈的殿
[00:37:13.000 --> 00:37:17.000]  婚姻是神聖神喜悅我們間人
[00:37:17.000 --> 00:37:20.000]  十誡
[00:37:20.000 --> 00:37:23.000]  可能在我們很多人的眼中
[00:37:23.000 --> 00:37:25.000]  都好像是一個規範
[00:37:25.000 --> 00:37:27.000]  不准我們這樣
[00:37:27.000 --> 00:37:33.000]  或者要我們過一個神所喜悅的生命
[00:37:33.000 --> 00:37:37.000]  想我們好好去敬畏神
[00:37:37.000 --> 00:37:41.000]  神為何要給我們這些教導呢
[00:37:41.000 --> 00:37:44.000]  因為神很愛我們
[00:37:44.000 --> 00:37:48.000]  很重視我們每一個的生命
[00:37:48.000 --> 00:37:51.000]  神不想我們有事
[00:37:51.000 --> 00:37:53.000]  因為如果當我們出事的時候
[00:37:53.000 --> 00:37:57.000]  神知道很嚴重
[00:37:57.000 --> 00:38:00.000]  你可能因為犯奸淫
[00:38:00.000 --> 00:38:04.000]  你的生命或者你的家庭
[00:38:04.000 --> 00:38:08.000]  會受到很大很大的影響
[00:38:08.000 --> 00:38:10.000]  神愛惜我們
[00:38:10.000 --> 00:38:13.000]  所以神不厭其煩的
[00:38:13.000 --> 00:38:22.000]  經常要提醒我們遠離奸淫的試探
[00:38:22.000 --> 00:38:24.000]  頂姐妹
[00:38:24.000 --> 00:38:32.000]  或許當我們走了這條奸淫的道路的時候
[00:38:32.000 --> 00:38:37.000]  或者我們踏入了這個試探上面的時候
[00:38:37.000 --> 00:38:42.000]  很可能我們可以收起來
[00:38:42.000 --> 00:38:44.000]  沒有人知道
[00:38:44.000 --> 00:38:46.000]  你回來教會
[00:38:46.000 --> 00:38:48.000]  你身邊的弟兄姊妹不知道
[00:38:48.000 --> 00:38:50.000]  你的驅魔不知道
[00:38:50.000 --> 00:38:53.000]  又或者你身邊的另外一半
[00:38:53.000 --> 00:38:56.000]  可能都未必這麼快知道
[00:38:56.000 --> 00:38:59.000]  但我想說
[00:38:59.000 --> 00:39:04.000]  上帝一定知道
[00:39:04.000 --> 00:39:09.000]  上帝一定知道我們的心思意念
[00:39:09.000 --> 00:39:15.000]  上帝一定知道我們做過什麼
[00:39:15.000 --> 00:39:17.000]  所以很盼望
[00:39:17.000 --> 00:39:22.000]  如果我們在座當中真的有跌落這個試探的肢體
[00:39:22.000 --> 00:39:26.000]  我們好好依靠上帝
[00:39:26.000 --> 00:39:29.000]  我們敬畏祂
[00:39:29.000 --> 00:39:34.000]  我們知罪悔改
[00:39:34.000 --> 00:39:37.000]  向祂迴轉
[00:39:37.000 --> 00:39:39.000]  求主憐憫我們

