
[00:00:00.000 --> 00:00:02.000]  跟著是正道的時間
[00:17:34.900 --> 00:17:36.900]  如果拿地圖出來
[00:17:36.900 --> 00:17:37.900]  看他怎樣走
[00:17:37.900 --> 00:17:38.900]  他去到的時候
[00:17:38.900 --> 00:17:40.900]  慢慢地一處事件
[00:17:40.900 --> 00:17:42.900]  一直這樣走
[00:17:42.900 --> 00:17:43.900]  去到南邊
[00:17:43.900 --> 00:17:44.900]  最後是怎樣呢?
[00:17:44.900 --> 00:17:46.900]  去到南地
[00:17:46.900 --> 00:17:48.900]  即是半沙漠地帶
[00:17:48.900 --> 00:17:51.900]  多數如果你要這樣做
[00:17:51.900 --> 00:17:53.900]  因為你去到沒有地方
[00:17:53.900 --> 00:17:55.900]  村民讓你留下來
[00:17:55.900 --> 00:17:57.900]  你便要迫繼續走
[00:17:57.900 --> 00:18:00.900]  一直走到沒有人的地方
[00:18:00.900 --> 00:18:01.900]  然後呢?
[00:18:01.900 --> 00:18:02.900]  饑荒
[00:18:02.900 --> 00:18:04.900]  迫他去埃及
[00:18:04.900 --> 00:18:06.900]  剛才也說了
[00:18:06.900 --> 00:18:07.900]  他差點連太太也沒有了
[00:18:07.900 --> 00:18:08.900]  請問
[00:18:08.900 --> 00:18:11.900]  如果我們覺得神帶領我們去一個地方
[00:18:11.900 --> 00:18:12.900]  我們去到之後
[00:18:12.900 --> 00:18:17.900]  好像阿伯拉罕一開始頭一段時間的經驗
[00:18:17.900 --> 00:18:20.900]  我們會不會覺得不是神帶領呢?
[00:18:20.900 --> 00:18:23.900]  原來阿伯拉罕去到的時候
[00:18:23.900 --> 00:18:26.900]  他面對的不是成功
[00:18:26.900 --> 00:18:29.900]  他面對的是失敗
[00:18:29.900 --> 00:18:31.900]  很多挑戰
[00:18:31.900 --> 00:18:33.900]  危機
[00:18:33.900 --> 00:18:39.900]  跟從神的旨意不一定是帶來很開心的
[00:18:39.900 --> 00:18:41.900]  新約更加是
[00:18:41.900 --> 00:18:42.900]  新約我們說
[00:18:42.900 --> 00:18:44.900]  擔起十字架
[00:18:44.900 --> 00:18:45.900]  背起十字架
[00:18:45.900 --> 00:18:46.900]  跟從主
[00:18:46.900 --> 00:18:48.900]  既然是背起十字架
[00:18:48.900 --> 00:18:50.900]  即是說
[00:18:50.900 --> 00:18:52.900]  可能性命不保
[00:18:52.900 --> 00:18:55.900]  希望沒有那麼嚴重
[00:18:55.900 --> 00:18:56.900]  不過
[00:18:56.900 --> 00:18:57.900]  是有這個可能性的
[00:18:57.900 --> 00:18:59.900]  而世世代代在
[00:18:59.900 --> 00:19:02.900]  初期教會的人就是這樣
[00:19:02.900 --> 00:19:03.900]  跟從主
[00:19:03.900 --> 00:19:05.900]  所以受了很多苦
[00:19:05.900 --> 00:19:07.900]  所以不要以為
[00:19:07.900 --> 00:19:11.900]  如果用快樂成功做決定
[00:19:11.900 --> 00:19:12.900]  這是神的旨意
[00:19:12.900 --> 00:19:14.900]  這真是一個很大的問題
[00:19:14.900 --> 00:19:15.900]  剛才說保羅
[00:19:15.900 --> 00:19:17.900]  保羅也是
[00:19:17.900 --> 00:19:19.900]  保羅跟從主
[00:19:19.900 --> 00:19:20.900]  神差派去
[00:19:20.900 --> 00:19:22.900]  傳福音
[00:19:22.900 --> 00:19:23.900]  他自己怎樣說
[00:19:23.900 --> 00:19:26.900]  他在哥林多後詩十一章二十八、二十九節說
[00:19:26.900 --> 00:19:29.900]  每天有多少問題
[00:19:29.900 --> 00:19:32.900]  就是煩擾他
[00:19:32.900 --> 00:19:35.900]  很多教會有很多問題
[00:19:35.900 --> 00:19:36.900]  沒有人信主
[00:19:36.900 --> 00:19:37.900]  反而沒事
[00:19:37.900 --> 00:19:38.900]  有人信主
[00:19:38.900 --> 00:19:39.900]  反而有事
[00:19:39.900 --> 00:19:40.900]  多人信主就很多事
[00:19:40.900 --> 00:19:42.900]  實際上有一個
[00:19:42.900 --> 00:19:47.900]  知心的牧者
[00:19:47.900 --> 00:19:49.900]  那時我是神學生
[00:19:49.900 --> 00:19:51.900]  跟我們一班神學生說
[00:19:51.900 --> 00:19:54.900]  沒有人就沒有問題
[00:19:54.900 --> 00:19:55.900]  有人就有人問題
[00:19:55.900 --> 00:19:58.900]  多人就多問題
[00:19:58.900 --> 00:20:01.900]  你想多問題還是沒有問題
[00:20:01.900 --> 00:20:02.900]  保羅就是這樣
[00:20:02.900 --> 00:20:03.900]  很多問題
[00:20:03.900 --> 00:20:06.900]  因為原來真的有人信主
[00:20:06.900 --> 00:20:11.900]  還有他要負擔他們的怨虐
[00:20:11.900 --> 00:20:12.900]  為他們祈禱
[00:20:12.900 --> 00:20:14.900]  他們不開心要跟他們聊天
[00:20:14.900 --> 00:20:15.900]  很多這樣的問題
[00:20:15.900 --> 00:20:17.900]  這是跟從主
[00:20:17.900 --> 00:20:19.900]  實際上最容易的是什麼
[00:20:19.900 --> 00:20:21.900]  拍下屁股走人
[00:20:21.900 --> 00:20:23.900]  算了我不做
[00:20:23.900 --> 00:20:27.900]  這個反而是容易的
[00:20:27.900 --> 00:20:29.900]  原來跟從主
[00:20:29.900 --> 00:20:34.900]  可能帶來的不是開心
[00:20:34.900 --> 00:20:36.900]  是不開心
[00:20:36.900 --> 00:20:39.900]  很多問題要處理
[00:20:39.900 --> 00:20:44.900]  還有一個不是一點
[00:20:44.900 --> 00:20:45.900]  是一個圓圈
[00:20:45.900 --> 00:20:47.900]  當然如果你爭論不是圓圈
[00:20:47.900 --> 00:20:49.900]  你說是四方
[00:20:49.900 --> 00:20:50.900]  什麼都好
[00:20:50.900 --> 00:20:52.900]  總之不是一點的意思
[00:20:52.900 --> 00:20:54.900]  這裡我要提一下
[00:20:54.900 --> 00:20:57.900]  創世紀2章16、17節
[00:20:57.900 --> 00:21:00.900]  神跟亞當說
[00:21:00.900 --> 00:21:02.900]  圓中所有樹都可以吃
[00:21:02.900 --> 00:21:04.900]  不過有一棵樹
[00:21:04.900 --> 00:21:05.900]  是善惡之樹
[00:21:05.900 --> 00:21:06.900]  分辨善惡樹
[00:21:06.900 --> 00:21:08.900]  你不可以吃
[00:21:08.900 --> 00:21:12.900]  有一個Gary Friesen的學者
[00:21:12.900 --> 00:21:13.900]  在一本書說
[00:21:13.900 --> 00:21:16.900]  我們今天尋求神的旨意
[00:21:16.900 --> 00:21:19.900]  將經文反過來
[00:21:19.900 --> 00:21:22.900]  我們反過來說
[00:21:22.900 --> 00:21:24.900]  所有圓中的樹都不可以吃
[00:21:24.900 --> 00:21:26.900]  除了這棵樹可以吃
[00:21:26.900 --> 00:21:28.900]  就是為什麼是一點
[00:21:28.900 --> 00:21:30.900]  一定要做這份工作
[00:21:30.900 --> 00:21:33.900]  一定要跟這個人結婚
[00:21:33.900 --> 00:21:36.900]  一定要在這裡或那裡
[00:21:36.900 --> 00:21:40.900]  實際上沒有
[00:21:40.900 --> 00:21:44.900]  神說不可以吃這棵樹的果子
[00:21:44.900 --> 00:21:46.900]  大家知不知道這棵樹是什麼
[00:21:46.900 --> 00:21:50.900]  這棵樹吃了果子後就犯罪
[00:21:50.900 --> 00:21:54.900]  這就和我們一開始讀經文一樣
[00:21:54.900 --> 00:21:56.900]  那個限制是什麼
[00:21:56.900 --> 00:22:03.900]  限制就是不可以違反神的道德標準
[00:22:03.900 --> 00:22:05.900]  不可以犯罪
[00:22:05.900 --> 00:22:08.900]  一扁這些很多人都很害怕
[00:22:08.900 --> 00:22:12.900]  實際上很多時候反而捆綁了我們
[00:22:12.900 --> 00:22:18.900]  捆綁了我們使我們做了決定後
[00:22:18.900 --> 00:22:20.900]  反而覺得有罪疚心
[00:22:20.900 --> 00:22:22.900]  因為經常害怕
[00:22:22.900 --> 00:22:24.900]  你決定做這份工作
[00:22:24.900 --> 00:22:28.900]  那份工作是否神的旨意
[00:22:28.900 --> 00:22:30.900]  我希望不是結婚後
[00:22:30.900 --> 00:22:32.900]  不知道是不是這個女子
[00:22:32.900 --> 00:22:34.900]  在拍拖的時候可以想想
[00:22:34.900 --> 00:22:39.900]  很多時候我們決定了一件事後
[00:22:39.900 --> 00:22:42.900]  經常想會不會是另一個呢
[00:22:42.900 --> 00:22:45.900]  大家想想在聖經裏面
[00:22:45.900 --> 00:22:48.900]  我們先說真是神呼召那班人
[00:22:48.900 --> 00:22:50.900]  真是神呼召
[00:22:50.900 --> 00:22:53.900]  好像阿伯拉罕、耶利米、撒慕爾
[00:22:53.900 --> 00:22:54.900]  什麼都好
[00:22:54.900 --> 00:22:57.900]  神呼召他們有一個任務
[00:22:57.900 --> 00:22:59.900]  有一個責任他們要做
[00:22:59.900 --> 00:23:05.900]  哪裡有說神每一樣事都幫他們決定
[00:23:05.900 --> 00:23:09.900]  撒慕爾結婚和這個結婚神有決定嗎
[00:23:09.900 --> 00:23:10.900]  如果有的
[00:23:10.900 --> 00:23:12.900]  這是聖經沒有說的
[00:23:12.900 --> 00:23:19.900]  阿伯拉罕和撒拉結婚是神要阿伯拉罕和撒拉結婚嗎
[00:23:19.900 --> 00:23:21.900]  很多這些事
[00:23:21.900 --> 00:23:25.900]  這班是神呼召的
[00:23:25.900 --> 00:23:32.900]  但是今天我們這件事還比他們嚴格
[00:23:32.900 --> 00:23:34.900]  為什麼呢
[00:23:34.900 --> 00:23:36.900]  因為是聖經拿出來的
[00:23:36.900 --> 00:23:38.900]  另外一件事
[00:23:38.900 --> 00:23:44.900]  如果大家真的試過這樣而活
[00:23:44.900 --> 00:23:47.900]  很快就會放棄
[00:23:47.900 --> 00:23:48.900]  哪裡做得到
[00:23:48.900 --> 00:23:50.900]  一會兒我下去吃飯
[00:23:50.900 --> 00:23:52.900]  要站著到底吃什麼
[00:23:52.900 --> 00:23:53.900]  去哪裡吃
[00:23:53.900 --> 00:23:57.900]  如果不知道就站著一味等
[00:23:57.900 --> 00:23:59.900]  哪裡有人可以做到
[00:23:59.900 --> 00:24:00.900]  沒有人可以做到
[00:24:00.900 --> 00:24:03.900]  所以所謂一點這件事
[00:24:03.900 --> 00:24:04.900]  到一個地步
[00:24:04.900 --> 00:24:05.900]  是不能運作的
[00:24:05.900 --> 00:24:07.900]  所以沒有人可以做
[00:24:07.900 --> 00:24:09.900]  有什麼理由神叫我們做一件事
[00:24:09.900 --> 00:24:12.900]  根本是做不到
[00:24:12.900 --> 00:24:14.900]  還有時有些人
[00:24:14.900 --> 00:24:16.900]  因為這樣
[00:24:16.900 --> 00:24:21.900]  所以拿神出來做擋箭牌
[00:24:21.900 --> 00:24:24.900]  有時我都和我的神學生說
[00:24:24.900 --> 00:24:26.900]  如果你和我說神叫我這樣做
[00:24:26.900 --> 00:24:28.900]  我站著肚子神感動我
[00:24:28.900 --> 00:24:30.900]  我還可以說什麼
[00:24:30.900 --> 00:24:32.900]  神和你說的
[00:24:32.900 --> 00:24:34.900]  一定是的
[00:24:34.900 --> 00:24:35.900]  我只是一個人
[00:24:35.900 --> 00:24:36.900]  我是你老師
[00:24:36.900 --> 00:24:38.900]  所以你一說神叫我做
[00:24:38.900 --> 00:24:40.900]  就停止說了
[00:24:40.900 --> 00:24:41.900]  不用談了
[00:24:41.900 --> 00:24:43.900]  覺得沒有理由
[00:24:43.900 --> 00:24:45.900]  有問題的問題
[00:24:45.900 --> 00:24:46.900]  都變成不是問題了
[00:24:46.900 --> 00:24:47.900]  因為神叫你說的
[00:24:47.900 --> 00:24:49.900]  叫你做的
[00:24:49.900 --> 00:24:51.900]  所以這個有時成為
[00:24:51.900 --> 00:24:54.900]  有些不是很成熟的基督徒
[00:24:54.900 --> 00:24:56.900]  拿你做擋箭牌
[00:24:56.900 --> 00:24:57.900]  自己怕別人說
[00:24:57.900 --> 00:24:59.900]  然後拿出來擋箭牌
[00:24:59.900 --> 00:25:03.900]  還有時我們的做法
[00:25:03.900 --> 00:25:06.900]  就是擺上羊毛
[00:25:06.900 --> 00:25:07.900]  很流行的
[00:25:07.900 --> 00:25:08.900]  因為一點
[00:25:08.900 --> 00:25:09.900]  所以擺上羊毛
[00:25:09.900 --> 00:25:11.900]  決定究竟A還是B
[00:25:11.900 --> 00:25:13.900]  首先那個是解錯經
[00:25:13.900 --> 00:25:15.900]  因為基顛擺上羊毛那一刻
[00:25:15.900 --> 00:25:18.900]  他不是不知道神的心意
[00:25:18.900 --> 00:25:19.900]  到那一刻
[00:25:19.900 --> 00:25:21.900]  他實在很清楚神要他做什麼
[00:25:21.900 --> 00:25:23.900]  就是要他攻打米顛人
[00:25:23.900 --> 00:25:25.900]  之前神已經做了神蹟
[00:25:25.900 --> 00:25:27.900]  在他面前呼召他那一刻
[00:25:27.900 --> 00:25:30.900]  之後神一直跟他說要做什麼
[00:25:30.900 --> 00:25:31.900]  他什麼不知道
[00:25:31.900 --> 00:25:32.900]  他知道
[00:25:32.900 --> 00:25:33.900]  他不過是害怕
[00:25:33.900 --> 00:25:34.900]  所以他這樣做
[00:25:34.900 --> 00:25:38.900]  所以那個不是尋求神的心意的經文
[00:25:38.900 --> 00:25:40.900]  第二就是
[00:25:40.900 --> 00:25:42.900]  當有一樣東西發生
[00:25:42.900 --> 00:25:45.900]  好像現在說的那樣東西
[00:25:45.900 --> 00:25:46.900]  有機會移民
[00:25:46.900 --> 00:25:48.900]  不等於神讓我們移民
[00:25:48.900 --> 00:25:50.900]  或者沒有機會移民
[00:25:50.900 --> 00:25:52.900]  就是神叫我們要在這裡
[00:25:52.900 --> 00:25:53.900]  不一定
[00:25:53.900 --> 00:25:54.900]  如果我反過來說
[00:25:54.900 --> 00:25:55.900]  我現在站在這裡
[00:25:55.900 --> 00:25:57.900]  這裡火災
[00:25:57.900 --> 00:25:58.900]  是不是因為火災
[00:25:58.900 --> 00:26:01.900]  我覺得神應該叫我今天喪命
[00:26:01.900 --> 00:26:03.900]  還是我要做一個決定
[00:26:03.900 --> 00:26:04.900]  究竟走出去沒有
[00:26:04.900 --> 00:26:06.900]  或者怎樣走出去沒有
[00:26:06.900 --> 00:26:07.900]  當我這樣說的時候
[00:26:07.900 --> 00:26:08.900]  大家會說是喔
[00:26:08.900 --> 00:26:09.900]  是不是
[00:26:09.900 --> 00:26:11.900]  當一個情景發生的時候
[00:26:11.900 --> 00:26:13.900]  我們是在一個情景做一個決定
[00:26:13.900 --> 00:26:16.900]  不是那個情景就是決定
[00:26:16.900 --> 00:26:18.900]  有時候那些人就是這樣看
[00:26:18.900 --> 00:26:20.900]  如果有那個可能性
[00:26:20.900 --> 00:26:22.900]  那個就是神的帶領
[00:26:22.900 --> 00:26:23.900]  有什麼理由
[00:26:23.900 --> 00:26:26.900]  如果我過馬路有車撞過來
[00:26:26.900 --> 00:26:27.900]  這個就是怎樣
[00:26:27.900 --> 00:26:28.900]  我應該站在那裡
[00:26:28.900 --> 00:26:30.900]  還是我應該避開
[00:26:30.900 --> 00:26:32.900]  很多事情就是
[00:26:32.900 --> 00:26:34.900]  當我們將它轉一點的時候
[00:26:34.900 --> 00:26:36.900]  我們發覺原來不是的
[00:26:36.900 --> 00:26:38.900]  情景就是情況發生
[00:26:38.900 --> 00:26:39.900]  不是等於
[00:26:39.900 --> 00:26:41.900]  一定等於是神的帶領
[00:26:41.900 --> 00:26:42.900]  當然
[00:26:42.900 --> 00:26:43.900]  我都會覺得
[00:26:43.900 --> 00:26:45.900]  如果神真的這麼奇妙開個門
[00:26:45.900 --> 00:26:46.900]  關個門
[00:26:46.900 --> 00:26:48.900]  這個可能是
[00:26:48.900 --> 00:26:50.900]  我都不是說排除有這個可能性
[00:26:50.900 --> 00:26:51.900]  不過
[00:26:51.900 --> 00:26:52.900]  我想大家說
[00:26:52.900 --> 00:26:55.900]  不可以說有那件事發生就是
[00:26:55.900 --> 00:26:56.900]  是不是
[00:26:56.900 --> 00:26:58.900]  我們剛好那段時間
[00:26:58.900 --> 00:27:01.900]  很想找女朋友
[00:27:01.900 --> 00:27:03.900]  有一個女生走過來跟我聊天
[00:27:03.900 --> 00:27:05.900]  那個就是神的旨意
[00:27:05.900 --> 00:27:08.900]  那些不是
[00:27:08.900 --> 00:27:10.900]  應該這樣說
[00:27:10.900 --> 00:27:12.900]  那個不是決定性
[00:27:12.900 --> 00:27:14.900]  即是一個因素
[00:27:14.900 --> 00:27:15.900]  好了
[00:27:15.900 --> 00:27:16.900]  說了這麼多
[00:27:16.900 --> 00:27:17.900]  大家可能就說
[00:27:17.900 --> 00:27:18.900]  嘩
[00:27:18.900 --> 00:27:20.900]  你即是說到沒有東西了
[00:27:20.900 --> 00:27:21.900]  這些又說不是
[00:27:21.900 --> 00:27:22.900]  那些又說不是
[00:27:22.900 --> 00:27:24.900]  究竟是怎樣呢
[00:27:24.900 --> 00:27:26.900]  所以在聖經裏面
[00:27:26.900 --> 00:27:28.900]  智慧文學是說得最好的
[00:27:28.900 --> 00:27:30.900]  智慧文學和剛才我們讀經文
[00:27:30.900 --> 00:27:32.900]  一開始讀的經文
[00:27:32.900 --> 00:27:33.900]  就是什麼呢
[00:27:33.900 --> 00:27:36.900]  實在圓圈就即是說
[00:27:36.900 --> 00:27:37.900]  我們的生命
[00:27:37.900 --> 00:27:40.900]  會面對很多事情
[00:27:40.900 --> 00:27:42.900]  一直發生的時候
[00:27:42.900 --> 00:27:43.900]  我們有很多很多事情
[00:27:43.900 --> 00:27:44.900]  在我們的生命之中
[00:27:44.900 --> 00:27:46.900]  是正在發生的
[00:27:46.900 --> 00:27:47.900]  有一大部分
[00:27:47.900 --> 00:27:49.900]  如果是不合神心意的
[00:27:49.900 --> 00:27:51.900]  犯罪或什麼
[00:27:51.900 --> 00:27:53.900]  實際上我們已經撇除了
[00:27:53.900 --> 00:27:55.900]  剩下的那些
[00:27:55.900 --> 00:27:57.900]  實在我們要
[00:27:57.900 --> 00:28:00.900]  用神給我們的常識和智慧
[00:28:00.900 --> 00:28:02.900]  去想想究竟是怎樣的
[00:28:02.900 --> 00:28:05.900]  即是哪個決定是最好的
[00:28:05.900 --> 00:28:06.900]  對不對
[00:28:06.900 --> 00:28:09.900]  這個才是大多數聖經的人
[00:28:09.900 --> 00:28:11.900]  現在說的是聖經裏面的人
[00:28:11.900 --> 00:28:13.900]  是做的事情
[00:28:13.900 --> 00:28:15.900]  如果神真的要介入
[00:28:15.900 --> 00:28:17.900]  好像耶利米或是誰
[00:28:17.900 --> 00:28:19.900]  要特別呼召的
[00:28:19.900 --> 00:28:20.900]  你應該知道的
[00:28:20.900 --> 00:28:21.900]  如果你都不知道
[00:28:21.900 --> 00:28:23.900]  你怎樣可以做到呢
[00:28:23.900 --> 00:28:25.900]  大多數人不是一定不知道
[00:28:25.900 --> 00:28:26.900]  好像若拿一樣
[00:28:26.900 --> 00:28:28.900]  知道也不想做
[00:28:28.900 --> 00:28:29.900]  如果你都不知道
[00:28:29.900 --> 00:28:31.900]  為什麼要有什麼理由猜測
[00:28:31.900 --> 00:28:32.900]  如果你不知道
[00:28:32.900 --> 00:28:34.900]  應該怎樣做呢
[00:28:34.900 --> 00:28:37.900]  就是用平時應該用的東西
[00:28:37.900 --> 00:28:39.900]  就是我們應該去想想
[00:28:39.900 --> 00:28:41.900]  用我們的智慧
[00:28:41.900 --> 00:28:43.900]  神給我們的智慧和常識
[00:28:43.900 --> 00:28:46.900]  去想想究竟怎樣去決定
[00:28:46.900 --> 00:28:47.900]  這是第一個答案
[00:28:47.900 --> 00:28:48.900]  我知道這個
[00:28:48.900 --> 00:28:50.900]  對某些人來說
[00:28:50.900 --> 00:28:51.900]  不是很喜歡的
[00:28:51.900 --> 00:28:52.900]  為什麼呢
[00:28:52.900 --> 00:28:56.900]  因為好像沒有了肯定性
[00:28:56.900 --> 00:28:58.900]  那容不如我決定錯
[00:28:58.900 --> 00:29:01.900]  現在想尋求神的旨意
[00:29:01.900 --> 00:29:03.900]  就等於不會錯
[00:29:03.900 --> 00:29:04.900]  你現在說到之後
[00:29:04.900 --> 00:29:06.900]  就知道我有可能錯
[00:29:06.900 --> 00:29:08.900]  我可以跟你說
[00:29:08.900 --> 00:29:10.900]  就算你說我祈禱
[00:29:10.900 --> 00:29:12.900]  很肯定是神的旨意
[00:29:12.900 --> 00:29:13.900]  你都可能是錯的
[00:29:13.900 --> 00:29:14.900]  錯是你以為
[00:29:14.900 --> 00:29:16.900]  那個是神的旨意
[00:29:16.900 --> 00:29:18.900]  實在有可能性錯的那個
[00:29:18.900 --> 00:29:20.900]  是不能避開的
[00:29:20.900 --> 00:29:22.900]  我們每做一個決定
[00:29:22.900 --> 00:29:24.900]  我們都有可能錯
[00:29:24.900 --> 00:29:27.900]  而我們要負上的責任
[00:29:27.900 --> 00:29:30.900]  這個才是負責任
[00:29:30.900 --> 00:29:33.900]  屬靈基督徒要面對的事
[00:29:33.900 --> 00:29:39.900]  所以結局
[00:29:39.900 --> 00:29:42.900]  我的結論就是這樣
[00:29:42.900 --> 00:29:45.900]  神會不會用不同的方法
[00:29:45.900 --> 00:29:47.900]  來做一個很奇妙的事
[00:29:47.900 --> 00:29:48.900]  叫我們做一些事呢
[00:29:48.900 --> 00:29:49.900]  會的
[00:29:49.900 --> 00:29:50.900]  我相信有
[00:29:50.900 --> 00:29:51.900]  神跡
[00:29:51.900 --> 00:29:52.900]  甚至我們有個意象
[00:29:52.900 --> 00:29:53.900]  或者怎樣
[00:29:53.900 --> 00:29:54.900]  我相信有的
[00:29:54.900 --> 00:29:56.900]  今天神都可能叫我們
[00:29:56.900 --> 00:30:00.900]  例如神呼召我去宣教
[00:30:00.900 --> 00:30:02.900]  去某個國家宣教
[00:30:02.900 --> 00:30:04.900]  我相信是
[00:30:04.900 --> 00:30:05.900]  如果是這樣
[00:30:05.900 --> 00:30:07.900]  就決定了我應該去那裡
[00:30:07.900 --> 00:30:08.900]  那些是有的
[00:30:08.900 --> 00:30:10.900]  不過如果不是的話
[00:30:10.900 --> 00:30:12.900]  我們應該平常
[00:30:12.900 --> 00:30:14.900]  我們的生活
[00:30:14.900 --> 00:30:15.900]  我們是要想的
[00:30:15.900 --> 00:30:17.900]  用我們的腦去想
[00:30:17.900 --> 00:30:18.900]  用我們的智慧去想
[00:30:18.900 --> 00:30:20.900]  究竟有很多事要想
[00:30:20.900 --> 00:30:22.900]  移不移民
[00:30:22.900 --> 00:30:24.900]  實在的英文怎樣
[00:30:24.900 --> 00:30:26.900]  在那裡找到工作
[00:30:26.900 --> 00:30:29.900]  夠不夠錢去留多久
[00:30:29.900 --> 00:30:30.900]  那些事
[00:30:30.900 --> 00:30:31.900]  是嗎?
[00:30:31.900 --> 00:30:32.900]  是否都要想那些事
[00:30:32.900 --> 00:30:33.900]  或者有個計劃B
[00:30:33.900 --> 00:30:34.900]  如果不夠
[00:30:34.900 --> 00:30:37.900]  這些才是我們應該去做
[00:30:37.900 --> 00:30:39.900]  這些是我們的責任
[00:30:39.900 --> 00:30:41.900]  當然做完這些功課後
[00:30:41.900 --> 00:30:42.900]  怎樣呢?
[00:30:42.900 --> 00:30:44.900]  都要將它交給主
[00:30:44.900 --> 00:30:49.900]  都要祈禱將那件事交給主
[00:30:49.900 --> 00:30:52.900]  因為成事的最後是神
[00:30:52.900 --> 00:30:53.900]  什麼決定
[00:30:53.900 --> 00:30:55.900]  不只是大的決定
[00:30:55.900 --> 00:30:57.900]  有些比較小的決定
[00:30:57.900 --> 00:30:59.900]  都是我們都要
[00:30:59.900 --> 00:31:00.900]  祈禱之後交給主
[00:31:00.900 --> 00:31:02.900]  要主帶領
[00:31:02.900 --> 00:31:05.900]  希望大家在大小事上
[00:31:05.900 --> 00:31:07.900]  當你做決定的時候
[00:31:07.900 --> 00:31:09.900]  做一個好的決定
[00:31:09.900 --> 00:31:11.900]  Amen
[00:31:11.900 --> 00:31:13.900]  謝謝觀看

