
[00:00:00.000 --> 00:00:03.000]  各位小力園堂的弟兄姊妹
[00:22:41.000 --> 00:22:46.000]  而這個禱告的操練
[00:22:46.000 --> 00:22:49.000]  與耶穌在抗耶的禱告
[00:22:49.000 --> 00:22:52.000]  我相信是很相近的
[00:22:52.000 --> 00:22:56.000]  無論是每一天的晚上
[00:22:56.000 --> 00:22:58.000]  或者是每個星期
[00:22:58.000 --> 00:22:59.000]  或者是每一個月
[00:22:59.000 --> 00:23:00.000]  每一年
[00:23:00.000 --> 00:23:03.000]  我們都可以做這樣的審查
[00:23:03.000 --> 00:23:05.000]  如果你說我不知道怎樣祈禱
[00:23:05.000 --> 00:23:07.000]  其實每一天的生活
[00:23:07.000 --> 00:23:09.000]  都有很多素材
[00:23:09.000 --> 00:23:11.000]  可以讓我們去禱告
[00:23:11.000 --> 00:23:14.000]  就是我們發生在每一件事裏面
[00:23:14.000 --> 00:23:16.000]  我們是否依靠神呢?
[00:23:16.000 --> 00:23:20.000]  當魔鬼來試探耶穌
[00:23:20.000 --> 00:23:21.000]  你肚餓嗎?
[00:23:21.000 --> 00:23:26.000]  你可以將石頭來當食物的時候
[00:23:26.000 --> 00:23:28.000]  耶穌說人活著不是單靠食物
[00:23:28.000 --> 00:23:31.000]  乃是靠神口中所說的一切
[00:23:31.000 --> 00:23:32.000]  弟兄姊妹
[00:23:32.000 --> 00:23:35.000]  當我們的生命面對缺乏的時候
[00:23:35.000 --> 00:23:38.000]  我們對神是否有一個依靠的心呢?
[00:23:38.000 --> 00:23:39.000]  或者反過來
[00:23:39.000 --> 00:23:42.000]  當我們的生命很豐足的時候
[00:23:42.000 --> 00:23:45.000]  其實我們是否已經滿足呢?
[00:23:45.000 --> 00:23:47.000]  或者我們所依靠的
[00:23:47.000 --> 00:23:49.000]  或者在我們維持生命的
[00:23:49.000 --> 00:23:52.000]  有沒有神的話呢?
[00:23:52.000 --> 00:23:56.000]  第二個我們可以來審查的
[00:23:56.000 --> 00:23:58.000]  我們是否跟神呢?
[00:23:58.000 --> 00:24:00.000]  我們是否信服神呢?
[00:24:00.000 --> 00:24:02.000]  魔鬼來試探耶穌
[00:24:02.000 --> 00:24:05.000]  就是你上到電頂
[00:24:05.000 --> 00:24:06.000]  祂說你跳下去吧
[00:24:06.000 --> 00:24:08.000]  神真的很好
[00:24:08.000 --> 00:24:11.000]  祂一定會找使者來托著你
[00:24:11.000 --> 00:24:15.000]  耶穌面對
[00:24:15.000 --> 00:24:17.000]  或者在我們生命裡面
[00:24:17.000 --> 00:24:20.000]  面對我們要做很多決定
[00:24:20.000 --> 00:24:22.000]  有些事我們去做不做
[00:24:22.000 --> 00:24:23.000]  哪些事我們會做
[00:24:23.000 --> 00:24:25.000]  哪些事我們不做的時候
[00:24:25.000 --> 00:24:29.000]  其實我們是跟神的心意呢?
[00:24:29.000 --> 00:24:32.000]  還是我們想神來跟我們呢?
[00:24:32.000 --> 00:24:37.000]  這個也是給我們一個很好的審查
[00:24:37.000 --> 00:24:39.000]  究竟我們是想神跟我們呢?
[00:24:39.000 --> 00:24:41.000]  還是我們很想神的心意
[00:24:41.000 --> 00:24:43.000]  成就在我們生命裡面呢?
[00:24:43.000 --> 00:24:46.000]  第三個試探就是
[00:24:46.000 --> 00:24:51.000]  指著地上世界的榮華
[00:24:51.000 --> 00:24:53.000]  魔鬼說你拜我吧
[00:24:53.000 --> 00:24:54.000]  你拜我這一切的
[00:24:54.000 --> 00:24:56.000]  都是屬於你
[00:24:56.000 --> 00:24:58.000]  耶穌說當拜主
[00:24:58.000 --> 00:25:02.000]  你的神單要侍奉祂
[00:25:02.000 --> 00:25:06.000]  這個也是讓我們能夠不斷去審查
[00:25:06.000 --> 00:25:08.000]  在我們的生命裡面
[00:25:08.000 --> 00:25:11.000]  我們是不是為神而活呢?
[00:25:11.000 --> 00:25:14.000]  有些什麼東西真的會吸引我們
[00:25:14.000 --> 00:25:18.000]  而真的讓我們去付上最大的精力呢?
[00:25:18.000 --> 00:25:20.000]  我們是為自己
[00:25:20.000 --> 00:25:24.000]  還是為神的榮耀而活呢?
[00:25:25.000 --> 00:25:32.000]  所以根據耶穌這個恩典的循環
[00:25:32.000 --> 00:25:34.000]  耶穌侍奉的抱
[00:25:34.000 --> 00:25:36.000]  這個退下來
[00:25:36.000 --> 00:25:39.000]  去獨處去祈禱的空間
[00:25:39.000 --> 00:25:41.000]  真的不只是為了充電
[00:25:41.000 --> 00:25:46.000]  而是為了更加明白上帝的心意
[00:25:46.000 --> 00:25:48.000]  英文繼續提到
[00:25:48.000 --> 00:25:51.000]  西門和同伴去找耶穌
[00:25:51.000 --> 00:25:53.000]  耶穌躲起來了祈禱
[00:25:53.000 --> 00:25:55.000]  找到耶穌之後就跟他說
[00:25:55.000 --> 00:25:57.000]  眾人都在找你
[00:25:57.000 --> 00:25:59.000]  正如耶穌所料
[00:25:59.000 --> 00:26:05.000]  人們真的被耶穌的醫治和趕鬼的能力
[00:26:05.000 --> 00:26:07.000]  深深吸引了
[00:26:07.000 --> 00:26:11.000]  門徒就在找耶穌
[00:26:11.000 --> 00:26:13.000]  其實這裡的語氣
[00:26:13.000 --> 00:26:15.000]  真的有點怪責耶穌
[00:26:15.000 --> 00:26:16.000]  這麼多事情做
[00:26:16.000 --> 00:26:18.000]  你跑到哪裡去了
[00:26:18.000 --> 00:26:20.000]  竟然跑去退休
[00:26:20.000 --> 00:26:23.000]  其實對於門徒來說
[00:26:23.000 --> 00:26:26.000]  這麼好的侍奉果效
[00:26:26.000 --> 00:26:28.000]  當然要繼續
[00:26:28.000 --> 00:26:35.000]  但耶穌的注意力並不是在這些果效上
[00:26:35.000 --> 00:26:38.000]  甚至也不是在這些需要上
[00:26:38.000 --> 00:26:40.000]  耶穌怎樣回應呢?
[00:26:40.000 --> 00:26:41.000]  耶穌跟他說
[00:26:41.000 --> 00:26:43.000]  讓我們去別處
[00:26:43.000 --> 00:26:44.000]  去鄰近的鄉村
[00:26:44.000 --> 00:26:46.000]  我也好在那裡傳道
[00:26:46.000 --> 00:26:49.000]  因為我是為這事而來的
[00:26:49.000 --> 00:26:53.000]  對於神的國
[00:26:53.000 --> 00:26:58.000]  怎樣實現或實踐
[00:26:58.000 --> 00:27:03.000]  門徒的期望和耶穌的想法
[00:27:03.000 --> 00:27:06.000]  很明顯是完全不同
[00:27:06.000 --> 00:27:08.000]  門徒的角度
[00:27:08.000 --> 00:27:13.000]  是一個很正常人
[00:27:13.000 --> 00:27:15.000]  一個很自然的取向
[00:27:15.000 --> 00:27:17.000]  就是透過耶穌的明星
[00:27:17.000 --> 00:27:19.000]  透過侍奉的果效
[00:27:19.000 --> 00:27:23.000]  繼續去建立
[00:27:23.000 --> 00:27:27.000]  但耶穌是完全沒有意圖去做的
[00:27:27.000 --> 00:27:29.000]  因為耶穌知道
[00:27:29.000 --> 00:27:31.000]  就算你放煙花
[00:27:31.000 --> 00:27:33.000]  吸引到很多人來
[00:27:33.000 --> 00:27:37.000]  其實很多人都不是真心悔改
[00:27:37.000 --> 00:27:40.000]  或者真心跟從耶穌
[00:27:40.000 --> 00:27:42.000]  所以你也記得
[00:27:42.000 --> 00:27:44.000]  在路加福音也有記載
[00:27:44.000 --> 00:27:46.000]  其實有一大群人跟隨耶穌
[00:27:46.000 --> 00:27:48.000]  但耶穌轉過頭來
[00:27:48.000 --> 00:27:50.000]  跟人說
[00:27:50.000 --> 00:27:52.000]  你想清楚
[00:27:52.000 --> 00:27:55.000]  做門徒真的要付上代價
[00:27:55.000 --> 00:28:02.000]  耶穌不被環境和人的期望支配
[00:28:02.000 --> 00:28:06.000]  其實這也是耶穌所要面對的試探
[00:28:06.000 --> 00:28:10.000]  正如在黑西瑪利的禱告
[00:28:10.000 --> 00:28:17.000]  他如何從自己轉向上帝
[00:28:17.000 --> 00:28:19.000]  耶穌祈願的禱告
[00:28:19.000 --> 00:28:21.000]  他就說要去另一個地方
[00:28:21.000 --> 00:28:23.000]  去旁邊傳道
[00:28:23.000 --> 00:28:26.000]  耶穌並不是不想醫治人
[00:28:26.000 --> 00:28:28.000]  我們知道耶穌
[00:28:28.000 --> 00:28:31.000]  是因著對人有憐憫的心
[00:28:31.000 --> 00:28:33.000]  他有很多醫治的工作
[00:28:33.000 --> 00:28:37.000]  但英文這裡特別要強調
[00:28:37.000 --> 00:28:43.000]  耶穌是認定上帝給他的使命
[00:28:43.000 --> 00:28:48.000]  他要做的是傳誨改的道
[00:28:48.000 --> 00:28:52.000]  他要做的是傳神的國
[00:28:52.000 --> 00:28:58.000]  所以耶穌是一個很忙碌的侍奉
[00:28:58.000 --> 00:29:01.000]  在很龐大的需求裡
[00:29:01.000 --> 00:29:04.000]  在外在環境
[00:29:04.000 --> 00:29:07.000]  內心心靈的張力當中
[00:29:07.000 --> 00:29:10.000]  耶穌停下來獨處祈禱
[00:29:10.000 --> 00:29:15.000]  重新調教他侍奉的焦點和方向
[00:29:15.000 --> 00:29:18.000]  當他清晰自己的照明的時候
[00:29:18.000 --> 00:29:20.000]  他就重新上路
[00:29:20.000 --> 00:29:21.000]  39節提到
[00:29:21.000 --> 00:29:23.000]  於是他就走遍全加里尼
[00:29:23.000 --> 00:29:29.000]  在他們的會堂傳道並且趕鬼
[00:29:29.000 --> 00:29:31.000]  這個段落的結束
[00:29:31.000 --> 00:29:33.000]  我覺得很特別
[00:29:33.000 --> 00:29:38.000]  特別之處就是他再沒有提到耶穌的醫治
[00:29:38.000 --> 00:29:40.000]  之前有一大群病人
[00:29:40.000 --> 00:29:42.000]  沒有再提到耶穌的醫治
[00:29:42.000 --> 00:29:47.000]  其實在馬可的記載裡
[00:29:47.000 --> 00:29:51.000]  就將醫治和趕鬼有所區分
[00:29:51.000 --> 00:29:54.000]  對於馬可來說
[00:29:54.000 --> 00:29:55.000]  他這樣形容
[00:29:55.000 --> 00:29:57.000]  其實對於醫治是肉體
[00:29:57.000 --> 00:29:59.000]  所以耶穌去醫治人的時候
[00:29:59.000 --> 00:30:01.000]  就是摸他
[00:30:01.000 --> 00:30:03.000]  手扶起他
[00:30:03.000 --> 00:30:04.000]  就醫治了他
[00:30:04.000 --> 00:30:08.000]  但趕鬼是屬靈的
[00:30:08.000 --> 00:30:10.000]  所以不是碰他的人
[00:30:10.000 --> 00:30:11.000]  而是喝他
[00:30:11.000 --> 00:30:12.000]  趕他
[00:30:12.000 --> 00:30:15.000]  所以後者趕鬼
[00:30:15.000 --> 00:30:19.000]  其實很強調耶穌的權柄
[00:30:19.000 --> 00:30:28.000]  只有耶穌才有資格在人的生命裡掌權
[00:30:28.000 --> 00:30:32.000]  我很喜歡這個結束
[00:30:32.000 --> 00:30:34.000]  這個結束是很特別的
[00:30:34.000 --> 00:30:39.000]  就是耶穌一天的侍奉循環
[00:30:39.000 --> 00:30:42.000]  停在一幅很清晰的圖畫
[00:30:42.000 --> 00:30:44.000]  而這個很清晰的圖畫
[00:30:44.000 --> 00:30:47.000]  就是耶穌的使命核心
[00:30:47.000 --> 00:30:50.000]  他是為這些事而來的
[00:30:50.000 --> 00:30:52.000]  他要去全悔改那裡
[00:30:52.000 --> 00:30:54.000]  他要成為你和我
[00:30:54.000 --> 00:31:01.000]  並且更多的人生的主
[00:31:01.000 --> 00:31:06.000]  在過去幾年的侍奉裡
[00:31:06.000 --> 00:31:09.000]  有一個我自己很感恩的
[00:31:09.000 --> 00:31:10.000]  經歷了三年
[00:31:10.000 --> 00:31:12.000]  小組改革之後
[00:31:12.000 --> 00:31:16.000]  我們有一個叫做早掌安息跪的侍奉
[00:31:16.000 --> 00:31:20.000]  我們有一個很重要的循環
[00:31:20.000 --> 00:31:22.000]  就是我們說要去創造空間
[00:31:22.000 --> 00:31:26.000]  聆聽上帝重新整理我們的節奏
[00:31:26.000 --> 00:31:31.000]  這個循環不單止在三日兩夜的退休營會裡
[00:31:31.000 --> 00:31:35.000]  也不單止在半年的安息跪裡
[00:31:35.000 --> 00:31:37.000]  更加在我們的生命裡
[00:31:37.000 --> 00:31:39.000]  我們也要有一個這樣的循環
[00:31:39.000 --> 00:31:41.000]  我們要創造空間
[00:31:41.000 --> 00:31:46.000]  聆聽上帝重新整理我們侍奉
[00:31:46.000 --> 00:31:48.000]  或者我們生命的譜
[00:31:48.000 --> 00:31:50.000]  我們的節奏
[00:31:50.000 --> 00:31:54.000]  在過去六期
[00:31:54.000 --> 00:32:00.000]  很感恩在當中認識了很多不同的弟兄姊妹
[00:32:00.000 --> 00:32:02.000]  特別是一些做領袖的
[00:32:02.000 --> 00:32:03.000]  做早掌的
[00:32:03.000 --> 00:32:07.000]  聽了很多他們在安靜的裡面
[00:32:07.000 --> 00:32:10.000]  在親近神裡面的見證
[00:32:10.000 --> 00:32:14.000]  特別是最近一次有一個弟兄
[00:32:14.000 --> 00:32:19.000]  也分享到平時退休的時間太短
[00:32:19.000 --> 00:32:24.000]  當然上次Benny給我們兩分多鐘的片
[00:32:24.000 --> 00:32:26.000]  真的很有質素
[00:32:26.000 --> 00:32:28.000]  也幫到我們安靜
[00:32:28.000 --> 00:32:34.000]  但我們是否也需要更長的時間
[00:32:34.000 --> 00:32:37.000]  來安靜下來呢
[00:32:37.000 --> 00:32:42.000]  弟兄就分享平時退休給你一個小時
[00:32:42.000 --> 00:32:46.000]  因為裡面太多東西充斥著自己
[00:32:46.000 --> 00:32:51.000]  可能很長時間才讓自己安頓下來
[00:32:51.000 --> 00:32:55.000]  到自己覺得差不多進入禱告的時候
[00:32:55.000 --> 00:32:57.000]  已經是時候了
[00:32:57.000 --> 00:32:59.000]  是時候要回去了
[00:32:59.000 --> 00:33:04.000]  其實也沒有什麼空間去聆聽上帝
[00:33:04.000 --> 00:33:05.000]  在營會裡面
[00:33:05.000 --> 00:33:11.000]  我看到弟兄坐著填寫顏色和寫字
[00:33:11.000 --> 00:33:14.000]  他分享到在一個過程裡面
[00:33:14.000 --> 00:33:19.000]  他經歷了一段很長時間跟神的對話
[00:33:19.000 --> 00:33:24.000]  很享受父與子的時光
[00:33:24.000 --> 00:33:27.000]  又有姐妹分享到
[00:33:27.000 --> 00:33:30.000]  很多時候安靜下來就哭了
[00:33:30.000 --> 00:33:34.000]  有時候我們也不想有這些空間
[00:33:34.000 --> 00:33:37.000]  心靈裡面有很多眼淚
[00:33:37.000 --> 00:33:39.000]  不想被觸動
[00:33:39.000 --> 00:33:41.000]  但這個心靈的觸動
[00:33:41.000 --> 00:33:44.000]  我相信也是累積了很多
[00:33:44.000 --> 00:33:45.000]  點點滴滴
[00:33:45.000 --> 00:33:49.000]  我們跟神的關係的張力
[00:33:49.000 --> 00:33:53.000]  也是神透過我們的眼淚
[00:33:53.000 --> 00:33:56.000]  向我們的心靈說話
[00:33:56.000 --> 00:33:58.000]  姐妹也提到
[00:33:58.000 --> 00:34:01.000]  在營裡流了很多眼淚
[00:34:01.000 --> 00:34:04.000]  她也覺得還不夠
[00:34:04.000 --> 00:34:08.000]  仍然感受到神還有話要跟她說
[00:34:08.000 --> 00:34:13.000]  還需要更多空間去聆聽
[00:34:13.000 --> 00:34:16.000]  我記得三年前
[00:34:16.000 --> 00:34:18.000]  組織了安息貴的時候
[00:34:18.000 --> 00:34:21.000]  在座堂其中一位姐妹問我
[00:34:21.000 --> 00:34:22.000]  她是一個組員
[00:34:22.000 --> 00:34:25.000]  她說組員也應該有安息貴
[00:34:25.000 --> 00:34:30.000]  我覺得這個很有智慧
[00:34:30.000 --> 00:34:35.000]  我覺得其實安息貴
[00:34:35.000 --> 00:34:39.000]  或者我們要學習安息不在乎崗位
[00:34:39.000 --> 00:34:41.000]  我們自己做領袖
[00:34:41.000 --> 00:34:42.000]  我們要先走
[00:34:42.000 --> 00:34:44.000]  我們也要學習
[00:34:44.000 --> 00:34:47.000]  每一個人在我們的生命裡
[00:34:47.000 --> 00:34:50.000]  我們都要進入健康的循環
[00:34:50.000 --> 00:34:56.000]  我們也要學習耶穌的侍奉節奏
[00:34:56.000 --> 00:35:01.000]  以禱告為先
[00:35:01.000 --> 00:35:03.000]  歸回在上帝的裡面
[00:35:03.000 --> 00:35:07.000]  去面對在我們生命裡各種試探
[00:35:07.000 --> 00:35:09.000]  各種考驗
[00:35:09.000 --> 00:35:11.000]  以致我們能夠在祂裡面
[00:35:11.000 --> 00:35:16.000]  重新去聆聽神給我們的召命是什麼
[00:35:16.000 --> 00:35:18.000]  我們繼續行走的時候
[00:35:18.000 --> 00:35:22.000]  怎樣能夠活出我們的召命
[00:35:22.000 --> 00:35:26.000]  在二項福音中耶穌對門徒說
[00:35:26.000 --> 00:35:29.000]  祂做的事我們也要做
[00:35:29.000 --> 00:35:34.000]  並且要做得更大
[00:35:34.000 --> 00:35:36.000]  我相信這個更大
[00:35:36.000 --> 00:35:38.000]  不是由我們個人去做
[00:35:38.000 --> 00:35:41.000]  而是整個門徒群體
[00:35:41.000 --> 00:35:42.000]  耶穌一個人做的事
[00:35:42.000 --> 00:35:44.000]  或者當時門徒做的事
[00:35:44.000 --> 00:35:47.000]  今天我們整個門徒群體
[00:35:47.000 --> 00:35:50.000]  我們來做更大的事
[00:35:50.000 --> 00:35:53.000]  一同在這個恩典的循環裡面
[00:35:53.000 --> 00:35:58.000]  繼續行走
[00:35:58.000 --> 00:36:01.000]  所以在這個訊息的結束
[00:36:01.000 --> 00:36:06.000]  我這次沒有設計那幾個小組的問題
[00:36:06.000 --> 00:36:09.000]  而是很想我們去實踐
[00:36:09.000 --> 00:36:14.000]  很想邀請每一個小組去退休
[00:36:14.000 --> 00:36:17.000]  而這個退休不是讓你年尾
[00:36:17.000 --> 00:36:20.000]  做到很忙的時候才退休
[00:36:20.000 --> 00:36:22.000]  而是在一年之前
[00:36:22.000 --> 00:36:25.000]  我們可以走在一起
[00:36:25.000 --> 00:36:28.000]  起碼一天
[00:36:28.000 --> 00:36:33.000]  上半天可以有我們自己安靜默想的時間
[00:36:33.000 --> 00:36:35.000]  我們去讀一下福音
[00:36:35.000 --> 00:36:38.000]  去選擇一些耶穌的事蹟
[00:36:38.000 --> 00:36:40.000]  我們去默想去享受大自然
[00:36:40.000 --> 00:36:42.000]  下午一起吃一個飯
[00:36:42.000 --> 00:36:44.000]  然後下午就可以走在一起
[00:36:44.000 --> 00:36:48.000]  分享神的說話
[00:36:48.000 --> 00:36:50.000]  很豐富在我們和我們的心靈
[00:36:50.000 --> 00:36:52.000]  怎樣去對話
[00:36:52.000 --> 00:36:56.000]  我們彼此的代禱
[00:36:56.000 --> 00:36:58.000]  彼此的服侍
[00:36:58.000 --> 00:37:02.000]  如果組長不和你去的話
[00:37:02.000 --> 00:37:04.000]  你就求他
[00:37:04.000 --> 00:37:08.000]  我們小組很想一起來退休
[00:37:08.000 --> 00:37:11.000]  我們一起祈禱
[00:37:11.000 --> 00:37:17.000]  七位主我求你繼續用自己的說話
[00:37:17.000 --> 00:37:21.000]  去帶領我們去光照我們
[00:37:21.000 --> 00:37:24.000]  主一說在我們生命裏面
[00:37:24.000 --> 00:37:26.000]  有些很牢不可破
[00:37:26.000 --> 00:37:30.000]  但一些很不健康的循環
[00:37:30.000 --> 00:37:32.000]  甚至是我們走錯了
[00:37:32.000 --> 00:37:36.000]  可能是環境對我們的期望
[00:37:36.000 --> 00:37:38.000]  或者給我們的壓力
[00:37:38.000 --> 00:37:42.000]  或者是我們內心有不同的慾望
[00:37:42.000 --> 00:37:44.000]  但主一你幫助我們
[00:37:44.000 --> 00:37:47.000]  幫助我們更多的禱告
[00:37:47.000 --> 00:37:48.000]  不單是我們自己
[00:37:48.000 --> 00:37:50.000]  更加是我們整個群體
[00:37:50.000 --> 00:37:52.000]  一年之前
[00:37:52.000 --> 00:37:54.000]  讓我們以禱告為先
[00:37:54.000 --> 00:37:56.000]  歸回在你裏面
[00:37:56.000 --> 00:37:59.000]  主一讓我們去依靠你的恩典
[00:37:59.000 --> 00:38:02.000]  能夠去面對在我們生命裏面
[00:38:02.000 --> 00:38:04.000]  很多很多的試探
[00:38:04.000 --> 00:38:06.000]  你給我們勇氣
[00:38:06.000 --> 00:38:09.000]  你堅持去面對我們自己
[00:38:09.000 --> 00:38:11.000]  面對在我們教會裏面
[00:38:11.000 --> 00:38:14.000]  我們有沒有偏離了你給我們走的路
[00:38:14.000 --> 00:38:16.000]  你塗造我們
[00:38:16.000 --> 00:38:18.000]  讓我們更有你自己的樣式
[00:38:18.000 --> 00:38:22.000]  讓我們成為有耶穌樣式的門徒
[00:38:22.000 --> 00:38:27.000]  用我們的生命來說述你的榮耀
[00:38:27.000 --> 00:38:30.000]  傳這個天國的道
[00:38:30.000 --> 00:38:32.000]  見證榮耀你的名
[00:38:32.000 --> 00:38:33.000]  主一多謝你
[00:38:33.000 --> 00:38:35.000]  求你繼續幫助帶領我們
[00:38:35.000 --> 00:38:36.000]  順聽我們的祈禱
[00:38:36.000 --> 00:38:39.000]  奉我主耶穌基督寶貝的聖名
[00:38:39.000 --> 00:38:40.000]  阿門
[00:38:40.000 --> 00:38:42.000]  (下集待續)

