
[00:00:00.000 --> 00:00:05.000]  好的 姐妹平安
[00:22:06.000 --> 00:22:08.000]  不過聖經就很簡單
[00:22:08.000 --> 00:22:11.000]  當以利亞說完這番話
[00:22:11.000 --> 00:22:14.000]  這個婦人也沒有說甚麼
[00:22:14.000 --> 00:22:16.000]  聖經裏沒有記載
[00:22:16.000 --> 00:22:20.000]  只記載婦人就照以利亞的話去做
[00:22:20.000 --> 00:22:23.000]  我們可以想像一下
[00:22:23.000 --> 00:22:26.000]  為何這個婦人願意這樣
[00:22:26.000 --> 00:22:28.000]  去供應給以利亞呢
[00:22:28.000 --> 00:22:30.000]  可能有幾個原因
[00:22:30.000 --> 00:22:32.000]  因為她快要死了
[00:22:32.000 --> 00:22:34.000]  所以不再計較
[00:22:34.000 --> 00:22:36.000]  或者因為先知
[00:22:36.000 --> 00:22:41.000]  可能真的有上帝的祝福
[00:22:41.000 --> 00:22:44.000]  有一線的希望
[00:22:44.000 --> 00:22:52.000]  還是純粹出於單純的良善去幫助人呢
[00:22:52.000 --> 00:22:54.000]  我覺得最重點是
[00:22:54.000 --> 00:22:58.000]  她在缺陷裏選擇了分享
[00:22:58.000 --> 00:23:03.000]  而不是要去袖手旁觀
[00:23:03.000 --> 00:23:08.000]  這正是分享裏要學的功課
[00:23:08.000 --> 00:23:10.000]  很多時候我們的焦點
[00:23:10.000 --> 00:23:13.000]  都是看我們自己有多少
[00:23:13.000 --> 00:23:15.000]  我們才要去分享
[00:23:15.000 --> 00:23:18.000]  但我們往往忘記
[00:23:18.000 --> 00:23:22.000]  原來當我們很緊絀
[00:23:22.000 --> 00:23:25.000]  我們仍然能夠分享出去的時候
[00:23:25.000 --> 00:23:29.000]  這才是最能夠讓我們得益處
[00:23:29.000 --> 00:23:35.000]  以前曾經看過一套很好看的電影
[00:23:35.000 --> 00:23:37.000]  叫《鋼鋸靈》
[00:23:37.000 --> 00:23:39.000]  應該很多人都看過
[00:23:39.000 --> 00:23:42.000]  故事裏面講到一個美軍英雄
[00:23:42.000 --> 00:23:44.000]  在二次世界大戰的時候
[00:23:44.000 --> 00:23:51.000]  在日本沖繩和日軍發生了爭戰
[00:23:51.000 --> 00:23:58.000]  英雄Desmond Dose是一個反戰分子
[00:23:58.000 --> 00:24:00.000]  他不願意拿槍不願意殺人
[00:24:00.000 --> 00:24:02.000]  他去從軍做什麼呢
[00:24:02.000 --> 00:24:04.000]  他只是做軍醫
[00:24:04.000 --> 00:24:06.000]  在這場戰爭裏面
[00:24:06.000 --> 00:24:08.000]  在一個高的山崖上
[00:24:08.000 --> 00:24:10.000]  其實美軍大敗
[00:24:10.000 --> 00:24:12.000]  直接敗退
[00:24:12.000 --> 00:24:14.000]  全部逃走
[00:24:14.000 --> 00:24:15.000]  去到一個位置
[00:24:15.000 --> 00:24:20.000]  Desmond都可以逃離險境
[00:24:20.000 --> 00:24:23.000]  但是他在掙扎
[00:24:23.000 --> 00:24:25.000]  我作為一個軍醫
[00:24:25.000 --> 00:24:28.000]  我的使命應該是什麼呢
[00:24:28.000 --> 00:24:31.000]  於是他決定留在戰場裏面
[00:24:31.000 --> 00:24:35.000]  很想將他的戰友救回來
[00:24:35.000 --> 00:24:38.000]  結果只有他一個人
[00:24:38.000 --> 00:24:41.000]  留在這個崖頂上
[00:24:41.000 --> 00:24:43.000]  一個一個
[00:24:43.000 --> 00:24:45.000]  他每救一個
[00:24:45.000 --> 00:24:48.000]  他就向上帝呼求再給我一個
[00:24:48.000 --> 00:24:50.000]  結果竟然很奇蹟地
[00:24:50.000 --> 00:24:52.000]  在那一晚裏面
[00:24:52.000 --> 00:24:55.000]  他一個人救了75個傷兵
[00:24:55.000 --> 00:24:57.000]  是要從一個高崖裏面
[00:24:57.000 --> 00:25:01.000]  由繩將他送到地面
[00:25:01.000 --> 00:25:05.000]  是一個很傳奇的事蹟
[00:25:05.000 --> 00:25:08.000]  也成為一個美國的英雄
[00:25:08.000 --> 00:25:10.000]  但我覺得在這件事件裏面
[00:25:10.000 --> 00:25:12.000]  最感人的就是
[00:25:12.000 --> 00:25:15.000]  他真的將他自己所有的拿出來
[00:25:15.000 --> 00:25:17.000]  最後的一分力氣
[00:25:17.000 --> 00:25:21.000]  冒死來救人
[00:25:21.000 --> 00:25:24.000]  一個願意分享的生命
[00:25:24.000 --> 00:25:27.000]  非常令人感動
[00:25:27.000 --> 00:25:30.000]  當然今天的分享
[00:25:30.000 --> 00:25:32.000]  未必可以去到這樣的程度
[00:25:32.000 --> 00:25:34.000]  但我覺得
[00:25:34.000 --> 00:25:37.000]  當我們願意分享出來的時候
[00:25:37.000 --> 00:25:41.000]  原來真的可以少變成多
[00:25:41.000 --> 00:25:44.000]  好像這個餅和油
[00:25:44.000 --> 00:25:46.000]  少都變成多
[00:25:46.000 --> 00:25:48.000]  好像這個美軍
[00:25:48.000 --> 00:25:50.000]  他救一個兩個
[00:25:50.000 --> 00:25:51.000]  以為救幾個
[00:25:51.000 --> 00:25:53.000]  結果可以救到七十多人
[00:25:53.000 --> 00:25:55.000]  所以今天不要介意
[00:25:55.000 --> 00:25:58.000]  我一個人的力量有多微小
[00:25:58.000 --> 00:26:00.000]  這麼微小可以幫到什麼呢
[00:26:00.000 --> 00:26:02.000]  原來
[00:26:02.000 --> 00:26:07.000]  我們可以微小都化成很多很多
[00:26:07.000 --> 00:26:09.000]  想一想
[00:26:09.000 --> 00:26:11.000]  今天我們有什麼可以分享出去
[00:26:11.000 --> 00:26:13.000]  去幫助別人呢
[00:26:13.000 --> 00:26:15.000]  教會這段時間叫做「與鄰同享」
[00:26:15.000 --> 00:26:18.000]  都很盼望學習
[00:26:18.000 --> 00:26:20.000]  在一個疫情的底下
[00:26:20.000 --> 00:26:22.000]  我們去分享資源
[00:26:22.000 --> 00:26:24.000]  亦都分享神的愛
[00:26:24.000 --> 00:26:26.000]  讓我們看見我們所擁有的
[00:26:26.000 --> 00:26:29.000]  亦都讓我們看見我們所分享
[00:26:29.000 --> 00:26:31.000]  最後
[00:26:31.000 --> 00:26:33.000]  我們看到在這個苦的裏面
[00:26:33.000 --> 00:26:35.000]  原來可以轉化成為祝福
[00:26:35.000 --> 00:26:38.000]  故事講到最後
[00:26:38.000 --> 00:26:39.000]  很悲劇的
[00:26:39.000 --> 00:26:43.000]  原來苦裏面還可以最苦
[00:26:43.000 --> 00:26:48.000]  這個婦人本來好像生活有改善
[00:26:48.000 --> 00:26:50.000]  有餅和油
[00:26:50.000 --> 00:26:52.000]  但怎料
[00:26:52.000 --> 00:26:55.000]  她的兒子竟然患了重病
[00:26:55.000 --> 00:26:57.000]  然後死了
[00:26:57.000 --> 00:26:59.000]  所以去到十八節
[00:26:59.000 --> 00:27:01.000]  婦人對爾利亞說
[00:27:01.000 --> 00:27:03.000]  「神恩,我跟你有什麼關係呢?」
[00:27:03.000 --> 00:27:05.000]  和合本說
[00:27:05.000 --> 00:27:07.000]  「我與你何干?」
[00:27:07.000 --> 00:27:10.000]  「你警告我這類來使上帝記起我的罪」
[00:27:10.000 --> 00:27:13.000]  「以致我的兒子死了」
[00:27:13.000 --> 00:27:17.000]  爾利亞在寡婦家裏寄居
[00:27:17.000 --> 00:27:19.000]  相信這段日子
[00:27:19.000 --> 00:27:23.000]  都與她和她的兒子建立了一些感情
[00:27:23.000 --> 00:27:25.000]  在裏面看到
[00:27:25.000 --> 00:27:31.000]  想不到這個家庭會這麼悲慘
[00:27:31.000 --> 00:27:33.000]  寡母喪子
[00:27:33.000 --> 00:27:37.000]  於是爾利亞都這樣去求告耶和華
[00:27:37.000 --> 00:27:39.000]  「耶和華,我愛上帝」
[00:27:39.000 --> 00:27:42.000]  「我寄居在寡婦的家裏」
[00:27:42.000 --> 00:27:44.000]  「你卻降禍於她」
[00:27:44.000 --> 00:27:46.000]  「使她的兒子死了嗎?」
[00:27:46.000 --> 00:27:49.000]  面對苦難
[00:27:49.000 --> 00:27:51.000]  人很多時候的反應
[00:27:51.000 --> 00:27:53.000]  就是會怪罪自己
[00:27:53.000 --> 00:27:55.000]  別人
[00:27:55.000 --> 00:27:57.000]  甚至是上帝
[00:27:57.000 --> 00:28:00.000]  這位婦人可能遷怒於爾利亞
[00:28:00.000 --> 00:28:02.000]  「為什麼你會來我這裏?」
[00:28:02.000 --> 00:28:04.000]  然後她又想起自己
[00:28:04.000 --> 00:28:06.000]  「是不是我做錯了什麼」
[00:28:06.000 --> 00:28:07.000]  「得罪上帝?」
[00:28:07.000 --> 00:28:10.000]  「為什麼上帝要這樣去懲罰我?」
[00:28:10.000 --> 00:28:12.000]  看爾利亞這裏
[00:28:12.000 --> 00:28:14.000]  爾利亞就說
[00:28:14.000 --> 00:28:17.000]  「耶和華,我寄居在這裏」
[00:28:17.000 --> 00:28:19.000]  「你卻降禍於她」
[00:28:19.000 --> 00:28:23.000]  「上帝,是不是因為我在這裏」
[00:28:23.000 --> 00:28:25.000]  「就弄到她這樣呢?」
[00:28:25.000 --> 00:28:27.000]  「而我在這裏」
[00:28:27.000 --> 00:28:29.000]  「背後是你差派我來的」
[00:28:29.000 --> 00:28:33.000]  「會不會都怪罪上帝呢?」
[00:28:33.000 --> 00:28:35.000]  苦難臨到
[00:28:35.000 --> 00:28:37.000]  這樣去怪罪自己、別人
[00:28:37.000 --> 00:28:39.000]  甚至上帝,是不是一個出路呢?
[00:28:39.000 --> 00:28:41.000]  我覺得苦難來到的時候
[00:28:41.000 --> 00:28:45.000]  人都需要更深的去自省
[00:28:45.000 --> 00:28:48.000]  有罪就真的要去認
[00:28:48.000 --> 00:28:50.000]  但是
[00:28:50.000 --> 00:28:52.000]  不是每一件苦難臨到
[00:28:52.000 --> 00:28:54.000]  都是和別人
[00:28:54.000 --> 00:28:56.000]  或者和上帝
[00:28:56.000 --> 00:28:58.000]  在裏面有很大的關係
[00:28:58.000 --> 00:29:00.000]  有時候苦難的來到
[00:29:00.000 --> 00:29:02.000]  我們都沒有辦法去解釋
[00:29:04.000 --> 00:29:06.000]  這裏
[00:29:06.000 --> 00:29:09.000]  重點讓我們去學習
[00:29:09.000 --> 00:29:12.000]  當苦難來到的時候
[00:29:12.000 --> 00:29:15.000]  原來神要他們去經歷
[00:29:15.000 --> 00:29:17.000]  上帝的真實
[00:29:17.000 --> 00:29:21.000]  當爾利亞切切去禱告的時候
[00:29:21.000 --> 00:29:25.000]  經歷到上帝去醫治這個孩子
[00:29:25.000 --> 00:29:27.000]  叫他死裡復活
[00:29:27.000 --> 00:29:29.000]  而這個婦人
[00:29:29.000 --> 00:29:31.000]  也體驗到
[00:29:31.000 --> 00:29:33.000]  這個真是神的先知
[00:29:33.000 --> 00:29:36.000]  上帝所說的話是真
[00:29:36.000 --> 00:29:38.000]  整個事件裏面
[00:29:38.000 --> 00:29:40.000]  在這個相遇裏面
[00:29:40.000 --> 00:29:44.000]  爾利亞經過信心很大的考驗
[00:29:44.000 --> 00:29:47.000]  死人復活的神蹟
[00:29:47.000 --> 00:29:50.000]  在九曰裏面是第一次發生
[00:29:50.000 --> 00:29:55.000]  上帝讓爾利亞經歷這麼大的奇蹟
[00:29:55.000 --> 00:29:58.000]  以致他繼續有信心和力量
[00:29:58.000 --> 00:30:02.000]  去面對加密山上的先知
[00:30:02.000 --> 00:30:04.000]  那些假先知
[00:30:04.000 --> 00:30:06.000]  和他們去對抗
[00:30:06.000 --> 00:30:08.000]  而這個寡婦
[00:30:08.000 --> 00:30:11.000]  在她的屬靈生命裏面
[00:30:11.000 --> 00:30:13.000]  我相信有一個醒覺
[00:30:13.000 --> 00:30:16.000]  以前她只是認識她所相信的偶像
[00:30:16.000 --> 00:30:21.000]  但今天她認識上帝的慈愛和信實
[00:30:21.000 --> 00:30:25.000]  上帝的主動加上人的馴服
[00:30:25.000 --> 00:30:28.000]  成就了苦難化為祝福
[00:30:28.000 --> 00:30:30.000]  在結束的時候
[00:30:30.000 --> 00:30:32.000]  我們用《羅馬書八章》28節
[00:30:32.000 --> 00:30:34.000]  作為一個總結
[00:30:34.000 --> 00:30:37.000]  我們知道萬事都互相效力
[00:30:37.000 --> 00:30:39.000]  叫愛上帝的人得益處
[00:30:39.000 --> 00:30:42.000]  就是照他旨意被照的
[00:30:42.000 --> 00:30:44.000]  讓我們同心圖告
[00:30:44.000 --> 00:30:49.000]  天父我們去多謝你
[00:30:49.000 --> 00:30:52.000]  多謝你去知道我們
[00:30:52.000 --> 00:30:54.000]  去認識我們
[00:30:54.000 --> 00:30:56.000]  我們每一個人從往福裏面
[00:30:56.000 --> 00:30:58.000]  上帝你都已經認識
[00:30:58.000 --> 00:31:01.000]  主幫助我們在人生裏面
[00:31:01.000 --> 00:31:05.000]  可能很多時候都會遇到困難
[00:31:05.000 --> 00:31:07.000]  考驗甚至是苦難
[00:31:07.000 --> 00:31:11.000]  主讓我們緊緊的去知道
[00:31:11.000 --> 00:31:14.000]  你是陪伴著我們去走每一步
[00:31:14.000 --> 00:31:16.000]  主亦都教導我們
[00:31:16.000 --> 00:31:21.000]  在困境裏面我們學習
[00:31:21.000 --> 00:31:23.000]  活出一個良善的生命
[00:31:24.000 --> 00:31:29.000]  以致主讓我們繼續在生命裏面
[00:31:29.000 --> 00:31:30.000]  去經歷你的真實
[00:31:30.000 --> 00:31:32.000]  並且經歷你的祝福
[00:31:32.000 --> 00:31:35.000]  亦都能夠與其他人去分享
[00:31:35.000 --> 00:31:36.000]  你自己的愛
[00:31:36.000 --> 00:31:39.000]  主願你這樣去祝福帶領我們
[00:31:39.000 --> 00:31:41.000]  在這個逆境裏面
[00:31:41.000 --> 00:31:44.000]  讓我們繼續去持守你自己的說話
[00:31:44.000 --> 00:31:47.000]  活出你的心意
[00:31:47.000 --> 00:31:48.000]  同心圖告
[00:31:48.000 --> 00:31:51.000]  交託奉耶穌基督得勝的明智而求
[00:31:51.000 --> 00:31:53.000]  阿門
[00:31:53.000 --> 00:32:08.000]  (掌聲)

