
[00:00:00.000 --> 00:00:05.000]  感謝勁擺隊在我們當中的服侍
[00:22:32.000 --> 00:22:36.000]  這個想法正正是阻礙了她們
[00:22:36.000 --> 00:22:42.000]  發現神原先已經給了她們祝福
[00:22:42.000 --> 00:22:46.000]  阻礙了她們看到
[00:22:46.000 --> 00:22:51.000]  神原來一直都在看顧她自己
[00:22:51.000 --> 00:22:57.000]  她們看不到神給她們獨特的那一份
[00:22:57.000 --> 00:22:59.000]  是有神的好
[00:22:59.000 --> 00:23:03.000]  她們看不到
[00:23:03.000 --> 00:23:09.000]  所以當我們看完這兩姐妹的故事
[00:23:09.000 --> 00:23:13.000]  讓我們思想一下一些問題
[00:23:13.000 --> 00:23:16.000]  第一件事我們可以思想的就是
[00:23:16.000 --> 00:23:19.000]  會不會今天在我們生命裡
[00:23:19.000 --> 00:23:23.000]  我們只覺得我們沒有的那樣東西
[00:23:23.000 --> 00:23:27.000]  正正就是我們人生最重要的那樣東西呢
[00:23:27.000 --> 00:23:31.000]  而這件事可以令我們日想夜想
[00:23:31.000 --> 00:23:34.000]  控制著我們整個人生
[00:23:34.000 --> 00:23:38.000]  控制著我們行事為人很多的決定
[00:23:38.000 --> 00:23:41.000]  我們有沒有這些東西呢
[00:23:41.000 --> 00:23:43.000]  第二件事我們可以思考的就是
[00:23:43.000 --> 00:23:46.000]  我們是不是一定要給其他人
[00:23:46.000 --> 00:23:49.000]  給我們身邊的人擁有多一點
[00:23:49.000 --> 00:23:51.000]  有錢一點
[00:23:51.000 --> 00:23:53.000]  身份地位權力多一點
[00:23:53.000 --> 00:23:56.000]  才叫做好呢
[00:23:56.000 --> 00:23:58.000]  在現實裡
[00:23:58.000 --> 00:24:01.000]  不論你多有錢有權有勢
[00:24:01.000 --> 00:24:04.000]  擁有多少東西都好
[00:24:04.000 --> 00:24:09.000]  其實這些東西都不能夠真正換取到
[00:24:09.000 --> 00:24:13.000]  那一份快樂那一份滿足
[00:24:13.000 --> 00:24:16.000]  就算你擁有多少東西都好
[00:24:16.000 --> 00:24:20.000]  其實你同樣都可以活得很不開心
[00:24:20.000 --> 00:24:26.000]  甚至是不開心到想了結自己的生命
[00:24:26.000 --> 00:24:29.000]  另外第三件事
[00:24:29.000 --> 00:24:34.000]  在這兩姐妹的真正比較貪戀對方擁有的東西裡
[00:24:34.000 --> 00:24:40.000]  其實是很影響他們沒有辦法專注去建立
[00:24:40.000 --> 00:24:46.000]  去照顧好神原先給他們的那份禮物
[00:24:46.000 --> 00:24:49.000]  我們看到這兩姐妹
[00:24:49.000 --> 00:24:51.000]  他們不停的珍寵
[00:24:51.000 --> 00:24:53.000]  想老公愛自己
[00:24:53.000 --> 00:24:58.000]  但在過程裡我們發現他們用了什麼方法
[00:24:58.000 --> 00:25:02.000]  原來這兩姐妹都分別將自己的婢女
[00:25:02.000 --> 00:25:05.000]  嫁給牙角做妾侍
[00:25:05.000 --> 00:25:09.000]  你想想原本他們很想得到老公的愛
[00:25:09.000 --> 00:25:13.000]  很想和老公建立一個很幸福很美滿的婚姻
[00:25:13.000 --> 00:25:17.000]  但到頭來他們用了一個這麼錯的方法
[00:25:17.000 --> 00:25:21.000]  為了珍寵為了鬥
[00:25:21.000 --> 00:25:27.000]  粗俗一點說是很愚蠢的一件事
[00:25:27.000 --> 00:25:34.000]  另外對他們一班的孩子有什麼影響
[00:25:34.000 --> 00:25:38.000]  我們可以想像一下當這班的孩子
[00:25:38.000 --> 00:25:41.000]  他們出生後一直成長
[00:25:41.000 --> 00:25:44.000]  他們會發現一件事
[00:25:44.000 --> 00:25:48.000]  就是他們每一個出生
[00:25:48.000 --> 00:25:52.000]  原先是神給他們家的一個很大的祝福
[00:25:52.000 --> 00:25:54.000]  很開心的一件事
[00:25:54.000 --> 00:25:55.000]  很值得感恩
[00:25:55.000 --> 00:25:59.000]  但是當他們喊自己的名字
[00:25:59.000 --> 00:26:04.000]  他們會發現原來他們的出生
[00:26:04.000 --> 00:26:09.000]  一直只是成為他們母親用來競爭
[00:26:09.000 --> 00:26:14.000]  用來珍寵的一個工具一個手段
[00:26:14.000 --> 00:26:17.000]  你想像一下這班的孩子
[00:26:17.000 --> 00:26:20.000]  他們發現這個真相的時候
[00:26:20.000 --> 00:26:28.000]  對他們的生命對整個家庭造成多大的破壞
[00:26:28.000 --> 00:26:32.000]  正如當我們回到我們的家庭裡
[00:26:32.000 --> 00:26:36.000]  如果我們只看到我們的家人
[00:26:36.000 --> 00:26:39.000]  看到我們的老公我們的太太
[00:26:39.000 --> 00:26:41.000]  我們的小朋友有多不好
[00:26:41.000 --> 00:26:46.000]  或者將他們和我們在社交媒體
[00:26:46.000 --> 00:26:51.000]  Facebook那些幸福美滿的相片去比較的時候
[00:26:51.000 --> 00:26:53.000]  你看看人家多好
[00:26:53.000 --> 00:26:55.000]  有時候衝口而出
[00:26:55.000 --> 00:26:57.000]  說了這些話
[00:26:57.000 --> 00:26:59.000]  你想像一下
[00:26:59.000 --> 00:27:02.000]  其實這些想法或者這些說話
[00:27:02.000 --> 00:27:08.000]  會對你身邊的家庭家人會有多大的傷害
[00:27:08.000 --> 00:27:12.000]  你將你的家人和其他人去比較
[00:27:12.000 --> 00:27:17.000]  或者甚至你將你自己和你身邊的人去比較
[00:27:17.000 --> 00:27:20.000]  其實最終有句說話
[00:27:20.000 --> 00:27:23.000]  人比人是會比死人的
[00:27:23.000 --> 00:27:26.000]  我們都不會開心
[00:27:26.000 --> 00:27:31.000]  又或者在教會的場景裡
[00:27:31.000 --> 00:27:35.000]  在我們不同的小組或者不同的侍奉團隊裡
[00:27:35.000 --> 00:27:40.000]  都可以發生彼此之間有不同的意見和看法
[00:27:40.000 --> 00:27:44.000]  可能兩邊最初的原意都是好的
[00:27:44.000 --> 00:27:50.000]  但慢慢慢慢會不會演變成兩邊明爭暗鬥
[00:27:50.000 --> 00:27:55.000]  用盡所有的方法都要成為贏的那一方
[00:27:55.000 --> 00:28:04.000]  你想像一下群體侍奉團隊整個教會會造成多大的破壞
[00:28:04.000 --> 00:28:09.000]  我們想不想我們的教會
[00:28:09.000 --> 00:28:13.000]  我們的小組或者我們的侍奉團隊發生這些事情
[00:28:13.000 --> 00:28:23.000]  在今天的訊息裡
[00:28:23.000 --> 00:28:25.000]  我給了一個副題
[00:28:25.000 --> 00:28:29.000]  就是當我們快被妒忌操控的時候
[00:28:29.000 --> 00:28:31.000]  頂姐妹
[00:28:31.000 --> 00:28:36.000]  不論我們人生裡有多或少
[00:28:36.000 --> 00:28:41.000]  或者在哪一個人生階段處境
[00:28:41.000 --> 00:28:43.000]  可能在我們的家庭
[00:28:43.000 --> 00:28:45.000]  在我們的工作
[00:28:45.000 --> 00:28:46.000]  在社會
[00:28:46.000 --> 00:28:50.000]  甚至回到教會侍奉
[00:28:50.000 --> 00:28:54.000]  其實貪戀、妒忌、比較
[00:28:54.000 --> 00:28:59.000]  隨時都可以成為我們的試探
[00:28:59.000 --> 00:29:06.000]  我們今天有沒有在我們的生命裡
[00:29:06.000 --> 00:29:12.000]  去發現我們究竟在貪戀什麼
[00:29:12.000 --> 00:29:16.000]  我們比較什麼
[00:29:16.000 --> 00:29:24.000]  我們有沒有被妒忌這個試探去操控我們
[00:29:24.000 --> 00:29:28.000]  在今天訊息最後的時候
[00:29:28.000 --> 00:29:33.000]  我很想我們一起用詩篇十六篇五至六節這段經文
[00:29:33.000 --> 00:29:36.000]  去成為我們的提醒和鼓勵
[00:29:36.000 --> 00:29:40.000]  頂姐妹我們一起讀出這段經文
[00:29:40.000 --> 00:29:42.000]  預備,一二三
[00:29:42.000 --> 00:29:44.000]  夜和華是我的產業
[00:29:44.000 --> 00:29:47.000]  是我杯中的福分
[00:29:47.000 --> 00:29:50.000]  我所得的你為我持手
[00:29:50.000 --> 00:29:53.000]  用盛涼給我的地界
[00:29:53.000 --> 00:29:55.000]  坐落在街尾之處
[00:29:55.000 --> 00:29:58.000]  我的產業實在美好
[00:29:58.000 --> 00:30:01.000]  頂姐妹這段聖經提醒我們
[00:30:01.000 --> 00:30:04.000]  我們真的要懂得去數算
[00:30:04.000 --> 00:30:08.000]  去感謝神給我們有的東西
[00:30:08.000 --> 00:30:15.000]  神給我們的可能那一杯各有不同
[00:30:15.000 --> 00:30:18.000]  可以是一杯水
[00:30:18.000 --> 00:30:20.000]  可以是一杯咖啡
[00:30:20.000 --> 00:30:23.000]  可以是一杯紅酒
[00:30:23.000 --> 00:30:31.000]  另外神給我們的界限或範圍
[00:30:31.000 --> 00:30:34.000]  也可以有大有小
[00:30:34.000 --> 00:30:38.000]  頂姐妹我們要懂得知道
[00:30:38.000 --> 00:30:43.000]  相信今天我們面前拿著的那一杯或那一份
[00:30:43.000 --> 00:30:50.000]  是神按著祂對我們的認識而給我們
[00:30:50.000 --> 00:30:57.000]  是神給我們而也是祂捍衛好
[00:30:57.000 --> 00:31:02.000]  我們唯有發現相信這件事
[00:31:02.000 --> 00:31:07.000]  我們才不會覺得隔離飯香
[00:31:07.000 --> 00:31:13.000]  我們才不會貪戀隔離房屋
[00:31:13.000 --> 00:31:17.000]  妻子丈夫或他有的東西
[00:31:17.000 --> 00:31:21.000]  當我們不去貪戀其他人有的東西
[00:31:21.000 --> 00:31:23.000]  我們就貪戀
[00:31:23.000 --> 00:31:25.000]  專心貪戀
[00:31:25.000 --> 00:31:32.000]  建立好神給我們今天獨特的那一份
[00:31:32.000 --> 00:31:39.000]  在神給我們很獨特的工作崗位
[00:31:39.000 --> 00:31:44.000]  在很獨特的家庭處境
[00:31:44.000 --> 00:31:52.000]  很獨特的教會位置身份崗位裏
[00:31:52.000 --> 00:31:55.000]  我們就專心戀慕
[00:31:55.000 --> 00:32:01.000]  專心建立好上帝給我們的東西
[00:32:01.000 --> 00:32:06.000]  我們專心在獨特的那一份
[00:32:06.000 --> 00:32:13.000]  我們去侍奉祂去榮耀上帝
[00:32:13.000 --> 00:32:19.000]  頂支妹讓我們帶著一份感恩的心
[00:32:19.000 --> 00:32:24.000]  看見神給我們獨特的那一份
[00:32:24.000 --> 00:32:32.000]  讓我們好好享受祂賜給我們豐盛的生命
[00:32:32.000 --> 00:32:34.000]  Amen
[00:32:34.000 --> 00:32:37.000]  頂支妹我們一起經歷
[00:32:37.000 --> 00:32:40.000]  我們帶著一份感恩的心
[00:32:40.000 --> 00:32:45.000]  好好戀慕祂給我們那一份
[00:32:45.000 --> 00:32:51.000]  好好享受這份在祂裏豐盛的生命
[00:32:51.000 --> 00:32:59.000]  讓我們同心一起祈禱
[00:32:59.000 --> 00:33:04.000]  親恩主我們同心去到祢的根前
[00:33:04.000 --> 00:33:07.000]  主耶穌求祢憐憫我們
[00:33:07.000 --> 00:33:10.000]  祢光照我們
[00:33:10.000 --> 00:33:18.000]  主耶穌讓祢自己的話語今天親自在我們生命裏提醒我們
[00:33:18.000 --> 00:33:21.000]  主耶穌當我們活在地上的日子的時候
[00:33:21.000 --> 00:33:27.000]  我們有時候真的會當看到別人有些好的時候
[00:33:27.000 --> 00:33:34.000]  但我們竟然會忘記了祢對我們的好
[00:33:34.000 --> 00:33:36.000]  求主祢憐憫
[00:33:36.000 --> 00:33:40.000]  祢幫助我們更多去發現去認定
[00:33:40.000 --> 00:33:45.000]  是祢給我們今天的那一份是獨特的
[00:33:45.000 --> 00:33:51.000]  是祢給我們自己還要更加認識我們的
[00:33:51.000 --> 00:33:55.000]  主耶穌求祢幫助我們
[00:33:55.000 --> 00:33:58.000]  我們好好去專心去戀慕去建立
[00:33:58.000 --> 00:34:01.000]  祢給我們那一份
[00:34:01.000 --> 00:34:06.000]  在祢很特別的放在我們那些位置上
[00:34:06.000 --> 00:34:13.000]  主耶穌讓我們專心侍奉榮耀上帝祢
[00:34:13.000 --> 00:34:20.000]  也讓我們帶著一份感恩的心去經歷神祢賜給我們的豐盛
[00:34:20.000 --> 00:34:25.000]  主耶穌讓我們將我們的生命我們交託仰望
[00:34:25.000 --> 00:34:29.000]  是奉主基督之命祈求
[00:34:29.000 --> 00:34:31.000]  阿們
[00:34:32.000 --> 00:34:37.000]  以下是手煮餐的時間
[00:34:37.000 --> 00:34:44.000]  煮餐是紀念主為我們受死
[00:34:44.000 --> 00:34:53.000]  當日耶穌說餅是祂的身體為我們寫的
[00:34:53.000 --> 00:35:02.000]  杯是祂流出的補血所納的新藥
[00:35:02.000 --> 00:35:12.000]  今日我們手煮餐同時是要兼顧我們對基督在來的盼望
[00:35:12.000 --> 00:35:17.000]  數算祂的恩典
[00:35:17.000 --> 00:35:21.000]  是令壽主的餅和杯之先
[00:35:21.000 --> 00:35:31.000]  讓我們思想在等候主的日子應該如何自處
[00:35:31.000 --> 00:35:41.000]  我們將餅和杯放在一旁
[00:35:41.000 --> 00:36:01.000]  我們將餅和杯放在一旁
[00:36:01.000 --> 00:36:21.000]  我們將餅和杯放在一旁
[00:36:21.000 --> 00:36:36.000]  現在就讓我們一同手餐
[00:36:36.000 --> 00:36:44.000]  凡清楚得救並明白主餐意義的弟兄姊妹
[00:36:44.000 --> 00:36:47.000]  歡迎你們一同手餐紀念主
[00:36:47.000 --> 00:36:50.000]  聖經說過
[00:36:50.000 --> 00:36:55.000]  因為人吃喝若不分辨是主的身體
[00:36:55.000 --> 00:36:58.000]  就是吃喝自己的罪了
[00:36:58.000 --> 00:37:02.000]  如果你們不明白主餐的意義
[00:37:02.000 --> 00:37:04.000]  請你們不要手餐
[00:37:04.000 --> 00:37:10.000]  只要安坐坐位讓時間過去就可以了
[00:37:10.000 --> 00:37:15.000]  請手餐的弟兄姊妹站立
[00:37:15.000 --> 00:37:43.000]  (音樂)
[00:37:43.000 --> 00:37:47.000]  拿完主餐包的弟兄姊妹可以坐下
[00:37:47.000 --> 00:37:51.000]  去默想你和上帝的關係
[00:37:51.000 --> 00:38:20.000]  (音樂)

