
[00:00:00.000 --> 00:00:12.000]  好,各位收看直播的大型節目,大家好
[00:22:41.000 --> 00:22:43.000]  去明白他們的心情
[00:22:43.000 --> 00:22:47.000]  帶著祝福、帶著助紂、帶著幫助
[00:22:47.000 --> 00:22:50.000]  就正如《羅馬書》第十二章這樣說
[00:22:50.000 --> 00:22:53.000]  他說今天我們要去祝福
[00:22:53.000 --> 00:22:55.000]  不可就坐
[00:22:55.000 --> 00:22:58.000]  無論我們面對任何處境
[00:22:58.000 --> 00:23:00.000]  面對人的需要
[00:23:00.000 --> 00:23:02.000]  我們重要的是要帶著祝福
[00:23:02.000 --> 00:23:04.000]  沒有就坐
[00:23:04.000 --> 00:23:06.000]  與喜樂的人去同樂
[00:23:06.000 --> 00:23:09.000]  與哀哭的人同屋
[00:23:09.000 --> 00:23:12.000]  與受苦的人在當中去同行
[00:23:12.000 --> 00:23:16.000]  去安慰那些同樣都面對受苦的人
[00:23:16.000 --> 00:23:20.000]  這亦是我們今天要將悲傷化為力量
[00:23:20.000 --> 00:23:23.000]  一個正面的回應
[00:23:23.000 --> 00:23:24.000]  各位兄弟姐妹
[00:23:24.000 --> 00:23:27.000]  今天你的選擇又是甚麼呢?
[00:23:27.000 --> 00:23:30.000]  今天我們如何能夠將悲傷化為力量
[00:23:30.000 --> 00:23:32.000]  我們需要做三件事
[00:23:32.000 --> 00:23:34.000]  第一,承認我們真是一個罪人
[00:23:34.000 --> 00:23:36.000]  我們的生命
[00:23:36.000 --> 00:23:38.000]  我們所身處的世界是得罪上帝
[00:23:38.000 --> 00:23:39.000]  我們回到上帝裡面
[00:23:39.000 --> 00:23:42.000]  尋求上帝的寬恕和憐憫
[00:23:42.000 --> 00:23:46.000]  第二,我們去投靠那位賜給我們力量的神
[00:23:46.000 --> 00:23:48.000]  今天我們靠著自己人那份藐視
[00:23:48.000 --> 00:23:51.000]  我們根本沒有能力去面對當下的處境
[00:23:51.000 --> 00:23:56.000]  我們亦不能夠在當中逃離這個悲傷的困局
[00:23:56.000 --> 00:23:58.000]  但當我們唯有回到上帝的裡面
[00:23:58.000 --> 00:24:00.000]  我們就能夠經歷那份力量
[00:24:00.000 --> 00:24:03.000]  經歷從上帝而來的那份幫助
[00:24:03.000 --> 00:24:05.000]  同樣當你今天得到這份力量
[00:24:05.000 --> 00:24:07.000]  得到這份安慰和幫助的時間
[00:24:07.000 --> 00:24:09.000]  不是讓你自己獨享
[00:24:09.000 --> 00:24:14.000]  而是讓你去明白更多身處困苦的人
[00:24:14.000 --> 00:24:16.000]  進入他們的心境裡面
[00:24:16.000 --> 00:24:19.000]  帶著祝福沒有就坐
[00:24:19.000 --> 00:24:24.000]  讓他們都能夠經歷到從上帝而來的那份祝福
[00:24:24.000 --> 00:24:28.000]  以下有一首詩歌
[00:24:28.000 --> 00:24:29.000]  今天不會跟大家唱
[00:24:29.000 --> 00:24:31.000]  但很想跟大家分享當中的歌詞
[00:24:31.000 --> 00:24:36.000]  這首詩歌我覺得很有意思
[00:24:36.000 --> 00:24:40.000]  這首詩歌是玻璃海的哀歌
[00:24:40.000 --> 00:24:43.000]  在正歌的時候
[00:24:43.000 --> 00:24:48.000]  他就說面對一個充滿患難的世代
[00:24:48.000 --> 00:24:49.000]  可能覺得上帝
[00:24:49.000 --> 00:24:51.000]  為何你好像離棄我一樣
[00:24:51.000 --> 00:24:53.000]  我都經歷不到從來那份安慰
[00:24:53.000 --> 00:24:54.000]  但安靜過後
[00:24:54.000 --> 00:24:57.000]  他進入到上帝裡面的時間
[00:24:57.000 --> 00:25:00.000]  在副歌裡面這樣說
[00:25:00.000 --> 00:25:04.000]  在日出之處定義讚美我主
[00:25:04.000 --> 00:25:08.000]  患難裡哭泣追想你慈愛永不倦
[00:25:08.000 --> 00:25:12.000]  絕望的心於你是我的拯救
[00:25:12.000 --> 00:25:17.000]  他說我信我主獨行其事
[00:25:17.000 --> 00:25:19.000]  當我唱到這句的時候
[00:25:19.000 --> 00:25:20.000]  心裡很感動
[00:25:20.000 --> 00:25:22.000]  就是我要相信一件什麼
[00:25:22.000 --> 00:25:24.000]  每個人真的面對很多的患難
[00:25:24.000 --> 00:25:25.000]  很多的挑戰
[00:25:25.000 --> 00:25:26.000]  我們會感到悲傷
[00:25:26.000 --> 00:25:28.000]  甚至哭泣難過
[00:25:28.000 --> 00:25:31.000]  但我們仍然都要相信
[00:25:31.000 --> 00:25:34.000]  我們相信我們的主是一個什麼的主
[00:25:34.000 --> 00:25:39.000]  我們的主是一個能夠獨行其事的主
[00:25:39.000 --> 00:25:41.000]  無論處境如何
[00:25:41.000 --> 00:25:45.000]  無論未來我們面對的困難有多大
[00:25:45.000 --> 00:25:47.000]  只要你仍然相信
[00:25:47.000 --> 00:25:49.000]  你仍然相信的話
[00:25:49.000 --> 00:25:51.000]  你相信我們所信的主
[00:25:51.000 --> 00:25:53.000]  是一個獨行其事的主的時候
[00:25:53.000 --> 00:25:56.000]  他必定為我們生命帶來一個出路
[00:25:56.000 --> 00:25:59.000]  出路是什麼我們不知道
[00:25:59.000 --> 00:26:02.000]  但最少我們能夠在祂的裡面
[00:26:02.000 --> 00:26:03.000]  經歷這份安慰
[00:26:03.000 --> 00:26:05.000]  經歷這份力量
[00:26:05.000 --> 00:26:07.000]  讓我們帶著這份安慰
[00:26:07.000 --> 00:26:11.000]  帶著這份力量去祝福更多更多的人
[00:26:11.000 --> 00:26:15.000]  正如詩篇第72篇這樣記載
[00:26:15.000 --> 00:26:17.000]  他說獨行其事的夜和華
[00:26:17.000 --> 00:26:21.000]  以色列的神是應當稱頌的
[00:26:21.000 --> 00:26:23.000]  當你面對和華
[00:26:23.000 --> 00:26:25.000]  面對困難
[00:26:25.000 --> 00:26:27.000]  面對悲傷的時候
[00:26:27.000 --> 00:26:31.000]  你仍然能夠開口去讚美主的時候
[00:26:31.000 --> 00:26:33.000]  就是我們帶著信心
[00:26:33.000 --> 00:26:34.000]  帶著盼望
[00:26:34.000 --> 00:26:38.000]  相信這位獨行其事的上帝的時候
[00:26:38.000 --> 00:26:40.000]  他必定能夠帶領我們
[00:26:40.000 --> 00:26:41.000]  陪伴我們
[00:26:41.000 --> 00:26:44.000]  走過生命每一個時刻
[00:26:44.000 --> 00:26:48.000]  讓我們能夠從悲傷中得到力量
[00:26:48.000 --> 00:26:53.000]  去幫助、祝福世上同樣面對和華
[00:26:53.000 --> 00:26:55.000]  受苦的人
[00:26:55.000 --> 00:26:57.000]  求主幫助、憐憫我們
[00:26:57.000 --> 00:26:59.000]  讓我們一同去禱告
[00:26:59.000 --> 00:27:03.000]  七位恩主
[00:27:03.000 --> 00:27:06.000]  我們在您面前要獻上禱告
[00:27:06.000 --> 00:27:09.000]  當我們面對疫情
[00:27:09.000 --> 00:27:13.000]  整個環境、政治氣氛
[00:27:13.000 --> 00:27:16.000]  我們心裡難免憂傷
[00:27:16.000 --> 00:27:18.000]  我們心裡難免難過
[00:27:18.000 --> 00:27:21.000]  我們因為自己犯罪得罪你的地方
[00:27:21.000 --> 00:27:23.000]  因為這個世界得罪你的地方
[00:27:23.000 --> 00:27:25.000]  這一刻我們就要去到主的當中
[00:27:25.000 --> 00:27:28.000]  我們要尋求上帝的一份寬恕和憐憫
[00:27:28.000 --> 00:27:32.000]  讓你去醫治我們
[00:27:32.000 --> 00:27:34.000]  讓你去拯救我們
[00:27:34.000 --> 00:27:38.000]  也讓我們能夠經歷到一份從你而來的安慰
[00:27:38.000 --> 00:27:42.000]  經歷從你而來的力量和盼望
[00:27:42.000 --> 00:27:43.000]  同時也幫助我們
[00:27:43.000 --> 00:27:45.000]  讓我們帶著一份安慰
[00:27:45.000 --> 00:27:46.000]  帶著一份盼望
[00:27:46.000 --> 00:27:48.000]  能夠成為更多人的祝福
[00:27:48.000 --> 00:27:50.000]  能夠成為更多人的幫助
[00:27:51.000 --> 00:27:56.000]  正正在一個充滿受苦、苦難的世代裡
[00:27:56.000 --> 00:27:59.000]  我們更需要帶著一份祝福
[00:27:59.000 --> 00:28:02.000]  去祝福這個世代更多有需要的人
[00:28:02.000 --> 00:28:05.000]  求主你憐憫我們的世代
[00:28:05.000 --> 00:28:07.000]  醫治我們的地方
[00:28:07.000 --> 00:28:11.000]  我們願意在你面前獻上最衷心的禱告、交託和感恩
[00:28:11.000 --> 00:28:13.000]  是奉耶穌基督名字祈求
[00:28:13.000 --> 00:28:15.000]  阿門
[00:28:15.000 --> 00:28:17.000]  阿門
[00:28:17.000 --> 00:28:19.000]  阿門
[00:28:19.000 --> 00:28:21.000]  阿門
[00:28:21.000 --> 00:28:25.000]  主席

