
[00:00:00.000 --> 00:00:05.520]  在子林的分享中,我看到今天的題目是《亂世中的門徒群體》
[00:18:17.080 --> 00:18:20.080]  一個願意跟從他學習
[00:18:20.080 --> 00:18:23.080]  接觸他崗位的徒弟
[00:18:23.080 --> 00:18:28.080]  原來以利亞在面對一個混亂的世代
[00:18:28.080 --> 00:18:29.080]  很多的攻擊裏面
[00:18:29.080 --> 00:18:31.080]  他不是孤身一人
[00:18:31.080 --> 00:18:34.080]  有一個很親密的戰友
[00:18:34.080 --> 00:18:36.080]  以利沙
[00:18:36.080 --> 00:18:38.080]  接觸他崗位
[00:18:38.080 --> 00:18:41.080]  不單止一個這麼親密的人
[00:18:41.080 --> 00:18:43.080]  聖經裏面更加記載
[00:18:43.080 --> 00:18:47.080]  但我在以色列中留下了七千人
[00:18:47.080 --> 00:18:49.080]  未曾向巴黎屈膝
[00:18:49.080 --> 00:18:51.080]  未曾親問巴黎
[00:18:51.080 --> 00:18:53.080]  原來不單止是以利沙
[00:18:53.080 --> 00:18:57.080]  原來他周遭都有一大班人
[00:18:57.080 --> 00:19:01.080]  願意繼續去持守一個呼召
[00:19:01.080 --> 00:19:03.080]  一個的召命
[00:19:03.080 --> 00:19:05.080]  繼續為上帝去爭戰
[00:19:05.080 --> 00:19:09.080]  為甚麼他能夠聽得到
[00:19:09.080 --> 00:19:12.080]  為甚麼他能夠知道得到
[00:19:12.080 --> 00:19:16.080]  因為他願意有休息的空間
[00:19:16.080 --> 00:19:21.080]  我不是說今天我們一起休息
[00:19:21.080 --> 00:19:23.080]  一起去休息
[00:19:23.080 --> 00:19:29.080]  在我們一個充滿混亂的環境裏
[00:19:29.080 --> 00:19:31.080]  很忙碌的環境裏
[00:19:31.080 --> 00:19:33.080]  很嘈雜的環境裏
[00:19:33.080 --> 00:19:36.080]  我鼓勵大家過了某一段時間
[00:19:36.080 --> 00:19:40.080]  你真的要讓自己安靜在上帝裏
[00:19:40.080 --> 00:19:43.080]  當你有機會安靜在上帝裏
[00:19:43.080 --> 00:19:47.080]  你才能夠聽到那微笑的聲音
[00:19:47.080 --> 00:19:51.080]  有時亂世我們改變不了
[00:19:51.080 --> 00:19:54.080]  我們的遭遇有時也改變不了
[00:19:54.080 --> 00:19:57.080]  但你可以選擇騰出一段時間的空間
[00:19:57.080 --> 00:20:01.080]  讓自己安息、休息下來
[00:20:01.080 --> 00:20:05.080]  讓你能夠聽得見那微笑的聲音
[00:20:05.080 --> 00:20:08.080]  你能夠聽得見那微笑的聲音
[00:20:08.080 --> 00:20:13.080]  你就能夠聽得見上帝是你生命當中的英雄
[00:20:13.080 --> 00:20:19.080]  第二個跟大家分享的人物叫做約書亞
[00:20:19.080 --> 00:20:23.080]  以利亞正在面對一個亂世的環境
[00:20:23.080 --> 00:20:25.080]  和巴黎先知大鬥
[00:20:25.080 --> 00:20:27.080]  面對被追殺的一個政治
[00:20:27.080 --> 00:20:30.080]  充滿了戰爭的一個環境
[00:20:30.080 --> 00:20:33.080]  以利亞當日也是在面對一個亂世
[00:20:33.080 --> 00:20:36.080]  他有他的亂世,我們有我們的亂世
[00:20:36.080 --> 00:20:38.080]  同樣說到約書亞
[00:20:38.080 --> 00:20:42.080]  他也是在面對他的亂世和混亂的時間
[00:20:42.080 --> 00:20:43.080]  他面對兩件事
[00:20:43.080 --> 00:20:47.080]  第一,一個很顯赫的領袖
[00:20:47.080 --> 00:20:49.080]  他說摩西死了
[00:20:49.080 --> 00:20:53.080]  過去帶領以色列人出埃及的那位
[00:20:53.080 --> 00:20:56.080]  很重要的領袖
[00:20:56.080 --> 00:20:58.080]  摩西死了
[00:20:58.080 --> 00:21:01.080]  群龍無首了
[00:21:01.080 --> 00:21:04.080]  接下來的路怎麼走下去
[00:21:05.080 --> 00:21:07.080]  另一樣他要面對的就是
[00:21:07.080 --> 00:21:11.080]  今天他要走一條他從來都沒走過的路
[00:21:11.080 --> 00:21:15.080]  前路茫茫,究竟怎樣走下去怎麼辦
[00:21:15.080 --> 00:21:18.080]  你這一刻有沒有這個感受
[00:21:18.080 --> 00:21:24.080]  究竟接下來我要走一條什麼路
[00:21:24.080 --> 00:21:27.080]  之前能夠所依傍的,所依靠的
[00:21:27.080 --> 00:21:30.080]  今天不在了
[00:21:31.080 --> 00:21:34.080]  今天我要走一條什麼路
[00:21:34.080 --> 00:21:37.080]  我不知道
[00:21:37.080 --> 00:21:43.080]  約書亞要帶領一班以色列人
[00:21:43.080 --> 00:21:45.080]  要進入加南的地方
[00:21:45.080 --> 00:21:48.080]  加南是一個充滿困難挑戰
[00:21:48.080 --> 00:21:51.080]  很多未知之數的地方
[00:21:51.080 --> 00:21:56.080]  但當約書亞一天不走下去
[00:21:56.080 --> 00:22:00.080]  他一天也看不到上帝與他同在
[00:22:00.080 --> 00:22:03.080]  究竟約書亞要進入加南之先
[00:22:03.080 --> 00:22:06.080]  他要經歷什麼事情
[00:22:06.080 --> 00:22:08.080]  如果你要熟悉舊約的時候
[00:22:08.080 --> 00:22:12.080]  當他們要離開曠野進入加南這個地方的時候
[00:22:12.080 --> 00:22:14.080]  他們要過一條河
[00:22:14.080 --> 00:22:16.080]  這條河叫什麼
[00:22:16.080 --> 00:22:19.080]  這條河叫做約旦河
[00:22:19.080 --> 00:22:23.080]  這條河怎樣去過
[00:22:23.080 --> 00:22:27.080]  有人說約旦河這個神跡
[00:22:27.080 --> 00:22:30.080]  與紅海分開的神跡有些類似的地方
[00:22:30.080 --> 00:22:33.080]  但本質上有些少不同
[00:22:33.080 --> 00:22:38.080]  約旦河是從山上冰川融化的水
[00:22:38.080 --> 00:22:40.080]  黑門山的水融化了下來
[00:22:40.080 --> 00:22:44.080]  沖下來,在當中形成一條河
[00:22:44.080 --> 00:22:51.080]  今天上帝就要讓約書亞做一件很重要的事情
[00:22:51.080 --> 00:22:55.080]  就要讓他踏出這個信心的一步
[00:22:56.080 --> 00:23:00.080]  他說當你腳掌踏入約旦河的時候
[00:23:00.080 --> 00:23:03.080]  你就看到有神跡要發生
[00:23:03.080 --> 00:23:05.080]  聖經裡面說得很清楚
[00:23:05.080 --> 00:23:07.080]  約書亞第3章第13章
[00:23:07.080 --> 00:23:09.080]  腳掌踏入約旦河水的時候
[00:23:09.080 --> 00:23:13.080]  約旦河水就從上往下流的水斷了
[00:23:13.080 --> 00:23:19.080]  那就是說上帝將這個水源從山上截了下來
[00:23:19.080 --> 00:23:23.080]  當他踏下去的時候就截住了
[00:23:24.080 --> 00:23:27.080]  他一天的腳掌不踏下去
[00:23:27.080 --> 00:23:31.080]  他一天看不到有神跡所發生
[00:23:31.080 --> 00:23:35.080]  而這個神跡原來早就應許了
[00:23:35.080 --> 00:23:37.080]  約書亞第1章第3章這樣說
[00:23:37.080 --> 00:23:40.080]  凡你們腳掌所踏的地
[00:23:40.080 --> 00:23:44.080]  我都照我所應許摩西的話同樣都賜給你
[00:23:44.080 --> 00:23:49.080]  他說只要你能夠踏出信心的一步
[00:23:49.080 --> 00:23:53.080]  你就看到有一條新的路要為你所打開
[00:23:54.080 --> 00:23:57.080]  我當日怎樣應許摩西
[00:23:57.080 --> 00:24:00.080]  今日我同樣都怎樣應許你
[00:24:00.080 --> 00:24:04.080]  這句話對約書亞來說相當重要
[00:24:04.080 --> 00:24:09.080]  裡面他跟隨著摩西經歷了大小不同的戰役
[00:24:09.080 --> 00:24:12.080]  他看到上帝怎樣與摩西同在
[00:24:12.080 --> 00:24:15.080]  但他面對約旦河
[00:24:15.080 --> 00:24:17.080]  要過約旦河這個困境的時候
[00:24:17.080 --> 00:24:19.080]  他不知道怎樣算的時候
[00:24:19.080 --> 00:24:21.080]  但上帝告訴他
[00:24:21.080 --> 00:24:23.080]  你只要踏出信心的一步
[00:24:23.080 --> 00:24:26.080]  你就能夠看到有神跡發生
[00:24:26.080 --> 00:24:30.080]  就正如當日摩西所經歷的一樣
[00:24:30.080 --> 00:24:33.080]  他就帶著這樣的信心
[00:24:33.080 --> 00:24:36.080]  就走出了信心的一步
[00:24:36.080 --> 00:24:40.080]  面對亂世我們要踏出信心的一步
[00:24:40.080 --> 00:24:44.080]  本身就是一個選擇
[00:24:44.080 --> 00:24:48.080]  我們的人生充滿了很多大小不同的選擇
[00:24:49.080 --> 00:24:52.080]  今日我們要走一條甚麼的路
[00:24:52.080 --> 00:24:54.080]  路有時是難走的
[00:24:54.080 --> 00:24:57.080]  路有時是難走的
[00:24:57.080 --> 00:25:01.080]  甚至我們今天要走的一條是不知道甚麼的路
[00:25:01.080 --> 00:25:03.080]  或者從來都沒有走過的路
[00:25:03.080 --> 00:25:06.080]  究竟下一刻會發生甚麼事情
[00:25:06.080 --> 00:25:08.080]  整個香港會經歷甚麼處境
[00:25:08.080 --> 00:25:10.080]  我正在經歷甚麼遭遇
[00:25:10.080 --> 00:25:12.080]  我真的不知道
[00:25:13.080 --> 00:25:16.080]  但只要你願意靠著上帝
[00:25:16.080 --> 00:25:20.080]  一步一腳印這樣走下去的時候
[00:25:20.080 --> 00:25:24.080]  你就會看到上帝的英許
[00:25:24.080 --> 00:25:27.080]  從來都沒有落空
[00:25:27.080 --> 00:25:31.080]  當你剛才聽了子林見證的時候
[00:25:31.080 --> 00:25:34.080]  由他過去經歷一個破碎的家庭
[00:25:34.080 --> 00:25:38.080]  在一個他從來不知道為甚麼會發生的環境裏
[00:25:38.080 --> 00:25:42.080]  能夠回來一間教會打工
[00:25:42.080 --> 00:25:45.080]  為他從一個過去離開教會的人
[00:25:45.080 --> 00:25:49.080]  今日他能夠重新和上帝建立一個關係
[00:25:49.080 --> 00:25:53.080]  並且他要成為更多人的祝福幫助
[00:25:53.080 --> 00:25:57.080]  這個就是上帝在人生命的英許
[00:25:57.080 --> 00:26:02.080]  當他不能夠踏出一個信心的一步走出來的時候
[00:26:02.080 --> 00:26:04.080]  你記得他剛才所說的
[00:26:04.080 --> 00:26:07.080]  只要這個是上帝想的
[00:26:07.080 --> 00:26:09.080]  他就儘管去試一試
[00:26:09.080 --> 00:26:12.080]  但你有沒有這份信心
[00:26:12.080 --> 00:26:15.080]  這個只要是上帝期望你去做的
[00:26:15.080 --> 00:26:16.080]  想你去做的
[00:26:16.080 --> 00:26:19.080]  你是否願意踏出這個信心的一步
[00:26:19.080 --> 00:26:22.080]  去經歷上帝的英許
[00:26:22.080 --> 00:26:24.080]  從來都沒有落空
[00:26:24.080 --> 00:26:26.080]  但你和我都要明白
[00:26:26.080 --> 00:26:28.080]  當我們面對世界很多的事情
[00:26:28.080 --> 00:26:29.080]  或者你人生裏面
[00:26:29.080 --> 00:26:32.080]  你都會由小時候到今時今日
[00:26:32.080 --> 00:26:35.080]  你都會面對大小不同的選擇
[00:26:35.080 --> 00:26:37.080]  你以前讀書的時候
[00:26:37.080 --> 00:26:40.080]  你會面對升學工作的選擇
[00:26:40.080 --> 00:26:42.080]  我讀哪間學校
[00:26:42.080 --> 00:26:44.080]  我將來找一份甚麼工作
[00:26:44.080 --> 00:26:46.080]  究竟我今天要去TVB做
[00:26:46.080 --> 00:26:48.080]  還是要去亞視做
[00:26:48.080 --> 00:26:49.080]  還是會去友善做
[00:26:49.080 --> 00:26:51.080]  還是會去LOW做
[00:26:51.080 --> 00:26:53.080]  很多很多不同的選擇
[00:26:53.080 --> 00:26:57.080]  還是你今天要回教會做
[00:26:57.080 --> 00:26:59.080]  當你長大了
[00:26:59.080 --> 00:27:00.080]  拍拖
[00:27:00.080 --> 00:27:01.080]  我和誰拍拖
[00:27:01.080 --> 00:27:04.080]  究竟要找個帥一點的
[00:27:04.080 --> 00:27:05.080]  還是要有錢一點的
[00:27:05.080 --> 00:27:06.080]  還是兩樣都有的
[00:27:06.080 --> 00:27:12.080]  還是最終兩樣都沒有的
[00:27:12.080 --> 00:27:14.080]  很多很多大小不同的選擇
[00:27:14.080 --> 00:27:16.080]  你都要在當中面對
[00:27:16.080 --> 00:27:17.080]  由拍拖
[00:27:17.080 --> 00:27:19.080]  由結婚
[00:27:19.080 --> 00:27:23.080]  今天我們經常說去或留的問題
[00:27:23.080 --> 00:27:25.080]  今天我繼續留下
[00:27:25.080 --> 00:27:27.080]  還是我選擇去一個新的地方
[00:27:27.080 --> 00:27:30.080]  在當中開展我的新生活
[00:27:30.080 --> 00:27:35.080]  可能今天我們都不斷掙扎在這個問題當中
[00:27:35.080 --> 00:27:37.080]  或者甚至乎在你的信仰
[00:27:37.080 --> 00:27:40.080]  你都有想過一個選擇
[00:27:40.080 --> 00:27:44.080]  究竟今天我要隨從這個世界
[00:27:44.080 --> 00:27:47.080]  還是我們願意成為主的門徒
[00:27:47.080 --> 00:27:51.080]  我要去跟從上帝
[00:27:51.080 --> 00:27:52.080]  正如約書亞的一樣
[00:27:52.080 --> 00:27:55.080]  今天我要縮
[00:27:55.080 --> 00:27:58.080]  還是我要去進
[00:27:58.080 --> 00:28:01.080]  這個都是生命的選擇
[00:28:01.080 --> 00:28:02.080]  你越縮
[00:28:02.080 --> 00:28:05.080]  你就看不到上帝在你生命的周圍
[00:28:05.080 --> 00:28:08.080]  當你願意踏出信心的一步
[00:28:08.080 --> 00:28:12.080]  縱然前面是充滿了很多的挑戰
[00:28:12.080 --> 00:28:14.080]  很多的困難
[00:28:14.080 --> 00:28:19.080]  混亂的環境不是你踏出一腳就能夠改變得到
[00:28:19.080 --> 00:28:23.080]  但當你願意走出信心的一步
[00:28:23.080 --> 00:28:27.080]  你就會看得到上帝一路一路去引領你
[00:28:27.080 --> 00:28:31.080]  走在一條什麼信心的道路裏
[00:28:31.080 --> 00:28:35.080]  我自己是一個很重要的德國神學家
[00:28:35.080 --> 00:28:36.080]  他這樣說
[00:28:36.080 --> 00:28:40.080]  他特別在一本書叫作《撞門徒的代價》裏
[00:28:40.080 --> 00:28:41.080]  他講了一件事
[00:28:41.080 --> 00:28:44.080]  究竟我們今天要去掌握
[00:28:44.080 --> 00:28:47.080]  或者他領受的一個什麼的恩典
[00:28:47.080 --> 00:28:50.080]  每一個選擇背後都是一個代價
[00:28:50.080 --> 00:28:53.080]  今天你可以選擇一個廉價的恩典
[00:28:53.080 --> 00:28:55.080]  因為不需要付出任何代價
[00:28:55.080 --> 00:28:58.080]  隨便隨便回教會
[00:28:58.080 --> 00:29:00.080]  回來開開心心
[00:29:00.080 --> 00:29:01.080]  不要說要做什麼
[00:29:01.080 --> 00:29:03.080]  不要為上帝做什麼
[00:29:03.080 --> 00:29:05.080]  這樣其實就可以了
[00:29:05.080 --> 00:29:09.080]  但你生命裏面從來都沒有改變過
[00:29:09.080 --> 00:29:14.080]  從來你都沒有能夠去經歷過上帝在你生命裏面當中的作為
[00:29:14.080 --> 00:29:19.080]  但只要你選擇願意去跟從上帝
[00:29:19.080 --> 00:29:22.080]  這是一個重價的恩典
[00:29:22.080 --> 00:29:27.080]  一個重價的恩典是你要去想要付上代價的恩典
[00:29:27.080 --> 00:29:32.080]  但你卻是能夠去經歷那個新生命的盼望
[00:29:32.080 --> 00:29:37.080]  大兄姐們今天你要去選擇走一條什麼道路
[00:29:37.080 --> 00:29:39.080]  特別是一個亂世裏面
[00:29:39.080 --> 00:29:43.080]  你要選擇跟從上帝本身就是要付上代價
[00:29:43.080 --> 00:29:47.080]  因為這個世界的人不是這樣去選擇
[00:29:47.080 --> 00:29:49.080]  但當你願意選擇的時候
[00:29:49.080 --> 00:29:51.080]  你要行在上帝的心裏面當中
[00:29:51.080 --> 00:29:58.080]  我很相信你在上帝裏面的經歷將會變得不再一樣
[00:29:58.080 --> 00:30:03.080]  在約書記第四章這樣說
[00:30:03.080 --> 00:30:08.080]  因為耶和華你們的神在你們前面使約達河水枯乾
[00:30:08.080 --> 00:30:10.080]  直到你們走過來
[00:30:10.080 --> 00:30:15.080]  就如耶和華你們的神從前在我們前面使洪水乾了一樣
[00:30:15.080 --> 00:30:17.080]  直到我們過來
[00:30:17.080 --> 00:30:21.080]  摩西當日如何踏出信心的一步
[00:30:21.080 --> 00:30:23.080]  將那個像放在紅海當中
[00:30:23.080 --> 00:30:25.080]  海水就分開
[00:30:25.080 --> 00:30:31.080]  今天同樣約書亞看到他的前輩所做的一切
[00:30:31.080 --> 00:30:33.080]  他同樣踏出信心的一步
[00:30:33.080 --> 00:30:38.080]  約達河的河水就從上而下洩漏了
[00:30:38.080 --> 00:30:43.080]  露出乾地他們就能夠進入到迦南的當中
[00:30:43.080 --> 00:30:48.080]  前人的經驗,前人的經歷成為我們今天的提醒和幫助
[00:30:48.080 --> 00:30:54.080]  今天有很多的見證人員和運彩圍繞著我們
[00:30:54.080 --> 00:30:57.080]  過去裏面很多的人如何去經歷上帝
[00:30:57.080 --> 00:31:00.080]  如何在一個亂世裏面去經歷上帝
[00:31:00.080 --> 00:31:03.080]  頂尖妹你都要相信
[00:31:03.080 --> 00:31:09.080]  同樣你都能夠在一個亂世裏面如何去經歷上帝
[00:31:11.080 --> 00:31:14.080]  累、疲倦要休息
[00:31:14.080 --> 00:31:17.080]  路是要用生命去走出來
[00:31:17.080 --> 00:31:19.080]  是要用信心走出來
[00:31:19.080 --> 00:31:24.080]  但今天上帝不單止要求我們要走出一條新的道路
[00:31:24.080 --> 00:31:28.080]  他更加盼望我們作為門徒群體的生命
[00:31:28.080 --> 00:31:30.080]  是要願意為主作見證
[00:31:30.080 --> 00:31:35.080]  耶穌在登山的部分裏面說了一個我們很熟悉的比喻
[00:31:35.080 --> 00:31:38.080]  一個炎和光的比喻
[00:31:38.080 --> 00:31:41.080]  他告訴我們作為門徒
[00:31:41.080 --> 00:31:43.080]  我們活在一個亂世裏面
[00:31:43.080 --> 00:31:46.080]  我們應該要做些什麼
[00:31:46.080 --> 00:31:51.080]  以利亞的年代充滿了很多戰爭的年代
[00:31:51.080 --> 00:31:56.080]  約書亞的年代要走進一個未知的道路裏面
[00:31:56.080 --> 00:31:58.080]  耶穌基督所生存的年代
[00:31:58.080 --> 00:32:01.080]  豈不是都是一個亂世嗎
[00:32:01.080 --> 00:32:03.080]  沒有了自己的國家
[00:32:03.080 --> 00:32:04.080]  沒有了自己的身份
[00:32:04.080 --> 00:32:07.080]  面對羅馬統治的壓迫和挑戰
[00:32:07.080 --> 00:32:11.080]  一群猶太人處於一個被壓迫的年代
[00:32:11.080 --> 00:32:15.080]  究竟作為門徒的我們
[00:32:15.080 --> 00:32:18.080]  在他們的亂世要做些什麼
[00:32:18.080 --> 00:32:19.080]  耶穌就告訴我們
[00:32:19.080 --> 00:32:23.080]  你要成為這個世界的炎和光
[00:32:23.080 --> 00:32:24.080]  那要做些什麼
[00:32:24.080 --> 00:32:26.080]  什麼叫做炎
[00:32:26.080 --> 00:32:27.080]  今天你所理解的炎是什麼
[00:32:27.080 --> 00:32:28.080]  白炎吧
[00:32:28.080 --> 00:32:30.080]  在家裏煮飯的時候
[00:32:30.080 --> 00:32:33.080]  或者可能是那些炎吧
[00:32:33.080 --> 00:32:35.080]  一粒粒小小一粒的白色的
[00:32:35.080 --> 00:32:37.080]  但這段經文裏面所說的
[00:32:37.080 --> 00:32:39.080]  如炎藥失了味怎能叫它再鹹呢
[00:32:39.080 --> 00:32:44.080]  它不再有用只好被雕在外面任人譴責
[00:32:44.080 --> 00:32:49.080]  為什麼炎失了味就和石頭沒什麼分別
[00:32:49.080 --> 00:32:53.080]  因為當時的炎不是我們今天所說的一包包的幼炎
[00:32:53.080 --> 00:32:58.080]  以前的炎是這樣的
[00:32:58.080 --> 00:33:01.080]  一塊塊的我們叫做岩炎
[00:33:02.080 --> 00:33:06.080]  所以當這塊炎不能發揮到炎的功用
[00:33:06.080 --> 00:33:09.080]  其實它和一塊石頭沒什麼分別
[00:33:09.080 --> 00:33:14.080]  正如我們今天身處亂世裏
[00:33:14.080 --> 00:33:19.080]  如果我們不能活出一個門徒群體應該有的模式
[00:33:19.080 --> 00:33:22.080]  其實我們和這個世界其他的人沒什麼分別
[00:33:22.080 --> 00:33:24.080]  因為我們失去了我們的身份
[00:33:24.080 --> 00:33:27.080]  我們失去了我們的功能
[00:33:27.080 --> 00:33:29.080]  而我們的功能是尊貴的
[00:33:29.080 --> 00:33:31.080]  你不要以為炎是便宜的東西
[00:33:31.080 --> 00:33:33.080]  炎是貴的東西
[00:33:33.080 --> 00:33:39.080]  以前的人是用炎作為薪金
[00:33:39.080 --> 00:33:41.080]  你今天說的有沒有搞錯
[00:33:41.080 --> 00:33:43.080]  如果你出糧就吃
[00:33:43.080 --> 00:33:45.080]  我出糧給你夠鹽
[00:33:45.080 --> 00:33:47.080]  行啦
[00:33:47.080 --> 00:33:52.080]  以前真的是比較貴重的東西
[00:33:52.080 --> 00:33:57.080]  所以salary short其實是留意這個字
[00:33:57.080 --> 00:33:59.080]  因為在古代裏面真的是
[00:33:59.080 --> 00:34:03.080]  所以今天我們說要成為一個炎
[00:34:03.080 --> 00:34:05.080]  這是一個很尊貴的身份
[00:34:05.080 --> 00:34:08.080]  你怎樣能夠成為一個尊貴的身份
[00:34:08.080 --> 00:34:11.080]  就是你要發揮你應該有的功能
[00:34:11.080 --> 00:34:13.080]  你的使命是什麼
[00:34:13.080 --> 00:34:16.080]  今天作為門徒的我們
[00:34:16.080 --> 00:34:18.080]  不只是回教會
[00:34:18.080 --> 00:34:21.080]  不只是回教會
[00:34:21.080 --> 00:34:23.080]  在當中敬拜祈禱
[00:34:23.080 --> 00:34:26.080]  在當中享受四面牆裏
[00:34:26.080 --> 00:34:30.080]  我們覺得很愉快的一些屬靈的經驗
[00:34:30.080 --> 00:34:32.080]  今天你的生命
[00:34:32.080 --> 00:34:34.080]  特別是在亂世裏面
[00:34:34.080 --> 00:34:38.080]  你更加要用你的生命去見證上帝
[00:34:38.080 --> 00:34:41.080]  過去裏面有很多不同的人
[00:34:41.080 --> 00:34:43.080]  在一個充滿混亂的環境裏
[00:34:43.080 --> 00:34:48.080]  他更加要進入到不同人的群體裏面去見證上帝
[00:34:48.080 --> 00:34:50.080]  你有沒有問過你自己
[00:34:50.080 --> 00:34:53.080]  今天在一個充滿挑戰的世代裏面
[00:34:53.080 --> 00:34:58.080]  究竟我如何去領受從上帝而來的使命
[00:34:58.080 --> 00:35:01.080]  去繼續去見證上帝
[00:35:01.080 --> 00:35:03.080]  不單只是炎
[00:35:03.080 --> 00:35:06.080]  更加是要成為光
[00:35:06.080 --> 00:35:11.080]  他說成造在山上是不能隱藏的
[00:35:11.080 --> 00:35:12.080]  在他們的地方
[00:35:12.080 --> 00:35:14.080]  特別是在很多歐洲的地方
[00:35:14.080 --> 00:35:17.080]  很多的山脈在當中
[00:35:17.080 --> 00:35:20.080]  很多的城都會建築在山的上面
[00:35:20.080 --> 00:35:23.080]  山城有什麼特別之處
[00:35:23.080 --> 00:35:25.080]  它不是凹了下去
[00:35:25.080 --> 00:35:27.080]  山城有一個很重要的地方
[00:35:27.080 --> 00:35:29.080]  就是很遠的地方
[00:35:29.080 --> 00:35:33.080]  人就已經見到這個城
[00:35:33.080 --> 00:35:36.080]  他說我們要成為世界的光
[00:35:36.080 --> 00:35:38.080]  就好像一個山城一樣
[00:35:38.080 --> 00:35:40.080]  在很遠的地方
[00:35:40.080 --> 00:35:43.080]  一早就已經見到你
[00:35:43.080 --> 00:35:47.080]  用你的生命在一個世代裏面
[00:35:47.080 --> 00:35:49.080]  告訴別人
[00:35:49.080 --> 00:35:51.080]  在一個充滿挑戰的世代裏面
[00:35:51.080 --> 00:35:53.080]  上帝如何藉著你
[00:35:53.080 --> 00:35:59.080]  去照亮更多人的生命
[00:35:59.080 --> 00:36:00.080]  沒錯,我明白
[00:36:00.080 --> 00:36:03.080]  作為一個亂世的裏面
[00:36:03.080 --> 00:36:05.080]  很多時候很想去隱藏
[00:36:05.080 --> 00:36:09.080]  最好就是見不到你,見不到我
[00:36:09.080 --> 00:36:11.080]  我認識很多大英姐妹
[00:36:11.080 --> 00:36:14.080]  或者可能曾經都有說過
[00:36:14.080 --> 00:36:17.080]  可能在過去其他的教會裏面
[00:36:17.080 --> 00:36:18.080]  受了傷害的教會
[00:36:18.080 --> 00:36:21.080]  很多時候喜歡找一些大教會回來
[00:36:21.080 --> 00:36:24.080]  知不知道為什麼
[00:36:24.080 --> 00:36:26.080]  回來大教會崇拜的時間
[00:36:26.080 --> 00:36:30.080]  這麼多人都沒有人認得我
[00:36:30.080 --> 00:36:31.080]  我們很好的
[00:36:31.080 --> 00:36:33.080]  我們不需要新朋友
[00:36:33.080 --> 00:36:34.080]  我們一起來建立
[00:36:34.080 --> 00:36:36.080]  我們一起去歡迎你
[00:36:36.080 --> 00:36:39.080]  我們不會做這些事
[00:36:39.080 --> 00:36:41.080]  所以很多人回來的時候
[00:36:41.080 --> 00:36:44.080]  都喜歡找個地方隱藏自己
[00:36:44.080 --> 00:36:47.080]  我明白到人有時候都需要休息
[00:36:47.080 --> 00:36:51.080]  但盼望休息只是一個短暫
[00:36:51.080 --> 00:36:55.080]  是要透過生命裏面不同的經歷
[00:36:55.080 --> 00:36:58.080]  我們能夠被醫治
[00:36:58.080 --> 00:37:00.080]  我們踏出信心的一步
[00:37:00.080 --> 00:37:05.080]  我們就要找回今天我們的使命是什麼
[00:37:05.080 --> 00:37:07.080]  我們經常說教會要復興
[00:37:07.080 --> 00:37:08.080]  過去教會裏面
[00:37:08.080 --> 00:37:10.080]  不單是剛才說的亂世裏面
[00:37:10.080 --> 00:37:11.080]  充滿挑戰
[00:37:11.080 --> 00:37:13.080]  教會面對很多衝擊
[00:37:13.080 --> 00:37:14.080]  特別這幾年裏面
[00:37:14.080 --> 00:37:16.080]  我看到不只是我們自己教會
[00:37:16.080 --> 00:37:18.080]  你看到外面大小不同的教會
[00:37:18.080 --> 00:37:24.080]  都面對一個非常艱難的時代
[00:37:24.080 --> 00:37:26.080]  不單止罪惡的人數減少
[00:37:26.080 --> 00:37:28.080]  但也很真實地
[00:37:28.080 --> 00:37:29.080]  奉獻也減少
[00:37:29.080 --> 00:37:31.080]  侍奉的人手減少
[00:37:31.080 --> 00:37:34.080]  人心充滿很多動盪
[00:37:34.080 --> 00:37:35.080]  很多掙扎
[00:37:35.080 --> 00:37:38.080]  很多不安
[00:37:38.080 --> 00:37:43.080]  今天香港教會都面對一個很重要的衝擊
[00:37:43.080 --> 00:37:44.080]  當我們經常說
[00:37:44.080 --> 00:37:46.080]  要復興,要復興
[00:37:46.080 --> 00:37:48.080]  香港教會要復興,香港要復興
[00:37:48.080 --> 00:37:52.080]  什麼叫做復興
[00:37:52.080 --> 00:37:54.080]  我經常覺得教會要復興
[00:37:54.080 --> 00:37:56.080]  是要信徒的生命要被復興
[00:37:56.080 --> 00:37:59.080]  究竟信徒的生命如何被復興
[00:37:59.080 --> 00:38:01.080]  信徒的生命要被復興
[00:38:01.080 --> 00:38:04.080]  就是要讓我們能夠找回上帝
[00:38:04.080 --> 00:38:07.080]  在我們生命裏的心意
[00:38:07.080 --> 00:38:10.080]  使命是什麼
[00:38:10.080 --> 00:38:12.080]  領珠妹,你想不想你的生命被復興
[00:38:12.080 --> 00:38:14.080]  我們也想
[00:38:14.080 --> 00:38:19.080]  重點是究竟今天上帝在我們生命的使命是什麼
[00:38:19.080 --> 00:38:23.080]  上帝在我們生命裏的呼召是什麼
[00:38:23.080 --> 00:38:27.080]  我很喜歡一個德國的神學家
[00:38:27.080 --> 00:38:29.080]  叫做巴特
[00:38:29.080 --> 00:38:31.080]  他經常說
[00:38:31.080 --> 00:38:32.080]  今天作為信徒的我們
[00:38:32.080 --> 00:38:34.080]  我們一手拿著聖經
[00:38:34.080 --> 00:38:35.080]  一手拿著報紙
[00:38:35.080 --> 00:38:39.080]  用你的聖經去解讀你的報紙
[00:38:39.080 --> 00:38:43.080]  今天我們面對一個充滿挑戰的時代
