
[00:00:00.000 --> 00:00:06.400]  (敲打)
[00:18:08.400 --> 00:18:11.400]  其中有一個我係嗰時望住個病人
[00:18:11.400 --> 00:18:13.400]  佢坐喺個床邊
[00:18:13.400 --> 00:18:15.400]  咁我本來就諗住我去take care佢
[00:18:15.400 --> 00:18:17.400]  關心佢啦佢應該係好唔開心啦
[00:18:17.400 --> 00:18:20.400]  點知佢係好開心同我分享
[00:18:20.400 --> 00:18:23.400]  佢同我好開心咁分享呢佢嗰個行學路
[00:18:23.400 --> 00:18:26.400]  行點樣學行嘅過程
[00:18:26.400 --> 00:18:27.400]  嗰個係伯伯嚟㗎
[00:18:27.400 --> 00:18:29.400]  佢我都唔知佢幾多歲
[00:18:29.400 --> 00:18:33.400]  但係佢竟然係同我分享佢重新去學行
[00:18:33.400 --> 00:18:36.400]  佢為到自己行到路呢好開心好感恩
[00:18:36.400 --> 00:18:42.400]  然之後佢會講話原來呢佢嗰個狀態應該係甩咗個菠蘿蓋
[00:18:42.400 --> 00:18:45.400]  跟住之後佢物理治療師同佢教佢
[00:18:45.400 --> 00:18:49.400]  點樣重新用返一個其他嘅肌肉行返一個路
[00:18:49.400 --> 00:18:51.400]  跟住我心諗就係
[00:18:51.400 --> 00:18:54.400]  人老咗呢就係咁㗎啦
[00:18:54.400 --> 00:18:56.400]  好多嘢呢原來唔係必然嘅
[00:18:56.400 --> 00:18:59.400]  即係我行山都咩十K廿K咁樣去行
[00:18:59.400 --> 00:19:03.400]  跟住之後呢我可以喺個山上面跑跑跳跳
[00:19:03.400 --> 00:19:05.400]  但係呢個病人唔係
[00:19:05.400 --> 00:19:07.400]  佢淨係承擔自己重量都承擔唔到
[00:19:07.400 --> 00:19:10.400]  一跳一甩就成個菠蘿蓋甩咗出嚟
[00:19:10.400 --> 00:19:15.400]  但係佢唔係怨自己老
[00:19:15.400 --> 00:19:18.400]  佢唔係怨自己腳行唔到路
[00:19:18.400 --> 00:19:23.400]  佢反而係對於原來我可以行路呢樣嘢佢好開心
[00:19:23.400 --> 00:19:27.400]  佢好繼續係即使佢有咁上下一年幾
[00:19:27.400 --> 00:19:29.400]  但係佢仍然為到自己嘅生命
[00:19:29.400 --> 00:19:32.400]  佢好好奇佢好興奮
[00:19:32.400 --> 00:19:34.400]  跟住之後我上堂嘅時候啲老師呢
[00:19:34.400 --> 00:19:37.400]  即係我哋個老師就補充返一啲concept俾我啦
[00:19:37.400 --> 00:19:39.400]  佢話一個病人呢
[00:19:39.400 --> 00:19:42.400]  佢嘅資源其實唔係病人係我哋每一個人
[00:19:42.400 --> 00:19:45.400]  佢嘅資源呢又除咗喺身體上面啦
[00:19:45.400 --> 00:19:48.400]  佢嘅心理狀況都係一個資源
[00:19:48.400 --> 00:19:50.400]  佢嘅性格都係一個資源
[00:19:50.400 --> 00:19:54.400]  點樣幫佢面對住苦難面對住困境
[00:19:54.400 --> 00:19:57.400]  咁有一次我就
[00:19:57.400 --> 00:19:59.400]  咁我哋有一次祈禱
[00:19:59.400 --> 00:20:02.400]  上帝呢都係用主統文祈禱
[00:20:02.400 --> 00:20:04.400]  跟住就俾咗個詞語
[00:20:04.400 --> 00:20:07.400]  嗰個詞語呢就係釋懷呀
[00:20:07.400 --> 00:20:11.400]  當我哋相信並且信服上帝旨意嘅時候呢
[00:20:11.400 --> 00:20:16.400]  其實呢係會讓到我哋呢對於現實嘅處境呢有釋懷
[00:20:16.400 --> 00:20:20.400]  而當我哋可以釋懷嘅時候呢
[00:20:20.400 --> 00:20:23.400]  就會為我哋帶嚟安慰醫治
[00:20:23.400 --> 00:20:26.400]  咁仰望返上帝嘅國啦我哋要
[00:20:26.400 --> 00:20:29.400]  仰望返上帝嘅旨意啦仰望返上帝嘅公認啦
[00:20:29.400 --> 00:20:33.400]  上帝呢係會公認我哋一切所需嘅主
[00:20:33.400 --> 00:20:37.400]  不論我哋係擁有定係還是我哋缺乏嘅時候
[00:20:37.400 --> 00:20:40.400]  相信上帝有佢嘅心意
[00:20:40.400 --> 00:20:42.400]  信服佢嘅旨意
[00:20:42.400 --> 00:20:44.400]  再望返就係
[00:20:44.400 --> 00:20:48.400]  我哋所擁有嘅原來上帝所俾我哋嘅基本嘢
[00:20:48.400 --> 00:20:50.400]  行得食得瞓得嘔得
[00:20:50.400 --> 00:20:52.400]  其實唔係一個必然
[00:20:52.400 --> 00:20:54.400]  所以我想講呢個位就係
[00:20:54.400 --> 00:20:57.400]  擁有唔係一啲必然嘅嘢
[00:20:57.400 --> 00:20:59.400]  但係缺乏嘅時候呢反而
[00:20:59.400 --> 00:21:01.400]  我哋可以成就天國
[00:21:01.400 --> 00:21:04.400]  我哋可以見到天國臨到
[00:21:04.400 --> 00:21:07.400]  第三
[00:21:07.400 --> 00:21:12.400]  保守關係
[00:21:12.400 --> 00:21:15.400]  最後尾呢就係要講嘅重點呢就係
[00:21:15.400 --> 00:21:17.400]  放下兇惡
[00:21:17.400 --> 00:21:19.400]  重拾關係
[00:21:19.400 --> 00:21:23.400]  主圖文嘅結尾係一個第三個更新我自己嘅位置
[00:21:23.400 --> 00:21:25.400]  原文呢就係
[00:21:25.400 --> 00:21:28.400]  原來呢佢其實呢係冇咗
[00:21:28.400 --> 00:21:31.400]  冇咗嗰句
[00:21:31.400 --> 00:21:33.400]  讀俾大家聽下
[00:21:33.400 --> 00:21:35.400]  因為國道權並永要全是你的
[00:21:35.400 --> 00:21:37.400]  直到永遠眼門
[00:21:37.400 --> 00:21:39.400]  原來佢原文呢係冇咗呢一句嘅
[00:21:39.400 --> 00:21:44.400]  咁如果係咁樣嘅話我哋應該點樣去理解主圖文嘅結尾呢
[00:21:44.400 --> 00:21:46.400]  咁我經文就會變咗係
[00:21:46.400 --> 00:21:48.400]  免我門的債如同我門免了人的債
[00:21:48.400 --> 00:21:50.400]  不叫我門陷入試探救我門脫離兇惡
[00:21:50.400 --> 00:21:53.400]  跟住就下面你門饒恕人的過犯
[00:21:53.400 --> 00:21:55.400]  你門的天賦也饒恕你門
[00:21:55.400 --> 00:21:57.400]  都係嗰度
[00:21:57.400 --> 00:21:58.400]  我哋會見到呢
[00:21:58.400 --> 00:22:02.400]  12節至到15節呢變咗做一個整體
[00:22:02.400 --> 00:22:04.400]  而12節同埋14節呢
[00:22:04.400 --> 00:22:07.400]  就有一個好相近嘅概念
[00:22:07.400 --> 00:22:10.400]  就係嗰個免我門的債如同我門免了人的債
[00:22:10.400 --> 00:22:12.400]  若果饒恕人的過犯
[00:22:12.400 --> 00:22:16.400]  你門的天賦也必饒恕你門
[00:22:16.400 --> 00:22:17.400]  咁呢度講緊呢
[00:22:17.400 --> 00:22:19.400]  上帝赦免緊我哋嘅罪
[00:22:19.400 --> 00:22:22.400]  然之後到我哋同人哋相處嘅時候
[00:22:22.400 --> 00:22:24.400]  其實我哋都唔應該再去跟緊計較
[00:22:24.400 --> 00:22:26.400]  係一種環環相扣嘅關係
[00:22:26.400 --> 00:22:29.400]  三舊嘢環環相扣
[00:22:29.400 --> 00:22:32.400]  咁雖然呢度就叫惡者
[00:22:32.400 --> 00:22:35.400]  但係亦都可以解做兇惡嘅
[00:22:35.400 --> 00:22:38.400]  我自己覺得兇惡就比較合適啲
[00:22:38.400 --> 00:22:39.400]  咁照返主禱文
[00:22:39.400 --> 00:22:43.400]  佢應該係一個針對緊一個個人嘅祈禱
[00:22:43.400 --> 00:22:45.400]  咁嗰個兇惡呢
[00:22:45.400 --> 00:22:46.400]  佢唔係講緊
[00:22:46.400 --> 00:22:49.400]  愛在環境對我哋嘅兇惡
[00:22:49.400 --> 00:22:53.400]  而係反而嗰個兇惡可能係出自我哋嘅自身
[00:22:53.400 --> 00:22:58.400]  兇惡可能係來自我哋去計較善惡
[00:22:58.400 --> 00:23:00.400]  一啲我哋由心發出
[00:23:00.400 --> 00:23:03.400]  但係又會破壞關係嘅一啲嘢
[00:23:03.400 --> 00:23:07.400]  其實可以係我哋可能因為太愛神
[00:23:07.400 --> 00:23:10.400]  可能係因為我哋太愛人
[00:23:10.400 --> 00:23:12.400]  好似用咗一啲嘅諗法
[00:23:12.400 --> 00:23:14.400]  一啲嘅形式
[00:23:14.400 --> 00:23:15.400]  頭先講到㗎啦
[00:23:15.400 --> 00:23:17.400]  用咗自己嘅諗法去敬拜神
[00:23:17.400 --> 00:23:20.400]  去塑造一個神出嚟
[00:23:20.400 --> 00:23:24.400]  反而我哋變咗咁樣變咗冇真實去同上帝相處
[00:23:24.400 --> 00:23:27.400]  又可能來自我哋嘅粉世疾俗
[00:23:27.400 --> 00:23:31.400]  點解上帝畀嗰啲唔公義嘅事情發生
[00:23:31.400 --> 00:23:35.400]  點解教會嘅人咁唔虔誠
[00:23:35.400 --> 00:23:36.400]  咁唔敬拜
[00:23:36.400 --> 00:23:39.400]  點解弟兄姊妹咁唔自潔
[00:23:39.400 --> 00:23:43.400]  點解慢慢下點下點下就點咗佢
[00:23:43.400 --> 00:23:46.400]  點解我哋自己都咁多缺憾嘅
[00:23:46.400 --> 00:23:49.400]  其實全部都係一樣嘢囉
[00:23:49.400 --> 00:23:52.400]  就係我哋唔接受現實嘅反應
[00:23:52.400 --> 00:23:55.400]  我哋唔接受人唔接受自己唔接受上帝
[00:23:55.400 --> 00:23:59.400]  我哋唔接受呢個現實嘅反應
[00:23:59.400 --> 00:24:04.400]  當上帝想我哋集中返注意力喺主嘅身上嘅時候
[00:24:04.400 --> 00:24:07.400]  上帝赦免咗人嘅罪
[00:24:07.400 --> 00:24:12.400]  點解我哋仲係想用石頭去打
[00:24:12.400 --> 00:24:15.400]  明明上帝已經赦免咗人嘅罪
[00:24:15.400 --> 00:24:17.400]  點解我哋仲會用石頭去打
[00:24:17.400 --> 00:24:21.400]  無論係打人打上帝定係打自己
[00:24:21.400 --> 00:24:25.400]  難道我哋比上帝更加潔癖
[00:24:25.400 --> 00:24:27.400]  上帝今日同我哋講
[00:24:27.400 --> 00:24:30.400]  免我門的債如同我門免了人的債
[00:24:30.400 --> 00:24:35.400]  你門若饒恕別人上帝都會饒恕我哋
[00:24:35.400 --> 00:24:38.400]  上帝話我哋饒恕
[00:24:38.400 --> 00:24:40.400]  我已經都饒恕咗你過犯啦
[00:24:40.400 --> 00:24:45.400]  點解你仲要同自己斤斤計較呢
[00:24:45.400 --> 00:24:51.400]  所以最尾就係唔好再計較
[00:24:51.400 --> 00:24:53.400]  唔好再讓自己陷入士壇
[00:24:53.400 --> 00:24:55.400]  唔好再接近惡
[00:24:55.400 --> 00:25:00.400]  因為兇惡會破壞我哋原本最重視嘅關係
[00:25:00.400 --> 00:25:03.400]  破壞咗我哋同神之間嘅關係
[00:25:03.400 --> 00:25:06.400]  破壞咗我哋同人與人之間嘅關係
[00:25:06.400 --> 00:25:11.400]  唔好因為兇惡而失卻咗上帝對我哋嘅愛
[00:25:11.400 --> 00:25:17.400]  總結就係我哋嘅生命經歷緊好多嘅纏繞
[00:25:17.400 --> 00:25:21.400]  適應生活忙到好似爆開咗
[00:25:21.400 --> 00:25:26.400]  或者我哋嘅生命都感覺到枯乾停滯
[00:25:26.400 --> 00:25:29.400]  有時好想有人牧養我哋自己
[00:25:29.400 --> 00:25:32.400]  好接受唔到現實環境嘅情況
[00:25:32.400 --> 00:25:35.400]  呢啲感覺好真實
[00:25:35.400 --> 00:25:39.400]  但係上帝嘅討民對我哋嘅安慰都係真實
[00:25:39.400 --> 00:25:42.400]  上帝等緊我哋返返去佢身邊
[00:25:42.400 --> 00:25:46.400]  喺佢嘅隱密處親自對我哋牧養
[00:25:46.400 --> 00:25:48.400]  安慰我哋嘅傷
[00:25:48.400 --> 00:25:50.400]  平靜我哋嘅內心
[00:25:50.400 --> 00:25:57.400]  主討民就好似一首耶穌登山補訓教導嘅活營詩
[00:25:57.400 --> 00:26:01.400]  引導我哋嘅生命重新望向天國
[00:26:01.400 --> 00:26:06.400]  唔係每個呼叫主呀主呀嘅人都可以入天國
[00:26:06.400 --> 00:26:09.400]  唯有遵行上帝旨意嘅人先可以進去
[00:26:09.400 --> 00:26:12.400]  而嗰啲心靈貧乏嘅人就有福
[00:26:12.400 --> 00:26:14.400]  因為天國係他們嘅
[00:26:14.400 --> 00:26:16.400]  為而受迫害嘅人就有福
[00:26:16.400 --> 00:26:18.400]  因為天國係他們嘅
[00:26:18.400 --> 00:26:21.400]  好想祝福大家直著主討民
[00:26:21.400 --> 00:26:24.400]  讓上帝對我哋親自說話同埋牧養
[00:26:24.400 --> 00:26:26.400]  我哋一齊有個結束祈禱
[00:26:26.400 --> 00:26:33.400]  七日主耶穌
[00:26:33.400 --> 00:26:38.400]  我哋每個人嘅狀態唔同
[00:26:38.400 --> 00:26:41.400]  或許我哋有經歷過
[00:26:41.400 --> 00:26:46.400]  我哋可能有嘅想念
[00:26:46.400 --> 00:26:50.400]  或者係有好多好艱難嘅處境
[00:26:50.400 --> 00:26:53.400]  我哋唔係好知點樣去回應
[00:26:53.400 --> 00:26:55.400]  或者我哋卡住咗停滯咗
[00:26:55.400 --> 00:26:58.400]  但係主耶穌今日利用主討民
[00:26:58.400 --> 00:27:00.400]  去親自對我哋說話
[00:27:00.400 --> 00:27:02.400]  親自對我哋牧養
[00:27:02.400 --> 00:27:04.400]  你話俾我哋聽我哋唔係孤單
[00:27:04.400 --> 00:27:07.400]  你話俾我哋聽上帝一直等緊人
[00:27:07.400 --> 00:27:11.400]  返返去嗰個人物處
[00:27:11.400 --> 00:27:14.400]  可以親自同主對話
[00:27:14.400 --> 00:27:17.400]  並且俾主親自去安慰
[00:27:17.400 --> 00:27:22.400]  親自俾主去接納
[00:27:22.400 --> 00:27:26.400]  去憐憫我哋每一個人
[00:27:26.400 --> 00:27:29.400]  我哋唔同嘅狀況唔同嘅處境
[00:27:29.400 --> 00:27:32.400]  我哋都好想繼續直著你嘅主討民
[00:27:32.400 --> 00:27:35.400]  我哋更加去認識主你更加多
[00:27:35.400 --> 00:27:38.400]  我哋更加去被主你塑造更新我哋嘅生命
[00:27:38.400 --> 00:27:41.400]  求主你繼續去保守我哋信仰嘅路上面
[00:27:41.400 --> 00:27:43.400]  我哋繼續去追求你
[00:27:43.400 --> 00:27:45.400]  求主你就咁樣引導我哋
[00:27:45.400 --> 00:27:48.400]  將我哋嘅禱告敬拜去交上
[00:27:48.400 --> 00:27:50.400]  奉主耶穌基督聖名祈禱
[00:27:50.400 --> 00:27:52.400]  谢谢大家收看 再见

