
[00:00:00.000 --> 00:00:10.400]  好 多謝欣宇和頂姐妹同工帶領我們的敬拜
[00:20:07.800 --> 00:20:08.800]  我們要認識耶和華
[00:20:08.800 --> 00:20:10.800]  我們需要靠著聖靈
[00:20:10.800 --> 00:20:15.800]  聖經說耶和華的靈必住在他的身上
[00:20:15.800 --> 00:20:17.800]  以西傑書這樣說
[00:20:17.800 --> 00:20:20.800]  在將來的日子裏面我要賜給你們一個新心
[00:20:20.800 --> 00:20:22.800]  將新的靈放在你們裏面
[00:20:22.800 --> 00:20:24.800]  又從你們的肉體裏面除掉石心
[00:20:24.800 --> 00:20:26.800]  賜給你們一個肉心
[00:20:26.800 --> 00:20:28.800]  我要將我的靈放在你們裏面
[00:20:28.800 --> 00:20:29.800]  使你們順從我的律例
[00:20:29.800 --> 00:20:32.800]  遵守、遵行我的典章
[00:20:32.800 --> 00:20:34.800]  原來人是沒有辦法靠自己的力量
[00:20:34.800 --> 00:20:37.800]  去認識耶和華、去敬畏耶和華
[00:20:37.800 --> 00:20:39.800]  所以去到新約的日子
[00:20:39.800 --> 00:20:45.800]  上帝應許有一天我要將我的靈放在你們裏面
[00:20:45.800 --> 00:20:48.800]  剛才敬拜的時候我們唱第二首歌
[00:20:48.800 --> 00:20:51.800]  我為何能夠勝過我的軟弱呢?
[00:20:51.800 --> 00:20:54.800]  是因為上帝的靈在我們裏面去工作
[00:20:54.800 --> 00:20:59.800]  以致我的軟弱變成如鷹一樣展翅的上騰
[00:20:59.800 --> 00:21:01.800]  請敬畏弟可以預備
[00:21:01.800 --> 00:21:05.800]  聖經裏面有一個這樣的故事
[00:21:05.800 --> 00:21:08.800]  當五長節來到的時候
[00:21:08.800 --> 00:21:11.800]  彼得起來講了一篇道
[00:21:11.800 --> 00:21:13.800]  聖經裏面記載的反應是這樣的
[00:21:13.800 --> 00:21:15.800]  眾人聽見這話覺得擇心
[00:21:15.800 --> 00:21:17.800]  就對彼得和其他的使徒說
[00:21:17.800 --> 00:21:20.800]  諸位弟兄我們應該怎樣做呢?
[00:21:20.800 --> 00:21:21.800]  彼得就跟他們說
[00:21:21.800 --> 00:21:23.800]  你們要悔改奉耶穌基督的名受洗
[00:21:23.800 --> 00:21:25.800]  洗你們的罪德赦免
[00:21:25.800 --> 00:21:27.800]  就會領受所賜的聖靈
[00:21:27.800 --> 00:21:30.800]  因為你的應許是給你們和你的兒女
[00:21:30.800 --> 00:21:32.800]  在一切遠處和近處的人
[00:21:32.800 --> 00:21:35.800]  彼得還用很多的話去跟他們說
[00:21:35.800 --> 00:21:38.800]  勸他們你們要救自己脫離這個彎曲的世代
[00:21:38.800 --> 00:21:42.800]  於是領受他的話的人就受了洗
[00:21:42.800 --> 00:21:48.800]  這是一個由擇心變成欲心的故事
[00:21:48.800 --> 00:21:50.800]  因為主的靈來了
[00:21:50.800 --> 00:21:53.800]  我們面對這個世代的時候
[00:21:53.800 --> 00:21:56.800]  我們都渴望我們能夠成為敬畏耶和華的一代
[00:21:56.800 --> 00:22:00.800]  但我們知道各樣的事情在衝擊我們
[00:22:00.800 --> 00:22:03.800]  我們呼求主的靈
[00:22:03.800 --> 00:22:05.800]  不單單淋到我們自己的生命裏面
[00:22:05.800 --> 00:22:07.800]  淋到這個世代裏面
[00:22:07.800 --> 00:22:10.800]  如水充滿一樣
[00:22:10.800 --> 00:22:13.800]  但我們每一個都是水滴
[00:22:13.800 --> 00:22:15.800]  今天就由我們開始
[00:22:15.800 --> 00:22:17.800]  就由我們開始
[00:22:17.800 --> 00:22:19.800]  所以我們很想用一首歌來敬拜
[00:22:19.800 --> 00:22:21.800]  亦都成為我們的禱告
[00:22:21.800 --> 00:22:36.800]  無言無語
[00:22:36.800 --> 00:22:39.800]  亦無聲音可聽
[00:22:39.800 --> 00:22:43.800]  神的大能
[00:22:43.800 --> 00:22:47.800]  卻在世上只要
[00:22:47.800 --> 00:22:50.800]  一頭無聲
[00:22:50.800 --> 00:22:54.800]  又回歸於出處
[00:22:54.800 --> 00:22:58.800]  神的恩惠
[00:22:58.800 --> 00:23:02.800]  有似一光普照
[00:23:02.800 --> 00:23:07.800]  諸天說實
[00:23:07.800 --> 00:23:11.800]  主的榮耀
[00:23:11.800 --> 00:23:14.800]  窮倉全中
[00:23:14.800 --> 00:23:18.800]  神大能力
[00:23:18.800 --> 00:23:22.800]  每日每夜
[00:23:22.800 --> 00:23:25.800]  發出詩句
[00:23:25.800 --> 00:23:29.800]  讚美全能
[00:23:29.800 --> 00:23:33.800]  神大能
[00:23:33.800 --> 00:23:40.800]  面地要充滿你的榮耀
[00:23:40.800 --> 00:23:47.800]  高山跟深海也在呼叫
[00:23:47.800 --> 00:23:50.800]  從天這一邊
[00:23:50.800 --> 00:23:54.800]  到天的那一處
[00:23:54.800 --> 00:23:59.800]  人要看見你的榮耀
[00:23:59.800 --> 00:24:06.800]  在這裏
[00:24:06.800 --> 00:24:11.800]  在這裏
[00:24:11.800 --> 00:24:15.800]  所以我們很想鼓勵我們每一個
[00:24:15.800 --> 00:24:17.800]  這個都成為我們的祈禱
[00:24:17.800 --> 00:24:19.800]  在這裏即是在哪裏呢
[00:24:19.800 --> 00:24:21.800]  就是我們自己的心裏
[00:24:21.800 --> 00:24:22.800]  我的生命裏
[00:24:22.800 --> 00:24:23.800]  我的家庭裏
[00:24:23.800 --> 00:24:25.800]  我所站的地方裏開始
[00:24:25.800 --> 00:24:27.800]  所以想在這裏唱的時候
[00:24:27.800 --> 00:24:29.800]  這個成為我們的禱告
[00:24:29.800 --> 00:24:31.800]  當我們很想見到你的榮耀
[00:24:31.800 --> 00:24:33.800]  充滿全地的時候
[00:24:33.800 --> 00:24:35.800]  就由我的心裏開始
[00:24:35.800 --> 00:24:37.800]  就由我的心裏開始
[00:24:37.800 --> 00:24:40.800]  天地要充滿
[00:24:40.800 --> 00:24:43.800]  你的榮耀
[00:24:43.800 --> 00:24:49.800]  高山跟深海也在呼叫
[00:24:49.800 --> 00:24:52.800]  從天這一邊
[00:24:52.800 --> 00:24:56.800]  到天的那一處
[00:24:56.800 --> 00:25:02.800]  人要看見你的榮耀
[00:25:02.800 --> 00:25:04.800]  天地要充滿
[00:25:04.800 --> 00:25:07.800]  你的榮耀
[00:25:07.800 --> 00:25:10.800]  天地要充滿
[00:25:10.800 --> 00:25:13.800]  天地要充滿
[00:25:13.800 --> 00:25:17.800]  你的榮耀
[00:25:17.800 --> 00:25:23.800]  高山跟深海也在呼叫
[00:25:23.800 --> 00:25:26.800]  從天這一邊
[00:25:26.800 --> 00:25:30.800]  到天的那一處
[00:25:30.800 --> 00:25:34.800]  人要看見你的榮耀
[00:25:34.800 --> 00:25:36.800]  在這裏
[00:25:36.800 --> 00:25:42.800]  在這裏
[00:25:42.800 --> 00:25:49.800]  在這裏
[00:25:49.800 --> 00:25:56.800]  在這裏
[00:25:56.800 --> 00:25:57.800]  在這裏
[00:25:57.800 --> 00:26:05.800]  在這裏
[00:26:05.800 --> 00:26:07.800]  在這裏
[00:26:07.800 --> 00:26:09.800]  在這裏
[00:26:09.800 --> 00:26:13.800]  就算黑暗遮蓋大地
[00:26:13.800 --> 00:26:17.800]  幽暗遮蓋萬民
[00:26:17.800 --> 00:26:21.800]  但我們歡迎你在我們心裏掌權
[00:26:21.800 --> 00:26:26.800]  你的榮耀就在我們這裏
[00:26:26.800 --> 00:26:30.800]  一點光可能這個世界不太覺
[00:26:30.800 --> 00:26:33.800]  但有一天我們要見到
[00:26:33.800 --> 00:26:35.800]  認識耶和華的知識
[00:26:35.800 --> 00:26:39.800]  要好像水充滿全地一樣
[00:26:39.800 --> 00:26:42.800]  主呀帶我們進入這個認識裏面
[00:26:42.800 --> 00:26:44.800]  來帶這個世代
[00:26:44.800 --> 00:26:47.800]  讓你的靈在這個世代裏面大大的工作
[00:26:47.800 --> 00:26:51.800]  帶領這個世代進入這個認識裏面
[00:26:51.800 --> 00:26:54.800]  因為唯有這個認識能夠救我們脫離
[00:26:54.800 --> 00:26:57.800]  這個世代裏面一切的危險
[00:26:57.800 --> 00:27:00.800]  主呀我們需要你
[00:27:00.800 --> 00:27:02.800]  幫助我們
[00:27:02.800 --> 00:27:05.800]  多謝你聽我們的禱告
[00:27:05.800 --> 00:27:07.800]  奉靠耶穌基督
[00:27:07.800 --> 00:27:11.800]  上帝獨生的兒子寶貝的命祈求
[00:27:11.800 --> 00:27:13.800]  阿門
[00:27:13.800 --> 00:27:15.800]  阿門
[00:27:15.800 --> 00:27:17.800]  阿門
[00:27:17.800 --> 00:27:19.800]  阿門
[00:27:19.800 --> 00:27:21.800]  阿門
[00:27:21.800 --> 00:27:23.800]  阿門
[00:27:23.800 --> 00:27:25.800]  阿門
[00:27:25.800 --> 00:27:27.800]  阿門
[00:27:27.800 --> 00:27:29.800]  阿門
[00:27:29.800 --> 00:27:31.800]  阿門
[00:27:31.800 --> 00:27:33.800]  阿門
[00:27:33.800 --> 00:27:35.800]  阿門

