
[00:00:00.000 --> 00:00:04.000]  大家好,我的聲音也不太好
[00:19:36.000 --> 00:19:40.000]  要以性結的份類取代破壞性的發洩
[00:19:40.000 --> 00:19:43.000]  舊我的偷竊
[00:19:43.000 --> 00:19:48.000]  我們要以新人的勞力去作供
[00:19:48.000 --> 00:19:53.000]  不斷地脫去不要和要
[00:19:53.000 --> 00:19:55.000]  等等等等
[00:19:55.000 --> 00:19:59.000]  我也不用再解釋很多字面上
[00:19:59.000 --> 00:20:01.000]  大家不難去明白
[00:20:01.000 --> 00:20:04.000]  我想在最後的32節裡說
[00:20:04.000 --> 00:20:07.000]  「新我」是要人詞相待
[00:20:07.000 --> 00:20:09.000]  全聯文的心彼此饒恕
[00:20:09.000 --> 00:20:13.000]  正如神在基督裡饒恕了你們一樣
[00:20:13.000 --> 00:20:17.000]  「原文」這個字是在說「因典」
[00:20:17.000 --> 00:20:19.000]  「饒恕」不是對方配
[00:20:19.000 --> 00:20:22.000]  而是因典的斯語
[00:20:22.000 --> 00:20:25.000]  舊我好像用一個受害者的心態
[00:20:25.000 --> 00:20:29.000]  我們在找傷害自我的定位
[00:20:29.000 --> 00:20:31.000]  但「新愛」「新的我」
[00:20:31.000 --> 00:20:33.000]  我經常發音發精確一點
[00:20:33.000 --> 00:20:36.000]  「新的我」是被饒恕的
[00:20:36.000 --> 00:20:40.000]  是從「因典」裡出發去饒恕
[00:20:40.000 --> 00:20:45.000]  同樣地,今天我們是在說我們是否配得
[00:20:45.000 --> 00:20:46.000]  不是我們是否配得
[00:20:46.000 --> 00:20:49.000]  而是神的「因典」「慈愛」
[00:20:49.000 --> 00:20:51.000]  祂今天已經饒恕了我們
[00:20:51.000 --> 00:20:55.000]  我們是否還要捉住舊的我們去生活呢?
[00:20:55.000 --> 00:20:59.000]  最近大家看到社會發生了很多事
[00:20:59.000 --> 00:21:01.000]  我們很多事情都控制不了
[00:21:01.000 --> 00:21:03.000]  雖然大家很年輕
[00:21:03.000 --> 00:21:06.000]  但我們真的控制不了我們的生命
[00:21:06.000 --> 00:21:08.000]  趁著我們還有機會的時候
[00:21:08.000 --> 00:21:10.000]  我們就好好把握
[00:21:10.000 --> 00:21:12.000]  重新好好去調教自己
[00:21:12.000 --> 00:21:14.000]  每一天怎樣去過我們的生活
[00:21:14.000 --> 00:21:19.000]  怎樣在我們的行為上作出一個抉擇
[00:21:19.000 --> 00:21:22.000]  重建關係的第三步
[00:21:22.000 --> 00:21:27.000]  我們不是用心理學的學識去找回真我
[00:21:27.000 --> 00:21:32.000]  而是用福音的學識去認清舊我
[00:21:32.000 --> 00:21:34.000]  接受新我
[00:21:34.000 --> 00:21:40.000]  認清舊我在心思慾望關係裡的真相
[00:21:40.000 --> 00:21:45.000]  我相信神在基督裡創造了一個新的我們
[00:21:45.000 --> 00:21:50.000]  不是再用舊我的標準去評價自己
[00:21:50.000 --> 00:21:53.000]  在每天的具體選擇裡
[00:21:53.000 --> 00:21:56.000]  我們的說話、處理、情緒
[00:21:56.000 --> 00:21:58.000]  我們用金錢的方法
[00:21:58.000 --> 00:22:00.000]  或者我們怎樣去回應一些傷害
[00:22:00.000 --> 00:22:03.000]  一次一次地跟自己說
[00:22:03.000 --> 00:22:08.000]  我們要脫下舊我,穿上新我
[00:22:08.000 --> 00:22:10.000]  弟兄姊妹
[00:22:10.000 --> 00:22:14.000]  在《義不所書》四章十七至三十二節裡
[00:22:14.000 --> 00:22:17.000]  不是一套自我提升的指南
[00:22:17.000 --> 00:22:19.000]  而是福音性的宣告
[00:22:19.000 --> 00:22:23.000]  神已經在基督裡把舊我釘死
[00:22:23.000 --> 00:22:25.000]  創造了新的我們
[00:22:25.000 --> 00:22:28.000]  但他呼召我們每一天的選擇裡
[00:22:28.000 --> 00:22:31.000]  怎樣去脫去舊有的模式
[00:22:31.000 --> 00:22:33.000]  穿上新的身份
[00:22:33.000 --> 00:22:36.000]  我作一個總結
[00:22:36.000 --> 00:22:38.000]  在三個行動的呼召裡
[00:22:38.000 --> 00:22:41.000]  我們怎樣去活出新我的自由
[00:22:41.000 --> 00:22:44.000]  我們要看見舊我
[00:22:44.000 --> 00:22:48.000]  停止用虛妄的心思定義自己
[00:22:48.000 --> 00:22:53.000]  我們宣告從今不再照舊人行事
[00:22:53.000 --> 00:22:55.000]  我們要學習基督
[00:22:55.000 --> 00:22:59.000]  讓神更新你的心智靈
[00:22:59.000 --> 00:23:04.000]  每天穿上朝神造的新人
[00:23:04.000 --> 00:23:06.000]  我們要活出新人
[00:23:06.000 --> 00:23:09.000]  在言語、情緒、金錢、饒恕裡
[00:23:09.000 --> 00:23:13.000]  選擇新人的回應模式
[00:23:13.000 --> 00:23:17.000]  希望大家有些安靜的時間
[00:23:17.000 --> 00:23:21.000]  我們去想想我們有什麼舊我
[00:23:21.000 --> 00:23:24.000]  我們要去脫去
[00:23:24.000 --> 00:23:26.000]  在新的一年裡
[00:23:26.000 --> 00:23:31.000]  我們又可以怎樣迎接我們的新我
[00:23:31.000 --> 00:23:33.000]  我們怎樣每一天
[00:23:33.000 --> 00:23:35.000]  在我們每一天裡選擇
[00:23:35.000 --> 00:23:39.000]  我們活出神要我們活的樣式
[00:23:39.000 --> 00:23:41.000]  (音樂停止)

