
[00:00:00.000 --> 00:00:04.320]  今天的講題叫作《作門徒,事成為光》
[00:19:49.700 --> 00:19:51.700]  作神無瑕疵的兒女
[00:19:51.700 --> 00:19:56.700]  你們顯在這世代中
[00:19:56.700 --> 00:19:58.700]  要好像光明照耀
[00:19:58.700 --> 00:20:02.700]  其實就是我們要抓緊我們天國兒女的身份
[00:20:02.700 --> 00:20:04.700]  天國的兒女
[00:20:04.700 --> 00:20:08.700]  我們活出的就是永恆的盼望
[00:20:08.700 --> 00:20:10.700]  照亮黑暗
[00:20:10.700 --> 00:20:14.700]  照亮黑暗其實不一定要紅紅燒得很厲害
[00:20:14.700 --> 00:20:16.700]  只是一點光
[00:20:16.700 --> 00:20:18.700]  照亮你身邊的人
[00:20:18.700 --> 00:20:23.700]  我回來這半年多裡
[00:20:23.700 --> 00:20:29.700]  其實真的看到街上有很多人都沒有笑容
[00:20:29.700 --> 00:20:31.700]  樣子很苦
[00:20:31.700 --> 00:20:33.700]  或者很不喜樂
[00:20:33.700 --> 00:20:38.700]  我會選擇笑多一點
[00:20:38.700 --> 00:20:41.700]  見到有人需要坐位就讓給他
[00:20:41.700 --> 00:20:43.700]  多點說謝謝
[00:20:43.700 --> 00:20:45.700]  多點說多謝
[00:20:45.700 --> 00:20:47.700]  沒有老奉的
[00:20:47.700 --> 00:20:52.700]  這些都是家人給我的價值觀
[00:20:52.700 --> 00:20:54.700]  都是要說謝謝
[00:20:54.700 --> 00:20:56.700]  感恩
[00:20:56.700 --> 00:20:57.700]  我覺得在這個世代裡
[00:20:57.700 --> 00:20:59.700]  感恩是真的很重要
[00:20:59.700 --> 00:21:02.700]  感恩我們今天能夠坐在這裡
[00:21:02.700 --> 00:21:07.700]  感恩我們今天能夠一起去經歷困難
[00:21:07.700 --> 00:21:10.700]  感恩我們見到這個世界的黑暗
[00:21:10.700 --> 00:21:12.700]  其實見到這個世界的黑暗很重要
[00:21:12.700 --> 00:21:14.700]  我們要知道
[00:21:14.700 --> 00:21:17.700]  有一本書叫做我們和未信的人的距離
[00:21:17.700 --> 00:21:20.700]  我們都要知道我們的價值觀
[00:21:20.700 --> 00:21:21.700]  我們信仰的價值觀
[00:21:21.700 --> 00:21:23.700]  和這個世界的價值觀的距離
[00:21:23.700 --> 00:21:25.700]  我們要知道這個距離
[00:21:25.700 --> 00:21:28.700]  我們才知道我們怎樣去走我們前面的路
[00:21:28.700 --> 00:21:31.700]  抓緊我們天國兒女的身份
[00:21:31.700 --> 00:21:34.700]  照亮這個世界的黑暗
[00:21:34.700 --> 00:21:36.700]  將生命的道表明出來
[00:21:36.700 --> 00:21:38.700]  其實我們做了之前的事
[00:21:38.700 --> 00:21:42.700]  其實生命的道自然已經流露在我們表面裡
[00:21:42.700 --> 00:21:44.700]  叫我們在基督的日子
[00:21:44.700 --> 00:21:46.700]  叫我,即是保羅
[00:21:46.700 --> 00:21:49.700]  當我們見主面的時候
[00:21:49.700 --> 00:21:52.700]  上帝對保羅說
[00:21:52.700 --> 00:21:56.700]  你做得很好,你沒有空拋,你沒有逃路
[00:21:56.700 --> 00:22:00.700]  這個就是保羅很單純的渴望
[00:22:00.700 --> 00:22:03.700]  你們能夠將我傳的道
[00:22:03.700 --> 00:22:05.700]  能夠堅守在你們生命裡
[00:22:05.700 --> 00:22:08.700]  到大家一起見主面的時候
[00:22:08.700 --> 00:22:12.700]  上帝都同樣誇我們沒有空拋
[00:22:12.700 --> 00:22:15.700]  我們沒有逃路
[00:22:15.700 --> 00:22:18.700]  這張照片這三個人
[00:22:18.700 --> 00:22:22.700]  其實是我中學時代的團體導師
[00:22:22.700 --> 00:22:25.700]  已經不是國安教會
[00:22:25.700 --> 00:22:28.700]  已經和他們很久沒有聯絡
[00:22:28.700 --> 00:22:31.700]  但當我第一次出發
[00:22:31.700 --> 00:22:32.700]  2019年的時候
[00:22:32.700 --> 00:22:37.700]  我找他們回來參加我的差遣禮
[00:22:37.700 --> 00:22:42.700]  雖然有一個已經沒有回教會
[00:22:42.700 --> 00:22:47.700]  但當我叫他們回來教會裡
[00:22:47.700 --> 00:22:49.700]  見證我的差遣禮的時候
[00:22:49.700 --> 00:22:51.700]  我深信他們都會感受到
[00:22:51.700 --> 00:22:54.700]  他們沒有空拋,沒有逃路
[00:22:54.700 --> 00:22:57.700]  我以前去學日文的時候
[00:22:57.700 --> 00:22:59.700]  有個老師跟我說
[00:22:59.700 --> 00:23:01.700]  學無前後,達者為先
[00:23:01.700 --> 00:23:03.700]  不知道大家有沒有聽過
[00:23:03.700 --> 00:23:05.700]  他其實是說
[00:23:05.700 --> 00:23:08.700]  語言的進步沒有誰厲害,誰好
[00:23:08.700 --> 00:23:11.700]  沒有誰學先就會厲害
[00:23:11.700 --> 00:23:13.700]  我想起這幾個導師
[00:23:13.700 --> 00:23:16.700]  今天有一個沒有回教會
[00:23:16.700 --> 00:23:19.700]  我希望今天我能夠反過來影響他
[00:23:19.700 --> 00:23:21.700]  雖然不是自己很厲害,可以影響他
[00:23:21.700 --> 00:23:25.700]  但我都希望我盡我少許的綿力
[00:23:25.700 --> 00:23:27.700]  可以讓他看到
[00:23:27.700 --> 00:23:29.700]  他當時做的事情是值得的
[00:23:29.700 --> 00:23:34.700]  今天帶你回來教會的人
[00:23:34.700 --> 00:23:39.700]  反過來,今天你很想帶他回來教會的人
[00:23:39.700 --> 00:23:41.700]  見主面的時候
[00:23:41.700 --> 00:23:42.700]  我們會不會都是
[00:23:42.700 --> 00:23:45.700]  我們所做的事情都是值得的
[00:23:45.700 --> 00:23:50.700]  我們在身邊的人做的少許事情都是值得的
[00:23:50.700 --> 00:23:53.700]  最後就是送兩句給大家
[00:23:53.700 --> 00:23:55.700]  堅守生命的價值
[00:23:55.700 --> 00:23:59.700]  堅守我們在天國子民的生命價值
[00:23:59.700 --> 00:24:01.700]  我打錯字了
[00:24:01.700 --> 00:24:02.700]  讀寫障礙的關係
[00:24:02.700 --> 00:24:05.700]  我們不受這個世界的影響
[00:24:05.700 --> 00:24:10.700]  這個世界會不斷衝擊我們的底線和價值
[00:24:10.700 --> 00:24:14.700]  我們如何去捉住上帝的使命
[00:24:14.700 --> 00:24:19.700]  去不受這個世界的影響呢
[00:24:19.700 --> 00:24:22.700]  保羅不亂在菲律賓書中說
[00:24:22.700 --> 00:24:26.700]  你們,你們,你們
[00:24:26.700 --> 00:24:28.700]  我們不是一個人
[00:24:28.700 --> 00:24:31.700]  我們不是一個人
[00:24:31.700 --> 00:24:35.700]  在這個地球裡不是唯一一個孤獨的美食家
[00:24:35.700 --> 00:24:37.700]  我們不是一個人
[00:24:37.700 --> 00:24:42.700]  我們有弟兄姊妹一起去走前面困難的路
[00:24:42.700 --> 00:24:44.700]  不管身邊的人的眼光
[00:24:44.700 --> 00:24:47.700]  我都會繼續在日本做孤獨的美食家
[00:24:47.700 --> 00:24:52.700]  因為真的可以和別人建立關係
[00:24:52.700 --> 00:24:54.700]  去拗別人聊天
[00:24:54.700 --> 00:24:58.700]  去和別人做朋友的時間
[00:24:58.700 --> 00:25:02.700]  我們每個人都不是孤獨
[00:25:02.700 --> 00:25:06.700]  可能我們身邊的範圍會覺得
[00:25:06.700 --> 00:25:09.700]  我們身邊信主的人很少
[00:25:09.700 --> 00:25:11.700]  但其實不少
[00:25:11.700 --> 00:25:14.700]  只要我們點燈
[00:25:14.700 --> 00:25:17.700]  其實我們發覺原來有些人
[00:25:17.700 --> 00:25:19.700]  他曾經回過教會
[00:25:19.700 --> 00:25:21.700]  他曾經是基督徒
[00:25:21.700 --> 00:25:23.700]  但他現在離開了
[00:25:23.700 --> 00:25:26.700]  我在工場的時候也遇過
[00:25:26.700 --> 00:25:30.700]  有些人後來知道我是基督徒
[00:25:30.700 --> 00:25:32.700]  他才告訴我以前回過教會
[00:25:32.700 --> 00:25:35.700]  他就是上帝讓我能夠接觸到他的人
[00:25:35.700 --> 00:25:38.700]  我會不會有機會再帶他回教會呢
[00:25:38.700 --> 00:25:41.700]  這也是我其中一個渴望做到的使命
[00:25:41.700 --> 00:25:44.700]  我們一起低頭禱告
[00:25:44.700 --> 00:25:48.700]  在一抽的主耶穌感謝你
[00:25:48.700 --> 00:25:52.700]  感謝你讓我們能夠學習保羅
[00:25:52.700 --> 00:25:55.700]  雖然我們不是每個人都一樣
[00:25:55.700 --> 00:25:58.700]  要像保羅那樣坐牢
[00:25:58.700 --> 00:26:00.700]  受困所
[00:26:00.700 --> 00:26:06.700]  但主耶穌你卻是給我們一個好的榜樣
[00:26:06.700 --> 00:26:08.700]  就是耶穌你自己的榜樣
[00:26:08.700 --> 00:26:13.700]  你也讓很多的使徒成為我們今天的榜樣
[00:26:13.700 --> 00:26:16.700]  聖徒相通就是這樣
[00:26:16.700 --> 00:26:19.700]  不論什麼時代
[00:26:19.700 --> 00:26:23.700]  你的話語都能夠活活在我們生命裏
[00:26:23.700 --> 00:26:28.700]  求你繼續讓我們實踐在你裏面的使命
[00:26:28.700 --> 00:26:29.700]  感謝你聽我們的祈禱
[00:26:29.700 --> 00:26:30.700]  祈禱奉獻主耶穌
[00:26:30.700 --> 00:26:32.700]  基督寶貝的聖名
[00:26:32.700 --> 00:26:34.700]  謝謝
[00:26:34.700 --> 00:26:36.700]  (字幕製作:貝爾)
[00:26:36.700 --> 00:26:38.700]  (字幕製作:貝爾)

