
[00:00:00.000 --> 00:00:06.600]  今日同大家繼續思考,已忽所書嘅訊息
[00:27:07.560 --> 00:27:10.560]  用一條問題就可以讓大家看到自己的重要性
[00:27:10.560 --> 00:27:15.560]  在我們親友當中還有多少人未信主呢
[00:27:15.560 --> 00:27:19.560]  如果你越來越多親友未信主的時候
[00:27:19.560 --> 00:27:23.560]  你基督徒這個身份就很重要了
[00:27:23.560 --> 00:27:25.560]  最後一個就是歸屬感
[00:27:25.560 --> 00:27:27.560]  保羅在第四章強調
[00:27:27.560 --> 00:27:30.560]  他這個共融是來自聖靈的合一
[00:27:30.560 --> 00:27:35.560]  等於我們每一個人能夠找到所屬的社群
[00:27:35.560 --> 00:27:38.560]  我們真真正正找到
[00:27:38.560 --> 00:27:40.560]  不論裡面有多艱難
[00:27:40.560 --> 00:27:43.560]  或者有很多的過程
[00:27:43.560 --> 00:27:49.560]  但是我們不會狠心破壞這份關係
[00:27:49.560 --> 00:27:52.560]  當你不忍心的時候
[00:27:52.560 --> 00:27:56.560]  其實你慢慢就會發現你在裡面的角色是什麼
[00:27:56.560 --> 00:27:58.560]  在這節目上你賜給我們的使命
[00:27:58.560 --> 00:28:06.560]  就是要塑造我們建立這六個健康的形象的元素
[00:28:06.560 --> 00:28:09.560]  最後經文告訴我們三章十節
[00:28:09.560 --> 00:28:12.560]  原來保羅說為什麼要傳這個福音
[00:28:12.560 --> 00:28:19.560]  就是要向那些權勢能夠彰顯上帝伯伯的智慧
[00:28:19.560 --> 00:28:22.560]  伯伯其實在原文的用語裡面
[00:28:22.560 --> 00:28:25.560]  是當時一個工藝的服飾的用語
[00:28:25.560 --> 00:28:27.560]  正如大家在螢光幕看到
[00:28:27.560 --> 00:28:29.560]  這個很難得
[00:28:29.560 --> 00:28:38.560]  能夠仍然保留古羅馬原始的顏色的遺跡
[00:28:38.560 --> 00:28:41.560]  你看到當時的工藝品
[00:28:41.560 --> 00:28:43.560]  其實他們的衣服有很多顏色
[00:28:43.560 --> 00:28:46.560]  我們看見的不只是黑白灰
[00:28:46.560 --> 00:28:50.560]  當時會有很多的色彩
[00:28:50.560 --> 00:28:54.560]  這麼多的色彩就是白般的意思
[00:28:54.560 --> 00:28:55.560]  意味著什麼呢
[00:28:55.560 --> 00:28:58.560]  在上帝的福音計劃裡面
[00:28:58.560 --> 00:29:01.560]  不只是要一個人種
[00:29:01.560 --> 00:29:07.560]  不只是要一個膚色的群體歸入上帝的子民裡面
[00:29:07.560 --> 00:29:09.560]  是多元的
[00:29:09.560 --> 00:29:11.560]  不同文化不同膚色
[00:29:11.560 --> 00:29:15.560]  正如沙田浸信會從來都不是一個
[00:29:15.560 --> 00:29:19.560]  只是服侍華人基督徒的群體
[00:29:19.560 --> 00:29:22.560]  我們是有英語侍工
[00:29:22.560 --> 00:29:24.560]  上帝差遣約瑟穆斯
[00:29:24.560 --> 00:29:26.560]  從菲律賓遠道來到香港
[00:29:26.560 --> 00:29:29.560]  牧養我們英語侍工的弟兄姊妹
[00:29:29.560 --> 00:29:31.560]  我和他喝茶
[00:29:31.560 --> 00:29:34.560]  他很喜歡吃我們中國的點心
[00:29:34.560 --> 00:29:36.560]  他經常叫我這個是什麼
[00:29:36.560 --> 00:29:38.560]  問我這個是什麼
[00:29:38.560 --> 00:29:40.560]  不單這樣
[00:29:40.560 --> 00:29:46.560]  約瑟穆斯每個星期五都會和我們一班同工一起崇拜
[00:29:46.560 --> 00:29:51.560]  我們要承認我們的崇拜主流的語言都是粵語
[00:29:51.560 --> 00:29:53.560]  他不是所有
[00:29:53.560 --> 00:29:55.560]  他真的聽不明白
[00:29:55.560 --> 00:29:58.560]  但他依然會坐在這裡和我們一起敬拜
[00:29:58.560 --> 00:30:01.560]  約瑟穆斯已經走了第一步
[00:30:01.560 --> 00:30:04.560]  去嘗試融入我們華人的文化
[00:30:04.560 --> 00:30:09.560]  接下來我們願不願意繼續去完成下去
[00:30:09.560 --> 00:30:13.560]  去實踐教會多元共融這個群體呢
[00:30:13.560 --> 00:30:15.560]  我們一起祈禱
[00:30:15.560 --> 00:30:20.560]  邀請你姐妹可以為自己祈禱
[00:30:20.560 --> 00:30:23.560]  當初已忽所書的經文在哪裡觸動你呢
[00:30:23.560 --> 00:30:27.560]  我邀請你可以在主你面前傾心禱耳
[00:30:27.560 --> 00:30:29.560]  半分鐘後我帶領大家禱告
[00:30:29.560 --> 00:30:32.560]  請大家請勿忘了我們的祝福
[00:30:32.560 --> 00:30:34.560]  祝福我們一切順利
[00:30:34.560 --> 00:30:36.560]  祝福我們一切順利
[00:30:36.560 --> 00:30:38.560]  祝福我們一切順利
[00:30:38.560 --> 00:30:40.560]  祝福我們一切順利
[00:30:40.560 --> 00:30:42.560]  祝福我們一切順利
[00:30:42.560 --> 00:30:44.560]  祝福我們一切順利
[00:30:44.560 --> 00:30:46.560]  祝福我們一切順利
[00:30:46.560 --> 00:30:48.560]  祝福我們一切順利
[00:30:48.560 --> 00:30:50.560]  祝福我們一切順利
[00:30:50.560 --> 00:30:52.560]  祝福我們一切順利
[00:30:52.560 --> 00:30:54.560]  祝福我們一切順利
[00:30:54.560 --> 00:30:56.560]  祝福我們一切順利
[00:30:56.560 --> 00:31:00.560]  我們一起禱告
[00:31:00.560 --> 00:31:05.560]  主人我們感謝你給我們不同的關係
[00:31:05.560 --> 00:31:09.560]  不同的關係給我們都是需要我們學武
[00:31:09.560 --> 00:31:16.560]  但不同的關係裏有時都令我們有消耗有磨難
[00:31:16.560 --> 00:31:19.560]  但願主你幫助我們
[00:31:19.560 --> 00:31:23.560]  這份磨難是個過程
[00:31:23.560 --> 00:31:28.560]  最終我們可以靠著你去克服任何的挑戰
[00:31:28.560 --> 00:31:31.560]  但這個時候都求主你恩代我們
[00:31:31.560 --> 00:31:35.560]  幫助我們讓我們重施你的十字架
[00:31:35.560 --> 00:31:37.560]  你怎樣去廢掉冤仇
[00:31:37.560 --> 00:31:43.560]  幫助我們去學習去接納不同的種族
[00:31:43.560 --> 00:31:47.560]  甚至我們可能不是太喜歡的人
[00:31:47.560 --> 00:31:49.560]  打我們的心
[00:31:49.560 --> 00:31:51.560]  我們這樣祈禱奉耶穌的名

