
[00:00:00.000 --> 00:00:04.000]  大家好 現場及線上的弟兄姊妹平安
[00:17:52.000 --> 00:17:54.000]  法老會接受了
[00:17:54.000 --> 00:17:56.000]  於是就有二十節
[00:17:56.000 --> 00:17:58.000]  我請大家讀讀二十節和二十一節
[00:17:58.000 --> 00:18:00.000]  我請大家讀讀二十節和二十一節
[00:18:00.000 --> 00:18:02.000]  我請
[00:18:02.000 --> 00:18:04.000]  於是
[00:18:04.000 --> 00:18:06.000]  這百姓眾多
[00:18:06.000 --> 00:18:08.000]  非常強盛
[00:18:08.000 --> 00:18:10.000]  正是因為接生符敬畏神
[00:18:10.000 --> 00:18:12.000]  神為他們建立了家室
[00:18:12.000 --> 00:18:14.000]  很簡單的一個故事
[00:18:14.000 --> 00:18:16.000]  接生符當然不是只有兩個
[00:18:16.000 --> 00:18:18.000]  如果有這麼多人
[00:18:18.000 --> 00:18:20.000]  可能是一個團隊的領袖
[00:18:20.000 --> 00:18:22.000]  這個普洱和希伯來
[00:18:22.000 --> 00:18:24.000]  整個接生團隊的領袖
[00:18:24.000 --> 00:18:26.000]  很可能解經家一般都這樣研究
[00:18:26.000 --> 00:18:28.000]  不只是他們兩個去接生
[00:18:28.000 --> 00:18:30.000]  無論如何這個故事很簡單
[00:18:30.000 --> 00:18:32.000]  但我們再問一個問題
[00:18:32.000 --> 00:18:34.000]  為什麼名單和序士
[00:18:34.000 --> 00:18:36.000]  我們很快看看
[00:18:36.000 --> 00:18:38.000]  因為
[00:18:38.000 --> 00:18:40.000]  這個寫作方式
[00:18:40.000 --> 00:18:42.000]  是在前面的創世紀出現過
[00:18:42.000 --> 00:18:44.000]  是在前面的創世紀出現過
[00:18:44.000 --> 00:18:46.000]  如果春埃及的第一章
[00:18:46.000 --> 00:18:48.000]  接續了創世紀的四十六章八節
[00:18:48.000 --> 00:18:50.000]  接續了創世紀的四十六章八節
[00:18:50.000 --> 00:18:52.000]  因為創世紀的四十六章八節
[00:18:52.000 --> 00:18:54.000]  曾經說過埃及共有七十人
[00:18:54.000 --> 00:18:56.000]  所以春埃及的開頭已經說了七十人
[00:18:56.000 --> 00:18:58.000]  這是一個呼應
[00:18:58.000 --> 00:19:00.000]  所以基本上
[00:19:00.000 --> 00:19:02.000]  春埃及的開頭應該是
[00:19:02.000 --> 00:19:04.000]  接續創世紀的四十六章八節
[00:19:04.000 --> 00:19:06.000]  但後面因為創世紀還有很多東西要說
[00:19:06.000 --> 00:19:08.000]  所以就拆開了
[00:19:08.000 --> 00:19:10.000]  來到春埃及
[00:19:10.000 --> 00:19:12.000]  才接續這個序士
[00:19:12.000 --> 00:19:14.000]  但這個序士
[00:19:14.000 --> 00:19:16.000]  不是說序士
[00:19:16.000 --> 00:19:18.000]  是說名單
[00:19:18.000 --> 00:19:20.000]  創世紀是這樣
[00:19:20.000 --> 00:19:22.000]  原來創世紀如果大家心水清
[00:19:22.000 --> 00:19:24.000]  你會知道創世紀
[00:19:24.000 --> 00:19:28.000]  曾經用名單序士的手法去說過
[00:19:28.000 --> 00:19:30.000]  不知道大家記不記得在哪裏
[00:19:30.000 --> 00:19:32.000]  就是這裏
[00:19:32.000 --> 00:19:36.000]  創世紀的十章和十一章
[00:19:36.000 --> 00:19:38.000]  很有趣
[00:19:38.000 --> 00:19:40.000]  先說
[00:19:40.000 --> 00:19:42.000]  分散列國
[00:19:42.000 --> 00:19:44.000]  列國是多少國呢
[00:19:44.000 --> 00:19:46.000]  七十多個國
[00:19:46.000 --> 00:19:48.000]  然後再說
[00:19:48.000 --> 00:19:50.000]  巴別塔事件
[00:19:50.000 --> 00:19:52.000]  大家記不記得
[00:19:52.000 --> 00:19:54.000]  先說分散列國是一個名單
[00:19:54.000 --> 00:19:56.000]  是一個國的名單
[00:19:56.000 --> 00:19:58.000]  亞洲、非洲、歐洲
[00:19:58.000 --> 00:20:00.000]  分佈了
[00:20:00.000 --> 00:20:02.000]  那個地方的人
[00:20:02.000 --> 00:20:04.000]  七十國
[00:20:04.000 --> 00:20:06.000]  對應著七十人
[00:20:06.000 --> 00:20:08.000]  我們先這樣看
[00:20:08.000 --> 00:20:10.000]  然後再交代這個序士
[00:20:10.000 --> 00:20:12.000]  就是巴別塔事件
[00:20:12.000 --> 00:20:14.000]  這個名單序士
[00:20:14.000 --> 00:20:16.000]  是很清楚的
[00:20:16.000 --> 00:20:18.000]  這裏我都數過
[00:20:18.000 --> 00:20:20.000]  七十多國在這個世界分佈
[00:20:20.000 --> 00:20:22.000]  說完這個國的名單後
[00:20:22.000 --> 00:20:24.000]  他先說這個序士
[00:20:24.000 --> 00:20:26.000]  在十一章
[00:20:26.000 --> 00:20:28.000]  剛才我們說了十章
[00:20:28.000 --> 00:20:30.000]  這個十章的名單
[00:20:30.000 --> 00:20:32.000]  所以先是名單的
[00:20:32.000 --> 00:20:34.000]  後面是序士
[00:20:34.000 --> 00:20:36.000]  序士是怎樣的呢
[00:20:36.000 --> 00:20:40.000]  有很多地方都和剛才第一章的有些對應
[00:20:40.000 --> 00:20:42.000]  來吧
[00:20:42.000 --> 00:20:44.000]  讓我們造尊
[00:20:44.000 --> 00:20:46.000]  來吧
[00:20:46.000 --> 00:20:48.000]  讓我們怎樣
[00:20:48.000 --> 00:20:50.000]  造一座城
[00:20:50.000 --> 00:20:52.000]  造一座織火城
[00:20:52.000 --> 00:20:54.000]  我們要為自己立名
[00:20:54.000 --> 00:20:56.000]  立名的立字
[00:20:56.000 --> 00:21:02.000]  希伯來文就是建立家室的立字
[00:21:02.000 --> 00:21:06.000]  待會我會再給大家看清楚
[00:21:06.000 --> 00:21:08.000]  然後
[00:21:08.000 --> 00:21:10.000]  免得我們分散在全地上
[00:21:10.000 --> 00:21:12.000]  如果大家記得是擴散了
[00:21:12.000 --> 00:21:14.000]  你越壓迫他們
[00:21:14.000 --> 00:21:16.000]  越壓迫他們就越擴散
[00:21:16.000 --> 00:21:18.000]  這兩個字是不同的希伯來文字
[00:21:18.000 --> 00:21:20.000]  剛才那個Para
[00:21:20.000 --> 00:21:22.000]  這個Put
[00:21:22.000 --> 00:21:24.000]  兩個的串法相當相似
[00:21:24.000 --> 00:21:26.000]  但不同的希伯來文字
[00:21:26.000 --> 00:21:30.000]  剛才那個越壓迫他們
[00:21:30.000 --> 00:21:32.000]  越擴散的希伯來文字
[00:21:32.000 --> 00:21:36.000]  是帶出一種闖出去的意思
[00:21:36.000 --> 00:21:38.000]  但兩個字是相似的
[00:21:38.000 --> 00:21:42.000]  無論那個串法都是相似
[00:21:42.000 --> 00:21:44.000]  如果這樣的話
[00:21:44.000 --> 00:21:46.000]  你就會想到
[00:21:46.000 --> 00:21:48.000]  很可能《春海集記》第一章的寫法
[00:21:48.000 --> 00:21:54.000]  就是要對應巴別塔事件
[00:21:54.000 --> 00:21:58.000]  或者列國分散的事件去寫
[00:21:58.000 --> 00:22:00.000]  如果大家心水清
[00:22:00.000 --> 00:22:02.000]  或者熟悉《五經》的話
[00:22:02.000 --> 00:22:04.000]  你會知道列國分散巴別塔事件
[00:22:04.000 --> 00:22:08.000]  之後出現了一個很重要的人物
[00:22:08.000 --> 00:22:10.000]  你看看這個
[00:22:10.000 --> 00:22:14.000]  十章列國分散
[00:22:14.000 --> 00:22:16.000]  十一章巴別塔事件
[00:22:16.000 --> 00:22:18.000]  十二章創世的十二章
[00:22:18.000 --> 00:22:20.000]  出現了一個很重要的人物
[00:22:20.000 --> 00:22:22.000]  阿帕拉罕
[00:22:22.000 --> 00:22:26.000]  所以這個名單敘事這個事件
[00:22:26.000 --> 00:22:30.000]  他襯托了帶了一個很重要的人物
[00:22:30.000 --> 00:22:32.000]  就是阿帕拉罕出來
[00:22:32.000 --> 00:22:34.000]  《春海集記》第一章
[00:22:34.000 --> 00:22:38.000]  先有家譜名單
[00:22:38.000 --> 00:22:40.000]  接著的敘事就是接生父的敘事
[00:22:40.000 --> 00:22:44.000]  第二章帶了一個什麼人出來
[00:22:44.000 --> 00:22:48.000]  摩西
[00:22:48.000 --> 00:22:50.000]  都是兩個最重要的人物
[00:22:50.000 --> 00:22:54.000]  都是通過這個題材帶出來的
[00:22:54.000 --> 00:22:58.000]  特別是我們再細心看的時候
[00:22:58.000 --> 00:23:01.000]  我覺得建立明星的阿沙
[00:23:01.000 --> 00:23:03.000]  他不是巴拿
[00:23:03.000 --> 00:23:05.000]  巴拿是一個做的字
[00:23:05.000 --> 00:23:07.000]  阿沙也是做的字
[00:23:07.000 --> 00:23:11.000]  但建立明星的阿沙
[00:23:11.000 --> 00:23:13.000]  我先對一下
[00:23:13.000 --> 00:23:15.000]  之後再說
[00:23:15.000 --> 00:23:17.000]  創世記上面是創世記
[00:23:17.000 --> 00:23:19.000]  下面是春海集記
[00:23:19.000 --> 00:23:21.000]  對不起一張一字漏了
[00:23:21.000 --> 00:23:23.000]  我不是抄的
[00:23:23.000 --> 00:23:25.000]  我自己打下去的
[00:23:25.000 --> 00:23:27.000]  都是好的
[00:23:27.000 --> 00:23:29.000]  漏了一字一張
[00:23:29.000 --> 00:23:32.000]  漏、立、分散、來
[00:23:32.000 --> 00:23:34.000]  這些全部相當相似
[00:23:34.000 --> 00:23:37.000]  特別是立明的黃色
[00:23:37.000 --> 00:23:39.000]  建立的兩個字是一樣的字
[00:23:39.000 --> 00:23:45.000]  很簡單看一看
[00:23:45.000 --> 00:23:48.000]  我們看到前面的阿沙
[00:23:48.000 --> 00:23:51.000]  這個字大為建立宮殿
[00:23:51.000 --> 00:23:53.000]  建造宮殿用阿沙這個字
[00:23:53.000 --> 00:23:55.000]  但春海集記裡面
[00:23:55.000 --> 00:23:57.000]  為接生父建立家室
[00:23:57.000 --> 00:23:59.000]  又是用阿沙這個字
[00:23:59.000 --> 00:24:01.000]  比較特別一點
[00:24:01.000 --> 00:24:03.000]  其他建屋都是用巴拿的字
[00:24:03.000 --> 00:24:05.000]  這個不要研究
[00:24:05.000 --> 00:24:07.000]  我想指出一件事
[00:24:07.000 --> 00:24:10.000]  在巴別塔事件裡面
[00:24:10.000 --> 00:24:12.000]  他用阿沙這個字
[00:24:12.000 --> 00:24:14.000]  去建立明星
[00:24:14.000 --> 00:24:17.000]  對應著春海集記建立家室
[00:24:17.000 --> 00:24:20.000]  我先停一停再說
[00:24:20.000 --> 00:24:24.000]  巴別塔事件最重要的一件事
[00:24:24.000 --> 00:24:27.000]  就是建立明星
[00:24:27.000 --> 00:24:28.000]  但我問大家
[00:24:28.000 --> 00:24:31.000]  巴別塔事件有沒有出現過任何的明字
[00:24:31.000 --> 00:24:35.000]  有沒有人名出現過
[00:24:35.000 --> 00:24:37.000]  基本沒有
[00:24:37.000 --> 00:24:38.000]  有地名
[00:24:38.000 --> 00:24:40.000]  但他知道在哪裡
[00:24:40.000 --> 00:24:42.000]  哪個時代呢?不知道
[00:24:42.000 --> 00:24:44.000]  哪個人做呢?不知道
[00:24:44.000 --> 00:24:47.000]  但往往這班不知名的人
[00:24:47.000 --> 00:24:50.000]  也不知道什麼時候做的一班人
[00:24:50.000 --> 00:24:52.000]  他們就要建立明星
[00:24:52.000 --> 00:24:54.000]  要建立明字
[00:24:54.000 --> 00:24:57.000]  但神不讓他們建立明字
[00:24:57.000 --> 00:24:59.000]  所以誰做的事完全沒有人記載
[00:24:59.000 --> 00:25:02.000]  也不知道他們的明字是泯滅了
[00:25:02.000 --> 00:25:04.000]  他們要建立明星
[00:25:04.000 --> 00:25:06.000]  但沒有明字
[00:25:06.000 --> 00:25:08.000]  春海集記第一章
[00:25:08.000 --> 00:25:13.000]  除了以色列人先祖的名單之外
[00:25:13.000 --> 00:25:16.000]  有沒有看到其他名單呢?
[00:25:21.000 --> 00:25:23.000]  有的
[00:25:23.000 --> 00:25:25.000]  就是接生父
[00:25:25.000 --> 00:25:27.000]  兩個有明字
[00:25:27.000 --> 00:25:31.000]  想不到一個很輕微的人有明字
[00:25:31.000 --> 00:25:35.000]  巴別塔事件相當大事的人
[00:25:35.000 --> 00:25:37.000]  是建立不了明字
[00:25:37.000 --> 00:25:41.000]  但神不但給了普雅斯芙拉兩個明字
[00:25:41.000 --> 00:25:43.000]  也想不到接生父也有明字
[00:25:43.000 --> 00:25:45.000]  不知道為什麼
[00:25:45.000 --> 00:25:48.000]  但神最後不是為他們建立明星
[00:25:48.000 --> 00:25:50.000]  而是為他們建立家神
[00:25:50.000 --> 00:25:52.000]  這是最重要的
[00:25:52.000 --> 00:25:56.000]  接生父不需要建立明星
[00:25:56.000 --> 00:25:58.000]  最重要的是建立家神
[00:25:58.000 --> 00:26:01.000]  有家神就有延續性
[00:26:01.000 --> 00:26:04.000]  為什麼會這樣呢?
[00:26:04.000 --> 00:26:07.000]  大家可以留意一下
[00:26:07.000 --> 00:26:09.000]  為什麼會這樣對比呢?
[00:26:09.000 --> 00:26:11.000]  你越想建立自己的明字
[00:26:11.000 --> 00:26:12.000]  想建立自己的明星
[00:26:12.000 --> 00:26:14.000]  神是越不給你的
[00:26:14.000 --> 00:26:16.000]  你不想建立自己的明星
[00:26:16.000 --> 00:26:17.000]  神也給了你一個明字
[00:26:17.000 --> 00:26:20.000]  從來都不是自己建立的
[00:26:20.000 --> 00:26:22.000]  你有名字或我
[00:26:22.000 --> 00:26:24.000]  漢業事業會總幹事
[00:26:24.000 --> 00:26:25.000]  總幹事啊
[00:26:25.000 --> 00:26:26.000]  為什麼每個人都不認識我?
[00:26:26.000 --> 00:26:27.000]  要認識我
[00:26:27.000 --> 00:26:29.000]  你一定要認識我
[00:26:29.000 --> 00:26:30.000]  我這樣說
[00:26:30.000 --> 00:26:32.000]  我勉強要你認識我
[00:26:32.000 --> 00:26:33.000]  勉強要你建立我明星
[00:26:33.000 --> 00:26:34.000]  是不可以的
[00:26:34.000 --> 00:26:38.000]  因為凡是明星明字都是人給你的
[00:26:38.000 --> 00:26:39.000]  是神給你的
[00:26:39.000 --> 00:26:40.000]  是人給你的
[00:26:40.000 --> 00:26:42.000]  不是你自己建立的
[00:26:42.000 --> 00:26:44.000]  這個很有趣
[00:26:44.000 --> 00:26:46.000]  明字這件事
[00:26:46.000 --> 00:26:49.000]  你大概知道我想說什麼
[00:26:49.000 --> 00:26:53.000]  所以你看到巴別塔事件的對比
[00:26:53.000 --> 00:26:54.000]  巴別塔在那邊
[00:26:54.000 --> 00:26:55.000]  接生父的事件
[00:26:55.000 --> 00:26:57.000]  你會看得很清楚
[00:26:57.000 --> 00:26:59.000]  那邊想做巴別塔
[00:26:59.000 --> 00:27:01.000]  這邊的埃及王想做織火城
[00:27:01.000 --> 00:27:04.000]  巴別塔做了城和塔
[00:27:04.000 --> 00:27:07.000]  那邊想建立明星
[00:27:07.000 --> 00:27:10.000]  這邊的埃及王想建立強勢的明星
[00:27:10.000 --> 00:27:12.000]  因為大家知道建立織火城
[00:27:12.000 --> 00:27:13.000]  就是很多貨
[00:27:13.000 --> 00:27:14.000]  很強盛
[00:27:14.000 --> 00:27:16.000]  其實是表達明星
[00:27:16.000 --> 00:27:19.000]  國勢強盛的標記
[00:27:19.000 --> 00:27:21.000]  那邊沒有提到建造者
[00:27:21.000 --> 00:27:23.000]  誰做巴別塔我們不知道
[00:27:23.000 --> 00:27:26.000]  但這邊也沒有提到建造者的名字
[00:27:26.000 --> 00:27:27.000]  即使是哪個埃及王
[00:27:27.000 --> 00:27:29.000]  哪個法老建立這些織火城
[00:27:29.000 --> 00:27:30.000]  都不知道
[00:27:30.000 --> 00:27:31.000]  法老是沒有名字的
[00:27:31.000 --> 00:27:33.000]  是不知道是誰的
[00:27:33.000 --> 00:27:35.000]  那邊他們想建立明星
[00:27:35.000 --> 00:27:36.000]  但沒有明星
[00:27:36.000 --> 00:27:38.000]  但這邊最後和他建立加薩
[00:27:38.000 --> 00:27:39.000]  都是阿薩這個字
[00:27:39.000 --> 00:27:42.000]  我看的時候真的很驚訝
[00:27:42.000 --> 00:27:48.000]  為何會和一件這麼重要的事件對照
[00:27:48.000 --> 00:27:49.000]  其實巴別塔事件
[00:27:49.000 --> 00:27:51.000]  不知道是哪個時代做的
[00:27:51.000 --> 00:27:52.000]  也不知道是誰做的
[00:27:52.000 --> 00:27:56.000]  可以想像每一個時代都有巴別塔事件
[00:27:56.000 --> 00:28:00.000]  每一個時代都有人想建立巴別塔
[00:28:00.000 --> 00:28:04.000]  根本不需要記在哪個時候發生
[00:28:04.000 --> 00:28:05.000]  任何時候
[00:28:05.000 --> 00:28:06.000]  將來世代
[00:28:06.000 --> 00:28:07.000]  現在這個時代
[00:28:07.000 --> 00:28:10.000]  都可以發生巴別塔事件
[00:28:11.000 --> 00:28:14.000]  接生父
[00:28:14.000 --> 00:28:16.000]  我用了比較多時間
[00:28:16.000 --> 00:28:18.000]  接生父其實是夾縫的人生
[00:28:18.000 --> 00:28:19.000]  大家看到
[00:28:19.000 --> 00:28:22.000]  他就是兩座高山的岩窟間的一根草
[00:28:22.000 --> 00:28:24.000]  哪兩座高山大家都知道
[00:28:24.000 --> 00:28:26.000]  一個是埃及王
[00:28:26.000 --> 00:28:28.000]  一個是神
[00:28:28.000 --> 00:28:31.000]  神有對接生父的要求
[00:28:31.000 --> 00:28:33.000]  埃及王有對接生父的要求
[00:28:33.000 --> 00:28:35.000]  他就是一根草
[00:28:35.000 --> 00:28:38.000]  捏一捏就死了
[00:28:38.000 --> 00:28:42.000]  但他選擇了敬畏神
[00:28:42.000 --> 00:28:45.000]  所以他在兩股強大力量的夾縫中的智慧
[00:28:45.000 --> 00:28:47.000]  這個智慧不是我們學得到的
[00:28:47.000 --> 00:28:50.000]  這個智慧是帶著勇氣的智慧
[00:28:50.000 --> 00:28:51.000]  他要敬畏神
[00:28:51.000 --> 00:28:52.000]  這個就是他的智慧
[00:28:52.000 --> 00:28:53.000]  他選擇了
[00:28:53.000 --> 00:28:54.000]  他早就選擇了
[00:28:54.000 --> 00:28:55.000]  所以我說水的清澈
[00:28:55.000 --> 00:28:56.000]  心的通透
[00:28:56.000 --> 00:28:58.000]  大家都很熟悉這些說話
[00:28:58.000 --> 00:28:59.000]  心的清澈
[00:28:59.000 --> 00:29:00.000]  你心清澈
[00:29:00.000 --> 00:29:04.000]  不是因為你沒有雜念
[00:29:04.000 --> 00:29:08.000]  是因為你和我懂得分辨
[00:29:08.000 --> 00:29:09.000]  有雜念
[00:29:09.000 --> 00:29:11.000]  但我們懂得分辨
[00:29:11.000 --> 00:29:13.000]  哪些才是神的心意
[00:29:13.000 --> 00:29:16.000]  心才能夠清澈
[00:29:16.000 --> 00:29:19.000]  心才能夠通透
[00:29:19.000 --> 00:29:23.000]  水的清澈不是因為沒有雜質
[00:29:23.000 --> 00:29:24.000]  水有很多雜質
[00:29:24.000 --> 00:29:25.000]  是因為什麼呢
[00:29:25.000 --> 00:29:29.000]  是因為水的雜質可以沉澱
[00:29:29.000 --> 00:29:30.000]  當雜質沉澱的時候
[00:29:30.000 --> 00:29:32.000]  水就很清澈
[00:29:32.000 --> 00:29:34.000]  這個在我們人生裏
[00:29:34.000 --> 00:29:35.000]  我們一定要想一想
[00:29:35.000 --> 00:29:39.000]  如何去面對很多的選擇
[00:29:39.000 --> 00:29:41.000]  第二
[00:29:41.000 --> 00:29:42.000]  除了他敬畏神之外
[00:29:42.000 --> 00:29:45.000]  第二就是他們尊重生命
[00:29:45.000 --> 00:29:47.000]  他們尊重生命
[00:29:47.000 --> 00:29:48.000]  他們見到寶貴的生命
[00:29:48.000 --> 00:29:49.000]  他們不會讓他死
[00:29:49.000 --> 00:29:50.000]  不會弄死他
[00:29:50.000 --> 00:29:51.000]  這個很重要
[00:29:51.000 --> 00:29:52.000]  敬畏神
[00:29:52.000 --> 00:29:53.000]  尊重生命
[00:29:53.000 --> 00:29:54.000]  我再說一句
[00:29:54.000 --> 00:29:56.000]  尊重自己的遺訓
[00:29:56.000 --> 00:30:00.000]  因為他是兩個世界的中間人
[00:30:00.000 --> 00:30:02.000]  他會把另一個世界的人
[00:30:02.000 --> 00:30:04.000]  接到這個世界裏
[00:30:04.000 --> 00:30:07.000]  他叫做接生婦
[00:30:07.000 --> 00:30:10.000]  他不是弄死人的婦人
[00:30:10.000 --> 00:30:11.000]  是接生
[00:30:11.000 --> 00:30:13.000]  是要生
[00:30:13.000 --> 00:30:14.000]  所以他做足他的遺訓
[00:30:14.000 --> 00:30:16.000]  不會弄死男孩子
[00:30:16.000 --> 00:30:19.000]  是接他們來到這個世界裏
[00:30:19.000 --> 00:30:21.000]  這是他們尊重自己的遺訓
[00:30:21.000 --> 00:30:23.000]  做自己遺訓所做的事
[00:30:23.000 --> 00:30:25.000]  是做到的
[00:30:25.000 --> 00:30:27.000]  所以他有名字
[00:30:27.000 --> 00:30:28.000]  有家室
[00:30:28.000 --> 00:30:30.000]  有生命的延續
[00:30:30.000 --> 00:30:32.000]  這是神給他們的
[00:30:32.000 --> 00:30:33.000]  如果大家很簡單的
[00:30:33.000 --> 00:30:34.000]  我再看
[00:30:34.000 --> 00:30:36.000]  很快
[00:30:36.000 --> 00:30:37.000]  這個剛才都說了
[00:30:37.000 --> 00:30:39.000]  我不說了
[00:30:39.000 --> 00:30:40.000]  我的隔篷人生
[00:30:40.000 --> 00:30:42.000]  我都可以是接生婦
[00:30:42.000 --> 00:30:45.000]  我都可以從另一個世界裏
[00:30:45.000 --> 00:30:46.000]  在世俗的世界裏
[00:30:46.000 --> 00:30:47.000]  把人接生到
[00:30:47.000 --> 00:30:48.000]  因為福音的緣故
[00:30:48.000 --> 00:30:51.000]  接生成為一個新的人
[00:30:51.000 --> 00:30:52.000]  可以嗎
[00:30:52.000 --> 00:30:53.000]  一樣可以
[00:30:53.000 --> 00:30:55.000]  其實我們都在隔篷裏生活
[00:30:55.000 --> 00:30:57.000]  把在世界裏的人
[00:30:57.000 --> 00:30:58.000]  迷失的人
[00:30:58.000 --> 00:31:01.000]  帶到神的福音當中
[00:31:01.000 --> 00:31:05.000]  成為一個全新的人
[00:31:05.000 --> 00:31:06.000]  所以敬畏神
[00:31:06.000 --> 00:31:07.000]  尊重生命
[00:31:07.000 --> 00:31:08.000]  尊重自己的遺訓
[00:31:08.000 --> 00:31:09.000]  以後神會供應我們
[00:31:09.000 --> 00:31:12.000]  一切物質層面的事
[00:31:12.000 --> 00:31:14.000]  活出真的名字
[00:31:14.000 --> 00:31:16.000]  不要自己建立自己的名字
[00:31:16.000 --> 00:31:19.000]  如果大家都知道
[00:31:19.000 --> 00:31:20.000]  名字這東西
[00:31:20.000 --> 00:31:21.000]  名聲這東西
[00:31:21.000 --> 00:31:22.000]  你越想要
[00:31:22.000 --> 00:31:23.000]  是越沒有的
[00:31:23.000 --> 00:31:25.000]  因為名聲這東西
[00:31:25.000 --> 00:31:26.000]  是水泡
[00:31:26.000 --> 00:31:28.000]  是花
[00:31:28.000 --> 00:31:32.000]  是騎馬裏的姜繩
[00:31:32.000 --> 00:31:34.000]  起起伏伏
[00:31:34.000 --> 00:31:36.000]  高高低低
[00:31:36.000 --> 00:31:37.000]  是水泡
[00:31:37.000 --> 00:31:38.000]  高高低低
[00:31:38.000 --> 00:31:39.000]  什麼是水
[00:31:39.000 --> 00:31:41.000]  世界的要求
[00:31:41.000 --> 00:31:43.000]  世界的價值觀
[00:31:43.000 --> 00:31:46.000]  而且不是一直不變的價值觀
[00:31:46.000 --> 00:31:47.000]  是你現在這個世代
[00:31:47.000 --> 00:31:48.000]  我現在這個世代
[00:31:48.000 --> 00:31:49.000]  價值觀
[00:31:49.000 --> 00:31:51.000]  他們怎樣看
[00:31:51.000 --> 00:31:52.000]  你依他的價值觀
[00:31:52.000 --> 00:31:53.000]  你的名聲會高
[00:31:53.000 --> 00:31:54.000]  你不依他的價值觀
[00:31:54.000 --> 00:31:56.000]  你的名聲會無
[00:31:56.000 --> 00:31:58.000]  甚至慢慢地消失了
[00:31:58.000 --> 00:31:59.000]  下一個世代
[00:31:59.000 --> 00:32:03.000]  又有另一些的名聲的價值觀出現
[00:32:03.000 --> 00:32:06.000]  所以它一向都是浮沉的世界
[00:32:06.000 --> 00:32:09.000]  如果我們要滿足這個世界
[00:32:09.000 --> 00:32:10.000]  去建立我們的價值觀
[00:32:10.000 --> 00:32:11.000]  在這個世界裏面
[00:32:11.000 --> 00:32:14.000]  其實你只是浮沉的世界裏面
[00:32:14.000 --> 00:32:15.000]  一時抬你
[00:32:15.000 --> 00:32:16.000]  一時踩你
[00:32:16.000 --> 00:32:17.000]  一時踩你
[00:32:17.000 --> 00:32:18.000]  一時抬你
[00:32:18.000 --> 00:32:19.000]  你都知道
[00:32:19.000 --> 00:32:21.000]  你看看這些演藝圈
[00:32:21.000 --> 00:32:22.000]  你就會知道
[00:32:22.000 --> 00:32:26.000]  千萬要知道自己的名字
[00:32:26.000 --> 00:32:28.000]  如果你是斯佛拉
[00:32:28.000 --> 00:32:29.000]  普亞
[00:32:29.000 --> 00:32:30.000]  你就是普亞
[00:32:30.000 --> 00:32:31.000]  斯佛拉
[00:32:31.000 --> 00:32:33.000]  你是普亞斯佛拉的
[00:32:33.000 --> 00:32:35.000]  這個名字的接生父
[00:32:35.000 --> 00:32:38.000]  你不是我李耀華
[00:32:38.000 --> 00:32:39.000]  如果我是接生父
[00:32:39.000 --> 00:32:40.000]  我是李耀華
[00:32:40.000 --> 00:32:42.000]  這個名字是接生父
[00:32:42.000 --> 00:32:44.000]  但他是普亞斯佛拉的接生父
[00:32:44.000 --> 00:32:46.000]  不要要一個假名
[00:32:46.000 --> 00:32:49.000]  不要叫自己建立一個名字
[00:32:49.000 --> 00:32:51.000]  相當危險
[00:32:51.000 --> 00:32:53.000]  因為如果你在世界裏面
[00:32:53.000 --> 00:32:54.000]  找一個名字
[00:32:54.000 --> 00:32:55.000]  想建立一個名字
[00:32:55.000 --> 00:32:56.000]  你不要自己的身份
[00:32:56.000 --> 00:32:57.000]  要那個名字的話
[00:32:57.000 --> 00:32:59.000]  你不斷去尋找的時候
[00:32:59.000 --> 00:33:01.000]  當有一天那個名字
[00:33:01.000 --> 00:33:03.000]  是因為浮沉的
[00:33:03.000 --> 00:33:05.000]  那個名字失去的話
[00:33:05.000 --> 00:33:06.000]  因為那個假名
[00:33:06.000 --> 00:33:10.000]  那個名字是和你的生命連在一起
[00:33:10.000 --> 00:33:12.000]  當那個假名失去
[00:33:12.000 --> 00:33:15.000]  你和我的生命都沒有
[00:33:15.000 --> 00:33:18.000]  為什麼有這麼多自殺
[00:33:18.000 --> 00:33:20.000]  名連生命
[00:33:20.000 --> 00:33:22.000]  連結在一起
[00:33:22.000 --> 00:33:25.000]  如果我們活出真正自己的名詞
[00:33:25.000 --> 00:33:27.000]  神給我們的身份
[00:33:27.000 --> 00:33:29.000]  我們的特質
[00:33:29.000 --> 00:33:30.000]  原本就是這樣
[00:33:30.000 --> 00:33:32.000]  不勉強自己去做那些
[00:33:32.000 --> 00:33:34.000]  我們很穩陣
[00:33:34.000 --> 00:33:36.000]  我們真的很好
[00:33:36.000 --> 00:33:38.000]  但問題是我們經常要做那些
[00:33:38.000 --> 00:33:40.000]  當那些失去的話
[00:33:40.000 --> 00:33:42.000]  我連命都不會要
[00:33:42.000 --> 00:33:43.000]  因為名比命重要
[00:33:43.000 --> 00:33:45.000]  大家明白我講
[00:33:45.000 --> 00:33:47.000]  名和命是連在一起
[00:33:47.000 --> 00:33:49.000]  真的連在一起
[00:33:49.000 --> 00:33:51.000]  生命的轉向
[00:33:51.000 --> 00:33:53.000]  所以我們不要激動全世界
[00:33:53.000 --> 00:33:55.000]  要所有人都認同我們
[00:33:55.000 --> 00:33:57.000]  你在世界上多有名多有能力
[00:33:57.000 --> 00:33:58.000]  又如何呢
[00:33:58.000 --> 00:33:59.000]  很快就過去了
