
[00:00:00.000 --> 00:00:02.720]  國際性的華人聖經事供機構
[00:20:34.800 --> 00:20:36.800]  其實這只是表面目的
[00:20:36.800 --> 00:20:39.800]  保羅解釋他為什麼要寫羅馬書
[00:20:39.800 --> 00:20:41.800]  而是有一個真正的目的
[00:20:41.800 --> 00:20:43.800]  如果你看我的筆記
[00:20:43.800 --> 00:20:46.800]  你會看到第一個
[00:20:46.800 --> 00:20:49.800]  我們會叫他做一個真正的目的
[00:20:49.800 --> 00:20:51.800]  下面有兩點
[00:20:51.800 --> 00:20:54.800]  第一個是與教會實況無關的神學討論
[00:20:54.800 --> 00:20:58.800]  第二個是針對實況而寫的書信
[00:20:58.800 --> 00:21:00.800]  在旁邊我寫了一個英文
[00:21:00.800 --> 00:21:02.800]  就是epistles和letters
[00:21:02.800 --> 00:21:04.800]  我想大家
[00:21:04.800 --> 00:21:05.800]  我做基督徒的時候
[00:21:05.800 --> 00:21:07.800]  最初都覺得奇怪
[00:21:07.800 --> 00:21:09.800]  我讀這麼久書
[00:21:09.800 --> 00:21:11.800]  信是叫letters的
[00:21:11.800 --> 00:21:13.800]  為什麼會弄一個epistles出來
[00:21:13.800 --> 00:21:15.800]  這個字我不認識
[00:21:15.800 --> 00:21:17.800]  其實epistles這個字
[00:21:17.800 --> 00:21:19.800]  是用信的形式
[00:21:19.800 --> 00:21:23.800]  但不是一封跟別人溝通的信
[00:21:23.800 --> 00:21:25.800]  而是我用信的形式
[00:21:25.800 --> 00:21:29.800]  來寫一些觀念
[00:21:29.800 --> 00:21:31.800]  表達一些思想
[00:21:31.800 --> 00:21:33.800]  那些叫epistles
[00:21:33.800 --> 00:21:34.800]  所以你會發覺
[00:21:34.800 --> 00:21:36.800]  既然我們在教會裏
[00:21:36.800 --> 00:21:39.800]  一直都叫保羅的書信epistles
[00:21:39.800 --> 00:21:42.800]  即是我們會相信這些書信
[00:21:42.800 --> 00:21:44.800]  是一個神學討論
[00:21:44.800 --> 00:21:46.800]  特別羅馬書
[00:21:46.800 --> 00:21:48.800]  我想各位在教會裏
[00:21:48.800 --> 00:21:49.800]  一直都聽到人說
[00:21:49.800 --> 00:21:51.800]  是一個神學著作
[00:21:51.800 --> 00:21:54.800]  保羅寫他自己的神學觀念
[00:21:54.800 --> 00:21:58.800]  但是在研究保羅裏
[00:21:58.800 --> 00:22:01.800]  其實我們是很質疑這個看法
[00:22:01.800 --> 00:22:03.800]  原因是
[00:22:03.800 --> 00:22:07.800]  羅馬書如果你說是一個神學著作
[00:22:07.800 --> 00:22:09.800]  他有幾樣很重要的東西
[00:22:09.800 --> 00:22:10.800]  是沒有討論的
[00:22:10.800 --> 00:22:12.800]  教會觀
[00:22:12.800 --> 00:22:14.800]  主餐禮
[00:22:14.800 --> 00:22:16.800]  和末世觀主在內
[00:22:16.800 --> 00:22:18.800]  如果是這樣的話
[00:22:18.800 --> 00:22:19.800]  為什麼會有一個
[00:22:19.800 --> 00:22:22.800]  我們可以叫他做一個神學的討論
[00:22:22.800 --> 00:22:24.800]  而是這麼重要的話題沒有呢?
[00:22:24.800 --> 00:22:26.800]  還有在保羅寫信
[00:22:26.800 --> 00:22:27.800]  我們都看到
[00:22:27.800 --> 00:22:29.800]  他一般都是幫助教會
[00:22:29.800 --> 00:22:31.800]  面對他們的問題
[00:22:31.800 --> 00:22:33.800]  所以我們會相信
[00:22:33.800 --> 00:22:35.800]  其實羅馬書都不例外
[00:22:35.800 --> 00:22:40.800]  羅馬書都是保羅想藉著一封書信
[00:22:40.800 --> 00:22:42.800]  來幫助羅馬教會
[00:22:42.800 --> 00:22:46.800]  去解決和面對他們面前的問題
[00:22:46.800 --> 00:22:50.800]  但是究竟羅馬教會
[00:22:50.800 --> 00:22:52.800]  他們面對一個什麼問題呢?
[00:22:52.800 --> 00:22:56.800]  羅馬教會他們有什麼困難
[00:22:56.800 --> 00:23:00.800]  以至於保羅要寫信幫他們去解決呢?
[00:23:00.800 --> 00:23:04.800]  請你看看下面這個羅馬書的背景
[00:23:04.800 --> 00:23:07.800]  羅馬書的背景
[00:23:07.800 --> 00:23:10.800]  你會看到在聖經裡
[00:23:10.800 --> 00:23:12.800]  我們從不同的資料
[00:23:12.800 --> 00:23:15.800]  你會看到一些客觀的情況
[00:23:15.800 --> 00:23:17.800]  我們可以來推想
[00:23:17.800 --> 00:23:19.800]  當教會面對這些情況之下
[00:23:19.800 --> 00:23:20.800]  他們會怎樣
[00:23:20.800 --> 00:23:22.800]  第一點你會看到
[00:23:22.800 --> 00:23:24.800]  福音傳入羅馬
[00:23:24.800 --> 00:23:26.800]  教會被建立
[00:23:26.800 --> 00:23:29.800]  其中教會裡
[00:23:29.800 --> 00:23:30.800]  很自然的
[00:23:30.800 --> 00:23:34.800]  有猶太人和外族人
[00:23:34.800 --> 00:23:36.800]  這個我想大家都會
[00:23:36.800 --> 00:23:38.800]  很自然可以想到
[00:23:38.800 --> 00:23:41.800]  然後你會再看
[00:23:41.800 --> 00:23:42.800]  在《司徒行傳》
[00:23:42.800 --> 00:23:44.800]  記載過一個事情
[00:23:44.800 --> 00:23:49.800]  格魯丁命猶太人離開羅馬
[00:23:49.800 --> 00:23:51.800]  當時的政治轉變
[00:23:51.800 --> 00:23:53.800]  猶太人要離開羅馬
[00:23:53.800 --> 00:23:55.800]  你就可以想到
[00:23:55.800 --> 00:23:58.800]  這件事對教會是一個很大影響
[00:23:58.800 --> 00:24:00.800]  因為如果教會是由
[00:24:00.800 --> 00:24:02.800]  外邦人和猶太人組合
[00:24:02.800 --> 00:24:05.800]  突然間猶太人要離開
[00:24:05.800 --> 00:24:08.800]  教會裡人數就會少了
[00:24:08.800 --> 00:24:10.800]  可以說大概一半
[00:24:10.800 --> 00:24:12.800]  不只是人數
[00:24:12.800 --> 00:24:15.800]  而是文化裡也會改變
[00:24:15.800 --> 00:24:16.800]  因為當一間教會
[00:24:16.800 --> 00:24:19.800]  是猶太人和外族人一起的話
[00:24:19.800 --> 00:24:22.800]  裡面一定有很多猶太元素
[00:24:22.800 --> 00:24:26.800]  但當猶太人慢慢離開
[00:24:26.800 --> 00:24:30.800]  那些元素就會慢慢消失
[00:24:30.800 --> 00:24:32.800]  這間教會就會變成
[00:24:32.800 --> 00:24:36.800]  一間很純的外邦人教會
[00:24:36.800 --> 00:24:40.800]  但如果你看羅馬書第十六章
[00:24:40.800 --> 00:24:42.800]  我們就會發現
[00:24:42.800 --> 00:24:44.800]  其實禁令
[00:24:44.800 --> 00:24:47.800]  要猶太人離開羅馬這個禁令
[00:24:47.800 --> 00:24:50.800]  其實隔了一段時間就解除了
[00:24:50.800 --> 00:24:52.800]  我們很自然就想到
[00:24:52.800 --> 00:24:55.800]  很多猶太人會回到羅馬
[00:24:55.800 --> 00:24:58.800]  其中也包括一些基督徒
[00:24:58.800 --> 00:25:02.800]  有些基督徒因為政治因素離開羅馬
[00:25:02.800 --> 00:25:05.800]  但後來回到羅馬
[00:25:05.800 --> 00:25:07.800]  當你看到這樣的情況
[00:25:07.800 --> 00:25:10.800]  就可以想像羅馬教會
[00:25:10.800 --> 00:25:12.800]  當時他們面對的困難
[00:25:12.800 --> 00:25:14.800]  因為當一間教會
[00:25:14.800 --> 00:25:17.800]  是由猶太人和外族人組成
[00:25:17.800 --> 00:25:19.800]  而是因為政治的原因
[00:25:19.800 --> 00:25:21.800]  令這間教會變成了
[00:25:21.800 --> 00:25:24.800]  一間純外族人的教會
[00:25:24.800 --> 00:25:26.800]  所以他們就會將一些
[00:25:26.800 --> 00:25:30.800]  過往教會猶太人有關的習慣
[00:25:30.800 --> 00:25:33.800]  慢慢地拿走了
[00:25:33.800 --> 00:25:35.800]  而教會裏面也很自然地
[00:25:35.800 --> 00:25:38.800]  自己不斷地增長
[00:25:38.800 --> 00:25:41.800]  但隔了幾年時間
[00:25:41.800 --> 00:25:44.800]  又有一批猶太人回到這裡
[00:25:44.800 --> 00:25:47.800]  那些猶太人回到教會裏
[00:25:47.800 --> 00:25:50.800]  他們的感情也面對很多困難
[00:25:50.800 --> 00:25:51.800]  第一
[00:25:51.800 --> 00:25:55.800]  這間教會是他們過往有份一起建立的
[00:25:55.800 --> 00:25:57.800]  但當他們去到一個
[00:25:57.800 --> 00:25:59.800]  自己那麼熟悉的地方
[00:25:59.800 --> 00:26:01.800]  但現在已經不熟悉了
[00:26:01.800 --> 00:26:05.800]  因為他們崇拜的禮儀和儀式
[00:26:05.800 --> 00:26:07.800]  或者崇拜教會裏的人
[00:26:07.800 --> 00:26:10.800]  他們已經不再那麼熟悉了
[00:26:10.800 --> 00:26:13.800]  而那些儀式也不是他們自己的習慣
[00:26:13.800 --> 00:26:16.800]  所以對他們來說是面對一個困難
[00:26:16.800 --> 00:26:20.800]  但你可以想像在羅馬的外族人裏
[00:26:20.800 --> 00:26:23.800]  那些基督徒也面對一些困難
[00:26:23.800 --> 00:26:27.800]  他們自己的教會那麼好
[00:26:27.800 --> 00:26:29.800]  大家弟兄姊妹又崇拜
[00:26:29.800 --> 00:26:32.800]  但突然間來了一班不太熟悉的人
[00:26:32.800 --> 00:26:36.800]  而他們又覺得教會是他們有份建立的
[00:26:36.800 --> 00:26:39.800]  有很多參與、很多意見
[00:26:39.800 --> 00:26:44.800]  所以令到在羅馬教會他們面對一個問題
[00:26:44.800 --> 00:26:46.800]  就是他們大家之間
[00:26:46.800 --> 00:26:48.800]  猶太的基督徒和外邦
[00:26:48.800 --> 00:26:50.800]  或者外族的基督徒
[00:26:50.800 --> 00:26:52.800]  大家之間就不協調了
[00:26:52.800 --> 00:26:55.800]  大家之間有一個嚴規
[00:26:55.800 --> 00:27:01.800]  我們會相信猶太的信徒
[00:27:01.800 --> 00:27:03.800]  會批評外族的信徒
[00:27:03.800 --> 00:27:04.800]  批評他們甚麼呢?
[00:27:04.800 --> 00:27:08.800]  就是他們不守神的律法
[00:27:08.800 --> 00:27:10.800]  因為我想你知道
[00:27:10.800 --> 00:27:14.800]  律法不只是論理上的律法
[00:27:14.800 --> 00:27:16.800]  也說一些生活上的律法
[00:27:16.800 --> 00:27:19.800]  譬如守安息日、食物的規條
[00:27:19.800 --> 00:27:21.800]  各樣禁忌
[00:27:21.800 --> 00:27:25.800]  這些跟一個人的道德生活
[00:27:25.800 --> 00:27:27.800]  不是一個很大的直接關係
[00:27:27.800 --> 00:27:29.800]  所以我們會相信
[00:27:29.800 --> 00:27:31.800]  對一些外族的基督徒來說
[00:27:31.800 --> 00:27:33.800]  他們因為沒有猶太人
[00:27:33.800 --> 00:27:36.800]  他們就慢慢把這些要求放低了
[00:27:36.800 --> 00:27:41.800]  而外族的信徒同樣批評猶太信徒
[00:27:41.800 --> 00:27:44.800]  當你讀新約聖經
[00:27:44.800 --> 00:27:46.800]  你會發覺
[00:27:46.800 --> 00:27:50.800]  外族人對猶太人有偏見
[00:27:50.800 --> 00:27:52.800]  其實有了很久
[00:27:52.800 --> 00:27:54.800]  在新約時期已經有
[00:27:54.800 --> 00:27:57.800]  在新約的情況下
[00:27:57.800 --> 00:27:59.800]  他們更加多了一些問題
[00:27:59.800 --> 00:28:04.800]  譬如基督徒會批評猶太人
[00:28:04.800 --> 00:28:06.800]  他們殺了耶穌基督
[00:28:06.800 --> 00:28:09.800]  他們也會問一個問題
[00:28:09.800 --> 00:28:11.800]  如果你們是神的選民
[00:28:11.800 --> 00:28:15.800]  為何今天你們的人數這麼少
[00:28:15.800 --> 00:28:19.800]  為何過往你們經歷這麼多苦難
[00:28:19.800 --> 00:28:21.800]  政治的迫害
[00:28:21.800 --> 00:28:24.800]  是不是神已經不再恩待你們
[00:28:24.800 --> 00:28:26.800]  你們不接受耶穌基督
[00:28:26.800 --> 00:28:28.800]  這麼多人不接受耶穌基督
[00:28:28.800 --> 00:28:31.800]  和耶穌基督釘十字架去的死
[00:28:31.800 --> 00:28:33.800]  都是跟你們有直接的關係
[00:28:33.800 --> 00:28:35.800]  因為這麼多的原因
[00:28:35.800 --> 00:28:39.800]  會不會是今天神已經撇棄了猶太人
[00:28:39.800 --> 00:28:43.800]  所以今天我們研究羅馬書
[00:28:43.800 --> 00:28:46.800]  很多時候我們對羅馬教會的認識
[00:28:46.800 --> 00:28:48.800]  大概是這個程度
[00:28:48.800 --> 00:28:53.800]  他們會覺得羅馬教會面對一個困難
[00:28:53.800 --> 00:28:57.800]  就是猶太基督徒和外族基督徒
[00:28:57.800 --> 00:29:00.800]  大家之間因為政治的原因
[00:29:00.800 --> 00:29:03.800]  因為各方面的原因
[00:29:03.800 --> 00:29:06.800]  令到大家之間有很多批評
[00:29:06.800 --> 00:29:07.800]  大家不信任
[00:29:07.800 --> 00:29:10.800]  外族基督徒和外邦基督徒
[00:29:10.800 --> 00:29:12.800]  批評猶太基督徒
[00:29:12.800 --> 00:29:13.800]  說神撇棄了他們
[00:29:13.800 --> 00:29:15.800]  而事實上你會見到
[00:29:15.800 --> 00:29:18.800]  猶太人雖然是神的選民
[00:29:18.800 --> 00:29:22.800]  但他們接受耶穌基督的不是很多
[00:29:22.800 --> 00:29:26.800]  而猶太基督徒也批評外邦基督徒
[00:29:26.800 --> 00:29:30.800]  因為他們不守神的法律
[00:29:30.800 --> 00:29:34.800]  神的律法他們不是全部都守
[00:29:34.800 --> 00:29:38.800]  這樣的話,教會就面對這個困難
[00:29:38.800 --> 00:29:41.800]  所以你會見到在下面
[00:29:41.800 --> 00:29:44.800]  我就會說保羅在羅馬書的論據
[00:29:44.800 --> 00:29:49.800]  就是要探討究竟保羅在羅馬書裏
[00:29:49.800 --> 00:29:51.800]  他想寫羅馬書
[00:29:51.800 --> 00:29:53.800]  他要說些甚麼
[00:29:53.800 --> 00:29:55.800]  以及他說的話
[00:29:55.800 --> 00:29:57.800]  怎樣去達到這個目的
[00:29:57.800 --> 00:30:00.800]  所以你看第一方面
[00:30:00.800 --> 00:30:03.800]  保羅在羅馬書的論據
[00:30:03.800 --> 00:30:06.800]  第一點就是羅馬書第一章至第三章
[00:30:06.800 --> 00:30:07.800]  我這裏就說
[00:30:07.800 --> 00:30:10.800]  猶太人和外族人是沒有分別的
[00:30:10.800 --> 00:30:13.800]  大家都在罪惡之中
[00:30:13.800 --> 00:30:16.800]  大家都是需要靠信心清義
[00:30:16.800 --> 00:30:19.800]  第二點就是說
[00:30:19.800 --> 00:30:22.800]  雖然很多猶太人不相信耶穌基督
[00:30:22.800 --> 00:30:25.800]  但神沒有撇棄猶太人
[00:30:25.800 --> 00:30:27.800]  他們仍然是神的選民
[00:30:27.800 --> 00:30:29.800]  這是第九至十一章
[00:30:29.800 --> 00:30:32.800]  保羅要帶出來的信息
[00:30:32.800 --> 00:30:35.800]  即是說保羅第一點要告訴我們
[00:30:35.800 --> 00:30:40.800]  其實你們之間猶太人和外族的教徒
[00:30:40.800 --> 00:30:42.800]  這麼多爭拗
[00:30:42.800 --> 00:30:43.800]  不能夠協調
[00:30:43.800 --> 00:30:45.800]  但其實大家都是一樣的
[00:30:45.800 --> 00:30:47.800]  大家都在罪惡之中
[00:30:47.800 --> 00:30:50.800]  大家同樣需要成為神的子民
[00:30:50.800 --> 00:30:51.800]  需要福音
[00:30:51.800 --> 00:30:55.800]  第二點保羅要跟外邦人說
[00:30:55.800 --> 00:30:56.800]  特別要跟外邦人說
[00:30:56.800 --> 00:31:00.800]  就是說雖然你會見到猶太人
[00:31:00.800 --> 00:31:03.800]  他們不是很多人信耶穌
[00:31:03.800 --> 00:31:06.800]  但不代表神撇棄了他們
[00:31:06.800 --> 00:31:08.800]  猶太人他們不信耶穌
[00:31:08.800 --> 00:31:11.800]  在神的整個救贖計劃裏
[00:31:11.800 --> 00:31:13.800]  有一個很特別的心意
[00:31:13.800 --> 00:31:18.800]  這是九至十一章要帶出來的
[00:31:18.800 --> 00:31:22.800]  在接下來這個講座的時間
[00:31:22.800 --> 00:31:23.800]  在第一個部分
[00:31:23.800 --> 00:31:26.800]  我會和各位看第一點
[00:31:26.800 --> 00:31:27.800]  就是羅馬書第一章
[00:31:27.800 --> 00:31:30.800]  十六節至三章二十節
[00:31:30.800 --> 00:31:32.800]  在這裡我想帶出一點
[00:31:32.800 --> 00:31:34.800]  給各位留心
[00:31:34.800 --> 00:31:36.800]  就是保羅在這裡
[00:31:36.800 --> 00:31:39.800]  他是來解釋
[00:31:39.800 --> 00:31:43.800]  為什麼我們今天要恩信稱義
[00:31:43.800 --> 00:31:46.800]  而不恩律法稱義
[00:31:46.800 --> 00:31:49.800]  其實這一點我想和各位說
[00:31:49.800 --> 00:31:51.800]  不是在內容的意義上
[00:31:51.800 --> 00:31:53.800]  或者不是很重要
[00:31:53.800 --> 00:31:55.800]  因為我想大家都相信恩信稱義
[00:31:55.800 --> 00:31:57.800]  而不會相信要恩律法
[00:31:57.800 --> 00:31:59.800]  恩行為稱義
[00:31:59.800 --> 00:32:02.800]  但是我想和各位看的是什麼呢
[00:32:02.800 --> 00:32:05.800]  就是當保羅要帶出這個信息的時候
[00:32:05.800 --> 00:32:08.800]  他是用一些很清楚的
[00:32:08.800 --> 00:32:11.800]  很有條理的邏輯推理
[00:32:11.800 --> 00:32:13.800]  而在今天我們讀聖經
[00:32:13.800 --> 00:32:15.800]  或者我們看它的內容
[00:32:15.800 --> 00:32:18.800]  但是我們很少會警覺到
[00:32:18.800 --> 00:32:22.800]  其實聖經裏面都有邏輯推理
[00:32:22.800 --> 00:32:23.800]  都有在我們今天
[00:32:23.800 --> 00:32:26.800]  能夠看得明白的一些邏輯
[00:32:26.800 --> 00:32:29.800]  我今天和各位看第一個部分
[00:32:29.800 --> 00:32:31.800]  就想特別強調
[00:32:31.800 --> 00:32:32.800]  帶給各位看到
[00:32:32.800 --> 00:32:34.800]  其實保羅有他的邏輯
[00:32:34.800 --> 00:32:37.800]  一段經文或者我們看過很多次
[00:32:37.800 --> 00:32:40.800]  但是其實我們仔細分析
[00:32:40.800 --> 00:32:42.800]  你會看到他的推論是很清楚的
[00:32:42.800 --> 00:32:44.800]  如果藉著我們這次
[00:32:44.800 --> 00:32:46.800]  如果你看到保羅的推論
[00:32:46.800 --> 00:32:49.800]  下次我們再讀其他聖經的時候
[00:32:49.800 --> 00:32:51.800]  你都可以嘗試找找
[00:32:51.800 --> 00:32:53.800]  其實中間有沒有一些
[00:32:53.800 --> 00:32:55.800]  在我們今天的邏輯
[00:32:55.800 --> 00:32:59.800]  想法、推論都是看得明白的呢
[00:32:59.800 --> 00:33:00.800]  其實我想對各位
[00:33:00.800 --> 00:33:03.800]  日後讀聖經是會有些幫助的
[00:33:03.800 --> 00:33:05.800]  第二方面
[00:33:05.800 --> 00:33:09.800]  就是在下半部會和各位說
[00:33:09.800 --> 00:33:12.800]  就是說到猶太人得救的問題
[00:33:12.800 --> 00:33:17.800]  這裡就想和各位看一個
[00:33:17.800 --> 00:33:20.800]  我們對救贖的過往一個看法
[00:33:20.800 --> 00:33:23.800]  但是其實如果你真的看的話
[00:33:23.800 --> 00:33:25.800]  其實這個救恩
[00:33:25.800 --> 00:33:27.800]  是和我們過往所想像的
[00:33:27.800 --> 00:33:30.800]  其實是有不同的地方
[00:33:30.800 --> 00:33:32.800]  是會令我們很驚奇
[00:33:32.800 --> 00:33:34.800]  也有很多人有很多疑問
[00:33:34.800 --> 00:33:37.800]  我一會兒會和各位去看這裡
[00:33:37.800 --> 00:33:40.800]  讓我們知道其實神的救贖
[00:33:40.800 --> 00:33:41.800]  是一個奧秘
[00:33:41.800 --> 00:33:45.800]  我們不是可以完全理解的
[00:33:45.800 --> 00:33:48.800]  或者我們今天很多人的心態裡面
[00:33:48.800 --> 00:33:51.800]  或者不願意接受也說不定的
[00:33:51.800 --> 00:33:54.800]  這個就在第二部份和各位去看
[00:33:54.800 --> 00:33:56.800]  所以我就留了一個電郵
[00:33:56.800 --> 00:33:57.800]  如果你真的有問題
[00:33:57.800 --> 00:34:01.800]  你可以直接找我去和大家討論
[00:34:01.800 --> 00:34:06.800]  我們先來看第一個經文
[00:34:06.800 --> 00:34:08.800]  就是羅馬書第一章
[00:34:08.800 --> 00:34:11.800]  十六節到第三章二十節
[00:34:11.800 --> 00:34:16.800]  這裡說到我們要靠信心來稱義
[00:34:16.800 --> 00:34:19.800]  裡面內容就不和各位詳細看了
[00:34:19.800 --> 00:34:23.800]  到最後我們推論才和各位去看
[00:34:23.800 --> 00:34:27.800]  首先你會看到在第一章
[00:34:27.800 --> 00:34:30.800]  其實本來就特別指出
[00:34:30.800 --> 00:34:32.800]  外族人是有罪
[00:34:32.800 --> 00:34:34.800]  其實這裡可以說到
[00:34:34.800 --> 00:34:36.800]  世界上所有人都有罪
[00:34:36.800 --> 00:34:41.800]  不過這裡就不是特別包括猶太人
[00:34:41.800 --> 00:34:44.800]  所以我們叫做外族人有罪
[00:34:44.800 --> 00:34:47.800]  就不和各位去揭聖經看了
[00:34:47.800 --> 00:34:51.800]  但是我就將聖經的內容寫在筆記裡
[00:34:51.800 --> 00:34:54.800]  你會看到本來為什麼說到外族人有罪呢?
[00:34:54.800 --> 00:34:57.800]  他是有兩個證據的
[00:34:57.800 --> 00:35:01.800]  第一,你會看到在第一章的二十一節和二十八節
[00:35:01.800 --> 00:35:03.800]  就說外族人為什麼有罪呢?
[00:35:03.800 --> 00:35:06.800]  就是因為他們不屑你去承認神
[00:35:06.800 --> 00:35:09.800]  就是說他們應該認識神的
[00:35:09.800 --> 00:35:12.800]  但是他們故意的不認識神
[00:35:12.800 --> 00:35:14.800]  如果你看聖經的話
[00:35:14.800 --> 00:35:18.800]  你過往記得說到我們藉著大自然可以認識到神
[00:35:18.800 --> 00:35:20.800]  但是我們雖然認識祂
[00:35:20.800 --> 00:35:23.800]  但是我們都故意不認識祂
[00:35:23.800 --> 00:35:28.800]  所以這個就證明外族人有罪的第一個理據
[00:35:28.800 --> 00:35:30.800]  就是說他們的罪是什麼呢?
[00:35:30.800 --> 00:35:32.800]  就是他們應該認識神的
[00:35:32.800 --> 00:35:34.800]  但是他們刻意的
[00:35:34.800 --> 00:35:37.800]  他們覺得不屑的去認識神
[00:35:37.800 --> 00:35:40.800]  第二個罪就是第一章二十三和二十五節
[00:35:40.800 --> 00:35:43.800]  這裡又說到他們拜偶像
[00:35:43.800 --> 00:35:47.800]  所以你看到外族人為什麼有罪呢?
[00:35:47.800 --> 00:35:49.800]  第一就是他們不願意認識神
[00:35:49.800 --> 00:35:52.800]  第二個就是他們拜偶像
[00:35:52.800 --> 00:35:56.800]  然後接著你會看到在第二章
[00:35:56.800 --> 00:36:00.800]  保羅就說到既然外族人有罪
[00:36:00.800 --> 00:36:02.800]  猶太人又怎麼樣呢?
[00:36:02.800 --> 00:36:04.800]  猶太人同樣有罪
[00:36:04.800 --> 00:36:08.800]  如果你看聖經在第二章第六節
[00:36:08.800 --> 00:36:15.800]  保羅就說到神必按照各人的行為報應各人
[00:36:15.800 --> 00:36:18.800]  這段聖經在我們過往讀的時候
[00:36:18.800 --> 00:36:22.800]  我們都覺得猶太人很虛偽
[00:36:22.800 --> 00:36:24.800]  去指責人
[00:36:24.800 --> 00:36:27.800]  但是指責人的時候自己是做同樣的事
[00:36:27.800 --> 00:36:31.800]  但是我們近年研究保羅
[00:36:31.800 --> 00:36:33.800]  研究羅馬書
[00:36:33.800 --> 00:36:35.800]  其實我們會覺得保羅在這裡
[00:36:35.800 --> 00:36:38.800]  不是特別說猶太人虛偽
[00:36:38.800 --> 00:36:40.800]  他是說什麼呢?
[00:36:40.800 --> 00:36:44.800]  他說猶太人覺得自己有一個很特別的身份
[00:36:44.800 --> 00:36:46.800]  就是他是神的選民
[00:36:46.800 --> 00:36:49.800]  因為他是神的選民
[00:36:49.800 --> 00:36:53.800]  所以神會特別恩待他
[00:36:53.800 --> 00:36:57.800]  所以當外邦人做一些事
[00:36:57.800 --> 00:36:59.800]  神責備他們
[00:36:59.800 --> 00:37:02.800]  猶太人就算做同一樣事
[00:37:02.800 --> 00:37:04.800]  神都會恩待他們
[00:37:04.800 --> 00:37:10.800]  所以他們自己恃著自己是神選民的身份
[00:37:10.800 --> 00:37:13.800]  他們就覺得他和外族的人是不同的
[00:37:13.800 --> 00:37:15.800]  神特別恩待他們
[00:37:15.800 --> 00:37:20.800]  其實這一點我們平心而論
[00:37:20.800 --> 00:37:22.800]  在今天你和我都有
[00:37:22.800 --> 00:37:25.800]  你有沒有聽過有些人說見證
[00:37:25.800 --> 00:37:27.800]  特別是中學生
[00:37:27.800 --> 00:37:32.800]  就說其實星期一就學校考試
[00:37:32.800 --> 00:37:37.800]  但是因為基督徒星期五要回教會
[00:37:37.800 --> 00:37:38.800]  星期六又回教會
[00:37:38.800 --> 00:37:39.800]  星期日又回教會
[00:37:39.800 --> 00:37:41.800]  都讀不到書
[00:37:41.800 --> 00:37:42.800]  但是不怕的
[00:37:42.800 --> 00:37:44.800]  雖然我讀不到書
[00:37:44.800 --> 00:37:45.800]  但是神保守我
[00:37:45.800 --> 00:37:47.800]  我星期一考試又合格
[00:37:47.800 --> 00:37:52.800]  有些就算不是考到合格
[00:37:52.800 --> 00:37:54.800]  都因為先生病了所以不用考試
[00:37:54.800 --> 00:37:56.800]  你聽到很多這類的見證
[00:37:56.800 --> 00:37:59.800]  為什麼一個人不讀書
[00:37:59.800 --> 00:38:03.800]  所以考試不合格
[00:38:03.800 --> 00:38:05.800]  為什麼基督徒不讀書
[00:38:05.800 --> 00:38:06.800]  因為回到教會
[00:38:06.800 --> 00:38:08.800]  考試可以合格
[00:38:08.800 --> 00:38:11.800]  其實你會見到我們基督徒都有個心覺得
[00:38:11.800 --> 00:38:13.800]  因為我是基督徒
[00:38:13.800 --> 00:38:15.800]  所以神特別恩待我們
[00:38:15.800 --> 00:38:19.800]  如果你有機會看羅馬書第二章
[00:38:19.800 --> 00:38:24.800]  它是說到神對每一個人都一樣
[00:38:24.800 --> 00:38:29.800]  神是按照你做的來報應各人
[00:38:29.800 --> 00:38:33.800]  所以這裡不是特別批評猶太人
[00:38:33.800 --> 00:38:36.800]  他們有什麼不好的地方
[00:38:36.800 --> 00:38:40.800]  這裡其實保羅批評的是猶太人
[00:38:40.800 --> 00:38:43.800]  他們因為自己以為是神的選民
[00:38:43.800 --> 00:38:46.800]  所以他們覺得神特別恩待他們
[00:38:46.800 --> 00:38:48.800]  他們做什麼都不怕
[00:38:48.800 --> 00:38:51.800]  所以你看到在那段經文裡
[00:38:51.800 --> 00:38:53.800]  在我的筆記裡有說
[00:38:53.800 --> 00:38:55.800]  雖然猶太人
[00:38:55.800 --> 00:38:56.800]  保羅在這裡強調
[00:38:56.800 --> 00:38:58.800]  雖然猶太人有律法
[00:38:58.800 --> 00:39:01.800]  雖然猶太人受了割禮
[00:39:01.800 --> 00:39:05.800]  但是都不表示神會恩待他們
[00:39:05.800 --> 00:39:09.800]  你要心裡做猶太人
[00:39:09.800 --> 00:39:11.800]  心裡是受割禮
[00:39:11.800 --> 00:39:14.800]  才是一個真正的神的選民
[00:39:14.800 --> 00:39:17.800]  所以你生出來是神的選民
[00:39:17.800 --> 00:39:20.800]  不代表神會特別恩待你
[00:39:20.800 --> 00:39:24.800]  我們要做合乎神心意的事
[00:39:24.800 --> 00:39:27.800]  神才會恩待我們
[00:39:27.800 --> 00:39:29.800]  所以你會看到
[00:39:29.800 --> 00:39:31.800]  在第一章和第二章
[00:39:31.800 --> 00:39:35.800]  保羅是先說外族人有罪
[00:39:35.800 --> 00:39:40.800]  然後在第二章就說猶太人有罪
[00:39:40.800 --> 00:39:42.800]  這裡在我的講義上
[00:39:42.800 --> 00:39:44.800]  我沒有特別寫出來
[00:39:44.800 --> 00:39:47.800]  其實我們讀羅馬書的人
[00:39:47.800 --> 00:39:49.800]  經常都問一個問題
