
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹平安 新年無福
[00:20:21.000 --> 00:20:24.000]  那裡已經沒有宗教制治了
[00:20:24.000 --> 00:20:28.000]  但在一到三十九章你會看到
[00:20:28.000 --> 00:20:32.000]  以賽亞經常在聖殿裡面說話
[00:20:32.000 --> 00:20:35.000]  那去到五十六到六十六
[00:20:35.000 --> 00:20:37.000]  在波斯回歸的年代
[00:20:37.000 --> 00:20:39.000]  聖殿重建了沒有
[00:20:39.000 --> 00:20:41.000]  重建了
[00:20:41.000 --> 00:20:43.000]  而很多事情的發生
[00:20:43.000 --> 00:20:45.000]  很多關於宗教的
[00:20:45.000 --> 00:20:47.000]  關於民生的
[00:20:47.000 --> 00:20:49.000]  他們怎樣來敬拜神的
[00:20:49.000 --> 00:20:51.000]  都跟聖殿有關
[00:20:51.000 --> 00:20:53.000]  所以這個有一個很大的
[00:20:53.000 --> 00:20:55.000]  我們有一個凹位
[00:20:55.000 --> 00:20:58.000]  凹位就是巴比倫年代
[00:20:58.000 --> 00:21:02.000]  用一個現代科學的術語來說
[00:21:02.000 --> 00:21:04.000]  是一個黑洞
[00:21:04.000 --> 00:21:07.000]  巴比倫年代是一個黑洞
[00:21:07.000 --> 00:21:10.000]  耶路撒冷的聖所是消失了
[00:21:10.000 --> 00:21:12.000]  所以去到五十六到六十六章
[00:21:12.000 --> 00:21:15.000]  再一次提到耶路撒冷的時候
[00:21:15.000 --> 00:21:18.000]  其實就已經是一個重建之後的耶路撒冷
[00:21:18.000 --> 00:21:20.000]  是一個波斯年代的
[00:21:20.000 --> 00:21:23.000]  重建之後的耶路撒冷
[00:21:23.000 --> 00:21:27.000]  你可以說一到三十九章
[00:21:27.000 --> 00:21:30.000]  其實就是猶大怎樣
[00:21:30.000 --> 00:21:34.000]  一步一步進入黑洞的過程
[00:21:34.000 --> 00:21:36.000]  而神是看到的
[00:21:36.000 --> 00:21:38.000]  神是預先警告
[00:21:38.000 --> 00:21:39.000]  不斷提醒的
[00:21:39.000 --> 00:21:42.000]  神甚至容讓亞述的興起
[00:21:42.000 --> 00:21:45.000]  容讓雅蘭敘利亞的擊打
[00:21:45.000 --> 00:21:47.000]  是要猶大回頭
[00:21:47.000 --> 00:21:51.000]  誰知道猶大打到焦頭爛額
[00:21:51.000 --> 00:21:53.000]  由腳掌到頭頂
[00:21:53.000 --> 00:21:59.000]  沒有一處傷口的地方
[00:21:59.000 --> 00:22:01.000]  他們都回轉歸向神
[00:22:01.000 --> 00:22:03.000]  今天我們讀耳瘡的書
[00:22:03.000 --> 00:22:06.000]  第一章的部分
[00:22:06.000 --> 00:22:08.000]  卷一的部分
[00:22:08.000 --> 00:22:10.000]  你不要理會作者的問題
[00:22:10.000 --> 00:22:11.000]  你明不明白
[00:22:11.000 --> 00:22:13.000]  是三個歷史年代的問題
[00:22:13.000 --> 00:22:15.000]  卷一是亞述的年代
[00:22:15.000 --> 00:22:17.000]  卷二是巴比倫秘魯的年代
[00:22:17.000 --> 00:22:21.000]  卷三就是波斯回歸復興的年代
[00:22:21.000 --> 00:22:24.000]  中間這個巴比倫年代
[00:22:24.000 --> 00:22:28.000]  你可以叫做黑洞的年代
[00:22:28.000 --> 00:22:34.000]  我們今天讀卷一這部分的時候
[00:22:34.000 --> 00:22:40.000]  你就會看到很多神的救贖情懷
[00:22:40.000 --> 00:22:44.000]  如何拉住猶大不要進入黑洞當中
[00:22:44.000 --> 00:22:48.000]  但人不是說就可以改變的
[00:22:48.000 --> 00:22:52.000]  尤其是牽涉到政治利益
[00:22:52.000 --> 00:22:58.000]  社會關係
[00:22:58.000 --> 00:23:02.000]  你知豬狗族就是社會關係的東西
[00:23:02.000 --> 00:23:04.000]  整個大家族拉著你
[00:23:04.000 --> 00:23:06.000]  你是改變不了的
[00:23:06.000 --> 00:23:07.000]  你在朝裡面做官
[00:23:07.000 --> 00:23:09.000]  不是說你想改變猶大
[00:23:09.000 --> 00:23:11.000]  你就改變得到
[00:23:11.000 --> 00:23:14.000]  希西加他能夠做一個這麼大的扭轉
[00:23:14.000 --> 00:23:15.000]  和宗教改革
[00:23:15.000 --> 00:23:17.000]  他就是一個很有神的領域
[00:23:17.000 --> 00:23:19.000]  與他同在的人
[00:23:19.000 --> 00:23:25.000]  相對在爾沙伯斯主要是兩個角色
[00:23:25.000 --> 00:23:26.000]  兩個鑊
[00:23:26.000 --> 00:23:27.000]  之前就是亞克斯
[00:23:27.000 --> 00:23:30.000]  他是完全動彈不得的
[00:23:30.000 --> 00:23:31.000]  你以為他拜偶像
[00:23:31.000 --> 00:23:34.000]  當然他自己的心是偏斜的
[00:23:34.000 --> 00:23:37.000]  但其實整個朝政左右的人
[00:23:37.000 --> 00:23:39.000]  是拉著他沒辦法
[00:23:39.000 --> 00:23:42.000]  不去做這些愚蠢的政治決定
[00:23:42.000 --> 00:23:45.000]  當然對爾沙伯斯來說是愚蠢的
[00:23:45.000 --> 00:23:48.000]  但對於當時的人來說是精明的
[00:23:48.000 --> 00:23:49.000]  是合時勢的
[00:23:49.000 --> 00:23:52.000]  是看風使理的
[00:23:52.000 --> 00:23:56.000]  是一個最好的國家政策
[00:23:56.000 --> 00:24:06.000]  下面這個表我也列給大家
[00:24:06.000 --> 00:24:09.000]  我不仔細跟大家看
[00:24:09.000 --> 00:24:17.000]  但我會特別提烏西亞一個很重要的王
[00:24:17.000 --> 00:24:21.000]  你看到他做王做了差不多40年
[00:24:21.000 --> 00:24:25.000]  41、42年
[00:24:25.000 --> 00:24:29.000]  他在猶大鎖納門之後
[00:24:29.000 --> 00:24:30.000]  做王最長
[00:24:30.000 --> 00:24:34.000]  所以是國家進入了最興盛的年代
[00:24:34.000 --> 00:24:38.000]  最多經濟、社會發展、軍事力量的發展
[00:24:38.000 --> 00:24:40.000]  但因為他驕傲
[00:24:40.000 --> 00:24:42.000]  大家知道烏西亞的下場
[00:24:42.000 --> 00:24:44.000]  他生了大麻風
[00:24:44.000 --> 00:24:49.000]  然後以創下書到第六章就說
[00:24:49.000 --> 00:24:51.000]  烏西亞王崩的那年
[00:24:51.000 --> 00:24:55.000]  你可以說是一個叫做什麼
[00:24:55.000 --> 00:25:00.000]  猶大突然間進入了一個下滑的逆境裏面
[00:25:00.000 --> 00:25:03.000]  最powerful的王過世了
[00:25:03.000 --> 00:25:10.000]  經過了很長的穩定的政治、社會
[00:25:10.000 --> 00:25:13.000]  現在又去到一個新的危機
[00:25:13.000 --> 00:25:19.000]  這個危機是一級一級走進黑洞裏面
[00:25:19.000 --> 00:25:23.000]  烏西亞很重要
[00:25:23.000 --> 00:25:27.000]  約坦在以下書行一到五章
[00:25:27.000 --> 00:25:30.000]  有些地方跟他的年代有關
[00:25:30.000 --> 00:25:31.000]  連名字都沒有提
[00:25:31.000 --> 00:25:35.000]  接著就到我們第一個主角就是瓦哈斯
[00:25:35.000 --> 00:25:38.000]  瓦哈斯其實名字是爪主的意思
[00:25:38.000 --> 00:25:40.000]  但他不是爪主神
[00:25:40.000 --> 00:25:51.000]  你可以說他被很多的當時的政治、經濟、族群、利益
[00:25:51.000 --> 00:25:53.000]  他被這些爪主
[00:25:53.000 --> 00:26:01.000]  他應該說是一個沒有什麼得位能力的王
[00:26:01.000 --> 00:26:05.000]  但他就坐上了大衛家的王位
[00:26:05.000 --> 00:26:10.000]  而以下書很多前面卷一
[00:26:10.000 --> 00:26:19.000]  在希西加出場之前都是跟瓦哈斯這個年代有關
[00:26:19.000 --> 00:26:24.000]  由這個表下面就是到希西加
[00:26:24.000 --> 00:26:34.000]  其實馬來西亞、阿滿、約西亞那些王跟我們沒有關係
[00:26:34.000 --> 00:26:38.000]  即是以下書的邊界意外
[00:26:38.000 --> 00:26:48.000]  但我們又讀到這個黑洞
[00:26:48.000 --> 00:26:52.000]  這個表的第三部分就是巴比倫年間
[00:26:52.000 --> 00:26:58.000]  多次被巴比倫王圍困
[00:26:58.000 --> 00:27:02.000]  到最後就毀滅了猶大
[00:27:02.000 --> 00:27:04.000]  燒了耶路撒冷城
[00:27:04.000 --> 00:27:07.000]  大部分的人就被擄到巴比倫
[00:27:07.000 --> 00:27:11.000]  我們不讀耶利米書或獵王記
[00:27:11.000 --> 00:27:13.000]  對這些事件的記載
[00:27:13.000 --> 00:27:16.000]  在以下書是很薄的
[00:27:16.000 --> 00:27:19.000]  他直接是沒有記載的
[00:27:19.000 --> 00:27:26.000]  但我們說以下書卷二的巴比倫
[00:27:26.000 --> 00:27:28.000]  這個黑洞的年代
[00:27:28.000 --> 00:27:33.000]  是用了40到55
[00:27:33.000 --> 00:27:38.000]  即是16章的經文來描述那些人
[00:27:38.000 --> 00:27:41.000]  當時的他們跟神的關係
[00:27:41.000 --> 00:27:47.000]  他們對神的絕望、對國家民族的絕望
[00:27:47.000 --> 00:27:49.000]  即是好像我們今天這樣說
[00:27:49.000 --> 00:27:54.000]  他們成為在巴比倫帝國裡遊走的難民
[00:27:54.000 --> 00:27:56.000]  他們沒有社會身份
[00:27:56.000 --> 00:27:59.000]  唯一能夠將這班難民
[00:27:59.000 --> 00:28:04.000]  仍然維繫著有的一個身份的特徵就是
[00:28:04.000 --> 00:28:07.000]  其實他們是耶和華的百姓
[00:28:07.000 --> 00:28:10.000]  最特別的是他們是耶和華
[00:28:10.000 --> 00:28:13.000]  以色列聖者的神的百姓
[00:28:13.000 --> 00:28:16.000]  而他們遭遇這一切之前
[00:28:16.000 --> 00:28:19.000]  在以賽亞再生的年代
[00:28:19.000 --> 00:28:23.000]  已經一早預言說到這些事情的發生
[00:28:23.000 --> 00:28:28.000]  第三個年代就是波斯年間
[00:28:28.000 --> 00:28:32.000]  說到他們回歸、重建
[00:28:32.000 --> 00:28:37.000]  我們說以賽亞書
[00:28:37.000 --> 00:28:41.000]  你把它分為三卷又行不行呢?
[00:28:41.000 --> 00:28:46.000]  即是以賽亞八世紀、以賽亞六世紀、以賽亞四世紀
[00:28:46.000 --> 00:28:48.000]  這樣行不行呢?
[00:28:48.000 --> 00:28:51.000]  我們知道有些新約書卷得很短的
[00:28:51.000 --> 00:28:53.000]  是吧?
[00:28:53.000 --> 00:28:56.000]  譬如我們說56到66章
[00:28:56.000 --> 00:28:59.000]  以賽亞卷三這樣
[00:28:59.000 --> 00:29:04.000]  不少小仙之書的篇幅都沒有卷三那麼長
[00:29:04.000 --> 00:29:05.000]  是吧?
[00:29:05.000 --> 00:29:08.000]  那為什麼不要一個獨立的名字
[00:29:08.000 --> 00:29:11.000]  譬如叫做波斯回歸的
[00:29:11.000 --> 00:29:17.000]  猶太民的奮鬥呢?
[00:29:17.000 --> 00:29:19.000]  譬如這樣說
[00:29:19.000 --> 00:29:20.000]  是吧?
[00:29:20.000 --> 00:29:22.000]  但是它沒有一個獨立的名稱
[00:29:22.000 --> 00:29:25.000]  卷二在這個巴比倫黑洞的年代
[00:29:25.000 --> 00:29:28.000]  也都沒有一個獨立的名稱
[00:29:28.000 --> 00:29:31.000]  就是一字過從八世紀的以賽亞
[00:29:31.000 --> 00:29:34.000]  它的寓言就涵蓋了四百年
[00:29:34.000 --> 00:29:36.000]  當然對於很多學者來說
[00:29:36.000 --> 00:29:38.000]  尤其是西方的學者
[00:29:38.000 --> 00:29:41.000]  你用一個理性的思維
[00:29:41.000 --> 00:29:43.000]  你是解釋不了這件事的
[00:29:43.000 --> 00:29:45.000]  甚至我聽過
[00:29:45.000 --> 00:29:48.000]  如果以賽亞都寫上以賽亞卷三
[00:29:48.000 --> 00:29:50.000]  裏面的那些寓言
[00:29:50.000 --> 00:29:52.000]  摩西寫啟示錄都可以了
[00:29:52.000 --> 00:30:07.000]  (裏面的寓言)
[00:30:07.000 --> 00:30:12.000]  那這裏其實我們要面對自己的思維方式
[00:30:12.000 --> 00:30:16.000]  我們自己裏面的問題
[00:30:16.000 --> 00:30:18.000]  第一就是我們以為
[00:30:18.000 --> 00:30:20.000]  我們用理性讀得明白聖經
[00:30:20.000 --> 00:30:24.000]  其實我們是很需要用理性來讀的
[00:30:24.000 --> 00:30:27.000]  第二如果只是靠我們的理性
[00:30:27.000 --> 00:30:31.000]  其實很多聖經你都不會讀得明白的
[00:30:31.000 --> 00:30:33.000]  很多學者做研究的時候
[00:30:33.000 --> 00:30:42.000]  他們都是從一個文獻、歷史、考古
[00:30:42.000 --> 00:30:45.000]  相對的文獻、各樣的比較
[00:30:45.000 --> 00:30:48.000]  相對的歷史、各樣的比較
[00:30:48.000 --> 00:30:51.000]  來對這些經文做分析
[00:30:51.000 --> 00:30:53.000]  大致上他們做的事
[00:30:53.000 --> 00:30:55.000]  我應該這樣說
[00:30:55.000 --> 00:30:57.000]  他們做得很好的
[00:30:57.000 --> 00:30:59.000]  但如果因為這樣的緣故
[00:30:59.000 --> 00:31:02.000]  認為我們已經解釋了以賽亞書
[00:31:02.000 --> 00:31:05.000]  其實是還差很遠的
[00:31:05.000 --> 00:31:11.000]  我今天和大家在這個講座裏面
[00:31:11.000 --> 00:31:13.000]  我都讀了不少
[00:31:13.000 --> 00:31:16.000]  這些西方的解經家
[00:31:16.000 --> 00:31:19.000]  他們對這些問題的看法
[00:31:19.000 --> 00:31:22.000]  今天我講的東西都不是自己作出來的
[00:31:22.000 --> 00:31:25.000]  我都是一段很長的學術歷史
[00:31:25.000 --> 00:31:29.000]  這個水流裏面一個受惠人
[00:31:29.000 --> 00:31:33.000]  我都要承認他們教養
[00:31:33.000 --> 00:31:36.000]  教益了我很多對以賽亞書的認識
[00:31:36.000 --> 00:31:40.000]  但我也會看到在他們的解釋裏面
[00:31:40.000 --> 00:31:42.000]  他們有自己的限制和盲點
[00:31:42.000 --> 00:31:46.000]  因為我們現在講的是以色列的聖者神
[00:31:46.000 --> 00:31:48.000]  Holy One
[00:31:48.000 --> 00:31:54.000]  不單止在一個層次上
[00:31:54.000 --> 00:31:56.000]  我們都不同
[00:31:56.000 --> 00:32:00.000]  就算是人自己本身
[00:32:00.000 --> 00:32:03.000]  我們無論對自己有多少理性的理解
[00:32:03.000 --> 00:32:05.000]  其實我們很多感性的東西
[00:32:05.000 --> 00:32:08.000]  我們的理性都解釋不了
[00:32:08.000 --> 00:32:11.000]  你以為你每一次做決定
[00:32:11.000 --> 00:32:13.000]  都是一個理性的決定
[00:32:13.000 --> 00:32:16.000]  其實背後仍然都是你的感性
[00:32:16.000 --> 00:32:20.000]  主持著理性是怎樣來做分析
[00:32:20.000 --> 00:32:22.000]  怎樣做決定
[00:32:22.000 --> 00:32:26.000]  而我們的感性從來都不邏輯
[00:32:26.000 --> 00:32:29.000]  從來都不需要邏輯
[00:32:29.000 --> 00:32:32.000]  從來都不需要合理
[00:32:32.000 --> 00:32:35.000]  而我們不邏輯不合理
[00:32:35.000 --> 00:32:37.000]  但我們要做合理的決定
[00:32:37.000 --> 00:32:40.000]  於是我們就使用我們的理性
[00:32:40.000 --> 00:32:43.000]  去幫自己去做分析
[00:32:43.000 --> 00:32:44.000]  去做結論
[00:32:44.000 --> 00:32:49.000]  其實很多結論你都未分析之前已經到位
[00:32:49.000 --> 00:32:55.000]  我們讀經一定要用理性去讀
[00:32:55.000 --> 00:32:58.000]  With all your mind
[00:32:58.000 --> 00:33:06.000]  但我們亦都承認我們的理性不足以認識神
[00:33:06.000 --> 00:33:08.000]  除非好像不少學者
[00:33:08.000 --> 00:33:10.000]  他根本是一個無神論的人
[00:33:10.000 --> 00:33:14.000]  他看這些異常學書和看任何古代文獻
[00:33:14.000 --> 00:33:17.000]  歷史文獻其實是沒有分別的
[00:33:17.000 --> 00:33:24.000]  所以他們的神和一個無神論者的神其實是分不開的
[00:33:24.000 --> 00:33:26.000]  而他們用這樣的觀點去讀
[00:33:26.000 --> 00:33:28.000]  他們要拿一個博士學位
[00:33:28.000 --> 00:33:30.000]  他們要在大學裏面教書
[00:33:30.000 --> 00:33:32.000]  他們要做一個論文出來
[00:33:32.000 --> 00:33:38.000]  是有學術界的震動力的
[00:33:38.000 --> 00:33:42.000]  Just fine
[00:33:42.000 --> 00:33:49.000]  我們在這三卷書裏面
[00:33:49.000 --> 00:33:52.000]  卷一卷二卷三我們看到這裏
[00:33:52.000 --> 00:33:54.000]  中間有個大的凹位
[00:33:54.000 --> 00:33:56.000]  就是我剛才說的二綽書
[00:33:56.000 --> 00:33:57.000]  黑洞
[00:33:57.000 --> 00:33:59.000]  連提都沒有提過這段歷史
[00:33:59.000 --> 00:34:02.000]  但這段歷史裏面那些人的掙扎
[00:34:02.000 --> 00:34:08.000]  在這段歷史裏面那些人的失望
[00:34:08.000 --> 00:34:11.000]  神怎樣安慰他們鼓勵他們挽回他們
[00:34:11.000 --> 00:34:14.000]  正正就是一個這樣的場景
[00:34:14.000 --> 00:34:19.000]  貫穿著三個不同的年代
[00:34:19.000 --> 00:34:22.000]  最重要就是這個神學主題
[00:34:22.000 --> 00:34:25.000]  就是叫以色列聖者的神學主題
[00:34:25.000 --> 00:34:28.000]  無論是卷一卷二卷三
[00:34:28.000 --> 00:34:30.000]  這個以色列的聖者
[00:34:30.000 --> 00:34:33.000]  其實他都在作為
[00:34:33.000 --> 00:34:36.000]  事情未發生他都在說
[00:34:36.000 --> 00:34:39.000]  事情發生的時候他在做作
[00:34:39.000 --> 00:34:42.000]  做作不是在表演的意思
[00:34:42.000 --> 00:34:44.000]  他在acting
[00:34:44.000 --> 00:34:46.000]  他怎樣說事情
[00:34:46.000 --> 00:34:50.000]  他就是這樣來帶動來發生
[00:34:51.000 --> 00:34:53.000]  好
[00:34:53.000 --> 00:35:00.000]  繼續下去的時候
[00:35:00.000 --> 00:35:01.000]  我們又看到這個
[00:35:01.000 --> 00:35:04.000]  所謂盛哉盛哉盛哉萬軍之夜和華
[00:35:04.000 --> 00:35:08.000]  這個觀念其實不是二綽阿作出來的
[00:35:08.000 --> 00:35:10.000]  是他第一身的體驗
[00:35:10.000 --> 00:35:13.000]  這個就是他在聖所
[00:35:13.000 --> 00:35:15.000]  二綽阿書第六章
[00:35:15.000 --> 00:35:17.000]  他在神面前的
[00:35:17.000 --> 00:35:20.000]  一個shock experience
[00:35:20.000 --> 00:35:27.000]  令他震驚懼怕
[00:35:27.000 --> 00:35:29.000]  甚至怕得要死
[00:35:29.000 --> 00:35:33.000]  他見到這個萬軍的夜和華神
[00:35:33.000 --> 00:35:35.000]  他立刻就體會到
[00:35:35.000 --> 00:35:38.000]  就是和哉
[00:35:38.000 --> 00:35:40.000]  我滅亡了
[00:35:40.000 --> 00:35:43.000]  原來面見神不是
[00:35:43.000 --> 00:35:46.000]  好像很多人想像中
[00:35:46.000 --> 00:35:49.000]  這麼romantic
[00:35:49.000 --> 00:35:51.000]  他立刻想到自己
[00:35:51.000 --> 00:35:55.000]  住在咀唇不潔的人當中
[00:35:55.000 --> 00:35:58.000]  他怎樣能夠面見這個
[00:35:58.000 --> 00:35:59.000]  大軍夜和華
[00:35:59.000 --> 00:36:02.000]  我們一齊看二綽阿書第六章
[00:36:10.000 --> 00:36:13.000]  我這裡有經文列出來
[00:36:13.000 --> 00:36:16.000]  在我powerpoint那裡
[00:36:16.000 --> 00:36:18.000]  講到烏西亞王崩的那年
[00:36:18.000 --> 00:36:21.000]  這是一個大時代的轉變
[00:36:21.000 --> 00:36:23.000]  我見主高高
[00:36:23.000 --> 00:36:25.000]  坐在高高的寶座上
[00:36:25.000 --> 00:36:27.000]  他進了聖所
[00:36:27.000 --> 00:36:31.000]  但聖所的私人座
[00:36:31.000 --> 00:36:34.000]  或是約鬼
[00:36:34.000 --> 00:36:39.000]  不是神在天上的寶座
[00:36:39.000 --> 00:36:41.000]  他衣上睡下遮滿聖殿
[00:36:41.000 --> 00:36:43.000]  二綽阿見到的不是神
[00:36:43.000 --> 00:36:45.000]  是群腳
[00:36:45.000 --> 00:36:48.000]  群腳已經遮滿了聖殿
[00:36:48.000 --> 00:36:50.000]  他不是坐在聖殿裡
[00:36:50.000 --> 00:36:54.000]  他是高高坐在超越天地之間的
[00:36:54.000 --> 00:36:56.000]  他的寶座那裡
[00:36:56.000 --> 00:36:59.000]  他的群腳睡下來遮滿聖殿
[00:36:59.000 --> 00:37:02.000]  其實二綽阿都沒有親眼見到神是怎樣
[00:37:02.000 --> 00:37:06.000]  他接著見到的是基魯柏
[00:37:06.000 --> 00:37:08.000]  在那裡飛來飛去
[00:37:08.000 --> 00:37:11.000]  二綽阿留意到他們有六個翅膀
[00:37:11.000 --> 00:37:13.000]  兩個遮臉兩個遮腳
[00:37:13.000 --> 00:37:15.000]  兩個來到飛翔
[00:37:15.000 --> 00:37:18.000]  就是說這些呼喊者
[00:37:18.000 --> 00:37:20.000]  這些基魯柏
[00:37:20.000 --> 00:37:22.000]  其實他們是沒有停的
[00:37:22.000 --> 00:37:24.000]  他們是hyperactive的
[00:37:24.000 --> 00:37:27.000]  在聖殿在神和人中間
[00:37:27.000 --> 00:37:31.000]  他們就是那個幕牆
[00:37:31.000 --> 00:37:34.000]  二綽阿不能夠直接見到神
[00:37:34.000 --> 00:37:37.000]  是因為被這些飛來飛去的基魯柏
[00:37:37.000 --> 00:37:39.000]  在他的眼前
[00:37:39.000 --> 00:37:41.000]  但是他見到
[00:37:41.000 --> 00:37:43.000]  這些在神和人中間的基魯柏
[00:37:43.000 --> 00:37:45.000]  其實他們都很謙卑
[00:37:45.000 --> 00:37:48.000]  他們要遮住自己的臉
[00:37:48.000 --> 00:37:52.000]  遮住自己的腳
[00:37:52.000 --> 00:37:54.000]  然後聽到他們彼此呼喊
[00:37:54.000 --> 00:37:56.000]  互相來呼喊
[00:37:56.000 --> 00:37:58.000]  聖哉聖哉聖哉萬君之和華
[00:37:58.000 --> 00:38:00.000]  他的榮光充滿全地
[00:38:00.000 --> 00:38:02.000]  不只是這個聖所
[00:38:02.000 --> 00:38:03.000]  是全地
[00:38:03.000 --> 00:38:06.000]  就是說二綽阿的視線突然之間
[00:38:06.000 --> 00:38:08.000]  好像魚眼鏡一樣
[00:38:08.000 --> 00:38:10.000]  放得很大
[00:38:10.000 --> 00:38:12.000]  視域很闊
[00:38:12.000 --> 00:38:14.000]  是一個全地的視域
[00:38:14.000 --> 00:38:18.000]  那個榮光是一個全地的榮光
[00:38:18.000 --> 00:38:20.000]  第四節
[00:38:20.000 --> 00:38:23.000]  二綽阿就稱呼這些基魯柏做呼喊者
[00:38:23.000 --> 00:38:26.000]  他們不單止不停的飛
[00:38:26.000 --> 00:38:27.000]  hyperactive
[00:38:27.000 --> 00:38:29.000]  而且他們不停的呼喊
[00:38:29.000 --> 00:38:31.000]  聖哉聖哉聖哉
[00:38:31.000 --> 00:38:33.000]  這個三重聖哉
[00:38:33.000 --> 00:38:36.000]  如果用英文來說就是一個superlative
[00:38:36.000 --> 00:38:38.000]  adjective
[00:38:38.000 --> 00:38:46.000]  第二個叫什麼
[00:38:46.000 --> 00:38:49.000]  第三個就叫superlative
[00:38:49.000 --> 00:38:51.000]  good better best
[00:38:51.000 --> 00:38:53.000]  是吧
[00:38:53.000 --> 00:38:58.000]  希伯來文對至高的聖哉的表達就是
[00:38:58.000 --> 00:39:00.000]  聖哉聖哉聖哉
[00:39:02.000 --> 00:39:05.000]  基魯派互相飛
[00:39:05.000 --> 00:39:08.000]  飛翔互相呼喊
[00:39:08.000 --> 00:39:11.000]  他們帶動出來的能量
[00:39:11.000 --> 00:39:14.000]  連滿衙的根基都震動
[00:39:14.000 --> 00:39:18.000]  由所羅門的年代建成的聖殿
[00:39:18.000 --> 00:39:21.000]  去到阿哈斯的年代
[00:39:21.000 --> 00:39:23.000]  去到希西格就二百年
[00:39:23.000 --> 00:39:25.000]  百多年來的聖殿
[00:39:25.000 --> 00:39:27.000]  根基在震動
[00:39:27.000 --> 00:39:28.000]  你可以想像
[00:39:28.000 --> 00:39:30.000]  整個的塵埃都翻起了
[00:39:30.000 --> 00:39:32.000]  對不對
[00:39:32.000 --> 00:39:36.000]  其實場景應該又很震懾又很迷幻
[00:39:36.000 --> 00:39:42.000]  你又看到這些非我之物在飛翔
[00:39:42.000 --> 00:39:44.000]  在呼喊
[00:39:44.000 --> 00:39:48.000]  整個聖殿在震動
[00:39:48.000 --> 00:39:52.000]  所以殿充滿了煙雲
[00:39:52.000 --> 00:39:54.000]  沉寂了百多年的
[00:39:54.000 --> 00:39:57.000]  在聖殿裏面的塵埃
[00:39:57.000 --> 00:40:04.000]  他們就是這樣來呼喊
[00:40:04.000 --> 00:40:08.000]  這裏我拿了一張畫來做表達
[00:40:08.000 --> 00:40:11.000]  聖者坐在寶座上
[00:40:11.000 --> 00:40:14.000]  我用紅框框住耳塞
[00:40:14.000 --> 00:40:16.000]  其實很小的
[00:40:16.000 --> 00:40:18.000]  他看到的神是很大很大
[00:40:18.000 --> 00:40:19.000]  很大
[00:40:19.000 --> 00:40:23.000]  這只不過是一個藝術的表達
[00:40:23.000 --> 00:40:27.000]  那個榮光就從上面下來
[00:40:27.000 --> 00:40:29.000]  周圍充滿了煙雲
[00:40:29.000 --> 00:40:33.000]  聖者就是那個超越
[00:40:33.000 --> 00:40:34.000]  很超越
[00:40:34.000 --> 00:40:36.000]  令人敬畏
[00:40:36.000 --> 00:40:37.000]  不可接觸
[00:40:37.000 --> 00:40:41.000]  你根本看不到他和他很遙遠
[00:40:41.000 --> 00:40:43.000]  Yet relational
[00:40:43.000 --> 00:40:44.000]  是和你有關
[00:40:44.000 --> 00:40:47.000]  是和整個意識力有關
[00:40:47.000 --> 00:40:49.000]  他不只是高高在上
[00:40:49.000 --> 00:40:51.000]  他和人建立關係
[00:40:51.000 --> 00:40:53.000]  有盟約的關係
[00:40:53.000 --> 00:40:58.000]  另外兩張畫的表達
[00:40:58.000 --> 00:41:02.000]  這張即時的反應就是
[00:41:02.000 --> 00:41:03.000]  我滅亡了
[00:41:03.000 --> 00:41:05.000]  是嘴唇不結的人
[00:41:05.000 --> 00:41:07.000]  住在嘴唇不結的民眾
[00:41:07.000 --> 00:41:09.000]  他代表他自己
[00:41:09.000 --> 00:41:14.000]  他也都成為整個猶大的一個代表
[00:41:14.000 --> 00:41:16.000]  都是嘴唇不結的
[00:41:16.000 --> 00:41:19.000]  嘴唇不結不只是嘴巴
[00:41:19.000 --> 00:41:22.000]  我們說什麼都是從心裡出來
[00:41:22.000 --> 00:41:24.000]  從我們心裡出來
[00:41:24.000 --> 00:41:26.000]  整個人都是不結的
[00:41:26.000 --> 00:41:27.000]  對不對
[00:41:27.000 --> 00:41:29.000]  就是思想意念
[00:41:29.000 --> 00:41:31.000]  很多黑暗的權勢
[00:41:31.000 --> 00:41:33.000]  很多的淫慾在那裡
[00:41:33.000 --> 00:41:37.000]  但這樣的人竟然眼見大君王
[00:41:37.000 --> 00:41:38.000]  萬君之耶和華
[00:41:38.000 --> 00:41:40.000]  我們等一下會說到
[00:41:40.000 --> 00:41:42.000]  在卷一裡面的君王故事
[00:41:42.000 --> 00:41:44.000]  其中一個最重要的君王就是
[00:41:44.000 --> 00:41:46.000]  耶和華大君王
[00:41:46.000 --> 00:41:51.000]  從來沒有一個以色列王被稱為大君王
[00:41:51.000 --> 00:41:54.000]  其實這個大君王的觀念
[00:41:54.000 --> 00:41:58.000]  是一個古代的盟約
[00:41:58.000 --> 00:42:03.000]  盟主的君王和附庸國的君王
[00:42:03.000 --> 00:42:04.000]  相對來說
[00:42:04.000 --> 00:42:08.000]  叫盟主的君王做大君王
[00:42:08.000 --> 00:42:18.000]  就好像中國的外族
[00:42:18.000 --> 00:42:23.000]  叫唐朝的皇帝做天可汗一樣
[00:42:23.000 --> 00:42:26.000]  大君王就是一個這樣的意思
[00:42:26.000 --> 00:42:28.000]  在統管天下
[00:42:28.000 --> 00:42:30.000]  在所有附庸國以上的
[00:42:30.000 --> 00:42:32.000]  在他們自己的小國
