
[00:00:00.000 --> 00:00:05.480]  去年我記得在同樣的聚會
[00:20:35.640 --> 00:20:38.640]  由第七節開始
[00:20:38.640 --> 00:20:40.640]  去到那裏呢?
[00:20:40.640 --> 00:20:46.640]  第七節應該一直去到
[00:20:46.640 --> 00:20:48.640]  第九節的上半節
[00:20:48.640 --> 00:20:50.640]  這段是說
[00:20:50.640 --> 00:20:54.640]  他馬到達暗戀的家
[00:20:54.640 --> 00:20:56.640]  他馬到達暗戀的家
[00:20:56.640 --> 00:20:58.640]  應大衛的吩咐
[00:20:58.640 --> 00:21:00.640]  因為大衛跟他馬說
[00:21:00.640 --> 00:21:03.640]  你去你哥哥暗戀的家
[00:21:03.640 --> 00:21:05.640]  為他預備食物
[00:21:05.640 --> 00:21:07.640]  你見到一個是宮
[00:21:07.640 --> 00:21:11.640]  一個是暗戀的屋
[00:21:11.640 --> 00:21:15.640]  大衛住的地方
[00:21:15.640 --> 00:21:17.640]  他馬未出嫁
[00:21:17.640 --> 00:21:20.640]  就住在宮裏
[00:21:20.640 --> 00:21:25.640]  應該暗戀已經有自己的家室
[00:21:25.640 --> 00:21:27.640]  所以他有自己的屋
[00:21:27.640 --> 00:21:30.640]  就好像阿沙龍
[00:21:30.640 --> 00:21:32.640]  他也有自己的屋
[00:21:32.640 --> 00:21:35.640]  所以後來他馬受辱之後
[00:21:35.640 --> 00:21:37.640]  他不是回去找他爸爸
[00:21:37.640 --> 00:21:39.640]  而是找他哥哥
[00:21:39.640 --> 00:21:41.640]  就是找阿沙龍
[00:21:41.640 --> 00:21:43.640]  然後就住在阿沙龍的家
[00:21:43.640 --> 00:21:45.640]  這就是他們兩個
[00:21:45.640 --> 00:21:47.640]  因為已經長大
[00:21:47.640 --> 00:21:49.640]  已經有自己的家
[00:21:49.640 --> 00:21:51.640]  在大衛的吩咐下
[00:21:51.640 --> 00:21:53.640]  他馬就去
[00:21:53.640 --> 00:21:55.640]  這個女兒很乖
[00:21:55.640 --> 00:21:59.640]  而且就照爸爸的吩咐
[00:21:59.640 --> 00:22:02.640]  去到暗戀的家
[00:22:02.640 --> 00:22:04.640]  為暗戀備餐
[00:22:04.640 --> 00:22:06.640]  然後就記錄
[00:22:06.640 --> 00:22:09.640]  他馬到了他家
[00:22:09.640 --> 00:22:12.640]  當時暗戀正在躺臥
[00:22:12.640 --> 00:22:16.640]  然後第八節的下半節
[00:22:16.640 --> 00:22:18.640]  去到第九節
[00:22:18.640 --> 00:22:20.640]  就是講他馬
[00:22:20.640 --> 00:22:24.640]  兩個階段他備餐
[00:22:24.640 --> 00:22:26.640]  作者講得很仔細
[00:22:26.640 --> 00:22:28.640]  就好像他見到他馬
[00:22:28.640 --> 00:22:30.640]  怎樣去做事一樣
[00:22:30.640 --> 00:22:32.640]  第一是什麼呢?
[00:22:32.640 --> 00:22:35.640]  和收本可以看到
[00:22:35.640 --> 00:22:39.640]  兩個拿
[00:22:39.640 --> 00:22:43.640]  第一個就是他拿了一些麵糰
[00:22:43.640 --> 00:22:46.640]  第二個動作就是揉麵
[00:22:46.640 --> 00:22:48.640]  就好像我們搓麵粉
[00:22:48.640 --> 00:22:49.640]  拿了麵糰
[00:22:49.640 --> 00:22:51.640]  第二就是搓麵粉
[00:22:51.640 --> 00:22:54.640]  第三個動詞就是做
[00:22:54.640 --> 00:22:57.640]  第四個動詞就是將餅烤熟
[00:22:57.640 --> 00:22:58.640]  四個動作
[00:22:58.640 --> 00:23:00.640]  拿麵糰出來
[00:23:00.640 --> 00:23:03.640]  應該我估計
[00:23:03.640 --> 00:23:06.640]  他馬是拿了麵糰
[00:23:06.640 --> 00:23:09.640]  因為麵糰要給時間發酵
[00:23:09.640 --> 00:23:12.640]  所以應該是拿了麵糰
[00:23:12.640 --> 00:23:14.640]  去到才將麵糰拿出來
[00:23:14.640 --> 00:23:16.640]  然後搓麵糰
[00:23:16.640 --> 00:23:17.640]  然後做餅
[00:23:17.640 --> 00:23:19.640]  然後將餅烤熟
[00:23:19.640 --> 00:23:22.640]  整個過程就講了四個動作
[00:23:22.640 --> 00:23:24.640]  第二個階段
[00:23:24.640 --> 00:23:26.640]  就是第九節上半節
[00:23:26.640 --> 00:23:27.640]  他拿了鍋
[00:23:27.640 --> 00:23:31.640]  這個鍋就有點不理想
[00:23:31.640 --> 00:23:33.640]  在理解上
[00:23:33.640 --> 00:23:35.640]  如果你看英文聖經就簡單一點
[00:23:35.640 --> 00:23:37.640]  他拿了一個pan
[00:23:37.640 --> 00:23:40.640]  因為他是用一個pan來煎餅
[00:23:40.640 --> 00:23:42.640]  即是你做餅都有幾個方法
[00:23:42.640 --> 00:23:45.640]  你拿個爐就放進去爐壁
[00:23:45.640 --> 00:23:47.640]  這是另一個簡單的方法
[00:23:47.640 --> 00:23:49.640]  拿個pan來煎餅
[00:23:49.640 --> 00:23:51.640]  他不是拿個爐去焗餅
[00:23:51.640 --> 00:23:54.640]  拿個pan去煎餅
[00:23:54.640 --> 00:23:56.640]  所以第二個階段
[00:23:56.640 --> 00:23:58.640]  就拿起這個pan
[00:23:58.640 --> 00:24:02.640]  然後就將餅倒出來
[00:24:02.640 --> 00:24:04.640]  因為煎熟了
[00:24:04.640 --> 00:24:06.640]  就倒出來
[00:24:06.640 --> 00:24:10.640]  但是暗戀就不肯吃
[00:24:10.640 --> 00:24:12.640]  這是第二個階段
[00:24:12.640 --> 00:24:16.640]  就講他媽去到暗戀的家
[00:24:16.640 --> 00:24:20.640]  為哥哥備餐
[00:24:20.640 --> 00:24:24.640]  應該就按照剛才的段落
[00:24:24.640 --> 00:24:27.640]  我們現在去到第四段
[00:24:27.640 --> 00:24:30.640]  這個段落是很短的
[00:24:30.640 --> 00:24:33.640]  暗戀就吩咐那些僕人
[00:24:33.640 --> 00:24:36.640]  全部都離開我,出去吧
[00:24:36.640 --> 00:24:41.640]  於是眾人就離開他,出去了
[00:24:41.640 --> 00:24:44.640]  這個就是第四個段落
[00:24:44.640 --> 00:24:46.640]  他是吩咐那些僕人離開我
[00:24:46.640 --> 00:24:51.640]  全部就按照他的吩咐離開他
[00:24:51.640 --> 00:24:55.640]  越來越接近核心
[00:24:55.640 --> 00:24:58.640]  就是第五個段落
[00:24:58.640 --> 00:25:07.640]  暗戀就跟他媽講第十節
[00:25:07.640 --> 00:25:10.640]  這個段落就很長
[00:25:10.640 --> 00:25:13.640]  去到第十三節
[00:25:13.640 --> 00:25:16.640]  這是第五個段落
[00:25:16.640 --> 00:25:19.640]  暗戀就跟他媽講
[00:25:19.640 --> 00:25:22.640]  你把食物拿進臥房
[00:25:22.640 --> 00:25:26.640]  我很從你手裡吃
[00:25:26.640 --> 00:25:30.640]  由一個比較多人的地方
[00:25:30.640 --> 00:25:33.640]  現在就進入一個私人的地方
[00:25:33.640 --> 00:25:35.640]  他的私人臥室
[00:25:35.640 --> 00:25:40.640]  他媽就不知道他哥哥有惡計
[00:25:40.640 --> 00:25:43.640]  就把所做的餅拿到臥房
[00:25:43.640 --> 00:25:46.640]  到他哥哥暗戀那裡
[00:25:46.640 --> 00:25:49.640]  就拿著餅給他吃
[00:25:49.640 --> 00:25:52.640]  在這個階段
[00:25:52.640 --> 00:25:58.640]  暗戀就拉著他媽
[00:25:58.640 --> 00:26:01.640]  拉著也不是一個好的翻譯
[00:26:01.640 --> 00:26:04.640]  應該是他用力捉著他媽
[00:26:04.640 --> 00:26:07.640]  那個動詞是帶有暴力的
[00:26:07.640 --> 00:26:09.640]  暴力捉著他媽
[00:26:09.640 --> 00:26:11.640]  然後就跟他講
[00:26:11.640 --> 00:26:13.640]  你來與我同寢
[00:26:13.640 --> 00:26:17.640]  又是兩個命令式的動詞
[00:26:17.640 --> 00:26:20.640]  來與我同寢
[00:26:20.640 --> 00:26:24.640]  對於哥哥的吩咐
[00:26:24.640 --> 00:26:28.640]  他媽就四個筆
[00:26:28.640 --> 00:26:33.640]  和合本就認不到那四個筆
[00:26:33.640 --> 00:26:38.640]  看和合本修訂版就比較好
[00:26:38.640 --> 00:26:43.640]  日後新漢語的舊約就看新漢語
[00:26:43.640 --> 00:26:46.640]  那四個筆是什麼呢?
[00:26:46.640 --> 00:26:48.640]  第一就是
[00:26:48.640 --> 00:26:50.640]  這是我妹妹
[00:26:50.640 --> 00:26:52.640]  這是哥哥
[00:26:52.640 --> 00:26:55.640]  所以你知道這種關係是很不正常的
[00:26:55.640 --> 00:26:57.640]  不應該這樣發生
[00:26:57.640 --> 00:26:59.640]  第一個是筆
[00:26:59.640 --> 00:27:01.640]  這個是不可以
[00:27:01.640 --> 00:27:03.640]  後面還有三個筆
[00:27:03.640 --> 00:27:05.640]  這是一個筆
[00:27:05.640 --> 00:27:07.640]  這裡又一個筆
[00:27:07.640 --> 00:27:09.640]  這裡又一個筆
[00:27:09.640 --> 00:27:12.640]  四個筆可以說是一加三
[00:27:12.640 --> 00:27:14.640]  就是頭一個筆先說了
[00:27:14.640 --> 00:27:18.640]  然後再由後面那三個筆進一步說
[00:27:18.640 --> 00:27:23.640]  在不可以之後的第一個筆
[00:27:23.640 --> 00:27:25.640]  就是不要玷污我
[00:27:25.640 --> 00:27:30.640]  第四個筆就是不要做這件醜事
[00:27:30.640 --> 00:27:32.640]  兩個不要玷污我
[00:27:32.640 --> 00:27:34.640]  不要做這件醜事
[00:27:34.640 --> 00:27:37.640]  後面那些是解釋
[00:27:37.640 --> 00:27:39.640]  為什麼不要玷污我呢?
[00:27:39.640 --> 00:27:42.640]  因為以色列中不應該有這樣的事發生
[00:27:42.640 --> 00:27:44.640]  這是理由
[00:27:44.640 --> 00:27:46.640]  解釋為什麼不要玷污我
[00:27:46.640 --> 00:27:50.640]  因為以色列人不應該有這樣的事發生
[00:27:50.640 --> 00:27:52.640]  你不要做這件醜事
[00:27:52.640 --> 00:27:54.640]  理由是什麼呢?
[00:27:54.640 --> 00:27:58.640]  就是因為對你和對我都有影響
[00:27:58.640 --> 00:28:00.640]  對我的影響就是
[00:28:00.640 --> 00:28:04.640]  我蒙的羞辱我應該怎樣去
[00:28:04.640 --> 00:28:06.640]  走去那裡呢?
[00:28:06.640 --> 00:28:08.640]  這是解釋
[00:28:08.640 --> 00:28:13.640]  至於你在以色列中也成為了一個漁患人
[00:28:13.640 --> 00:28:16.640]  所以四個筆一加三
[00:28:16.640 --> 00:28:18.640]  兩個不要玷污我
[00:28:18.640 --> 00:28:20.640]  不要做這件醜事
[00:28:20.640 --> 00:28:22.640]  後面那些是解釋
[00:28:22.640 --> 00:28:23.640]  為什麼?
[00:28:23.640 --> 00:28:25.640]  因為以色列中不應該有這樣的醜事
[00:28:25.640 --> 00:28:27.640]  而且你做了這件事
[00:28:27.640 --> 00:28:29.640]  對我有壞影響
[00:28:29.640 --> 00:28:31.640]  對你也有壞影響
[00:28:31.640 --> 00:28:34.640]  最後的最後
[00:28:34.640 --> 00:28:38.640]  他馬說了一個建議
[00:28:38.640 --> 00:28:40.640]  現在你可以求王
[00:28:40.640 --> 00:28:43.640]  他必不禁止我歸你
[00:28:43.640 --> 00:28:48.640]  他馬說這句話是說真的還是說假的呢?
[00:28:48.640 --> 00:28:52.640]  按照律法是不可能的事
[00:28:52.640 --> 00:28:55.640]  因為按照利美紀律法的規定
[00:28:55.640 --> 00:29:00.640]  他馬是他同父異母的妹妹
[00:29:00.640 --> 00:29:02.640]  其實是不可能的
[00:29:02.640 --> 00:29:04.640]  為什麼不可能?
[00:29:04.640 --> 00:29:06.640]  他也說現在你可以求王
[00:29:06.640 --> 00:29:09.640]  他必不禁止我歸你呢?
[00:29:09.640 --> 00:29:12.640]  大家也可能想到後面的解釋
[00:29:12.640 --> 00:29:14.640]  是情急之下
[00:29:14.640 --> 00:29:17.640]  他想出一個理由想脫身
[00:29:17.640 --> 00:29:23.640]  對於他馬的說話
[00:29:23.640 --> 00:29:25.640]  大家要留心就是這一句
[00:29:25.640 --> 00:29:29.640]  但暗亂不肯聽他的話
[00:29:29.640 --> 00:29:31.640]  這句說話有什麼重要呢?
[00:29:31.640 --> 00:29:33.640]  其實這句說話不重要
[00:29:33.640 --> 00:29:35.640]  不過我想你留心
[00:29:35.640 --> 00:29:38.640]  但暗亂不肯聽他的話
[00:29:38.640 --> 00:29:42.640]  是因為下文這句話又再次出現
[00:29:42.640 --> 00:29:44.640]  下文重複出現
[00:29:44.640 --> 00:29:46.640]  一會兒你會看到
[00:29:46.640 --> 00:29:48.640]  夾在最中間的
[00:29:48.640 --> 00:29:50.640]  你可以說是第六段
[00:29:50.640 --> 00:29:52.640]  這是最中間的
[00:29:52.640 --> 00:29:55.640]  因為他比他更有力
[00:29:55.640 --> 00:29:57.640]  就玷污了他
[00:29:57.640 --> 00:29:59.640]  與他同寢
[00:29:59.640 --> 00:30:02.640]  隨後暗亂就極其恨他
[00:30:02.640 --> 00:30:07.640]  恨他的心比先前愛他的心更深
[00:30:07.640 --> 00:30:12.640]  這是整個故事最中間的一句
[00:30:12.640 --> 00:30:15.640]  一會兒我再說會重溫
[00:30:15.640 --> 00:30:21.640]  三文治是最中間的一句
[00:30:21.640 --> 00:30:27.640]  這一句就是暗亂耕耘了他馬
[00:30:27.640 --> 00:30:35.640]  然後其後恨的心比先前愛的心更深
[00:30:35.640 --> 00:30:38.640]  可能要解釋一下這句
[00:30:38.640 --> 00:30:40.640]  為什麼做了那件事之後
[00:30:40.640 --> 00:30:43.640]  他比他之前更加
[00:30:43.640 --> 00:30:45.640]  本來愛他的變成恨
[00:30:45.640 --> 00:30:49.640]  而且這個恨比之前的愛更深呢?
[00:30:49.640 --> 00:30:54.640]  因為他做了畜生要做的事
[00:30:54.640 --> 00:30:56.640]  所以他見到妹妹
[00:30:56.640 --> 00:30:59.640]  就想起自己這些惡行
[00:30:59.640 --> 00:31:01.640]  這些心理上的變化
[00:31:01.640 --> 00:31:04.640]  所以就很不想見到她
[00:31:04.640 --> 00:31:07.640]  回看這裏
[00:31:07.640 --> 00:31:10.640]  第十五節下半節開始
[00:31:10.640 --> 00:31:12.640]  暗亂就與他馬說
[00:31:12.640 --> 00:31:15.640]  你起來就去吧
[00:31:15.640 --> 00:31:18.640]  他馬就與暗亂說
[00:31:18.640 --> 00:31:20.640]  又是說NO
[00:31:20.640 --> 00:31:23.640]  你趕出我去的這惡
[00:31:23.640 --> 00:31:27.640]  比你剛才向我所做的更嚴重
[00:31:27.640 --> 00:31:30.640]  但暗亂不肯聽話
[00:31:30.640 --> 00:31:32.640]  我的意思是
[00:31:32.640 --> 00:31:37.640]  在強姦事件之前
[00:31:37.640 --> 00:31:39.640]  暗亂與他馬說
[00:31:39.640 --> 00:31:41.640]  你跟我分
[00:31:41.640 --> 00:31:44.640]  在強姦事件之後
[00:31:44.640 --> 00:31:46.640]  暗亂與他馬說
[00:31:46.640 --> 00:31:48.640]  你起來就走
[00:31:48.640 --> 00:31:50.640]  對於暗亂說
[00:31:50.640 --> 00:31:51.640]  你跟我分
[00:31:51.640 --> 00:31:53.640]  他馬就說NO
[00:31:53.640 --> 00:31:56.640]  現在他叫他起來走
[00:31:56.640 --> 00:31:58.640]  他馬的答案是NO
[00:31:58.640 --> 00:32:00.640]  有沒有給你理由?
[00:32:00.640 --> 00:32:02.640]  有,他的理由就是
[00:32:02.640 --> 00:32:04.640]  你趕我出去的這惡
[00:32:04.640 --> 00:32:08.640]  比你剛才向我所做的更嚴重
[00:32:08.640 --> 00:32:10.640]  就好像剛才我們說
[00:32:10.640 --> 00:32:13.640]  暗亂說你來跟我分
[00:32:13.640 --> 00:32:14.640]  他馬說NO
[00:32:14.640 --> 00:32:16.640]  然後就給你理由
[00:32:16.640 --> 00:32:17.640]  現在都是一樣
[00:32:17.640 --> 00:32:19.640]  不過結果都是一樣
[00:32:19.640 --> 00:32:22.640]  就是暗亂不肯聽話
[00:32:22.640 --> 00:32:24.640]  你看到那種平衡
[00:32:24.640 --> 00:32:25.640]  那種呼應
[00:32:25.640 --> 00:32:27.640]  原來中間那一層是什麼呢?
[00:32:27.640 --> 00:32:29.640]  就是他姦污了他馬
[00:32:29.640 --> 00:32:32.640]  然後由愛變成恨
[00:32:32.640 --> 00:32:34.640]  這就是整件事的中間
[00:32:34.640 --> 00:32:36.640]  你現在可以猜到
[00:32:36.640 --> 00:32:38.640]  接下來那一段是什麼呢?
[00:32:38.640 --> 00:32:42.640]  接下來就是他吩咐僕人
[00:32:42.640 --> 00:32:45.640]  就是第十七節和十八節
[00:32:45.640 --> 00:32:47.640]  之前那段是什麼呢?
[00:32:47.640 --> 00:32:48.640]  就是吩咐僕人
[00:32:48.640 --> 00:32:50.640]  你們全部出去
[00:32:50.640 --> 00:32:52.640]  那些僕人就遵命
[00:32:52.640 --> 00:32:53.640]  全部出去
[00:32:53.640 --> 00:32:55.640]  現在他也是吩咐僕人
[00:32:55.640 --> 00:32:58.640]  不過不是吩咐他們出去
[00:32:58.640 --> 00:32:59.640]  他吩咐一個僕人
[00:32:59.640 --> 00:33:02.640]  就是這個僕人吩咐他
[00:33:02.640 --> 00:33:05.640]  把這個女人趕出去
[00:33:05.640 --> 00:33:08.640]  趕出去之後就關門
[00:33:08.640 --> 00:33:12.640]  接著那個僕人就執行了
[00:33:12.640 --> 00:33:14.640]  把她趕出去
[00:33:14.640 --> 00:33:17.640]  一出去就關門
[00:33:17.640 --> 00:33:18.640]  看到嗎?
[00:33:18.640 --> 00:33:20.640]  他一出去你就關上門
[00:33:20.640 --> 00:33:23.640]  他一出去就關上門
[00:33:23.640 --> 00:33:24.640]  就是這樣
[00:33:24.640 --> 00:33:26.640]  那種平衡
[00:33:26.640 --> 00:33:28.640]  第十九節
[00:33:28.640 --> 00:33:31.640]  或者說這個
[00:33:31.640 --> 00:33:32.640]  剛才說
[00:33:32.640 --> 00:33:33.640]  你趕我出去
[00:33:33.640 --> 00:33:34.640]  他給了一個理由
[00:33:34.640 --> 00:33:36.640]  你趕我出去的這惡
[00:33:36.640 --> 00:33:39.640]  比剛才我所做的更嚴重
[00:33:39.640 --> 00:33:40.640]  原因就是
[00:33:40.640 --> 00:33:43.640]  你已經做了一件錯事
[00:33:43.640 --> 00:33:44.640]  你應該想一下
[00:33:44.640 --> 00:33:46.640]  怎樣去善後
[00:33:46.640 --> 00:33:48.640]  你現在什麼都不善後
[00:33:48.640 --> 00:33:49.640]  你就這樣趕他出去
[00:33:49.640 --> 00:33:51.640]  對他媽來說
[00:33:51.640 --> 00:33:53.640]  這個惡比之前那個更加壞
[00:33:53.640 --> 00:33:54.640]  就是你做了一件壞事
[00:33:54.640 --> 00:33:56.640]  你再做一件壞事
[00:33:56.640 --> 00:33:57.640]  不過可惜
[00:33:57.640 --> 00:34:00.640]  暗戀也是不肯聽他說的
[00:34:00.640 --> 00:34:02.640]  結果吩咐僕人
[00:34:02.640 --> 00:34:04.640]  把他趕出去
[00:34:04.640 --> 00:34:08.640]  趕出去之後就關閘
[00:34:08.640 --> 00:34:12.640]  然後就是
[00:34:12.640 --> 00:34:14.640]  第十九節
[00:34:14.640 --> 00:34:16.640]  這段就很明顯
[00:34:16.640 --> 00:34:19.640]  就是說他媽離開了
[00:34:19.640 --> 00:34:22.640]  一個之前就是他媽到
[00:34:22.640 --> 00:34:24.640]  為哥哥備餐
[00:34:24.640 --> 00:34:28.640]  第十九節就是他離開
[00:34:28.640 --> 00:34:30.640]  哥哥的家
[00:34:30.640 --> 00:34:32.640]  現在去到二十節
[00:34:32.640 --> 00:34:33.640]  就是新的一段
[00:34:33.640 --> 00:34:37.640]  阿沙隆終於出現了
[00:34:37.640 --> 00:34:40.640]  第一節的阿沙隆只是介紹
[00:34:40.640 --> 00:34:41.640]  說他有一個妹妹
[00:34:41.640 --> 00:34:43.640]  他沒有出場
[00:34:43.640 --> 00:34:47.640]  現在阿沙隆就出現了
[00:34:47.640 --> 00:34:51.640]  他又是問他媽
[00:34:51.640 --> 00:34:53.640]  你哥哥暗戀
[00:34:53.640 --> 00:34:56.640]  與你親近了嗎?
[00:34:56.640 --> 00:34:59.640]  在問裏面
[00:34:59.640 --> 00:35:01.640]  像不像剛才有一個故事
[00:35:01.640 --> 00:35:03.640]  上文的一個片段
[00:35:03.640 --> 00:35:06.640]  約拿達就問暗戀
[00:35:06.640 --> 00:35:07.640]  他現在也是
[00:35:07.640 --> 00:35:09.640]  阿沙隆也是問他媽
[00:35:09.640 --> 00:35:12.640]  你哥哥暗戀與你親近了嗎?
[00:35:12.640 --> 00:35:15.640]  阿沙隆其實他已經猜到了
[00:35:15.640 --> 00:35:17.640]  因為見到妹妹
[00:35:17.640 --> 00:35:18.640]  這樣的樣子
[00:35:18.640 --> 00:35:20.640]  他已經猜到了
[00:35:20.640 --> 00:35:23.640]  然後他其實是想
[00:35:23.640 --> 00:35:26.640]  印證他的猜測
[00:35:26.640 --> 00:35:28.640]  是否準確
[00:35:28.640 --> 00:35:33.640]  我們看不到妹妹有甚麼回答
[00:35:33.640 --> 00:35:36.640]  但讀者已經知道發生了事
[00:35:36.640 --> 00:35:41.640]  所以他給妹妹兩個建議
[00:35:41.640 --> 00:35:44.640]  第一個建議是不要出聲
[00:35:44.640 --> 00:35:46.640]  第二個建議是
[00:35:46.640 --> 00:35:49.640]  不要將這件事放在心上
[00:35:49.640 --> 00:35:52.640]  與最開始約拿達出現
[00:35:52.640 --> 00:35:54.640]  也是給建議
[00:35:54.640 --> 00:35:57.640]  然後就是建議的執行
[00:35:57.640 --> 00:35:59.640]  現在阿沙隆出場
[00:35:59.640 --> 00:36:01.640]  他也是給建議
[00:36:01.640 --> 00:36:07.640]  然後就記錄建議的執行
[00:36:07.640 --> 00:36:09.640]  最後的一個段落
[00:36:09.640 --> 00:36:15.640]  第21節到第22節
[00:36:15.640 --> 00:36:17.640]  大衛王聽見這一切的事
[00:36:17.640 --> 00:36:19.640]  就非常憤怒
[00:36:19.640 --> 00:36:20.640]  不過他只是生氣
[00:36:20.640 --> 00:36:22.640]  甚麼也不做
[00:36:22.640 --> 00:36:24.640]  這就是大衛的問題
[00:36:24.640 --> 00:36:25.640]  雖然他知道
[00:36:25.640 --> 00:36:26.640]  但他甚麼也不做
[00:36:26.640 --> 00:36:28.640]  阿沙隆又如何呢?
[00:36:28.640 --> 00:36:33.640]  阿沙隆不和暗亂說好說歹
[00:36:33.640 --> 00:36:38.640]  因為暗亂玷污了他妹妹他媽
[00:36:38.640 --> 00:36:41.640]  所以阿沙隆恨他
[00:36:41.640 --> 00:36:45.640]  當你讀到這一段的時候
[00:36:45.640 --> 00:36:49.640]  阿沙隆知道妹妹出事了嗎?
[00:36:49.640 --> 00:36:51.640]  他知道
[00:36:51.640 --> 00:36:56.640]  但在這個階段他和妹妹的說話就是
[00:36:56.640 --> 00:36:58.640]  甚麼也不要說
[00:36:58.640 --> 00:37:01.640]  當沒事發生
[00:37:01.640 --> 00:37:03.640]  不要將這件事放在心裏
[00:37:03.640 --> 00:37:09.640]  你會不會覺得阿沙隆很懦弱
[00:37:09.640 --> 00:37:11.640]  很沒用
[00:37:11.640 --> 00:37:13.640]  妹妹明明受辱
[00:37:13.640 --> 00:37:16.640]  你只是叫他不要說
[00:37:16.640 --> 00:37:20.640]  不要放在心裏
[00:37:20.640 --> 00:37:22.640]  接著甚麼也不做
[00:37:22.640 --> 00:37:24.640]  他有沒有憤怒呢?
[00:37:24.640 --> 00:37:25.640]  他有沒有情緒呢?
[00:37:25.640 --> 00:37:27.640]  有,因為夏文說得很明顯
[00:37:27.640 --> 00:37:29.640]  他很生氣
[00:37:29.640 --> 00:37:32.640]  不過甚麼也不做
[00:37:32.640 --> 00:37:35.640]  這就是第一個故事
[00:37:35.640 --> 00:37:37.640]  其實這麼多人物
[00:37:37.640 --> 00:37:39.640]  他想說暗亂
[00:37:39.640 --> 00:37:40.640]  他想說他媽
[00:37:40.640 --> 00:37:42.640]  他想說約拿達
[00:37:42.640 --> 00:37:44.640]  還是他想說阿沙隆呢?
[00:37:44.640 --> 00:37:46.640]  我們一看就知道
[00:37:46.640 --> 00:37:48.640]  因為有夏文
[00:37:48.640 --> 00:37:49.640]  其實他不是想說暗亂
[00:37:49.640 --> 00:37:52.640]  因為第十三章暗亂就死了
[00:37:52.640 --> 00:37:55.640]  其實經文也沒有再說他媽
[00:37:55.640 --> 00:37:58.640]  他媽也沒有再出場
[00:37:58.640 --> 00:38:01.640]  約拿達十三章他還在
[00:38:01.640 --> 00:38:03.640]  但以後也沒有再出現
[00:38:03.640 --> 00:38:06.640]  他真正要說的其實是阿沙隆
[00:38:06.640 --> 00:38:09.640]  這個才是主角
[00:38:09.640 --> 00:38:11.640]  但在這個階段阿沙隆
[00:38:11.640 --> 00:38:14.640]  你會覺得他好像鵪鶉一樣
[00:38:14.640 --> 00:38:16.640]  沒用的
[00:38:16.640 --> 00:38:18.640]  妹妹受辱就甚麼也不做
[00:38:18.640 --> 00:38:20.640]  甚麼也不說
[00:38:20.640 --> 00:38:23.640]  但其實好像我今天的標題
[00:38:23.640 --> 00:38:25.640]  潛龍在淵
[00:38:25.640 --> 00:38:27.640]  他只是在這個階段
[00:38:27.640 --> 00:38:29.640]  他隱藏他的實力
[00:38:29.640 --> 00:38:30.640]  他甚麼也不說
[00:38:30.640 --> 00:38:32.640]  甚麼也不做
[00:38:32.640 --> 00:38:36.640]  這裡說他不跟暗亂說好說歹
[00:38:36.640 --> 00:38:39.640]  他的意思好像有些譯本
[00:38:39.640 --> 00:38:42.640]  我忘了新漢語怎麼譯
[00:38:42.640 --> 00:38:44.640]  有些譯本的翻譯
[00:38:44.640 --> 00:38:46.640]  就是他不動聲色
[00:38:46.640 --> 00:38:48.640]  他的意思不是
[00:38:48.640 --> 00:38:50.640]  他不跟他說好說話
[00:38:50.640 --> 00:38:53.640]  又不跟他說歹的說話
[00:38:53.640 --> 00:38:55.640]  說好說歹
[00:38:55.640 --> 00:38:57.640]  又不是甚麼也不說
[00:38:57.640 --> 00:38:59.640]  如果你甚麼也不說
[00:38:59.640 --> 00:39:01.640]  也會被人捉到
[00:39:01.640 --> 00:39:03.640]  他是不動聲色
[00:39:03.640 --> 00:39:04.640]  我覺得這個翻譯
[00:39:04.640 --> 00:39:06.640]  反映他真實的情況
[00:39:06.640 --> 00:39:08.640]  就是他不動聲色
[00:39:08.640 --> 00:39:10.640]  不是不跟你說話
[00:39:10.640 --> 00:39:11.640]  又不是跟你說話
[00:39:11.640 --> 00:39:14.640]  他若無其事
[00:39:14.640 --> 00:39:16.640]  原來他等甚麼呢?
[00:39:16.640 --> 00:39:18.640]  等兩年
[00:39:18.640 --> 00:39:22.640]  我們先看看這個故事
[00:39:22.640 --> 00:39:26.640]  就是暗亂
[00:39:26.640 --> 00:39:30.640]  暗亂抵不抵死?
[00:39:30.640 --> 00:39:34.640]  可能大家心裏也有一個評價
[00:39:34.640 --> 00:39:36.640]  暗亂抵不抵死?
[00:39:36.640 --> 00:39:43.640]  我記得香港我看過一個法庭的新聞
[00:39:43.640 --> 00:39:45.640]  不是今年
[00:39:45.640 --> 00:39:47.640]  是幾年前的
[00:39:47.640 --> 00:39:49.640]  一個法庭的新聞
[00:39:49.640 --> 00:39:53.640]  警察拘捕了一個六十歲的男人
[00:39:53.640 --> 00:39:57.640]  因為四十年前
[00:39:57.640 --> 00:40:02.640]  這個男人強姦了一個陌生的少女
[00:40:02.640 --> 00:40:04.640]  一個未成年的少女
[00:40:04.640 --> 00:40:09.640]  當時那個女孩十三歲
[00:40:09.640 --> 00:40:13.640]  這個男人當時是二十歲
[00:40:13.640 --> 00:40:15.640]  所以四十年之後
[00:40:15.640 --> 00:40:17.640]  這個男人就六十歲了
[00:40:17.640 --> 00:40:19.640]  警方四十年之後也抓到人
[00:40:19.640 --> 00:40:21.640]  這樣也很厲害
