
[00:00:00.000 --> 00:00:01.520]  在讀經文之前
[00:14:37.800 --> 00:14:39.800]  讓他認識信仰
[00:14:39.800 --> 00:14:42.520]  讓他認識接受福音
[00:14:42.520 --> 00:14:45.160]  但接著就發生了這件事情
[00:14:45.160 --> 00:14:48.160]  我們都很難過
[00:14:48.160 --> 00:14:50.880]  我們都不知道可以做到什麼
[00:14:50.880 --> 00:14:54.400]  但最後他果然進了醫院
[00:14:54.400 --> 00:14:59.120]  我們都很關心他是否得救
[00:14:59.120 --> 00:15:02.040]  那次剛好我有工作
[00:15:02.040 --> 00:15:03.400]  我沒有空
[00:15:03.400 --> 00:15:05.720]  但我們同時在醫院
[00:15:05.720 --> 00:15:07.080]  但不知為何有種感動
[00:15:07.080 --> 00:15:11.680]  覺得他好像快要病危
[00:15:11.680 --> 00:15:12.880]  很重要的
[00:15:12.880 --> 00:15:15.800]  他就去跟他傳福音
[00:15:15.800 --> 00:15:18.080]  再一次堅定他的信心
[00:15:18.080 --> 00:15:19.360]  我真的看到
[00:15:19.360 --> 00:15:21.640]  這個很美麗的圖畫
[00:15:21.640 --> 00:15:25.880]  如果好像其他同事那樣
[00:15:25.880 --> 00:15:27.200]  為了升職
[00:15:27.200 --> 00:15:28.640]  離開了崗位
[00:15:28.640 --> 00:15:30.760]  這個團契都要離開
[00:15:30.760 --> 00:15:32.680]  因為去了其他地方工作
[00:15:32.680 --> 00:15:35.720]  就未必在這個辦公的地方
[00:15:35.720 --> 00:15:37.960]  但在這裡我就不會見證到
[00:15:37.960 --> 00:15:40.360]  有人因為這樣
[00:15:40.360 --> 00:15:43.560]  在病危之前能夠認識福音
[00:15:43.560 --> 00:15:45.280]  能夠信主
[00:15:45.280 --> 00:15:48.040]  所以這對我一個很好的提醒
[00:15:48.040 --> 00:15:51.720]  我們對於這個價值觀
[00:15:51.720 --> 00:15:54.200]  是寧願純粹升職
[00:15:54.200 --> 00:15:55.720]  還是為了神的恩典
[00:15:55.720 --> 00:15:56.960]  為了神的憐憫
[00:15:56.960 --> 00:15:58.480]  我們願意留下
[00:15:58.480 --> 00:16:00.520]  這是一個很深的體會
[00:16:00.520 --> 00:16:02.560]  這是第一個在前的在後
[00:16:02.560 --> 00:16:06.000]  在後的在前的一個感受
[00:16:06.000 --> 00:16:07.680]  而第二個感受
[00:16:07.680 --> 00:16:11.440]  就是講到圓主這個情況
[00:16:11.440 --> 00:16:14.520]  圓主讓我們看到一個權利
[00:16:14.520 --> 00:16:16.880]  是怎樣去看待這件事
[00:16:16.880 --> 00:16:18.320]  都看到一樣
[00:16:18.320 --> 00:16:19.560]  我們很多時候需要
[00:16:19.560 --> 00:16:21.040]  我們心意更新
[00:16:21.040 --> 00:16:24.360]  放下我們地上一般人
[00:16:24.360 --> 00:16:27.520]  都接受認為很正常的一些觀念
[00:16:27.520 --> 00:16:29.320]  而走在神的道路裡面
[00:16:29.320 --> 00:16:30.560]  我記得有一個牧師
[00:16:30.560 --> 00:16:31.280]  曾經跟我說
[00:16:31.280 --> 00:16:32.960]  很感謝他提醒我
[00:16:32.960 --> 00:16:34.480]  他說我好像一個海綿
[00:16:34.480 --> 00:16:36.200]  應該也要做一個海綿
[00:16:36.200 --> 00:16:38.840]  我問牧師為何要做一個海綿呢?
[00:16:38.840 --> 00:16:40.960]  他就說海綿最大的好處是什麼?
[00:16:40.960 --> 00:16:41.720]  就是吸
[00:16:41.720 --> 00:16:42.320]  去吸
[00:16:42.320 --> 00:16:43.040]  不斷去吸
[00:16:43.040 --> 00:16:44.400]  但不是吸一些不好的東西
[00:16:44.400 --> 00:16:46.080]  是吸神的吩咐
[00:16:46.080 --> 00:16:47.160]  神的教導
[00:16:47.160 --> 00:16:48.960]  我覺得這個是好的
[00:16:48.960 --> 00:16:52.000]  但願我們也能夠成為海綿
[00:16:52.000 --> 00:16:54.080]  當牧師提醒我應該做
[00:16:54.080 --> 00:16:56.880]  和他發覺我也挺像海綿的時候
[00:16:56.880 --> 00:16:58.760]  我就拿這個海綿
[00:16:58.760 --> 00:17:01.200]  又成為我一個提醒
[00:17:01.200 --> 00:17:05.280]  我很希望去到服事主的時候
[00:17:05.280 --> 00:17:07.720]  在服事主當中
[00:17:07.720 --> 00:17:09.680]  我們都是按照神的吩咐
[00:17:09.680 --> 00:17:13.000]  按照神的教導的時候
[00:17:13.000 --> 00:17:14.720]  我願意去吸
[00:17:14.720 --> 00:17:18.280]  接著不是屬於神的心意的
[00:17:18.280 --> 00:17:20.680]  我願意捨棄
[00:17:20.680 --> 00:17:21.800]  更重要的是
[00:17:21.800 --> 00:17:24.400]  我們不要去比較
[00:17:24.400 --> 00:17:26.760]  因為我們可以這樣做的時候
[00:17:26.760 --> 00:17:30.640]  我很感受很明白一件事
[00:17:30.640 --> 00:17:32.640]  比較和計較
[00:17:32.640 --> 00:17:34.040]  都是我們侍奉的人
[00:17:34.040 --> 00:17:38.960]  或者是服事的人的一個致命傷
[00:17:38.960 --> 00:17:41.080]  有時候我也會提醒自己
[00:17:41.080 --> 00:17:43.440]  不要看到別人很有恩慈
[00:17:43.440 --> 00:17:44.800]  你就眼紅
[00:17:44.800 --> 00:17:46.240]  因為神不讓你有恩慈
[00:17:46.240 --> 00:17:48.880]  例如有些人有講道的恩慈
[00:17:48.880 --> 00:17:51.920]  有些人有關懷人的恩慈
[00:17:51.920 --> 00:17:56.240]  但我想到其實
[00:17:56.240 --> 00:17:57.920]  神有一個很大的恩典
[00:17:57.920 --> 00:17:59.680]  在比喻裡面
[00:17:59.680 --> 00:18:02.920]  對那些最後被僱傭的
[00:18:02.920 --> 00:18:04.120]  即是工作一小時
[00:18:04.120 --> 00:18:07.560]  同樣得到同樣的工資的時候
[00:18:07.560 --> 00:18:09.760]  我想看到
[00:18:09.760 --> 00:18:11.760]  我對那班工人來說
[00:18:11.760 --> 00:18:15.560]  我都是一些不太起眼的傳道人
[00:18:15.560 --> 00:18:16.160]  可以這樣說
[00:18:16.160 --> 00:18:17.320]  服事主的人
[00:18:17.320 --> 00:18:18.280]  有心說
[00:18:18.280 --> 00:18:19.960]  可能服事主的恩賜
[00:18:19.960 --> 00:18:21.680]  都是神給我多少
[00:18:21.680 --> 00:18:24.360]  我都是按多少去做
[00:18:24.360 --> 00:18:27.880]  但我想到無論多少
[00:18:27.880 --> 00:18:30.160]  這個勞苦神會虧待
[00:18:30.160 --> 00:18:33.520]  神同樣給我們有同樣的獎賞的時候
[00:18:33.520 --> 00:18:37.440]  都是神的恩典和憐憫
[00:18:37.440 --> 00:18:38.680]  當我想到這一點
[00:18:38.680 --> 00:18:39.480]  我就看到
[00:18:39.480 --> 00:18:41.960]  今天的事況是很值得的
[00:18:41.960 --> 00:18:43.960]  因為我深信深信深信
[00:18:43.960 --> 00:18:46.360]  神是不會虧待人
[00:18:46.360 --> 00:18:50.320]  我心願我們是靠主能夠更生
[00:18:50.320 --> 00:18:51.480]  靠主好像海綿
[00:18:51.480 --> 00:18:53.040]  吸收神的話
[00:18:53.040 --> 00:18:56.920]  也都能夠好好運用神的話
[00:18:56.920 --> 00:18:59.760]  以致可以永遠都能夠
[00:18:59.760 --> 00:19:01.200]  走在前面
[00:19:01.200 --> 00:19:03.040]  不是想彰顯自己
[00:19:03.040 --> 00:19:05.400]  而是不想因為事況裡面
[00:19:05.400 --> 00:19:08.800]  反而慢慢越來越退後
[00:19:08.800 --> 00:19:10.920]  在前的變成在後
[00:19:10.920 --> 00:19:12.640]  真的不是神的心意
[00:19:12.640 --> 00:19:14.200]  也是主耶穌用兩次
[00:19:14.200 --> 00:19:17.000]  一個結論來提醒我們
[00:19:17.000 --> 00:19:18.160]  弟兄姊妹
[00:19:18.160 --> 00:19:19.360]  其實我想到
[00:19:19.360 --> 00:19:23.680]  很多教會都步入一個階段
[00:19:23.680 --> 00:19:26.160]  越來越多肢體陸陸續續
[00:19:26.160 --> 00:19:28.360]  進入退休的年齡
[00:19:28.360 --> 00:19:31.280]  我的教會也是同樣有這個情況
[00:19:31.280 --> 00:19:32.960]  我鼓勵大家
[00:19:32.960 --> 00:19:33.880]  其實在這個
[00:19:33.880 --> 00:19:36.080]  還是有健康的時間
[00:19:36.080 --> 00:19:37.360]  就好好把握
[00:19:37.360 --> 00:19:40.880]  回應神給我們每一個人的使命
[00:19:40.880 --> 00:19:43.160]  有些可能是全時間的服事主
[00:19:43.160 --> 00:19:45.600]  有些可能是部分時間
[00:19:45.600 --> 00:19:48.600]  在工作或者生活家庭裡面
[00:19:48.600 --> 00:19:50.080]  見證著
[00:19:50.080 --> 00:19:51.640]  但我想到
[00:19:51.640 --> 00:19:53.800]  神的賞賜是一定有給我們
[00:19:53.800 --> 00:19:55.800]  神不會虧待我們
[00:19:55.800 --> 00:19:56.520]  我們盼望
[00:19:56.520 --> 00:20:00.240]  我們也不要像剛才所說的工人
[00:20:00.240 --> 00:20:03.320]  是閒站在市集裡面
[00:20:03.320 --> 00:20:04.920]  閒站是代表了
[00:20:04.920 --> 00:20:06.320]  是我們能力不行
[00:20:06.320 --> 00:20:07.280]  但閒站就是
[00:20:07.280 --> 00:20:09.240]  我根本上都不想打工
[00:20:09.240 --> 00:20:11.640]  盼望我們也不要成為一些
[00:20:11.640 --> 00:20:14.560]  不會回應神呼召
[00:20:14.560 --> 00:20:16.560]  我們去服事神的人
[00:20:17.200 --> 00:20:21.760]  更加不要和別人比較
[00:20:21.760 --> 00:20:23.960]  比較很多時候都會
[00:20:23.960 --> 00:20:25.960]  我見到很多時候弟兄姊妹
[00:20:25.960 --> 00:20:27.360]  很容易會比較
[00:20:27.360 --> 00:20:29.840]  那個很會說話
[00:20:29.840 --> 00:20:31.360]  那個很會關心人
[00:20:31.360 --> 00:20:32.840]  都不要比較
[00:20:32.840 --> 00:20:35.040]  按神給我們的恩賜有多少呢?
[00:20:35.040 --> 00:20:37.440]  我們去服事主
[00:20:37.440 --> 00:20:38.640]  而年輕的肢體
[00:20:38.640 --> 00:20:42.080]  同樣都會
[00:20:42.080 --> 00:20:44.360]  希望能夠成為一個海綿
[00:20:44.360 --> 00:20:46.680]  可以能夠逆轉了我們
[00:20:46.680 --> 00:20:47.840]  不好的價值觀
[00:20:47.840 --> 00:20:49.800]  和權利的觀念
[00:20:49.800 --> 00:20:50.800]  我們知道年輕人
[00:20:50.800 --> 00:20:52.320]  很多都會有工作上
[00:20:52.320 --> 00:20:54.240]  有些會有進修
[00:20:54.240 --> 00:20:56.280]  感情上等等的挑戰
[00:20:56.280 --> 00:20:59.040]  同樣我們都要好好把握我們的機會
[00:20:59.040 --> 00:21:01.680]  謙卑的順服跟從神
[00:21:01.680 --> 00:21:02.680]  不要閒站
[00:21:02.680 --> 00:21:04.960]  為主的名作供
[00:21:04.960 --> 00:21:06.960]  最後我想帶領大家
[00:21:06.960 --> 00:21:08.960]  做一個結束的祈禱
[00:21:08.960 --> 00:21:10.720]  我們同心低頭禱告
[00:21:10.720 --> 00:21:11.960]  感謝主的恩典
[00:21:11.960 --> 00:21:13.640]  祂安住我們的能力
[00:21:13.640 --> 00:21:16.120]  和我們作經的果效和付出
[00:21:16.120 --> 00:21:18.200]  真的不會得神的獎賞
[00:21:18.200 --> 00:21:20.560]  但因著主祢的憐憫和恩典
[00:21:20.560 --> 00:21:23.640]  哪怕我們有些肢體步入退休年齡
[00:21:23.640 --> 00:21:25.920]  哪怕只是我們為主作供
[00:21:25.920 --> 00:21:28.560]  都未必能夠做到最好
[00:21:28.560 --> 00:21:30.560]  但主祢是恩待我們
[00:21:30.560 --> 00:21:32.680]  也哪怕我們是剛順主
[00:21:32.680 --> 00:21:35.480]  但主祢也不輕看我們所作的功
[00:21:35.480 --> 00:21:37.960]  我們求神幫助我們
[00:21:37.960 --> 00:21:40.560]  有一個常常侍奉主的心
[00:21:40.560 --> 00:21:42.240]  回應主的選召
[00:21:42.240 --> 00:21:44.080]  不要比較不要抱怨
[00:21:44.080 --> 00:21:46.720]  正如詩歌更新我們的心
[00:21:46.720 --> 00:21:48.240]  一生榮耀真實
[00:21:48.240 --> 00:21:49.200]  我們禱告
[00:21:49.200 --> 00:21:51.280]  是奉主耶穌基督的名字
[00:21:51.280 --> 00:21:52.280]  阿們
[00:21:52.280 --> 00:22:08.280]  请不吝点赞 订阅 转发 打赏支持明镜与点点栏目

