
[00:00:00.000 --> 00:00:03.480]  各位兄弟姐妹早晨 主內平安
[00:23:11.880 --> 00:23:15.160]  神加倍地祝福約伯
[00:23:15.160 --> 00:23:16.360]  如果我是約伯
[00:23:16.360 --> 00:23:20.040]  我知道最後的結局是加倍
[00:23:20.040 --> 00:23:22.920]  當神的苦難來到我就跟神說
[00:23:22.920 --> 00:23:24.040]  不要緊
[00:23:24.040 --> 00:23:25.720]  多弄些苦難來
[00:23:25.720 --> 00:23:29.720]  因為我知道有雙倍的祝福
[00:23:29.720 --> 00:23:33.640]  但很明顯在整個約伯記裡面
[00:23:33.640 --> 00:23:35.480]  約伯知不知道
[00:23:35.480 --> 00:23:37.480]  是怎麼會知道
[00:23:37.480 --> 00:23:41.320]  是傳言的不知道
[00:23:41.320 --> 00:23:44.760]  弟子每一段經文提醒我們
[00:23:44.760 --> 00:23:47.400]  信仰不只是掛在口邊
[00:23:47.400 --> 00:23:51.560]  信仰必須配合我們實際的行動
[00:23:51.560 --> 00:23:53.320]  很多時候我聽到弟兄姐妹說
[00:23:53.320 --> 00:23:55.080]  「我很信神的
[00:23:55.080 --> 00:23:57.160]  我很有信心的
[00:23:57.160 --> 00:24:01.080]  不過這次不是很成功
[00:24:01.080 --> 00:24:05.480]  這次好像神不是很work」
[00:24:05.480 --> 00:24:07.400]  我又聽到很多弟兄姐妹說
[00:24:07.400 --> 00:24:10.440]  「牧師,我很有負擔的
[00:24:10.440 --> 00:24:12.600]  我很希望在職場上
[00:24:12.600 --> 00:24:16.840]  去傳福音去見證神的
[00:24:16.840 --> 00:24:17.960]  不過你知道
[00:24:17.960 --> 00:24:21.160]  人在江湖,身不由己
[00:24:21.160 --> 00:24:24.200]  很難的,牧師」
[00:24:24.200 --> 00:24:25.800]  我又聽到弟兄姐妹說
[00:24:25.800 --> 00:24:29.320]  「牧師,2013年我決定每一天
[00:24:29.320 --> 00:24:32.360]  努力讀經、祈禱
[00:24:32.360 --> 00:24:39.480]  過一個很有親近神、屬靈的生命」
[00:24:39.480 --> 00:24:41.880]  20天之後他們跟我說
[00:24:41.880 --> 00:24:47.880]  「牧師,我有一個星期沒有讀經、沒有祈禱」
[00:24:47.880 --> 00:24:49.240]  弟兄姐妹
[00:24:49.240 --> 00:24:51.160]  我不希望你們做一個
[00:24:51.160 --> 00:24:53.160]  講就天下無敵
[00:24:53.160 --> 00:24:57.160]  做就有心無力的基督徒
[00:24:57.160 --> 00:24:59.800]  其實在生活裏面
[00:24:59.800 --> 00:25:02.760]  我們很多事情是需要有信心
[00:25:02.760 --> 00:25:05.960]  而在信心裏面我們是需要冒險的
[00:25:05.960 --> 00:25:08.680]  我們要take a risk
[00:25:08.680 --> 00:25:11.640]  你出街去一間酒樓吃東西
[00:25:11.640 --> 00:25:17.640]  你怎麼相信那個酒樓是沒有用地溝油的?
[00:25:17.640 --> 00:25:20.760]  你舉手坐的士
[00:25:20.760 --> 00:25:22.600]  截到的士上車
[00:25:22.600 --> 00:25:24.600]  你怎麼知道那個的士司機
[00:25:24.600 --> 00:25:26.680]  是不是有隱性的疾病
[00:25:26.680 --> 00:25:29.320]  或者剛剛吸完K
[00:25:29.320 --> 00:25:32.200]  但為什麼你都坐,為什麼你都吃?
[00:25:32.200 --> 00:25:33.800]  其實在我們日常生活裏面
[00:25:33.800 --> 00:25:35.160]  很細微的事情
[00:25:35.160 --> 00:25:38.520]  我們都需要去冒險的
[00:25:38.520 --> 00:25:39.640]  只不過我們習慣了
[00:25:39.640 --> 00:25:41.640]  我們不覺得是什麼一回事
[00:25:41.640 --> 00:25:44.520]  我們覺得人生就是這樣
[00:25:44.520 --> 00:25:46.120]  但不知道為什麼去到
[00:25:46.120 --> 00:25:47.400]  持守我們信仰
[00:25:47.400 --> 00:25:48.760]  我們要信神的時候
[00:25:48.760 --> 00:25:53.560]  我們就沒有了這份的信心
[00:25:53.560 --> 00:25:56.680]  拉合的故事提醒我們
[00:25:56.680 --> 00:26:02.520]  信心在什麼時候被受挑戰
[00:26:02.520 --> 00:26:04.840]  信心就是我們
[00:26:04.840 --> 00:26:08.040]  上司對我們無理的要求
[00:26:08.040 --> 00:26:10.040]  經濟出現問題
[00:26:10.040 --> 00:26:12.440]  病患痛苦
[00:26:12.440 --> 00:26:14.440]  工作不如意
[00:26:14.440 --> 00:26:17.080]  或者是被人誣衊的時候
[00:26:17.080 --> 00:26:18.200]  你的信心
[00:26:18.200 --> 00:26:22.040]  真正的信心就被考驗
[00:26:22.040 --> 00:26:24.600]  但不過請你也不要忘記
[00:26:24.600 --> 00:26:29.160]  你的信心可能在你享受安逸的環境
[00:26:29.160 --> 00:26:33.800]  在你面對著應不應該受這份利益
[00:26:33.800 --> 00:26:36.440]  但是犯法的利益的挑戰
[00:26:36.440 --> 00:26:42.200]  又或者當你面對在性方面的誘惑的時候
[00:26:42.200 --> 00:26:46.360]  又或者你在物質那種享樂裡面
[00:26:46.360 --> 00:26:47.960]  那種的掙扎
[00:26:47.960 --> 00:26:55.480]  你的信心同樣是被受挑戰
[00:26:55.480 --> 00:26:58.200]  蘇左陽牧師寫了一首歌
[00:26:58.200 --> 00:27:01.880]  叫做《你愛主嗎》
[00:27:01.880 --> 00:27:03.240]  我希望藉著這首詩歌
[00:27:03.240 --> 00:27:04.840]  我們一同來思想
[00:27:04.840 --> 00:27:06.840]  究竟我們的信心有多大
[00:27:06.840 --> 00:27:09.800]  我們配合信心的行動有多大
[00:27:34.840 --> 00:27:39.640]  為何不識心將措處道
[00:27:39.640 --> 00:27:45.240]  獨竟企圖仰朵你愛
[00:27:45.240 --> 00:27:50.840]  為何有回人欣賞耶穌
[00:27:50.840 --> 00:27:56.200]  靠愛情熱血搖曬
[00:27:56.200 --> 00:28:03.640]  你說你已經似乎都沒了知
[00:28:03.640 --> 00:28:13.480]  為何如此冷淡我心裡好慘
[00:28:13.480 --> 00:28:14.840]  多謝我們的會座
[00:28:14.840 --> 00:28:16.440]  「招良碧滿」會座
[00:28:16.440 --> 00:28:19.000]  唱出第一節的歌詞
[00:28:19.000 --> 00:28:20.680]  第二節的歌詞這樣說
[00:28:20.680 --> 00:28:23.160]  你說你願意愛主耶穌
[00:28:23.160 --> 00:28:26.200]  為何你愛他心不尊
[00:28:26.200 --> 00:28:29.320]  你雖說你願意全心愛他
[00:28:29.320 --> 00:28:32.280]  為何你苦泥往後漢
[00:28:32.280 --> 00:28:35.240]  為何你竟有兩副面孔
[00:28:35.240 --> 00:28:40.040]  半心愛主假冒為善
[00:28:40.040 --> 00:28:42.520]  重新拾回失去的愛心
[00:28:42.520 --> 00:28:45.400]  熱心使主不間斷
[00:28:45.400 --> 00:28:50.120]  你說你願意愛主耶穌不改變
[00:28:50.120 --> 00:28:56.520]  為何愛世使主斷腸又垂肝
[00:28:56.520 --> 00:28:58.840]  第三節歌詞說
[00:28:58.840 --> 00:29:01.800]  你說你為主耶穌作供
[00:29:01.800 --> 00:29:05.320]  為何你對他忠心不忠
[00:29:05.320 --> 00:29:08.520]  你雖說你已經奉獻事主
[00:29:08.520 --> 00:29:12.040]  為何不完全為他用
[00:29:12.040 --> 00:29:14.680]  為何不效法保羅事主
[00:29:14.680 --> 00:29:19.320]  世事奮土主旨為重
[00:29:19.320 --> 00:29:22.840]  千萬靈魂等待你拯救
[00:29:22.840 --> 00:29:26.360]  眾心願成主成功
[00:29:26.360 --> 00:29:31.240]  你說你立志事主耶穌要捨命
[00:29:31.240 --> 00:29:38.280]  為何留下幾分恩賜為使用
[00:29:38.280 --> 00:29:40.200]  希望這首詩歌
[00:29:40.200 --> 00:29:43.400]  讓我們去反省我們信心有幾多
[00:29:43.400 --> 00:29:46.520]  原來信心不只是頭腦上面
[00:29:46.520 --> 00:29:50.360]  我們需要配合我們實際的行動
[00:29:50.360 --> 00:29:52.360]  第三方面我想從這段經文
[00:29:52.360 --> 00:29:56.840]  我們一起去思想信心的結果
[00:29:56.840 --> 00:29:59.560]  拉合的故事讓我們很清楚看到
[00:29:59.560 --> 00:30:02.760]  信心帶來他對神的信靠
[00:30:02.760 --> 00:30:05.960]  他的信心帶來他實際的行動
[00:30:05.960 --> 00:30:10.440]  最重要的他的信心帶來了拯救
[00:30:10.440 --> 00:30:13.000]  因為神不單止拯救了拉合
[00:30:13.000 --> 00:30:18.040]  也都拯救了他一家人
[00:30:18.040 --> 00:30:21.480]  在約書亞記第二章十八節那裏說
[00:30:21.480 --> 00:30:23.640]  那些探子對拉合說
[00:30:23.640 --> 00:30:25.480]  我們來到這地的時候
[00:30:25.480 --> 00:30:31.160]  你要把這條珠紅線繩繫在隨我們下去的窗戶上
[00:30:31.160 --> 00:30:35.000]  這條紅線是一個記號
[00:30:35.000 --> 00:30:37.560]  我不知道這條紅線會不會使你想起昔日
[00:30:37.560 --> 00:30:40.360]  以色列人第一次過如月節
[00:30:40.360 --> 00:30:42.440]  聽摩西的吩咐
[00:30:42.440 --> 00:30:45.000]  我們一起讀這段經文
[00:30:45.000 --> 00:30:49.000]  你們要按著家口取出羊羔
[00:30:49.000 --> 00:30:52.120]  把這如月節的羊羔宰了
[00:30:52.120 --> 00:30:55.960]  拿一把牛膝草沾盆裡的血
[00:30:55.960 --> 00:31:02.040]  打在門尾上和左右的門腔上
[00:31:02.040 --> 00:31:05.880]  這個就是昔日當以色列人過如節的時候
[00:31:05.880 --> 00:31:10.920]  把血塗在門上
[00:31:10.920 --> 00:31:14.440]  於是擊殺長子就離開他們
[00:31:14.440 --> 00:31:16.840]  他們得以存活
[00:31:16.840 --> 00:31:18.600]  這個紅線也都代表了
[00:31:18.600 --> 00:31:23.080]  好像耶穌基督在十字架上所流的補血
[00:31:23.080 --> 00:31:27.320]  就是代表了救贖
[00:31:27.320 --> 00:31:29.080]  丁姐妹如果你有留意
[00:31:29.080 --> 00:31:31.720]  在約書亞記去形容拉合
[00:31:31.720 --> 00:31:34.680]  每一次提拉合的名字的時候
[00:31:34.680 --> 00:31:40.120]  都說是妓女拉合
[00:31:40.120 --> 00:31:42.280]  聖經學者去形容
[00:31:42.280 --> 00:31:44.680]  他說聖經這樣去記載
[00:31:44.680 --> 00:31:48.840]  不是想強調或者去讓他的讀者認同
[00:31:48.840 --> 00:31:53.400]  或者鼓勵拉合這份工作
[00:31:53.400 --> 00:31:59.800]  但同時間也都不是想我們去看低拉合
[00:31:59.800 --> 00:32:03.640]  因為這段經文讓我們去清楚明白
[00:32:03.640 --> 00:32:08.600]  神的救恩是不在乎一個人的身份
[00:32:08.600 --> 00:32:13.880]  他的職業或者是他的背景
[00:32:13.880 --> 00:32:16.200]  拉合的信心帶來的結果
[00:32:16.200 --> 00:32:21.240]  就是帶來他全家的拯救
[00:32:21.240 --> 00:32:23.880]  另外一段經文記載拉合的
[00:32:23.880 --> 00:32:29.720]  就是在新約聖經馬太福音第一章1到17節
[00:32:29.720 --> 00:32:30.680]  如果大家記得
[00:32:30.680 --> 00:32:33.720]  馬太福音一開始的時候是說什麼呢?
[00:32:33.720 --> 00:32:36.920]  是說耶穌基督的加譜
[00:32:36.920 --> 00:32:40.600]  在加譜裏面當中提到四個的女人
[00:32:40.600 --> 00:32:46.360]  包括她馬、路德、拔士巴和拉合
[00:32:46.360 --> 00:32:50.200]  明白的人會知道這四個女人都有一個共通點
[00:32:50.200 --> 00:32:52.680]  她們的共通點就是
[00:32:52.680 --> 00:32:57.240]  她們是在社會和宗教裏面被人看低
[00:32:57.240 --> 00:33:01.000]  和認為是冇份的
[00:33:01.000 --> 00:33:03.320]  是她們是冇份的
[00:33:03.320 --> 00:33:09.000]  但竟然她是出在耶穌基督的加譜裏面
[00:33:09.000 --> 00:33:11.320]  我想這個就好像聖經所講
[00:33:11.320 --> 00:33:14.440]  在《易弗所書》二章第八節那裏說
[00:33:14.440 --> 00:33:18.200]  「你們得救是本乎因也因著信
[00:33:18.200 --> 00:33:25.400]  且並不是出於自己乃是神所賜」
[00:33:25.400 --> 00:33:29.400]  信心的結果被我們看到帶來了救恩
[00:33:29.400 --> 00:33:34.280]  神的救恩被我們看到是冇分身份的
[00:33:34.280 --> 00:33:38.920]  拉合這段經文再次提醒我們在座每一個
[00:33:38.920 --> 00:33:42.520]  無論我們的工作有多多的成就
[00:33:42.520 --> 00:33:45.560]  我們在社會上的地位有多重要
[00:33:45.560 --> 00:33:47.880]  我們學歷有多高
[00:33:47.880 --> 00:33:51.720]  我們家庭的經濟有多好
[00:33:51.720 --> 00:33:55.560]  又或者我們的背景有多不光彩
[00:33:55.560 --> 00:33:59.400]  我們家裏有多貧寒
[00:33:59.400 --> 00:34:04.520]  我們的能力比別人有多差
[00:34:04.520 --> 00:34:09.640]  但原來我們在神面前都是一樣的
[00:34:09.640 --> 00:34:10.920]  都是平等的
[00:34:10.920 --> 00:34:17.320]  那個平等就是我們在神面前每一個都是罪人
[00:34:17.320 --> 00:34:19.880]  但感謝主的恩典
[00:34:19.880 --> 00:34:22.440]  我們在神面前都是平等的
[00:34:22.440 --> 00:34:27.560]  因為我們都常受著同一份的救恩
[00:34:27.560 --> 00:34:35.240]  希望弟兄姊妹我們今天看完約書亞記第二章
[00:34:35.240 --> 00:34:37.800]  當你以後想起拉合的時候
[00:34:37.800 --> 00:34:40.120]  再不要想那些間諜片
[00:34:40.120 --> 00:34:42.920]  當你討論拉合的時候
[00:34:42.920 --> 00:34:46.120]  不要再去爭論什麼時候可以說謊
[00:34:46.120 --> 00:34:48.040]  什麼時候不可以說謊
[00:34:48.040 --> 00:34:51.880]  因為原來這段經文給我們看到是信心的功課
[00:34:51.880 --> 00:34:55.720]  給我們看到信心我們定徵在哪裡
[00:34:55.720 --> 00:34:59.560]  給我們看到信心我們要配合行動
[00:34:59.560 --> 00:35:03.400]  更給我們看到信心帶來的救恩
[00:35:03.400 --> 00:35:07.240]  是神伯伯賜予給我們
[00:35:07.240 --> 00:35:13.640]  我們一同同心禱告
[00:35:13.640 --> 00:35:16.200]  天父我們感謝你
[00:35:16.200 --> 00:35:21.080]  感謝你讓我們今天去查考這段經文
[00:35:21.080 --> 00:35:23.880]  一段我們過往好像很熟悉
[00:35:23.880 --> 00:35:32.840]  但原來是深尋著一個很深信心的教導的一篇經文
[00:35:32.840 --> 00:35:37.080]  主啊願意我們眼目定徵在你身上
[00:35:37.080 --> 00:35:40.280]  讓我們不單止頭腦上去認順
[00:35:40.280 --> 00:35:45.160]  並且用我們實際行動去實踐我們的信仰
[00:35:45.160 --> 00:35:46.920]  主啊求你幫助我們
[00:35:46.920 --> 00:35:50.520]  不要在教會裡面再爭辯誰偉大
[00:35:50.520 --> 00:35:54.360]  因為我們在你眼中都捍衛一樣
[00:35:54.360 --> 00:35:57.960]  我們都需要你的救恩
[00:35:57.960 --> 00:36:01.640]  以上禱告奉主耶穌基督的聖命祈求
[00:36:01.640 --> 00:36:03.080]  Amen
