
[00:00:00.000 --> 00:00:03.820]  是的 鼎姐妹 午安
[00:24:33.060 --> 00:24:38.460]  小朋友就是從他們裏面看見
[00:24:38.460 --> 00:24:41.060]  一個弟兄應該怎麼去做
[00:24:41.060 --> 00:24:44.820]  他們除了在自己的父親裏面去學習
[00:24:44.820 --> 00:24:48.660]  也可以在教會的叔叔、哥哥裏面去負責
[00:24:48.660 --> 00:24:54.020]  去學習怎麼去做一個弟兄
[00:24:54.020 --> 00:24:57.380]  所以兒童主義學我們都很需要弟兄加入的
[00:24:57.380 --> 00:25:02.140]  大家如果弟兄有感動都可以站下圖
[00:25:02.140 --> 00:25:05.780]  保羅在這裏不是要鞏固父親的權力
[00:25:05.780 --> 00:25:10.220]  而是要將焦點可以從我可以做些什麼
[00:25:10.220 --> 00:25:15.660]  轉到向我應該成為怎樣的人
[00:25:15.660 --> 00:25:20.220]  他不是叫父親要維持權威
[00:25:20.220 --> 00:25:24.100]  而是要效法機動
[00:25:24.100 --> 00:25:27.500]  不是叫父親要掌控家庭
[00:25:27.500 --> 00:25:32.180]  而是叫父親去牧養家庭
[00:25:32.180 --> 00:25:37.500]  說完了為什麼保羅特別提到你們作父親之後
[00:25:37.500 --> 00:25:39.860]  保羅就提了兩個命令
[00:25:39.860 --> 00:25:44.020]  一個消極的命令和一個積極的命令
[00:25:44.020 --> 00:25:48.420]  消極的命令他說不要惹兒女的氣
[00:25:48.420 --> 00:25:54.620]  惹兒女的氣不單止是指令到你的小朋友不開心
[00:25:54.620 --> 00:26:01.220]  是指用不合理、不按情理、不用愛的方式去對待孩子
[00:26:01.220 --> 00:26:05.780]  令到孩子心裏面激怒、被壓碎
[00:26:05.780 --> 00:26:11.380]  惹兒女的氣這個字在舊約七十事譯本裏面
[00:26:11.380 --> 00:26:14.180]  多數用來形容耶和華
[00:26:14.180 --> 00:26:17.100]  以色列人激怒耶和華的意思
[00:26:17.100 --> 00:26:22.820]  就是做了一些違反關係、違反愛、違反約的行為
[00:26:22.820 --> 00:26:27.180]  而在《哥羅西書》三章21節保羅用了另一個字
[00:26:27.180 --> 00:26:31.860]  在中文聖經都是講到惹兒女的氣
[00:26:31.860 --> 00:26:35.780]  但是他這個字有更豐富的意思就是
[00:26:35.780 --> 00:26:41.580]  令到小朋友心裏面感覺到辛酸
[00:26:41.580 --> 00:26:44.500]  令到小朋友失去了盼望
[00:26:44.500 --> 00:26:50.300]  令到小朋友覺得自己永遠都做得不夠好
[00:26:50.300 --> 00:26:58.100]  這裏是呼應《爾弗所書》四章26至27節講怒氣的危險
[00:26:58.100 --> 00:27:02.780]  怒氣如果惹怒了我們的孩子處理
[00:27:02.780 --> 00:27:09.980]  撒旦就會利用這個機會去破壞父母和子女之間的關係
[00:27:09.980 --> 00:27:17.020]  所以保羅是叫父親要避免一切會摧毀我們下一代心靈的行為
[00:27:17.020 --> 00:27:21.860]  包括過度嚴厲、不合理的要求
[00:27:21.860 --> 00:27:27.780]  濫用權柄、不公平、責備、囉嗦、羞辱
[00:27:27.780 --> 00:27:32.580]  不視小朋友的需要、用情緒控制小朋友
[00:27:32.580 --> 00:27:36.340]  用比較摧毀小朋友的自信
[00:27:36.340 --> 00:27:40.660]  保羅的意思是兒女雖然要順服父母
[00:27:40.660 --> 00:27:44.860]  但是兒女並不是父母的副產品
[00:27:44.860 --> 00:27:50.060]  兒女都是要有尊嚴、有權利、有神的形象
[00:27:50.060 --> 00:27:56.580]  父親不能夠操控、剝削或者壓榨他們
[00:27:56.580 --> 00:28:03.980]  在現在的社會裏面父母面對壓力都很大
[00:28:03.980 --> 00:28:10.500]  工作的目錄在香港的時候相信那個工作的壓力真的很大
[00:28:10.500 --> 00:28:14.180]  來到這裏相對鬆一點
[00:28:14.180 --> 00:28:17.820]  但是父母會面對另一種的壓力就是
[00:28:17.820 --> 00:28:23.100]  沒有工人、家庭支援少了,很多事情要做
[00:28:23.100 --> 00:28:26.860]  無論是媽媽、爸爸都要幫忙做家務
[00:28:26.860 --> 00:28:30.100]  弟兄你們有沒有幫忙做家務的?
[00:28:30.100 --> 00:28:32.140]  沒有反應
[00:28:32.140 --> 00:28:38.300]  有的,有姐妹代弟兄點頭
[00:28:38.300 --> 00:28:41.820]  情緒會覺得很疲累
[00:28:41.820 --> 00:28:44.900]  教養的資訊過多
[00:28:44.900 --> 00:28:47.700]  其實這些都是一個壓力
[00:28:47.700 --> 00:28:52.380]  但是保羅提醒我們壓力不能夠成為我們傷害
[00:28:52.380 --> 00:28:55.180]  我們孩子的理由
[00:28:55.180 --> 00:29:00.620]  我們的小朋友不是父母的情緒出口
[00:29:00.620 --> 00:29:05.660]  不是父母未完成夢想的現身
[00:29:05.660 --> 00:29:10.660]  也都不是權力的試驗場
[00:29:10.660 --> 00:29:14.460]  保羅接著講一個積極的命令
[00:29:14.460 --> 00:29:20.420]  他不單單不是叫父親不要做些什麼
[00:29:20.420 --> 00:29:22.500]  他還叫父親要做些什麼
[00:29:22.500 --> 00:29:23.700]  他這樣說
[00:29:23.700 --> 00:29:29.340]  「只要照著主的教訓和警戒養育他們」
[00:29:29.340 --> 00:29:33.180]  「養育」這個字是《義佛所書》五章二十九節
[00:29:33.180 --> 00:29:36.820]  用來形容基督保養護膝教
[00:29:36.820 --> 00:29:42.940]  意思是溫柔、細心、持重、以愛為動機
[00:29:42.940 --> 00:29:45.620]  以對方的成長為目標
[00:29:45.620 --> 00:29:53.340]  在兩若之間 這個字更加有培育到達應有目標的意思
[00:29:53.340 --> 00:29:56.140]  但是保羅提醒我們
[00:29:56.140 --> 00:29:59.340]  女兒不是王子、不是天才
[00:29:59.340 --> 00:30:04.180]  不是父母未完成夢想的容器
[00:30:04.180 --> 00:30:11.220]  養育不是將孩子塑造成父母想要的樣子
[00:30:11.220 --> 00:30:15.300]  而是幫助他們成為神創造他們
[00:30:15.300 --> 00:30:18.420]  要成為的人
[00:30:18.420 --> 00:30:22.900]  「教訓」這個字可以指為一個全人教育
[00:30:22.900 --> 00:30:27.620]  品格塑造、正面教導、生活榜樣
[00:30:27.620 --> 00:30:30.260]  教他們應有的價值觀
[00:30:30.260 --> 00:30:35.660]  父親的生命就是小朋友的教材
[00:30:35.660 --> 00:30:39.380]  「警戒」這個字是口頭勸喻
[00:30:39.380 --> 00:30:43.100]  溫柔糾正、設立界線
[00:30:43.100 --> 00:30:47.180]  防止小朋友走向危險
[00:30:47.180 --> 00:30:52.060]  不是情緒的爆發 而是愛裏面的提醒
[00:30:52.060 --> 00:31:00.180]  主的教訓和警戒其實都是基督為中心的教育
[00:31:00.180 --> 00:31:05.620]  其實原文是用「照著主的」這個字
[00:31:05.620 --> 00:31:12.260]  意思其實應該是以主的教訓和警戒養育他們
[00:31:12.260 --> 00:31:16.060]  意思就是教導的內容是來自主
[00:31:16.060 --> 00:31:18.940]  教導的方式都是來自主
[00:31:18.940 --> 00:31:23.420]  教導的目標是帶小朋友去認識主
[00:31:23.420 --> 00:31:28.500]  教導的動力是因為主的
[00:31:28.500 --> 00:31:31.540]  父親不是單靠自己
[00:31:31.540 --> 00:31:38.380]  在家庭裏面代表基督、反映基督、指向基督
[00:31:40.140 --> 00:31:43.700]  在我服侍的過程裏面
[00:31:43.700 --> 00:31:46.060]  曾經遇過好幾個小朋友
[00:31:46.060 --> 00:31:50.580]  回到聚會的時候有情緒
[00:31:50.580 --> 00:31:56.540]  但是那個情緒未必是在聚會裏面發生
[00:31:56.540 --> 00:32:00.140]  是他突然間覺得很傷心在哭
[00:32:00.140 --> 00:32:04.060]  有幾個男孩我都很深印象
[00:32:04.060 --> 00:32:07.380]  第一個男孩他有一天哭
[00:32:07.380 --> 00:32:11.660]  哭的原因是 後來我和他私底下再談
[00:32:11.660 --> 00:32:17.300]  哭的原因是因為他媽媽對他有一些要求
[00:32:17.300 --> 00:32:20.980]  而那個要求是要去養弟弟
[00:32:20.980 --> 00:32:23.860]  接著他就問了我一個問題
[00:32:23.860 --> 00:32:29.060]  待會你們都可以想一下這個問題怎麼去解答
[00:32:29.060 --> 00:32:33.420]  他說:其實我永遠都比他大
[00:32:33.420 --> 00:32:37.180]  我今天養他、我明天又養他、後天又養他
[00:32:37.180 --> 00:32:40.900]  那究竟我何時不用養他?
[00:32:40.900 --> 00:32:43.860]  我永遠都是他哥哥
[00:32:43.860 --> 00:32:47.740]  其實他那一刻說出來的時候
[00:32:47.740 --> 00:32:50.980]  現在說給你們聽你們覺得很好笑
[00:32:50.980 --> 00:32:54.780]  但是其實這個就是做大哥
[00:32:54.780 --> 00:32:57.860]  經常被要求你是大哥
[00:32:57.860 --> 00:33:03.900]  你養一下弟弟那種的壓力
[00:33:03.900 --> 00:33:05.660]  那誰養我?
[00:33:05.660 --> 00:33:11.340]  通常媽媽就說:在你弟弟和妹妹還沒出生之前
[00:33:11.340 --> 00:33:13.620]  全世界都在養著你
[00:33:13.620 --> 00:33:16.100]  但是那個人忘記了
[00:33:16.100 --> 00:33:21.660]  他帶著的是幾十年要養他的弟弟
[00:33:21.660 --> 00:33:24.980]  第二個都是男孩
[00:33:24.980 --> 00:33:29.940]  他和媽媽、爸爸相處有很多阻力
[00:33:29.940 --> 00:33:32.980]  他很想打遊戲
[00:33:32.980 --> 00:33:37.020]  但是他媽媽、爸爸對他很多要求
[00:33:37.020 --> 00:33:39.580]  很嚴格的
[00:33:39.580 --> 00:33:42.300]  考試成績很好
[00:33:42.300 --> 00:33:45.180]  又學很多十方全能
[00:33:45.180 --> 00:33:49.540]  游泳、吹笛、養療癥
[00:33:49.540 --> 00:33:51.460]  他很想打遊戲
[00:33:51.460 --> 00:33:55.540]  因為打遊戲這個事件就發生
[00:33:55.540 --> 00:33:59.700]  掛無線網絡、收起電話那些
[00:33:59.700 --> 00:34:01.980]  他就對著我哭
[00:34:01.980 --> 00:34:08.140]  他覺得其實是不是真的不可以做?
[00:34:08.140 --> 00:34:09.940]  其實都很困難
[00:34:09.940 --> 00:34:13.180]  一直為他們祈禱、一直為他們祈禱
[00:34:13.180 --> 00:34:14.940]  去到他初中的時候
[00:34:14.940 --> 00:34:16.980]  應該是中三
[00:34:16.980 --> 00:34:18.740]  有一天我看他的IG
[00:34:18.740 --> 00:34:22.460]  我就發現為什麼有個女孩跟你這麼親密的呢?
[00:34:22.460 --> 00:34:25.100]  我就問他:這是你女朋友嗎?
[00:34:25.100 --> 00:34:26.980]  他回答我:是的
[00:34:26.980 --> 00:34:29.220]  接著我就問他:你媽媽知道沒有?
[00:34:29.220 --> 00:34:30.380]  你爸爸知道沒有?
[00:34:30.380 --> 00:34:32.900]  接著我就說:你的IG
[00:34:32.900 --> 00:34:36.780]  其實有教會的叔伯兄弟、兄弟姐妹在那裡
[00:34:36.780 --> 00:34:40.740]  那些姨姨會很快告訴你媽媽、爸爸知道的
[00:34:40.740 --> 00:34:44.340]  你最好自己快點報案
[00:34:44.340 --> 00:34:45.820]  哎呀!我不知道怎麼說
[00:34:45.820 --> 00:34:47.020]  很難說
[00:34:47.020 --> 00:34:49.620]  不知道,他們罵我什麼的
[00:34:49.620 --> 00:34:54.380]  一個初中的小孩當然是怕這些
[00:34:54.380 --> 00:34:56.140]  第二天回教會
[00:34:56.140 --> 00:34:57.980]  他媽媽就跟我說
[00:34:57.980 --> 00:35:00.180]  喂!我想跟你說些什麼?
[00:35:00.180 --> 00:35:02.660]  我懷疑我兒子拍拖
[00:35:02.660 --> 00:35:07.460]  那我回答:知道還是不知道?
[00:35:07.460 --> 00:35:11.660]  我就說:你不如跟他好好談一談
[00:35:11.660 --> 00:35:13.860]  了解一下發生什麼事
[00:35:13.860 --> 00:35:16.420]  不要罵他
[00:35:16.420 --> 00:35:19.180]  你兒子又帥又十項全能
[00:35:19.180 --> 00:35:21.660]  有女孩喜歡很正常的
[00:35:21.660 --> 00:35:23.500]  我跟他媽媽這樣說
[00:35:23.500 --> 00:35:25.060]  接著他媽媽就說
[00:35:25.060 --> 00:35:30.780]  都是呀!我兒子這麼帥
[00:35:30.780 --> 00:35:35.460]  我就叫他忍著,不要罵他
[00:35:35.460 --> 00:35:39.540]  接著他媽媽星期天跟我說
[00:35:39.540 --> 00:35:41.700]  她就回家約個兒子
[00:35:41.700 --> 00:35:45.460]  我們星期六吃早餐
[00:35:45.460 --> 00:35:48.660]  怕不怕?如果你是那個初中生
[00:35:48.660 --> 00:35:51.380]  怕得要死
[00:35:51.380 --> 00:35:53.380]  但是星期六
[00:35:53.380 --> 00:35:56.940]  他就知道其實我不說就沒機會說了
[00:35:56.940 --> 00:35:59.740]  我現在就要和盤托出說給你聽
[00:35:59.740 --> 00:36:02.940]  是呀!媽其實我正在拍拖
[00:36:02.940 --> 00:36:06.780]  接著那個媽媽心裏面
[00:36:06.780 --> 00:36:11.060]  就是忍著裏面很多事情想說
[00:36:11.060 --> 00:36:13.940]  她只是說話
[00:36:13.940 --> 00:36:16.580]  多謝你告訴我
[00:36:16.580 --> 00:36:17.780]  多謝你告訴我
[00:36:17.780 --> 00:36:19.900]  很欣賞你告訴我
[00:36:19.900 --> 00:36:24.660]  不過你要留意123這樣
[00:36:24.660 --> 00:36:26.660]  接著很快就分手了
[00:36:26.660 --> 00:36:28.660]  分手了
[00:36:28.660 --> 00:36:33.460]  分手了她就主動告訴媽媽
[00:36:33.460 --> 00:36:38.820]  這個是她初中的經歷
[00:36:38.820 --> 00:36:42.380]  接著這個小朋友一直在教會成長
[00:36:42.380 --> 00:36:44.420]  去到她高中的時候
[00:36:44.420 --> 00:36:46.300]  有弟兄姊妹就和我說
[00:36:46.300 --> 00:36:51.140]  可不可以搞一些親子的講座
[00:36:51.140 --> 00:36:53.580]  不是找父母來講
[00:36:53.580 --> 00:36:58.860]  而是找走過這段路的年輕人來講
[00:36:58.860 --> 00:37:00.980]  我就想起這個男孩子
[00:37:00.980 --> 00:37:05.900]  我就問他可不可以來分享
[00:37:05.900 --> 00:37:08.540]  分分享給他
[00:37:08.540 --> 00:37:10.220]  他答應我
[00:37:10.220 --> 00:37:13.340]  其實我都沒有叫他要講回這件事
[00:37:13.340 --> 00:37:17.420]  我就任他講 你想講什麼就講什麼
[00:37:17.420 --> 00:37:19.900]  接著他真的在講座裏面
[00:37:19.900 --> 00:37:23.460]  對著眾家長講自己當日拍拖
[00:37:23.460 --> 00:37:26.100]  接著怎樣給媽媽
[00:37:26.100 --> 00:37:28.020]  要和媽媽交代
[00:37:28.020 --> 00:37:30.700]  接著在交代裏面
[00:37:30.700 --> 00:37:34.820]  他分享到我當初都很害怕
[00:37:34.820 --> 00:37:40.020]  但是我覺得媽媽對我的回應
[00:37:40.020 --> 00:37:43.340]  是我覺得很被信任
[00:37:43.340 --> 00:37:48.860]  這個是他和父母破冰
[00:37:48.860 --> 00:37:52.620]  破冰的那一刻去形容
[00:37:52.620 --> 00:37:54.980]  自此之後他每個星期日
[00:37:54.980 --> 00:38:00.540]  他都為他全家去預備豐富的晚餐
[00:38:00.540 --> 00:38:04.580]  接著以前就是被人掹Wi-Fi線
[00:38:04.580 --> 00:38:07.460]  出去煉水的時候
[00:38:07.460 --> 00:38:09.860]  就去KFC坐多一個小時
[00:38:09.860 --> 00:38:13.420]  因為KFC只能上網一個小時
[00:38:13.420 --> 00:38:16.180]  就打多一個小時機才回家
[00:38:16.180 --> 00:38:19.740]  但是之後 當破冰之後
[00:38:19.740 --> 00:38:21.260]  他會和媽媽講
[00:38:21.260 --> 00:38:23.340]  那時還在讀中學
[00:38:23.340 --> 00:38:25.140]  他和媽媽講
[00:38:25.140 --> 00:38:29.700]  我現在游完水和同學去KFC坐一會
[00:38:29.700 --> 00:38:32.220]  我今晚回教會
[00:38:32.220 --> 00:38:34.220]  我今天怎樣怎樣怎樣
[00:38:34.220 --> 00:38:39.780]  好像和女朋友報告行蹤
[00:38:39.780 --> 00:38:41.700]  弟兄姊妹對我來說
[00:38:41.700 --> 00:38:45.060]  我覺得很感恩
[00:38:45.060 --> 00:38:49.700]  因為媽媽和爸爸原本又很嚴厲
[00:38:49.700 --> 00:38:50.940]  很高要求
[00:38:50.940 --> 00:38:57.860]  到他們願意按著神的方式去愛他的孩子
[00:38:57.860 --> 00:39:01.780]  去容忍、去等候他的孩子
[00:39:01.780 --> 00:39:05.780]  現在這個小朋友已經大學生
[00:39:05.780 --> 00:39:07.380]  求主去幫我們
[00:39:07.380 --> 00:39:16.020]  我們都很需要幫助我們的下一代同樣這樣經歷
[00:39:16.020 --> 00:39:21.500]  保羅的教導其實和當時的文化是完全相反的
[00:39:21.500 --> 00:39:23.580]  當時的文化剛才說
[00:39:23.580 --> 00:39:26.300]  父親是一個權力的中心
[00:39:26.300 --> 00:39:31.220]  但是保羅提醒父親是一個愛的中心
[00:39:31.220 --> 00:39:38.260]  保羅當時的文化講到父親是可以懲罰的
[00:39:38.260 --> 00:39:42.420]  保羅的教導是父親你要默養
[00:39:42.420 --> 00:39:50.460]  保羅當時的教導是父親可以要求你去順服
[00:39:50.460 --> 00:39:56.380]  但是保羅的教導是父親要以基督的方式去引導
[00:39:56.380 --> 00:39:58.540]  保羅要基督徒的父親去記得
[00:39:58.540 --> 00:40:04.500]  你們做父親的職份是從我們天上的父而來
[00:40:04.500 --> 00:40:11.420]  神怎樣以恩典、忍耐、真理、慈愛對他的孩子
[00:40:11.420 --> 00:40:15.220]  你們都要這樣去對待你的孩子
[00:40:15.220 --> 00:40:20.700]  頂姐妹當我們聽完神對兒女、對父母
[00:40:20.700 --> 00:40:24.620]  對我們作為教會的膚淺
[00:40:24.620 --> 00:40:27.340]  我們作為教會的一群
[00:40:27.340 --> 00:40:31.820]  我們的孩子都是在看著我們
[00:40:31.820 --> 00:40:35.420]  我們有愛他們就去學習
[00:40:35.420 --> 00:40:40.780]  我們的教會裏面是有衝突他們完全收到
[00:40:40.780 --> 00:40:46.100]  我們的教會裏面是願意分享他們的道德
[00:40:46.100 --> 00:40:49.180]  我們都知道就是靠自己我們沒有辦法做到
[00:40:49.180 --> 00:40:52.980]  但是福音告訴我們我們不孤單
[00:40:52.980 --> 00:40:57.380]  今日這段經文有三個很重要的真理
[00:40:57.380 --> 00:40:59.500]  如果你忘記剛才說什麼不要緊
[00:40:59.500 --> 00:41:01.820]  你記得以下三個真理
[00:41:01.820 --> 00:41:05.020]  兒女的信徒是敬拜主的一部分
[00:41:05.020 --> 00:41:08.300]  父母的養育是一個屬靈的使命
[00:41:08.300 --> 00:41:10.580]  不是私人的情緒
[00:41:10.580 --> 00:41:13.820]  教會是一個屬靈的家庭
[00:41:13.820 --> 00:41:17.100]  是讓下一代學習基督的地方
[00:41:17.100 --> 00:41:22.500]  這段經文不是要我們成為完美的父母、完美的兒女
[00:41:22.500 --> 00:41:27.460]  而是要我們回到那位完美的天父面前
[00:41:27.460 --> 00:41:30.540]  因為我們都有很多缺失
[00:41:30.540 --> 00:41:35.980]  我們都不是完全的父母
[00:41:35.980 --> 00:41:39.460]  但是我們有一位完全的父親
[00:41:39.460 --> 00:41:45.460]  他願意以恩典、忍耐、真理、慈愛去養育我們
[00:41:45.460 --> 00:41:48.940]  他從來沒有按我們的過犯去待我們
[00:41:48.940 --> 00:41:52.300]  他沒有因為我們的軟弱去放棄我們
[00:41:52.300 --> 00:41:56.180]  他沒有因為我們的失敗去羞辱我們
[00:41:56.180 --> 00:41:59.580]  他反而以他的兒子耶穌基督的愛
[00:41:59.580 --> 00:42:03.340]  重新塑造我們、更新我們、接納我們
[00:42:03.340 --> 00:42:06.100]  今天神不是要我們死守律法
[00:42:06.100 --> 00:42:08.100]  而是回到祂的身邊
[00:42:08.100 --> 00:42:12.740]  願我們作為兒女的在主裡面學習、聽從
[00:42:12.740 --> 00:42:16.300]  因為我們有一位值得信靠的天父
[00:42:16.300 --> 00:42:20.340]  願我們作為父母的以主的教訓和警戒
[00:42:20.340 --> 00:42:22.660]  去養育我們的兒女
[00:42:22.660 --> 00:42:26.660]  因為我們自己就是這樣被主去養育
[00:42:26.660 --> 00:42:30.460]  願我們整間的教會、我們這個社會
[00:42:30.460 --> 00:42:34.260]  成為一個能夠讓下一代看見基督
[00:42:34.260 --> 00:42:38.420]  經歷基督、學習基督的福利家庭
[00:42:38.420 --> 00:42:39.860]  由主去幫助我們
[00:42:39.860 --> 00:42:42.260]  在主裡面重新得力
[00:42:42.260 --> 00:42:44.580]  今晚回到家的時候
[00:42:44.580 --> 00:42:47.540]  不妨試一下用一句溫柔的語氣
[00:42:47.540 --> 00:42:50.500]  和你的家人去說一句話
[00:42:50.500 --> 00:42:55.180]  或者用一分鐘有耐性的去聽他們說話
[00:42:55.180 --> 00:43:00.100]  讓福音從今天開始慢慢改變我們的家庭
[00:43:00.100 --> 00:43:04.580]  求主去幫助我們一起祈禱
[00:43:04.580 --> 00:43:07.860]  天父我們求祢在裡面去幫助我們
[00:43:07.860 --> 00:43:10.580]  我們都是一幫民族人
[00:43:10.580 --> 00:43:14.460]  我們都是一幫罪人
[00:43:14.460 --> 00:43:16.740]  我們都是得罪你的人
[00:43:16.740 --> 00:43:18.500]  但我們多謝你
[00:43:18.500 --> 00:43:21.940]  你願意這樣去接納我們
[00:43:21.940 --> 00:43:26.900]  你願意不放棄我們
[00:43:26.900 --> 00:43:32.420]  以致我們能夠經驗你很深的愛、很深的恩典
[00:43:32.420 --> 00:43:34.700]  但是求你去幫助
[00:43:34.700 --> 00:43:39.980]  幫助到作為兒女的
[00:43:39.980 --> 00:43:47.100]  我們真的去學習怎樣去聆聽父母
[00:43:47.100 --> 00:43:53.340]  這份聆聽是因著耶穌的恩典
[00:43:53.340 --> 00:43:55.020]  作為父母的
[00:43:55.020 --> 00:44:02.260]  我們願意真的去幫助我們的孩子
[00:44:02.260 --> 00:44:05.220]  有著你的真理、你的教導
[00:44:05.220 --> 00:44:07.260]  去幫助我們的孩子
[00:44:07.260 --> 00:44:10.060]  去成為合理心意的人
[00:44:10.060 --> 00:44:11.620]  我們來到英國
[00:44:11.620 --> 00:44:22.700]  我們追求的不再是很多特徵的事、特徵的成績
[00:44:22.700 --> 00:44:26.700]  我們追求的真的很需要
[00:44:26.700 --> 00:44:31.620]  你讓我們看見怎樣去無阻我們下一代的生命
[00:44:31.620 --> 00:44:34.220]  你幫助我們的教會
[00:44:34.220 --> 00:44:40.580]  都能夠讓我們的下一代看見更多的恩典
[00:44:40.580 --> 00:44:47.220]  你更多的圖在怎樣和這間教會一起走過
[00:44:47.220 --> 00:44:49.780]  主求你就去看顧人們
[00:44:49.780 --> 00:44:50.940]  我們多謝你
[00:44:50.940 --> 00:44:53.700]  我們將會報告教堂和主名卡
