
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 眨眼又一日又讀聖經了
[00:17:11.000 --> 00:17:13.000]  我與你同在
[00:17:13.000 --> 00:17:15.000]  我與你同在
[00:17:15.000 --> 00:17:16.000]  就是一個證據
[00:17:16.000 --> 00:17:18.000]  告訴你你做到的
[00:17:18.000 --> 00:17:20.000]  這個你要更有信心
[00:17:20.000 --> 00:17:23.000]  神歡喜與你同在
[00:17:23.000 --> 00:17:24.000]  非常感恩
[00:17:24.000 --> 00:17:27.000]  我有機會和大家預備
[00:17:27.000 --> 00:17:29.000]  這些聖經人士的時候
[00:17:29.000 --> 00:17:32.000]  看看阿伯拉罕
[00:17:32.000 --> 00:17:35.000]  以撒瓦國約瑟道摩西
[00:17:35.000 --> 00:17:38.000]  真的學到很多東西
[00:17:38.000 --> 00:17:40.000]  這個靈性上
[00:17:40.000 --> 00:17:43.000]  功力都真的進深了一點
[00:17:43.000 --> 00:17:44.000]  很感恩的
[00:17:44.000 --> 00:17:47.000]  大家一起多些學習聖經人士
[00:17:47.000 --> 00:17:50.000]  看看背後上帝的故事
[00:17:50.000 --> 00:17:51.000]  他怎麼工作
[00:17:51.000 --> 00:17:53.000]  願主得著榮耀
[00:17:53.000 --> 00:17:55.000]  我們一起禱告
[00:17:55.000 --> 00:17:57.000]  多謝我們的主
[00:17:57.000 --> 00:17:59.000]  你是說你知道知道
[00:17:59.000 --> 00:18:00.000]  你聽到聽到
[00:18:00.000 --> 00:18:02.000]  知道我們的困難與痛苦
[00:18:02.000 --> 00:18:07.000]  因此現在就打發我們去做一些事
[00:18:07.000 --> 00:18:09.000]  讓我們勇敢站起來
[00:18:09.000 --> 00:18:10.000]  這些怎麼做
[00:18:10.000 --> 00:18:11.000]  好像摩西當日
[00:18:11.000 --> 00:18:13.000]  他真的嚇一跳
[00:18:13.000 --> 00:18:14.000]  什麼?
[00:18:14.000 --> 00:18:15.000]  我這個殺人犯
[00:18:15.000 --> 00:18:16.000]  埃及都不能回去
[00:18:16.000 --> 00:18:19.000]  要我回去帶那百多二百萬人
[00:18:19.000 --> 00:18:21.000]  以色列人出來
[00:18:21.000 --> 00:18:23.000]  不可能
[00:18:23.000 --> 00:18:24.000]  不過神就說
[00:18:24.000 --> 00:18:25.000]  有的
[00:18:25.000 --> 00:18:26.000]  我給你證據
[00:18:26.000 --> 00:18:27.000]  證據是什麼?
[00:18:27.000 --> 00:18:28.000]  上帝
[00:18:28.000 --> 00:18:30.000]  我必與你同在
[00:18:30.000 --> 00:18:31.000]  這樣都是證據?
[00:18:31.000 --> 00:18:32.000]  說而已
[00:18:32.000 --> 00:18:33.000]  是呀,說而已
[00:18:33.000 --> 00:18:35.000]  上帝說就帶著能力
[00:18:35.000 --> 00:18:38.000]  正如在聖經裡面說
[00:18:38.000 --> 00:18:39.000]  出於上帝的
[00:18:39.000 --> 00:18:42.000]  沒有一句不帶著能力
[00:18:42.000 --> 00:18:44.000]  主要就是信你的能力
[00:18:44.000 --> 00:18:46.000]  信你的同在
[00:18:46.000 --> 00:18:47.000]  去到哪裡都好
[00:18:47.000 --> 00:18:49.000]  有什麼情況都好
[00:18:49.000 --> 00:18:51.000]  有你的同在
[00:18:51.000 --> 00:18:52.000]  就最重要了
[00:18:52.000 --> 00:18:53.000]  最好了
[00:18:53.000 --> 00:18:54.000]  多謝我們的主
[00:18:54.000 --> 00:18:55.000]  多謝你的同在
[00:18:55.000 --> 00:18:56.000]  你的同在
[00:18:56.000 --> 00:18:59.000]  就是你支持幫助
[00:18:59.000 --> 00:19:00.000]  愛我們
[00:19:00.000 --> 00:19:02.000]  關心我們的證據
[00:19:02.000 --> 00:19:03.000]  贊美主
[00:19:03.000 --> 00:19:04.000]  給我們這個證據
[00:19:04.000 --> 00:19:05.000]  贊美你
[00:19:05.000 --> 00:19:06.000]  禱告奉耶穌
[00:19:06.000 --> 00:19:07.000]  基督的名
[00:19:07.000 --> 00:19:08.000]  阿門
