
[00:00:00.000 --> 00:00:02.820]  今天跟大家分享的一個題目是
[00:19:38.940 --> 00:19:41.760]  凡是不肯否認主名的
[00:19:41.760 --> 00:19:44.560]  有些被送到鬥獸場餵野獸
[00:19:44.560 --> 00:19:46.100]  有些受酷刑
[00:19:46.100 --> 00:19:47.640]  有些被焚燒
[00:19:47.640 --> 00:19:52.000]  大約在公元一百五十五至一百五十六年的時候
[00:19:52.240 --> 00:19:54.800]  這位主教被帶到巡撫的面前
[00:19:54.800 --> 00:19:58.380]  巡撫就勸他向蓋撒獻祭
[00:19:58.380 --> 00:20:00.940]  那你就可以活命了
[00:20:00.940 --> 00:20:04.020]  你都已經那麼年老了
[00:20:04.020 --> 00:20:06.580]  何必自討苦吃呢
[00:20:06.580 --> 00:20:09.140]  不如起誓毀謗基督
[00:20:09.140 --> 00:20:10.680]  我就釋放你啦
[00:20:10.680 --> 00:20:15.020]  當時主教和他同行的人
[00:20:15.020 --> 00:20:18.100]  聽見一把聲音從天上降下來
[00:20:19.380 --> 00:20:23.480]  你要堅強作大丈夫
[00:20:23.480 --> 00:20:29.100]  當時即使羅馬的總督或者咆哮不止的群眾
[00:20:29.100 --> 00:20:31.660]  怎樣的危言恐嚇他們
[00:20:31.660 --> 00:20:33.980]  他都拒絕
[00:20:33.980 --> 00:20:35.760]  否認基督
[00:20:35.760 --> 00:20:37.820]  他這樣回答
[00:20:37.820 --> 00:20:41.660]  我侍奉主八十六年
[00:20:41.660 --> 00:20:43.180]  得著
[00:20:43.180 --> 00:20:44.980]  他無數的
[00:20:44.980 --> 00:20:46.260]  恩典
[00:20:47.020 --> 00:20:51.120]  我怎能夠否認救我的主呢
[00:20:51.120 --> 00:20:56.500]  保抱主教一生的腎
[00:20:56.500 --> 00:21:00.340]  保障他一生的腎
[00:21:00.340 --> 00:21:02.380]  他沒有否認
[00:21:02.380 --> 00:21:03.920]  當然
[00:21:03.920 --> 00:21:06.480]  這位的
[00:21:06.480 --> 00:21:08.020]  主教
[00:21:08.020 --> 00:21:11.600]  最後
[00:21:11.600 --> 00:21:13.140]  是被焚燒
[00:21:13.140 --> 00:21:15.960]  更加有人說他
[00:21:16.460 --> 00:21:17.740]  被人插了一刀
[00:21:17.740 --> 00:21:19.540]  但他流出的寶血
[00:21:19.540 --> 00:21:21.580]  竟然蓋過了那些火
[00:21:21.580 --> 00:21:25.420]  又搬去另一個火來再燒他
[00:21:25.420 --> 00:21:31.060]  這位就是致死忠心的弒妹娜主教
[00:21:31.060 --> 00:21:32.840]  玻璃格
[00:21:32.840 --> 00:21:37.460]  保抱我們一生的腎
[00:21:37.460 --> 00:21:39.500]  他會負責
[00:21:39.500 --> 00:21:42.580]  我們忠於他
[00:21:42.580 --> 00:21:44.100]  致死忠心
[00:21:44.360 --> 00:21:46.660]  跟從他、侍奉他
[00:21:46.660 --> 00:21:52.040]  保抱到底的神
[00:21:52.040 --> 00:21:54.600]  然後去到八節至到十三節
[00:21:54.600 --> 00:21:55.880]  是講到一個
[00:21:55.880 --> 00:21:56.900]  什麼神呢
[00:21:56.900 --> 00:21:59.200]  是言出必行的神
[00:21:59.200 --> 00:22:02.540]  在八節至十三節的裏面
[00:22:02.540 --> 00:22:03.820]  其實是一個
[00:22:03.820 --> 00:22:06.380]  警告亦是一個安慰的經文
[00:22:06.380 --> 00:22:08.940]  先知用了四個命令詞
[00:22:08.940 --> 00:22:10.480]  當想念者時
[00:22:10.480 --> 00:22:11.760]  作大丈夫
[00:22:12.020 --> 00:22:15.100]  要心裡思想、要追念上古的事
[00:22:15.100 --> 00:22:17.660]  來警告那些博弈的人
[00:22:17.660 --> 00:22:19.700]  這些博弈的人是什麼人呢
[00:22:19.700 --> 00:22:21.500]  這些就是
[00:22:21.500 --> 00:22:23.280]  所有離棄神的人
[00:22:23.280 --> 00:22:24.820]  就是這班
[00:22:24.820 --> 00:22:26.860]  以前不遵守神的約
[00:22:26.860 --> 00:22:28.140]  去拜偶像
[00:22:28.140 --> 00:22:29.180]  神審判他們
[00:22:29.180 --> 00:22:30.700]  被擄到巴比倫
[00:22:30.700 --> 00:22:32.500]  這些人
[00:22:32.500 --> 00:22:34.300]  就是離棄神的人
[00:22:34.300 --> 00:22:37.360]  先知呼召這些博弈的以色列民要
[00:22:37.360 --> 00:22:39.420]  記住過往的失敗
[00:22:39.420 --> 00:22:41.460]  要從中學習教訓
[00:22:41.720 --> 00:22:43.760]  在惡事上要自責
[00:22:43.760 --> 00:22:45.040]  要悔改
[00:22:45.040 --> 00:22:48.120]  在心智上要做大丈夫
[00:22:48.120 --> 00:22:51.700]  女正宗日本作大丈夫就是
[00:22:51.700 --> 00:22:53.500]  堅定不移
[00:22:53.500 --> 00:22:55.280]  並且要警醒
[00:22:55.280 --> 00:22:56.820]  站立得穩
[00:22:56.820 --> 00:22:59.380]  等待神藉著波斯
[00:22:59.380 --> 00:23:00.660]  王鼓列
[00:23:00.660 --> 00:23:05.020]  或者日後這位受苦的僕人
[00:23:05.020 --> 00:23:09.120]  以塞亞書講到這位受苦的尼塞亞
[00:23:09.120 --> 00:23:11.420]  就是這位耶穌基督終極
[00:23:11.680 --> 00:23:13.720]  當新約時間的時間
[00:23:13.720 --> 00:23:15.780]  耶穌基督來拯救
[00:23:15.780 --> 00:23:17.320]  當然最終極
[00:23:17.320 --> 00:23:19.880]  也要到耶穌基督再回來
[00:23:19.880 --> 00:23:23.960]  來施行終極的救贖
[00:23:23.960 --> 00:23:26.780]  因為神是言出必行的神
[00:23:26.780 --> 00:23:31.660]  所以在這八節至十三節的六節經文裏面
[00:23:31.660 --> 00:23:32.940]  「我」這個字
[00:23:32.940 --> 00:23:35.480]  已經出現了十六次
[00:23:35.480 --> 00:23:41.380]  先知指責這些剛硬被擄的以色列民
[00:23:41.380 --> 00:23:44.960]  這些博弈的人要回想梗古以來
[00:23:44.960 --> 00:23:47.780]  所有對神的認識
[00:23:47.780 --> 00:23:49.580]  這就是上古的時候
[00:23:49.580 --> 00:23:51.880]  所有對神的認識
[00:23:51.880 --> 00:23:55.200]  要從一個救恩的歷史去思想
[00:23:55.200 --> 00:23:56.740]  這些事情
[00:23:56.740 --> 00:23:58.280]  包括什麼呀
[00:23:58.280 --> 00:24:00.580]  創造的敘事
[00:24:00.580 --> 00:24:02.880]  洪水的敘事
[00:24:02.880 --> 00:24:04.680]  列祖的敘事
[00:24:04.680 --> 00:24:07.500]  還有出埃及的敘事
[00:24:07.760 --> 00:24:13.900]  還有入迦南、曠野、入迦南、士司時代
[00:24:13.900 --> 00:24:17.240]  上古還有大衛的王朝、所羅門的王朝
[00:24:17.240 --> 00:24:19.020]  這一切一切的事情
[00:24:19.020 --> 00:24:20.560]  你要追憐
[00:24:20.560 --> 00:24:22.100]  你要思想
[00:24:22.100 --> 00:24:26.200]  最近我們洛杉磯聖賢讀的經文
[00:24:26.200 --> 00:24:30.800]  如果大家有跟進經文的時間
[00:24:30.800 --> 00:24:31.580]  大家都會看到
[00:24:31.580 --> 00:24:33.360]  很多怨言
[00:24:33.360 --> 00:24:36.440]  他們去到曠野的時間
[00:24:36.700 --> 00:24:40.020]  又說沒水喝、沒食物
[00:24:40.020 --> 00:24:43.880]  我們不如死在曠野吧
[00:24:43.880 --> 00:24:49.500]  為什麼要帶我們來曠野呢
[00:24:49.500 --> 00:24:54.360]  服侍埃及人比死在曠野更好
[00:24:54.360 --> 00:24:55.900]  但是他們又
[00:24:55.900 --> 00:25:00.500]  看到神處處供應他們
[00:25:00.500 --> 00:25:03.580]  水喝不到嘛,苦嘛
[00:25:03.580 --> 00:25:05.620]  又把水變甜
[00:25:05.880 --> 00:25:08.700]  神又來給他們有瑪娜
[00:25:08.700 --> 00:25:10.740]  又有鵪鶉
[00:25:10.740 --> 00:25:12.800]  盤石又出水
[00:25:12.800 --> 00:25:15.600]  所以很多很多感恩的事情
[00:25:15.600 --> 00:25:17.400]  很多很多的恩典
[00:25:17.400 --> 00:25:19.700]  同樣是神的供應
[00:25:19.700 --> 00:25:26.360]  人是需要從歷史裡面去學習功課的
[00:25:26.360 --> 00:25:28.660]  但是可惜
[00:25:28.660 --> 00:25:34.800]  人永遠無法從歷史吸取教訓
[00:25:35.820 --> 00:25:38.640]  弟兄姊妹要追憐上古的事
[00:25:38.640 --> 00:25:39.920]  不要從中覆轍
[00:25:39.920 --> 00:25:42.220]  要從中吸取教訓
[00:25:42.220 --> 00:25:44.020]  所謂鑑古之金
[00:25:44.020 --> 00:25:47.080]  因為一切的事是要見證神
[00:25:47.080 --> 00:25:50.400]  是那位獨一的真神
[00:25:50.400 --> 00:25:51.940]  因為
[00:25:51.940 --> 00:25:53.220]  我是神
[00:25:53.220 --> 00:25:54.760]  並無別神
[00:25:54.760 --> 00:25:56.040]  我是神
[00:25:56.040 --> 00:25:58.860]  再沒有能比我的
[00:25:58.860 --> 00:26:02.700]  每一個的歷史故事
[00:26:03.200 --> 00:26:06.000]  都是神的故事,His story
[00:26:06.000 --> 00:26:09.080]  或許我們可以問兩個問題
[00:26:09.080 --> 00:26:12.160]  向自己問
[00:26:12.160 --> 00:26:14.720]  我們過往的生命歷史裡面
[00:26:14.720 --> 00:26:18.040]  其實正在揭示神是一位怎樣的神
[00:26:18.040 --> 00:26:21.880]  在我們過往的生命歷史故事裡面
[00:26:21.880 --> 00:26:24.700]  對我們有什麼尷尬的地方
[00:26:24.700 --> 00:26:29.300]  或者我們有沒有看到感恩的地方
[00:26:29.300 --> 00:26:31.620]  所謂前車之鑑
[00:26:33.160 --> 00:26:35.220]  當信仰面臨危機的時候
[00:26:35.220 --> 00:26:36.480]  或者變得麻木
[00:26:36.480 --> 00:26:38.020]  甚至不信的時候
[00:26:38.020 --> 00:26:40.580]  我們要追憐上古的事情
[00:26:40.580 --> 00:26:42.120]  再次認識神
[00:26:42.120 --> 00:26:43.660]  是一位怎樣的神
[00:26:43.660 --> 00:26:45.440]  要鑑古之金
[00:26:45.440 --> 00:26:48.520]  快快轉眼仰望他的憐憫
[00:26:48.520 --> 00:26:49.800]  以及拯救
[00:26:49.800 --> 00:26:52.880]  不要硬著頸看,大家摸摸你的頸
[00:26:52.880 --> 00:26:53.900]  硬不硬
[00:26:53.900 --> 00:26:56.720]  可能很硬,要擰一下
[00:26:56.720 --> 00:26:59.020]  要信服,要信靠
[00:26:59.020 --> 00:27:01.840]  神是超越時空的全能神
[00:27:02.600 --> 00:27:04.900]  凡事都是照著他
[00:27:04.900 --> 00:27:07.200]  永恆的計劃來進展的
[00:27:07.200 --> 00:27:10.280]  你當下的困苦
[00:27:10.280 --> 00:27:11.560]  神是知道的
[00:27:11.560 --> 00:27:14.620]  你當下的病患
[00:27:14.620 --> 00:27:15.900]  神是知道的
[00:27:15.900 --> 00:27:17.700]  你當下的
[00:27:17.700 --> 00:27:19.240]  挑戰
[00:27:19.240 --> 00:27:20.520]  無論工作
[00:27:20.520 --> 00:27:21.280]  家庭
[00:27:21.280 --> 00:27:22.580]  婚姻
[00:27:22.580 --> 00:27:25.380]  前路的挑戰
[00:27:25.380 --> 00:27:26.920]  神是理解
[00:27:26.920 --> 00:27:28.720]  是了解,是知道的
[00:27:28.720 --> 00:27:31.020]  你當下的困苦
[00:27:31.280 --> 00:27:32.820]  是歷史的故事
[00:27:32.820 --> 00:27:34.600]  是神的故事
[00:27:34.600 --> 00:27:36.660]  他必會負責
[00:27:36.660 --> 00:27:39.220]  他亦有足夠的能力
[00:27:39.220 --> 00:27:41.020]  來去照管
[00:27:41.020 --> 00:27:43.820]  十字十一節
[00:27:43.820 --> 00:27:45.100]  就講到
[00:27:45.100 --> 00:27:46.380]  三個
[00:27:46.380 --> 00:27:47.160]  分詞
[00:27:47.160 --> 00:27:48.680]  來到
[00:27:48.680 --> 00:27:50.480]  講明
[00:27:50.480 --> 00:27:52.280]  神是那位
[00:27:52.280 --> 00:27:54.840]  自我啟示的神
[00:27:54.840 --> 00:27:58.920]  我從起初指明抹後的事
[00:27:59.440 --> 00:28:02.520]  從古時言明未成的事
[00:28:02.520 --> 00:28:07.640]  說我的囚算必立定,凡我所喜悅的,我必成就
[00:28:07.640 --> 00:28:15.320]  我招致了從東方來召那成就我囚算的人,從遠方來我已說出
[00:28:15.320 --> 00:28:19.400]  也必成就,我已謀定,也必造成
[00:28:19.400 --> 00:28:21.960]  神是自我啟示的神
[00:28:21.960 --> 00:28:23.760]  除非神啟示人
[00:28:23.760 --> 00:28:25.300]  人
[00:28:25.300 --> 00:28:26.320]  根本
[00:28:26.320 --> 00:28:27.100]  無法
[00:28:27.100 --> 00:28:28.880]  找到真神
[00:28:29.640 --> 00:28:30.420]  神的計劃
[00:28:30.420 --> 00:28:33.240]  是不受時空的限制
[00:28:33.240 --> 00:28:35.540]  神在任何時間任何地方
[00:28:35.540 --> 00:28:37.080]  都一直在做工
[00:28:37.080 --> 00:28:40.140]  神有預言的權柄
[00:28:40.140 --> 00:28:43.480]  從起初指明抹後的事
[00:28:43.480 --> 00:28:45.260]  他知道了
[00:28:45.260 --> 00:28:48.340]  從古時言明未成的事
[00:28:48.340 --> 00:28:52.180]  神有實現預言的權柄
[00:28:52.180 --> 00:28:53.460]  神是有
[00:28:53.460 --> 00:28:55.240]  計劃的
[00:28:55.240 --> 00:28:57.040]  有美意的
[00:28:57.040 --> 00:28:58.080]  有能力
[00:28:58.080 --> 00:28:59.080]  有權柄
[00:28:59.600 --> 00:29:02.420]  他主動去實現他的預言
[00:29:02.420 --> 00:29:03.960]  何以見得呢
[00:29:03.960 --> 00:29:05.740]  剛才十一節說到
[00:29:05.740 --> 00:29:11.580]  我招致了從東方來召那成就我囚算的人,從遠方來
[00:29:11.580 --> 00:29:13.120]  照神的時間
[00:29:13.120 --> 00:29:14.920]  照祂的方式
[00:29:14.920 --> 00:29:16.720]  來實現預言
[00:29:16.720 --> 00:29:20.020]  從東方來,從遠方來的致了
[00:29:20.020 --> 00:29:21.560]  是指什麼呢
[00:29:21.560 --> 00:29:22.840]  就是在
[00:29:22.840 --> 00:29:24.640]  先知
[00:29:24.640 --> 00:29:27.200]  打後的一百七十年之後
[00:29:27.720 --> 00:29:30.020]  原來波斯帝國的古烈王
[00:29:30.020 --> 00:29:31.820]  就是這個致了
[00:29:31.820 --> 00:29:33.100]  這個
[00:29:33.100 --> 00:29:35.140]  性情兇猛的了
[00:29:35.140 --> 00:29:38.480]  他准許秘魯的猶太人
[00:29:38.480 --> 00:29:39.500]  回歸
[00:29:39.500 --> 00:29:45.380]  這位波斯帝國的古烈王打敗巴比倫
[00:29:45.380 --> 00:29:47.680]  而他們亦是
[00:29:47.680 --> 00:29:51.280]  幫助這個秘魯的猶太人回歸
[00:29:51.280 --> 00:29:52.560]  帶來拯救
[00:29:52.560 --> 00:29:54.100]  我們這位的神
[00:29:54.100 --> 00:29:57.160]  是一位言出必行的神
[00:29:57.920 --> 00:29:59.980]  歷代邦國的君王的起伏
[00:29:59.980 --> 00:30:01.520]  升降的決定權
[00:30:01.520 --> 00:30:03.560]  不是在那個王的手上
[00:30:03.560 --> 00:30:05.360]  是在神的手裏邊
[00:30:05.360 --> 00:30:08.940]  他們是神手裏邊的工具而以
[00:30:08.940 --> 00:30:12.020]  有誰會想到日後波斯帝國興起
[00:30:12.020 --> 00:30:13.800]  竟然打敗巴比倫的呢
[00:30:13.800 --> 00:30:18.920]  誰會想到古烈王會准許所羅巴伯帶領秘魯的人
[00:30:18.920 --> 00:30:20.460]  回到國家
[00:30:20.460 --> 00:30:22.760]  耶和華神管轄
[00:30:22.760 --> 00:30:24.040]  傳遞
[00:30:24.040 --> 00:30:24.800]  神
[00:30:24.800 --> 00:30:26.340]  掌管歷史
[00:30:26.600 --> 00:30:28.640]  他言出必行
[00:30:28.640 --> 00:30:32.240]  人類的歷史是印證神學的舞台
[00:30:32.240 --> 00:30:34.280]  印證神的預言
[00:30:34.280 --> 00:30:37.340]  印證列國君王都是在
[00:30:37.340 --> 00:30:39.900]  服侍這位萬王之王
[00:30:39.900 --> 00:30:41.180]  萬主之主
[00:30:41.180 --> 00:30:43.480]  行他所喜悅的旨意
[00:30:43.480 --> 00:30:44.760]  上主
[00:30:44.760 --> 00:30:46.560]  言出必行
[00:30:46.560 --> 00:30:50.400]  看看今天我們香港的處境
[00:30:50.400 --> 00:30:52.960]  究竟神有什麼囚算
[00:30:52.960 --> 00:30:55.280]  他要謀定什麼事情呢
[00:30:55.800 --> 00:30:59.380]  他要呼召誰來成就他永恆的計劃呢
[00:30:59.380 --> 00:31:03.480]  好像上星期方景仁傳道和我們分享
[00:31:03.480 --> 00:31:05.020]  神是一位
[00:31:05.020 --> 00:31:06.040]  自引的神
[00:31:06.040 --> 00:31:08.080]  他是超越
[00:31:08.080 --> 00:31:12.440]  人的理解超越人所能夠想到的方式
[00:31:12.440 --> 00:31:15.000]  他就是那一位
[00:31:15.000 --> 00:31:16.280]  奇妙的神
[00:31:16.280 --> 00:31:20.120]  而且他是言出必行的神
[00:31:20.120 --> 00:31:22.680]  最後的兩節
[00:31:22.680 --> 00:31:23.960]  裏面
[00:31:24.200 --> 00:31:27.020]  就是講到這群心中橫緊
[00:31:27.020 --> 00:31:28.560]  遠離公義
[00:31:28.560 --> 00:31:30.360]  的人
[00:31:30.360 --> 00:31:33.940]  其實二塞亞書常常都會講到
[00:31:33.940 --> 00:31:35.460]  這群人
[00:31:35.460 --> 00:31:37.760]  是心肝頸硬的人
[00:31:37.760 --> 00:31:39.560]  心夢之猶的人
[00:31:39.560 --> 00:31:43.400]  耳朵發沉眼睛昏迷耳聾的眼下的百姓
[00:31:43.400 --> 00:31:45.200]  你們要聽
[00:31:45.200 --> 00:31:46.480]  要悔改
[00:31:46.480 --> 00:31:48.780]  聽不是左耳右耳出
[00:31:48.780 --> 00:31:49.800]  而是真的
[00:31:49.800 --> 00:31:50.820]  聽命
[00:31:50.820 --> 00:31:51.600]  馴服
[00:31:51.600 --> 00:31:53.400]  神的
[00:31:53.640 --> 00:31:54.400]  主動
[00:31:54.400 --> 00:31:55.940]  和主權
[00:31:55.940 --> 00:31:59.780]  是我使我的公義臨近
[00:31:59.780 --> 00:32:01.060]  我在食安
[00:32:01.060 --> 00:32:01.840]  施行
[00:32:01.840 --> 00:32:03.120]  救恩
[00:32:03.120 --> 00:32:06.440]  神的肯定和保證
[00:32:06.440 --> 00:32:07.720]  他的
[00:32:07.720 --> 00:32:09.000]  公義要臨近
[00:32:09.000 --> 00:32:10.540]  必不遠離
[00:32:10.540 --> 00:32:12.320]  必不遲然
[00:32:12.320 --> 00:32:18.720]  神的公義要臨近巴比倫
[00:32:18.720 --> 00:32:20.000]  將他消滅
[00:32:20.260 --> 00:32:26.400]  當然 拍爛手掌終於這個敵人能夠消滅
[00:32:26.400 --> 00:32:30.240]  但你有沒有想過神的公義一樣臨近以色列民
[00:32:30.240 --> 00:32:33.840]  他們並沒有特權免於神公義的審判
[00:32:33.840 --> 00:32:36.140]  就是藉著秘魯
[00:32:36.140 --> 00:32:37.400]  神要
[00:32:37.400 --> 00:32:38.180]  潔淨
[00:32:38.180 --> 00:32:39.720]  他的子民
[00:32:39.720 --> 00:32:41.260]  神要
[00:32:41.260 --> 00:32:42.540]  操練他們
[00:32:42.540 --> 00:32:43.820]  塑造他們
[00:32:43.820 --> 00:32:45.100]  考驗他們
[00:32:45.100 --> 00:32:47.900]  這場秘魯的浩劫
[00:32:47.900 --> 00:32:49.700]  是一個煉靜的過程
[00:32:50.220 --> 00:32:52.260]  以色列家一切如成的
[00:32:52.260 --> 00:32:54.320]  要聽我言
[00:32:54.320 --> 00:32:56.880]  經過這一切 食安就成為
[00:32:56.880 --> 00:32:58.920]  普世的一個焦點
[00:32:58.920 --> 00:33:02.520]  讓以色列成為耶和華的榮耀
[00:33:02.520 --> 00:33:04.560]  當然 日後以色列民
[00:33:04.560 --> 00:33:06.600]  又再次失敗
[00:33:06.600 --> 00:33:08.140]  要得到
[00:33:08.140 --> 00:33:09.160]  神
[00:33:09.160 --> 00:33:14.020]  預言的這位彌賽亞救主
[00:33:14.020 --> 00:33:14.800]  來到
[00:33:14.800 --> 00:33:16.340]  但終末
[00:33:16.340 --> 00:33:18.120]  耶穌基督會再來
[00:33:19.140 --> 00:33:21.200]  施行終極的救贖
[00:33:21.200 --> 00:33:24.780]  神的拯救必成就
[00:33:24.780 --> 00:33:26.300]  救恩
[00:33:26.300 --> 00:33:27.840]  施行救恩
[00:33:27.840 --> 00:33:30.140]  我的救恩必不遲然
[00:33:30.140 --> 00:33:32.460]  說他
[00:33:32.460 --> 00:33:33.740]  大家都會問
[00:33:33.740 --> 00:33:35.260]  必不遲然
[00:33:35.260 --> 00:33:36.540]  那是甚麼時候
[00:33:36.540 --> 00:33:38.860]  要等到甚麼時候?對於我們香港人來說
[00:33:38.860 --> 00:33:40.900]  我們真的等不到
[00:33:40.900 --> 00:33:42.940]  電梯慢一點也不行
[00:33:43.200 --> 00:33:49.340]  我們現在的巴士在應用程式裏面 我們看到還有一分鐘
[00:33:49.340 --> 00:33:51.400]  我們才下去的 下街的
[00:33:51.400 --> 00:33:53.180]  我們很難等
[00:33:53.180 --> 00:33:56.760]  必不遲然 何時來呢?
[00:33:56.760 --> 00:34:00.360]  以色列先知用一個信心的眼睛去看
[00:34:00.360 --> 00:34:02.660]  看到預言必實現
[00:34:02.660 --> 00:34:04.960]  先知所信的
[00:34:04.960 --> 00:34:07.780]  為他所信的
[00:34:07.780 --> 00:34:09.060]  堅定不移
[00:34:09.060 --> 00:34:10.340]  作大丈夫
[00:34:10.340 --> 00:34:11.880]  堅信神的拯救
[00:34:12.140 --> 00:34:13.920]  在神的時間裏面
[00:34:13.920 --> 00:34:15.720]  必不遲然
[00:34:15.720 --> 00:34:18.280]  必定的成就
[00:34:18.280 --> 00:34:20.340]  當想念
[00:34:20.340 --> 00:34:21.360]  這事
[00:34:21.360 --> 00:34:22.640]  作大丈夫
[00:34:22.640 --> 00:34:25.700]  要心裏思想 要追念上古的事
[00:34:25.700 --> 00:34:30.320]  因為上主必言出必行
[00:34:30.320 --> 00:34:32.620]  今天我們一生的寶藏
[00:34:32.620 --> 00:34:33.900]  在哪裏呢?
[00:34:33.900 --> 00:34:38.000]  今天我們是不是那班博弈的人 心中還緊的人
[00:34:38.000 --> 00:34:39.780]  遠離公義的人呢?
[00:34:40.300 --> 00:34:42.860]  我們的眼睛是看著什麼呢?
[00:34:42.860 --> 00:34:44.640]  偶像
[00:34:44.640 --> 00:34:45.920]  不是寶藏
[00:34:45.920 --> 00:34:47.980]  寶抱到底的神
[00:34:47.980 --> 00:34:49.780]  才是我們一生的寶藏
[00:34:49.780 --> 00:34:51.820]  言出必行的神
[00:34:51.820 --> 00:34:53.860]  才是我們一生的寶藏
[00:34:53.860 --> 00:35:00.020]  你願不願意將你自己的生命再一次的交託給我們這一位
[00:35:00.020 --> 00:35:01.800]  一生寶抱
[00:35:01.800 --> 00:35:02.820]  我們的神
[00:35:02.820 --> 00:35:05.380]  傳言毫無保留的
[00:35:05.380 --> 00:35:06.920]  來交託給他
[00:35:07.180 --> 00:35:10.760]  等候他按著他永恆的計劃和旨意
[00:35:10.760 --> 00:35:12.300]  展開這個歷史
[00:35:12.300 --> 00:35:13.320]  就是我們
[00:35:13.320 --> 00:35:14.860]  生命展開
[00:35:14.860 --> 00:35:17.420]  神奇妙的故事呢?
[00:35:17.420 --> 00:35:24.340]  最近我以前瞞訓一位老師
[00:35:24.340 --> 00:35:27.660]  他退休之後回到溫哥華
[00:35:27.660 --> 00:35:30.740]  就發現他有一個癌症
[00:35:30.740 --> 00:35:34.060]  是一個不能治癒的癌症
[00:35:34.820 --> 00:35:38.160]  他在網上純粹寫
[00:35:38.160 --> 00:35:40.200]  一些神學的反省
[00:35:40.200 --> 00:35:42.760]  他是一個很好的牧者
[00:35:42.760 --> 00:35:45.060]  是一位瞞訓的老師
[00:35:45.060 --> 00:35:46.340]  也是一個聖經的學者
[00:35:46.340 --> 00:35:51.460]  在五月初他出了一篇文章
[00:35:51.460 --> 00:35:54.780]  這篇文章叫做「我們死後會怎樣」
[00:35:54.780 --> 00:35:57.860]  因為他已經在等死亡
[00:35:57.860 --> 00:36:00.420]  他不知道死亡是否
[00:36:00.420 --> 00:36:01.700]  明天就會來到
[00:36:04.000 --> 00:36:05.800]  死後會怎樣?有人說
[00:36:05.800 --> 00:36:07.840]  我思故我在
[00:36:07.840 --> 00:36:09.380]  我不能夠思想
[00:36:09.380 --> 00:36:10.920]  就故我不在
[00:36:10.920 --> 00:36:13.980]  當大腦停止運作的時候
[00:36:13.980 --> 00:36:15.520]  生命就結束了
[00:36:15.520 --> 00:36:16.540]  是不是呢?
[00:36:16.540 --> 00:36:19.100]  所以現在很多西方的大學
[00:36:19.100 --> 00:36:23.460]  對於瀕死經驗有很多研究
[00:36:23.460 --> 00:36:25.000]  甚至有些大學
[00:36:25.000 --> 00:36:27.560]  成立一些學系
[00:36:27.560 --> 00:36:29.860]  Department
[00:36:29.860 --> 00:36:33.700]  研究一個叫「感知研究」
[00:36:33.960 --> 00:36:35.240]  Perceptual studies
[00:36:35.240 --> 00:36:38.820]  在他們的研究裏面
[00:36:38.820 --> 00:36:42.420]  是不是說大腦停止了工作之後
[00:36:42.420 --> 00:36:44.200]  意識就會
[00:36:44.200 --> 00:36:46.000]  沒有呢?
[00:36:46.000 --> 00:36:47.280]  就什麼都沒有了
[00:36:47.280 --> 00:36:48.800]  還是意識
[00:36:48.800 --> 00:36:50.600]  是否繼續存在呢?
[00:36:50.600 --> 00:36:53.940]  一位非常著名的臨床教授
[00:36:53.940 --> 00:36:54.700]  Scott Haig
[00:36:54.700 --> 00:36:58.800]  他講到一個這樣的經驗
[00:36:58.800 --> 00:37:00.580]  他說一個病人
[00:37:00.580 --> 00:37:02.380]  大衛的故事
[00:37:03.400 --> 00:37:09.040]  他說他的轉移性癌症已經侵蝕了他大部分的大腦
[00:37:09.040 --> 00:37:10.580]  所以他完全沒有反應
[00:37:10.580 --> 00:37:13.900]  但是在他死前
[00:37:13.900 --> 00:37:14.920]  一個小時
[00:37:14.920 --> 00:37:17.480]  他突然醒了
[00:37:17.480 --> 00:37:19.280]  然後對著家人
[00:37:19.280 --> 00:37:20.300]  笑
[00:37:20.300 --> 00:37:23.120]  還有講話講得很清楚
[00:37:23.120 --> 00:37:25.420]  然後他就走了
[00:37:25.420 --> 00:37:29.260]  Scott Haig
[00:37:29.260 --> 00:37:30.280]  醫生
[00:37:30.280 --> 00:37:31.560]  他這樣寫
[00:37:33.100 --> 00:37:36.180]  不是大衛的大腦把他叫醒
[00:37:36.180 --> 00:37:37.960]  因為這個大腦已經
[00:37:37.960 --> 00:37:39.760]  摧毀了
[00:37:39.760 --> 00:37:41.040]  蠶食了
[00:37:41.040 --> 00:37:46.400]  他的大腦已經不能夠有任何功能
[00:37:46.400 --> 00:37:50.000]  看來大衛身體的腦細胞之外
[00:37:50.000 --> 00:37:53.320]  還有一種意識在起作用
[00:37:53.320 --> 00:37:57.160]  當然對於我們信耶穌的人
[00:37:57.160 --> 00:37:58.440]  我們其實一早已經知道
[00:37:58.440 --> 00:38:01.000]  聖經也是講了給我們知道
[00:38:01.760 --> 00:38:04.580]  我們的生命是會繼續
[00:38:04.580 --> 00:38:07.900]  我們每一個與耶穌結連的人
[00:38:07.900 --> 00:38:10.460]  是有一個永遠的生命
[00:38:10.460 --> 00:38:15.060]  就像每一樣能夠睜開我們的眼睛
[00:38:15.060 --> 00:38:17.640]  看到生命的創造主
[00:38:17.640 --> 00:38:21.720]  這一位生命的創造主不單只是我們一生的保障
[00:38:21.720 --> 00:38:24.280]  而且是永遠
[00:38:24.280 --> 00:38:25.560]  永恆
