
[00:00:00.000 --> 00:00:03.000]  在致敬道之前,我們同心來祈禱
[00:25:36.000 --> 00:25:39.000]  神在掌管一切
[00:25:39.000 --> 00:25:46.000]  不會讓我們完全失控
[00:25:46.000 --> 00:25:50.000]  我記得有一年
[00:25:50.000 --> 00:25:52.000]  我們崇拜之後
[00:25:52.000 --> 00:25:54.000]  我們受訪的教會
[00:25:54.000 --> 00:25:57.000]  和一位弟兄一起唱這首詩歌
[00:25:57.000 --> 00:26:00.000]  「神你在掌管」
[00:26:00.000 --> 00:26:02.000]  我們一起唱
[00:26:02.000 --> 00:26:04.000]  唱的時候
[00:26:04.000 --> 00:26:07.000]  我們心裡和眼睛裡
[00:26:07.000 --> 00:26:09.000]  都在流淚
[00:26:09.000 --> 00:26:14.000]  這位弟兄有末期的癌症
[00:26:14.000 --> 00:26:16.000]  他回來教會
[00:26:16.000 --> 00:26:19.000]  來和我們一起祈禱
[00:26:19.000 --> 00:26:21.000]  我們唱這首詩歌
[00:26:21.000 --> 00:26:24.000]  彼此來鼓勵
[00:26:24.000 --> 00:26:27.000]  神你在掌管
[00:26:27.000 --> 00:26:33.000]  時間萬有空間
[00:26:33.000 --> 00:26:35.000]  我們在唱
[00:26:35.000 --> 00:26:40.000]  我們憑著信心來宣告
[00:26:40.000 --> 00:26:45.000]  雖然弟兄最終被主接走
[00:26:45.000 --> 00:26:49.000]  但我們仍然在安息禮拜裡
[00:26:49.000 --> 00:26:52.000]  繼續唱這首詩歌
[00:26:52.000 --> 00:26:54.000]  神你在掌管
[00:26:54.000 --> 00:26:57.000]  時間萬有空間
[00:26:57.000 --> 00:27:01.000]  是他太太來叮囑我們
[00:27:01.000 --> 00:27:03.000]  要唱這首詩歌
[00:27:03.000 --> 00:27:07.000]  因為弟兄臨終之前
[00:27:07.000 --> 00:27:10.000]  他說這首詩歌
[00:27:10.000 --> 00:27:14.000]  要在安息禮拜裡唱
[00:27:14.000 --> 00:27:16.000]  他說我相信
[00:27:16.000 --> 00:27:20.000]  神仍然在掌管
[00:27:20.000 --> 00:27:27.000]  這段經文
[00:27:27.000 --> 00:27:30.000]  同樣可以教導我們
[00:27:30.000 --> 00:27:32.000]  戰勝風雨
[00:27:32.000 --> 00:27:35.000]  更顯信心
[00:27:35.000 --> 00:27:41.000]  耶穌容許門徒經歷驚心動魄的場面
[00:27:41.000 --> 00:27:43.000]  是因為耶穌知道
[00:27:43.000 --> 00:27:48.000]  門徒應該有能力與風浪共存
[00:27:48.000 --> 00:27:51.000]  耶穌沒有立即停止風浪
[00:27:51.000 --> 00:27:55.000]  反而在風浪裡安然睡覺
[00:27:55.000 --> 00:27:58.000]  願讓門徒經歷風高浪急
[00:27:58.000 --> 00:27:59.000]  人的渺小
[00:27:59.000 --> 00:28:03.000]  凸顯神的偉大
[00:28:03.000 --> 00:28:06.000]  風浪縱然可怕
[00:28:06.000 --> 00:28:08.000]  但我們仍然可以效法耶穌
[00:28:08.000 --> 00:28:11.000]  安然與風浪共存
[00:28:11.000 --> 00:28:17.000]  以信心和勇氣面對
[00:28:17.000 --> 00:28:21.000]  經歷了這場風浪之後
[00:28:21.000 --> 00:28:25.000]  理應是大團圓的結局
[00:28:25.000 --> 00:28:26.000]  就好像我們的語場片
[00:28:26.000 --> 00:28:27.000]  完了之後
[00:28:27.000 --> 00:28:29.000]  就會一起唱歌
[00:28:29.000 --> 00:28:33.000]  齊歡唱,同慶賀
[00:28:33.000 --> 00:28:35.000]  就會好像很開心一樣
[00:28:35.000 --> 00:28:37.000]  完成了
[00:28:37.000 --> 00:28:39.000]  整件事應該如何?
[00:28:39.000 --> 00:28:43.000]  很開心和快樂
[00:28:43.000 --> 00:28:45.000]  但技術如何?
[00:28:45.000 --> 00:28:47.000]  不是的
[00:28:47.000 --> 00:28:49.000]  門徒如何?
[00:28:49.000 --> 00:28:51.000]  更害怕了
[00:28:51.000 --> 00:28:55.000]  經文裡說
[00:28:55.000 --> 00:29:00.000]  當耶穌問門徒
[00:29:00.000 --> 00:29:02.000]  為何膽怯?
[00:29:02.000 --> 00:29:03.000]  為何沒有信心?
[00:29:03.000 --> 00:29:06.000]  他們就大大地懼怕
[00:29:06.000 --> 00:29:08.000]  第41節
[00:29:08.000 --> 00:29:10.000]  彼此說
[00:29:10.000 --> 00:29:12.000]  這到底是誰?
[00:29:12.000 --> 00:29:16.000]  連風和海也稱重他了
[00:29:16.000 --> 00:29:18.000]  理應是怎樣?
[00:29:18.000 --> 00:29:19.000]  他們很害怕
[00:29:19.000 --> 00:29:23.000]  很害怕船快要沉了
[00:29:23.000 --> 00:29:25.000]  這件事解決了
[00:29:25.000 --> 00:29:26.000]  風浪平靜了
[00:29:26.000 --> 00:29:27.000]  應該怎樣?
[00:29:27.000 --> 00:29:29.000]  天亮了
[00:29:29.000 --> 00:29:31.000]  完全不害怕
[00:29:31.000 --> 00:29:32.000]  很開心
[00:29:32.000 --> 00:29:33.000]  但怎料
[00:29:33.000 --> 00:29:35.000]  經文裡的技術如何?
[00:29:35.000 --> 00:29:38.000]  門徒是更害怕
[00:29:38.000 --> 00:29:39.000]  門徒問
[00:29:39.000 --> 00:29:40.000]  這到底是誰?
[00:29:40.000 --> 00:29:44.000]  風浪都稱重了他
[00:29:44.000 --> 00:29:47.000]  這反映儘管耶穌
[00:29:47.000 --> 00:29:49.000]  曾經在門徒面前
[00:29:49.000 --> 00:29:52.000]  講了很多教導
[00:29:52.000 --> 00:29:55.000]  行了不少神蹟
[00:29:55.000 --> 00:29:58.000]  但仍然不明白神的能力
[00:29:58.000 --> 00:30:03.000]  信心依然淺薄
[00:30:03.000 --> 00:30:08.000]  我們說信仰需要經歷
[00:30:08.000 --> 00:30:10.000]  為何我們的孩子
[00:30:10.000 --> 00:30:15.000]  我們的下一代
[00:30:15.000 --> 00:30:16.000]  沒有回教會
[00:30:16.000 --> 00:30:18.000]  其中一個原因
[00:30:18.000 --> 00:30:24.000]  是因為信仰只停留在父母身上
[00:30:24.000 --> 00:30:26.000]  父母要我們回教會
[00:30:26.000 --> 00:30:27.000]  怎樣?
[00:30:27.000 --> 00:30:28.000]  回教會
[00:30:28.000 --> 00:30:29.000]  當我小學升中學
[00:30:29.000 --> 00:30:30.000]  我們就不回教會
[00:30:30.000 --> 00:30:34.000]  為甚麼?
[00:30:34.000 --> 00:30:35.000]  父母叫我回
[00:30:35.000 --> 00:30:36.000]  父母叫我回
[00:30:36.000 --> 00:30:37.000]  迫我回
[00:30:37.000 --> 00:30:39.000]  迫這個字眼
[00:30:39.000 --> 00:30:40.000]  當我長大
[00:30:40.000 --> 00:30:41.000]  怎樣?
[00:30:41.000 --> 00:30:42.000]  選擇不回
[00:30:42.000 --> 00:30:43.000]  因為這個信仰
[00:30:43.000 --> 00:30:44.000]  是我父母的
[00:30:44.000 --> 00:30:46.000]  不是我的
[00:30:46.000 --> 00:30:51.000]  信仰沒有在他生命裡紮根
[00:30:51.000 --> 00:30:55.000]  只是一個頭腦上的認知
[00:30:55.000 --> 00:30:58.000]  門徒和耶穌一起來生活
[00:30:58.000 --> 00:30:59.000]  聽了很多教訓
[00:30:59.000 --> 00:31:01.000]  都依然可以左而入
[00:31:01.000 --> 00:31:02.000]  右而出
[00:31:02.000 --> 00:31:03.000]  為甚麼?
[00:31:03.000 --> 00:31:06.000]  因為這些只是知識
[00:31:06.000 --> 00:31:08.000]  只是一些二手的經驗
[00:31:08.000 --> 00:31:10.000]  聽耶穌教訓其他人
[00:31:10.000 --> 00:31:12.000]  與我無關
[00:31:12.000 --> 00:31:16.000]  但經歷過今次的事件之後
[00:31:16.000 --> 00:31:18.000]  耶穌責備他們
[00:31:18.000 --> 00:31:20.000]  為甚麼還沒有信心?
[00:31:20.000 --> 00:31:22.000]  為甚麼還膽怯?
[00:31:22.000 --> 00:31:27.000]  他們就顫抖和震驚
[00:31:27.000 --> 00:31:31.000]  因為耶穌到底是誰?
[00:31:31.000 --> 00:31:32.000]  一直跟著耶穌這麼久
[00:31:32.000 --> 00:31:34.000]  跟著耶穌
[00:31:34.000 --> 00:31:35.000]  做耶穌的門徒
[00:31:35.000 --> 00:31:39.000]  仍然都不知道耶穌是誰?
[00:31:39.000 --> 00:31:42.000]  是不是真的不知道?
[00:31:42.000 --> 00:31:44.000]  可能只是知道一些皮毛
[00:31:44.000 --> 00:31:47.000]  只是一些表象
[00:31:47.000 --> 00:31:51.000]  由大風浪到大平靜
[00:31:51.000 --> 00:31:55.000]  平靜了外在的風浪、風暴
[00:31:55.000 --> 00:31:59.000]  引爆了另一股更加強勁的風暴
[00:31:59.000 --> 00:32:03.000]  遙控每一位門徒的心靈
[00:32:03.000 --> 00:32:08.000]  他們置身在風暴的中心
[00:32:08.000 --> 00:32:11.000]  耶穌吩咐風雨安靜
[00:32:11.000 --> 00:32:13.000]  不作聲
[00:32:13.000 --> 00:32:18.000]  凸顯耶穌的權能
[00:32:18.000 --> 00:32:21.000]  掌管大自然的能力
[00:32:21.000 --> 00:32:23.000]  門徒驚訝耶穌的權能
[00:32:23.000 --> 00:32:30.000]  被震撼得目瞪口呆
[00:32:30.000 --> 00:32:33.000]  總結平靜風浪的事件
[00:32:33.000 --> 00:32:36.000]  耶穌對門徒發出挑戰
[00:32:36.000 --> 00:32:41.000]  你們的信心在哪裡?
[00:32:41.000 --> 00:32:45.000]  門徒見證了狂風大浪
[00:32:45.000 --> 00:32:49.000]  體驗了大自然的強大
[00:32:49.000 --> 00:32:52.000]  人面對狂風巨浪
[00:32:52.000 --> 00:32:54.000]  怎樣都不能夠抵擋
[00:32:54.000 --> 00:32:56.000]  都是蒼白無力
[00:32:56.000 --> 00:32:58.000]  不堪一擊
[00:32:58.000 --> 00:33:00.000]  但在不堪一擊裡面
[00:33:00.000 --> 00:33:03.000]  可以看到耶穌的大能
[00:33:03.000 --> 00:33:06.000]  耶穌的拯救
[00:33:06.000 --> 00:33:10.000]  同樣在這一刻
[00:33:10.000 --> 00:33:15.000]  你是否正在經歷人生的風浪?
[00:33:15.000 --> 00:33:21.000]  是否遇見極大的挑戰?
[00:33:21.000 --> 00:33:24.000]  讓我們來仰望這位
[00:33:24.000 --> 00:33:27.000]  在風暴當中與我們同行的主
[00:33:27.000 --> 00:33:31.000]  祂會帶領我們超越風暴
[00:33:31.000 --> 00:33:34.000]  可能你抵禦人生的風浪
[00:33:34.000 --> 00:33:37.000]  差一點就沒頂
[00:33:37.000 --> 00:33:39.000]  你有沒有發現
[00:33:39.000 --> 00:33:42.000]  耶穌一直在身旁
[00:33:42.000 --> 00:33:44.000]  你心裡面的耶穌
[00:33:44.000 --> 00:33:48.000]  是否還在睡覺呢?
[00:33:48.000 --> 00:33:52.000]  最後用一個見證作為結束
[00:33:52.000 --> 00:33:58.000]  有一年我們去探訪國內的教會
[00:33:58.000 --> 00:33:59.000]  做完侍奉
[00:33:59.000 --> 00:34:02.000]  會請我們在廣深公路
[00:34:02.000 --> 00:34:04.000]  下著超大的雨
[00:34:04.000 --> 00:34:07.000]  來趕回深圳
[00:34:07.000 --> 00:34:11.000]  走到一半都還沒夠
[00:34:11.000 --> 00:34:13.000]  司機來到說
[00:34:13.000 --> 00:34:15.000]  看不到前面的路
[00:34:15.000 --> 00:34:17.000]  什麼事看不到前面的路?
[00:34:17.000 --> 00:34:20.000]  原來水撥壞了
[00:34:20.000 --> 00:34:21.000]  水撥壞了的時候
[00:34:21.000 --> 00:34:22.000]  那些雨爆開了
[00:34:22.000 --> 00:34:24.000]  倒水在玻璃上
[00:34:24.000 --> 00:34:26.000]  看不到前面
[00:34:26.000 --> 00:34:31.000]  廣深公路前面的車不斷湧上來
[00:34:31.000 --> 00:34:33.000]  我們本來在走120米
[00:34:33.000 --> 00:34:36.000]  要去到減速80
[00:34:36.000 --> 00:34:38.000]  然後怎樣呢?
[00:34:38.000 --> 00:34:41.000]  找人手伸手
[00:34:41.000 --> 00:34:42.000]  拆了水撥
[00:34:42.000 --> 00:34:44.000]  找人手處理
[00:34:44.000 --> 00:34:46.000]  本來我們全程都是睡覺
[00:34:46.000 --> 00:34:49.000]  只是司機醒來
[00:34:49.000 --> 00:34:53.000]  我們連續很多天侍奉
[00:34:53.000 --> 00:34:54.000]  回程很累
[00:34:54.000 --> 00:34:56.000]  在車上睡著
[00:34:56.000 --> 00:34:57.000]  突然間看到這樣的事
[00:34:57.000 --> 00:34:59.000]  我們一起拼命祈禱
[00:34:59.000 --> 00:35:00.000]  因為不知道發生什麼事
[00:35:00.000 --> 00:35:04.000]  因為我們很忙
[00:35:04.000 --> 00:35:06.000]  忙到我們這位大兄
[00:35:06.000 --> 00:35:07.000]  距離我們都看不到
[00:35:07.000 --> 00:35:09.000]  在車上
[00:35:09.000 --> 00:35:10.000]  我們又不能走得慢
[00:35:10.000 --> 00:35:12.000]  因為後面的車湧上來
[00:35:12.000 --> 00:35:14.000]  但前面又看不到發生什麼事
[00:35:14.000 --> 00:35:19.000]  我們不斷在祈禱
[00:35:19.000 --> 00:35:23.000]  我們回來寫見證集
[00:35:23.000 --> 00:35:26.000]  我們分享的感恩會
[00:35:26.000 --> 00:35:29.000]  都是在說同樣的事情
[00:35:29.000 --> 00:35:32.000]  整個旅程發生了很多事
[00:35:32.000 --> 00:35:36.000]  但最印象深刻的是
[00:35:36.000 --> 00:35:37.000]  神與我們同行
[00:35:37.000 --> 00:35:40.000]  保守我們在風雨中
[00:35:40.000 --> 00:35:42.000]  這件事情到今天
[00:35:42.000 --> 00:35:45.000]  仍然在影響我
[00:35:45.000 --> 00:35:48.000]  人生會遇到風浪
[00:35:48.000 --> 00:35:50.000]  遇到挑戰
[00:35:50.000 --> 00:35:54.000]  但我們深信神一直與我們同行
[00:35:54.000 --> 00:35:56.000]  與我們同渡風浪
[00:35:56.000 --> 00:36:04.000]  我們同心來祈禱
[00:36:04.000 --> 00:36:05.000]  切愛父神
[00:36:05.000 --> 00:36:07.000]  多謝祢
[00:36:07.000 --> 00:36:08.000]  因為在生命裡
[00:36:08.000 --> 00:36:13.000]  雖然有不少的艱難或挑戰
[00:36:13.000 --> 00:36:15.000]  但感恩的是
[00:36:15.000 --> 00:36:16.000]  我們的主耶穌
[00:36:16.000 --> 00:36:18.000]  一直與我們同行
[00:36:18.000 --> 00:36:22.000]  與我們同活
[00:36:22.000 --> 00:36:24.000]  我們感恩真理聖靈
[00:36:24.000 --> 00:36:25.000]  內在我們心裡
[00:36:25.000 --> 00:36:29.000]  成為我們得救的憑據和盼望
[00:36:29.000 --> 00:36:33.000]  容讓我們今天在困難當中
[00:36:33.000 --> 00:36:35.000]  在挑戰裡
[00:36:35.000 --> 00:36:37.000]  容讓聖經的說話
[00:36:37.000 --> 00:36:40.000]  再一次叮嚀鼓勵我們
[00:36:40.000 --> 00:36:42.000]  為什麼我們沒有信心
[00:36:42.000 --> 00:36:47.000]  為什麼我們仍然膽怯
[00:36:47.000 --> 00:36:52.000]  容讓耶穌對我們發出的提問
[00:36:52.000 --> 00:36:57.000]  邀請我們進入神慈愛的海洋裡
[00:36:57.000 --> 00:37:01.000]  我們看到神一直與我們同行
[00:37:01.000 --> 00:37:04.000]  與我們同活
[00:37:04.000 --> 00:37:07.000]  容讓這些艱難和挑戰
[00:37:07.000 --> 00:37:09.000]  再一次提示我們
[00:37:09.000 --> 00:37:12.000]  轉眼仰望耶穌
[00:37:12.000 --> 00:37:14.000]  在困難挑戰當中
[00:37:14.000 --> 00:37:17.000]  我們的主一直與我們同行
[00:37:17.000 --> 00:37:18.000]  與我們同活
[00:37:18.000 --> 00:37:20.000]  願以這份盼望
[00:37:20.000 --> 00:37:22.000]  這個真實的存在
[00:37:22.000 --> 00:37:25.000]  提醒、鼓勵我們
[00:37:25.000 --> 00:37:29.000]  繼續勇往直前
[00:37:29.000 --> 00:37:31.000]  憑信
[00:37:31.000 --> 00:37:34.000]  繼續迎難而上
[00:37:34.000 --> 00:37:37.000]  跨越人生的風波
[00:37:37.000 --> 00:37:40.000]  我們祈禱、仰望、交託
[00:37:40.000 --> 00:37:43.000]  奉靠救主耶穌基督的聖名
[00:37:43.000 --> 00:37:45.000]  阿部
