
[00:00:00.000 --> 00:00:02.000]  在聖誕的時節
[00:17:45.720 --> 00:17:47.120]  使者是天使來的
[00:17:47.120 --> 00:17:49.120]  束上帶子穿上鞋
[00:17:49.120 --> 00:17:50.120]  他就這樣做
[00:17:50.120 --> 00:17:50.920]  天使又說
[00:17:50.920 --> 00:17:53.120]  披上外衣跟著我來
[00:17:53.120 --> 00:17:55.520]  彼得就出來跟著他
[00:17:55.520 --> 00:17:57.720]  不知道天使所做的是真的
[00:17:58.320 --> 00:18:01.120]  只當見了異象或者做夢
[00:18:01.120 --> 00:18:02.520]  或者一個夢境
[00:18:02.520 --> 00:18:06.520]  過了一層第二層
[00:18:06.520 --> 00:18:11.120]  監牢就來到臨街的鐵門
[00:18:11.120 --> 00:18:12.920]  那門自己開了
[00:18:12.920 --> 00:18:15.120]  他們出來走過一條街
[00:18:15.120 --> 00:18:16.520]  天使便離開
[00:18:16.520 --> 00:18:17.920]  他去了
[00:18:17.920 --> 00:18:20.320]  彼得醒悟過來
[00:18:20.320 --> 00:18:24.120]  說我現在真知道主差遣他的
[00:18:24.120 --> 00:18:25.720]  天使
[00:18:27.720 --> 00:18:29.920]  救我脫離希律的手
[00:18:29.920 --> 00:18:34.520]  我由大百姓一切所盼望的
[00:18:34.520 --> 00:18:36.320]  這個也是
[00:18:36.320 --> 00:18:41.120]  聖經不是很多講到天使
[00:18:41.120 --> 00:18:45.720]  講到天使又不是很詳細講到
[00:18:45.720 --> 00:18:47.520]  關於天使的事情
[00:18:47.520 --> 00:18:48.920]  不過
[00:18:48.920 --> 00:18:51.520]  講的是清晰地
[00:18:51.520 --> 00:18:54.120]  是一貫性地
[00:18:54.120 --> 00:18:57.320]  是神差遣他來幫助人
[00:18:58.120 --> 00:18:59.520]  包括你和我
[00:18:59.520 --> 00:19:02.320]  是不是每次我們有困難
[00:19:02.320 --> 00:19:06.120]  上帝都要叫天使介入
[00:19:06.120 --> 00:19:08.720]  凡間
[00:19:08.720 --> 00:19:10.720]  介入物質世界
[00:19:10.720 --> 00:19:11.920]  靈體世界
[00:19:11.920 --> 00:19:14.120]  進入到物質世界
[00:19:14.120 --> 00:19:15.920]  來拯救我們
[00:19:15.920 --> 00:19:17.320]  我馬上回答你
[00:19:17.320 --> 00:19:18.320]  不是
[00:19:18.320 --> 00:19:21.120]  大多數都不是
[00:19:21.120 --> 00:19:23.720]  聖經裡面講幾次很真實
[00:19:23.720 --> 00:19:27.120]  但是這麼多次的生活環節裡面
[00:19:27.120 --> 00:19:28.720]  極少數而已
[00:19:28.720 --> 00:19:30.220]  但是如果上帝要用
[00:19:30.220 --> 00:19:31.220]  就是上帝要用
[00:19:31.220 --> 00:19:33.520]  上帝的拯救是真實的
[00:19:33.520 --> 00:19:38.020]  但是上帝的方法是決定的
[00:19:38.020 --> 00:19:40.120]  就是說我們有問題
[00:19:40.120 --> 00:19:41.120]  是上帝知道的
[00:19:41.120 --> 00:19:44.520]  是上帝一定願意幫助拯救我們的
[00:19:44.520 --> 00:19:46.320]  包括香港的環境
[00:19:46.320 --> 00:19:50.620]  包括香港的黑暗
[00:19:50.620 --> 00:19:53.320]  包括人心的黑暗
[00:19:53.320 --> 00:19:56.820]  以至於在生活上有危難
[00:19:56.820 --> 00:19:58.720]  在心靈裡面有痛苦
[00:19:58.720 --> 00:20:00.220]  是上帝知道的
[00:20:00.220 --> 00:20:02.720]  但是這次怎麼救呢?
[00:20:02.720 --> 00:20:04.220]  我不知道
[00:20:04.220 --> 00:20:07.520]  是不是耶穌要降臨呢?
[00:20:07.520 --> 00:20:08.320]  我不知道
[00:20:08.320 --> 00:20:11.920]  是不是祂使用人一些的方法呢?
[00:20:11.920 --> 00:20:14.120]  祂使用人一些僕人呢?
[00:20:14.120 --> 00:20:14.920]  我不知道
[00:20:14.920 --> 00:20:17.720]  是不是使用天使神蹟騎士介入
[00:20:17.720 --> 00:20:18.420]  不知道
[00:20:18.420 --> 00:20:21.320]  祂的方法是祂定的
[00:20:21.320 --> 00:20:23.920]  祂的拯救是真實的
[00:20:23.920 --> 00:20:24.920]  不過是怎樣
[00:20:24.920 --> 00:20:25.720]  我不知道
[00:20:25.720 --> 00:20:27.820]  那幾次都是天使
[00:20:27.820 --> 00:20:28.620]  下一張
[00:20:28.620 --> 00:20:34.120]  《馬太福音》還有一節聖經就是
[00:20:34.120 --> 00:20:39.920]  當耶穌接受魔鬼的試探的鍛鍊
[00:20:39.920 --> 00:20:41.320]  不單止一次
[00:20:41.320 --> 00:20:43.520]  還是三次之後魔鬼來了
[00:20:43.520 --> 00:20:48.320]  就有天使來自候、安慰、鼓勵等等的工作
[00:20:48.320 --> 00:20:50.520]  既有這個邏輯
[00:20:50.520 --> 00:20:51.220]  在第二點
[00:20:51.220 --> 00:20:54.120]  如果天使是真的
[00:20:55.220 --> 00:20:58.820]  天使的職責是神給他去幫助人的
[00:20:58.820 --> 00:20:59.720]  其中一件事情
[00:20:59.720 --> 00:21:01.020]  還有一站尾就是幫助人
[00:21:01.020 --> 00:21:02.420]  那麼他說
[00:21:02.420 --> 00:21:05.120]  既有天使受命幫助人
[00:21:05.120 --> 00:21:08.920]  所以我們應該感恩信靠
[00:21:08.920 --> 00:21:12.420]  以致生活有一個放心
[00:21:12.420 --> 00:21:15.820]  神用其他方法去幫助我們
[00:21:15.820 --> 00:21:17.820]  其中一個方法是有天使
[00:21:17.820 --> 00:21:19.420]  天使夠不夠力呢?
[00:21:19.420 --> 00:21:21.620]  千千萬萬這麼多
[00:21:21.620 --> 00:21:25.020]  如果上帝要調動兵馬的話
[00:21:25.220 --> 00:21:26.920]  他不用十四分鐘
[00:21:26.920 --> 00:21:28.420]  零點一四秒
[00:21:28.420 --> 00:21:30.720]  少於零點一四秒已經到步
[00:21:30.720 --> 00:21:32.120]  已經解決問題了
[00:21:32.120 --> 00:21:34.020]  下一張
[00:21:34.020 --> 00:21:35.720]  不過
[00:21:35.720 --> 00:21:39.920]  天使只不過是天使而已
[00:21:39.920 --> 00:21:44.920]  哇!上帝這麼多章羅做了天使
[00:21:44.920 --> 00:21:49.320]  哇!有了天使就在永恆裡面讚美上帝
[00:21:49.320 --> 00:21:53.420]  哇!然後還有地上的時間、空間
[00:21:53.420 --> 00:21:55.420]  有警察來幫助人
[00:21:55.420 --> 00:21:57.220]  哇!好勁啊!
[00:21:57.220 --> 00:22:01.920]  在德勝堂又多兵馬
[00:22:01.920 --> 00:22:02.920]  又搭馬
[00:22:02.920 --> 00:22:04.020]  又有能力
[00:22:04.020 --> 00:22:05.220]  隻隻勁馬
[00:22:05.220 --> 00:22:06.420]  又好打
[00:22:06.420 --> 00:22:09.120]  不過不要看得太大
[00:22:09.120 --> 00:22:10.720]  就是我今天最後一點說的
[00:22:10.720 --> 00:22:14.520]  天使只不過是天使而已
[00:22:14.520 --> 00:22:17.220]  啟示錄
[00:22:17.220 --> 00:22:22.420]  天使是講解一些預言
[00:22:22.420 --> 00:22:25.420]  這個啟示錄的作者就這樣記載了
[00:22:25.420 --> 00:22:27.220]  天使吩咐我說
[00:22:27.220 --> 00:22:28.720]  你要寫上
[00:22:28.720 --> 00:22:34.020]  凡被請赴羔羊之婚宴的有福料
[00:22:34.020 --> 00:22:35.320]  羔羊就是耶穌
[00:22:35.320 --> 00:22:40.320]  最後的婚宴就好像接納人一樣
[00:22:40.320 --> 00:22:48.220]  一個異象形象上去描述天堂的一個情景
[00:22:48.220 --> 00:22:50.020]  天使又對我說
[00:22:50.020 --> 00:22:52.420]  這是上帝真實的話
[00:22:52.420 --> 00:22:57.220]  又開心、又偉大、又光明、又真實、又可信
[00:22:57.220 --> 00:22:58.220]  哇!
[00:22:58.220 --> 00:23:02.420]  我就俯伏在他的腳前要拜他
[00:23:02.420 --> 00:23:03.720]  勁人來的
[00:23:03.720 --> 00:23:05.320]  就是勁天使
[00:23:05.320 --> 00:23:07.620]  跟我這個級別差很遠
[00:23:07.620 --> 00:23:09.020]  拜他這個
[00:23:09.020 --> 00:23:10.220]  然後接著他說
[00:23:10.220 --> 00:23:12.020]  千萬不可
[00:23:12.020 --> 00:23:14.120]  我和你
[00:23:14.120 --> 00:23:17.920]  並你那些為耶穌作見證的弟兄
[00:23:17.920 --> 00:23:21.720]  同事作僕人的你要敬拜上帝
[00:23:21.720 --> 00:23:24.520]  因為原宗的靈異乃是為耶穌作見證
[00:23:24.520 --> 00:23:26.820]  大家都有同一個
[00:23:26.820 --> 00:23:30.120]  或者神做到這個靈體又有能力一點
[00:23:30.120 --> 00:23:31.620]  又智慧一點
[00:23:31.620 --> 00:23:34.520]  又沒有軀殼所限制
[00:23:34.520 --> 00:23:37.920]  但是和人是同居
[00:23:37.920 --> 00:23:41.920]  和那個級別就是同事上帝的僕人而已
[00:23:41.920 --> 00:23:44.720]  你不用敬拜我
[00:23:44.720 --> 00:23:45.920]  所以我就說
[00:23:45.920 --> 00:23:48.120]  不要尋求天使
[00:23:48.120 --> 00:23:49.420]  雖然天使這麼大
[00:23:49.420 --> 00:23:50.020]  這麼厲害
[00:23:50.020 --> 00:23:52.120]  又真實
[00:23:52.120 --> 00:23:53.820]  有些人的經驗就說
[00:23:53.820 --> 00:23:55.320]  好像人一樣
[00:23:55.320 --> 00:23:56.320]  有雙翼的
[00:23:56.320 --> 00:23:57.420]  高過我一點點
[00:23:57.420 --> 00:23:59.120]  通常高過我一點點
[00:23:59.120 --> 00:23:59.820]  又帥一點
[00:23:59.820 --> 00:24:00.620]  又大一點
[00:24:00.620 --> 00:24:01.320]  OK
[00:24:01.320 --> 00:24:03.120]  我不知道這些是他的經歷
[00:24:03.120 --> 00:24:05.220]  只不過是天使而已
[00:24:05.220 --> 00:24:07.520]  不要敬拜他
[00:24:07.520 --> 00:24:09.620]  敬拜只是歸於上帝而已
[00:24:09.620 --> 00:24:12.220]  就是這個
[00:24:12.220 --> 00:24:13.020]  如果天使
[00:24:13.020 --> 00:24:17.020]  只不過天使帶來我一些感想
[00:24:17.020 --> 00:24:20.320]  一些提醒
[00:24:20.320 --> 00:24:23.220]  就是人都不要敬拜人
[00:24:23.220 --> 00:24:26.120]  無論一個人是多厲害
[00:24:26.120 --> 00:24:27.320]  你都不要敬拜他
[00:24:27.320 --> 00:24:30.820]  包括牧師傳道教會的領袖
[00:24:30.820 --> 00:24:31.520]  他多厲害
[00:24:31.520 --> 00:24:32.720]  只不過是人而已
[00:24:32.720 --> 00:24:34.720]  當然你說我很尊敬他
[00:24:34.720 --> 00:24:36.420]  我很樂意聽他教導
[00:24:36.420 --> 00:24:38.020]  我很受鼓勵
[00:24:38.020 --> 00:24:38.820]  沒問題
[00:24:38.820 --> 00:24:42.720]  但是千萬不要當神這樣拜他
[00:24:42.720 --> 00:24:44.320]  因為他說過這些話
[00:24:44.320 --> 00:24:47.220]  我就是因為他這樣
[00:24:47.220 --> 00:24:48.520]  因為他說過
[00:24:48.520 --> 00:24:49.620]  所以我全部都聽了
[00:24:49.620 --> 00:24:50.820]  是不是?
[00:24:50.820 --> 00:24:54.120]  全部沒有批判能力嗎?
[00:24:54.120 --> 00:24:56.120]  不要當神去拜
[00:24:56.120 --> 00:24:57.620]  然後呢
[00:24:57.620 --> 00:25:01.020]  一有一點點瑕疵被你發覺的時候
[00:25:01.020 --> 00:25:02.420]  那個人被你發覺
[00:25:02.420 --> 00:25:04.220]  你很仰慕
[00:25:04.220 --> 00:25:05.520]  很崇拜
[00:25:05.520 --> 00:25:06.820]  或者不要說敬拜
[00:25:06.820 --> 00:25:09.020]  很崇拜敬拜
[00:25:09.020 --> 00:25:10.720]  分不開的時候
[00:25:10.720 --> 00:25:13.420]  一發覺原來他有一點偏差
[00:25:13.420 --> 00:25:15.620]  我整個信仰都倒塌了
[00:25:15.620 --> 00:25:17.320]  是不是這樣?
[00:25:17.320 --> 00:25:19.420]  唯有上帝才是完全的
[00:25:19.420 --> 00:25:21.520]  你將這個人抬到這麼高
[00:25:21.520 --> 00:25:24.420]  在你心裡面欺騙自己抬到這麼高
[00:25:24.420 --> 00:25:26.520]  然後人家一有一點點瑕疵
[00:25:26.520 --> 00:25:28.920]  你就說信仰是虛假的
[00:25:28.920 --> 00:25:30.620]  可能不是這個人的問題
[00:25:30.620 --> 00:25:31.920]  是你的問題
[00:25:31.920 --> 00:25:37.120]  是你的批判標準怎麼看人
[00:25:37.120 --> 00:25:38.720]  不要敬拜人
[00:25:41.720 --> 00:25:44.620]  無論神用你多少
[00:25:44.620 --> 00:25:45.820]  也可以這麼說
[00:25:45.820 --> 00:25:47.420]  你不是上帝
[00:25:47.420 --> 00:25:49.220]  不要抬舉自己
[00:25:49.220 --> 00:25:51.420]  我沒有抬舉自己
[00:25:51.420 --> 00:25:53.220]  是別人說我這麼好
[00:25:53.220 --> 00:25:54.820]  你沒有否認
[00:25:54.820 --> 00:25:57.520]  希律沒有否認的結果是什麼?
[00:25:57.520 --> 00:26:01.720]  沒有殺蟲水就算了
[00:26:01.720 --> 00:26:03.120]  蟲咬死他
[00:26:03.120 --> 00:26:06.220]  所以如果你很難
[00:26:06.220 --> 00:26:07.120]  我沒有驕傲的
[00:26:07.120 --> 00:26:08.320]  不是,我沒有自己驕傲
[00:26:08.320 --> 00:26:11.720]  人家煲我煲到我真的飄飄然
[00:26:11.720 --> 00:26:16.320]  那麼有一點尷尬
[00:26:16.320 --> 00:26:17.920]  就是警惕一下自己
[00:26:17.920 --> 00:26:20.920]  你做什麼都是上帝的僕人
[00:26:20.920 --> 00:26:23.820]  別人做什麼都比上帝所讓
[00:26:23.820 --> 00:26:24.920]  只不過是僕人
[00:26:24.920 --> 00:26:28.220]  甚至天使也是僕人
[00:26:28.220 --> 00:26:28.920]  OK
[00:26:28.920 --> 00:26:30.720]  第二件事
[00:26:30.720 --> 00:26:34.220]  臨後的警告是嚴厲的
[00:26:34.220 --> 00:26:36.220]  十一章十四節
[00:26:36.220 --> 00:26:38.320]  這不足為怪
[00:26:38.320 --> 00:26:42.520]  因為連撒旦也裝作光明的天使
[00:26:42.520 --> 00:26:46.320]  今天不是說魔鬼邪靈
[00:26:46.320 --> 00:26:48.120]  魔鬼邪靈是造反的天使
[00:26:48.120 --> 00:26:49.320]  上帝懲罰他
[00:26:49.320 --> 00:26:53.320]  形象是從天上掉了他
[00:26:53.320 --> 00:26:54.620]  扔了他到地上
[00:26:54.620 --> 00:26:57.420]  那些叫邪靈
[00:26:57.420 --> 00:26:59.020]  是上帝的審判
[00:26:59.020 --> 00:26:59.820]  不過他說
[00:26:59.820 --> 00:27:03.320]  這些從魔鬼而來的邪靈
[00:27:03.320 --> 00:27:06.920]  都可以裝作光明的天使
[00:27:06.920 --> 00:27:08.920]  好像從上帝而來
[00:27:08.920 --> 00:27:10.320]  為什麼?
[00:27:10.320 --> 00:27:11.620]  騙你
[00:27:11.620 --> 00:27:12.920]  騙你去跟從
[00:27:12.920 --> 00:27:14.220]  所以當一個人
[00:27:14.220 --> 00:27:15.720]  我只是說實際來說
[00:27:15.720 --> 00:27:18.220]  不要強求異象
[00:27:18.220 --> 00:27:20.720]  不要強求神跡騎士
[00:27:20.720 --> 00:27:24.020]  不要強求有天使的出現
[00:27:24.020 --> 00:27:25.720]  你求求一下
[00:27:25.720 --> 00:27:28.120]  魔鬼都可以隨時介入
[00:27:28.120 --> 00:27:29.420]  然後騙你
[00:27:29.420 --> 00:27:32.220]  今天有沒有神跡騎士?
[00:27:32.220 --> 00:27:33.320]  我相信有的
[00:27:33.320 --> 00:27:34.520]  有沒有趕鬼治病?
[00:27:34.520 --> 00:27:35.820]  絕對有的
[00:27:35.820 --> 00:27:36.520]  我相信
[00:27:36.520 --> 00:27:38.020]  有沒有天使可以
[00:27:38.020 --> 00:27:40.420]  由靈界去到物質世界
[00:27:40.420 --> 00:27:42.420]  甚至你肉眼可以看到
[00:27:42.420 --> 00:27:44.020]  肉身可以經歷
[00:27:44.020 --> 00:27:45.820]  我都相信有的
[00:27:45.820 --> 00:27:48.220]  不過不要強求
[00:27:48.220 --> 00:27:51.720]  上帝用什麼方法來幫助
[00:27:51.720 --> 00:27:52.620]  拯救我們
[00:27:52.620 --> 00:27:54.420]  是不是他自己親自出馬
[00:27:54.420 --> 00:27:55.720]  是不是他電一電
[00:27:55.720 --> 00:27:56.620]  叮一叮
[00:27:56.620 --> 00:27:57.620]  神跡騎士
[00:27:57.620 --> 00:27:59.120]  是不是藉著天使
[00:27:59.120 --> 00:27:59.720]  是他說的
[00:27:59.720 --> 00:28:01.320]  強求就是我們的問題
[00:28:01.320 --> 00:28:02.320]  強求
[00:28:02.320 --> 00:28:05.620]  甚至是我們容許魔鬼
[00:28:05.620 --> 00:28:06.620]  邪靈
[00:28:06.620 --> 00:28:08.920]  去欺騙我們
[00:28:08.920 --> 00:28:12.020]  我好像在大家當中
[00:28:12.020 --> 00:28:14.720]  講過一個例子
[00:28:14.720 --> 00:28:16.420]  我再講一次
[00:28:16.420 --> 00:28:18.020]  因為我現在的記憶真的
[00:28:18.020 --> 00:28:19.620]  不太記得
[00:28:19.620 --> 00:28:21.620]  如果你第一次聽
[00:28:21.620 --> 00:28:22.620]  那就第一次聽
[00:28:22.620 --> 00:28:23.920]  如果不是的話
[00:28:23.920 --> 00:28:25.220]  好像很感動
[00:28:25.220 --> 00:28:25.820]  那就行了
[00:28:25.820 --> 00:28:29.520]  我們初頭德聖堂
[00:28:29.520 --> 00:28:32.320]  有一個黑社會的人物叫洪漢義
[00:28:32.320 --> 00:28:34.420]  他自己報稱
[00:28:34.420 --> 00:28:37.120]  有一些神跡騎士和上帝的交往
[00:28:37.120 --> 00:28:38.720]  所以肯定了他的信心
[00:28:38.720 --> 00:28:41.020]  又帶領他去天堂的經歷
[00:28:41.020 --> 00:28:42.220]  又帶領他去地獄的經歷
[00:28:42.220 --> 00:28:44.020]  我假設那是真的
[00:28:44.020 --> 00:28:45.620]  他很開心
[00:28:45.620 --> 00:28:46.720]  很受鼓勵
[00:28:46.720 --> 00:28:48.820]  然後有一次他又祈禱
[00:28:48.820 --> 00:28:50.120]  祈禱就有
[00:28:50.120 --> 00:28:53.620]  同樣的熱切的
[00:28:53.620 --> 00:28:55.320]  感動的經歷
[00:28:55.320 --> 00:28:57.220]  告訴他六合彩
[00:28:57.220 --> 00:28:59.720]  下一次開那六個號碼
[00:28:59.720 --> 00:29:03.320]  邏輯地說
[00:29:03.320 --> 00:29:04.120]  既然
[00:29:04.120 --> 00:29:08.520]  那些神跡騎士
[00:29:08.520 --> 00:29:10.420]  天堂地獄的經歷是真的
[00:29:10.420 --> 00:29:12.120]  是這樣的感覺
[00:29:12.120 --> 00:29:17.020]  這次又有這樣的感覺
[00:29:17.020 --> 00:29:18.220]  但是就是
[00:29:18.220 --> 00:29:20.820]  六個數字去
[00:29:20.820 --> 00:29:25.320]  去喜歡一些錢
[00:29:25.320 --> 00:29:26.520]  或者說得不好
[00:29:26.520 --> 00:29:28.520]  去貪多一些
[00:29:28.520 --> 00:29:30.720]  不是很應該有的錢
[00:29:30.720 --> 00:29:32.720]  如果那次的經歷是真的
[00:29:32.720 --> 00:29:33.520]  這次的經歷是真的
[00:29:33.520 --> 00:29:34.720]  上次的經歷是真的
[00:29:34.720 --> 00:29:35.920]  就關於上帝是真的
[00:29:35.920 --> 00:29:36.820]  說的話是真的
[00:29:36.820 --> 00:29:38.020]  所以我這次的經歷是真的
[00:29:38.020 --> 00:29:39.820]  這次說的內容也應該是真的
[00:29:39.820 --> 00:29:40.620]  接著就
[00:29:40.620 --> 00:29:41.920]  叫人去買
[00:29:41.920 --> 00:29:43.920]  當然不知道怎麼樣
[00:29:43.920 --> 00:29:45.420]  很憤怒地
[00:29:45.420 --> 00:29:46.720]  別人忙得太多
[00:29:46.720 --> 00:29:47.520]  就跟他買
[00:29:47.520 --> 00:29:50.120]  然後就開彩
[00:29:50.120 --> 00:29:54.820]  不是那六個號碼
[00:29:57.420 --> 00:29:59.120]  接著他自己醒覺
[00:29:59.120 --> 00:30:00.120]  他自己說
[00:30:00.120 --> 00:30:01.820]  牧師說就好像罵他一樣
[00:30:01.820 --> 00:30:04.220]  如果我早點熟悉聖經
[00:30:04.220 --> 00:30:06.320]  叫不要貪財
[00:30:06.320 --> 00:30:07.720]  如果上帝真的要給錢我
[00:30:07.720 --> 00:30:10.120]  不需要藉著這些方法給錢我
[00:30:10.120 --> 00:30:13.920]  我就會知道這個經歷多濃厚
[00:30:13.920 --> 00:30:15.020]  是出自魔鬼
[00:30:15.020 --> 00:30:16.320]  不是出自上帝的了
[00:30:16.320 --> 00:30:19.120]  他說的
[00:30:19.120 --> 00:30:22.620]  所以如果我們
[00:30:22.620 --> 00:30:25.620]  要求這個經歷小心
[00:30:25.620 --> 00:30:27.720]  或者我直接地說
[00:30:27.720 --> 00:30:29.420]  不要只求
[00:30:29.420 --> 00:30:33.420]  離開軀殼
[00:30:33.420 --> 00:30:35.520]  靈魂出竅的經歷
[00:30:35.520 --> 00:30:38.920]  不要求這些神蹟奇事的感動
[00:30:38.920 --> 00:30:41.120]  如果上帝要給就給你
[00:30:41.120 --> 00:30:42.720]  但是不要只是求這些
[00:30:42.720 --> 00:30:45.220]  因為魔鬼同時可以入位
[00:30:45.220 --> 00:30:48.220]  扮成很像光明的天使
[00:30:48.220 --> 00:30:50.520]  感動神蹟奇事
[00:30:50.520 --> 00:30:51.720]  給你一些東西看
[00:30:51.720 --> 00:30:54.220]  然後你以為是從上帝而來
[00:30:54.320 --> 00:30:56.420]  其實是從魔鬼而來
[00:30:56.420 --> 00:30:59.520]  這是一個尷尬
[00:30:59.520 --> 00:31:00.820]  另外一件事情
[00:31:00.820 --> 00:31:02.520]  我們要謹記
[00:31:02.520 --> 00:31:04.920]  我們和上帝之間只有一個是中部
[00:31:04.920 --> 00:31:08.220]  耶穌基督是我們的中部推薦人
[00:31:08.220 --> 00:31:10.720]  去到上帝和永生而已
[00:31:10.720 --> 00:31:12.620]  沒有任何人
[00:31:12.620 --> 00:31:14.720]  沒有任何牧師
[00:31:14.720 --> 00:31:16.420]  沒有任何神父
[00:31:16.420 --> 00:31:18.620]  沒有任何道士
[00:31:18.620 --> 00:31:20.520]  沒有任何體制
[00:31:20.520 --> 00:31:22.220]  沒有任何宗派
[00:31:23.720 --> 00:31:25.120]  包括貴宗派
[00:31:25.120 --> 00:31:26.520]  即是弊宗派
[00:31:26.520 --> 00:31:27.520]  播道會
[00:31:27.520 --> 00:31:29.220]  厲害得多厲害都是宗派
[00:31:29.220 --> 00:31:30.920]  都不是中部
[00:31:30.920 --> 00:31:33.920]  包括天使
[00:31:33.920 --> 00:31:36.320]  唯有主耶穌是主
[00:31:36.320 --> 00:31:38.120]  所以今天簡單一點
[00:31:38.120 --> 00:31:39.420]  在聖誕節的時候
[00:31:39.420 --> 00:31:42.020]  我們或者是很高興的日子
[00:31:42.020 --> 00:31:45.320]  又見到商業社會裡面很多天使
[00:31:45.320 --> 00:31:48.620]  又或者是藝術的歷史裡面
[00:31:48.620 --> 00:31:49.920]  那些畫等等
[00:31:49.920 --> 00:31:51.520]  很多很美麗的天使
[00:31:51.520 --> 00:31:53.320]  很浪漫
[00:31:53.520 --> 00:31:55.820]  我又不想說不浪漫
[00:31:55.820 --> 00:31:58.620]  不過用聖經去鑑定一下
[00:31:58.620 --> 00:32:00.220]  今天講這個課題
[00:32:00.220 --> 00:32:03.220]  上帝創造天使
[00:32:03.220 --> 00:32:05.420]  其中一個的目的
[00:32:05.420 --> 00:32:08.620]  都是叫我們經歷上帝的幸福而已
[00:32:08.620 --> 00:32:11.920]  天使是上帝所創造的是真實的
[00:32:11.920 --> 00:32:14.320]  其中一個除了去敬拜上帝
[00:32:14.320 --> 00:32:17.420]  還有一個指令是幫助你和我
[00:32:17.420 --> 00:32:20.220]  不過在這麼真實的裡面
[00:32:20.220 --> 00:32:24.420]  我們不要忘記天使和我們只是僕人
[00:32:24.420 --> 00:32:25.520]  同一個
[00:32:25.520 --> 00:32:28.920]  在上帝面前同一個階級
[00:32:28.920 --> 00:32:30.420]  不要敬拜天使
[00:32:30.420 --> 00:32:31.620]  不要強求經歷
[00:32:31.620 --> 00:32:33.320]  不要自己扮演上帝
[00:32:33.320 --> 00:32:35.120]  不要自己扮演天使
[00:32:35.120 --> 00:32:36.820]  唯一的主宰
[00:32:36.820 --> 00:32:38.420]  聖誕節的信息
[00:32:38.420 --> 00:32:40.220]  耶穌是主
[00:32:40.220 --> 00:32:41.320]  我們一起祈禱
[00:32:41.320 --> 00:32:42.320]  天父上帝
[00:32:42.320 --> 00:32:44.620]  我們就多謝你今天在聖經裡面
[00:32:44.620 --> 00:32:51.520]  對我們的指引一個單向性的引導
[00:32:51.520 --> 00:32:52.520]  我們去明白
[00:32:52.520 --> 00:32:57.120]  叫這個事實成為我們更深理解你
[00:32:57.120 --> 00:32:59.520]  更加被激勵跟隨你
[00:32:59.520 --> 00:33:00.420]  又放心
[00:33:00.420 --> 00:33:03.020]  原來上帝預備了這麼多的資源
[00:33:03.020 --> 00:33:08.220]  去幫助拯救我們個人的患難
[00:33:08.220 --> 00:33:12.020]  拯救社會世界的患難
[00:33:12.220 --> 00:33:16.120]  我們為了有聖誕節十二月這個佳節的來臨
[00:33:16.120 --> 00:33:17.120]  要感謝你
[00:33:17.120 --> 00:33:20.720]  讓我們在今次的聖誕節裡面
[00:33:20.720 --> 00:33:24.120]  就正正在動盪當中
[00:33:24.120 --> 00:33:28.220]  更深經歷上帝的真實與平安
[00:33:28.220 --> 00:33:29.320]  奉耶穌名祈禱
[00:33:29.320 --> 00:33:29.820]  阿們
