
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹,平安。各位會友,大家好
[00:24:30.000 --> 00:24:34.000]  門徒跟隨著耶穌聽他的教訓
[00:24:34.000 --> 00:24:37.000]  看過他治病趕鬼的能力
[00:24:37.000 --> 00:24:42.000]  希望對這位夫子認識更多更深
[00:24:42.000 --> 00:24:46.000]  他們跟隨他走遍了加利利海周邊的地區
[00:24:46.000 --> 00:24:48.000]  最後來到這個地方
[00:24:48.000 --> 00:24:50.000]  該撒尼亞菲勒比
[00:24:50.000 --> 00:24:57.000]  也就是他們的工作和活動最北的地方
[00:24:57.000 --> 00:25:00.000]  我原本想給大家看一張地圖
[00:25:00.000 --> 00:25:05.000]  但是沒有準備好
[00:25:05.000 --> 00:25:12.000]  如果你熟知或者我們有聖經地理的聚會
[00:25:12.000 --> 00:25:15.000]  你就會知道該撒尼亞菲勒比
[00:25:15.000 --> 00:25:17.000]  就不是菲勒比也不是該撒尼亞
[00:25:17.000 --> 00:25:21.000]  這個地區就是加利利海北部
[00:25:21.000 --> 00:25:25.000]  是耶穌的活動來到這裡最北的地區
[00:25:25.000 --> 00:25:27.000]  過了這個地方
[00:25:27.000 --> 00:25:32.000]  耶穌就會進入他最後的人生旅程
[00:25:32.000 --> 00:25:35.000]  Jesus Christ的最後旅程
[00:25:35.000 --> 00:25:37.000]  就是他向南走
[00:25:37.000 --> 00:25:39.000]  一直向南
[00:25:39.000 --> 00:25:44.000]  經過了加利利海的家鄉生活的地區
[00:25:44.000 --> 00:25:49.000]  經過了撒馬利亞的沙漠
[00:25:49.000 --> 00:25:51.000]  然後去到耶路撒冷
[00:25:51.000 --> 00:25:54.000]  去到聖城
[00:25:54.000 --> 00:25:58.000]  耶穌知道最後的旅程會帶來什麼命運
[00:25:58.000 --> 00:26:01.000]  到了耶路撒冷他會受捉拿
[00:26:01.000 --> 00:26:02.000]  會被審問
[00:26:02.000 --> 00:26:04.000]  會受敲打
[00:26:04.000 --> 00:26:07.000]  最後會釘死在十字架上
[00:26:07.000 --> 00:26:13.000]  耶穌對於自己這種悲劇性的命運
[00:26:13.000 --> 00:26:16.000]  和他要救贖人類的這種使命
[00:26:16.000 --> 00:26:18.000]  是比較清楚的
[00:26:18.000 --> 00:26:22.000]  從由北轉向南那一刻開始
[00:26:22.000 --> 00:26:26.000]  他已經是多次地希望提醒他的門徒
[00:26:26.000 --> 00:26:29.000]  他來到世界上真正的使命是什麼
[00:26:29.000 --> 00:26:31.000]  他不是做王
[00:26:31.000 --> 00:26:36.000]  不是做新的耶路撒冷
[00:26:36.000 --> 00:26:38.000]  或者以色列國的君王
[00:26:38.000 --> 00:26:41.000]  而是受苦受死
[00:26:41.000 --> 00:26:44.000]  為了完成救贖的大業
[00:26:44.000 --> 00:26:48.000]  既知其苦仍然是上路
[00:26:48.000 --> 00:26:52.000]  故此一直往耶路撒冷的路上
[00:26:52.000 --> 00:26:56.000]  他不厭其煩地多次地向門徒講述
[00:26:56.000 --> 00:26:59.000]  基督的意思不是來做王
[00:26:59.000 --> 00:27:01.000]  而是要受苦的道理
[00:27:01.000 --> 00:27:05.000]  下面起碼有三次講過這種預言
[00:27:05.000 --> 00:27:08.000]  在馬太二十章、馬太二十四章
[00:27:08.000 --> 00:27:13.000]  這個基督可能有很多是裝假的出來的
[00:27:13.000 --> 00:27:16.000]  在往耶路撒冷的路上
[00:27:16.000 --> 00:27:20.000]  他講過有人會扮成假的基督出來
[00:27:20.000 --> 00:27:25.000]  無論如何他是多次提醒的門徒
[00:27:25.000 --> 00:27:30.000]  基督不是來這個世界上做王的
[00:27:30.000 --> 00:27:33.000]  不是代表權力的征服
[00:27:33.000 --> 00:27:36.000]  而是受苦和救贖
[00:27:36.000 --> 00:27:42.000]  也講過「我要回天國為你們預備地方」
[00:27:42.000 --> 00:27:45.000]  但是門徒像彼得這些人
[00:27:45.000 --> 00:27:49.000]  他認識到耶穌是基督之後
[00:27:49.000 --> 00:27:56.000]  感到身為尼賽亞的隨從有點自傲
[00:27:56.000 --> 00:28:01.000]  但他不知道這個悲劇性的命運將臨
[00:28:01.000 --> 00:28:04.000]  他們誤會耶穌將以王者的身份
[00:28:04.000 --> 00:28:06.000]  加臨聖城
[00:28:06.000 --> 00:28:09.000]  甚至認為他是榮耀的新王
[00:28:09.000 --> 00:28:11.000]  開邦立國
[00:28:11.000 --> 00:28:16.000]  行將要創立一個新的以色列國度
[00:28:16.000 --> 00:28:19.000]  我往那裡去
[00:28:19.000 --> 00:28:22.000]  門徒對這個問題和耶穌所想的
[00:28:22.000 --> 00:28:24.000]  應該有一個相當大的差異
[00:28:24.000 --> 00:28:27.000]  大家有著不同的憧憬
[00:28:27.000 --> 00:28:32.000]  你對耶穌基督有什麼認識和理解呢?
[00:28:32.000 --> 00:28:35.000]  如果你好像彼得知道所信是誰
[00:28:35.000 --> 00:28:38.000]  知道他是基督是永生神的兒子
[00:28:38.000 --> 00:28:40.000]  我當然恭喜你
[00:28:40.000 --> 00:28:44.000]  你對信仰是認識真確的
[00:28:44.000 --> 00:28:46.000]  我們這種信仰
[00:28:46.000 --> 00:28:50.000]  是否一定會帶來人生的命運呢?
[00:28:50.000 --> 00:28:54.000]  就好像尼賽亞身邊的隨從
[00:28:54.000 --> 00:28:58.000]  或者一起享受新國度裡的榮耀呢?
[00:28:58.000 --> 00:29:03.000]  這是兩個截然不同的問題
[00:29:03.000 --> 00:29:09.000]  最後我想在結束的時候說幾句
[00:29:09.000 --> 00:29:13.000]  我們在人生的道路上
[00:29:13.000 --> 00:29:16.000]  不斷的蒼茫不變方向
[00:29:16.000 --> 00:29:20.000]  或時時遇到迷茫失去信心
[00:29:20.000 --> 00:29:22.000]  我們不斷的尋找
[00:29:22.000 --> 00:29:25.000]  可以使我們重拾信心
[00:29:25.000 --> 00:29:29.000]  重新上路的引路人
[00:29:29.000 --> 00:29:31.000]  或許我們當中有些人會碰過
[00:29:31.000 --> 00:29:34.000]  幾位的高僧
[00:29:34.000 --> 00:29:36.000]  某位的道長
[00:29:36.000 --> 00:29:38.000]  或者某位的先知
[00:29:38.000 --> 00:29:42.000]  但是在座的大多數的我們
[00:29:42.000 --> 00:29:46.000]  在我們這條路上遇到耶穌基督
[00:29:46.000 --> 00:29:48.000]  當我們的人生之路
[00:29:48.000 --> 00:29:51.000]  到了該撒尼亞肥勒比的時候
[00:29:51.000 --> 00:29:53.000]  我們遇到基督
[00:29:53.000 --> 00:29:55.000]  也就是說我們人生
[00:29:55.000 --> 00:29:58.000]  走到最北的地方的時候
[00:29:58.000 --> 00:30:00.000]  走入寒冬的季節的時候
[00:30:00.000 --> 00:30:02.000]  我們遇到基督
[00:30:02.000 --> 00:30:05.000]  祂問我是誰
[00:30:05.000 --> 00:30:08.000]  這個問題叫我們多認識祂
[00:30:08.000 --> 00:30:10.000]  追尋
[00:30:10.000 --> 00:30:12.000]  跟從祂
[00:30:12.000 --> 00:30:14.000]  竭力去明白祂的身份
[00:30:14.000 --> 00:30:17.000]  去認識和了解祂是永生神的兒子
[00:30:17.000 --> 00:30:21.000]  這裡就是我們找到信仰的開始
[00:30:21.000 --> 00:30:23.000]  有了信仰我們的人生
[00:30:23.000 --> 00:30:27.000]  會經歷一個很大的轉彎
[00:30:27.000 --> 00:30:29.000]  這個轉彎就是說到了北部
[00:30:29.000 --> 00:30:32.000]  我們開始倒過頭來
[00:30:32.000 --> 00:30:34.000]  向南部
[00:30:34.000 --> 00:30:37.000]  The Great Turnaround
[00:30:37.000 --> 00:30:39.000]  以前是向北走的
[00:30:39.000 --> 00:30:41.000]  越走越寒冷
[00:30:41.000 --> 00:30:43.000]  越走越多陰霾的人生
[00:30:43.000 --> 00:30:45.000]  現在有了耶穌
[00:30:45.000 --> 00:30:47.000]  明白祂是基督之後
[00:30:47.000 --> 00:30:50.000]  人生應該有一個大的逆轉
[00:30:50.000 --> 00:30:52.000]  大的轉彎
[00:30:52.000 --> 00:30:54.000]  轉向南行
[00:30:54.000 --> 00:30:55.000]  奔向聖城
[00:30:55.000 --> 00:30:57.000]  奔向耶路撒冷
[00:30:57.000 --> 00:30:59.000]  這個是我們人生裡面
[00:30:59.000 --> 00:31:01.000]  一個重要的抉擇
[00:31:01.000 --> 00:31:03.000]  也是我們生命之中
[00:31:03.000 --> 00:31:05.000]  重要的信仰的轉向
[00:31:05.000 --> 00:31:08.000]  我叫它Spiritual Turn
[00:31:08.000 --> 00:31:10.000]  雖然信仰的真知
[00:31:10.000 --> 00:31:12.000]  和信仰帶來的命運
[00:31:12.000 --> 00:31:15.000]  仍然不是太清楚的
[00:31:15.000 --> 00:31:17.000]  仍然是糾纏不清
[00:31:17.000 --> 00:31:19.000]  叫跟隨耶穌的人
[00:31:19.000 --> 00:31:22.000]  都不一定是豁然明白
[00:31:22.000 --> 00:31:24.000]  然而自此之後
[00:31:24.000 --> 00:31:26.000]  你的信仰和你
[00:31:26.000 --> 00:31:28.000]  一定會在你的生命之中
[00:31:28.000 --> 00:31:33.000]  發揮著積極的作用和影響
[00:31:33.000 --> 00:31:35.000]  至於是怎樣的影響
[00:31:35.000 --> 00:31:37.000]  對你的命運帶來什麼變化
[00:31:37.000 --> 00:31:39.000]  我在這裡完全沒有辦法
[00:31:39.000 --> 00:31:42.000]  好像先知那樣告訴大家
[00:31:42.000 --> 00:31:45.000]  所以只能夠和大家說到這裡
[00:31:45.000 --> 00:31:48.000]  希望願主繼續的祝福各位
[00:31:48.000 --> 00:31:50.000]  使得各位的人生
[00:31:50.000 --> 00:31:53.000]  經歷了屬靈的大轉向之後
[00:31:53.000 --> 00:31:56.000]  從此一路向南
[00:31:56.000 --> 00:31:58.000]  中國人是很明白的
[00:31:58.000 --> 00:32:00.000]  一路向南跟隨基督
[00:32:00.000 --> 00:32:03.000]  將你的命運交託給他
[00:32:03.000 --> 00:32:04.000]  多謝各位
