
[00:00:00.000 --> 00:00:02.320]  各位聽聽姊妹 早安
[00:19:55.000 --> 00:19:57.000]  你只是擁有權力的人
[00:19:57.000 --> 00:20:00.600]  你真的向後看一看
[00:20:00.600 --> 00:20:02.000]  原來沒有人跟著你
[00:20:02.000 --> 00:20:06.600]  有些老闆說
[00:20:06.600 --> 00:20:09.400]  員工罷工都是為了錢
[00:20:09.400 --> 00:20:10.600]  這麼努力為了什麼
[00:20:10.600 --> 00:20:12.000]  都是為了錢
[00:20:12.000 --> 00:20:17.600]  但十幾十年來的工會研究就發現
[00:20:18.000 --> 00:20:21.600]  員工最重視第一件事是肯定
[00:20:21.600 --> 00:20:27.600]  第二件事最重要的是被重視
[00:20:27.600 --> 00:20:29.200]  被鼓勵
[00:20:29.200 --> 00:20:33.800]  第三件事就是覺得自己對公司有貢獻
[00:20:33.800 --> 00:20:36.400]  第四樣才是講錢
[00:20:36.400 --> 00:20:39.800]  你想想你所認識的同事
[00:20:39.800 --> 00:20:42.000]  為什麼離開你的公司
[00:20:42.000 --> 00:20:44.000]  他人工不錯地位不錯
[00:20:44.000 --> 00:20:45.000]  為什麼他走
[00:20:45.000 --> 00:20:46.800]  為什麼要去另外一間公司
[00:20:46.800 --> 00:20:48.200]  另外一間公司又差
[00:20:48.200 --> 00:20:50.200]  給他的人工又少
[00:20:50.200 --> 00:20:51.400]  為什麼都願意走
[00:20:51.400 --> 00:20:52.800]  因為那裡被重視
[00:20:52.800 --> 00:20:56.200]  中國人有一句說話這樣說
[00:20:56.200 --> 00:20:58.000]  君子不吃蕉來之子
[00:20:58.000 --> 00:21:00.200]  扔給我的食物我不會吃的
[00:21:00.200 --> 00:21:04.200]  有時老闆看錯了
[00:21:04.200 --> 00:21:05.800]  不是錢
[00:21:05.800 --> 00:21:07.800]  是關係
[00:21:07.800 --> 00:21:10.800]  我們聽過一句說話
[00:21:10.800 --> 00:21:13.600]  貧賤夫妻百事哀
[00:21:13.600 --> 00:21:16.400]  如果這樣說起來的話
[00:21:16.400 --> 00:21:17.800]  是錢的關係的話
[00:21:17.800 --> 00:21:20.400]  那麼所有窮人都應該離婚的
[00:21:20.400 --> 00:21:24.600]  窮人的離婚率應該高過有錢人的
[00:21:24.600 --> 00:21:26.800]  但事實上不是
[00:21:26.800 --> 00:21:28.600]  離婚是什麼原因
[00:21:28.600 --> 00:21:30.000]  是關係
[00:21:30.000 --> 00:21:33.400]  關係好
[00:21:33.400 --> 00:21:35.000]  撲心撲命都可以
[00:21:35.000 --> 00:21:40.000]  當去美國侍奉了大約幾個月的時候
[00:21:40.000 --> 00:21:42.000]  我認識有一位目者
[00:21:42.000 --> 00:21:44.200]  他由加拿大到美國侍奉的時間
[00:21:44.200 --> 00:21:45.600]  他覺得非常艱難
[00:21:45.800 --> 00:21:47.600]  他說在教會裡面侍奉了兩個月
[00:21:47.600 --> 00:21:48.600]  他已經想走了
[00:21:48.600 --> 00:21:51.200]  在教會侍奉兩個月的時間
[00:21:51.200 --> 00:21:52.600]  他已經要走出去公園裡面
[00:21:52.600 --> 00:21:53.400]  天天坐在那裡
[00:21:53.400 --> 00:21:55.000]  他覺得真的很辛苦
[00:21:55.000 --> 00:21:58.000]  他約我談談究竟怎麼辦
[00:21:58.000 --> 00:22:01.400]  他告訴我他的情況是這樣的
[00:22:01.400 --> 00:22:03.800]  當去到教會例如牧會的時候
[00:22:03.800 --> 00:22:05.200]  竟然他發覺到
[00:22:05.200 --> 00:22:06.200]  雖然他是牧師
[00:22:06.200 --> 00:22:08.000]  他沒有權去編
[00:22:08.000 --> 00:22:09.600]  哪個港獨
[00:22:09.600 --> 00:22:13.400]  連他港獨都是給一個弟兄去編的
[00:22:14.800 --> 00:22:16.800]  所以他覺得自己根本沒有辦法做到牧者
[00:22:16.800 --> 00:22:18.800]  覺得根本就是羞辱
[00:22:18.800 --> 00:22:20.200]  所以他要走
[00:22:20.200 --> 00:22:22.800]  我跟他說
[00:22:22.800 --> 00:22:24.800]  我的情況跟你一樣
[00:22:24.800 --> 00:22:28.800]  不過我的想法和你的想法不同
[00:22:28.800 --> 00:22:32.400]  我信編港獨的弟兄
[00:22:32.400 --> 00:22:35.600]  為什麼
[00:22:35.600 --> 00:22:38.800]  十幾年來都請不到中文部的牧師
[00:22:38.800 --> 00:22:40.400]  今天有個中文部牧師來
[00:22:40.400 --> 00:22:41.600]  我怎麼知道你怎麼樣
[00:22:44.200 --> 00:22:46.200]  所以他每個月才編我一次港獨
[00:22:46.200 --> 00:22:48.600]  對我來說我明白他
[00:22:48.600 --> 00:22:49.800]  想我講
[00:22:49.800 --> 00:22:50.600]  有機會我講到
[00:22:50.600 --> 00:22:51.600]  我講最好的
[00:22:51.600 --> 00:22:56.000]  後來那些會眾就跟這個弟兄說
[00:22:56.000 --> 00:22:58.400]  不如編多一點梁牧師講
[00:22:58.400 --> 00:23:01.400]  那他就編多一點
[00:23:01.400 --> 00:23:03.800]  再久一點的時候
[00:23:03.800 --> 00:23:05.600]  他又不是很好意思就跟我說
[00:23:05.600 --> 00:23:07.600]  他說梁牧師我不編了
[00:23:07.600 --> 00:23:08.600]  我都要交還給你了
[00:23:11.800 --> 00:23:15.800]  然後我去主任牧師的門那裡敲門
[00:23:15.800 --> 00:23:18.600]  主任牧師是一個外國人
[00:23:18.600 --> 00:23:20.400]  他不懂廣東話
[00:23:20.400 --> 00:23:22.800]  他不知道怎麼跟中國人溝通
[00:23:22.800 --> 00:23:25.600]  我跟他說
[00:23:25.600 --> 00:23:29.200]  我說那位弟兄將編港獨的權交了給我
[00:23:29.200 --> 00:23:32.200]  我覺得這個權應該屬於你的
[00:23:32.200 --> 00:23:34.400]  所以我要交還給你
[00:23:34.400 --> 00:23:38.800]  我跟主任牧師說
[00:23:38.800 --> 00:23:41.400]  我作為一個associate pastor
[00:23:42.200 --> 00:23:43.000]  一個副牧師
[00:23:43.000 --> 00:23:44.000]  我的責任
[00:23:44.000 --> 00:23:46.200]  是要幫助你成功
[00:23:46.200 --> 00:23:49.200]  你才是帶領教會的人
[00:23:49.200 --> 00:23:50.600]  所以我交還給他
[00:23:50.600 --> 00:23:53.000]  你猜主任牧師怎麼說
[00:23:53.000 --> 00:23:54.200]  行了
[00:23:54.200 --> 00:23:55.400]  梁牧師我信任你
[00:23:55.400 --> 00:23:56.800]  你去編吧
[00:23:56.800 --> 00:24:00.000]  沒有埋怨
[00:24:00.000 --> 00:24:01.600]  沒有猜疑
[00:24:01.600 --> 00:24:04.400]  教會就是在信任裡面
[00:24:04.400 --> 00:24:05.200]  去建立
[00:24:05.200 --> 00:24:06.000]  去成長
[00:24:06.000 --> 00:24:09.000]  其實我也可以埋怨的
[00:24:09.000 --> 00:24:10.600]  有沒有搞錯
[00:24:10.600 --> 00:24:11.600]  你是什麼人來的
[00:24:12.200 --> 00:24:13.200]  你以為你是牧師嗎
[00:24:13.200 --> 00:24:13.800]  你去編嗎
[00:24:13.800 --> 00:24:15.200]  我不需要這樣想的
[00:24:15.200 --> 00:24:17.200]  因為我知道
[00:24:17.200 --> 00:24:18.400]  我明白
[00:24:18.400 --> 00:24:19.600]  我進入他的世界
[00:24:19.600 --> 00:24:20.800]  去了解他的想法
[00:24:20.800 --> 00:24:24.200]  真正的領導
[00:24:24.200 --> 00:24:25.200]  不是權力
[00:24:25.200 --> 00:24:27.400]  真正的領導
[00:24:27.400 --> 00:24:28.200]  是生命
[00:24:28.200 --> 00:24:34.400]  我有一次去以色列
[00:24:34.400 --> 00:24:40.400]  參加一個考古學術的活動
[00:24:41.200 --> 00:24:44.200]  有人帶我去寫詩篇二十三篇
[00:24:44.200 --> 00:24:45.800]  那個現場那裡
[00:24:45.800 --> 00:24:48.800]  雖然行過死蔭的幽谷
[00:24:48.800 --> 00:24:49.800]  也不怕遭害
[00:24:49.800 --> 00:24:51.000]  因為你與我同在
[00:24:51.000 --> 00:24:52.400]  你的像你的光都安慰我
[00:24:52.400 --> 00:24:53.200]  就是那段經文
[00:24:53.200 --> 00:24:54.600]  那個現場那裡
[00:24:54.600 --> 00:24:57.200]  去到現場的時候我看一看
[00:24:57.200 --> 00:24:59.600]  哪裡是死蔭幽谷
[00:24:59.600 --> 00:25:01.200]  根本是懸崖
[00:25:01.200 --> 00:25:07.600]  但你真的看到那些小小的路
[00:25:07.600 --> 00:25:09.200]  那些羊是走下去的
[00:25:12.200 --> 00:25:12.800]  我想問問你
[00:25:12.800 --> 00:25:14.200]  如果你是牧羊人怎麼做
[00:25:14.200 --> 00:25:14.800]  羊呀羊
[00:25:14.800 --> 00:25:15.600]  你們走下去吃
[00:25:15.600 --> 00:25:16.600]  我在這裡等你
[00:25:16.600 --> 00:25:22.000]  你有沒有讀過大衛
[00:25:22.000 --> 00:25:23.600]  他怎樣跟數羅說的
[00:25:23.600 --> 00:25:25.400]  他說
[00:25:25.400 --> 00:25:28.800]  當我的羊被獅子或者被紅人
[00:25:28.800 --> 00:25:30.200]  來要吞食的時候
[00:25:30.200 --> 00:25:31.200]  我走上前
[00:25:31.200 --> 00:25:32.200]  走去打獅子
[00:25:32.200 --> 00:25:33.200]  走去打紅人
[00:25:33.200 --> 00:25:35.600]  不是吧
[00:25:35.600 --> 00:25:38.600]  你是哪些樹最大隻
[00:25:38.600 --> 00:25:39.200]  走去打獅子的
[00:25:39.200 --> 00:25:41.200]  讓我知道
[00:25:41.200 --> 00:25:43.200]  誰打紅人的
[00:25:43.200 --> 00:25:45.200]  誰打誰都不知道
[00:25:45.200 --> 00:25:47.600]  大衛說
[00:25:47.600 --> 00:25:48.200]  我就打他們
[00:25:48.200 --> 00:25:49.200]  然後捏住他們的喉嚨
[00:25:49.200 --> 00:25:50.200]  究竟誰捏誰
[00:25:50.200 --> 00:25:56.200]  羊知道誰是牧羊人
[00:25:56.200 --> 00:25:59.800]  故宮見到獅子紅人來
[00:25:59.800 --> 00:26:02.400]  老闆見到經濟稍微衰退
[00:26:02.400 --> 00:26:04.200]  就馬上炒人
[00:26:04.200 --> 00:26:06.000]  羊就馬上撇開
[00:26:06.000 --> 00:26:07.200]  他們見到的
[00:26:10.200 --> 00:26:12.200]  他們不是蠢的
[00:26:12.200 --> 00:26:17.200]  耶穌說
[00:26:17.200 --> 00:26:20.200]  我是好牧人
[00:26:20.200 --> 00:26:24.200]  好牧人為羊捨命
[00:26:24.200 --> 00:26:28.200]  羊跟隨耶穌基督
[00:26:28.200 --> 00:26:30.200]  是有原因的
[00:26:30.200 --> 00:26:35.200]  今天信仰基督的人
[00:26:35.200 --> 00:26:37.200]  差不多全球一半的人口
[00:26:37.200 --> 00:26:38.200]  是有原因的
[00:26:40.200 --> 00:26:41.200]  因為
[00:26:41.200 --> 00:26:44.200]  耶穌是好牧羊人
[00:26:44.200 --> 00:26:46.200]  祂為羊捨命
[00:26:46.200 --> 00:26:49.200]  我想問問你
[00:26:49.200 --> 00:26:50.200]  你想不想起
[00:26:50.200 --> 00:26:52.200]  有哪一個人
[00:26:52.200 --> 00:26:53.200]  你想一想
[00:26:53.200 --> 00:26:54.200]  有哪一個人
[00:26:54.200 --> 00:26:56.200]  你甘願為他赴湯蹈火的
[00:26:56.200 --> 00:26:59.200]  誰
[00:26:59.200 --> 00:27:03.200]  對我來說
[00:27:03.200 --> 00:27:06.200]  第一是耶穌
[00:27:06.200 --> 00:27:09.200]  第二就是我媽媽
[00:27:09.200 --> 00:27:14.200]  我家裡有十兄弟姐妹
[00:27:14.200 --> 00:27:15.200]  我排行第七
[00:27:15.200 --> 00:27:20.200]  在一個貧窮的元朗鄉村裡長大
[00:27:20.200 --> 00:27:24.200]  有一段時間窮得很淒涼
[00:27:24.200 --> 00:27:29.200]  媽媽決定要把小孩子賣掉
[00:27:29.200 --> 00:27:32.200]  她收了別人的紅風包
[00:27:35.200 --> 00:27:36.200]  在那一晚
[00:27:36.200 --> 00:27:38.200]  我爸爸睡到像豬一樣
[00:27:38.200 --> 00:27:39.200]  但他哭了一整晚
[00:27:39.200 --> 00:27:43.200]  第二天早上
[00:27:43.200 --> 00:27:47.200]  有人要拿其中一個小孩子走
[00:27:47.200 --> 00:27:50.200]  他說我不可以給你
[00:27:50.200 --> 00:27:56.200]  我做乞丐也要養大他們
[00:28:06.200 --> 00:28:07.200]  媽媽
[00:28:07.200 --> 00:28:11.200]  去世十幾年了
[00:28:11.200 --> 00:28:16.200]  我還很懷念她
[00:28:16.200 --> 00:28:20.200]  媽媽去世之後
[00:28:20.200 --> 00:28:24.200]  家裡好像沒有了她的精神支柱一樣
[00:28:24.200 --> 00:28:28.200]  不是我的感覺
[00:28:28.200 --> 00:28:30.200]  全家人的感覺
[00:28:30.200 --> 00:28:34.200]  因為她才是真正的領導人
[00:28:36.200 --> 00:28:38.200]  今天教會要講領導
[00:28:38.200 --> 00:28:47.200]  講的不是權力
[00:28:47.200 --> 00:28:52.200]  是講生命的犧牲
[00:28:52.200 --> 00:28:59.200]  耶穌偉大
[00:29:02.200 --> 00:29:05.200]  世界上聖誕節、復活節都為了紀念祂
[00:29:05.200 --> 00:29:07.200]  連我們公園的紀念都為了紀念祂
[00:29:07.200 --> 00:29:09.200]  但你想清楚
[00:29:09.200 --> 00:29:11.200]  耶穌沒有學位
[00:29:11.200 --> 00:29:13.200]  沒有地位
[00:29:13.200 --> 00:29:14.200]  沒有金錢
[00:29:14.200 --> 00:29:15.200]  沒有權力
[00:29:15.200 --> 00:29:17.200]  祂怎麼可以領導這個世界呢?
[00:29:17.200 --> 00:29:18.200]  只要祂被高舉
[00:29:18.200 --> 00:29:20.200]  釘在十字架上
[00:29:20.200 --> 00:29:22.200]  為所有人犧牲的時候
[00:29:22.200 --> 00:29:23.200]  祂就可以領導世界
[00:29:23.200 --> 00:29:28.200]  印度聖雄甘地
[00:29:29.200 --> 00:29:32.200]  都不夠五尺高
[00:29:32.200 --> 00:29:34.200]  感謝主我高過祂
[00:29:34.200 --> 00:29:40.200]  但雖然祂沒有五尺高
[00:29:40.200 --> 00:29:42.200]  但無損祂的偉大
[00:29:42.200 --> 00:29:45.200]  祂帶領著三億的印度人
[00:29:45.200 --> 00:29:47.200]  不費一兵一卒的
[00:29:47.200 --> 00:29:50.200]  去打敗了英國殖民統治的政府
[00:29:50.200 --> 00:29:52.200]  而建立他們自己有尊嚴的國家
[00:29:52.200 --> 00:29:56.200]  因為祂犧牲
[00:29:59.200 --> 00:30:00.200]  馬丁路德金
[00:30:00.200 --> 00:30:03.200]  去推行民權運動
[00:30:03.200 --> 00:30:05.200]  今天
[00:30:05.200 --> 00:30:07.200]  有黑人可以做總統
[00:30:07.200 --> 00:30:09.200]  都是拜祂所賜
[00:30:09.200 --> 00:30:14.200]  祂和林肯不同
[00:30:14.200 --> 00:30:17.200]  祂不需要發動南北戰爭
[00:30:17.200 --> 00:30:20.200]  南北戰爭那場戰役
[00:30:20.200 --> 00:30:21.200]  美國人死了很多人
[00:30:21.200 --> 00:30:26.200]  但是馬丁路德金
[00:30:26.200 --> 00:30:28.200]  他用犧牲和愛
[00:30:30.200 --> 00:30:32.200]  去帶領整個社會的轉變
[00:30:32.200 --> 00:30:39.200]  我們作為基督的跟從者
[00:30:39.200 --> 00:30:42.200]  理應就是這個世界的領導人
[00:30:42.200 --> 00:30:46.200]  正因為
[00:30:46.200 --> 00:30:48.200]  在初期教會
[00:30:48.200 --> 00:30:50.200]  每一個基督徒都做了世界的領導人
[00:30:50.200 --> 00:30:54.200]  所以在三百年之間
[00:30:54.200 --> 00:30:56.200]  由逼迫基督教的
[00:30:57.200 --> 00:30:59.200]  羅馬政府而宣佈
[00:30:59.200 --> 00:31:01.200]  基督教成為合法的宗教
[00:31:01.200 --> 00:31:03.200]  還成為國教
[00:31:03.200 --> 00:31:09.200]  我們對社會的影響力
[00:31:09.200 --> 00:31:11.200]  真正的影響力
[00:31:11.200 --> 00:31:14.200]  是甘願做僕人
[00:31:14.200 --> 00:31:17.200]  耶穌說
[00:31:17.200 --> 00:31:19.200]  誰願為首的
[00:31:19.200 --> 00:31:21.200]  就要做眾人的僕人
[00:31:21.200 --> 00:31:25.200]  請回到家裡做僕人
[00:31:26.200 --> 00:31:28.200]  不要做一個最有權力的人
[00:31:28.200 --> 00:31:31.200]  請回到醫院
[00:31:31.200 --> 00:31:33.200]  學校
[00:31:33.200 --> 00:31:34.200]  公司
[00:31:34.200 --> 00:31:35.200]  社會的階層裡面
[00:31:35.200 --> 00:31:37.200]  去做僕人
[00:31:37.200 --> 00:31:40.200]  只有僕人才是真正領導人心
[00:31:40.200 --> 00:31:43.200]  他不撲心撲命地
[00:31:43.200 --> 00:31:45.200]  向真理前行
[00:31:45.200 --> 00:31:48.200]  領導始於聆聽
[00:31:48.200 --> 00:31:50.200]  聆聽就是尊重
[00:31:50.200 --> 00:31:54.200]  領導立於信任
[00:31:55.200 --> 00:31:57.200]  信任人就肯和你合作
[00:31:57.200 --> 00:31:59.200]  領導忠於犧牲
[00:31:59.200 --> 00:32:02.200]  犧牲就是一股力量
[00:32:02.200 --> 00:32:05.200]  領導其實是一種奉獻
[00:32:05.200 --> 00:32:08.200]  奉獻自己作上帝的僕人
[00:32:08.200 --> 00:32:10.200]  我們低頭祈禱
[00:32:10.200 --> 00:32:16.200]  在臨結束講道的時候
[00:32:16.200 --> 00:32:18.200]  我很想和一些朋友說
[00:32:18.200 --> 00:32:21.200]  耶穌基督是我們偉大的救主
[00:32:21.200 --> 00:32:23.200]  如果你想得到
[00:32:23.200 --> 00:32:25.200]  耶穌基督偉大的救恩的話
[00:32:25.200 --> 00:32:27.200]  你可以跟著我這樣祈禱
[00:32:27.200 --> 00:32:29.200]  又或者你很想成為
[00:32:29.200 --> 00:32:30.200]  一國主的門徒
[00:32:30.200 --> 00:32:32.200]  好好跟從祂的話
[00:32:32.200 --> 00:32:33.200]  你也可以跟著我
[00:32:33.200 --> 00:32:35.200]  做一個這樣的祈禱
[00:32:35.200 --> 00:32:37.200]  主讓我承認我是一個罪人
[00:32:37.200 --> 00:32:41.200]  求耶穌保血洗去我的罪
[00:32:41.200 --> 00:32:43.200]  讓我成為你的兒女
[00:32:43.200 --> 00:32:46.200]  陪在你的永生和基督的愛中
[00:32:46.200 --> 00:32:50.200]  讓我接受你不只是我的救主
[00:32:51.200 --> 00:32:53.200]  但是我生命的主宰
[00:32:53.200 --> 00:32:54.200]  讓你主宰我生命
[00:32:54.200 --> 00:32:57.200]  住在我們的心裡面
[00:32:57.200 --> 00:32:59.200]  我們這樣祈禱
[00:32:59.200 --> 00:33:00.200]  奉耶穌的聖名
[00:33:00.200 --> 00:33:01.200]  阿門
