
[00:00:00.000 --> 00:00:04.500]  今日想同大家去一齊學習的題目是
[00:17:31.500 --> 00:17:34.500]  不但照我們所期望的
[00:17:34.500 --> 00:17:36.500]  更照神的旨意
[00:17:36.500 --> 00:17:38.500]  先把自己獻給主
[00:17:38.500 --> 00:17:40.500]  又給了我們
[00:17:40.500 --> 00:17:43.500]  所以這裏原來最終是因為
[00:17:43.500 --> 00:17:45.500]  將生命這些的信徒
[00:17:45.500 --> 00:17:46.500]  毀身給神
[00:17:46.500 --> 00:17:47.500]  以至到金錢
[00:17:47.500 --> 00:17:49.500]  是被神所使用
[00:17:49.500 --> 00:17:50.500]  當然這裏說
[00:17:50.500 --> 00:17:52.500]  先奉獻給主
[00:17:52.500 --> 00:17:53.500]  又給保羅
[00:17:53.500 --> 00:17:54.500]  保羅就是他的僕人
[00:17:54.500 --> 00:17:55.500]  他的仕徒
[00:17:55.500 --> 00:17:57.500]  給保羅就是給神
[00:17:57.500 --> 00:17:59.500]  但是他們的知道是說
[00:17:59.500 --> 00:18:01.500]  去神的心意裏面
[00:18:01.500 --> 00:18:03.500]  去做這個捐獻
[00:18:03.500 --> 00:18:05.500]  所有的出發點
[00:18:05.500 --> 00:18:07.500]  態度完全不同
[00:18:07.500 --> 00:18:09.500]  我就想到一對夫婦
[00:18:09.500 --> 00:18:11.500]  他們不是很有錢
[00:18:11.500 --> 00:18:13.500]  一般的家庭
[00:18:13.500 --> 00:18:16.500]  兒女也要供書教學
[00:18:16.500 --> 00:18:17.500]  自己也很緊張
[00:18:17.500 --> 00:18:19.500]  但是他們有位朋友
[00:18:19.500 --> 00:18:22.500]  這個朋友當時是美信主
[00:18:22.500 --> 00:18:25.500]  他經常找工作
[00:18:25.500 --> 00:18:26.500]  但是有一個問題
[00:18:26.500 --> 00:18:29.500]  他不會做一些長工
[00:18:29.500 --> 00:18:31.500]  為什麼做長工呢
[00:18:31.500 --> 00:18:32.500]  因為做長工
[00:18:32.500 --> 00:18:35.500]  出糧要去月底
[00:18:35.500 --> 00:18:37.500]  所以經常要臨時工
[00:18:37.500 --> 00:18:39.500]  一直接著接著
[00:18:39.500 --> 00:18:40.500]  你做這麼多臨時工
[00:18:40.500 --> 00:18:42.500]  如果沒有工開點
[00:18:42.500 --> 00:18:44.500]  就沒有了
[00:18:44.500 --> 00:18:46.500]  於是這對夫婦
[00:18:46.500 --> 00:18:48.500]  見到這樣的情況
[00:18:48.500 --> 00:18:49.500]  又會協助他
[00:18:49.500 --> 00:18:51.500]  金錢上幫助他
[00:18:51.500 --> 00:18:52.500]  慢慢慢慢的時候
[00:18:52.500 --> 00:18:53.500]  死火了
[00:18:53.500 --> 00:18:55.500]  這些事情沒完沒了
[00:18:55.500 --> 00:18:57.500]  接著又失業了
[00:18:57.500 --> 00:18:59.500]  接著又有些資助
[00:18:59.500 --> 00:19:01.500]  後來這個朋友
[00:19:01.500 --> 00:19:04.500]  因為看到這對夫婦的愛
[00:19:04.500 --> 00:19:05.500]  又經歷了神
[00:19:05.500 --> 00:19:06.500]  在他艱難的生活裡
[00:19:06.500 --> 00:19:08.500]  經歷了神的恩典
[00:19:08.500 --> 00:19:11.500]  最後他成為了基督徒
[00:19:11.500 --> 00:19:12.500]  但是仍然都是這樣
[00:19:12.500 --> 00:19:15.500]  仍然做不到一些長工
[00:19:15.500 --> 00:19:18.500]  這對夫婦就繼續幫他鼓勵
[00:19:18.500 --> 00:19:21.500]  結果他最後有一個長工
[00:19:21.500 --> 00:19:23.500]  有一個穩穩陣陣
[00:19:23.500 --> 00:19:26.500]  能夠給人一個益處
[00:19:26.500 --> 00:19:28.500]  在這個恩典裡
[00:19:28.500 --> 00:19:30.500]  是照著神的意思
[00:19:30.500 --> 00:19:32.500]  後來這對夫婦有個掙扎
[00:19:32.500 --> 00:19:33.500]  但是最後一件事
[00:19:33.500 --> 00:19:34.500]  他為什麼要幫他呢
[00:19:34.500 --> 00:19:35.500]  就是他們覺得
[00:19:35.500 --> 00:19:37.500]  這些錢是誰的呢
[00:19:37.500 --> 00:19:38.500]  是神的
[00:19:38.500 --> 00:19:41.500]  若然我們按照那個情理
[00:19:41.500 --> 00:19:43.500]  這位朋友需要幫助的時候
[00:19:43.500 --> 00:19:44.500]  雖然他現在
[00:19:44.500 --> 00:19:46.500]  還沒有去到一個很理想的狀況
[00:19:46.500 --> 00:19:48.500]  覺得需要幫助的時候
[00:19:48.500 --> 00:19:51.500]  就將一些錢去協助
[00:19:51.500 --> 00:19:54.500]  這個就是按照神的一個心意
[00:19:54.500 --> 00:19:56.500]  才會有這樣的捐獻
[00:19:56.500 --> 00:19:57.500]  是神的恩典
[00:19:57.500 --> 00:20:01.500]  所以保羅講了這些很奇特的奉獻
[00:20:01.500 --> 00:20:03.500]  就希望這個恩典
[00:20:03.500 --> 00:20:05.500]  這個不是損失
[00:20:05.500 --> 00:20:09.500]  這個其實是蒙受神的恩典
[00:20:09.500 --> 00:20:10.500]  是得到神的祝福
[00:20:10.500 --> 00:20:12.500]  以至於他希望這個恩典
[00:20:12.500 --> 00:20:16.500]  去臨到當時那幫哥林多教會的人
[00:20:16.500 --> 00:20:18.500]  所以他就提到在第六節
[00:20:18.500 --> 00:20:19.500]  第七節就勸勉他們
[00:20:19.500 --> 00:20:22.500]  因此我們勸提多
[00:20:22.500 --> 00:20:25.500]  既然在你們中間開始這個詞彙的事
[00:20:25.500 --> 00:20:27.500]  就當把它辦成
[00:20:27.500 --> 00:20:29.500]  其實這個詞彙的事
[00:20:29.500 --> 00:20:31.500]  早就已經開始了
[00:20:31.500 --> 00:20:32.500]  並且提多
[00:20:32.500 --> 00:20:34.500]  也是勸喻他們
[00:20:34.500 --> 00:20:38.500]  呼籲他們去做這個捐獻的事
[00:20:38.500 --> 00:20:40.500]  但是他們就放在這裡
[00:20:40.500 --> 00:20:44.500]  屬靈的生命是軟弱的時候
[00:20:44.500 --> 00:20:46.500]  他們沒有做到這個行為
[00:20:46.500 --> 00:20:48.500]  依照保羅再提醒他們
[00:20:48.500 --> 00:20:50.500]  保羅再怎麼提醒他們呢?
[00:20:50.500 --> 00:20:53.500]  他說既然你們的信心、口才、知識
[00:20:53.500 --> 00:20:55.500]  萬分的熱沉
[00:20:55.500 --> 00:20:56.500]  以及我對你們的愛
[00:20:56.500 --> 00:20:58.500]  愛心上都勝人一籌
[00:20:58.500 --> 00:20:59.500]  勝人一等
[00:20:59.500 --> 00:21:00.500]  什麼意思呢?
[00:21:00.500 --> 00:21:02.500]  保羅其實又用了一個
[00:21:02.500 --> 00:21:03.500]  豐富滿足
[00:21:03.500 --> 00:21:07.500]  好像那幫馬其頓的人
[00:21:07.500 --> 00:21:08.500]  他很豐富的
[00:21:08.500 --> 00:21:10.500]  很多的去捐獻
[00:21:10.500 --> 00:21:11.500]  用那個詞
[00:21:11.500 --> 00:21:13.500]  其實神給你很多很豐富的東西
[00:21:13.500 --> 00:21:14.500]  你比人多
[00:21:14.500 --> 00:21:16.500]  很豐富什麼呢?
[00:21:16.500 --> 00:21:18.500]  在樹裡面的信心
[00:21:18.500 --> 00:21:21.500]  他將神的話語去講的時候有口才
[00:21:21.500 --> 00:21:23.500]  神的道理
[00:21:23.500 --> 00:21:24.500]  你又很清楚
[00:21:24.500 --> 00:21:25.500]  有知識
[00:21:25.500 --> 00:21:26.500]  並且有熱心
[00:21:26.500 --> 00:21:28.500]  開始有熱力
[00:21:28.500 --> 00:21:30.500]  熱切去侍奉神
[00:21:30.500 --> 00:21:33.500]  並且對保羅有熱沉
[00:21:33.500 --> 00:21:37.500]  對保羅有一個敬愛的心態
[00:21:37.500 --> 00:21:38.500]  慢慢改變
[00:21:38.500 --> 00:21:40.500]  而保羅也對他們有很多的愛
[00:21:40.500 --> 00:21:42.500]  你想想有多少的恩典
[00:21:42.500 --> 00:21:44.500]  如果比較起馬其頓
[00:21:44.500 --> 00:21:46.500]  誰是富有呢?
[00:21:46.500 --> 00:21:49.500]  當然是這幫哥林多教會的人
[00:21:49.500 --> 00:21:51.500]  哥林多教會的人
[00:21:51.500 --> 00:21:54.500]  收到這麼多神給他的恩賜
[00:21:54.500 --> 00:21:55.500]  保羅就說
[00:21:55.500 --> 00:21:56.500]  那麼
[00:21:56.500 --> 00:21:58.500]  當在者慈惠的事上
[00:21:58.500 --> 00:22:00.500]  也要聖人一籌
[00:22:00.500 --> 00:22:01.500]  聖人一等
[00:22:01.500 --> 00:22:03.500]  就是說你要很豐滿
[00:22:03.500 --> 00:22:04.500]  但是保羅用了一個字
[00:22:04.500 --> 00:22:06.500]  這裡沒有翻譯出來
[00:22:06.500 --> 00:22:08.500]  就是當在者慈惠
[00:22:08.500 --> 00:22:11.500]  其實慈惠原本的字
[00:22:11.500 --> 00:22:13.500]  就是恩典
[00:22:13.500 --> 00:22:15.500]  當你們
[00:22:15.500 --> 00:22:17.500]  當在這個恩典
[00:22:17.500 --> 00:22:20.500]  經歷神的恩典上
[00:22:20.500 --> 00:22:22.500]  去更加豐滿
[00:22:22.500 --> 00:22:24.500]  你們已經有很多的神明
[00:22:24.500 --> 00:22:25.500]  很多的恩典
[00:22:25.500 --> 00:22:29.500]  但是這個恩典你們有沒有做呢?
[00:22:29.500 --> 00:22:30.500]  哥林多教會的人
[00:22:30.500 --> 00:22:33.500]  恐怕這些慈惠的事情
[00:22:33.500 --> 00:22:34.500]  對他們來說
[00:22:34.500 --> 00:22:36.500]  動力不是很足夠
[00:22:36.500 --> 00:22:37.500]  每次不做
[00:22:37.500 --> 00:22:38.500]  保羅就說
[00:22:38.500 --> 00:22:39.500]  這個恩典
[00:22:39.500 --> 00:22:41.500]  為什麼你們不做呢?
[00:22:41.500 --> 00:22:43.500]  不經歷這個恩典呢?
[00:22:43.500 --> 00:22:45.500]  我不知道弟兄姊妹
[00:22:45.500 --> 00:22:47.500]  我們在教會很多侍奉
[00:22:47.500 --> 00:22:49.500]  有沒有想過這一方面的恩典呢?
[00:22:49.500 --> 00:22:51.500]  這一方面的恩典是怎樣經歷神呢?
[00:22:51.500 --> 00:22:54.500]  就是當你看到有些人有需要
[00:22:54.500 --> 00:22:57.500]  無論是甚至財物的需要
[00:22:57.500 --> 00:23:01.500]  你會不會考慮去幫助父慈呢?
[00:23:01.500 --> 00:23:03.500]  當然也有很多的需要
[00:23:03.500 --> 00:23:06.500]  有些是身體的病患
[00:23:06.500 --> 00:23:08.500]  需要別人的關懷等等
[00:23:08.500 --> 00:23:10.500]  有沒有想過這些恩賜呢?
[00:23:10.500 --> 00:23:12.500]  去服侍弟兄姊妹呢?
[00:23:12.500 --> 00:23:16.500]  我自己就很蒙受這個恩賜的祝福
[00:23:16.500 --> 00:23:19.500]  我在讀神學的時候
[00:23:19.500 --> 00:23:22.500]  我們很好的神學院
[00:23:22.500 --> 00:23:23.500]  就有一個地方
[00:23:23.500 --> 00:23:26.500]  我們每個星期可以去拿食物
[00:23:26.500 --> 00:23:28.500]  為什麼呢?
[00:23:28.500 --> 00:23:30.500]  就是有班神學院的教授
[00:23:30.500 --> 00:23:31.500]  那些太太們
[00:23:31.500 --> 00:23:33.500]  就覺得那些神學生
[00:23:33.500 --> 00:23:34.500]  他們的生活
[00:23:34.500 --> 00:23:35.500]  來到這裡讀神學
[00:23:35.500 --> 00:23:36.500]  就是學聖經
[00:23:36.500 --> 00:23:38.500]  他們的生活怎樣呢?
[00:23:38.500 --> 00:23:39.500]  就顧念他們
[00:23:39.500 --> 00:23:43.500]  於是就去找很多不同的地方
[00:23:43.500 --> 00:23:45.500]  一些食物店等等
[00:23:45.500 --> 00:23:46.500]  讓他們捐助
[00:23:46.500 --> 00:23:48.500]  就籌到很多的
[00:23:48.500 --> 00:23:49.500]  有什麼呢?
[00:23:49.500 --> 00:23:50.500]  如果沒有衣服
[00:23:50.500 --> 00:23:52.500]  因為傳道人
[00:23:52.500 --> 00:23:54.500]  神學生有時候要穿西裝
[00:23:54.500 --> 00:23:56.500]  有齊所有的西裝
[00:23:56.500 --> 00:23:57.500]  褲子也有
[00:23:57.500 --> 00:23:58.500]  皮帶也有
[00:23:58.500 --> 00:23:59.500]  鞋子也有
[00:23:59.500 --> 00:24:01.500]  應該沒有襪子了
[00:24:01.500 --> 00:24:03.500]  就有很多很多
[00:24:03.500 --> 00:24:04.500]  很多的供應
[00:24:04.500 --> 00:24:05.500]  還有呢
[00:24:05.500 --> 00:24:06.500]  我們一家人最欣賞的
[00:24:06.500 --> 00:24:08.500]  就是有食物的供應
[00:24:08.500 --> 00:24:10.500]  每一家就分配
[00:24:10.500 --> 00:24:11.500]  我們一家四口
[00:24:11.500 --> 00:24:12.500]  兩個女兒
[00:24:12.500 --> 00:24:14.500]  就這樣的有條件
[00:24:14.500 --> 00:24:16.500]  就拿一隻雞
[00:24:16.500 --> 00:24:17.500]  就拿一隻雞
[00:24:17.500 --> 00:24:18.500]  然後呢
[00:24:18.500 --> 00:24:20.500]  就根據我們的人口
[00:24:20.500 --> 00:24:22.500]  我們可以有一些
[00:24:22.500 --> 00:24:24.500]  就是意大利粉啊
[00:24:24.500 --> 00:24:25.500]  罐頭啊
[00:24:25.500 --> 00:24:27.500]  總之是很好
[00:24:27.500 --> 00:24:29.500]  雖然每個星期都是這些食物
[00:24:29.500 --> 00:24:31.500]  但是我們吃得津津有味
[00:24:31.500 --> 00:24:32.500]  那些罐頭那些
[00:24:32.500 --> 00:24:33.500]  那些味道
[00:24:33.500 --> 00:24:34.500]  我們現在還記得
[00:24:34.500 --> 00:24:36.500]  那我太太又用一些
[00:24:36.500 --> 00:24:38.500]  用一些特別的廚藝
[00:24:38.500 --> 00:24:39.500]  弄得很好吃
[00:24:39.500 --> 00:24:40.500]  那你猜一下
[00:24:40.500 --> 00:24:42.500]  這些可以維持到
[00:24:42.500 --> 00:24:43.500]  我們一個星期
[00:24:43.500 --> 00:24:46.500]  多少天的伙食呢
[00:24:46.500 --> 00:24:48.500]  你猜猜
[00:24:48.500 --> 00:24:52.500]  大概可以幫到我們
[00:24:52.500 --> 00:24:54.500]  三四天的伙食
[00:24:54.500 --> 00:24:56.500]  非常之不錯
[00:24:56.500 --> 00:24:58.500]  這些就是慈惟
[00:24:58.500 --> 00:25:00.500]  是自願的
[00:25:00.500 --> 00:25:02.500]  是在神裡面領受的
[00:25:02.500 --> 00:25:03.500]  那這些基督徒呢
[00:25:03.500 --> 00:25:05.500]  就會經歷到這些
[00:25:05.500 --> 00:25:07.500]  那我們再看
[00:25:07.500 --> 00:25:09.500]  保羅接著就說到
[00:25:09.500 --> 00:25:11.500]  是怎樣實踐這個慈惟
[00:25:11.500 --> 00:25:13.500]  怎樣實踐這個詩語呢
[00:25:13.500 --> 00:25:14.500]  他這裡說呢
[00:25:14.500 --> 00:25:15.500]  第一點
[00:25:15.500 --> 00:25:17.500]  我們看第八節到十五節
[00:25:17.500 --> 00:25:19.500]  是說到幾方面
[00:25:19.500 --> 00:25:21.500]  第一方面是說到真誠的愛
[00:25:21.500 --> 00:25:24.500]  如果這些詩語沒有真誠的愛呢
[00:25:24.500 --> 00:25:26.500]  這些好像保羅之前所說
[00:25:26.500 --> 00:25:27.500]  沒有意思的
[00:25:27.500 --> 00:25:30.500]  就算我們將我們所有的財物
[00:25:30.500 --> 00:25:31.500]  去周濟窮人
[00:25:31.500 --> 00:25:32.500]  但是沒有了愛呢
[00:25:32.500 --> 00:25:35.500]  這個和我都沒有益處
[00:25:35.500 --> 00:25:36.500]  所以這裡說
[00:25:36.500 --> 00:25:37.500]  第八節說
[00:25:37.500 --> 00:25:38.500]  我說者說
[00:25:38.500 --> 00:25:39.500]  並不是命令你們
[00:25:39.500 --> 00:25:40.500]  不是核制的
[00:25:40.500 --> 00:25:41.500]  不是管制
[00:25:41.500 --> 00:25:44.500]  意思是藉著別人的熱忱
[00:25:44.500 --> 00:25:47.500]  來考驗你們愛心的真誠
[00:25:47.500 --> 00:25:49.500]  去考驗你們愛心的真誠
[00:25:49.500 --> 00:25:51.500]  絕對不是去操控你們
[00:25:51.500 --> 00:25:52.500]  捐一下錢吧
[00:25:52.500 --> 00:25:54.500]  那些人很慘的
[00:25:54.500 --> 00:25:56.500]  這個社會就是這樣的
[00:25:56.500 --> 00:25:57.500]  你們快點捐吧
[00:25:57.500 --> 00:25:58.500]  求一下你們吧
[00:25:58.500 --> 00:26:00.500]  你們善長仁翁
[00:26:00.500 --> 00:26:01.500]  不是的
[00:26:01.500 --> 00:26:02.500]  他們是用愛心
[00:26:02.500 --> 00:26:04.500]  剛才說的是自願的
[00:26:04.500 --> 00:26:07.500]  完全不是自我表現
[00:26:07.500 --> 00:26:08.500]  不是為了自己
[00:26:08.500 --> 00:26:10.500]  讓別人看到我多好
[00:26:10.500 --> 00:26:11.500]  我是一個大好人
[00:26:11.500 --> 00:26:12.500]  我去捐獻
[00:26:12.500 --> 00:26:14.500]  也不是讓別人去操控
[00:26:14.500 --> 00:26:18.500]  是發自真誠的愛
[00:26:18.500 --> 00:26:20.500]  而這些基督徒呢
[00:26:20.500 --> 00:26:21.500]  為什麼呢
[00:26:21.500 --> 00:26:22.500]  第九節說得很重要
[00:26:22.500 --> 00:26:23.500]  因為他們是什麼呢
[00:26:23.500 --> 00:26:24.500]  保羅說
[00:26:24.500 --> 00:26:29.500]  你們知道我們主耶穌基督的恩典
[00:26:29.500 --> 00:26:32.500]  是經歷過主耶穌基督的恩典的人
[00:26:32.500 --> 00:26:34.500]  他就懂得這個真誠的愛
[00:26:34.500 --> 00:26:35.500]  這個愛是什麼呢
[00:26:35.500 --> 00:26:36.500]  他繼續描寫
[00:26:36.500 --> 00:26:38.500]  他本是富足
[00:26:38.500 --> 00:26:40.500]  卻為你們成了貧窮
[00:26:40.500 --> 00:26:45.500]  好似你們因他的貧窮而成為富足
[00:26:45.500 --> 00:26:46.500]  非常刁鬼
[00:26:46.500 --> 00:26:48.500]  這個世界很多人要裸擁有
[00:26:48.500 --> 00:26:50.500]  希望我富足
[00:26:50.500 --> 00:26:52.500]  耶穌基督剛好相反
[00:26:52.500 --> 00:26:54.500]  非常之富足
[00:26:54.500 --> 00:26:57.500]  一位創造天地萬有的真神
[00:26:57.500 --> 00:26:59.500]  他竟然為了你和我
[00:26:59.500 --> 00:27:02.500]  而成為一個大窮光蛋
[00:27:02.500 --> 00:27:03.500]  而成為一個窮困的人
[00:27:03.500 --> 00:27:04.500]  我們知道窮困的人
[00:27:04.500 --> 00:27:08.500]  在當時的文化裡
[00:27:08.500 --> 00:27:09.500]  甚至今天也是
[00:27:09.500 --> 00:27:11.500]  被人看不起
[00:27:11.500 --> 00:27:13.500]  覺得為什麼這樣
[00:27:13.500 --> 00:27:15.500]  但是神不是這樣
[00:27:15.500 --> 00:27:17.500]  祂自己是這樣
[00:27:17.500 --> 00:27:18.500]  祂本有神的形象
[00:27:18.500 --> 00:27:20.500]  祂成為了一個人的樣式
[00:27:20.500 --> 00:27:22.500]  在路加福音記載
[00:27:22.500 --> 00:27:24.500]  一個嬰兒的情況
[00:27:24.500 --> 00:27:25.500]  軟軟弱弱
[00:27:25.500 --> 00:27:27.500]  用布纏著
[00:27:27.500 --> 00:27:29.500]  猶太人會這樣做
[00:27:29.500 --> 00:27:31.500]  因為怕他的手腳扭傷
[00:27:31.500 --> 00:27:34.500]  脆弱不堪的小孩
[00:27:34.500 --> 00:27:36.500]  是一個全能的神
[00:27:36.500 --> 00:27:39.500]  竟然成為了一個軟弱無能的小孩
[00:27:39.500 --> 00:27:41.500]  然後是一個木匠的兒子
[00:27:41.500 --> 00:27:44.500]  一個很簡單的生活
[00:27:44.500 --> 00:27:46.500]  並且傳道的時候
[00:27:46.500 --> 00:27:48.500]  他說人子沒有枕首的地方
[00:27:48.500 --> 00:27:50.500]  連枕頭的地方都沒有
[00:27:50.500 --> 00:27:53.500]  最後他上到十字架
[00:27:53.500 --> 00:27:55.500]  在十字架那裡
[00:27:55.500 --> 00:27:57.500]  那些衣服都被人拿走了
[00:27:57.500 --> 00:27:59.500]  他完全地拿出來
[00:27:59.500 --> 00:28:01.500]  所有的為了什麼呢
[00:28:01.500 --> 00:28:03.500]  為了為我們成就這個救恩
[00:28:03.500 --> 00:28:05.500]  贖去我們的罪
[00:28:05.500 --> 00:28:07.500]  為我們釘死十字架上
[00:28:07.500 --> 00:28:10.500]  以致信他的人得到永生的盼望
[00:28:10.500 --> 00:28:12.500]  以致他這個貧窮
[00:28:12.500 --> 00:28:14.500]  成為了我們的富足
[00:28:14.500 --> 00:28:16.500]  我們今天每一個人
[00:28:16.500 --> 00:28:20.500]  無論我們的資產有多少富有
[00:28:20.500 --> 00:28:23.500]  但在聖經裡我們全部都是有錢人
[00:28:23.500 --> 00:28:25.500]  在《牙國書》說
[00:28:25.500 --> 00:28:27.500]  你們窮的變成富有
[00:28:27.500 --> 00:28:29.500]  富有的你要降卑
[00:28:29.500 --> 00:28:32.500]  在神裡面你要知道神的恩典
[00:28:32.500 --> 00:28:34.500]  你只不過是一個人
[00:28:34.500 --> 00:28:38.500]  所以錢財不是一個人的價值去衡量
[00:28:38.500 --> 00:28:40.500]  也不是權力的擁有
[00:28:40.500 --> 00:28:42.500]  這些全部是虛假
[00:28:42.500 --> 00:28:45.500]  唯有真正在主裡面的富足
[00:28:45.500 --> 00:28:47.500]  接受耶穌基督的救恩
[00:28:47.500 --> 00:28:49.500]  有了這個施予的生命
[00:28:49.500 --> 00:28:51.500]  才是豈不是很富足
[00:28:51.500 --> 00:28:54.500]  這種弔詭的生命
[00:28:54.500 --> 00:28:56.500]  無論貧富都可以施予
[00:28:56.500 --> 00:28:58.500]  都可以成為人的祝福
[00:28:58.500 --> 00:29:00.500]  正是保羅自己去描寫自己
[00:29:00.500 --> 00:29:02.500]  在第六章他這樣說
[00:29:02.500 --> 00:29:04.500]  他說我是怎樣的生命
[00:29:04.500 --> 00:29:07.500]  我似乎憂愁卻常常起來
[00:29:07.500 --> 00:29:10.500]  似乎貧窮卻使許多人富足
[00:29:10.500 --> 00:29:14.500]  似乎一無所有卻樣樣都有
[00:29:14.500 --> 00:29:18.500]  有神的生命很奇特
[00:29:18.500 --> 00:29:22.500]  經歷了神的基督徒
[00:29:22.500 --> 00:29:24.500]  他的施予是很不同
[00:29:24.500 --> 00:29:26.500]  真誠的愛
[00:29:26.500 --> 00:29:27.500]  很不同啊
[00:29:27.500 --> 00:29:28.500]  你想想
[00:29:28.500 --> 00:29:29.500]  愛是怎樣的
[00:29:29.500 --> 00:29:30.500]  你施予一個愛
[00:29:30.500 --> 00:29:32.500]  你體重這個人
[00:29:32.500 --> 00:29:33.500]  你珍惜他
[00:29:33.500 --> 00:29:36.500]  你願意將你最寶貴的東西給他
[00:29:36.500 --> 00:29:37.500]  你愛過人
[00:29:37.500 --> 00:29:39.500]  什麼都能夠做的
[00:29:39.500 --> 00:29:41.500]  你是一個尊重
[00:29:41.500 --> 00:29:44.500]  而不是說我可憐你
[00:29:44.500 --> 00:29:46.500]  你看我多厲害
[00:29:46.500 --> 00:29:49.500]  我給你一些東西和你分享
[00:29:49.500 --> 00:29:52.500]  很不同的心態
[00:29:52.500 --> 00:29:54.500]  我們只是一個謙卑
[00:29:54.500 --> 00:29:57.500]  將神的恩典與人分享
[00:29:57.500 --> 00:29:59.500]  沒有什麼可誇
[00:29:59.500 --> 00:30:03.500]  所以這裡是一個基於真誠的愛
[00:30:03.500 --> 00:30:05.500]  在主裡面出來的
[00:30:05.500 --> 00:30:10.500]  這種耶穌的愛是世間沒有的
[00:30:10.500 --> 00:30:13.500]  馬其頓的人在艱難當中
[00:30:13.500 --> 00:30:15.500]  將他們能夠付出的
[00:30:15.500 --> 00:30:17.500]  透過他們的能力去拿出來
[00:30:17.500 --> 00:30:22.500]  我相信他們還沒有將整個生命拿出來
[00:30:22.500 --> 00:30:23.500]  耶穌基督
[00:30:23.500 --> 00:30:28.500]  這個使馬其頓教會仿效的主耶穌基督
[00:30:28.500 --> 00:30:32.500]  他將自己極端極端無限的豐富
[00:30:32.500 --> 00:30:34.500]  變成零
[00:30:34.500 --> 00:30:36.500]  完全沒有
[00:30:36.500 --> 00:30:38.500]  以致我們能夠享受這個富足
[00:30:38.500 --> 00:30:41.500]  基督徒是否能夠將這個恩典
[00:30:41.500 --> 00:30:44.500]  在我們的生命裡面流露呢
[00:30:44.500 --> 00:30:46.500]  第一
[00:30:46.500 --> 00:30:47.500]  真誠的愛
[00:30:47.500 --> 00:30:49.500]  因為這位主用了這樣的愛
[00:30:49.500 --> 00:30:50.500]  第二
[00:30:50.500 --> 00:30:53.500]  你有了心願
[00:30:53.500 --> 00:30:55.500]  你就有行動
[00:30:55.500 --> 00:30:56.500]  兩樣都要有的
[00:30:56.500 --> 00:30:57.500]  我們看這裡
[00:30:57.500 --> 00:30:59.500]  第十節說
[00:30:59.500 --> 00:31:02.500]  我在這事上把我的意思告訴你們
[00:31:02.500 --> 00:31:04.500]  是對你們有益
[00:31:04.500 --> 00:31:06.500]  因為你們開始辦這事
[00:31:06.500 --> 00:31:10.500]  而且喜此心意已經有一年了
[00:31:10.500 --> 00:31:12.500]  你們有這個心
[00:31:12.500 --> 00:31:13.500]  不過遲遲沒有做
[00:31:13.500 --> 00:31:15.500]  都是好的
[00:31:15.500 --> 00:31:16.500]  你有這個心志
[00:31:16.500 --> 00:31:18.500]  有這個意向
[00:31:18.500 --> 00:31:20.500]  去做這個慈慰的事
[00:31:20.500 --> 00:31:21.500]  十一節說
[00:31:21.500 --> 00:31:23.500]  如今就當辦成這事
[00:31:23.500 --> 00:31:25.500]  既然有願做的心
[00:31:25.500 --> 00:31:26.500]  另外一個意思
[00:31:26.500 --> 00:31:27.500]  剛才說的心意
[00:31:27.500 --> 00:31:28.500]  你也跟著願做的心
[00:31:28.500 --> 00:31:30.500]  這是你的意願
[00:31:30.500 --> 00:31:32.500]  非常強烈的心意
[00:31:32.500 --> 00:31:37.500]  也當照你們所有的去做
[00:31:37.500 --> 00:31:40.500]  因為人只要有願做的心
[00:31:40.500 --> 00:31:44.500]  並照他所有的夢與樂
[00:31:44.500 --> 00:31:46.500]  並不是照他所沒有的
[00:31:46.500 --> 00:31:47.500]  這裡說到很重要
[00:31:47.500 --> 00:31:49.500]  這個思語的問題
[00:31:49.500 --> 00:31:50.500]  我們沒錯是神的恩典
[00:31:50.500 --> 00:31:54.500]  但是神不是要我們超出我們所有的
[00:31:54.500 --> 00:31:56.500]  有這個意願
[00:31:56.500 --> 00:31:57.500]  心願是最重要的
[00:31:57.500 --> 00:31:58.500]  最重要的是心
[00:31:58.500 --> 00:31:59.500]  但是我們要有體力
[00:31:59.500 --> 00:32:01.500]  我們有沒有這樣的能力呢?
[00:32:01.500 --> 00:32:02.500]  這個照我們所有
[00:32:02.500 --> 00:32:04.500]  不是照我們所沒有的
[00:32:04.500 --> 00:32:06.500]  其實這個原則也很重要
[00:32:06.500 --> 00:32:07.500]  我們不是施捨施捨
[00:32:07.500 --> 00:32:09.500]  我們自己怎樣呢?
[00:32:09.500 --> 00:32:10.500]  剛才也說了
[00:32:10.500 --> 00:32:12.500]  如果你循序偷竊
[00:32:12.500 --> 00:32:13.500]  做正經的事
[00:32:13.500 --> 00:32:17.500]  你就可以有餘分給有需要的人
[00:32:17.500 --> 00:32:18.500]  我們自己也有
[00:32:18.500 --> 00:32:19.500]  這個不是自私
[00:32:19.500 --> 00:32:21.500]  而是你要很實際地
[00:32:21.500 --> 00:32:25.500]  你自己有沒有自處的能力
[00:32:25.500 --> 00:32:28.500]  我看舊約裡
[00:32:28.500 --> 00:32:30.500]  在曾賢書也提到
[00:32:30.500 --> 00:32:32.500]  當我們做這些詞位的事
[00:32:32.500 --> 00:32:34.500]  我們也要留意
[00:32:34.500 --> 00:32:38.500]  在曾賢書第三章二十七節
