
[00:00:00.000 --> 00:00:06.000]  起來,走吧,你的信救了你
[00:20:53.000 --> 00:20:57.000]  很多問題你現在得到答案
[00:20:57.000 --> 00:21:00.000]  感謝天父
[00:21:00.000 --> 00:21:05.000]  47年天父將你賜給我
[00:21:05.000 --> 00:21:08.000]  我都很清楚你是上心的人
[00:21:08.000 --> 00:21:13.000]  就是你和我都希望在座的人
[00:21:13.000 --> 00:21:17.000]  都在耶穌基督裡面有永遠的生命
[00:21:17.000 --> 00:21:21.000]  可以在天上一起永遠的敬拜
[00:21:21.000 --> 00:21:26.000]  有說不出的恩典
[00:21:26.000 --> 00:21:30.000]  朱牧師見到生命當中那種不如意
[00:21:30.000 --> 00:21:35.000]  不理想地方以外是有神的恩典
[00:21:35.000 --> 00:21:39.000]  他為此而感謝神
[00:21:39.000 --> 00:21:42.000]  另外我想起另一位17世紀的牧師
[00:21:42.000 --> 00:21:44.000]  叫Martin Rinkard
[00:21:44.000 --> 00:21:47.000]  他在德國的戰爭當中
[00:21:47.000 --> 00:21:50.000]  住在德國的一個小鎮叫Islandburg
[00:21:50.000 --> 00:21:52.000]  在那個時候因為戰爭的緣故
[00:21:52.000 --> 00:21:56.000]  有很多的難民走到Islandburg那裡
[00:21:56.000 --> 00:21:57.000]  因為這樣的緣故
[00:21:57.000 --> 00:22:00.000]  整個村子變得很不衛生
[00:22:00.000 --> 00:22:02.000]  又發生了瘟疫
[00:22:02.000 --> 00:22:03.000]  因為瘟疫的緣故
[00:22:03.000 --> 00:22:05.000]  因為飢餓的緣故
[00:22:05.000 --> 00:22:09.000]  有很多人因為這樣的緣故死了
[00:22:09.000 --> 00:22:12.000]  當時的官員甚至是教睦
[00:22:12.000 --> 00:22:14.000]  都要離開
[00:22:14.000 --> 00:22:15.000]  要去另外一個地方
[00:22:15.000 --> 00:22:17.000]  要逃難
[00:22:17.000 --> 00:22:21.000]  Rinkard牧師仍然留在那裡
[00:22:21.000 --> 00:22:22.000]  他留在那裡是做什麼呢
[00:22:22.000 --> 00:22:26.000]  是做埋葬死人的工作
[00:22:26.000 --> 00:22:29.000]  他每天埋葬40至50個人
[00:22:29.000 --> 00:22:35.000]  最後他埋葬了4480個人
[00:22:35.000 --> 00:22:39.000]  在當中所埋葬的人是他太太
[00:22:39.000 --> 00:22:41.000]  後來他寫了一首
[00:22:41.000 --> 00:22:42.000]  跪著人口的詩歌
[00:22:42.000 --> 00:22:45.000]  叫《齊來謝主》
[00:22:45.000 --> 00:22:47.000]  這首歌大家常常唱的
[00:22:47.000 --> 00:22:50.000]  道來感謝恩主
[00:22:50.000 --> 00:22:53.000]  以心以仇以誓以忍
[00:22:53.000 --> 00:22:55.000]  這首歌聽過了
[00:22:55.000 --> 00:22:57.000]  歌詞是這樣的
[00:22:57.000 --> 00:22:59.000]  道來感謝恩主
[00:22:59.000 --> 00:23:02.000]  以心以仇以聲音
[00:23:02.000 --> 00:23:04.000]  主既完成其事
[00:23:04.000 --> 00:23:07.000]  世人寬重主聖明
[00:23:07.000 --> 00:23:09.000]  我從初生時起
[00:23:09.000 --> 00:23:13.000]  蒙主福佑到今
[00:23:13.000 --> 00:23:15.000]  前受無窮的愛
[00:23:15.000 --> 00:23:18.000]  今迎安慰憐憫
[00:23:18.000 --> 00:23:19.000]  第二節
[00:23:19.000 --> 00:23:22.000]  但願恩慈之神
[00:23:22.000 --> 00:23:24.000]  時刻伴我到終身
[00:23:24.000 --> 00:23:26.000]  常將快樂平安
[00:23:26.000 --> 00:23:29.000]  鼓勵安慰我中心
[00:23:29.000 --> 00:23:32.000]  到我脫離迷惑
[00:23:32.000 --> 00:23:36.000]  救我避免憂驚
[00:23:36.000 --> 00:23:38.000]  無論今生來世
[00:23:38.000 --> 00:23:41.000]  使我蒙主雲恩
[00:23:41.000 --> 00:23:42.000]  第三節
[00:23:42.000 --> 00:23:44.000]  我將感謝縱陽
[00:23:44.000 --> 00:23:47.000]  敬獻父子與聖靈
[00:23:47.000 --> 00:23:49.000]  三位本同一體
[00:23:49.000 --> 00:23:53.000]  在天執掌大權能
[00:23:53.000 --> 00:23:56.000]  獨一永生上主
[00:23:56.000 --> 00:23:59.000]  天地崇拜同心
[00:23:59.000 --> 00:24:03.000]  昔在今在永在
[00:24:03.000 --> 00:24:07.000]  千秋萬古永恆
[00:24:07.000 --> 00:24:11.000]  這首詩的重要信念是
[00:24:11.000 --> 00:24:14.000]  縱然環境不理想
[00:24:14.000 --> 00:24:17.000]  縱然環境不願意
[00:24:17.000 --> 00:24:20.000]  這不會減少我們
[00:24:20.000 --> 00:24:23.000]  感謝神的心
[00:24:23.000 --> 00:24:25.000]  也不會減少我們
[00:24:25.000 --> 00:24:27.000]  彼此感謝的心
[00:24:27.000 --> 00:24:29.000]  因為信心的眼目
[00:24:29.000 --> 00:24:32.000]  仍然見到在不理想的地方
[00:24:32.000 --> 00:24:34.000]  在不如意的地方
[00:24:34.000 --> 00:24:36.000]  在困難的地方之外
[00:24:36.000 --> 00:24:38.000]  仍然有很多的恩典
[00:24:38.000 --> 00:24:41.000]  百百的恩典
[00:24:41.000 --> 00:24:42.000]  因為這樣緣故
[00:24:42.000 --> 00:24:44.000]  雖然撒瑪尼亞人
[00:24:44.000 --> 00:24:46.000]  他的身體得到醫治之後
[00:24:46.000 --> 00:24:48.000]  仍然是有殘缺的
[00:24:48.000 --> 00:24:50.000]  仍然有很多的遺憾
[00:24:50.000 --> 00:24:53.000]  但他仍然去感謝神
[00:24:53.000 --> 00:24:54.000]  因為這樣的緣故
[00:24:54.000 --> 00:24:56.000]  朱師母離開之後
[00:24:56.000 --> 00:24:59.000]  朱牧師仍然是感謝主
[00:24:59.000 --> 00:25:02.000]  賜給他的愛伴47年
[00:25:02.000 --> 00:25:05.000]  這個是朱的恩典
[00:25:05.000 --> 00:25:06.000]  馬汀·威爾塔
[00:25:06.000 --> 00:25:08.000]  他感謝神的恩典
[00:25:08.000 --> 00:25:10.000]  神的權柄
[00:25:10.000 --> 00:25:13.000]  他因此上上的感謝
[00:25:13.000 --> 00:25:14.000]  這個就是說
[00:25:14.000 --> 00:25:17.000]  能夠在生命的污點裡面
[00:25:17.000 --> 00:25:19.000]  不理想的地方
[00:25:19.000 --> 00:25:22.000]  在教會不如意的地方
[00:25:22.000 --> 00:25:23.000]  不理想的地方
[00:25:23.000 --> 00:25:25.000]  在我們工作不如意
[00:25:25.000 --> 00:25:27.000]  不理想的地方
[00:25:27.000 --> 00:25:28.000]  在我們家不如意
[00:25:28.000 --> 00:25:30.000]  不理想的地方
[00:25:30.000 --> 00:25:33.000]  我們仍然處處看見
[00:25:33.000 --> 00:25:36.000]  用信心看見
[00:25:36.000 --> 00:25:40.000]  神百百的恩典
[00:25:40.000 --> 00:25:43.000]  在今天的崇拜當中
[00:25:43.000 --> 00:25:45.000]  你有信心嗎
[00:25:45.000 --> 00:25:47.000]  你看見嗎
[00:25:47.000 --> 00:25:53.000]  你看見你屬靈生命的質素是如何
[00:25:53.000 --> 00:25:56.000]  你是一個怎樣的人
[00:25:56.000 --> 00:25:58.000]  你有沒有感謝神
[00:25:58.000 --> 00:26:01.000]  引領你來到尖鍵去敬拜他
[00:26:01.000 --> 00:26:05.000]  有沒有為兄弟姐妹對你的愛來感謝他
[00:26:05.000 --> 00:26:07.000]  有沒有感謝神帶領你去進入
[00:26:07.000 --> 00:26:10.000]  享受尖鍵的團契生活
[00:26:10.000 --> 00:26:12.000]  有美好的顧問
[00:26:12.000 --> 00:26:14.000]  陪伴你成長
[00:26:14.000 --> 00:26:17.000]  而處處感恩神的恩典
[00:26:17.000 --> 00:26:21.000]  透過弟兄姐妹們在你身上能夠發生
[00:26:21.000 --> 00:26:26.000]  你有沒有為自己的麻風病得到醫治來感恩
[00:26:26.000 --> 00:26:29.000]  縱然麻風病已經醫好了
[00:26:29.000 --> 00:26:33.000]  身體仍然有很多的缺陷
[00:26:33.000 --> 00:26:35.000]  你有沒有為此而繼續感恩
[00:26:35.000 --> 00:26:37.000]  你有沒有見到你的弟兄姐妹們
[00:26:37.000 --> 00:26:40.000]  他們的麻風病已經被醫好了
[00:26:40.000 --> 00:26:42.000]  但他們身體仍然有很多的缺陷
[00:26:42.000 --> 00:26:43.000]  有很多的遺憾
[00:26:43.000 --> 00:26:46.000]  仍然一生一世去面對
[00:26:46.000 --> 00:26:49.000]  你會不會接納這些遺憾
[00:26:49.000 --> 00:26:54.000]  你會不會為此亦會去感謝神
[00:26:54.000 --> 00:26:59.000]  我們是否有感恩的生命
[00:26:59.000 --> 00:27:03.000]  抑或我們仍然是很自我
[00:27:03.000 --> 00:27:09.000]  自私自利 忘恩負義
[00:27:09.000 --> 00:27:13.000]  自私自利的人常常會問
[00:27:13.000 --> 00:27:15.000]  我可以得到什麼
[00:27:15.000 --> 00:27:17.000]  我來尖沙咀聖信會
[00:27:17.000 --> 00:27:18.000]  我可以得到什麼
[00:27:18.000 --> 00:27:20.000]  得到我的好處
[00:27:20.000 --> 00:27:23.000]  得到我的權利
[00:27:23.000 --> 00:27:26.000]  一個忘恩負義的人常常會問
[00:27:26.000 --> 00:27:28.000]  我能夠保持什麼
[00:27:28.000 --> 00:27:30.000]  我能夠保持什麼
[00:27:30.000 --> 00:27:34.000]  我怎麼做你才不可以拿到我的權利
[00:27:34.000 --> 00:27:37.000]  拿到我的好處
[00:27:37.000 --> 00:27:40.000]  相反感恩的人常常會問
[00:27:40.000 --> 00:27:43.000]  我可以給什麼
[00:27:43.000 --> 00:27:46.000]  我可以給尖浸的弟兄姊妹們什麼
[00:27:46.000 --> 00:27:49.000]  我可以給教會什麼
[00:27:49.000 --> 00:27:53.000]  我可以給神什麼
[00:27:53.000 --> 00:27:55.000]  一個常常講求
[00:27:55.000 --> 00:27:57.000]  我可以得到什麼
[00:27:57.000 --> 00:28:00.000]  我可以保持什麼的人
[00:28:00.000 --> 00:28:04.000]  他的生命 他的靈性狀態
[00:28:04.000 --> 00:28:08.000]  仍然是BB的狀態
[00:28:08.000 --> 00:28:12.000]  BB不會為過往而感謝
[00:28:12.000 --> 00:28:16.000]  BB不會為將來而展望
[00:28:16.000 --> 00:28:20.000]  BB所見到的是即時的需要
[00:28:20.000 --> 00:28:22.000]  當你能夠滿足他的時候
[00:28:22.000 --> 00:28:24.000]  他會很高興
[00:28:24.000 --> 00:28:27.000]  當即時的需要不能滿足的時候
[00:28:27.000 --> 00:28:30.000]  他就會呱呱大叫
[00:28:30.000 --> 00:28:32.000]  唯有當一個人
[00:28:32.000 --> 00:28:35.000]  他能夠從BB的階段慢慢成長
[00:28:35.000 --> 00:28:37.000]  慢慢的成長
[00:28:37.000 --> 00:28:40.000]  他會想起過往
[00:28:40.000 --> 00:28:44.000]  他會展望將來
[00:28:44.000 --> 00:28:46.000]  弟兄姊妹們
[00:28:46.000 --> 00:28:51.000]  我們的感恩的雙數有多少呢
[00:28:51.000 --> 00:28:53.000]  我們的屬靈的生命
[00:28:53.000 --> 00:28:57.000]  是否在成長的路途當中呢
[00:28:57.000 --> 00:28:59.000]  求神憐憫我們
[00:28:59.000 --> 00:29:03.000]  讓我們的生命好像撒瑪尼亞人
[00:29:03.000 --> 00:29:07.000]  能夠有感恩的信心
[00:29:07.000 --> 00:29:09.000]  有感恩的行動
[00:29:09.000 --> 00:29:12.000]  因此耶穌基督向我們眾人說
[00:29:12.000 --> 00:29:15.000]  起來走吧
[00:29:15.000 --> 00:29:19.000]  你的信救了你
[00:29:19.000 --> 00:29:24.000]  我與心禱告
[00:29:24.000 --> 00:29:27.000]  親愛的主你的話語是很寶貴的
[00:29:27.000 --> 00:29:29.000]  求你讓我們的弟兄姊妹們
[00:29:29.000 --> 00:29:31.000]  聽得見
[00:29:31.000 --> 00:29:33.000]  能夠繼續的去明白
[00:29:33.000 --> 00:29:35.000]  能夠繼續的記得
[00:29:35.000 --> 00:29:38.000]  能夠深深的相信
[00:29:38.000 --> 00:29:40.000]  主爺幫助我們
[00:29:40.000 --> 00:29:42.000]  讓我們能夠行走
[00:29:42.000 --> 00:29:44.000]  真的讓我們的信
[00:29:44.000 --> 00:29:47.000]  能夠讓我們可以在你面前
[00:29:47.000 --> 00:29:49.000]  能夠完全
[00:29:49.000 --> 00:29:51.000]  主爺多謝你
[00:29:51.000 --> 00:29:52.000]  我們這樣禱告
[00:29:52.000 --> 00:29:54.000]  是奉主耶穌基督的名字
[00:29:54.000 --> 00:29:56.000]  阿們
