
[00:00:00.000 --> 00:00:05.880]  早期基督教在羅馬帝國傳播的前三百年
[00:24:48.080 --> 00:24:52.080]  可能這段經文帶給他一些困惑
[00:24:52.080 --> 00:24:54.080]  一些不明白
[00:24:54.080 --> 00:24:55.080]  也很不滿足
[00:24:55.080 --> 00:24:57.080]  為什麼我不明白呢?
[00:24:57.080 --> 00:24:59.080]  肥尼把握住這個機會
[00:24:59.080 --> 00:25:04.080]  經文的內容成為他福音的切入點
[00:25:04.080 --> 00:25:07.080]  主動的問了太監這個問題
[00:25:07.080 --> 00:25:10.080]  你所念的,你明白嗎?
[00:25:10.080 --> 00:25:14.080]  當太監很願意虛心接受指教的時候
[00:25:14.080 --> 00:25:18.080]  肥尼就從二賽亞書一直說到耶穌
[00:25:18.080 --> 00:25:20.080]  我不知道我們行不行呢?
[00:25:20.080 --> 00:25:22.080]  我們對二賽亞書熟不熟呢?
[00:25:22.080 --> 00:25:24.080]  一直說到耶穌
[00:25:24.080 --> 00:25:28.080]  把這個經文很詳細的解釋給他聽
[00:25:28.080 --> 00:25:31.080]  滿足到這位沉悶的太監
[00:25:31.080 --> 00:25:34.080]  饑渴無意的心靈
[00:25:34.080 --> 00:25:36.080]  回應了他的需要
[00:25:36.080 --> 00:25:39.080]  當太監表明了他願意決自信主立
[00:25:39.080 --> 00:25:43.080]  就馬上把握機會為他施朕
[00:25:43.080 --> 00:25:46.080]  肥尼能夠成功帶領這位太監信耶穌
[00:25:46.080 --> 00:25:50.080]  是因為他很敏銳太監的需要
[00:25:50.080 --> 00:25:55.080]  熟讀聖經和有智慧回應太監的需要
[00:25:55.080 --> 00:25:57.080]  各位弟兄姊妹
[00:25:57.080 --> 00:26:00.080]  如果我們要做一個福音的使者
[00:26:00.080 --> 00:26:02.080]  一個有效的福音使者
[00:26:02.080 --> 00:26:07.080]  我們就要熟讀我們手上這本聖經
[00:26:07.080 --> 00:26:09.080]  能夠靈活運用
[00:26:09.080 --> 00:26:11.080]  可以幫助人
[00:26:11.080 --> 00:26:14.080]  也可以用裡面的內容去傳福音
[00:26:14.080 --> 00:26:18.080]  去滿足那些未信的人身心靈的需要
[00:26:18.080 --> 00:26:22.080]  如果你覺得裝備不夠
[00:26:22.080 --> 00:26:23.080]  我可以告訴你
[00:26:23.080 --> 00:26:25.080]  其實教會的訓練士工
[00:26:25.080 --> 00:26:27.080]  我們預備了很多課程
[00:26:27.080 --> 00:26:29.080]  幫助你認識聖經
[00:26:29.080 --> 00:26:33.080]  傳道部也有很多傳福音的課程
[00:26:33.080 --> 00:26:35.080]  幫助大家學習
[00:26:35.080 --> 00:26:38.080]  可以用一個有系統的方式
[00:26:38.080 --> 00:26:40.080]  向別人傳福音
[00:26:40.080 --> 00:26:43.080]  警察會也有把握時機的課程
[00:26:43.080 --> 00:26:46.080]  幫助大家對普世福音
[00:26:46.080 --> 00:26:49.080]  託錢是一個基本的認識
[00:26:49.080 --> 00:26:51.080]  這些課程都是免費的
[00:26:51.080 --> 00:26:54.080]  很歡迎大家報名參加
[00:26:54.080 --> 00:26:58.080]  我盼望各位弟兄姊妹
[00:26:58.080 --> 00:27:00.080]  也參加成長班
[00:27:00.080 --> 00:27:02.080]  一起查考聖經
[00:27:02.080 --> 00:27:04.080]  鍛鍊或操練我們
[00:27:04.080 --> 00:27:07.080]  去聽別人的分享
[00:27:07.080 --> 00:27:11.080]  以致我們懂得聽很重要
[00:27:11.080 --> 00:27:13.080]  以致將來有人
[00:27:13.080 --> 00:27:14.080]  有些未信者
[00:27:14.080 --> 00:27:16.080]  有些問題的時候
[00:27:16.080 --> 00:27:17.080]  我們懂得聆聽
[00:27:17.080 --> 00:27:19.080]  也懂得去回應的時候
[00:27:19.080 --> 00:27:23.080]  我相信我們就會更加有效的
[00:27:23.080 --> 00:27:26.080]  去將福音傳給他
[00:27:26.080 --> 00:27:30.080]  當然除了參加成長班之外
[00:27:30.080 --> 00:27:32.080]  我們更加需要做什麼呢
[00:27:32.080 --> 00:27:34.080]  預備我們的德教見證
[00:27:34.080 --> 00:27:38.080]  或者預備我們近來感恩的見證
[00:27:38.080 --> 00:27:40.080]  好叫未信的人的時候
[00:27:40.080 --> 00:27:43.080]  我們有些造就性的東西
[00:27:43.080 --> 00:27:45.080]  可以去分享給他們
[00:27:45.080 --> 00:27:48.080]  彼得前書三章十五節說
[00:27:48.080 --> 00:27:51.080]  只要心裡尊主基督為聖
[00:27:51.080 --> 00:27:54.080]  有人問你們心中盼望的緣由
[00:27:54.080 --> 00:27:56.080]  就要常作準備
[00:27:56.080 --> 00:28:01.080]  以溫柔敬畏的心回答各人
[00:28:01.080 --> 00:28:02.080]  我也盼望
[00:28:02.080 --> 00:28:04.080]  乘朕家的每一位弟兄姊妹
[00:28:04.080 --> 00:28:06.080]  我們都常作準備
[00:28:06.080 --> 00:28:08.080]  有智慧的去回答
[00:28:08.080 --> 00:28:11.080]  那些問我們信仰問題的人
[00:28:11.080 --> 00:28:13.080]  引導他們信耶穌
[00:28:13.080 --> 00:28:16.080]  最後我想用中國教會
[00:28:16.080 --> 00:28:18.080]  在文革中的情況
[00:28:18.080 --> 00:28:22.080]  作為大家一個鼓勵和提醒
[00:28:22.080 --> 00:28:24.080]  1966年至76年
[00:28:24.080 --> 00:28:28.080]  發生在中國的文化大革命
[00:28:28.080 --> 00:28:32.080]  當時國家是一個內亂的狀況
[00:28:32.080 --> 00:28:36.080]  社會的秩序受到很嚴重的破壞
[00:28:36.080 --> 00:28:39.080]  人際的關係失去了和諧
[00:28:39.080 --> 00:28:43.080]  社會上出現了不同形式的
[00:28:43.080 --> 00:28:47.080]  抵制、批判、抗爭等等
[00:28:47.080 --> 00:28:49.080]  教會的情況是怎樣呢?
[00:28:49.080 --> 00:28:52.080]  教會是受到嚴重的破壞
[00:28:52.080 --> 00:28:55.080]  傳道人是被捉拿的
[00:28:55.080 --> 00:28:58.080]  宗教聚會是被禁止
[00:28:58.080 --> 00:29:01.080]  在沒有牧者、沒有宣教士
[00:29:01.080 --> 00:29:03.080]  沒有宗教的聚會之下
[00:29:03.080 --> 00:29:05.080]  出乎人意料
[00:29:05.080 --> 00:29:07.080]  當時的中國基督徒
[00:29:07.080 --> 00:29:11.080]  仍然很勇敢地為主作見證
[00:29:11.080 --> 00:29:13.080]  靠著聖靈的能力
[00:29:13.080 --> 00:29:15.080]  用個人報道的方法
[00:29:15.080 --> 00:29:17.080]  向他們的親朋戚友
[00:29:17.080 --> 00:29:18.080]  傳福音
[00:29:18.080 --> 00:29:19.080]  有生命的見證
[00:29:19.080 --> 00:29:21.080]  結果那十年
[00:29:21.080 --> 00:29:24.080]  帶領了成千上萬的基督徒
[00:29:24.080 --> 00:29:26.080]  基督徒的人數
[00:29:26.080 --> 00:29:31.080]  比起文革之前增加了三倍
[00:29:31.080 --> 00:29:34.080]  無論是基督教早期的
[00:29:34.080 --> 00:29:36.080]  三百年傳福音的歷史
[00:29:36.080 --> 00:29:38.080]  或者是十年的文革
[00:29:38.080 --> 00:29:41.080]  都讓我們很清楚看得到
[00:29:41.080 --> 00:29:44.080]  其實外在的環境如何的惡劣
[00:29:44.080 --> 00:29:46.080]  其實是不會阻礙
[00:29:46.080 --> 00:29:49.080]  福音的傳播的
[00:29:49.080 --> 00:29:51.080]  只要我們每一位的信徒
[00:29:51.080 --> 00:29:53.080]  都是傳道人
[00:29:53.080 --> 00:29:55.080]  我們在福音的事上
[00:29:55.080 --> 00:29:57.080]  我們都有生產的能力
[00:29:57.080 --> 00:30:00.080]  或者參與在其中的時候
[00:30:00.080 --> 00:30:02.080]  無論你在本港
[00:30:02.080 --> 00:30:04.080]  或者少數的人打算移民
[00:30:04.080 --> 00:30:06.080]  只要我們有一個美好的
[00:30:06.080 --> 00:30:08.080]  生命的見證
[00:30:08.080 --> 00:30:10.080]  有聖靈的同在同工
[00:30:10.080 --> 00:30:12.080]  有一個紮實的
[00:30:12.080 --> 00:30:14.080]  聖經知識的基礎
[00:30:14.080 --> 00:30:16.080]  隨時預備好
[00:30:16.080 --> 00:30:18.080]  向別人傳福音
[00:30:18.080 --> 00:30:20.080]  我相信這個福音
[00:30:20.080 --> 00:30:23.080]  一定可以很快傳到地極
[00:30:23.080 --> 00:30:26.080]  教會亦都會興旺
[00:30:26.080 --> 00:30:27.080]  要記得
[00:30:27.080 --> 00:30:30.080]  傳福音不是一個專業
[00:30:30.080 --> 00:30:33.080]  留給這些專職的傳道人做的
[00:30:33.080 --> 00:30:35.080]  傳福音是一種熱誠
[00:30:35.080 --> 00:30:37.080]  是讓每一位信徒
[00:30:37.080 --> 00:30:39.080]  帶著一份的熱誠
[00:30:39.080 --> 00:30:41.080]  帶著一個感恩的心
[00:30:41.080 --> 00:30:43.080]  一個愛人靈魂的心
[00:30:43.080 --> 00:30:46.080]  去參與宣教的工作
[00:30:46.080 --> 00:30:49.080]  如果城鎮每一位弟兄姊妹
[00:30:49.080 --> 00:30:51.080]  我們都是全民皆兵的話
[00:30:51.080 --> 00:30:53.080]  城鎮就有希望了
[00:30:53.080 --> 00:30:56.080]  成為一間猜拳的教會
[00:30:56.080 --> 00:30:59.080]  在天國的擴展上
[00:30:59.080 --> 00:31:03.080]  我們這間教會就有更大的貢獻
[00:31:03.080 --> 00:31:05.080]  讓我們一起去努力
[00:31:05.080 --> 00:31:07.080]  我們一起祈禱
[00:31:07.080 --> 00:31:09.080]  我們的救主耶穌基督
[00:31:09.080 --> 00:31:12.080]  求祢幫助我們好像肥膩一樣
[00:31:12.080 --> 00:31:14.080]  有美好的生命的見證
[00:31:14.080 --> 00:31:15.080]  事上信福
[00:31:15.080 --> 00:31:16.080]  聖靈的引導
[00:31:16.080 --> 00:31:18.080]  能夠活用聖經
[00:31:18.080 --> 00:31:20.080]  向遠處或近處的人
[00:31:20.080 --> 00:31:22.080]  傳福音作見證
[00:31:22.080 --> 00:31:25.080]  將祢的救恩從香港傳到地極
[00:31:25.080 --> 00:31:28.080]  幫助更多人歸入祢的名下
[00:31:28.080 --> 00:31:29.080]  求主復興我們
[00:31:29.080 --> 00:31:31.080]  又復興教會
[00:31:31.080 --> 00:31:33.080]  在這個彎曲不貌的世代
[00:31:33.080 --> 00:31:36.080]  使我們每一位成為傳福音的使者
[00:31:36.080 --> 00:31:38.080]  我們這樣去祈禱
[00:31:38.080 --> 00:31:40.080]  是奉主耶穌基督的名字祈求
[00:31:40.080 --> 00:31:41.080]  阿門
