
[00:00:00.000 --> 00:00:03.600]  剛才我們讀了很大段的經文
[00:19:56.000 --> 00:19:59.000]  鼓勵的是什麼呢?
[00:19:59.000 --> 00:20:01.000]  殷卓信
[00:20:01.000 --> 00:20:04.000]  持守這個英許
[00:20:04.000 --> 00:20:07.000]  因為我們所相信的神
[00:20:07.000 --> 00:20:09.000]  從頭到尾
[00:20:09.000 --> 00:20:12.000]  一句謊話都沒有說過
[00:20:12.000 --> 00:20:14.000]  祂說得出
[00:20:14.000 --> 00:20:17.000]  祂一定做得到
[00:20:17.000 --> 00:20:19.000]  祂說得出將來有一天
[00:20:19.000 --> 00:20:22.000]  有一個新天新地等我們的時候
[00:20:22.000 --> 00:20:24.000]  並且祂說得出將來
[00:20:24.000 --> 00:20:27.000]  神的帳幕要在人間
[00:20:27.000 --> 00:20:29.000]  祂要做我們的神
[00:20:29.000 --> 00:20:31.000]  我們要做祂的子民
[00:20:31.000 --> 00:20:33.000]  祂要親自擦去我們一切眼淚
[00:20:33.000 --> 00:20:36.000]  那一個地方沒有什麼
[00:20:36.000 --> 00:20:38.000]  沒有悲哀沒有哭號沒有疼痛
[00:20:38.000 --> 00:20:41.000]  並且沒有死亡的時候
[00:20:41.000 --> 00:20:43.000]  神是一個怎樣的神
[00:20:43.000 --> 00:20:45.000]  我們大聲宣告
[00:20:45.000 --> 00:20:46.000]  信實的神
[00:20:46.000 --> 00:20:48.000]  信實是代表什麼
[00:20:48.000 --> 00:20:50.000]  說得出
[00:20:50.000 --> 00:20:52.000]  做得到
[00:20:52.000 --> 00:20:55.000]  所以很想鼓勵大家
[00:20:55.000 --> 00:20:57.000]  很想鼓勵大家
[00:20:57.000 --> 00:20:59.000]  持守著這個英許
[00:20:59.000 --> 00:21:03.000]  好像我們先前這位見證人阿Lee一樣
[00:21:03.000 --> 00:21:05.000]  他好像雲彩圍著我們
[00:21:05.000 --> 00:21:08.000]  圍著我們鼓勵我們
[00:21:08.000 --> 00:21:10.000]  我們就要好像他一樣
[00:21:10.000 --> 00:21:13.000]  我們跑完這個路程
[00:21:13.000 --> 00:21:17.000]  我們一定會得著這個英許
[00:21:17.000 --> 00:21:19.000]  我們一起祈禱好嗎
