
[00:00:00.000 --> 00:00:02.080]  今天如果大家看outline的時候
[00:13:57.000 --> 00:13:58.000]  這個牧師經常說
[00:13:58.000 --> 00:13:59.000]  在回應的時候
[00:13:59.000 --> 00:14:01.000]  不要消滅聖靈的感動
[00:14:01.000 --> 00:14:02.000]  你有沒有做過
[00:14:02.000 --> 00:14:04.000]  刻意去消滅聖靈的感動
[00:14:04.000 --> 00:14:05.000]  不是你沒有領受
[00:14:05.000 --> 00:14:06.000]  不是你沒有感覺
[00:14:06.000 --> 00:14:08.000]  不是你不知道神要你做些什麼
[00:14:08.000 --> 00:14:09.000]  你就放在一邊
[00:14:09.000 --> 00:14:10.000]  聽完就算了
[00:14:10.000 --> 00:14:12.000]  我覺得我們差不多了
[00:14:12.000 --> 00:14:14.000]  我記得我們讀書的時候
[00:14:14.000 --> 00:14:16.000]  有一句差不多先生的小說
[00:14:16.000 --> 00:14:17.000]  大家有沒有聽過
[00:14:17.000 --> 00:14:19.000]  是這樣我年紀才聽過
[00:14:19.000 --> 00:14:21.000]  差不多先生
[00:14:21.000 --> 00:14:22.000]  差不多就可以了
[00:14:22.000 --> 00:14:23.000]  什麼意思呢
[00:14:23.000 --> 00:14:25.000]  總是差一點點
[00:14:25.000 --> 00:14:27.000]  他以爲差不多就夠了
[00:14:27.000 --> 00:14:29.000]  但我們總是差一點點
[00:14:29.000 --> 00:14:30.000]  弟兄姊妹
[00:14:30.000 --> 00:14:32.000]  如果我們以爲自己差不多
[00:14:32.000 --> 00:14:35.000]  如果你覺得我做基督徒算是這樣了
[00:14:35.000 --> 00:14:36.000]  求天父聯吻我們
[00:14:36.000 --> 00:14:38.000]  求聖靈光照我們
[00:14:38.000 --> 00:14:40.000]  我們要到聖靈面前認罪悔改
[00:14:40.000 --> 00:14:41.000]  因爲我們再看不到
[00:14:41.000 --> 00:14:42.000]  我們還要做些什麼
[00:14:42.000 --> 00:14:43.000]  我們沒有當天這羣基督徒
[00:14:43.000 --> 00:14:45.000]  這羣猶太人那種反應
[00:14:45.000 --> 00:14:46.000]  我們還要做些什麼
[00:14:46.000 --> 00:14:47.000]  做足我應該做的事
[00:14:47.000 --> 00:14:49.000]  我有什麼需要
[00:14:49.000 --> 00:14:51.000]  有需要就求神幫我
[00:14:51.000 --> 00:14:54.000]  但我靈裏有什麼需要
[00:14:54.000 --> 00:14:57.000]  我屬靈的生命有什麼需要
[00:14:57.000 --> 00:14:58.000]  弟兄姊妹
[00:14:58.000 --> 00:15:00.000]  如果我們屬靈的生命當中
[00:15:00.000 --> 00:15:02.000]  沒有了一種屬靈的不滿足
[00:15:02.000 --> 00:15:03.000]  我告訴你
[00:15:03.000 --> 00:15:04.000]  你是不會進步的
[00:15:04.000 --> 00:15:06.000]  你不會經歷很多事情
[00:15:06.000 --> 00:15:08.000]  你只會永遠坐在這裏
[00:15:08.000 --> 00:15:09.000]  差不多
[00:15:09.000 --> 00:15:11.000]  但如果我們在聖靈面前謙卑
[00:15:11.000 --> 00:15:13.000]  聖靈感動光照我們
[00:15:13.000 --> 00:15:15.000]  我們看到我們靈裏的缺乏
[00:15:15.000 --> 00:15:17.000]  我們有一種屬靈的不滿足
[00:15:17.000 --> 00:15:18.000]  我們就會追求
[00:15:18.000 --> 00:15:22.000]  那個越來越像耶穌基督的人生
[00:15:22.000 --> 00:15:25.000]  你的生命就會滋彩
[00:15:25.000 --> 00:15:26.000]  爲什麼
[00:15:26.000 --> 00:15:27.000]  因爲當你這樣做的時候
[00:15:27.000 --> 00:15:30.000]  你會有很多信仰裏面的那種經歷
[00:15:30.000 --> 00:15:32.000]  你不會在原地踏步
[00:15:32.000 --> 00:15:33.000]  求天父上帝憐憫我們
[00:15:33.000 --> 00:15:34.000]  感動我們
[00:15:34.000 --> 00:15:36.000]  我求聖靈感動大家
[00:15:36.000 --> 00:15:37.000]  好像感動我一樣
[00:15:37.000 --> 00:15:39.000]  不要以爲自己這樣就OK了
[00:15:39.000 --> 00:15:40.000]  其實不OK
[00:15:40.000 --> 00:15:41.000]  求神幫助我們
[00:15:41.000 --> 00:15:43.000]  不要貪圖靈裏的安逸
[00:15:43.000 --> 00:15:44.000]  求神讓我們今天
[00:15:44.000 --> 00:15:46.000]  如果心裏面受感動
[00:15:46.000 --> 00:15:47.000]  覺得不舒服
[00:15:47.000 --> 00:15:48.000]  牧師你罵我啊
[00:15:48.000 --> 00:15:49.000]  No
[00:15:49.000 --> 00:15:50.000]  我不敢罵你
[00:15:50.000 --> 00:15:52.000]  我只是和你分享
[00:15:52.000 --> 00:15:55.000]  我在聖經裏面那種靈受
[00:15:55.000 --> 00:15:58.000]  但如果你能夠將當日的猶太人
[00:15:58.000 --> 00:16:00.000]  心裏面受感動
[00:16:00.000 --> 00:16:01.000]  覺得扎心
[00:16:01.000 --> 00:16:03.000]  你應該怎麼做呢
[00:16:03.000 --> 00:16:04.000]  彼得說
[00:16:04.000 --> 00:16:06.000]  你們個人要悔改
[00:16:06.000 --> 00:16:08.000]  奉耶穌基督的名受贈
[00:16:08.000 --> 00:16:10.000]  叫你們的罪得赦
[00:16:10.000 --> 00:16:13.000]  就必領受所賜的聖靈
[00:16:13.000 --> 00:16:14.000]  彼得說
[00:16:14.000 --> 00:16:16.000]  你們要悔改認罪
[00:16:16.000 --> 00:16:19.000]  領受聖靈
[00:16:19.000 --> 00:16:20.000]  因爲這應許
[00:16:20.000 --> 00:16:22.000]  是給你們和你們的兒女
[00:16:22.000 --> 00:16:24.000]  並一切在遠方的人
[00:16:24.000 --> 00:16:27.000]  就是主我們上帝所召來的
[00:16:27.000 --> 00:16:30.000]  彼得還用許多的話做見證
[00:16:30.000 --> 00:16:31.000]  勸勉他們說
[00:16:31.000 --> 00:16:35.000]  你們當救自己脫離這彎曲的世代
[00:16:35.000 --> 00:16:39.000]  於是領受他話的人就受了贈
[00:16:39.000 --> 00:16:40.000]  聽姐妹
[00:16:40.000 --> 00:16:43.000]  如果我們好像牧師剛纔所說
[00:16:43.000 --> 00:16:45.000]  覺得自己差不多
[00:16:45.000 --> 00:16:47.000]  做基督徒都做得差不多
[00:16:47.000 --> 00:16:50.000]  或者貪圖靈裏的安逸
[00:16:50.000 --> 00:16:51.000]  一個Spiritual Complacency
[00:16:51.000 --> 00:16:53.000]  我們就會失去了
[00:16:53.000 --> 00:16:57.000]  我們回應神的意志和動力
[00:16:57.000 --> 00:16:58.000]  所以彼得
[00:16:58.000 --> 00:17:02.000]  對當時求問的猶太人怎麼說
[00:17:02.000 --> 00:17:04.000]  要悔改
[00:17:04.000 --> 00:17:06.000]  當你認罪悔改
[00:17:06.000 --> 00:17:07.000]  守潔心清
[00:17:07.000 --> 00:17:10.000]  你就能夠讓聖靈充滿你的人生
[00:17:10.000 --> 00:17:12.000]  聖靈是神給我們的禮物
[00:17:12.000 --> 00:17:13.000]  在你信耶穌的時候
[00:17:13.000 --> 00:17:15.000]  祂會進到你的生命裏面
[00:17:15.000 --> 00:17:17.000]  所以求神幫助我們認罪悔改
[00:17:17.000 --> 00:17:19.000]  承認我們只是想做一個差不多的基督徒
[00:17:19.000 --> 00:17:22.000]  我們要承認自己沒有像其他人一樣
[00:17:22.000 --> 00:17:25.000]  追求完美像耶穌
[00:17:25.000 --> 00:17:27.000]  我們要承認我們是有意無意的
[00:17:27.000 --> 00:17:29.000]  讓自己生活在罪惡裏面
[00:17:29.000 --> 00:17:31.000]  我們要承認我們對天國
[00:17:31.000 --> 00:17:35.000]  這個那麼偉大神給我們的使命
[00:17:35.000 --> 00:17:37.000]  莫不關心
[00:17:37.000 --> 00:17:39.000]  如果是的話
[00:17:39.000 --> 00:17:40.000]  立志悔改
[00:17:40.000 --> 00:17:42.000]  雖然需要立志
[00:17:42.000 --> 00:17:43.000]  悔改都要立志
[00:17:43.000 --> 00:17:45.000]  得救是免費的
[00:17:45.000 --> 00:17:48.000]  但你必須走出立志的這一步
[00:17:48.000 --> 00:17:49.000]  立志認罪悔改
[00:17:49.000 --> 00:17:51.000]  立志歸到神的身邊
[00:17:51.000 --> 00:17:52.000]  聖經說
[00:17:52.000 --> 00:17:55.000]  就必領受所賜的聖靈
[00:17:55.000 --> 00:17:58.000]  聖靈在我們的生命當中
[00:17:58.000 --> 00:17:59.000]  弟兄姊妹
[00:17:59.000 --> 00:18:01.000]  這個不是單單投入的知識
[00:18:01.000 --> 00:18:03.000]  當聖靈活在我們的生命裏面的時候
[00:18:03.000 --> 00:18:04.000]  聖經說
[00:18:04.000 --> 00:18:06.000]  我們還會得到一種力量
[00:18:06.000 --> 00:18:08.000]  可以過一個全新的生活
[00:18:08.000 --> 00:18:10.000]  當聖靈來到我們的生命當中的時候
[00:18:10.000 --> 00:18:12.000]  我們和其他弟子一起
[00:18:12.000 --> 00:18:13.000]  就有能力
[00:18:13.000 --> 00:18:16.000]  可以去建立一個另類的社羣
[00:18:16.000 --> 00:18:18.000]  建立一個可以將福音
[00:18:18.000 --> 00:18:21.000]  全片普世改變社會改變世界的
[00:18:21.000 --> 00:18:23.000]  一個新的世代
[00:18:23.000 --> 00:18:25.000]  這個聖靈能夠做的工作
[00:18:25.000 --> 00:18:26.000]  我們信不信
[00:18:26.000 --> 00:18:28.000]  信不信聖靈有這樣的力量
[00:18:28.000 --> 00:18:30.000]  改變你改變我改變世界
[00:18:30.000 --> 00:18:31.000]  Do you believe it
[00:18:31.000 --> 00:18:32.000]  Are you really believe it
[00:18:32.000 --> 00:18:33.000]  雖然牧師經常這樣說
[00:18:33.000 --> 00:18:35.000]  但是你相不相信
[00:18:35.000 --> 00:18:38.000]  當我們看到《仕道行傳》
[00:18:38.000 --> 00:18:40.000]  第一章第八節
[00:18:40.000 --> 00:18:42.000]  但聖靈降臨在你們身上
[00:18:42.000 --> 00:18:43.000]  你們就必得着能力
[00:18:43.000 --> 00:18:45.000]  並要在耶路撒冷猶太傳地
[00:18:45.000 --> 00:18:47.000]  直到地獄作我的見證
[00:18:47.000 --> 00:18:48.000]  你信嗎
[00:18:48.000 --> 00:18:49.000]  Can we really do it
[00:18:49.000 --> 00:18:50.000]  Are we doing it
[00:18:50.000 --> 00:18:51.000]  看個視頻好不好
[00:18:51.000 --> 00:18:53.000]  主後三十五年
[00:18:53.000 --> 00:18:54.000]  四十五年
[00:18:54.000 --> 00:18:55.000]  一百年
[00:18:55.000 --> 00:18:56.000]  一百八十五年
[00:18:56.000 --> 00:18:58.000]  三百三十年
[00:18:58.000 --> 00:18:59.000]  主後七百三十二年
[00:18:59.000 --> 00:19:01.000]  一零五四年
[00:19:01.000 --> 00:19:02.000]  一一九一年
[00:19:02.000 --> 00:19:03.000]  一二九一
[00:19:03.000 --> 00:19:04.000]  一四九二
[00:19:04.000 --> 00:19:05.000]  一五二一
[00:19:05.000 --> 00:19:06.000]  到一六零零
[00:19:06.000 --> 00:19:07.000]  一八零零
[00:19:07.000 --> 00:19:08.000]  一九零零
[00:19:08.000 --> 00:19:09.000]  二零一二
[00:19:09.000 --> 00:19:10.000]  可不可以停在這裏
[00:19:10.000 --> 00:19:11.000]  大家有沒有看到
[00:19:11.000 --> 00:19:12.000]  二千年的時間
[00:19:12.000 --> 00:19:14.000]  福音有沒有全面整個世界
[00:19:14.000 --> 00:19:15.000]  沒有啊牧師
[00:19:15.000 --> 00:19:17.000]  還有很多白色的地方
[00:19:17.000 --> 00:19:18.000]  我要解釋一下
[00:19:18.000 --> 00:19:21.000]  爲什麼有那麼多白色的地方
[00:19:21.000 --> 00:19:23.000]  因爲凡是有顏色的地方
[00:19:23.000 --> 00:19:26.000]  是告訴我們基督教已經在那個地區
[00:19:26.000 --> 00:19:28.000]  成爲一個主流的信仰
[00:19:28.000 --> 00:19:29.000]  OK
[00:19:29.000 --> 00:19:31.000]  所以上個星期
[00:19:31.000 --> 00:19:32.000]  聽牧師講的時候
[00:19:32.000 --> 00:19:33.000]  Ten Forty Window
[00:19:33.000 --> 00:19:35.000]  基督教是一個最貧乏
[00:19:35.000 --> 00:19:38.000]  福音還沒有去到的地方
[00:19:38.000 --> 00:19:40.000]  基督教還不是主流
[00:19:40.000 --> 00:19:41.000]  所以你看不到顏色
[00:19:41.000 --> 00:19:42.000]  你看看
[00:19:42.000 --> 00:19:43.000]  那個白色的地方
[00:19:43.000 --> 00:19:44.000]  還包括了中國
[00:19:44.000 --> 00:19:46.000]  前兩天我去做研究
[00:19:46.000 --> 00:19:48.000]  中國到2014年的時候
[00:19:48.000 --> 00:19:49.000]  保守估計
[00:19:49.000 --> 00:19:51.000]  大家知道有多少基督徒嗎
[00:19:51.000 --> 00:19:55.000]  一億六千三百萬
[00:19:55.000 --> 00:19:56.000]  但是美國呢
[00:19:56.000 --> 00:19:57.000]  對不起
[00:19:57.000 --> 00:19:58.000]  中國的人口呢
[00:19:58.000 --> 00:20:00.000]  十幾億
[00:20:00.000 --> 00:20:03.000]  所以只是佔了全國人口的12%
[00:20:03.000 --> 00:20:07.000]  所以基督教在中國還不是主流宗教
[00:20:07.000 --> 00:20:08.000]  所以我們看不到
[00:20:08.000 --> 00:20:10.000]  有這種顏色在裏面
[00:20:10.000 --> 00:20:12.000]  代表不同的時代
[00:20:12.000 --> 00:20:14.000]  基督教如何傳到他們當中
[00:20:14.000 --> 00:20:15.000]  但無論如何
[00:20:15.000 --> 00:20:17.000]  當我們看到這種情況的時候
[00:20:17.000 --> 00:20:19.000]  《史道行傳》第一章第八節
[00:20:19.000 --> 00:20:24.000]  這個預言正在應驗當中
[00:20:24.000 --> 00:20:25.000]  大家看不看到
[00:20:25.000 --> 00:20:26.000]  福音
[00:20:26.000 --> 00:20:28.000]  藉着聖靈的能力
[00:20:28.000 --> 00:20:30.000]  已經全篇普世
[00:20:30.000 --> 00:20:31.000]  當然有很多地方我們要去
[00:20:31.000 --> 00:20:33.000]  還有很多美德之民
[00:20:33.000 --> 00:20:38.000]  但是我們正朝着那個方向去進行
[00:20:38.000 --> 00:20:41.000]  我們如何能夠去完成這個工作呢
[00:20:41.000 --> 00:20:44.000]  就是靠着神在地上設立教會
[00:20:44.000 --> 00:20:46.000]  教會是一個另類社羣
[00:20:46.000 --> 00:20:48.000]  是一個胸懷普世
[00:20:48.000 --> 00:20:52.000]  樂於爲耶穌做見證的一羣人
[00:20:52.000 --> 00:20:54.000]  所以我們從神領受的是什麼
[00:20:54.000 --> 00:20:56.000]  不單單是救恩
[00:20:56.000 --> 00:20:59.000]  我們從神領受的是一個見證的人生
[00:20:59.000 --> 00:21:01.000]  從我們信耶穌的時間開始
[00:21:01.000 --> 00:21:05.000]  我們就要學習那個見證耶穌基督的人生
[00:21:05.000 --> 00:21:07.000]  因爲這是天父上帝給基督徒
[00:21:07.000 --> 00:21:08.000]  給教會的使命
[00:21:08.000 --> 00:21:11.000]  要向普世傳福音
[00:21:11.000 --> 00:21:12.000]  無論我們在哪裏
[00:21:12.000 --> 00:21:17.000]  我們都要向神的愛和耶穌爲我們受罪
[00:21:17.000 --> 00:21:18.000]  受死
[00:21:18.000 --> 00:21:19.000]  復活
[00:21:19.000 --> 00:21:21.000]  這個好消息
[00:21:21.000 --> 00:21:23.000]  從我們自己開始
[00:21:23.000 --> 00:21:27.000]  和我們身邊四周的人去分享
[00:21:27.000 --> 00:21:29.000]  去傳開
[00:21:29.000 --> 00:21:31.000]  這個使命聽似不可能
[00:21:31.000 --> 00:21:34.000]  但是正如我們看這個視頻所講的
[00:21:34.000 --> 00:21:36.000]  已經在實現當中
[00:21:36.000 --> 00:21:39.000]  問題是我們信耶穌這羣人
[00:21:39.000 --> 00:21:41.000]  領受了聖靈在我們的生命當中
[00:21:41.000 --> 00:21:44.000]  我們有沒有真的可以變成早期教會的時候
[00:21:44.000 --> 00:21:47.000]  一個這麼有感染力的另類羣體呢
[00:21:47.000 --> 00:21:49.000]  早期教會是怎麼樣的
[00:21:49.000 --> 00:21:51.000]  這幾節聖經大家都很熟悉
[00:21:51.000 --> 00:21:52.000]  聖經告訴我們
[00:21:52.000 --> 00:21:53.000]  傳福音很多人信耶穌
[00:21:53.000 --> 00:21:54.000]  那一天
[00:21:54.000 --> 00:21:56.000]  門徒約天了三千人
[00:21:56.000 --> 00:21:59.000]  都恆心遵守仕徒的教訓
[00:21:59.000 --> 00:22:01.000]  彼此交接
[00:22:01.000 --> 00:22:02.000]  抹餅祈禱
[00:22:02.000 --> 00:22:04.000]  信的人都在一處
[00:22:04.000 --> 00:22:06.000]  繁物公用
[00:22:06.000 --> 00:22:07.000]  並且買了田產
[00:22:07.000 --> 00:22:08.000]  家業
[00:22:08.000 --> 00:22:09.000]  照個人所需用的
[00:22:09.000 --> 00:22:11.000]  分級各人
[00:22:11.000 --> 00:22:13.000]  他們天天同心合意地
[00:22:13.000 --> 00:22:14.000]  行設在殿裏
[00:22:14.000 --> 00:22:16.000]  且在家中抹餅
[00:22:16.000 --> 00:22:17.000]  傳歡喜
[00:22:17.000 --> 00:22:18.000]  誠實的心用飯
[00:22:18.000 --> 00:22:19.000]  讚美上帝
[00:22:19.000 --> 00:22:21.000]  得衆民的喜愛
[00:22:21.000 --> 00:22:24.000]  主將得救的人
[00:22:24.000 --> 00:22:25.000]  天天
[00:22:25.000 --> 00:22:26.000]  加給他們
[00:22:26.000 --> 00:22:28.000]  剛纔不是說了嗎
[00:22:28.000 --> 00:22:29.000]  守雨節嘛
[00:22:29.000 --> 00:22:31.000]  很多人全世界各地
[00:22:31.000 --> 00:22:33.000]  回到耶路撒冷
[00:22:33.000 --> 00:22:34.000]  守節
[00:22:34.000 --> 00:22:36.000]  這幫人
[00:22:36.000 --> 00:22:37.000]  神很恩待他們
[00:22:37.000 --> 00:22:39.000]  聽到福音
[00:22:39.000 --> 00:22:40.000]  信了主
[00:22:40.000 --> 00:22:42.000]  一天三千人受浸
[00:22:42.000 --> 00:22:43.000]  OK
[00:22:43.000 --> 00:22:44.000]  這幫人
[00:22:44.000 --> 00:22:45.000]  信耶穌之後
[00:22:45.000 --> 00:22:47.000]  沒有立刻離開耶路撒冷
[00:22:47.000 --> 00:22:49.000]  他們留在耶路撒冷
[00:22:49.000 --> 00:22:50.000]  和家人在一起
[00:22:50.000 --> 00:22:51.000]  留在耶路撒冷做什麼呢
[00:22:51.000 --> 00:22:53.000]  接受仕徒的教導
[00:22:53.000 --> 00:22:54.000]  學聖經
[00:22:54.000 --> 00:22:55.000]  聽道
[00:22:55.000 --> 00:22:56.000]  受訓練
[00:22:56.000 --> 00:22:57.000]  OK
[00:22:57.000 --> 00:22:58.000]  這些人
[00:22:58.000 --> 00:23:00.000]  開始不是打算住那麼久
[00:23:00.000 --> 00:23:01.000]  是不是
[00:23:01.000 --> 00:23:02.000]  他們只是守節
[00:23:02.000 --> 00:23:03.000]  相信耶穌
[00:23:03.000 --> 00:23:04.000]  全部留在這裏
[00:23:04.000 --> 00:23:06.000]  這些人要衣食住行
[00:23:06.000 --> 00:23:07.000]  怎麼辦
[00:23:07.000 --> 00:23:09.000]  於是當地的基督徒
[00:23:09.000 --> 00:23:12.000]  在聖靈的感動下
[00:23:12.000 --> 00:23:14.000]  主動賣了他們的田產
[00:23:14.000 --> 00:23:15.000]  家業
[00:23:15.000 --> 00:23:17.000]  照各人所需要的
[00:23:17.000 --> 00:23:19.000]  分給各人
[00:23:19.000 --> 00:23:20.000]  大家有沒有留意
[00:23:20.000 --> 00:23:22.000]  當我們讀這段聖經的時候
[00:23:22.000 --> 00:23:23.000]  你有沒有覺得這些人
[00:23:23.000 --> 00:23:25.000]  變賣家業
[00:23:25.000 --> 00:23:26.000]  覺得很爲難
[00:23:26.000 --> 00:23:28.000]  覺得很不願意
[00:23:28.000 --> 00:23:29.000]  一點都沒有
[00:23:29.000 --> 00:23:30.000]  你看這段聖經的時候
[00:23:30.000 --> 00:23:33.000]  你會發覺他們天天同心合意
[00:23:33.000 --> 00:23:34.000]  行徹地
[00:23:34.000 --> 00:23:36.000]  在聖殿裏
[00:23:36.000 --> 00:23:37.000]  在家中抹餅傳
[00:23:37.000 --> 00:23:39.000]  歡喜盛世的心用飯
[00:23:39.000 --> 00:23:40.000]  讚美上帝
[00:23:40.000 --> 00:23:42.000]  他們沒有覺得拿出來的時候
[00:23:42.000 --> 00:23:43.000]  沒有了家業
[00:23:43.000 --> 00:23:44.000]  或者賣了部分產業
[00:23:44.000 --> 00:23:46.000]  很肉痛
[00:23:46.000 --> 00:23:47.000]  不行
[00:23:47.000 --> 00:23:49.000]  他們覺得相當的歡喜快樂
[00:23:49.000 --> 00:23:50.000]  因爲他們知道
[00:23:50.000 --> 00:23:51.000]  他們這樣做
[00:23:51.000 --> 00:23:53.000]  不單單是滿足弟兄姊妹的需要
[00:23:53.000 --> 00:23:56.000]  他們在建立神的國度
[00:23:56.000 --> 00:23:58.000]  所以我們看到這羣基督徒
[00:23:58.000 --> 00:23:59.000]  早期的基督徒
[00:23:59.000 --> 00:24:00.000]  在杜撒冷的教會
[00:24:00.000 --> 00:24:02.000]  真的是另類社羣
[00:24:02.000 --> 00:24:03.000]  他們生活的表現
[00:24:03.000 --> 00:24:04.000]  待人接馬的態度
[00:24:04.000 --> 00:24:07.000]  完全不同了
[00:24:07.000 --> 00:24:08.000]  以前是自己一羣人
[00:24:08.000 --> 00:24:09.000]  我是猶太人
[00:24:09.000 --> 00:24:12.000]  只顧自己人
[00:24:12.000 --> 00:24:15.000]  現在彼此分享生命
[00:24:15.000 --> 00:24:16.000]  他們對社會
[00:24:16.000 --> 00:24:18.000]  帶來一個正面的影響
[00:24:18.000 --> 00:24:19.000]  所以聖經說
[00:24:19.000 --> 00:24:22.000]  他們得到衆民的喜愛
[00:24:22.000 --> 00:24:24.000]  和今天的美國社會
[00:24:24.000 --> 00:24:25.000]  看基督徒
[00:24:25.000 --> 00:24:27.000]  完全不一樣
[00:24:27.000 --> 00:24:28.000]  聖經說
[00:24:28.000 --> 00:24:29.000]  很多基督徒
[00:24:29.000 --> 00:24:30.000]  賣了田產家業
[00:24:30.000 --> 00:24:32.000]  將錢拿到師徒的腳前
[00:24:32.000 --> 00:24:34.000]  讓師徒去分配
[00:24:34.000 --> 00:24:35.000]  看誰有需要
[00:24:35.000 --> 00:24:36.000]  就給那些人
[00:24:36.000 --> 00:24:38.000]  我發覺這麼多基督徒
[00:24:38.000 --> 00:24:40.000]  看到這個故事的時候
[00:24:40.000 --> 00:24:43.000]  對這個故事有點困擾
[00:24:43.000 --> 00:24:44.000]  甚至傳導人來說
[00:24:44.000 --> 00:24:45.000]  很多時候有個挑戰
[00:24:45.000 --> 00:24:46.000]  如何去解釋
[00:24:46.000 --> 00:24:49.000]  信耶穌要賣田產家業嗎
[00:24:49.000 --> 00:24:51.000]  爲了州制人嗎
[00:24:51.000 --> 00:24:52.000]  很多時候
[00:24:52.000 --> 00:24:54.000]  我們會有這樣的困擾
[00:24:54.000 --> 00:24:55.000]  我不知道我們在座裏面
[00:24:55.000 --> 00:24:58.000]  有沒有人有這樣的禮法
[00:24:58.000 --> 00:25:00.000]  我曾經聽過有人這樣解釋
[00:25:00.000 --> 00:25:01.000]  這不是一個命令
[00:25:01.000 --> 00:25:03.000]  不是一個命令
[00:25:03.000 --> 00:25:04.000]  既然不是命令
[00:25:04.000 --> 00:25:06.000]  不是每個人都要遵守
[00:25:06.000 --> 00:25:07.000]  你喜歡做就做
[00:25:07.000 --> 00:25:08.000]  不喜歡做就不做
[00:25:08.000 --> 00:25:11.000]  所以我可以不用做
[00:25:11.000 --> 00:25:13.000]  聽過這樣的解釋
[00:25:13.000 --> 00:25:14.000]  我沒有這樣的感動
[00:25:14.000 --> 00:25:15.000]  另外我又聽過
[00:25:15.000 --> 00:25:16.000]  有些傳導人這樣解釋
[00:25:16.000 --> 00:25:17.000]  他說當有基督徒
[00:25:17.000 --> 00:25:19.000]  以爲耶穌立刻就回來了
[00:25:19.000 --> 00:25:20.000]  或者不是立刻
[00:25:20.000 --> 00:25:21.000]  都很快的了
[00:25:21.000 --> 00:25:23.000]  所以這些東西沒有用
[00:25:23.000 --> 00:25:25.000]  天堂裏面有很多
[00:25:25.000 --> 00:25:26.000]  耶穌立刻就回來了
[00:25:26.000 --> 00:25:27.000]  他們需要就給他們
[00:25:27.000 --> 00:25:29.000]  沒所謂
[00:25:29.000 --> 00:25:31.000]  你有沒有聽過這樣的解釋
[00:25:31.000 --> 00:25:32.000]  我聽過
[00:25:32.000 --> 00:25:34.000]  不過當我留意思想
[00:25:34.000 --> 00:25:36.000]  當我回到聖經裏面的時候
[00:25:36.000 --> 00:25:37.000]  我發覺
[00:25:37.000 --> 00:25:38.000]  其實我嘗試這樣去解釋
[00:25:38.000 --> 00:25:41.000]  無非是要安撫我們當中某些人
[00:25:41.000 --> 00:25:43.000]  讓我們不奉獻
[00:25:43.000 --> 00:25:45.000]  都不會覺得很難過
[00:25:45.000 --> 00:25:46.000]  不會幫助那些人
[00:25:46.000 --> 00:25:47.000]  覺得沒所謂
[00:25:47.000 --> 00:25:48.000]  這就是爲什麼
[00:25:48.000 --> 00:25:51.000]  但如果我們看回聖經的例子
[00:25:51.000 --> 00:25:53.000]  聖經當日教會的情況
[00:25:53.000 --> 00:25:55.000]  其實我們應該去問
[00:25:55.000 --> 00:25:57.000]  到底是什麼去驅使
[00:25:57.000 --> 00:26:00.000]  驅使這羣基督徒
[00:26:00.000 --> 00:26:03.000]  他們不是有錢人
[00:26:03.000 --> 00:26:06.000]  當然有田產的比較有錢
[00:26:06.000 --> 00:26:09.000]  是什麼驅使他們
[00:26:09.000 --> 00:26:10.000]  會有這樣的行動
[00:26:10.000 --> 00:26:11.000]  會做出這樣的事
[00:26:11.000 --> 00:26:14.000]  讓他們能夠甘心樂意
[00:26:14.000 --> 00:26:15.000]  不是勉強的
[00:26:15.000 --> 00:26:16.000]  去這樣做
[00:26:16.000 --> 00:26:17.000]  是什麼呢
[00:26:17.000 --> 00:26:18.000]  你覺得是什麼
[00:26:18.000 --> 00:26:19.000]  我的答案很簡單
[00:26:19.000 --> 00:26:21.000]  我覺得是聖靈感動他們
[00:26:21.000 --> 00:26:23.000]  但重要的是什麼呢
[00:26:23.000 --> 00:26:25.000]  他們沒有消滅聖靈的感動
[00:26:25.000 --> 00:26:26.000]  聖靈感動他們
[00:26:26.000 --> 00:26:28.000]  他們願意
[00:26:28.000 --> 00:26:31.000]  憑信心去回應聖靈的感動
[00:26:31.000 --> 00:26:35.000]  這就有了區別
[00:26:35.000 --> 00:26:37.000]  今天我深深相信
[00:26:37.000 --> 00:26:39.000]  我們不是沒有受聖靈的感動
[00:26:39.000 --> 00:26:40.000]  除非你不是真的信耶穌
[00:26:40.000 --> 00:26:42.000]  你真的信耶穌的時候
[00:26:42.000 --> 00:26:43.000]  聖靈在你裏面
[00:26:43.000 --> 00:26:44.000]  怎麼會不感動你
[00:26:44.000 --> 00:26:45.000]  怎麼會不帶領你
[00:26:45.000 --> 00:26:46.000]  你聽不聽
[00:26:46.000 --> 00:26:47.000]  問題是
[00:26:47.000 --> 00:26:49.000]  我們很多人今天不聽
[00:26:49.000 --> 00:26:51.000]  但當日的基督徒
[00:26:51.000 --> 00:26:53.000]  他們完全信服
[00:26:53.000 --> 00:26:55.000]  當他們這樣做的時候
[00:26:55.000 --> 00:26:56.000]  他們歡歡喜喜
[00:26:56.000 --> 00:26:58.000]  快快樂樂的
[00:26:58.000 --> 00:26:59.000]  去和人分享所有
[00:26:59.000 --> 00:27:01.000]  讓大家能夠一起學習
[00:27:01.000 --> 00:27:02.000]  一起敬拜
[00:27:02.000 --> 00:27:03.000]  一起團契
[00:27:03.000 --> 00:27:05.000]  彼此服侍
[00:27:05.000 --> 00:27:06.000]  這個就是教會
[00:27:06.000 --> 00:27:07.000]  ABCD都齊了
[00:27:07.000 --> 00:27:08.000]  這個就是教會
