
[00:00:00.000 --> 00:00:00.920]  弟子們早晨
[00:19:33.800 --> 00:19:36.360]  我們的教會是什麼現象
[00:19:36.360 --> 00:19:39.640]  今天我們教會裡面其實是隱藏著
[00:19:39.640 --> 00:19:45.720]  一大堆這類型扭曲了的教會觀念
[00:19:45.720 --> 00:19:47.760]  很多稱之為神職人員
[00:19:47.760 --> 00:19:50.640]  他們都說來到去侍奉主
[00:19:50.640 --> 00:19:57.040]  說神的僕人是來服侍信徒
[00:19:57.040 --> 00:20:01.760]  教會的角色就是來到這個世界服侍社群
[00:20:01.760 --> 00:20:03.880]  於是就產生了這個所謂
[00:20:03.880 --> 00:20:07.840]  社區教會Community Church Movement出現
[00:20:07.840 --> 00:20:10.280]  教會做每一件事
[00:20:10.280 --> 00:20:15.560]  都只不過是為了要和這個社區服務而去為中心
[00:20:15.560 --> 00:20:19.280]  但是在這種思維裡面我們就會看見
[00:20:19.280 --> 00:20:25.800]  教會漸漸失去了原本教會作為全主導的這個角色
[00:20:25.800 --> 00:20:31.440]  而變成了一個社會服務的奴僕
[00:20:31.440 --> 00:20:38.520]  而他們還自我認為很享受在這個角色裡面的參與
[00:20:38.520 --> 00:20:40.360]  以為我們服侍了社會
[00:20:40.360 --> 00:20:42.160]  社會就會喜歡我們
[00:20:42.160 --> 00:20:45.040]  社會喜歡我們就等同於教會成功
[00:20:45.040 --> 00:20:47.640]  他們就自然會被吸引
[00:20:47.640 --> 00:20:49.360]  但是後來我們發現到
[00:20:49.360 --> 00:20:52.200]  原來有更多的社福機構
[00:20:52.200 --> 00:20:53.720]  甚至政府自己
[00:20:53.720 --> 00:20:55.560]  為什麼這麼鼓勵教會去做
[00:20:55.560 --> 00:21:00.200]  其實是只不過是為了減省他們自己的財政
[00:21:00.200 --> 00:21:02.720]  既然有人喜歡做這份工作
[00:21:02.720 --> 00:21:06.240]  而離開原本全主導的角色的話
[00:21:06.240 --> 00:21:08.400]  他們就給教會去做
[00:21:08.400 --> 00:21:09.480]  弟兄姊妹
[00:21:09.480 --> 00:21:12.800]  我們應該看到今天社會
[00:21:12.800 --> 00:21:15.520]  包括政府和自己教會
[00:21:15.520 --> 00:21:19.120]  彼此之間那種墮落的現象
[00:21:19.120 --> 00:21:20.440]  而我們不要以為
[00:21:20.440 --> 00:21:22.000]  當我們做下去的時候
[00:21:22.000 --> 00:21:25.280]  我們覺得自己滿心感到很滿足
[00:21:25.280 --> 00:21:29.280]  就認為教會是成功
[00:21:29.280 --> 00:21:32.960]  而保羅在這裡正正就要去提出這一點
[00:21:32.960 --> 00:21:34.720]  如果不是的話
[00:21:34.720 --> 00:21:37.280]  教會就會越來越墮落
[00:21:37.280 --> 00:21:40.240]  並且教會就失去了
[00:21:40.240 --> 00:21:45.320]  全主福音原本那個重要的工作
[00:21:45.320 --> 00:21:47.240]  這個用我的字眼
[00:21:47.240 --> 00:21:50.360]  就是不務正業的情況
[00:21:50.360 --> 00:21:53.200]  今天的教會有多少種這樣的形式
[00:21:53.200 --> 00:21:55.640]  去吸引信徒呢?
[00:21:55.640 --> 00:21:56.920]  其中的表表者
[00:21:56.920 --> 00:22:00.520]  當然我們知道的就是天主教
[00:22:00.520 --> 00:22:02.640]  但不只是天主教
[00:22:02.640 --> 00:22:05.200]  還有很多的今天的教會
[00:22:05.200 --> 00:22:08.360]  包括他們稱之為福音派教會
[00:22:08.360 --> 00:22:10.400]  或者靈音派教會
[00:22:10.400 --> 00:22:14.520]  他們都很懂得去討人的喜悅
[00:22:14.520 --> 00:22:18.320]  譬如我們看回在美國很出名的喬·奧斯丁
[00:22:18.320 --> 00:22:21.120]  或者現在全世界很流行的
[00:22:21.120 --> 00:22:23.600]  所謂Hill Songs of the World
[00:22:23.600 --> 00:22:25.880]  這類的教會
[00:22:25.880 --> 00:22:30.240]  他們吸引很多年輕人進入到教會裏面
[00:22:30.240 --> 00:22:32.880]  福音不需要講得太清楚
[00:22:32.880 --> 00:22:34.240]  只要講得很表面
[00:22:34.240 --> 00:22:36.720]  大家有喜樂、有豐盛的生命
[00:22:36.720 --> 00:22:39.000]  大家滿有靈性
[00:22:39.000 --> 00:22:43.240]  在唱詩的過程推動大家那種興奮的情緒
[00:22:43.240 --> 00:22:44.720]  在這樣的情況之下
[00:22:44.720 --> 00:22:50.520]  他們就能夠拿得住這一關、這一撮的群眾
[00:22:50.520 --> 00:22:52.200]  而這班群眾
[00:22:52.200 --> 00:22:54.320]  或者可以簡單點講得更世俗的
[00:22:54.320 --> 00:22:55.840]  就是他們的客人
[00:22:55.840 --> 00:22:57.640]  能夠得到滿足的時候
[00:22:57.640 --> 00:23:02.440]  很自然他們的感受就會覺得開心
[00:23:02.440 --> 00:23:03.640]  就會繼續來
[00:23:03.640 --> 00:23:05.760]  當這班人覺得自己開心
[00:23:05.760 --> 00:23:10.040]  他的需要好像被人去得到滿足的時候
[00:23:10.040 --> 00:23:13.720]  就愈來愈參與在這些教會裏面
[00:23:13.720 --> 00:23:15.520]  結果造成怎樣呢?
[00:23:15.520 --> 00:23:20.200]  教會裏面這些目標群體或者客人
[00:23:20.200 --> 00:23:22.240]  他們就覺得自己很滿足
[00:23:22.240 --> 00:23:29.200]  但實際上這班客人就愈來愈靈性墮落
[00:23:29.200 --> 00:23:30.840]  因為他們只希望的就是
[00:23:30.840 --> 00:23:33.920]  他們所想、所求的得到去滿足
[00:23:33.920 --> 00:23:38.680]  而這些教會也都以這些人得到滿足之後
[00:23:38.680 --> 00:23:43.840]  箍著他們使得他們不會轉離開去其他教會裏面
[00:23:43.840 --> 00:23:47.320]  他們就認為自己的牧養成功了
[00:23:47.320 --> 00:23:52.280]  這種情況正正就是今天教會的常態
[00:23:52.280 --> 00:23:53.600]  弟兄姊妹
[00:23:53.600 --> 00:23:57.280]  這種常態推整個基督教教會
[00:23:57.280 --> 00:24:01.480]  進入到一個靈性墮落的邊緣
[00:24:01.480 --> 00:24:04.160]  並且怎樣呢?
[00:24:04.160 --> 00:24:06.480]  讓更多的信徒以為自己得到滿足
[00:24:06.480 --> 00:24:09.520]  但其實原來他完全不行的
[00:24:09.520 --> 00:24:14.040]  保羅看見當時加拉太教會就是有這個問題
[00:24:14.040 --> 00:24:16.440]  當個個都很開心的時候
[00:24:16.440 --> 00:24:20.600]  個個都認為自以為已經很滿足了
[00:24:20.600 --> 00:24:25.240]  靈性好像得到滿足了
[00:24:25.240 --> 00:24:26.520]  但原來他們不明白
[00:24:26.520 --> 00:24:30.080]  原來他們竟然是被不知不覺地
[00:24:30.080 --> 00:24:34.360]  推進到一個靈性的陷阱當中
[00:24:34.360 --> 00:24:37.880]  其實是非常危險的一件事
[00:24:37.880 --> 00:24:39.880]  而更重要的就是
[00:24:39.880 --> 00:24:44.680]  福音他本身的原始性質失去了
[00:24:44.680 --> 00:24:49.000]  而這個正正就是保羅寫加拉太書的目的
[00:24:49.000 --> 00:24:53.280]  他要強調的不是保羅他自己有多少
[00:24:53.280 --> 00:24:55.640]  跟隨、同意他的人
[00:24:55.640 --> 00:25:00.120]  而是福音他自己的本質能否真的堅持
[00:25:00.120 --> 00:25:04.080]  能夠成為教會建立的基礎
[00:25:04.080 --> 00:25:05.160]  如果不是的話
[00:25:05.160 --> 00:25:08.680]  當這個最基本的基礎都失去的時候
[00:25:08.680 --> 00:25:13.560]  教會的完全墮落可以說是指日可待
[00:25:13.560 --> 00:25:14.640]  第二件事
[00:25:14.640 --> 00:25:18.200]  從第十節裏面我們同時可以看見
[00:25:18.200 --> 00:25:24.560]  他總括了從第一節至到第九節裏面所講的問題
[00:25:24.560 --> 00:25:25.640]  就是甚麼呢?
[00:25:25.640 --> 00:25:30.080]  教會裏面本身是有靈性的問題
[00:25:30.080 --> 00:25:33.120]  而作為侍奉的人
[00:25:33.120 --> 00:25:37.520]  他們應該更清楚知道自己的屬靈身份
[00:25:37.520 --> 00:25:39.520]  和應該有的態度
[00:25:39.520 --> 00:25:43.280]  但現時看見的加拉太教會是有問題的
[00:25:43.280 --> 00:25:44.480]  弟兄姊妹
[00:25:44.480 --> 00:25:47.800]  你和我看不看到今天的教會有問題呢?
[00:25:47.800 --> 00:25:49.480]  看不看到自己有問題?
[00:25:49.480 --> 00:25:52.760]  如果當一個人連自己有問題都不知道的時候
[00:25:52.760 --> 00:25:54.200]  即是說自己沒有病
[00:25:54.200 --> 00:25:57.800]  他又怎會去找醫生呢?
[00:25:57.800 --> 00:25:59.720]  而當我們如果看見有問題的時候
[00:25:59.720 --> 00:26:03.520]  我們才會重新去看見我們的問題所在
[00:26:03.520 --> 00:26:07.760]  找回原本福音的本質、本意
[00:26:07.760 --> 00:26:09.040]  否則的話
[00:26:09.040 --> 00:26:13.000]  我們今天就很容易隨波逐流
[00:26:13.000 --> 00:26:14.880]  最近
[00:26:14.880 --> 00:26:16.400]  有位牧者John McCarver
[00:26:16.400 --> 00:26:19.040]  他曾經針對一個所謂
[00:26:19.040 --> 00:26:21.520]  The New Social Religion
[00:26:21.520 --> 00:26:24.760]  去作了一篇很簡短的新述
[00:26:24.760 --> 00:26:26.120]  在他的新述裏面
[00:26:26.120 --> 00:26:28.160]  我覺得他講得很有道理
[00:26:28.160 --> 00:26:33.480]  也跟加拉太書中的保羅的心智是很類似的
[00:26:33.480 --> 00:26:34.480]  他告訴我們
[00:26:34.480 --> 00:26:39.080]  今天教會很多時候都認同世界的公義
[00:26:39.080 --> 00:26:42.320]  我們要為這個世界爭取公義
[00:26:42.320 --> 00:26:45.760]  於是乎就好像我們接下來所見到的
[00:26:45.760 --> 00:26:48.400]  很多的社會公義運動
[00:26:48.400 --> 00:26:52.080]  例如其中一個叫Black Lives Matter
[00:26:52.080 --> 00:26:53.720]  BLM
[00:26:53.720 --> 00:26:55.440]  這個運動
[00:26:55.440 --> 00:26:57.080]  這個運動其實
[00:26:57.080 --> 00:27:02.000]  最初可能在美國只是因為選舉的原因
[00:27:02.000 --> 00:27:05.920]  一些政黨而造就了這樣的一個現象
[00:27:05.920 --> 00:27:09.600]  就是挑起一些民族情緒
[00:27:09.600 --> 00:27:10.440]  說的是甚麼?
[00:27:10.440 --> 00:27:12.640]  好像一些白人欺負黑人
[00:27:12.640 --> 00:27:14.800]  所以黑人其實是很重要的
[00:27:14.800 --> 00:27:18.680]  所以就叫Black Lives Matter
[00:27:18.680 --> 00:27:20.600]  黑人的生命很重要
[00:27:20.600 --> 00:27:23.120]  但如果我們看見發展的時候
[00:27:23.120 --> 00:27:27.520]  全世界的人都說Black Lives Matter的時候
[00:27:27.520 --> 00:27:29.880]  我就會問一個問題
[00:27:29.880 --> 00:27:34.240]  難道黃種人的生命不重要嗎?
[00:27:34.240 --> 00:27:38.560]  難道白種人的生命不重要嗎?
[00:27:38.560 --> 00:27:44.680]  其實這種所謂Black Lives Matter的社會運動
[00:27:44.680 --> 00:27:46.960]  其實是走向另一個極端
[00:27:46.960 --> 00:27:49.080]  來武功義地去運作
[00:27:49.080 --> 00:27:50.080]  甚麼武功義?
[00:27:50.080 --> 00:27:51.600]  就是去反白人
[00:27:51.600 --> 00:27:53.720]  反黃種人、反其他人
[00:27:53.720 --> 00:27:55.640]  甚至反所有其他人
[00:27:55.640 --> 00:27:57.760]  只要自己不反自己
[00:27:57.760 --> 00:27:59.840]  反所有的人
[00:27:59.840 --> 00:28:02.120]  這種的運動
[00:28:02.120 --> 00:28:05.440]  這位目者John McCarver他就提了出來
[00:28:05.440 --> 00:28:10.160]  他說今天很多人以為我們教會要去追隨這個世界
[00:28:10.160 --> 00:28:14.480]  去建立一個公義的世界
[00:28:14.480 --> 00:28:19.520]  但我們原來追隨的是這個世界的公義標準
[00:28:19.520 --> 00:28:24.840]  我們沒有真正認識到聖經裏面的公義是甚麼
[00:28:24.840 --> 00:28:28.800]  聖經裏面所指的公義是神所訂定的公義
[00:28:28.800 --> 00:28:31.440]  在《羅馬書》第十二章第二節
[00:28:31.440 --> 00:28:33.800]  Romans Chapter 12, Verse 2
[00:28:33.800 --> 00:28:36.000]  保羅其實講得非常清楚
[00:28:36.000 --> 00:28:37.520]  他說甚麼呢?
[00:28:37.520 --> 00:28:39.440]  「所以弟兄們
[00:28:39.440 --> 00:28:41.720]  我以神的慈悲勸你們
[00:28:41.720 --> 00:28:45.040]  將身體獻上當作活祭
[00:28:45.040 --> 00:28:48.080]  是聖潔的是神所喜悅的
[00:28:48.080 --> 00:28:51.960]  你們如此行乃是理所當然的
[00:28:51.960 --> 00:28:54.880]  不要效法這個世界
[00:28:54.880 --> 00:28:59.480]  只要濕而更新而變化
[00:28:59.480 --> 00:29:05.080]  叫你們測驗何謂神的善良、純全、可喜悅的旨意」
[00:29:05.080 --> 00:29:07.760]  我記得我多年前講《羅馬書》的時候
[00:29:07.760 --> 00:29:10.680]  花了很長時間去解釋這句聖經
[00:29:10.680 --> 00:29:14.160]  最重要整節經文
[00:29:14.160 --> 00:29:19.520]  其實是要提醒我們測驗神的可喜悅的旨意
[00:29:19.520 --> 00:29:21.240]  是甚麼喜悅的旨意?
[00:29:21.240 --> 00:29:23.000]  善良和純全
[00:29:23.000 --> 00:29:24.280]  我們要和合本翻譯
[00:29:24.280 --> 00:29:26.760]  將重要的放在後面
[00:29:26.760 --> 00:29:30.440]  其實重要的是正正後面
[00:29:30.440 --> 00:29:32.640]  神喜悅的旨意
[00:29:32.640 --> 00:29:33.960]  神喜悅的旨意是甚麼?
[00:29:33.960 --> 00:29:36.720]  神祂對公義有一個標準
[00:29:36.720 --> 00:29:40.080]  我們要去找的是上帝的標準
[00:29:40.080 --> 00:29:42.280]  而去實踐上帝的標準
[00:29:42.280 --> 00:29:45.680]  不是效法這個世界的標準
[00:29:45.680 --> 00:29:49.400]  那些所謂Black Lives Matter
[00:29:49.400 --> 00:29:52.960]  這類的社會運動
[00:29:52.960 --> 00:29:58.720]  其實是倒轉的、反面的一種種族歧視
[00:29:58.720 --> 00:30:00.800]  所以,弟兄姊妹
[00:30:00.800 --> 00:30:03.480]  保羅其實為甚麼這麼強調
[00:30:03.480 --> 00:30:05.000]  在加拿大教會裏面
[00:30:05.000 --> 00:30:08.360]  不要只聽從那些
[00:30:08.360 --> 00:30:12.680]  去取悅你們的假教師他們的說話
[00:30:12.680 --> 00:30:14.640]  不要聽他們所傳的
[00:30:14.640 --> 00:30:17.080]  取悅你們的假福音
[00:30:17.080 --> 00:30:17.920]  為甚麼?
[00:30:17.920 --> 00:30:21.600]  因為這個原來有一個很連帶的關係
[00:30:21.600 --> 00:30:23.120]  成為骨牌效應
[00:30:23.120 --> 00:30:25.080]  當你錯在一點
[00:30:25.080 --> 00:30:27.440]  就是福音的本身
[00:30:27.440 --> 00:30:29.920]  當錯在這一點的時候
[00:30:29.920 --> 00:30:33.200]  變成只是你自己喜悅的時候
[00:30:33.200 --> 00:30:34.400]  你原來一直錯的
[00:30:34.400 --> 00:30:37.920]  就會連珠地掉下去
[00:30:37.920 --> 00:30:39.160]  所以,弟兄姊妹
[00:30:39.160 --> 00:30:41.120]  我們在這個世界裏面
[00:30:41.120 --> 00:30:43.120]  教會要去參與的
[00:30:43.120 --> 00:30:47.080]  不是被這個世界包裝得堂而皇之
[00:30:47.080 --> 00:30:50.880]  但卻是殘破不存的所謂公義
[00:30:50.880 --> 00:30:53.040]  我們今天會在這個世界的上面
[00:30:53.040 --> 00:30:55.600]  的而且確是不容易的一件事
[00:30:55.600 --> 00:30:58.080]  保羅亦都很清楚
[00:30:58.080 --> 00:31:00.800]  他知道說完這番說話的時候
[00:31:00.800 --> 00:31:02.280]  加拿大教會的信徒
[00:31:02.280 --> 00:31:05.160]  未必個個能夠明白得到他的心意
[00:31:05.160 --> 00:31:09.520]  但是他的竭力不是用他自己的權威去說話
[00:31:09.520 --> 00:31:11.920]  而是讓他們回到原始的福音
[00:31:11.920 --> 00:31:13.400]  他本身的意義
[00:31:13.400 --> 00:31:15.800]  而訂定這個福音的意義的
[00:31:15.800 --> 00:31:17.040]  是上帝
[00:31:17.040 --> 00:31:18.480]  是耶穌基督
[00:31:18.480 --> 00:31:21.760]  不是任何一個人
[00:31:21.760 --> 00:31:23.240]  所以保羅在這裏
[00:31:23.240 --> 00:31:25.840]  更強調這件事件
[00:31:25.840 --> 00:31:27.440]  因為這個是
[00:31:27.440 --> 00:31:31.360]  導致我們生死共存亡的一個結局
[00:31:31.360 --> 00:31:33.560]  而保羅亦都將自己
[00:31:33.560 --> 00:31:36.880]  那個侍奉的生命
[00:31:36.880 --> 00:31:38.800]  為何要侍奉的生命
[00:31:38.800 --> 00:31:43.720]  與福音的本意直接掛上鉤
[00:31:43.720 --> 00:31:46.880]  這個正正是第十一和十二節
[00:31:46.880 --> 00:31:48.560]  接著要說的內容
[00:31:48.560 --> 00:31:51.360]  在第十一和十二節裏面說些甚麼呢?
[00:31:51.360 --> 00:31:53.600]  我們再次讀一次
[00:31:53.600 --> 00:31:55.640]  第十一節和十二節這樣說
[00:31:55.640 --> 00:31:57.960]  「弟兄們,我告訴你們
[00:31:57.960 --> 00:32:00.080]  我素來所傳的福音
[00:32:00.080 --> 00:32:02.560]  不是出於人的意思
[00:32:02.560 --> 00:32:05.240]  因為我不是從人領受的
[00:32:05.240 --> 00:32:07.640]  也不是人教導我的
[00:32:07.640 --> 00:32:11.000]  乃是從耶穌基督開始來的
[00:32:11.000 --> 00:32:13.160]  弟兄們,我告訴你們
[00:32:13.160 --> 00:32:16.400]  我素來所傳的福音
[00:32:16.400 --> 00:32:19.040]  不是出於人的意思
[00:32:19.040 --> 00:32:22.280]  因為我不是從人領受的
[00:32:22.280 --> 00:32:24.920]  也不是人教導我的
[00:32:24.920 --> 00:32:28.080]  乃是從耶穌基督起始來的」
[00:32:28.080 --> 00:32:29.960]  Now I want you to know
[00:32:29.960 --> 00:32:31.640]  brothers and sisters
[00:32:31.640 --> 00:32:34.240]  that the gospel I preach
[00:32:34.240 --> 00:32:36.960]  is not of human origin
[00:32:36.960 --> 00:32:40.040]  but for I did not receive it
[00:32:40.040 --> 00:32:43.160]  or learn it from any human source
[00:32:43.160 --> 00:32:45.360]  instead I receive it
[00:32:45.360 --> 00:32:49.920]  by a revelation of Jesus Christ
[00:32:49.920 --> 00:32:52.120]  在這兩節的經文裡
[00:32:52.120 --> 00:32:53.360]  我們可以看到
[00:32:53.360 --> 00:32:58.000]  保羅為了加泰教會的弟兄姊妹著想
[00:32:58.000 --> 00:33:02.000]  他再一次講得清清楚楚
[00:33:02.000 --> 00:33:05.760]  清楚明白地讓他們了解到
[00:33:05.760 --> 00:33:09.840]  保羅先前已經跟他們傳講過的福音
[00:33:09.840 --> 00:33:13.000]  它本身的特色是甚麼
[00:33:13.000 --> 00:33:15.000]  其實我們在先前
[00:33:15.000 --> 00:33:16.760]  從最開頭已經開始看
[00:33:16.760 --> 00:33:19.000]  一章第三至第四節裡
[00:33:19.000 --> 00:33:22.800]  已經看過福音其實它的由來過程
[00:33:22.800 --> 00:33:25.960]  原來是藉著父神
[00:33:25.960 --> 00:33:30.520]  在耶穌基督的死在十字架上的工作
[00:33:30.520 --> 00:33:31.960]  去成就出來的
[00:33:31.960 --> 00:33:33.600]  而在第八節裡
[00:33:33.600 --> 00:33:39.200]  我們也打開了保羅邀請加泰教會的信徒
[00:33:39.200 --> 00:33:42.720]  去辨別真假福音的重要性
[00:33:42.720 --> 00:33:45.760]  而來到現在第十一、十二節裡
[00:33:45.760 --> 00:33:50.080]  保羅就要更進一步告訴我們
[00:33:50.080 --> 00:33:55.040]  真正的福音其實是跟我們共存亡的
[00:33:55.040 --> 00:34:01.320]  是我們能夠繼續活在永恆當中的基礎、基石
[00:34:01.320 --> 00:34:06.800]  在這兩節裡的主要目的是要幫助加泰教會
[00:34:06.800 --> 00:34:13.480]  去探索清楚福音的本質和建立的基礎
[00:34:13.480 --> 00:34:15.880]  不是由人而來的
[00:34:15.880 --> 00:34:18.720]  更加不是源自於保羅他
[00:34:18.720 --> 00:34:22.040]  而是完全源自於父上帝
[00:34:22.040 --> 00:34:28.760]  尤其是從基督耶穌的啟示而來
[00:34:28.760 --> 00:34:29.720]  換句話來說
[00:34:29.720 --> 00:34:36.480]  完全是沒有經過人手去碰過而成就的福音
[00:34:36.480 --> 00:34:43.160]  所以雖然我們讀過保羅不斷強調他自己的仕途的身份
[00:34:43.160 --> 00:34:46.960]  他自己的仕途怎樣有一個正統的被上帝的委派
[00:34:46.960 --> 00:34:50.600]  但是他的目的不是為了自己的正統身份
[00:34:50.600 --> 00:34:53.840]  去找到一些支持
[00:34:53.840 --> 00:34:55.320]  而是怎樣呢?
[00:34:55.320 --> 00:35:00.800]  保羅是希望所有的加泰教會的信徒都明白
[00:35:00.800 --> 00:35:07.480]  保羅他自己都降服在這個福音本身的權威之下
[00:35:07.480 --> 00:35:13.080]  而保羅所傳道的加泰教會的信徒、宗教會
[00:35:13.080 --> 00:35:15.800]  他們為何要聽保羅講福音呢?
[00:35:15.800 --> 00:35:22.160]  因為這個福音也是源自於上帝他而來,不是保羅
[00:35:22.160 --> 00:35:27.960]  所以如果當保羅要傳的是上帝而來的福音的話
[00:35:27.960 --> 00:35:32.680]  本身的權威是源自於這個福音自己
[00:35:32.680 --> 00:35:37.200]  所以加泰教會去聽這個福音
[00:35:37.200 --> 00:35:42.360]  是完全因應於福音自己本身的信譽本質
[00:35:42.360 --> 00:35:45.880]  而當他們要辨別真偽的福音的時候
[00:35:45.880 --> 00:35:48.880]  亦都應該依賴的不是哪一個人
[00:35:48.880 --> 00:35:50.800]  不是保羅
[00:35:50.800 --> 00:35:52.000]  而是怎樣呢?
[00:35:52.000 --> 00:35:54.960]  是福音自己的信譽
[00:35:54.960 --> 00:35:57.800]  所以當無論保羅好
[00:35:57.800 --> 00:36:00.800]  他自己都服應在福音的權柄之下
[00:36:00.800 --> 00:36:03.440]  保羅亦都將這個心思意念
[00:36:03.440 --> 00:36:07.440]  介紹給加泰教會的信徒明白
[00:36:07.440 --> 00:36:14.080]  你們都同樣需要降伏、服應在福音的本質上
[00:36:14.080 --> 00:36:15.680]  簡單來說
[00:36:15.680 --> 00:36:18.200]  保羅是將自己的人生
[00:36:18.200 --> 00:36:20.640]  將他自己的信譽
[00:36:20.640 --> 00:36:22.360]  簡單說是credibility
[00:36:22.360 --> 00:36:26.760]  完全掛鉤在福音他自己本身的credibility
[00:36:26.760 --> 00:36:30.920]  福音本身的信譽之上
[00:36:30.920 --> 00:36:33.560]  不是說我自己賺回來
[00:36:33.560 --> 00:36:39.880]  而是因為那個本身上的福音是有這樣的信譽程度
[00:36:39.880 --> 00:36:41.440]  即是告訴我們
[00:36:41.440 --> 00:36:45.120]  他是絕對純正的福音的時候
[00:36:45.120 --> 00:36:48.040]  我們又怎會去懷疑他呢?
[00:36:48.040 --> 00:36:50.240]  既然他沒有值得我們懷疑的時候
[00:36:50.240 --> 00:36:53.440]  為什麼我們不用他來做一把量度的尺
[00:36:53.440 --> 00:36:56.080]  去量度所有人的講話呢?
[00:36:56.080 --> 00:36:59.360]  保羅其實藉此去介紹給他知道
[00:36:59.360 --> 00:37:03.520]  將來無論誰來介紹這個福音都好
[00:37:03.520 --> 00:37:06.200]  只要用回這個福音的內容
[00:37:06.200 --> 00:37:09.960]  你就可以知道他們的真偽所在
[00:37:09.960 --> 00:37:12.320]  因此在第十二節裏面
[00:37:12.320 --> 00:37:14.600]  保羅更加強調到
[00:37:14.600 --> 00:37:19.000]  全這個福音不是和任何人有關
[00:37:19.000 --> 00:37:24.200]  而是因為他從上帝而得到這個福音
[00:37:24.200 --> 00:37:25.240]  所以第十二講
[00:37:25.240 --> 00:37:27.520]  「因為我不是從人領受的
[00:37:27.520 --> 00:37:29.440]  也不是人所教導的
[00:37:29.440 --> 00:37:33.080]  乃是基督耶穌啟示來的」
[00:37:33.080 --> 00:37:34.760]  保羅這樣講是什麼原因呢?
[00:37:34.760 --> 00:37:37.320]  是要讓我們勾起保羅
[00:37:37.320 --> 00:37:41.000]  其實他自己整個人生的背景
[00:37:41.000 --> 00:37:42.200]  每個人都知道
[00:37:42.200 --> 00:37:46.040]  司徒保羅在未做使徒之前
[00:37:46.040 --> 00:37:50.160]  蒙夫照成為主耶穌基督的僕人之前
[00:37:50.160 --> 00:37:52.120]  他是一個法尼塞人
[00:37:52.120 --> 00:37:54.000]  他逼迫基督徒
[00:37:54.000 --> 00:37:57.200]  而且是帶頭逼迫基督徒的那位
[00:37:57.200 --> 00:37:58.960]  為什麼他有這樣的權柄呢?
[00:37:58.960 --> 00:38:03.160]  因為他的源頭就是從人而來
[00:38:03.160 --> 00:38:05.800]  保羅怎麼從人而來得到權柄呢?
[00:38:05.800 --> 00:38:07.240]  我們從聖經裏面
[00:38:07.240 --> 00:38:08.720]  他自己的剖白
[00:38:08.720 --> 00:38:11.120]  在《司徒行傳》裏面
[00:38:11.120 --> 00:38:13.960]  保羅多次提出告訴我們
[00:38:13.960 --> 00:38:19.440]  他其實是受教於法尼塞人加瑪列的門下
[00:38:19.440 --> 00:38:25.000]  當時加瑪列可以說是在整個猶太教裏面
[00:38:25.000 --> 00:38:30.760]  兩個大主流教會的翹楚
[00:38:30.760 --> 00:38:32.880]  保羅在這個
[00:38:32.880 --> 00:38:35.040]  用今天講的比喻來解釋
[00:38:35.040 --> 00:38:41.720]  哈佛大學教某一個哈佛的商業學院的教授門下
[00:38:41.720 --> 00:38:43.400]  他的入室弟子
[00:38:43.400 --> 00:38:46.000]  保羅是從這樣的人的權柄
[00:38:46.000 --> 00:38:47.760]  而得到一個這樣的學位
[00:38:47.760 --> 00:38:50.520]  這樣的名譽而回來的
[00:38:50.520 --> 00:38:52.080]  這個記載不是我說的
[00:38:52.080 --> 00:38:56.280]  但在《司徒行傳》第五章三十四節和二十二章三節裏面
[00:38:56.280 --> 00:38:58.720]  清楚介紹過給我們知道
[00:38:58.720 --> 00:39:01.720]  保羅其實絕對可以說
[00:39:01.720 --> 00:39:07.760]  如果用人的名譽來賺取人的信譽的話
[00:39:07.760 --> 00:39:09.480]  他可以用這樣的方法
[00:39:09.480 --> 00:39:12.120]  我是出於名門正派
[00:39:12.120 --> 00:39:14.920]  並且保羅當逼迫基督徒的時候
[00:39:14.920 --> 00:39:19.520]  保羅多次可以由耶路撒冷教會拿正牌
[00:39:19.520 --> 00:39:23.040]  然後去迫害基督徒
[00:39:23.040 --> 00:39:26.080]  所以保羅如果從人的角度
[00:39:26.080 --> 00:39:28.680]  人的遊戲規則
[00:39:28.680 --> 00:39:32.520]  他絕對可以說是勝過所有人
[00:39:32.520 --> 00:39:37.680]  但是保羅在這裏為何要提出他自己的人生背景呢?
[00:39:37.680 --> 00:39:39.440]  就正是要給你和我
[00:39:39.440 --> 00:39:42.760]  或者給當時加拿大教會的信徒
[00:39:42.760 --> 00:39:44.120]  他們明白到
[00:39:44.120 --> 00:39:50.480]  他現在既可以玩這套人當中假傳道、假教師
[00:39:50.480 --> 00:39:55.720]  這套以人為標準的權柄遊戲
[00:39:55.720 --> 00:39:59.200]  用這種手段去和他們決一高下
[00:39:59.200 --> 00:40:01.040]  但保羅有沒有這樣做?
[00:40:01.040 --> 00:40:01.920]  沒有
[00:40:01.920 --> 00:40:05.400]  保羅強調的是他不會用這套遊戲
[00:40:05.400 --> 00:40:09.520]  因為原來那個福音根本就不是從人而來的
[00:40:09.520 --> 00:40:12.000]  那個福音也不是從人教來的
[00:40:12.000 --> 00:40:16.840]  換句話說加瑪烈沒有教過福音給保羅知道
[00:40:16.840 --> 00:40:20.720]  保羅也沒有從第二個更高的權威
[00:40:20.720 --> 00:40:24.360]  去教他福音是甚麼
[00:40:24.360 --> 00:40:26.480]  他只有從上帝而來
[00:40:26.480 --> 00:40:30.280]  從耶穌基督直接而來的福音他所知道
