
[00:00:00.000 --> 00:00:03.000]  好,各位梁化堂的弟兄姊妹,大家平安
[00:19:37.000 --> 00:19:39.000]  所以第一個要說的就是
[00:19:39.000 --> 00:19:41.000]  尋求智慧
[00:19:41.000 --> 00:19:45.000]  我們又一起讀一讀這段經文
[00:19:45.000 --> 00:20:08.000]  "智慧人的心"
[00:20:08.000 --> 00:20:09.000]  一說到智慧
[00:20:09.000 --> 00:20:12.000]  相信大家不會陌生
[00:20:12.000 --> 00:20:17.000]  因為智慧的人的心是向右的
[00:20:17.000 --> 00:20:19.000]  愚昧人的心是偏左的
[00:20:19.000 --> 00:20:20.000]  我先問一下
[00:20:20.000 --> 00:20:27.000]  你的心是偏左還是偏右?
[00:20:27.000 --> 00:20:31.000]  那你就是……
[00:20:31.000 --> 00:20:32.000]  放心
[00:20:32.000 --> 00:20:34.000]  聖經不是以醫學
[00:20:34.000 --> 00:20:37.000]  和生物學的角度去說的
[00:20:37.000 --> 00:20:40.000]  這是一個猶太人的文化
[00:20:40.000 --> 00:20:43.000]  右邊是表示重要的意思
[00:20:43.000 --> 00:20:45.000]  所以和我們的心是
[00:20:45.000 --> 00:20:46.000]  擺左擺右無關
[00:20:46.000 --> 00:20:48.000]  並且在醫學裡說
[00:20:48.000 --> 00:20:50.000]  心其實在中間
[00:20:50.000 --> 00:20:55.000]  但心外是在這裡壓的
[00:20:55.000 --> 00:20:56.000]  無論如何
[00:20:56.000 --> 00:20:58.000]  我們不是醫學和科學
[00:20:58.000 --> 00:21:01.000]  我們再問一下專業人士
[00:21:01.000 --> 00:21:02.000]  不要緊
[00:21:02.000 --> 00:21:03.000]  這是猶太文化
[00:21:03.000 --> 00:21:05.000]  說的是重要的意思
[00:21:05.000 --> 00:21:06.000]  就是說
[00:21:06.000 --> 00:21:09.000]  智慧比愚昧好
[00:21:09.000 --> 00:21:12.000]  每個人連走路都顯出他的無知
[00:21:12.000 --> 00:21:14.000]  而這裡所說到
[00:21:14.000 --> 00:21:18.000]  如果掌權者向你發怒的時候
[00:21:18.000 --> 00:21:20.000]  不要離開你的崗位
[00:21:20.000 --> 00:21:24.000]  以猶信就能夠免大錯了
[00:21:24.000 --> 00:21:28.000]  那個大錯是掌權者的錯失
[00:21:28.000 --> 00:21:29.000]  還是你的錯失
[00:21:29.000 --> 00:21:31.000]  在經文裡沒有交代
[00:21:31.000 --> 00:21:33.000]  但是智慧的人
[00:21:33.000 --> 00:21:36.000]  能夠以猶信來免大錯
[00:21:36.000 --> 00:21:39.000]  這令我想起我有一次去吃飯
[00:21:39.000 --> 00:21:41.000]  餐廳其實不是很大
[00:21:41.000 --> 00:21:43.000]  通道有點狹窄
[00:21:43.000 --> 00:21:46.000]  突然有個女人彈起來
[00:21:46.000 --> 00:21:47.000]  罵侍應
[00:21:47.000 --> 00:21:51.000]  內容大概是侍應怎樣撞到她
[00:21:51.000 --> 00:21:55.000]  聲浪大得連餐廳外面
[00:21:55.000 --> 00:21:57.000]  排隊的人都裝著裝著
[00:21:57.000 --> 00:21:59.000]  看看發生什麼事
[00:21:59.000 --> 00:22:01.000]  我都被那個女士嚇倒了
[00:22:01.000 --> 00:22:04.000]  但當時那個侍應就站在那裡
[00:22:04.000 --> 00:22:07.000]  他表現出去聽對方說
[00:22:07.000 --> 00:22:09.000]  等對方說完之後
[00:22:09.000 --> 00:22:11.000]  他就說
[00:22:11.000 --> 00:22:13.000]  影響到你享受的晚餐
[00:22:13.000 --> 00:22:14.000]  真是抱歉了
[00:22:14.000 --> 00:22:16.000]  現在有什麼需要
[00:22:16.000 --> 00:22:19.000]  我可以提供給你
[00:22:19.000 --> 00:22:21.000]  那個女士再大聲說了兩句
[00:22:21.000 --> 00:22:23.000]  之後就坐下來
[00:22:23.000 --> 00:22:25.000]  其實我沒有看到
[00:22:25.000 --> 00:22:27.000]  整件事發生的經過
[00:22:27.000 --> 00:22:28.000]  所以我都不敢評論
[00:22:28.000 --> 00:22:29.000]  誰對誰錯
[00:22:29.000 --> 00:22:32.000]  但是從那個侍應的反應
[00:22:32.000 --> 00:22:34.000]  我真的很欣賞他
[00:22:34.000 --> 00:22:36.000]  我估計不單止我
[00:22:36.000 --> 00:22:39.000]  因為我看到在座的其他客人
[00:22:39.000 --> 00:22:41.000]  可能都有同樣的感受
[00:22:41.000 --> 00:22:43.000]  除了那個女士
[00:22:43.000 --> 00:22:45.000]  因為我聽到其他客人
[00:22:45.000 --> 00:22:46.000]  都跟侍應說
[00:22:46.000 --> 00:22:49.000]  辛苦你了辛苦你了
[00:22:49.000 --> 00:22:50.000]  的確
[00:22:50.000 --> 00:22:54.000]  有些客人可能當自己是掌權者
[00:22:54.000 --> 00:22:56.000]  可能可以定你生死
[00:22:56.000 --> 00:22:58.000]  他可以投訴到你上天花板
[00:22:58.000 --> 00:23:01.000]  特別現在網絡媒體這麼發達
[00:23:01.000 --> 00:23:03.000]  投訴到你要出道歉聲明
[00:23:03.000 --> 00:23:06.000]  甚至連你的工作都不能做等等
[00:23:06.000 --> 00:23:09.000]  所以傳道書在這裡指出
[00:23:09.000 --> 00:23:12.000]  當掌權者發怒的時候
[00:23:12.000 --> 00:23:14.000]  你能夠做的是
[00:23:14.000 --> 00:23:16.000]  不要離開原位
[00:23:16.000 --> 00:23:18.000]  以及右順
[00:23:18.000 --> 00:23:20.000]  人生有很多的處境
[00:23:20.000 --> 00:23:21.000]  可能都會覺得
[00:23:21.000 --> 00:23:23.000]  智慧人的這些回應
[00:23:23.000 --> 00:23:24.000]  很吃虧
[00:23:24.000 --> 00:23:26.000]  很有限制
[00:23:26.000 --> 00:23:28.000]  看起來很消極
[00:23:28.000 --> 00:23:31.000]  但其實是一個很積極的行動
[00:23:31.000 --> 00:23:33.000]  因為免這個詞
[00:23:33.000 --> 00:23:35.000]  其實是有停止的意思
[00:23:35.000 --> 00:23:38.000]  是你主動停止大錯
[00:23:38.000 --> 00:23:41.000]  你沒有受到他的情緒支配
[00:23:41.000 --> 00:23:46.000]  不會走進他發怒的處境裡
[00:23:46.000 --> 00:23:49.000]  你沒有離棄你的份內事
[00:23:49.000 --> 00:23:52.000]  你停止更大的禍患發生
[00:23:52.000 --> 00:23:55.000]  所以是一個很積極的行動
[00:23:55.000 --> 00:24:00.000]  而掌權者可以包括你的上司
[00:24:00.000 --> 00:24:04.000]  也可以包括你家裡的掌權者
[00:24:04.000 --> 00:24:06.000]  你試試當他發怒的時候
[00:24:06.000 --> 00:24:08.000]  你以右順去回應
[00:24:08.000 --> 00:24:11.000]  看看你可不可以止住你的災禍
[00:24:11.000 --> 00:24:14.000]  又或者轉另一個角色去看
[00:24:14.000 --> 00:24:16.000]  當你是掌權者
[00:24:16.000 --> 00:24:18.000]  當你是公司的老闆
[00:24:18.000 --> 00:24:19.000]  下屬的上司
[00:24:19.000 --> 00:24:22.000]  或者家裡的主事人的時候
[00:24:22.000 --> 00:24:25.000]  你發怒的時候是顯出你的智慧
[00:24:25.000 --> 00:24:27.000]  還是愚昧呢
[00:24:27.000 --> 00:24:31.000]  或許智慧人最終無人紀念
[00:24:31.000 --> 00:24:34.000]  但智慧仍然都有它的價值
[00:24:34.000 --> 00:24:37.000]  就是停止大錯
[00:24:37.000 --> 00:24:39.000]  而正是因為這樣
[00:24:39.000 --> 00:24:42.000]  我們仍然要努力持守美善的事
[00:24:42.000 --> 00:24:47.000]  這就是傳道者給我們的第一個錦囊
[00:24:47.000 --> 00:24:49.000]  第二個錦囊
[00:24:49.000 --> 00:24:54.000]  就是《享受上帝所賜的份》
[00:24:54.000 --> 00:24:57.000]  這段經文有一點長
[00:24:57.000 --> 00:24:59.000]  但我真的覺得很值得大家一起讀
[00:24:59.000 --> 00:25:01.000]  所以我們一起讀一讀
[00:25:01.000 --> 00:25:04.000]  第九章一至六節
[00:25:04.000 --> 00:25:05.000]  好 預備
[00:25:05.000 --> 00:25:07.000]  我留心者一切事
[00:25:07.000 --> 00:25:09.000]  並加以展明
[00:25:09.000 --> 00:25:11.000]  就是義人
[00:25:11.000 --> 00:25:13.000]  我當所作的
[00:25:13.000 --> 00:25:15.000]  我都在神手裡
[00:25:15.000 --> 00:25:19.000]  臨到貪污的一世
[00:25:19.000 --> 00:25:21.000]  無論是愛是恨
[00:25:21.000 --> 00:25:23.000]  人都會明白
[00:25:23.000 --> 00:25:25.000]  眾人的慾望都是一樣的
[00:25:25.000 --> 00:25:27.000]  天人與惡人
[00:25:27.000 --> 00:25:29.000]  好人與壞人
[00:25:29.000 --> 00:25:31.000]  天性的與不天性的
[00:25:31.000 --> 00:25:33.000]  天性的與不天性的
[00:25:33.000 --> 00:25:36.000]  所作的都是一樣的
[00:25:36.000 --> 00:25:38.000]  好人怎樣
[00:25:38.000 --> 00:25:40.000]  罪人也怎樣
[00:25:40.000 --> 00:25:42.000]  幾世的怎樣
[00:25:42.000 --> 00:25:44.000]  下幾世的也怎樣
[00:25:44.000 --> 00:25:47.000]  就有這個箭法所發生的一切事
[00:25:47.000 --> 00:25:49.000]  有個義人的慾望
[00:25:49.000 --> 00:25:53.000]  就是眾人的慾望都是一樣的
[00:25:53.000 --> 00:25:56.000]  而且世人的心中的邪惡
[00:25:56.000 --> 00:25:58.000]  一生心患惡惡
[00:25:58.000 --> 00:26:00.000]  求得到的慾望
[00:26:00.000 --> 00:26:02.000]  是一人的慾望
[00:26:02.000 --> 00:26:05.000]  凡有心力的就有慾望
[00:26:05.000 --> 00:26:08.000]  因為活久比死先人好
[00:26:08.000 --> 00:26:11.000]  活人還知道自己必死
[00:26:11.000 --> 00:26:13.000]  是一人的慾望所至
[00:26:13.000 --> 00:26:15.000]  而世人也會接受
[00:26:15.000 --> 00:26:17.000]  他們的慾望
[00:26:17.000 --> 00:26:19.000]  他們的愛
[00:26:19.000 --> 00:26:20.000]  他們的恨
[00:26:20.000 --> 00:26:22.000]  他們的嫉妒
[00:26:22.000 --> 00:26:24.000]  早已消失了
[00:26:24.000 --> 00:26:27.000]  在日光之下所發生的一切事
[00:26:27.000 --> 00:26:30.000]  永遠也沒有他們的份了
[00:26:30.000 --> 00:26:33.000]  第九章二節所提到
[00:26:33.000 --> 00:26:35.000]  有很多不同的人
[00:26:35.000 --> 00:26:37.000]  有義人、惡人、好人、壞人
[00:26:37.000 --> 00:26:39.000]  潔淨與不潔淨
[00:26:39.000 --> 00:26:41.000]  憲制與不建制
[00:26:41.000 --> 00:26:44.000]  他們的遭遇都是一樣
[00:26:44.000 --> 00:26:46.000]  都是要死
[00:26:46.000 --> 00:26:49.000]  這是人最終極的限制
[00:26:49.000 --> 00:26:53.000]  最虛空就是一定死
[00:26:53.000 --> 00:26:56.000]  但第四節就說
[00:26:56.000 --> 00:27:00.000]  活久比死先好
[00:27:00.000 --> 00:27:04.000]  本來獅子和狗哪一個強一點
[00:27:04.000 --> 00:27:06.000]  當然是獅子
[00:27:06.000 --> 00:27:08.000]  獅子強很多
[00:27:08.000 --> 00:27:10.000]  但現在分別是什麼
[00:27:10.000 --> 00:27:12.000]  獅子本來很弱
[00:27:12.000 --> 00:27:14.000]  但牠還活著
[00:27:14.000 --> 00:27:16.000]  獅子本來很強
[00:27:16.000 --> 00:27:18.000]  但牠死了
[00:27:18.000 --> 00:27:20.000]  所以活著就是關鍵
[00:27:20.000 --> 00:27:22.000]  因為活人知道一件事
[00:27:22.000 --> 00:27:25.000]  就是牠知道自己必死
[00:27:25.000 --> 00:27:27.000]  不過現在還沒死
[00:27:27.000 --> 00:27:29.000]  死了就什麼都沒有了
[00:27:29.000 --> 00:27:30.000]  還沒死的
[00:27:30.000 --> 00:27:34.000]  就可以享受上帝賜給我們的份
[00:27:34.000 --> 00:27:35.000]  死了的人
[00:27:35.000 --> 00:27:37.000]  他們就沒有份了
[00:27:37.000 --> 00:27:39.000]  還沒死的就有
[00:27:39.000 --> 00:27:41.000]  大家留意的就是
[00:27:41.000 --> 00:27:45.000]  傳道書的「份」是什麼意思呢
[00:27:45.000 --> 00:27:47.000]  第六節就這樣說
[00:27:47.000 --> 00:27:48.000]  他們的愛
[00:27:48.000 --> 00:27:49.000]  他們的恨
[00:27:49.000 --> 00:27:52.000]  他們的嫉妒早已消失了
[00:27:52.000 --> 00:27:55.000]  在日光之下所發生的一切事
[00:27:55.000 --> 00:27:58.000]  永遠也沒有他們的份了
[00:27:58.000 --> 00:28:00.000]  死了的人
[00:28:00.000 --> 00:28:03.000]  愛、恨、嫉妒早已消失
[00:28:03.000 --> 00:28:05.000]  他們沒有份
[00:28:05.000 --> 00:28:07.000]  活著的人才有份
[00:28:07.000 --> 00:28:09.000]  你有沒有想過
[00:28:09.000 --> 00:28:11.000]  你們的份是包括
[00:28:11.000 --> 00:28:15.000]  愛、恨和嫉妒的
[00:28:15.000 --> 00:28:17.000]  愛我們很明白
[00:28:17.000 --> 00:28:20.000]  原來恨和嫉妒都是我們的份
[00:28:20.000 --> 00:28:23.000]  是上帝給我們在活著的時候
[00:28:23.000 --> 00:28:25.000]  享受的
[00:28:25.000 --> 00:28:26.000]  你有沒有想過
[00:28:26.000 --> 00:28:28.000]  他們可以享受恨
[00:28:28.000 --> 00:28:30.000]  可以享受嫉妒
[00:28:30.000 --> 00:28:32.000]  這些都是不好的東西
[00:28:32.000 --> 00:28:35.000]  怎麼享受呢
[00:28:35.000 --> 00:28:37.000]  我舉個例子
[00:28:37.000 --> 00:28:40.000]  大家可能會稍微明白一點
[00:28:40.000 --> 00:28:41.000]  有一次
[00:28:41.000 --> 00:28:43.000]  我見過一個很久沒見的姐妹
[00:28:43.000 --> 00:28:44.000]  我問她
[00:28:44.000 --> 00:28:46.000]  最近她的工作怎麼樣
[00:28:46.000 --> 00:28:48.000]  因為上一次見她的時候
[00:28:48.000 --> 00:28:51.000]  她提到她的上司很麻煩
[00:28:51.000 --> 00:28:52.000]  要求又高
[00:28:52.000 --> 00:28:54.000]  但是她的上司又自己早下班
[00:28:54.000 --> 00:28:56.000]  整天在下班的時候
[00:28:56.000 --> 00:28:58.000]  把工作交給她的同事
[00:28:58.000 --> 00:29:00.000]  叫人明天就交
[00:29:00.000 --> 00:29:02.000]  弄得整班同事都要加班
[00:29:02.000 --> 00:29:04.000]  又吃力不討好
[00:29:04.000 --> 00:29:06.000]  大家都很不開心
[00:29:06.000 --> 00:29:08.000]  有沒有似曾相識的狀況
[00:29:08.000 --> 00:29:09.000]  很像吧
[00:29:09.000 --> 00:29:11.000]  我就問她
[00:29:11.000 --> 00:29:13.000]  你的近況怎麼樣
[00:29:13.000 --> 00:29:14.000]  她就說
[00:29:14.000 --> 00:29:17.000]  老闆走了
[00:29:17.000 --> 00:29:19.000]  我聽到她的聲音
[00:29:19.000 --> 00:29:22.000]  好像很捨不得的聲音
[00:29:22.000 --> 00:29:24.000]  她就說
[00:29:24.000 --> 00:29:26.000]  那時候的老闆很壞
[00:29:26.000 --> 00:29:28.000]  所以整班同事一吃午飯
[00:29:28.000 --> 00:29:30.000]  就一起吃的時候
[00:29:30.000 --> 00:29:31.000]  就一起吝嗇
[00:29:31.000 --> 00:29:33.000]  說一下老闆的壞話
[00:29:33.000 --> 00:29:34.000]  所以那時候
[00:29:34.000 --> 00:29:36.000]  大家都很團結的
[00:29:36.000 --> 00:29:38.000]  但是當老闆走了之後
[00:29:38.000 --> 00:29:40.000]  大家漸漸都各有各
[00:29:40.000 --> 00:29:42.000]  沒有什麼共同話題了
[00:29:42.000 --> 00:29:44.000]  那一刻我心想
[00:29:44.000 --> 00:29:47.000]  原來當有共同的敵人的時候
[00:29:47.000 --> 00:29:50.000]  真的可以令人團結的
[00:29:50.000 --> 00:29:52.000]  但是從這個角度看
[00:29:52.000 --> 00:29:55.000]  他們是不是在享受這個恨呢
[00:29:55.000 --> 00:29:58.000]  正如我們看劇集
[00:29:58.000 --> 00:30:01.000]  每一套劇集總有壞人的角色
[00:30:01.000 --> 00:30:03.000]  我們很想看看
[00:30:03.000 --> 00:30:05.000]  那個壞人的下場是怎樣的
[00:30:05.000 --> 00:30:07.000]  但是如果他死得很快的話
[00:30:07.000 --> 00:30:09.000]  那套戲就沒有什麼好看的了
[00:30:09.000 --> 00:30:11.000]  又或者當他死了的時候
[00:30:11.000 --> 00:30:13.000]  那一刻可能你很興奮的
[00:30:13.000 --> 00:30:15.000]  但是之後你就會很失落
[00:30:15.000 --> 00:30:17.000]  因為你接著就看到
[00:30:17.000 --> 00:30:19.000]  男女主角怎樣幸福地生活
[00:30:19.000 --> 00:30:21.000]  接著那套戲就散場了
[00:30:21.000 --> 00:30:24.000]  沒有劇情可以繼續講下去
[00:30:24.000 --> 00:30:26.000]  原來那兩個小時的劇
[00:30:26.000 --> 00:30:30.000]  可能你盡情去恨這個壞人的時候
[00:30:30.000 --> 00:30:32.000]  就可以享受
[00:30:32.000 --> 00:30:34.000]  沒有了那個壞人的角色
[00:30:34.000 --> 00:30:36.000]  可能你未必那麼喜歡那套戲
[00:30:36.000 --> 00:30:39.000]  有愛 有恨 有疾悼
[00:30:39.000 --> 00:30:42.000]  這些都是很真實的感情
[00:30:42.000 --> 00:30:44.000]  是有血有肉
[00:30:44.000 --> 00:30:46.000]  只有還活著活著的人
[00:30:46.000 --> 00:30:48.000]  才有這個份的
[00:30:48.000 --> 00:30:50.000]  死了就沒有了
[00:30:50.000 --> 00:30:53.000]  今天的講題是
[00:30:53.000 --> 00:30:56.000]  生而有份 死而無憾
[00:30:56.000 --> 00:30:59.000]  死而無憾不是說你死了沒有遺憾
[00:30:59.000 --> 00:31:01.000]  而是你死了的時候
[00:31:01.000 --> 00:31:03.000]  就什麼都沒有
[00:31:03.000 --> 00:31:05.000]  連遺憾你都沒有
[00:31:05.000 --> 00:31:09.000]  所以當你有愛 有恨 有疾悼的時候
[00:31:09.000 --> 00:31:12.000]  表示你仍然都活著
[00:31:12.000 --> 00:31:15.000]  不過 傳道書不是叫你
[00:31:15.000 --> 00:31:18.000]  好吧 那我刻意找些人去恨一下
[00:31:18.000 --> 00:31:20.000]  去疾悼一下 憎一下
[00:31:20.000 --> 00:31:22.000]  它不是這樣的意思
[00:31:22.000 --> 00:31:24.000]  聖經都教導我們
[00:31:24.000 --> 00:31:26.000]  要學習去寬恕
[00:31:26.000 --> 00:31:29.000]  而是當你面對某一些處境
[00:31:29.000 --> 00:31:31.000]  某一些狀況 某一些傷痛
[00:31:31.000 --> 00:31:33.000]  某一些無可奈何
[00:31:33.000 --> 00:31:37.000]  甚至某一些荒謬的處境的時候
[00:31:37.000 --> 00:31:39.000]  傳道書帶領我們
[00:31:39.000 --> 00:31:42.000]  以另一種視野去面對你的人生
[00:31:42.000 --> 00:31:45.000]  有力量地去面對你的人生
[00:31:45.000 --> 00:31:49.000]  面對你身邊的人和事
[00:31:49.000 --> 00:31:51.000]  在死亡之上
[00:31:51.000 --> 00:31:55.000]  原來你還可以有很多份去享受
[00:31:55.000 --> 00:31:59.000]  你的生命可以是很豐富的
[00:31:59.000 --> 00:32:04.000]  所以在第九章 七節和第十節這樣說
[00:32:04.000 --> 00:32:06.000]  我們一起讀 好嗎
[00:32:06.000 --> 00:32:09.000]  你只管快快樂樂去吃你的飯
[00:32:09.000 --> 00:32:12.000]  懷著高興的心去喝你的酒
[00:32:12.000 --> 00:32:15.000]  因為神已經閱讀了你所作的
[00:32:15.000 --> 00:32:17.000]  凡是你所可作的
[00:32:17.000 --> 00:32:19.000]  都當盡力去作
[00:32:19.000 --> 00:32:22.000]  因為在你所要去的陰間裡
[00:32:22.000 --> 00:32:25.000]  既沒有工作又沒有籌謀
[00:32:25.000 --> 00:32:28.000]  沒有知識也沒有智慧
[00:32:28.000 --> 00:32:30.000]  在你活著的日子
[00:32:30.000 --> 00:32:33.000]  作你所可作的
[00:32:33.000 --> 00:32:35.000]  做你能夠做的
[00:32:35.000 --> 00:32:38.000]  好好享受上帝賜給你的份
[00:32:38.000 --> 00:32:42.000]  因為死了 就什麼都沒有了
[00:32:42.000 --> 00:32:44.000]  不能夠做的
[00:32:44.000 --> 00:32:48.000]  就享受無能為力的虛空
[00:32:48.000 --> 00:32:50.000]  享受上帝給你的份
[00:32:50.000 --> 00:32:53.000]  把眼目轉回上帝那裡
[00:32:53.000 --> 00:32:55.000]  感謝上帝讓我們知道
[00:32:55.000 --> 00:32:57.000]  我們自己只是一個人
[00:32:57.000 --> 00:32:59.000]  我們是受造物
[00:32:59.000 --> 00:33:01.000]  我們是有限制的
[00:33:01.000 --> 00:33:04.000]  唯有上帝是佩得敬畏
[00:33:04.000 --> 00:33:07.000]  如果我們不知道虛空的積極意義
[00:33:07.000 --> 00:33:11.000]  我們就只會在虛空裡周旋
[00:33:11.000 --> 00:33:15.000]  被必然會有的虛空磨蝕了我們的生命
[00:33:15.000 --> 00:33:17.000]  沒有力量去面對我們的人生
[00:33:17.000 --> 00:33:21.000]  沒有力量去享受我們的人生
[00:33:21.000 --> 00:33:23.000]  弟兄姊妹
[00:33:23.000 --> 00:33:27.000]  我親愛的梁法堂弟兄姊妹
[00:33:27.000 --> 00:33:30.000]  我們的確會面對生活上的
[00:33:30.000 --> 00:33:34.000]  各種荒謬和虛空
[00:33:34.000 --> 00:33:36.000]  但是傳道書提醒我們
[00:33:36.000 --> 00:33:39.000]  這些虛空都是要提醒我們
[00:33:39.000 --> 00:33:42.000]  人是受造物 要敬畏上帝
[00:33:42.000 --> 00:33:45.000]  而至於人在活著的時候
[00:33:45.000 --> 00:33:48.000]  要好好享受上帝賜給我們的份
[00:33:48.000 --> 00:33:52.000]  而至於上帝所賜的份
[00:33:52.000 --> 00:33:55.000]  我們可以這樣好好地享受
[00:33:55.000 --> 00:33:57.000]  而上帝所賜給我們的份
[00:33:57.000 --> 00:34:00.000]  不只是愛 也有恨和嫉妒
[00:34:00.000 --> 00:34:03.000]  提醒我們在任何的處境
[00:34:03.000 --> 00:34:08.000]  都能夠得見上帝所賜給人生命的價值
[00:34:08.000 --> 00:34:11.000]  盼望今天這段經文
[00:34:11.000 --> 00:34:13.000]  對我們都帶來提醒
[00:34:13.000 --> 00:34:16.000]  如我們彼此提醒 一同學習
[00:34:16.000 --> 00:34:19.000]  願榮耀歸於聖父聖子
[00:34:19.000 --> 00:34:21.000]  聖靈三一的上帝 阿們
