
[00:00:00.000 --> 00:00:04.000]  各位,我們今天的題目是
[00:22:14.000 --> 00:22:16.000]  有不同的層次
[00:22:16.000 --> 00:22:18.000]  不同的角度
[00:22:18.000 --> 00:22:20.000]  去幫助我們
[00:22:20.000 --> 00:22:23.000]  是可以活得更好
[00:22:23.000 --> 00:22:25.000]  各位我們看到
[00:22:25.000 --> 00:22:27.000]  幾個的門徒
[00:22:27.000 --> 00:22:30.000]  自從看見耶穌之後
[00:22:30.000 --> 00:22:34.000]  他們是有生命上的改變
[00:22:34.000 --> 00:22:38.000]  若看見耶穌就見證耶穌
[00:22:38.000 --> 00:22:41.000]  他的生命就是去做什麼呢
[00:22:41.000 --> 00:22:44.000]  引人去認識耶穌
[00:22:44.000 --> 00:22:46.000]  若看的看見
[00:22:46.000 --> 00:22:49.000]  不是普通就這樣看見
[00:22:49.000 --> 00:22:51.000]  聖經強調
[00:22:51.000 --> 00:22:54.000]  他看見聖靈從天而降
[00:22:54.000 --> 00:22:56.000]  在耶穌的身上
[00:22:56.000 --> 00:22:58.000]  耶穌受的洗
[00:22:58.000 --> 00:23:00.000]  不單止是水的禮
[00:23:00.000 --> 00:23:03.000]  而且是聖靈的禮
[00:23:03.000 --> 00:23:06.000]  若看的看見是看得深
[00:23:06.000 --> 00:23:09.000]  他特別引用了上帝的羔羊
[00:23:09.000 --> 00:23:12.000]  這個字更加深到不得了
[00:23:12.000 --> 00:23:14.000]  如果大家上網去搜尋
[00:23:14.000 --> 00:23:16.000]  上帝的羔羊
[00:23:16.000 --> 00:23:18.000]  他有好幾個解釋
[00:23:18.000 --> 00:23:20.000]  就是他是基督
[00:23:20.000 --> 00:23:23.000]  他是上帝的祭物
[00:23:23.000 --> 00:23:25.000]  他是上帝的僕人
[00:23:25.000 --> 00:23:29.000]  他又是得勝者
[00:23:29.000 --> 00:23:32.000]  裡面有很豐富的含義
[00:23:32.000 --> 00:23:34.000]  所以我的意思是
[00:23:34.000 --> 00:23:37.000]  約翰他引用得相當好
[00:23:37.000 --> 00:23:41.000]  而羊的生命本身
[00:23:41.000 --> 00:23:43.000]  如果你很細心去看
[00:23:43.000 --> 00:23:46.000]  他是很特別的生命
[00:23:46.000 --> 00:23:48.000]  羊的血
[00:23:48.000 --> 00:23:52.000]  對以色列人來說是代表生命
[00:23:52.000 --> 00:23:54.000]  因為在逾越節的時候
[00:23:54.000 --> 00:23:58.000]  有天使要擊殺法老的長子
[00:23:58.000 --> 00:24:03.000]  和所有埃及人的長子的時候
[00:24:03.000 --> 00:24:06.000]  特別提醒以色列人
[00:24:06.000 --> 00:24:08.000]  那些天使可能都會搞錯
[00:24:08.000 --> 00:24:11.000]  所以你們要在門徽上
[00:24:11.000 --> 00:24:14.000]  用羊的血來畫
[00:24:14.000 --> 00:24:19.000]  讓天使一看見就不要殺你們的兒子
[00:24:19.000 --> 00:24:21.000]  羊的肉是可以吃的
[00:24:21.000 --> 00:24:22.000]  好不好吃?
[00:24:22.000 --> 00:24:23.000]  我也挺喜歡的
[00:24:23.000 --> 00:24:25.000]  我不知道大家
[00:24:25.000 --> 00:24:28.000]  羊的皮可以保暖
[00:24:28.000 --> 00:24:32.000]  羊的奶被稱為最好的奶
[00:24:32.000 --> 00:24:37.000]  它的脂肪比牛更少
[00:24:37.000 --> 00:24:40.000]  使人健康
[00:24:40.000 --> 00:24:42.000]  我們又看到
[00:24:42.000 --> 00:24:45.000]  跟著耶穌的兩個門徽
[00:24:45.000 --> 00:24:48.000]  和耶穌一起去住
[00:24:48.000 --> 00:24:50.000]  和耶穌接觸之後
[00:24:50.000 --> 00:24:53.000]  他們覺得這個耶穌真的好
[00:24:53.000 --> 00:24:56.000]  所以他就引領他的兄弟
[00:24:56.000 --> 00:24:57.000]  他的親戚
[00:24:57.000 --> 00:25:01.000]  也都來跟從耶穌
[00:25:01.000 --> 00:25:04.000]  看見耶穌之後
[00:25:04.000 --> 00:25:07.000]  門徽有一個很特別的感覺
[00:25:07.000 --> 00:25:10.000]  就是耶穌根本已經認識他們
[00:25:10.000 --> 00:25:13.000]  在他們未遇見耶穌
[00:25:13.000 --> 00:25:15.000]  耶穌竟然認識他們
[00:25:15.000 --> 00:25:18.000]  各位,當你能夠被別人認識
[00:25:18.000 --> 00:25:20.000]  被別人肯定
[00:25:20.000 --> 00:25:22.000]  被別人尊重的時候
[00:25:22.000 --> 00:25:26.000]  你是不是會很深刻呢?
[00:25:26.000 --> 00:25:28.000]  你看到為什麼耶穌能夠
[00:25:28.000 --> 00:25:30.000]  一遇到門徽
[00:25:30.000 --> 00:25:32.000]  然後門徽又一路跟著他
[00:25:32.000 --> 00:25:36.000]  甚至跟著他去死呢?
[00:25:36.000 --> 00:25:38.000]  甚至這個拿彈業
[00:25:38.000 --> 00:25:42.000]  是見到耶穌接觸一段時間之後
[00:25:42.000 --> 00:25:46.000]  他確信耶穌就是上帝的兒子
[00:25:46.000 --> 00:25:49.000]  他看見耶穌
[00:25:49.000 --> 00:25:50.000]  耶穌欣賞他
[00:25:50.000 --> 00:25:52.000]  也都告訴他
[00:25:52.000 --> 00:25:54.000]  他能夠認識主
[00:25:54.000 --> 00:25:56.000]  看到耶穌
[00:25:56.000 --> 00:25:57.000]  相信耶穌
[00:25:57.000 --> 00:25:59.000]  他將來要看見的
[00:25:59.000 --> 00:26:01.000]  是更大
[00:26:01.000 --> 00:26:03.000]  所以各位我們看到
[00:26:03.000 --> 00:26:10.000]  由引見、看見、見證、領見等等
[00:26:10.000 --> 00:26:13.000]  主耶穌在這個見
[00:26:13.000 --> 00:26:15.000]  大家見的當中
[00:26:15.000 --> 00:26:18.000]  是在改變人的生命
[00:26:18.000 --> 00:26:21.000]  人的眼是具有很深刻的
[00:26:21.000 --> 00:26:23.000]  生命的意義
[00:26:23.000 --> 00:26:28.000]  中國人說眼睛都是靈魂之窗
[00:26:28.000 --> 00:26:30.000]  波特維斯
[00:26:30.000 --> 00:26:34.000]  羅馬的一個很出名的哲學家
[00:26:34.000 --> 00:26:35.000]  Goddess
[00:26:35.000 --> 00:26:40.000]  他說人是很留意別人的眼神的
[00:26:40.000 --> 00:26:42.000]  我不知道大家是不是
[00:26:42.000 --> 00:26:48.000]  因為如果有個人看著你的時候
[00:26:48.000 --> 00:26:51.000]  是表示他知道你的存在
[00:26:51.000 --> 00:26:52.000]  而你看著他
[00:26:52.000 --> 00:26:56.000]  你亦都感受到你的存在
[00:26:56.000 --> 00:26:58.000]  你的使命
[00:26:58.000 --> 00:27:01.000]  甚至別人看著你的時候
[00:27:01.000 --> 00:27:06.000]  你會覺得他都會重視你
[00:27:06.000 --> 00:27:10.000]  當別人的眼神向著你的時候
[00:27:10.000 --> 00:27:14.000]  是會令到你有一種
[00:27:14.000 --> 00:27:18.000]  存在、受重視的感覺
[00:27:18.000 --> 00:27:20.000]  門徒看到耶穌
[00:27:20.000 --> 00:27:22.000]  發現耶穌
[00:27:22.000 --> 00:27:24.000]  發現耶穌亦都認識他們
[00:27:24.000 --> 00:27:27.000]  甚至可以叫他們的名字
[00:27:27.000 --> 00:27:31.000]  知道他們的存在
[00:27:31.000 --> 00:27:33.000]  各位,一個人
[00:27:33.000 --> 00:27:35.000]  一個人的深處
[00:27:35.000 --> 00:27:41.000]  其實是很渴求別人知道他存在
[00:27:41.000 --> 00:27:44.000]  可能太太會對丈夫說
[00:27:44.000 --> 00:27:47.000]  你有沒有當我存在
[00:27:47.000 --> 00:27:54.000]  或者子女看到子女
[00:27:54.000 --> 00:27:56.000]  父母看到子女的時候
[00:27:56.000 --> 00:27:57.000]  可能都會問
[00:27:57.000 --> 00:28:02.000]  你有沒有當父母存在
[00:28:02.000 --> 00:28:06.000]  人的深處是需要有這個眼神
[00:28:06.000 --> 00:28:08.000]  需要被發現
[00:28:08.000 --> 00:28:13.000]  你有沒有一些很難忘的經歷呢
[00:28:13.000 --> 00:28:17.000]  我記得我在崇基畢業之後
[00:28:17.000 --> 00:28:20.000]  第一間教會望覺堂
[00:28:20.000 --> 00:28:24.000]  我的牧師在我做宣教師的時候
[00:28:24.000 --> 00:28:27.000]  沒多久他就患了重病
[00:28:27.000 --> 00:28:29.000]  後來都要離開世界
[00:28:29.000 --> 00:28:31.000]  很可惜
[00:28:31.000 --> 00:28:34.000]  我很記得他知道自己
[00:28:34.000 --> 00:28:36.000]  在彌留的時候
[00:28:36.000 --> 00:28:38.000]  他對我說
[00:28:38.000 --> 00:28:42.000]  他說許傳道
[00:28:42.000 --> 00:28:44.000]  我放這裡的書
[00:28:44.000 --> 00:28:48.000]  所有你都可以拿走
[00:28:48.000 --> 00:28:49.000]  我很開心
[00:28:49.000 --> 00:28:51.000]  我不是開心他死
[00:28:51.000 --> 00:28:52.000]  因為我很喜歡書
[00:28:52.000 --> 00:28:55.000]  大家去我辦公室就知道
[00:28:55.000 --> 00:28:57.000]  很喜歡看書
[00:28:57.000 --> 00:28:59.000]  很開心
[00:28:59.000 --> 00:29:04.000]  而這個牧師亦都知道我很喜歡書
[00:29:04.000 --> 00:29:06.000]  在我十歲的時候做
[00:29:06.000 --> 00:29:09.000]  被迫做葛禮的手術
[00:29:09.000 --> 00:29:13.000]  大家知道葛禮的手術很痛
[00:29:13.000 --> 00:29:15.000]  第一次做手術
[00:29:15.000 --> 00:29:18.000]  我就想我會不會死呢
[00:29:18.000 --> 00:29:19.000]  結果做完很痛
[00:29:19.000 --> 00:29:21.000]  但沒有死
[00:29:21.000 --> 00:29:24.000]  但都很多憂慮
[00:29:24.000 --> 00:29:26.000]  一醒的時候
[00:29:26.000 --> 00:29:29.000]  一位護士微笑的眼神
[00:29:29.000 --> 00:29:32.000]  到現在我還很記得
[00:29:32.000 --> 00:29:34.000]  她的微笑讓我知道
[00:29:34.000 --> 00:29:36.000]  我的手術是成功的
[00:29:36.000 --> 00:29:38.000]  她的微笑讓我知道
[00:29:38.000 --> 00:29:40.000]  她是關心我的
[00:29:40.000 --> 00:29:43.000]  眼與眼的接觸
[00:29:43.000 --> 00:29:46.000]  是現代社會很需要的
[00:29:46.000 --> 00:29:48.000]  彼此的看見
[00:29:48.000 --> 00:29:50.000]  關係的建立
[00:29:50.000 --> 00:29:52.000]  耶穌看見西門
[00:29:52.000 --> 00:29:53.000]  認識西門
[00:29:53.000 --> 00:29:55.000]  要祂羈伐
[00:29:55.000 --> 00:29:57.000]  耶穌看到拿丹葉
[00:29:57.000 --> 00:29:59.000]  看到祂的過去
[00:29:59.000 --> 00:30:06.000]  亦都看到祂的現在
[00:30:06.000 --> 00:30:08.000]  耶穌肯定人
[00:30:08.000 --> 00:30:11.000]  重視人
[00:30:11.000 --> 00:30:13.000]  眼與眼的相遇
[00:30:13.000 --> 00:30:15.000]  關係的建立
[00:30:15.000 --> 00:30:18.000]  但是很吊詭的地方
[00:30:18.000 --> 00:30:23.000]  就是戈達斯提到
[00:30:23.000 --> 00:30:26.000]  人是渴望別人的眼神
[00:30:26.000 --> 00:30:29.000]  但是今天有時候我們會發現
[00:30:29.000 --> 00:30:34.000]  人是很怕用眼與人接觸
[00:30:34.000 --> 00:30:36.000]  在七十八十年代
[00:30:36.000 --> 00:30:39.000]  我們經常都會看電視
[00:30:39.000 --> 00:30:42.000]  我們看電視多過看人
[00:30:42.000 --> 00:30:43.000]  九十年代之後
[00:30:43.000 --> 00:30:45.000]  取代有電腦
[00:30:45.000 --> 00:30:48.000]  接著無奈有手機
[00:30:48.000 --> 00:30:49.000]  二零一零年之後
[00:30:49.000 --> 00:30:52.000]  我們發現一機在手
[00:30:52.000 --> 00:30:54.000]  什麼電都有
[00:30:54.000 --> 00:30:55.000]  你想看電視
[00:30:55.000 --> 00:30:59.000]  你想聽電台
[00:30:59.000 --> 00:31:01.000]  你想去尋找資料
[00:31:01.000 --> 00:31:03.000]  一機在手
[00:31:03.000 --> 00:31:04.000]  什麼都有
[00:31:04.000 --> 00:31:08.000]  我們看手機多過看人
[00:31:08.000 --> 00:31:11.000]  我們看手機上的人
[00:31:11.000 --> 00:31:14.000]  多過看我們眼前的人
[00:31:14.000 --> 00:31:16.000]  或者今天有人回家
[00:31:16.000 --> 00:31:19.000]  看他的寵物多過看人
[00:31:19.000 --> 00:31:21.000]  人怕望人
[00:31:21.000 --> 00:31:28.000]  因為怕別人用憤怒的眼望著你
[00:31:28.000 --> 00:31:31.000]  怕別人一蹺不顧看你
[00:31:31.000 --> 00:31:34.000]  或者別人你望他他不望你
[00:31:34.000 --> 00:31:37.000]  或者看到別人不友善
[00:31:37.000 --> 00:31:39.000]  無精打采的眼
[00:31:39.000 --> 00:31:42.000]  今天如果有人望你
[00:31:42.000 --> 00:31:44.000]  反而令你害怕
[00:31:44.000 --> 00:31:45.000]  令你擔憂
[00:31:45.000 --> 00:31:47.000]  女孩子想想
[00:31:47.000 --> 00:31:49.000]  個個望我的男士
[00:31:49.000 --> 00:31:51.000]  會不會有企圖
[00:31:51.000 --> 00:31:54.000]  專家說望著你超過六秒
[00:31:54.000 --> 00:31:56.000]  你要小心
[00:31:56.000 --> 00:31:58.000]  如果有個男孩子
[00:31:58.000 --> 00:32:00.000]  男孩子被人望的時候
[00:32:00.000 --> 00:32:04.000]  他是不是想向我邁手呢
[00:32:04.000 --> 00:32:07.000]  我們很怕被人望
[00:32:07.000 --> 00:32:10.000]  我們又很怕去望人
[00:32:10.000 --> 00:32:11.000]  如果這樣的話
[00:32:11.000 --> 00:32:14.000]  我們的關係的建立
[00:32:14.000 --> 00:32:16.000]  一定是有影響
[00:32:16.000 --> 00:32:18.000]  而事實上人的眼
[00:32:18.000 --> 00:32:21.000]  和他的慾望是有關
[00:32:21.000 --> 00:32:23.000]  自古到今
[00:32:23.000 --> 00:32:24.000]  人看見
[00:32:24.000 --> 00:32:26.000]  或者人尋找東西
[00:32:26.000 --> 00:32:27.000]  了解東西
[00:32:27.000 --> 00:32:31.000]  人可能在了解和尋找之後
[00:32:31.000 --> 00:32:33.000]  他想佔有
[00:32:33.000 --> 00:32:35.000]  他想控制
[00:32:35.000 --> 00:32:39.000]  他想滿足自己的慾望
[00:32:39.000 --> 00:32:42.000]  這都是人在看見的時候
[00:32:42.000 --> 00:32:44.000]  我們要小心
[00:32:44.000 --> 00:32:45.000]  無論如何
[00:32:45.000 --> 00:32:48.000]  我們看到耶穌的看見
[00:32:48.000 --> 00:32:50.000]  耶穌和人的接觸
[00:32:50.000 --> 00:32:52.000]  建立關係
[00:32:52.000 --> 00:32:55.000]  這是值得我們去多思想
[00:32:55.000 --> 00:32:57.000]  而且耶穌的看見
[00:32:57.000 --> 00:33:01.000]  是一個深層的看見
[00:33:01.000 --> 00:33:04.000]  當耶穌看到門徒
[00:33:04.000 --> 00:33:07.000]  約翰的門徒的時候
[00:33:07.000 --> 00:33:12.000]  他看到他們當時是想尋找救主
[00:33:12.000 --> 00:33:15.000]  所以他讓他們認識
[00:33:15.000 --> 00:33:17.000]  他看見彼得的時候
[00:33:17.000 --> 00:33:19.000]  他叫他們改名做
[00:33:19.000 --> 00:33:22.000]  西門改名做彼得
[00:33:22.000 --> 00:33:25.000]  耶穌看見他的未來
[00:33:25.000 --> 00:33:28.000]  他看見肥力的時候
[00:33:28.000 --> 00:33:31.000]  他也看見當時肥力的需要
[00:33:31.000 --> 00:33:34.000]  讓他跟從他
[00:33:34.000 --> 00:33:38.000]  他看見拿彈葉的時候更加厲害
[00:33:38.000 --> 00:33:40.000]  他不但看見他的外形
[00:33:40.000 --> 00:33:42.000]  看見他的心
[00:33:42.000 --> 00:33:45.000]  看見他是一個沒有鬼魂的人
[00:33:45.000 --> 00:33:48.000]  他看見拿彈葉的過去
[00:33:48.000 --> 00:33:50.000]  各位我們會發現
[00:33:50.000 --> 00:33:52.000]  主耶穌他的偉大
[00:33:52.000 --> 00:33:56.000]  不單止是在平靜風和海
[00:33:56.000 --> 00:33:58.000]  主耶穌基督的偉大
[00:33:58.000 --> 00:34:00.000]  也在於
[00:34:00.000 --> 00:34:03.000]  他是最能夠了解你認識你的人
[00:34:03.000 --> 00:34:06.000]  因為他會知道你的過去
[00:34:06.000 --> 00:34:07.000]  你的現在
[00:34:07.000 --> 00:34:09.000]  你的未來
[00:34:09.000 --> 00:34:11.000]  你的朋友沒有一個人
[00:34:11.000 --> 00:34:13.000]  他能夠掌握
[00:34:13.000 --> 00:34:17.000]  甚至你的親人
[00:34:17.000 --> 00:34:21.000]  一位朋友突然之間瘦了三十磅
[00:34:21.000 --> 00:34:25.000]  發現原來他想減肥
[00:34:25.000 --> 00:34:27.000]  再看下去他為什麼要減肥呢?
[00:34:27.000 --> 00:34:30.000]  因為他身體過重
[00:34:30.000 --> 00:34:33.000]  醫生說他有危險
[00:34:33.000 --> 00:34:35.000]  他身體為什麼有問題呢?
[00:34:35.000 --> 00:34:37.000]  再看下去
[00:34:37.000 --> 00:34:40.000]  因為他工作有壓力
[00:34:40.000 --> 00:34:42.000]  一個漢奸
[00:34:42.000 --> 00:34:45.000]  會引發另一個漢奸
[00:34:45.000 --> 00:34:47.000]  讓我們看得更深
[00:34:47.000 --> 00:34:48.000]  更高
[00:34:48.000 --> 00:34:50.000]  更多
[00:34:50.000 --> 00:34:52.000]  作為一個學者
[00:34:52.000 --> 00:34:54.000]  在研究上
[00:34:54.000 --> 00:34:57.000]  其實我們都同樣
[00:34:57.000 --> 00:35:00.000]  當牛頓看見蘋果跌下的時候
[00:35:00.000 --> 00:35:02.000]  他想到這個蘋果
[00:35:02.000 --> 00:35:05.000]  跌下可能是有重量
[00:35:05.000 --> 00:35:07.000]  再而引申他研究下去
[00:35:07.000 --> 00:35:09.000]  發現蘋果跌下
[00:35:09.000 --> 00:35:12.000]  主要不是因為它有重量
[00:35:12.000 --> 00:35:15.000]  而是因為地心吸力
[00:35:15.000 --> 00:35:19.000]  一個漢奸進入另一個漢奸
[00:35:19.000 --> 00:35:21.000]  在我們追尋學問上
[00:35:21.000 --> 00:35:24.000]  是相當重要
[00:35:24.000 --> 00:35:26.000]  各位我們能否有這種
[00:35:26.000 --> 00:35:29.000]  深度的漢奸
[00:35:29.000 --> 00:35:31.000]  現代的人
[00:35:31.000 --> 00:35:34.000]  很多時候我們會有偏見
[00:35:34.000 --> 00:35:36.000]  我們看人
[00:35:36.000 --> 00:35:38.000]  很多時候只是
[00:35:38.000 --> 00:35:41.000]  看你眼前的這個人
[00:35:41.000 --> 00:35:44.000]  或者他處理某一件事
[00:35:44.000 --> 00:35:47.000]  他說過一句怎樣的話
[00:35:47.000 --> 00:35:51.000]  或者他所寫的一篇文章
[00:35:51.000 --> 00:35:54.000]  我們很多時候去論斷一個人
[00:35:54.000 --> 00:35:56.000]  是不全面的
[00:35:56.000 --> 00:35:58.000]  容易偏見
[00:35:58.000 --> 00:36:00.000]  同樣有人看你
[00:36:00.000 --> 00:36:01.000]  批評你
[00:36:01.000 --> 00:36:04.000]  很多時候也不是全面的
[00:36:04.000 --> 00:36:07.000]  對於那些不盡不實的批評
[00:36:07.000 --> 00:36:10.000]  你又何必介懷呢
[00:36:10.000 --> 00:36:14.000]  因為他其實看的不是真正的你
[00:36:14.000 --> 00:36:16.000]  而是他眼中的你
[00:36:16.000 --> 00:36:18.000]  如果他對你有偏見
[00:36:18.000 --> 00:36:20.000]  你做得多好
[00:36:20.000 --> 00:36:25.000]  他也是有偏見地看你
[00:36:25.000 --> 00:36:28.000]  一位大學的老師
[00:36:28.000 --> 00:36:33.000]  他拿了一張白色的大卡紙
[00:36:33.000 --> 00:36:37.000]  然後在那張白色的大卡紙
[00:36:37.000 --> 00:36:39.000]  點了一點
[00:36:39.000 --> 00:36:42.000]  跟著問大學生
[00:36:42.000 --> 00:36:44.000]  你們回答一下
[00:36:44.000 --> 00:36:46.000]  你們看到甚麼呢
[00:36:46.000 --> 00:36:50.000]  很多學生都不想回答他
[00:36:50.000 --> 00:36:55.000]  當然是說白色裏面的黑點
[00:36:55.000 --> 00:36:57.000]  老師就說
[00:36:57.000 --> 00:36:59.000]  你們試一下回答
[00:36:59.000 --> 00:37:01.000]  學生就說
[00:37:01.000 --> 00:37:04.000]  老師你不要當我是小學生
[00:37:04.000 --> 00:37:07.000]  在大學裏面問這樣的問題
[00:37:07.000 --> 00:37:10.000]  一點也不合理
[00:37:10.000 --> 00:37:12.000]  老師就說
[00:37:12.000 --> 00:37:16.000]  如果你認為你回答了
[00:37:16.000 --> 00:37:18.000]  有損你的身份的話
[00:37:18.000 --> 00:37:20.000]  你更加要回答
[00:37:20.000 --> 00:37:23.000]  顯示你一定是對的
[00:37:23.000 --> 00:37:27.000]  學生就真的回答了
[00:37:27.000 --> 00:37:30.000]  接著回答完之後
[00:37:30.000 --> 00:37:34.000]  老師又拿了一張大卡紙出來
[00:37:34.000 --> 00:37:37.000]  全部黑色的大卡紙
[00:37:37.000 --> 00:37:38.000]  又點了一點
[00:37:38.000 --> 00:37:42.000]  用白色的點
[00:37:42.000 --> 00:37:49.000]  沒有學生肯回答
[00:37:49.000 --> 00:37:51.000]  老師就問
[00:37:51.000 --> 00:37:54.000]  大家覺得
[00:37:54.000 --> 00:37:57.000]  我做的這兩張卡紙
[00:37:57.000 --> 00:38:02.000]  背後有甚麼意義呢
[00:38:02.000 --> 00:38:04.000]  老師說黑色的卡紙上面
[00:38:04.000 --> 00:38:07.000]  你見到白色的一點的話
[00:38:07.000 --> 00:38:10.000]  你是一個樂觀的人
[00:38:10.000 --> 00:38:12.000]  周圍都黑
[00:38:12.000 --> 00:38:14.000]  周圍都不好
[00:38:14.000 --> 00:38:18.000]  但你都見到有一點白
[00:38:18.000 --> 00:38:20.000]  白色的卡紙裏面
[00:38:20.000 --> 00:38:23.000]  只見到黑色的一點
[00:38:23.000 --> 00:38:26.000]  你是一個悲觀的人
[00:38:26.000 --> 00:38:28.000]  周圍都是光明的
[00:38:28.000 --> 00:38:30.000]  周圍都是好的
[00:38:30.000 --> 00:38:32.000]  你只是遇到一樣
[00:38:32.000 --> 00:38:34.000]  令你不開心的東西
[00:38:34.000 --> 00:38:36.000]  你就一輩子
[00:38:36.000 --> 00:38:39.000]  一整晚都不停的想它
[00:38:39.000 --> 00:38:43.000]  你看見甚麼就是甚麼嗎
[00:38:43.000 --> 00:38:48.000]  你看見的可能不是你認為的
[00:38:48.000 --> 00:38:52.000]  你看見的只是事物的一部份
[00:38:52.000 --> 00:38:54.000]  不是全部
[00:38:54.000 --> 00:38:59.000]  你所看見的可能不是全部的真相
[00:38:59.000 --> 00:39:02.000]  或者只是別人
[00:39:02.000 --> 00:39:05.000]  政府想你看到的
[00:39:05.000 --> 00:39:06.000]  你才看得到
[00:39:06.000 --> 00:39:09.000]  好像西餃文物館一樣
[00:39:09.000 --> 00:39:12.000]  大家回去想想
[00:39:12.000 --> 00:39:16.000]  夫子我要能看見
[00:39:16.000 --> 00:39:19.000]  這是一個盒子
[00:39:19.000 --> 00:39:21.000]  耶利哥城的盒子
[00:39:21.000 --> 00:39:23.000]  當耶穌進入耶利哥城
[00:39:23.000 --> 00:39:30.000]  巴底馬大叫耶穌可憐我
[00:39:30.000 --> 00:39:33.000]  耶穌一邊說話一邊叫
[00:39:33.000 --> 00:39:35.000]  耶穌可憐我
[00:39:35.000 --> 00:39:40.000]  於是耶穌就叫他來
[00:39:40.000 --> 00:39:43.000]  你想要甚麼呢
[00:39:43.000 --> 00:39:46.000]  這個盒子的回答就是
[00:39:46.000 --> 00:39:49.000]  夫子我要能看見
[00:39:49.000 --> 00:39:51.000]  耶穌就醫治他
[00:39:51.000 --> 00:39:55.000]  因為他有信心
[00:39:55.000 --> 00:39:58.000]  各位基督徒很多時候都需要
[00:39:58.000 --> 00:40:01.000]  求主讓我們能夠看見
[00:40:01.000 --> 00:40:04.000]  但我們要了解巴底馬
[00:40:04.000 --> 00:40:06.000]  在他失明的時候
[00:40:06.000 --> 00:40:10.000]  他的眼是看不到耶穌的
[00:40:10.000 --> 00:40:14.000]  但他的心眼是看見耶穌的
[00:40:14.000 --> 00:40:17.000]  他用信心的眼睛
[00:40:17.000 --> 00:40:20.000]  是可以聽得到耶穌的
[00:40:20.000 --> 00:40:22.000]  巴底馬開了眼之後
[00:40:22.000 --> 00:40:24.000]  他跟從了耶穌
[00:40:24.000 --> 00:40:28.000]  他就看到耶穌基督奇妙的作為
[00:40:28.000 --> 00:40:31.000]  我們很多時候都需要
[00:40:31.000 --> 00:40:34.000]  用我們的信心
[00:40:34.000 --> 00:40:38.000]  用我們的信心來看我們的主
[00:40:38.000 --> 00:40:40.000]  因為我們都不會見到
[00:40:40.000 --> 00:40:44.000]  有一個耶穌在我們面前出現
[00:40:44.000 --> 00:40:47.000]  當我們用信心去見我們的主的時候
[00:40:47.000 --> 00:40:50.000]  你的肉眼是會看到主耶穌
[00:40:50.000 --> 00:40:53.000]  在你身上奇妙的作為
[00:40:53.000 --> 00:40:55.000]  這個就是靈眼
[00:40:55.000 --> 00:40:57.000]  屬靈的眼睛
[00:40:57.000 --> 00:41:01.000]  盼望我們都能夠用心來看世界
[00:41:01.000 --> 00:41:04.000]  用心來看我們的主
[00:41:04.000 --> 00:41:06.000]  在你新的一年的大靈
[00:41:06.000 --> 00:41:09.000]  連近歲晚有朋友送來
[00:41:09.000 --> 00:41:14.000]  一個是房子的人生啟示
[00:41:14.000 --> 00:41:17.000]  這位朋友可能有空沒事做
[00:41:17.000 --> 00:41:19.000]  他就周圍看
[00:41:19.000 --> 00:41:22.000]  從中有這樣的體驗
[00:41:22.000 --> 00:41:25.000]  跟大家思想一下
[00:41:25.000 --> 00:41:29.000]  他說屋頂說要高瞻遠矚
[00:41:29.000 --> 00:41:34.000]  我家的電線說要保持冷靜
[00:41:34.000 --> 00:41:38.000]  時鐘說要珍惜光陰
[00:41:38.000 --> 00:41:42.000]  日曆說要與時俱進
[00:41:42.000 --> 00:41:47.000]  錢包說要積谷防飢
[00:41:47.000 --> 00:41:51.000]  鏡子說要自我反省
[00:41:51.000 --> 00:41:58.000]  我枱上的燈說要原諒別人
[00:41:58.000 --> 00:42:02.000]  牆壁說要分憂解勞
[00:42:02.000 --> 00:42:07.000]  我張床說要休息和夢想
[00:42:07.000 --> 00:42:11.000]  窗戶說要拓闊視野
[00:42:11.000 --> 00:42:15.000]  地板說要腳踏實地
[00:42:15.000 --> 00:42:19.000]  樓梯說做事要步步為營
[00:42:19.000 --> 00:42:22.000]  最鼓舞的一句是什麼呢
[00:42:22.000 --> 00:42:27.000]  馬桶說要懂得放下
[00:42:27.000 --> 00:42:30.000]  各位如我們在家裡
[00:42:30.000 --> 00:42:34.000]  都要用我們的心眼去看這個世界
[00:42:34.000 --> 00:42:37.000]  用我們的慧眼來生活
[00:42:37.000 --> 00:42:39.000]  我們一起祈禱
[00:42:39.000 --> 00:42:42.000]  求上主賜我們明亮的眼睛
[00:42:42.000 --> 00:42:44.000]  凡事都看得清
[00:42:44.000 --> 00:42:45.000]  看得準
[00:42:45.000 --> 00:42:47.000]  看得透
[00:42:47.000 --> 00:42:50.000]  賜我們心眼懂得思考分析
[00:42:50.000 --> 00:42:52.000]  明辨是非
[00:42:52.000 --> 00:42:55.000]  賜我們慧眼為人處事
[00:42:55.000 --> 00:42:57.000]  充滿智慧
[00:42:57.000 --> 00:42:59.000]  賜我們淑靈的眼睛
[00:42:59.000 --> 00:43:01.000]  信心的眼睛
[00:43:01.000 --> 00:43:05.000]  看到上主的帶領和心意
[00:43:05.000 --> 00:43:06.000]  阿門
