
[00:00:00.000 --> 00:00:06.360]  多謝施班唱出那個應許的確切
[00:18:36.640 --> 00:18:39.240]  今天我們社會上有很多的社企
[00:18:39.240 --> 00:18:41.240]  其實就是幫助別人
[00:18:41.240 --> 00:18:44.640]  在他們的艱難當中可以重新振作
[00:18:44.640 --> 00:18:47.040]  重新有一個生活技能
[00:18:47.040 --> 00:18:48.840]  自力更生
[00:18:48.840 --> 00:18:50.240]  我們教會其實
[00:18:50.240 --> 00:18:53.240]  久不久都會在外面有社企的攤檔
[00:18:53.240 --> 00:18:55.240]  很多弟兄姊妹就在這裏參與
[00:18:55.240 --> 00:18:56.440]  作為義工
[00:18:56.440 --> 00:18:58.240]  在當中幫手服侍
[00:18:58.240 --> 00:19:00.240]  幫助社企裏面的人
[00:19:00.240 --> 00:19:02.440]  幫助有需要的人製造的物品
[00:19:02.440 --> 00:19:03.640]  可以賣出來
[00:19:03.640 --> 00:19:05.440]  他們又賺到一些收入
[00:19:05.440 --> 00:19:07.840]  去繼續養活自己
[00:19:07.840 --> 00:19:09.640]  而這些社企的機構
[00:19:09.640 --> 00:19:11.640]  其實常常都需要義工
[00:19:11.640 --> 00:19:14.440]  你其實是可以出一分力的
[00:19:14.440 --> 00:19:18.240]  這段經文其實有另一方面給我們的反省
[00:19:18.240 --> 00:19:18.840]  弟兄姊妹
[00:19:18.840 --> 00:19:22.240]  我們今天其實我們不少人
[00:19:22.240 --> 00:19:25.040]  我們都人到中年
[00:19:25.040 --> 00:19:27.040]  可能你人到壯年
[00:19:27.040 --> 00:19:29.040]  金陵之年
[00:19:29.040 --> 00:19:30.640]  俗些說
[00:19:30.640 --> 00:19:33.440]  我們都是上了岸
[00:19:33.440 --> 00:19:34.440]  當環境一變
[00:19:34.440 --> 00:19:35.440]  大浪蓋過來
[00:19:35.440 --> 00:19:36.640]  是有影響
[00:19:36.640 --> 00:19:38.640]  是有損失
[00:19:38.640 --> 00:19:42.640]  但這些不會致命
[00:19:42.640 --> 00:19:44.440]  即使是這樣
[00:19:44.440 --> 00:19:47.440]  弟兄姊妹我們不要對身邊的困難
[00:19:47.440 --> 00:19:49.840]  有艱難的人袖手旁觀
[00:19:49.840 --> 00:19:51.640]  覺得不關自己事
[00:19:51.640 --> 00:19:55.440]  甚至覺得出手相助會拖累自己
[00:19:55.440 --> 00:19:57.040]  你反而要想
[00:19:57.040 --> 00:20:00.240]  為什麼上帝要在這個黑暗的時間
[00:20:00.240 --> 00:20:01.840]  無常的日子
[00:20:01.840 --> 00:20:05.040]  擺你在這個地方呢?
[00:20:05.040 --> 00:20:06.640]  為什麼在你所身處的城市
[00:20:06.640 --> 00:20:07.840]  最艱難的時候
[00:20:07.840 --> 00:20:09.840]  你是在這裡的呢?
[00:20:09.840 --> 00:20:13.040]  你是在這個位置上的呢?
[00:20:13.040 --> 00:20:14.240]  你要想想
[00:20:14.240 --> 00:20:15.440]  神擺你在這裡
[00:20:15.440 --> 00:20:17.040]  是做什麼的?
[00:20:17.040 --> 00:20:19.440]  發光
[00:20:19.440 --> 00:20:21.640]  要去照亮別人
[00:20:21.640 --> 00:20:24.440]  去幫助一些特別是一班正直人
[00:20:24.440 --> 00:20:26.840]  忠忠直直的老實人
[00:20:26.840 --> 00:20:29.640]  他們能夠在他們的崗位生活當中
[00:20:29.640 --> 00:20:32.640]  重新振作
[00:20:32.640 --> 00:20:34.840]  經文的下一句
[00:20:34.840 --> 00:20:37.040]  「公正處理自己的事務」
[00:20:37.040 --> 00:20:39.040]  其實比較難明白
[00:20:39.040 --> 00:20:44.240]  我們就要從「公正」這個字義入手
[00:20:44.240 --> 00:20:47.440]  剛才我們溫習過公義的定義
[00:20:47.440 --> 00:20:49.240]  公正是什麼呢?
[00:20:49.240 --> 00:20:50.640]  就是當一個社群
[00:20:50.640 --> 00:20:52.840]  平常有公正、公義的
[00:20:52.840 --> 00:20:55.040]  人人都知道應該要做回要做的事
[00:20:55.040 --> 00:20:56.640]  有秩序、有原則
[00:20:56.640 --> 00:20:58.440]  不過就算你安排得再好
[00:20:58.440 --> 00:21:01.040]  在人的地方總會有問題的
[00:21:01.040 --> 00:21:04.440]  社會上不會一點困難都沒有
[00:21:04.440 --> 00:21:05.640]  譬如排排下一隊
[00:21:05.640 --> 00:21:07.440]  有人過來打尖
[00:21:07.440 --> 00:21:08.840]  被人打尖的人就說
[00:21:08.840 --> 00:21:10.640]  「幹嘛打尖啊?」
[00:21:10.640 --> 00:21:11.440]  打尖的就說
[00:21:11.440 --> 00:21:12.240]  「沒有啊」
[00:21:12.240 --> 00:21:14.840]  兩個就開始爭執口角了
[00:21:14.840 --> 00:21:17.240]  這個時候如果工作人員見到
[00:21:17.240 --> 00:21:20.040]  他過去問,了解清楚
[00:21:20.040 --> 00:21:21.640]  公公道道地問
[00:21:21.640 --> 00:21:22.840]  「到底是誰先來的?」
[00:21:22.840 --> 00:21:25.240]  問前面那個,問後面那個
[00:21:25.240 --> 00:21:27.840]  然後就跟那位打尖的人說
[00:21:27.840 --> 00:21:31.240]  「先生,不好意思,請你排隊尾」
[00:21:31.240 --> 00:21:34.640]  這樣公公道道地解決問題
[00:21:34.640 --> 00:21:37.040]  這個就是公正
[00:21:37.040 --> 00:21:38.440]  Which part?
[00:21:38.440 --> 00:21:40.840]  公正就是當公義被破壞的時候
[00:21:40.840 --> 00:21:43.640]  或者人不再處於一個正常的狀態
[00:21:43.640 --> 00:21:45.840]  當有爭議、艱難出現的時候
[00:21:45.840 --> 00:21:50.840]  你懂得用一些原則的判斷來解決問題
[00:21:50.840 --> 00:21:51.840]  一個敬畏神的人
[00:21:51.840 --> 00:21:54.240]  他要付出他的能力
[00:21:54.240 --> 00:21:58.240]  在實際的行動上公正地去保護弱小
[00:21:58.240 --> 00:22:01.040]  判定是非、糾正錯誤
[00:22:01.040 --> 00:22:03.640]  Right the wrong
[00:22:03.640 --> 00:22:07.040]  所以經文說他以公正去處事
[00:22:07.040 --> 00:22:08.840]  他在處理自己的事
[00:22:08.840 --> 00:22:10.440]  你有沒有看到?
[00:22:10.440 --> 00:22:12.640]  非常可能的就是說
[00:22:12.640 --> 00:22:15.040]  在這件失去公義的處境當中
[00:22:15.040 --> 00:22:18.440]  令大家都跌入黑暗的環境裡面的時候
[00:22:18.440 --> 00:22:23.440]  這個敬畏神的人都被牽涉在當中
[00:22:23.440 --> 00:22:24.840]  不過即使是這樣
[00:22:24.840 --> 00:22:26.640]  他可能身受其害也好
[00:22:26.640 --> 00:22:31.640]  他仍然以公正去處理自己的事
[00:22:31.640 --> 00:22:33.240]  他不會多說一句
[00:22:33.240 --> 00:22:35.440]  他不會多做一步
[00:22:35.440 --> 00:22:37.440]  他不會寬己嚴人
[00:22:37.440 --> 00:22:40.640]  也不會放生自己
[00:22:40.640 --> 00:22:44.840]  第五節最後那裡說
[00:22:44.840 --> 00:22:48.840]  這樣這個人必享福樂
[00:22:48.840 --> 00:22:51.440]  其實更加好的翻譯是
[00:22:51.440 --> 00:22:55.240]  「這人是好的」
[00:22:55.240 --> 00:22:59.240]  當他懂得公正處理自己的事的時候
[00:22:59.240 --> 00:23:00.240]  好
[00:23:00.240 --> 00:23:01.440]  在舊約裡面
[00:23:01.440 --> 00:23:03.240]  好是特別的
[00:23:03.240 --> 00:23:05.840]  很多時候是說神體人
[00:23:05.840 --> 00:23:08.440]  神體事物的好
[00:23:08.440 --> 00:23:10.040]  不是旁邊說你好
[00:23:10.040 --> 00:23:13.240]  而是神去稱讚你
[00:23:13.240 --> 00:23:16.040]  神體見 神知道 神紀念
[00:23:16.040 --> 00:23:17.040]  所以第六節說
[00:23:17.040 --> 00:23:21.040]  「二人必永遠被紀念」
[00:23:21.040 --> 00:23:24.440]  弟兄姊妹在無常的環境裡面
[00:23:24.440 --> 00:23:26.040]  你不要只看著困難
[00:23:26.040 --> 00:23:27.840]  但求自保
[00:23:27.840 --> 00:23:29.840]  你也不要看著別人
[00:23:29.840 --> 00:23:32.640]  期待別人讚好
[00:23:32.640 --> 00:23:34.240]  一個敬畏神的人
[00:23:34.240 --> 00:23:38.240]  你求的仍然是那個重中之重
[00:23:38.240 --> 00:23:39.840]  從開始到終點
[00:23:39.840 --> 00:23:41.840]  一直都是看著上帝
[00:23:41.840 --> 00:23:44.240]  看著上帝不要偏離
[00:23:44.240 --> 00:23:45.640]  對準上帝
[00:23:45.640 --> 00:23:47.040]  而我們所求的
[00:23:47.040 --> 00:23:48.640]  弟兄姊妹
[00:23:48.640 --> 00:23:50.840]  有一天我們見到主的時候
[00:23:50.840 --> 00:23:53.440]  你不是期望祂跟你說一聲
[00:23:53.440 --> 00:23:55.840]  好嗎?
[00:23:55.840 --> 00:23:59.440]  這是我們人生有福的確具
[00:23:59.440 --> 00:24:03.240]  特別在今天風雨飄搖的日子裡面
[00:24:03.240 --> 00:24:05.440]  社會上不同的意見立場
[00:24:05.440 --> 00:24:08.840]  會希望你站在祂那邊
[00:24:08.840 --> 00:24:11.040]  弟兄姊妹我們不要只看著
[00:24:11.040 --> 00:24:12.840]  你需要幫助的人
[00:24:12.840 --> 00:24:15.040]  或者你認同的人
[00:24:15.040 --> 00:24:17.040]  你仍然在爭議當中
[00:24:17.040 --> 00:24:21.240]  你要公正地去看事
[00:24:21.240 --> 00:24:22.240]  很多時候
[00:24:22.240 --> 00:24:25.040]  這些事情是必須交給神
[00:24:25.040 --> 00:24:27.240]  由神去判斷
[00:24:27.240 --> 00:24:28.640]  求主幫助我們
[00:24:28.640 --> 00:24:30.440]  在無常的日子
[00:24:30.440 --> 00:24:32.240]  光照人
[00:24:32.240 --> 00:24:34.040]  公正處事
[00:24:34.040 --> 00:24:37.640]  神讚好
[00:24:37.640 --> 00:24:41.040]  平常行公義不難
[00:24:41.040 --> 00:24:42.240]  無常的時候
[00:24:42.240 --> 00:24:44.440]  公正地幫助別人
[00:24:44.440 --> 00:24:46.240]  也是可以的
[00:24:46.240 --> 00:24:48.440]  但是到了反常的日子
[00:24:48.440 --> 00:24:50.240]  就有很大挑戰了
[00:24:50.240 --> 00:24:53.040]  七至九節的詩句
[00:24:53.040 --> 00:24:54.840]  就是說敬畏神的人
[00:24:54.840 --> 00:24:57.440]  他遭遇到反常的事
[00:24:57.440 --> 00:24:59.040]  他會怎樣反應?
[00:24:59.040 --> 00:25:01.440]  在這些反常的日子裡面
[00:25:01.440 --> 00:25:03.240]  在第九節後
[00:25:03.240 --> 00:25:06.640]  他竟然繼續廣施錢財
[00:25:06.640 --> 00:25:09.440]  周濟窮人
[00:25:09.440 --> 00:25:13.040]  在經文這裡形容的反常是什麼呢?
[00:25:13.040 --> 00:25:15.440]  是他個人的遭遇
[00:25:15.440 --> 00:25:16.440]  你翻到前面
[00:25:16.440 --> 00:25:17.240]  第七、第八節
[00:25:17.240 --> 00:25:18.040]  你又幫我讀
[00:25:18.040 --> 00:25:19.440]  他遭遇了什麼事
[00:25:19.440 --> 00:25:20.640]  預備起
[00:25:20.640 --> 00:25:21.440]  「他」
[00:25:21.440 --> 00:25:24.040]  「他要分任何消息對他」
[00:25:24.040 --> 00:25:25.840]  「他要心見命」
[00:25:25.840 --> 00:25:27.840]  「以考野何法」
[00:25:27.840 --> 00:25:29.640]  「他要心見權」
[00:25:29.640 --> 00:25:31.240]  「可得對他」
[00:25:31.240 --> 00:25:36.840]  「直到他往天下的人都好」
[00:25:36.840 --> 00:25:38.040]  這個敬畏神的人
[00:25:38.040 --> 00:25:41.440]  他在這個反常的日子裡面
[00:25:41.440 --> 00:25:43.440]  他遇到壞消息
[00:25:43.440 --> 00:25:45.840]  壞消息的意思就是說
[00:25:45.840 --> 00:25:46.440]  他遇見
[00:25:46.440 --> 00:25:49.040]  聽到一些事情是發生在他自己
[00:25:49.040 --> 00:25:50.640]  或者他自己家裡面
[00:25:50.640 --> 00:25:52.040]  或者他的田地
[00:25:52.040 --> 00:25:53.440]  他的群體當中
[00:25:53.440 --> 00:25:55.840]  他是身受其害的
[00:25:55.840 --> 00:25:59.440]  敬畏神的人不會一直一帆風順的
[00:25:59.440 --> 00:26:00.440]  敬畏神的人
[00:26:00.440 --> 00:26:02.640]  也不會一直平順
[00:26:02.640 --> 00:26:05.440]  沒事發生
[00:26:05.440 --> 00:26:07.440]  就算是他在黑暗的時候
[00:26:07.440 --> 00:26:09.040]  他去幫助別人
[00:26:09.040 --> 00:26:10.640]  這些幫助別人
[00:26:10.640 --> 00:26:13.040]  去光照別人的時刻
[00:26:13.040 --> 00:26:16.040]  有時候別人也不一定尊重你
[00:26:16.040 --> 00:26:17.640]  反而有時候你應該預料到
[00:26:17.640 --> 00:26:20.440]  有人會不喜歡你這樣幫助別人
[00:26:20.440 --> 00:26:21.840]  不喜歡你這樣做
[00:26:21.840 --> 00:26:24.040]  而跟你作對
[00:26:24.040 --> 00:26:24.840]  所以第八節
[00:26:24.840 --> 00:26:27.840]  下半節那一行的詩句說
[00:26:27.840 --> 00:26:29.840]  是會有敵人的
[00:26:29.840 --> 00:26:30.840]  這些敵人
[00:26:30.840 --> 00:26:32.040]  是不是那些菲利士人
[00:26:32.040 --> 00:26:33.840]  外邦人
[00:26:33.840 --> 00:26:35.040]  大概不是
[00:26:35.040 --> 00:26:37.240]  而是跟你身處一個社群
[00:26:37.240 --> 00:26:38.640]  一個團體
[00:26:38.640 --> 00:26:40.240]  一個城鎮的人
[00:26:40.240 --> 00:26:43.040]  簡單來說就是你的鄰舍
[00:26:43.040 --> 00:26:44.640]  當你行善助盈的時候
[00:26:44.640 --> 00:26:47.240]  你預料到有些人是不喜歡
[00:26:47.240 --> 00:26:49.240]  他不喜歡你這樣對人好
[00:26:49.240 --> 00:26:50.240]  他會排擠你
[00:26:50.240 --> 00:26:53.440]  他會抹黑你去對付你
[00:26:53.440 --> 00:26:56.040]  他見到你這樣幫人
[00:26:56.040 --> 00:26:58.040]  他們不高興
[00:26:58.040 --> 00:27:00.240]  見到你好也不高興
[00:27:00.240 --> 00:27:02.040]  第十節怎樣說
[00:27:02.040 --> 00:27:03.840]  說他會發怒
[00:27:03.840 --> 00:27:08.640]  他會咬牙切齒
[00:27:08.640 --> 00:27:12.240]  頂尖我們也停下來把把脈
[00:27:12.240 --> 00:27:16.240]  你回想我們這五年十年
[00:27:16.240 --> 00:27:19.640]  我們自己是一個怎樣的人
[00:27:19.640 --> 00:27:22.640]  我們是否一個與世無爭
[00:27:22.640 --> 00:27:25.040]  一切平順安穩的人
[00:27:25.040 --> 00:27:29.640]  又或者我們是否一個看透世事
[00:27:29.640 --> 00:27:31.240]  所以其他人的麻煩事
[00:27:31.240 --> 00:27:34.040]  都不會黏在身上
[00:27:34.040 --> 00:27:36.440]  還是你無論什麼時候
[00:27:36.440 --> 00:27:38.440]  你都在做應該做的事
[00:27:38.440 --> 00:27:40.240]  你都幫助別人
[00:27:40.240 --> 00:27:43.040]  當你在黑暗中光照別人的時候
[00:27:43.040 --> 00:27:47.240]  你卻遭遇到別人的針對排擠
[00:27:47.240 --> 00:27:49.240]  你是哪一種呢?
[00:27:49.240 --> 00:27:50.440]  如果你肯定地回答
[00:27:50.440 --> 00:27:51.440]  你是後者的話
[00:27:51.440 --> 00:27:53.240]  我為你感恩
[00:27:53.240 --> 00:27:55.440]  因為你是為義受苦
[00:27:55.440 --> 00:27:58.640]  你是有福的人
[00:27:58.640 --> 00:28:00.240]  在此我也自問
[00:28:00.240 --> 00:28:03.440]  我是哪一種人
[00:28:03.440 --> 00:28:06.240]  坦白說我真的不太肯定
[00:28:06.240 --> 00:28:07.640]  如果想到行公義
[00:28:07.640 --> 00:28:08.840]  做人公公道道
[00:28:08.840 --> 00:28:11.040]  他會受到針對
[00:28:11.040 --> 00:28:12.240]  甚至會被敵視
[00:28:12.240 --> 00:28:14.440]  會被排擠
[00:28:14.440 --> 00:28:18.440]  我會不會避得就避呢?
[00:28:18.440 --> 00:28:19.440]  如果你好像我這樣
[00:28:19.440 --> 00:28:20.640]  不太肯定
[00:28:20.640 --> 00:28:23.240]  甚至你還覺得
[00:28:23.240 --> 00:28:25.040]  你自己人生的哲學
[00:28:25.040 --> 00:28:28.040]  就是識時務者為俊傑
[00:28:28.040 --> 00:28:31.640]  亂世中要明哲保身
[00:28:31.640 --> 00:28:33.440]  我一生的努力
[00:28:33.440 --> 00:28:35.040]  我一家的安危
[00:28:35.040 --> 00:28:38.840]  我個人的得失都很重要
[00:28:38.840 --> 00:28:40.840]  如果是這樣想
[00:28:40.840 --> 00:28:44.240]  會不會其實我們從來都只是
[00:28:44.240 --> 00:28:49.240]  第十節那個惡人呢?
[00:28:49.240 --> 00:28:55.040]  只顧自己的心願的那種人呢?
[00:28:55.040 --> 00:28:56.640]  一生走的路
[00:28:56.640 --> 00:29:00.640]  一直只是順著自己心所想的
[00:29:00.640 --> 00:29:03.040]  沒有對準上帝
[00:29:03.040 --> 00:29:04.840]  沒有敬畏上帝
[00:29:04.840 --> 00:29:10.240]  沒有遵行上帝要你走的那些路
[00:29:10.240 --> 00:29:10.840]  弟兄姊妹
[00:29:10.840 --> 00:29:12.640]  如果我們是這樣的話
[00:29:12.640 --> 00:29:14.840]  我們要回轉
[00:29:14.840 --> 00:29:20.440]  因為這樣隨心自己心所想去做人
[00:29:20.440 --> 00:29:22.440]  第十節最後說
[00:29:22.440 --> 00:29:26.440]  「別還滅」
[00:29:26.440 --> 00:29:29.840]  求主幫助我們脫離這個走向還滅的路
[00:29:29.840 --> 00:29:31.440]  我們也重新追求一個
[00:29:31.440 --> 00:29:35.840]  敬畏上帝又付諸行動的人
[00:29:35.840 --> 00:29:38.240]  在第七第八節
[00:29:38.240 --> 00:29:42.040]  一個不是隨心所欲的人會怎樣?
[00:29:42.040 --> 00:29:45.640]  說了兩次:心堅定
[00:29:45.640 --> 00:29:47.640]  心堅決
[00:29:47.640 --> 00:29:49.240]  不懼怕
[00:29:49.240 --> 00:29:49.840]  為什麼?
[00:29:49.840 --> 00:29:51.640]  原因只有一個
[00:29:51.640 --> 00:29:55.040]  在這個心堅定不懼怕中間夾著
[00:29:55.040 --> 00:30:00.240]  倚靠耶和華
[00:30:00.240 --> 00:30:04.440]  不要敬畏倚靠那些會流動的財物
[00:30:04.440 --> 00:30:07.640]  你所累積的財富
[00:30:07.640 --> 00:30:12.640]  不要敬畏懼怕那些針對你的惡人惡事
[00:30:12.640 --> 00:30:16.040]  你卻是一生要繼續持續
[00:30:16.040 --> 00:30:17.640]  握著那個重中之重
[00:30:17.640 --> 00:30:20.840]  敬畏上主
[00:30:20.840 --> 00:30:22.840]  對準這個目的地
[00:30:22.840 --> 00:30:24.440]  向著上帝
[00:30:24.440 --> 00:30:27.840]  即使你身處在反常的處境當中
[00:30:27.840 --> 00:30:30.640]  你被針對被排擠被攻擊也好
[00:30:30.640 --> 00:30:32.440]  你仍然可以在生活當中
[00:30:32.440 --> 00:30:34.840]  堅持行出公義
[00:30:34.840 --> 00:30:37.240]  有公正的處理
[00:30:37.240 --> 00:30:40.240]  好憐憫到底
[00:30:40.240 --> 00:30:41.240]  頂姐妹
[00:30:41.240 --> 00:30:42.840]  讓我們都記得
[00:30:42.840 --> 00:30:44.640]  反常日子
[00:30:44.640 --> 00:30:46.040]  好憐憫
[00:30:46.040 --> 00:30:47.840]  堅持到底
[00:30:47.840 --> 00:30:51.640]  倚靠神
[00:30:51.640 --> 00:30:53.240]  在今天這個社關主日
[00:30:53.240 --> 00:30:55.840]  我們看到這篇一百一十二篇的詩篇
[00:30:55.840 --> 00:30:57.440]  這篇字母詩
[00:30:57.440 --> 00:30:59.640]  描繪了一個敬畏神的人
[00:30:59.640 --> 00:31:03.040]  不論他是在一個平常
[00:31:03.040 --> 00:31:03.840]  無常
[00:31:03.840 --> 00:31:05.840]  還是反常的處境當中
[00:31:05.840 --> 00:31:07.840]  他仍然持續地
[00:31:07.840 --> 00:31:11.840]  持續地帶給身邊的人祝福
[00:31:11.840 --> 00:31:13.240]  所以我們都記得
[00:31:13.240 --> 00:31:15.440]  平常的日子去行公義
[00:31:15.440 --> 00:31:16.840]  重中之重
[00:31:16.840 --> 00:31:18.840]  敬畏神
[00:31:18.840 --> 00:31:20.440]  在無常的日子
[00:31:20.440 --> 00:31:22.040]  去光照人
[00:31:22.040 --> 00:31:23.640]  公正處事
[00:31:23.640 --> 00:31:26.840]  神讚好
[00:31:26.840 --> 00:31:28.840]  在反常的日子當中
[00:31:28.840 --> 00:31:30.440]  我們繼續要好憐憫
[00:31:30.440 --> 00:31:32.240]  堅持到底
[00:31:32.240 --> 00:31:34.840]  倚靠神
[00:31:34.840 --> 00:31:37.440]  這樣的人生
[00:31:37.440 --> 00:31:41.640]  字母詩二十二節的詩歌告訴我們
[00:31:41.640 --> 00:31:44.440]  你的人生這樣就完整
[00:31:44.440 --> 00:31:46.440]  這樣就有福了
[00:31:46.440 --> 00:31:50.240]  我們一起祈禱
[00:31:50.240 --> 00:31:54.440]  頂姐妹你都可以思想一下
[00:31:54.440 --> 00:31:56.440]  你今天
[00:31:56.440 --> 00:31:58.640]  能夠為你身邊的人
[00:31:58.640 --> 00:32:13.040]  做出什麼美善的行動
[00:32:13.040 --> 00:32:16.240]  神願意你幫助我們
[00:32:16.240 --> 00:32:19.240]  讓我們不要放下敬畏祢的心
[00:32:19.240 --> 00:32:21.640]  我們一生向準祢
[00:32:21.640 --> 00:32:24.640]  以致我們無論落在什麼處境
[00:32:24.640 --> 00:32:28.240]  即使在今天我們社會的動盪裡
[00:32:28.240 --> 00:32:33.040]  我們都仍然學習去光照別人
[00:32:33.040 --> 00:32:35.040]  去活出你的美善
[00:32:35.040 --> 00:32:41.840]  反映出你那種有恩典、有憐憫、有公義的品性
[00:32:41.840 --> 00:32:43.240]  幫助我們每一位
[00:32:43.240 --> 00:32:43.840]  多謝你
[00:32:43.840 --> 00:32:45.040]  祈禱奉主耶穌基督
[00:32:45.040 --> 00:32:46.440]  得聖名字祈求
[00:32:46.440 --> 00:32:48.440]  阿們
