
[00:00:00.000 --> 00:00:03.840]  今天我們講一篇是很街坊的道
[00:17:29.480 --> 00:17:31.480]  如果你熟悉一點聖經
[00:17:31.480 --> 00:17:33.120]  你會知道
[00:17:33.120 --> 00:17:36.760]  彼得馬上會聯想起他最初被耶穌呼召的時候
[00:17:36.760 --> 00:17:38.760]  是不是有幾乎同樣的故事
[00:17:38.760 --> 00:17:41.000]  一晚捕不到魚
[00:17:41.000 --> 00:17:43.720]  然後耶穌基督跟他說
[00:17:43.720 --> 00:17:48.640]  將船開到水深之處下網打魚
[00:17:48.640 --> 00:17:51.800]  然後就看了滿滿兩船的魚
[00:17:51.800 --> 00:17:54.000]  然後彼得就跪在耶穌面前說
[00:17:54.000 --> 00:17:56.400]  主啊,離開我,我是個罪人,你記不記得?
[00:17:56.400 --> 00:18:01.320]  彼得馬上會聯想起以前的那件事
[00:18:01.320 --> 00:18:05.720]  然後就知道這件事其實很有深意
[00:18:05.720 --> 00:18:08.400]  當事人覺得很重要
[00:18:08.400 --> 00:18:09.920]  彼得覺得很重要
[00:18:09.920 --> 00:18:11.320]  約翰覺得很重要
[00:18:11.320 --> 00:18:13.840]  這對他們來說是深刻的印象
[00:18:13.840 --> 00:18:15.240]  深刻的回憶
[00:18:15.240 --> 00:18:18.520]  所以他就將這件事記下來了
[00:18:18.520 --> 00:18:20.960]  你們多好
[00:18:20.960 --> 00:18:22.760]  到現在都不睡覺
[00:18:22.760 --> 00:18:26.320]  梁牧師說到這裡都不知道想說什麼
[00:18:26.320 --> 00:18:27.480]  不是很重要
[00:18:27.480 --> 00:18:28.480]  不過對約翰很重要
[00:18:28.480 --> 00:18:29.920]  那他想說什麼呢?
[00:18:30.720 --> 00:18:32.720]  好了,說一點點形容
[00:18:32.720 --> 00:18:35.800]  我兒子今年26歲
[00:18:35.800 --> 00:18:37.800]  他是我家裡的文化部長
[00:18:37.800 --> 00:18:40.040]  他比我潮很多
[00:18:40.040 --> 00:18:43.040]  很多潮流文化是他介紹給我的
[00:18:43.040 --> 00:18:44.160]  我在他身上學的
[00:18:44.160 --> 00:18:46.040]  我常常都問他很多事情
[00:18:46.040 --> 00:18:48.600]  他真的開過很多眼界
[00:18:48.600 --> 00:18:50.080]  真的是老來從子
[00:18:50.080 --> 00:18:51.920]  我現在在兒子身上學很多東西
[00:18:51.920 --> 00:18:52.920]  真的
[00:18:52.920 --> 00:18:56.680]  是他介紹我聽台灣的《五月天》
[00:18:56.680 --> 00:18:58.680]  嘩!然後發覺開了我的眼界
[00:18:58.680 --> 00:19:01.920]  現在我非常迷惑《五月天》的歌
[00:19:01.920 --> 00:19:06.360]  他前陣子就介紹我看一套日本漫畫
[00:19:06.360 --> 00:19:08.440]  我看看你們有多潮
[00:19:08.440 --> 00:19:09.920]  有沒有人看過《深夜食堂》?
[00:19:09.920 --> 00:19:11.240]  舉手來看看
[00:19:11.240 --> 00:19:12.600]  嘩!這個最潮
[00:19:12.600 --> 00:19:13.800]  三堂崇拜
[00:19:13.800 --> 00:19:15.280]  昨晚到今天兩堂
[00:19:15.280 --> 00:19:16.200]  你們最潮
[00:19:16.200 --> 00:19:18.200]  這裡有七八個人舉過手
[00:19:18.200 --> 00:19:20.400]  不過也有很多人沒有我這麼潮
[00:19:20.400 --> 00:19:21.640]  我也看過了
[00:19:21.640 --> 00:19:23.640]  最多七集
[00:19:23.640 --> 00:19:25.640]  《深夜食堂》這個漫畫
[00:19:25.640 --> 00:19:26.640]  真的挺有趣
[00:19:26.640 --> 00:19:28.640]  看完之後真的很深刻的印象
[00:19:28.640 --> 00:19:32.560]  他是在說一個飯店
[00:19:32.560 --> 00:19:35.480]  只是開半夜到凌晨六點而已
[00:19:35.480 --> 00:19:38.400]  然後說飯店裡面發生的一些小故事
[00:19:38.400 --> 00:19:41.000]  都是一個很短的溫馨小故事
[00:19:41.000 --> 00:19:43.120]  我看了六集
[00:19:43.120 --> 00:19:48.080]  很多故事裡面重複一個情節
[00:19:48.080 --> 00:19:49.080]  是什麼情節呢?
[00:19:49.080 --> 00:19:50.480]  就是一個人
[00:19:50.480 --> 00:19:53.360]  他對某一種食物情有獨鍾
[00:19:53.360 --> 00:19:56.080]  並且特別是這樣做
[00:19:56.080 --> 00:19:57.040]  這樣的煮法
[00:19:57.040 --> 00:19:58.040]  情有獨鍾
[00:19:58.040 --> 00:20:00.040]  經常要求煮同樣的東西
[00:20:00.040 --> 00:20:02.240]  例如一個電影明星
[00:20:02.240 --> 00:20:05.440]  他每次來這間食堂飯店
[00:20:05.440 --> 00:20:09.840]  都是要點用調味醬拌的炒麵
[00:20:09.840 --> 00:20:12.000]  然後上面要煎一隻荷包蛋
[00:20:12.000 --> 00:20:13.600]  上面再加一些海苔
[00:20:13.600 --> 00:20:14.960]  就是加一些紫菜上去
[00:20:14.960 --> 00:20:16.640]  一定要這樣煮
[00:20:16.640 --> 00:20:18.280]  為什麼一定要這樣煮呢?
[00:20:18.280 --> 00:20:19.480]  因為
[00:20:19.480 --> 00:20:21.440]  這種煮法
[00:20:21.440 --> 00:20:23.120]  是他小時候
[00:20:23.120 --> 00:20:25.560]  他爸爸為他預備的食物
[00:20:25.960 --> 00:20:29.720]  這是他在童年很窮的日子裡面
[00:20:29.720 --> 00:20:31.280]  所吃到的美食
[00:20:31.280 --> 00:20:33.560]  一個印象很深刻的回憶
[00:20:33.560 --> 00:20:35.000]  所以他每次來到
[00:20:35.000 --> 00:20:37.200]  都一定要這樣煮
[00:20:37.200 --> 00:20:39.760]  荷包蛋是很普通的東西
[00:20:39.760 --> 00:20:41.760]  海苔也是很普通的東西
[00:20:41.760 --> 00:20:43.400]  不過這些很普通的東西
[00:20:43.400 --> 00:20:45.440]  加上一些美麗的回憶
[00:20:45.440 --> 00:20:48.200]  就變得很不平凡
[00:20:48.200 --> 00:20:52.200]  所以他就對這件事很執著
[00:20:52.200 --> 00:20:54.080]  這就成為了他生活的習慣
[00:20:55.960 --> 00:20:57.560]  我這一輩人
[00:20:57.560 --> 00:20:59.960]  出身比較貧窮
[00:20:59.960 --> 00:21:02.680]  小時候沒什麼好吃的
[00:21:02.680 --> 00:21:05.320]  所以我很多美麗的回憶
[00:21:05.320 --> 00:21:06.600]  都跟吃有關的
[00:21:06.600 --> 00:21:08.520]  沒有才恨嘛
[00:21:08.520 --> 00:21:10.640]  所以很多回憶都跟吃有關的
[00:21:10.640 --> 00:21:12.080]  比起我小時候
[00:21:12.080 --> 00:21:13.560]  我生活經驗很有限
[00:21:13.560 --> 00:21:15.000]  我能夠吃到的東西
[00:21:15.000 --> 00:21:16.280]  和我想吃的東西
[00:21:16.280 --> 00:21:17.880]  都是那些很粗賤的
[00:21:17.880 --> 00:21:20.680]  真的是那些便宜的食物
[00:21:20.680 --> 00:21:24.680]  我懷念的嘟嘟糖
[00:21:24.680 --> 00:21:26.320]  飛機腩 缽仔糕
[00:21:26.320 --> 00:21:27.360]  豬皮 蘿蔔
[00:21:27.360 --> 00:21:28.400]  這些東西
[00:21:28.400 --> 00:21:30.120]  是我懷念的東西
[00:21:30.120 --> 00:21:32.920]  我記得的是發達糖
[00:21:32.920 --> 00:21:33.960]  大白兔
[00:21:33.960 --> 00:21:35.240]  吐司餅
[00:21:35.240 --> 00:21:38.000]  就是這些很粗賤的東西
[00:21:38.000 --> 00:21:38.640]  是不是
[00:21:38.640 --> 00:21:42.040]  不過我要說
[00:21:42.040 --> 00:21:43.200]  留在我腦海裡面
[00:21:43.200 --> 00:21:45.720]  這些食物對我的印象
[00:21:45.720 --> 00:21:47.800]  是比我成年之後吃的
[00:21:47.800 --> 00:21:49.160]  那些鮑參翅肚
[00:21:49.160 --> 00:21:50.200]  什麼黑松露
[00:21:50.200 --> 00:21:51.160]  魚子醬
[00:21:51.160 --> 00:21:51.960]  真的
[00:21:51.960 --> 00:21:54.200]  我真的很記得我爸爸
[00:21:54.200 --> 00:21:55.840]  在我小時候帶我去
[00:21:55.840 --> 00:21:57.120]  上環高星茶樓
[00:21:57.120 --> 00:21:58.480]  吃的那些雞球大包
[00:21:58.480 --> 00:22:00.280]  那個大包
[00:22:00.280 --> 00:22:01.720]  我到現在都還記得
[00:22:01.720 --> 00:22:03.200]  我記得這些東西
[00:22:03.200 --> 00:22:04.400]  多過記得林牧師
[00:22:04.400 --> 00:22:05.320]  和我去吃好東西
[00:22:05.320 --> 00:22:06.400]  去VVIP
[00:22:06.400 --> 00:22:08.160]  那些不是很記得的
[00:22:08.160 --> 00:22:09.520]  真的
[00:22:09.520 --> 00:22:12.760]  甚至吃超過一千元一位的
[00:22:12.760 --> 00:22:14.960]  法國私房菜
[00:22:14.960 --> 00:22:15.880]  在灣仔吃的
[00:22:15.880 --> 00:22:17.640]  我沒有什麼很深刻的印象
[00:22:17.640 --> 00:22:20.160]  但是小時候吃這些東西
[00:22:20.160 --> 00:22:22.640]  我留下的回憶是很深的
[00:22:24.200 --> 00:22:25.640]  我小時候家裡很窮
[00:22:25.640 --> 00:22:27.360]  不過我媽媽很疼我的
[00:22:27.360 --> 00:22:31.720]  她每次在我學校考試的那一天
[00:22:31.720 --> 00:22:34.200]  她總是會帶我去茶居
[00:22:34.200 --> 00:22:35.200]  那時候不是叫茶樓
[00:22:35.200 --> 00:22:36.080]  叫茶居仔
[00:22:36.080 --> 00:22:38.000]  去吃一盅飯
[00:22:38.000 --> 00:22:39.920]  或者是排骨飯
[00:22:39.920 --> 00:22:41.560]  或者是肉餅飯
[00:22:41.560 --> 00:22:43.600]  我媽媽有一個迷信
[00:22:43.600 --> 00:22:44.480]  有一個信念
[00:22:44.480 --> 00:22:46.080]  吃飯是最正氣的
[00:22:46.080 --> 00:22:48.080]  吃飯就會增強記憶
[00:22:48.080 --> 00:22:49.720]  對考試表現有幫助
[00:22:49.720 --> 00:22:51.440]  我沒有查證過
[00:22:51.440 --> 00:22:53.440]  到底飯有沒有什麼作用
[00:22:53.720 --> 00:22:54.360]  不過
[00:22:54.360 --> 00:22:56.880]  在我小時候
[00:22:56.880 --> 00:22:58.400]  去茶樓吃一盅飯
[00:22:58.400 --> 00:23:00.280]  是很奢侈的早餐
[00:23:00.280 --> 00:23:03.040]  所以我一定很歡迎我媽媽這樣的迷信
[00:23:03.040 --> 00:23:04.280]  你繼續迷信吧
[00:23:04.280 --> 00:23:05.200]  我繼續吃飯
[00:23:05.200 --> 00:23:07.880]  我現在不是很多機會
[00:23:07.880 --> 00:23:10.160]  去茶樓喝茶吃早餐
[00:23:10.160 --> 00:23:12.080]  因為我七點鐘就回到長洲了
[00:23:12.080 --> 00:23:13.400]  不過
[00:23:13.400 --> 00:23:15.320]  每一次去茶樓吃飯
[00:23:15.320 --> 00:23:16.840]  喝茶
[00:23:16.840 --> 00:23:17.920]  吃一盅飯
[00:23:17.920 --> 00:23:19.800]  我就會記得
[00:23:19.800 --> 00:23:22.160]  小時候媽媽帶我吃過一盅飯
[00:23:22.880 --> 00:23:24.000]  這個在我生命裡面
[00:23:24.000 --> 00:23:26.280]  留下很深刻很深刻的印象
[00:23:26.280 --> 00:23:28.840]  是我所能夠明白
[00:23:28.840 --> 00:23:30.160]  什麼叫母愛
[00:23:30.160 --> 00:23:32.000]  是一個很重要的握手
[00:23:32.000 --> 00:23:34.400]  我媽媽很窮
[00:23:34.400 --> 00:23:36.120]  老實說
[00:23:36.120 --> 00:23:38.160]  我說真的
[00:23:38.160 --> 00:23:41.120]  我養她的時間遠遠多於她養我的時間
[00:23:41.120 --> 00:23:43.200]  她養我十八年
[00:23:43.200 --> 00:23:46.840]  我大學畢業養她也養了三十年了
[00:23:46.840 --> 00:23:49.280]  我養她的時間多於她養我
[00:23:49.280 --> 00:23:51.560]  我媽媽一毛錢遺產都沒有剩給我
[00:23:51.560 --> 00:23:52.640]  怎麼會有錢呢
[00:23:53.480 --> 00:23:54.160]  但是
[00:23:54.160 --> 00:23:56.440]  我相信你會同意的
[00:23:56.440 --> 00:24:00.520]  剛才我說吃那盅飯的記憶
[00:24:00.520 --> 00:24:03.320]  是我媽媽給我其中一個遺產來的
[00:24:03.320 --> 00:24:07.480]  我有著這些回憶
[00:24:07.480 --> 00:24:09.440]  我就不是窮光蛋
[00:24:09.440 --> 00:24:11.600]  我怎麼會一目所有
[00:24:11.600 --> 00:24:14.280]  我
[00:24:14.280 --> 00:24:16.600]  記到這些東西
[00:24:16.600 --> 00:24:19.000]  我的腰也會站得直一點的
[00:24:19.000 --> 00:24:20.880]  有人疼愛我
[00:24:20.880 --> 00:24:22.320]  我很記得這些事
[00:24:22.720 --> 00:24:23.840]  我絕對不窮
[00:24:23.840 --> 00:24:25.360]  一點都不窮
[00:24:25.360 --> 00:24:30.400]  母愛是什麼事
[00:24:30.400 --> 00:24:33.120]  對我從來都不是一些抽象的觀念
[00:24:33.120 --> 00:24:35.440]  是很多這樣的故事
[00:24:35.440 --> 00:24:37.360]  這樣的故事的一些記憶
[00:24:37.360 --> 00:24:38.000]  是不是
[00:24:38.000 --> 00:24:41.800]  我去不少喪禮
[00:24:41.800 --> 00:24:46.160]  子女在講爸爸媽媽術史的時候
[00:24:46.160 --> 00:24:48.440]  所能夠講的就是這些小故事
[00:24:48.440 --> 00:24:48.960]  是不是
[00:24:48.960 --> 00:24:50.560]  記得這個故事
[00:24:50.560 --> 00:24:51.720]  記得那個故事
[00:24:53.720 --> 00:24:55.280]  在旁人聽上來
[00:24:55.280 --> 00:24:58.240]  這些全部都是一些平凡不過的事情
[00:24:58.240 --> 00:24:59.960]  一盅飯而已
[00:24:59.960 --> 00:25:00.880]  有什麼大不了
[00:25:00.880 --> 00:25:03.200]  不過只有對當事人來說
[00:25:03.200 --> 00:25:06.640]  他才會知道那盅飯有什麼份量
[00:25:06.640 --> 00:25:07.120]  是不是
[00:25:07.120 --> 00:25:09.360]  不知道為什麼我就記得那盅飯
[00:25:09.360 --> 00:25:11.800]  不知道為什麼我就記得這樣的一件事
[00:25:11.800 --> 00:25:12.880]  是不是
[00:25:12.880 --> 00:25:16.760]  我要講
[00:25:16.760 --> 00:25:21.440]  這些我記住的故事
[00:25:22.040 --> 00:25:25.640]  是我成長的一些很重要的路標
[00:25:25.640 --> 00:25:27.880]  是我的 sign post(招牌)
[00:25:27.880 --> 00:25:30.360]  是我賴以自豪
[00:25:30.360 --> 00:25:32.280]  是建立我的身份
[00:25:32.280 --> 00:25:35.320]  我的關係很重要的憑藉
[00:25:35.320 --> 00:25:36.640]  是我拿手
[00:25:36.640 --> 00:25:38.680]  我爸爸是這麼說話的
[00:25:38.680 --> 00:25:40.560]  我媽媽是這麼做的
[00:25:40.560 --> 00:25:44.400]  我家裡煎蛋是放豉油不放鹽的
[00:25:44.400 --> 00:25:47.480]  我家裡蒸魚是放大頭菜
[00:25:47.480 --> 00:25:48.680]  放豬肉絲的
[00:25:48.680 --> 00:25:51.240]  我作為一個牧師
[00:25:51.240 --> 00:25:52.520]  我常常去探訪的
[00:25:52.520 --> 00:25:55.920]  所以我也有很多機會去不同的頂尖的家裡吃飯
[00:25:55.920 --> 00:25:59.720]  我發現一個平凡的現象
[00:25:59.720 --> 00:26:00.640]  就是
[00:26:00.640 --> 00:26:04.000]  每個家裡煲的湯都不完全一樣的
[00:26:04.000 --> 00:26:07.160]  就算普通的紅青蘿蔔湯
[00:26:07.160 --> 00:26:10.280]  金銀菜排骨湯等等
[00:26:10.280 --> 00:26:12.080]  放的材料都有一些不同的
[00:26:12.080 --> 00:26:13.720]  放不放薑
[00:26:13.720 --> 00:26:14.640]  放不放陳皮
[00:26:14.640 --> 00:26:15.800]  放不放羅漢果
[00:26:15.800 --> 00:26:16.400]  干貝
[00:26:16.400 --> 00:26:17.200]  干魚仔
[00:26:17.200 --> 00:26:17.760]  冬菇
[00:26:17.760 --> 00:26:18.480]  蜜棗
[00:26:18.480 --> 00:26:19.560]  鴨腎
[00:26:20.920 --> 00:26:21.640]  都不一樣
[00:26:21.640 --> 00:26:23.160]  更加不要說
[00:26:23.160 --> 00:26:27.040]  五花八門的藥材湯
[00:26:27.040 --> 00:26:28.920]  更加是不一樣的
[00:26:28.920 --> 00:26:32.560]  這些不同是怎麼來的
[00:26:32.560 --> 00:26:35.800]  是跟家庭傳統原集回來的
[00:26:35.800 --> 00:26:37.000]  媽媽這麼做
[00:26:37.000 --> 00:26:37.720]  女兒就這麼做
[00:26:37.720 --> 00:26:38.120]  是不是?
[00:26:38.120 --> 00:26:39.560]  一代傳一代
[00:26:39.560 --> 00:26:40.760]  是這樣教下來的
[00:26:40.760 --> 00:26:44.520]  我們的飲食習慣
[00:26:44.520 --> 00:26:48.080]  基本上很受我們成長的背景影響的
[00:26:48.920 --> 00:26:51.160]  你家裡煮的飯比較結實一點
[00:26:51.160 --> 00:26:52.760]  比較硬身一點
[00:26:52.760 --> 00:26:55.680]  你家裡煮的菜比較濃味一點
[00:26:55.680 --> 00:26:56.960]  比較淡味一點
[00:26:56.960 --> 00:26:58.800]  還有我也懶得問你們
[00:26:58.800 --> 00:27:00.080]  我就不做調查了
[00:27:00.080 --> 00:27:03.200]  你家裡是飯前喝湯還是飯後喝湯?
[00:27:03.200 --> 00:27:04.640]  是不是?
[00:27:04.640 --> 00:27:05.680]  你問為什麼沒得解釋的
[00:27:05.680 --> 00:27:08.120]  總之是家庭習慣
[00:27:08.120 --> 00:27:09.560]  飯前才喝湯
[00:27:09.560 --> 00:27:10.640]  或者飯後才喝湯
[00:27:10.640 --> 00:27:12.000]  習慣了就習慣了
[00:27:12.000 --> 00:27:14.320]  那些習慣了飯前喝湯的人
[00:27:14.320 --> 00:27:16.040]  如果你沒有碗湯喝下去
[00:27:16.040 --> 00:27:17.000]  怎麼吃得下飯呢?
[00:27:17.000 --> 00:27:18.080]  是不是?
[00:27:18.240 --> 00:27:20.640]  但是我那些喜歡飯後喝湯的人
[00:27:20.640 --> 00:27:21.760]  喝了一碗湯下去
[00:27:21.760 --> 00:27:23.800]  餵著胃怎麼還吃得下呢?
[00:27:23.800 --> 00:27:25.600]  沒得好解釋的
[00:27:25.600 --> 00:27:27.200]  總之家庭習慣
[00:27:27.200 --> 00:27:28.240]  就是家庭習慣
[00:27:28.240 --> 00:27:31.280]  飲食習慣
[00:27:31.280 --> 00:27:33.400]  既是一個遺傳
[00:27:33.400 --> 00:27:35.480]  也是一個記憶
[00:27:35.480 --> 00:27:37.680]  如果你去台灣旅行
[00:27:37.680 --> 00:27:39.920]  你會知道台灣很喜歡的食店
[00:27:39.920 --> 00:27:41.520]  打出一個招牌寫著什麼?
[00:27:41.520 --> 00:27:42.520]  古早味
[00:27:42.520 --> 00:27:43.800]  是不是?
[00:27:43.800 --> 00:27:46.320]  特別標示著是手工製作
[00:27:46.320 --> 00:27:47.800]  意思是什麼呢?
[00:27:48.280 --> 00:27:49.640]  我這家店
[00:27:49.640 --> 00:27:52.960]  是跟著我爸爸、我爺爺的配方來做事
[00:27:52.960 --> 00:27:54.360]  一點都不改的
[00:27:54.360 --> 00:27:55.840]  不會進步
[00:27:55.840 --> 00:27:56.880]  不會改進
[00:27:56.880 --> 00:27:58.400]  跟著傳統來做
[00:27:58.400 --> 00:28:00.960]  用手工來做
[00:28:00.960 --> 00:28:03.160]  就不會用機器剝東西出來
[00:28:03.160 --> 00:28:05.160]  這是一個驕傲
[00:28:05.160 --> 00:28:05.760]  是不是?
[00:28:05.760 --> 00:28:06.560]  古早味
[00:28:06.560 --> 00:28:07.680]  我仍然
[00:28:07.680 --> 00:28:09.760]  原集著古配方
[00:28:09.760 --> 00:28:13.400]  我不知道我們中間有沒有人去外國讀過書
[00:28:13.400 --> 00:28:16.320]  或者出差工個人常常要
[00:28:17.200 --> 00:28:18.880]  在外面生活過的人
[00:28:18.880 --> 00:28:22.400]  就會知道什麼叫做家常便飯
[00:28:22.400 --> 00:28:23.400]  Homely food
[00:28:23.400 --> 00:28:25.040]  哇
[00:28:25.040 --> 00:28:25.640]  真的
[00:28:25.640 --> 00:28:26.600]  金不換
[00:28:26.600 --> 00:28:27.360]  你聽聽是不是?
[00:28:27.360 --> 00:28:28.600]  就是
[00:28:28.600 --> 00:28:29.360]  我就算
[00:28:29.360 --> 00:28:31.440]  不介意我出去讀書
[00:28:31.440 --> 00:28:32.720]  就是在外國的日子
[00:28:32.720 --> 00:28:34.560]  我在香港的時間
[00:28:34.560 --> 00:28:35.720]  就是現在這樣
[00:28:35.720 --> 00:28:37.120]  我也同流目絲差不多
[00:28:37.120 --> 00:28:39.720]  我一年大概有三個月到四個月不在香港
[00:28:39.720 --> 00:28:41.520]  在香港的時間
[00:28:41.520 --> 00:28:43.800]  我也不是時時都可以在家裡吃飯
[00:28:43.800 --> 00:28:45.600]  一個星期大概兩晚在家裡吃飯
[00:28:46.480 --> 00:28:48.200]  所以我太太會自以為是
[00:28:48.200 --> 00:28:50.160]  如果我在外面回來
[00:28:50.160 --> 00:28:52.160]  出門特別回來
[00:28:52.160 --> 00:28:54.760]  家裡要吃什麼菜就不用問了
[00:28:54.760 --> 00:28:55.720]  很簡單的
[00:28:55.720 --> 00:28:56.640]  煲一煲湯
[00:28:56.640 --> 00:28:57.800]  煮一碟菜
[00:28:57.800 --> 00:28:58.800]  然後蒸一條魚
[00:28:58.800 --> 00:28:59.480]  哇
[00:28:59.480 --> 00:29:01.240]  我吃一輩子都不會要
[00:29:01.240 --> 00:29:02.640]  就是這三樣就夠了
[00:29:02.640 --> 00:29:04.040]  不用這麼多東西
[00:29:04.040 --> 00:29:06.400]  比我們吃什麼名貴大菜好
[00:29:06.400 --> 00:29:07.320]  總之
[00:29:07.320 --> 00:29:09.000]  飯桌上面有這三樣東西
[00:29:09.000 --> 00:29:10.000]  一定不投訴
[00:29:10.000 --> 00:29:11.880]  就是我最享受
[00:29:11.880 --> 00:29:14.480]  最享受的時間
[00:29:14.480 --> 00:29:16.280]  還有
[00:29:16.480 --> 00:29:18.800]  有些所謂媽媽的味道
[00:29:18.800 --> 00:29:20.880]  我不知道你有沒有懷念
[00:29:20.880 --> 00:29:23.120]  媽媽的味道
[00:29:23.120 --> 00:29:25.960]  我爸爸十八歲就從大陸
[00:29:25.960 --> 00:29:27.440]  就是走難來香港
[00:29:27.440 --> 00:29:28.680]  那時候在打日本人
[00:29:28.680 --> 00:29:31.040]  他整天在我們面前
[00:29:31.040 --> 00:29:31.880]  吹噓
[00:29:31.880 --> 00:29:33.160]  鄉下的東西怎麼好吃
[00:29:33.160 --> 00:29:34.200]  怎麼好吃
[00:29:34.200 --> 00:29:36.080]  說得天花亂墜
[00:29:36.080 --> 00:29:40.200]  有一次他真的帶我們一家幾口回去鄉下
[00:29:40.200 --> 00:29:42.680]  你說這些東西好不好吃
[00:29:42.680 --> 00:29:44.640]  呃……
[00:29:44.920 --> 00:29:47.320]  難受得不得了
[00:29:47.320 --> 00:29:49.080]  在打日本人的時候哪有好東西吃
[00:29:49.080 --> 00:29:49.680]  你相信嗎?
[00:29:49.680 --> 00:29:50.800]  真的搞錯
[00:29:50.800 --> 00:29:51.680]  好吃
[00:29:51.680 --> 00:29:53.520]  香港的東西怎麼會不好吃呢
[00:29:53.520 --> 00:29:54.440]  不過
[00:29:54.440 --> 00:29:56.920]  是他媽媽煮的
[00:29:56.920 --> 00:29:57.320]  你明白嗎?
[00:29:57.320 --> 00:29:58.640]  是我奶奶煮的
[00:29:58.640 --> 00:30:01.440]  加上很多浪漫的回憶
[00:30:01.440 --> 00:30:03.320]  就吹得無限大
[00:30:03.320 --> 00:30:05.160]  好吃
[00:30:05.160 --> 00:30:06.600]  菜也比人甜
[00:30:06.600 --> 00:30:07.760]  是不是這麼說呢?
[00:30:07.760 --> 00:30:08.840]  就是這樣
[00:30:08.840 --> 00:30:11.320]  哈哈哈
[00:30:12.200 --> 00:30:16.280]  那些門徒和耶穌共處三年多
[00:30:16.280 --> 00:30:18.080]  同吃共睡
[00:30:18.080 --> 00:30:19.640]  吃了很多頓飯
[00:30:19.640 --> 00:30:20.960]  不過
[00:30:20.960 --> 00:30:23.680]  那些門徒大概對食物沒什麼回憶的
[00:30:23.680 --> 00:30:24.720]  為什麼呢?
[00:30:24.720 --> 00:30:27.200]  因為猶太人的食物很單調
[00:30:27.200 --> 00:30:28.680]  很少東西的
[00:30:28.680 --> 00:30:30.640]  來來去去
[00:30:30.640 --> 00:30:31.920]  吃飯吃什麼呢?
[00:30:31.920 --> 00:30:33.120]  不是魚就是餅
[00:30:33.120 --> 00:30:34.400]  或者餅和魚
[00:30:34.400 --> 00:30:35.480]  餅餅魚
[00:30:35.480 --> 00:30:36.120]  魚魚餅
[00:30:36.120 --> 00:30:36.480]  你明白嗎?
[00:30:36.480 --> 00:30:37.240]  總之就是這樣
[00:30:37.240 --> 00:30:39.120]  來來去去就是餅和魚
[00:30:39.120 --> 00:30:40.800]  就是
[00:30:41.200 --> 00:30:43.280]  過年過節或者去喝
[00:30:43.280 --> 00:30:45.520]  可能會有一點點牛肉或者羊肉
[00:30:45.520 --> 00:30:47.080]  那些煮法又很單調
[00:30:47.080 --> 00:30:48.280]  又沒什麼調味料的
[00:30:48.280 --> 00:30:49.600]  所以
[00:30:49.600 --> 00:30:51.840]  猶太人
[00:30:51.840 --> 00:30:53.080]  或者你看聖經會知道
[00:30:53.080 --> 00:30:53.880]  他們會問
[00:30:53.880 --> 00:30:55.360]  你們有吃的沒有
[00:30:55.360 --> 00:30:56.600]  這個問題會問的
[00:30:56.600 --> 00:30:57.320]  有沒有東西吃
[00:30:57.320 --> 00:30:58.840]  但他們不會問
[00:30:58.840 --> 00:31:00.080]  今晚吃什麼菜的
[00:31:00.080 --> 00:31:03.160]  聖經從來不會揭露這句話的
[00:31:03.160 --> 00:31:04.160]  當然不是
[00:31:04.160 --> 00:31:05.440]  餅就是魚
[00:31:05.440 --> 00:31:06.200]  所以
[00:31:06.200 --> 00:31:07.440]  對食物有什麼回憶呢?
[00:31:07.440 --> 00:31:08.080]  他們沒有的
[00:31:08.080 --> 00:31:09.280]  他們沒有啄啄糖
[00:31:09.280 --> 00:31:10.000]  沒有大白兔
[00:31:10.000 --> 00:31:10.760]  這些回憶的
[00:31:12.200 --> 00:31:14.600]  門徒對吃什麼沒有回憶
[00:31:14.600 --> 00:31:15.920]  我講一句題外話
[00:31:15.920 --> 00:31:18.400]  我常常去聖地
[00:31:18.400 --> 00:31:19.800]  我去了超過十次的了
[00:31:19.800 --> 00:31:22.360]  我對猶太人的食物真的
[00:31:22.360 --> 00:31:23.400]  唉
[00:31:23.400 --> 00:31:27.120]  真是很難受
[00:31:27.120 --> 00:31:28.960]  所以我真的要講
[00:31:28.960 --> 00:31:31.280]  如果上天堂
[00:31:31.280 --> 00:31:33.480]  餐餐吃猶太菜
[00:31:33.480 --> 00:31:35.120]  其實我也挺絕望的
[00:31:35.120 --> 00:31:39.160]  我希望上面會改進一點
[00:31:40.800 --> 00:31:44.640]  當然不會影響我們對天家的羨慕
[00:31:44.640 --> 00:31:47.000]  但是你問我對食物有沒有期待呢?
[00:31:47.000 --> 00:31:47.760]  一點都沒有
[00:31:47.760 --> 00:31:48.600]  唉
[00:31:48.600 --> 00:31:50.600]  不過
[00:31:50.600 --> 00:31:51.280]  OK
[00:31:51.280 --> 00:31:53.240]  門徒對食物沒有回憶
[00:31:53.240 --> 00:31:58.120]  但他卻對跟耶穌吃飯有深刻的回憶
[00:31:58.120 --> 00:32:00.040]  剛才講過了
[00:32:00.040 --> 00:32:01.880]  最後晚餐是他們一定記得的
[00:32:01.880 --> 00:32:05.160]  而對約翰來說
[00:32:05.160 --> 00:32:08.320]  耶穌第三次顯現
[00:32:08.320 --> 00:32:10.320]  跟他們吃過早餐
[00:32:10.840 --> 00:32:13.320]  也是他印象最深刻的
[00:32:13.320 --> 00:32:16.880]  這個成為了他整個
