
[00:00:00.000 --> 00:00:04.800]  今日分享的題目是「混亂中跟隨神」
[00:17:30.640 --> 00:17:33.680]  由大王約撒法十七年
[00:17:33.680 --> 00:17:38.480]  阿哈的兒子阿哈謝在撒瑪利亞登基
[00:17:38.480 --> 00:17:41.280]  作以色列王共二年
[00:17:41.280 --> 00:17:44.880]  他行耶和華眼中看為惡的事
[00:17:44.880 --> 00:17:47.120]  效法他的父母
[00:17:47.120 --> 00:17:50.400]  又行尼伯的兒子耶羅波安
[00:17:50.400 --> 00:17:53.520]  使以色列人陷在罪裡的事
[00:17:53.520 --> 00:17:56.640]  他照他父親一切所行的
[00:17:56.640 --> 00:17:58.640]  是奉敬拜巴力
[00:17:58.640 --> 00:18:01.840]  惹耶和華以色列神的怒氣
[00:18:01.840 --> 00:18:03.360]  我們先讀到這裡
[00:18:03.360 --> 00:18:05.520]  這裡我們又回到另外一個王
[00:18:05.520 --> 00:18:08.640]  就是阿哈的兒子阿哈謝
[00:18:08.640 --> 00:18:11.040]  這裡告訴我們阿哈的兒子阿哈謝
[00:18:11.040 --> 00:18:12.720]  在撒瑪利亞登基
[00:18:12.720 --> 00:18:15.040]  在以色列作王二年
[00:18:15.040 --> 00:18:17.760]  他行耶和華眼中看為惡的事
[00:18:17.760 --> 00:18:19.440]  效法他的父母
[00:18:19.440 --> 00:18:21.840]  又行尼伯的兒子耶羅波安
[00:18:21.840 --> 00:18:24.880]  使以色列人陷在罪裡的事
[00:18:24.880 --> 00:18:27.200]  接著我們看了一樣東西
[00:18:27.200 --> 00:18:29.520]  阿哈在聶王紀裡面
[00:18:29.520 --> 00:18:34.160]  是第一個被形容侍奉敬拜巴力的皇帝
[00:18:34.160 --> 00:18:37.040]  而這裡他照他父親所行
[00:18:37.040 --> 00:18:40.400]  也繼續侍奉敬拜巴力
[00:18:40.400 --> 00:18:42.640]  去惹耶和華的怒氣
[00:18:42.640 --> 00:18:46.400]  我們接著看第二華記下一章
[00:18:46.400 --> 00:18:48.000]  一字八節我們一起讀
[00:18:48.000 --> 00:18:49.040]  一二三
[00:18:49.040 --> 00:18:50.480]  阿哈死後
[00:18:50.480 --> 00:18:52.720]  摩亞背叛以色列
[00:18:52.720 --> 00:18:55.280]  阿哈謝在撒瑪利亞
[00:18:55.280 --> 00:18:58.640]  一日從樓上的蘭江女掉下來
[00:18:58.640 --> 00:18:59.920]  就病了
[00:18:59.920 --> 00:19:02.320]  於是差遣使者說
[00:19:02.320 --> 00:19:06.320]  你們去問爾格倫的神巴力西卜
[00:19:06.320 --> 00:19:08.960]  我這病能好不能好
[00:19:08.960 --> 00:19:13.200]  但耶和華的使者提斯比揚爾利亞說
[00:19:13.200 --> 00:19:17.360]  你起來去迎著撒瑪利亞王的使者
[00:19:17.360 --> 00:19:18.720]  對他們說
[00:19:18.720 --> 00:19:22.320]  你們去問爾格倫神巴力西卜
[00:19:22.320 --> 00:19:25.280]  棄因以色列中沒有神嗎
[00:19:25.280 --> 00:19:27.680]  所以耶和華如此說
[00:19:27.680 --> 00:19:30.560]  你必不下你所上的床
[00:19:30.560 --> 00:19:32.080]  必定要死
[00:19:32.080 --> 00:19:34.400]  以利亞就去了
[00:19:34.400 --> 00:19:36.240]  使者回來見王
[00:19:36.240 --> 00:19:37.760]  王問他們說
[00:19:37.760 --> 00:19:40.160]  你們為什麼回來呢
[00:19:40.160 --> 00:19:41.760]  使者回答說
[00:19:41.760 --> 00:19:44.400]  有一個人迎著我們來
[00:19:44.400 --> 00:19:45.840]  對我們說
[00:19:45.840 --> 00:19:49.280]  你們回去見差你們來的王
[00:19:49.280 --> 00:19:50.480]  對他說
[00:19:50.480 --> 00:19:52.240]  耶和華如此說
[00:19:52.240 --> 00:19:56.080]  你差人去問爾格倫神巴力西卜
[00:19:56.080 --> 00:19:58.880]  棄因以色列中沒有神嗎
[00:19:58.880 --> 00:20:01.760]  所以你必不下所上的床
[00:20:01.760 --> 00:20:03.280]  必定要死
[00:20:03.280 --> 00:20:05.040]  王問他們說
[00:20:05.040 --> 00:20:08.480]  迎著你們來告訴你們者說的
[00:20:08.480 --> 00:20:10.080]  是怎樣的人
[00:20:10.080 --> 00:20:11.120]  回答說
[00:20:11.120 --> 00:20:13.040]  他身穿無衣
[00:20:13.040 --> 00:20:14.560]  腰束皮帶
[00:20:14.560 --> 00:20:15.440]  王說
[00:20:15.440 --> 00:20:18.720]  者必是提斯比人爾利亞
[00:20:18.720 --> 00:20:19.840]  在這裡
[00:20:19.840 --> 00:20:23.520]  阿哈謝經歷了一個患難和困苦
[00:20:23.520 --> 00:20:26.720]  就是他在欄杆那裡掉下來了
[00:20:26.720 --> 00:20:28.880]  他在欄杆那裡掉下來了
[00:20:28.880 --> 00:20:31.120]  不知道病不病好
[00:20:31.120 --> 00:20:33.120]  於是他做了一件事
[00:20:33.120 --> 00:20:38.800]  就是叫人去問爾格倫的神巴力西卜
[00:20:38.800 --> 00:20:41.680]  這個巴力西卜是一個什麼的神呢
[00:20:41.680 --> 00:20:44.080]  這個巴力西卜就和之前
[00:20:44.080 --> 00:20:48.160]  是阿哈和耶穗別所拜的巴力不同的
[00:20:48.160 --> 00:20:53.040]  巴力西卜其實是在爾格倫城有一個廟
[00:20:53.040 --> 00:20:57.840]  而相傳這個神是有預言的能力的
[00:20:57.840 --> 00:21:01.360]  所以阿哈謝就去找這個巴力西卜
[00:21:01.360 --> 00:21:05.120]  希望知道他的病能不能夠痊癒
[00:21:05.120 --> 00:21:06.800]  我們到了第三和四節
[00:21:06.800 --> 00:21:08.880]  神就吩咐爾利亞
[00:21:08.880 --> 00:21:12.000]  他說你去迎著這個使者
[00:21:12.000 --> 00:21:14.560]  接著去和他宣告
[00:21:14.560 --> 00:21:16.400]  他要和這個王宣告
[00:21:16.400 --> 00:21:19.520]  你去問爾格倫神巴力西卜
[00:21:19.520 --> 00:21:21.680]  棄因以色列宗
[00:21:21.680 --> 00:21:24.240]  沒有神嗎
[00:21:24.240 --> 00:21:28.720]  究竟你當不當耶和華是神這樣去跟隨呢
[00:21:28.720 --> 00:21:31.440]  為什麼以色列本身有神
[00:21:31.440 --> 00:21:35.600]  你反而會去問爾格倫的巴力西卜
[00:21:35.600 --> 00:21:39.280]  所以審判的訊息來到
[00:21:39.280 --> 00:21:42.480]  你必不下你所上的錯
[00:21:42.480 --> 00:21:44.400]  必定要死
[00:21:44.400 --> 00:21:47.040]  我相信使者聽到這個反應
[00:21:47.040 --> 00:21:49.920]  立刻就回去告訴王聽
[00:21:49.920 --> 00:21:51.360]  王就這樣問了
[00:21:51.360 --> 00:21:52.800]  你回來做什麼
[00:21:52.800 --> 00:21:54.320]  然後使者就說
[00:21:54.320 --> 00:21:56.000]  有一個人來跟我們說
[00:21:56.000 --> 00:21:57.680]  你回去跟你的王說
[00:21:57.680 --> 00:21:59.520]  耶和華這樣說
[00:21:59.520 --> 00:22:02.560]  你叫人去問爾格倫神巴力西卜
[00:22:02.560 --> 00:22:04.640]  難道以色列中間沒有神嗎
[00:22:04.640 --> 00:22:08.160]  所以你必不下你所上的錯
[00:22:08.160 --> 00:22:09.680]  必定要死
[00:22:09.680 --> 00:22:10.880]  於是王就問了
[00:22:10.880 --> 00:22:12.720]  迎著你這個是什麼人來的
[00:22:12.720 --> 00:22:13.600]  接著他就說
[00:22:13.600 --> 00:22:15.440]  他身穿無衣
[00:22:15.440 --> 00:22:17.040]  腰束皮底
[00:22:17.040 --> 00:22:19.360]  阿哈謝一聽就認出
[00:22:19.360 --> 00:22:21.840]  這個人是爾利亞
[00:22:21.840 --> 00:22:25.120]  其實這是一個很可悲的描述
[00:22:25.120 --> 00:22:27.360]  他知道爾利亞是誰
[00:22:27.360 --> 00:22:29.040]  他知道爾利亞是誰
[00:22:29.040 --> 00:22:33.040]  他一定聽過爾利亞曾經預言旱災
[00:22:33.040 --> 00:22:35.600]  聽過爾利亞如何在加密山那裡
[00:22:35.600 --> 00:22:38.400]  戰勝了四百五十個巴力先知
[00:22:38.400 --> 00:22:40.960]  但是經過了這些所有的事情
[00:22:40.960 --> 00:22:44.480]  阿哈謝仍然不去認定
[00:22:44.480 --> 00:22:48.080]  究竟誰才是真正的神
[00:22:48.080 --> 00:22:49.200]  所以今天
[00:22:49.200 --> 00:22:51.120]  有時候在很混亂的情況下
[00:22:51.120 --> 00:22:56.320]  我們要認定究竟誰才是真正的神
[00:22:56.320 --> 00:22:58.160]  我記得我讀大學
[00:22:58.160 --> 00:22:59.920]  其中一年的暑假
[00:22:59.920 --> 00:23:03.200]  是我一段時間裡面聽到
[00:23:03.200 --> 00:23:06.160]  最多不同聲音的暑假
[00:23:06.160 --> 00:23:07.360]  那一年的暑假
[00:23:07.360 --> 00:23:09.280]  我有一個月的時間
[00:23:09.280 --> 00:23:11.920]  去一間律師行做暑期工
[00:23:11.920 --> 00:23:12.960]  另外有一個月
[00:23:12.960 --> 00:23:14.160]  我就和一班同學
[00:23:14.160 --> 00:23:15.840]  去了北京清華大學
[00:23:15.840 --> 00:23:18.000]  去參加一個法律的課程
[00:23:18.000 --> 00:23:20.240]  我記得我做暑期工的時候
[00:23:20.240 --> 00:23:23.440]  我認識了一班當時很年輕的同事
[00:23:23.440 --> 00:23:25.440]  他們又和我很好
[00:23:25.440 --> 00:23:27.760]  又和我玩得很好
[00:23:27.760 --> 00:23:29.440]  所以每一次下班
[00:23:29.440 --> 00:23:31.040]  他們就會帶我一起出去玩
[00:23:31.040 --> 00:23:33.440]  我們又會去喝酒
[00:23:33.440 --> 00:23:34.240]  長假
[00:23:34.240 --> 00:23:35.440]  OK啦
[00:23:35.440 --> 00:23:38.080]  當時他們的價值觀
[00:23:38.080 --> 00:23:41.120]  就是上班賺錢
[00:23:41.120 --> 00:23:43.040]  接著去玩
[00:23:43.040 --> 00:23:44.880]  於是很多時候我和他們一起去玩
[00:23:44.880 --> 00:23:47.520]  他們就說人生是為了什麼
[00:23:47.520 --> 00:23:50.400]  人生賺到錢就拿去玩
[00:23:50.400 --> 00:23:51.120]  是不是
[00:23:51.120 --> 00:23:54.080]  所以最重要是Happy Happy
[00:23:54.080 --> 00:23:55.120]  我當時不認識的
[00:23:55.120 --> 00:23:55.920]  是否做暑期工
[00:23:55.920 --> 00:23:56.880]  人大說Happy Happy
[00:23:56.880 --> 00:23:59.040]  我就去了Happy Happy
[00:23:59.040 --> 00:24:02.080]  但是我跟他做事的律師
[00:24:02.080 --> 00:24:02.880]  看到我這樣
[00:24:02.880 --> 00:24:04.720]  有一天我和他一起做事的時候
[00:24:04.720 --> 00:24:05.520]  他這樣跟我說
[00:24:05.520 --> 00:24:06.880]  Eugene
[00:24:06.880 --> 00:24:10.560]  人生不是只顧著去玩的
[00:24:10.560 --> 00:24:11.600]  我問他
[00:24:11.600 --> 00:24:13.280]  人生最重要是什麼
[00:24:13.280 --> 00:24:16.800]  他說人生最重要是賺錢
[00:24:16.800 --> 00:24:20.800]  賺到錢就什麼都可以
[00:24:20.800 --> 00:24:23.200]  賺到錢就可以繼續去玩
[00:24:23.200 --> 00:24:24.400]  有錢
[00:24:24.400 --> 00:24:27.040]  幫你沒得玩嗎
[00:24:27.040 --> 00:24:29.120]  人生怎麼賺錢
[00:24:29.120 --> 00:24:31.040]  於是他就送了一本書給我
[00:24:31.040 --> 00:24:32.400]  大家可能聽過
[00:24:32.400 --> 00:24:35.600]  就叫職場上位秘笈
[00:24:35.600 --> 00:24:37.120]  這個職場上位秘笈裡面
[00:24:37.120 --> 00:24:40.160]  很直接地教你怎樣擦鞋
[00:24:40.160 --> 00:24:43.680]  很直接地教你怎樣避過責備
[00:24:43.680 --> 00:24:46.240]  又很直接地教你怎樣將責任
[00:24:46.240 --> 00:24:48.080]  卸給其他人
[00:24:48.080 --> 00:24:51.760]  和很直接地教你怎樣取得其他人的功勞
[00:24:51.760 --> 00:24:53.520]  我就發現原來我們那個年代
[00:24:53.520 --> 00:24:55.280]  就看職場上位秘笈
[00:24:55.280 --> 00:24:57.760]  原來現在少年人看YouTube
[00:24:57.760 --> 00:25:00.080]  就有一個叫做卸膊操
[00:25:00.080 --> 00:25:01.760]  所以其實不同的年代
[00:25:01.760 --> 00:25:05.280]  都有這樣的價值觀
[00:25:05.280 --> 00:25:06.240]  於是我就想
[00:25:06.240 --> 00:25:10.400]  究竟這個是不是生命的價值觀
[00:25:10.400 --> 00:25:12.560]  但是接著我又去了北京
[00:25:12.560 --> 00:25:13.280]  去了北京
[00:25:13.280 --> 00:25:16.000]  我見到很多來自不同地方的同學
[00:25:16.000 --> 00:25:18.400]  很多時候我們沒有工作
[00:25:18.400 --> 00:25:20.560]  在校園裡聊天的時候
[00:25:20.560 --> 00:25:22.880]  我們又會聊人生的意義
[00:25:22.880 --> 00:25:25.680]  所以在很多不同的聲音裡面
[00:25:25.680 --> 00:25:28.080]  究竟什麼才是人生的意義呢
[00:25:28.080 --> 00:25:30.240]  但原來整個這個暑假裡面
[00:25:30.240 --> 00:25:33.440]  我心裡面都帶著一本書
[00:25:33.440 --> 00:25:35.920]  這本書是斯托德牧師的
[00:25:35.920 --> 00:25:37.840]  Basic Christianity
[00:25:37.840 --> 00:25:40.160]  真理的探索
[00:25:40.160 --> 00:25:41.840]  是我放暑假之前
[00:25:41.840 --> 00:25:44.320]  我英國的傳道人送給我一本書
[00:25:44.320 --> 00:25:46.800]  我整個暑假帶著這本書
[00:25:46.800 --> 00:25:48.080]  裡面是告訴我們
[00:25:48.080 --> 00:25:51.120]  這個世界是有一位的真神
[00:25:51.120 --> 00:25:54.560]  這位的真神怎樣去拯救我們
[00:25:54.560 --> 00:25:56.800]  而我們又怎樣去回應
[00:25:56.800 --> 00:26:00.720]  以及跟隨這位的真神
[00:26:00.720 --> 00:26:04.480]  最後你覺得我選了哪個方向
[00:26:04.480 --> 00:26:05.600]  我今天站在這裡
[00:26:05.600 --> 00:26:08.160]  應該都你知道我選了哪個方向
[00:26:08.160 --> 00:26:11.360]  應該都不是職場上位秘笈
[00:26:11.360 --> 00:26:15.360]  今天在你很混亂的裡面
[00:26:15.360 --> 00:26:18.240]  很多時候你真的不知道可以怎樣的時候
[00:26:18.240 --> 00:26:23.440]  你要去認清哪一個是真神
[00:26:23.440 --> 00:26:24.880]  我記得其實在英國的時候
[00:26:24.880 --> 00:26:27.600]  我都曾經經歷過一段很混亂的日子
[00:26:27.600 --> 00:26:30.240]  當時出來工作很忙
[00:26:30.240 --> 00:26:31.840]  忙到很亂
[00:26:31.840 --> 00:26:33.200]  而生命裡面也有很多
[00:26:33.200 --> 00:26:35.760]  我未曾想過會發生的事
[00:26:35.760 --> 00:26:37.520]  發生在我身上
[00:26:37.520 --> 00:26:40.240]  我記得那時候我去找英國的牧師
[00:26:40.240 --> 00:26:41.520]  他說我英國教會的牧師
[00:26:41.520 --> 00:26:43.680]  王志成牧師去聊天
[00:26:43.680 --> 00:26:44.400]  他跟我說
[00:26:44.400 --> 00:26:46.640]  Eugene如果你想知道前面是怎樣
[00:26:46.640 --> 00:26:50.240]  你不要只是將你的眼望前面的事
[00:26:50.240 --> 00:26:52.320]  他說你首先看回後面
[00:26:52.320 --> 00:26:54.160]  他說你問回你自己
[00:26:54.160 --> 00:26:58.240]  是哪一個帶你的生命走到今天這個地方
[00:26:58.240 --> 00:27:02.160]  你要看回神過去怎樣去帶領你
[00:27:02.160 --> 00:27:03.760]  同樣你不要只是看前面
[00:27:03.760 --> 00:27:05.600]  你覺得前面很混亂
[00:27:05.600 --> 00:27:07.920]  他說你要回望過去
[00:27:07.920 --> 00:27:10.800]  神在你生命裡面的恩典
[00:27:10.800 --> 00:27:13.600]  他說當你這樣回望的時候
[00:27:13.600 --> 00:27:16.800]  你再認清哪一個是你的真神
[00:27:16.800 --> 00:27:20.800]  你就知道你前面應該怎樣走
[00:27:20.800 --> 00:27:23.440]  所以今天我們第二個學習的功課
[00:27:23.440 --> 00:27:25.360]  是在混亂的當中
[00:27:25.360 --> 00:27:28.560]  我們要知道哪一個是真神
[00:27:28.560 --> 00:27:30.800]  而當我們知道哪一個是真神的時候
[00:27:30.800 --> 00:27:32.880]  我們去到今天學的第三個功課
[00:27:32.880 --> 00:27:36.320]  就是我們在混亂裡面謙卑
[00:27:36.320 --> 00:27:38.880]  我們就必見出路
[00:27:38.880 --> 00:27:41.440]  我們一起由對九節到第十八節
[00:27:41.440 --> 00:27:41.920]  我們一起讀
[00:27:41.920 --> 00:27:43.040]  一二三
[00:27:43.040 --> 00:27:45.680]  於是王差遣五十夫長
[00:27:45.680 --> 00:27:48.640]  帶領五十人去見以利亞
[00:27:48.640 --> 00:27:51.360]  他就想到以利亞那裡
[00:27:51.360 --> 00:27:54.160]  以利亞正坐在山頂上
[00:27:54.160 --> 00:27:56.160]  五十夫長對他說
[00:27:56.160 --> 00:27:59.280]  神啊 王吩咐你下來
[00:27:59.280 --> 00:28:00.960]  以利亞回答說
[00:28:00.960 --> 00:28:02.560]  我若是神人
[00:28:02.560 --> 00:28:05.200]  願火從天上降下來
[00:28:05.200 --> 00:28:07.920]  消滅你和你那五十人
[00:28:07.920 --> 00:28:10.640]  於是火從天上降下來
[00:28:10.640 --> 00:28:14.240]  消滅五十夫長和他那五十人
[00:28:14.240 --> 00:28:17.440]  王第二次差遣一個五十夫長
[00:28:17.440 --> 00:28:20.240]  帶領五十人去見以利亞
[00:28:20.240 --> 00:28:22.480]  五十夫長對以利亞說
[00:28:22.480 --> 00:28:26.320]  神啊 王吩咐你快快下來
[00:28:26.320 --> 00:28:28.000]  以利亞回答說
[00:28:28.000 --> 00:28:29.520]  我若是神人
[00:28:29.520 --> 00:28:32.080]  願火從天上降下來
[00:28:32.080 --> 00:28:34.800]  消滅你和你那五十人
[00:28:34.800 --> 00:28:38.000]  於是神的火從天上降下來
[00:28:38.000 --> 00:28:41.840]  消滅五十夫長和他那五十人
[00:28:41.840 --> 00:28:45.200]  王第三次差遣一個五十夫長
[00:28:45.200 --> 00:28:47.040]  帶領五十人去
[00:28:47.040 --> 00:28:49.360]  這五十夫長上去
[00:28:49.360 --> 00:28:52.160]  雙膝跪在以利亞面前
[00:28:52.160 --> 00:28:53.680]  哀求他說
[00:28:53.680 --> 00:28:56.080]  神啊 願我的性命
[00:28:56.080 --> 00:28:59.120]  和你這五十個僕人的性命
[00:28:59.120 --> 00:29:01.840]  在你眼前捍衛寶貴
[00:29:01.840 --> 00:29:04.800]  已經有火從天上降下來
[00:29:04.800 --> 00:29:07.840]  消滅前兩次來的五十夫長
[00:29:07.840 --> 00:29:10.720]  和他們各自帶的五十人
[00:29:10.720 --> 00:29:12.720]  現在願我的性命
[00:29:12.720 --> 00:29:15.680]  在你眼前捍衛寶貴
[00:29:15.680 --> 00:29:18.720]  耶和華的使者對以利亞說
[00:29:18.720 --> 00:29:20.720]  你同著他下去
[00:29:20.720 --> 00:29:22.160]  不要怕他
[00:29:22.160 --> 00:29:23.920]  以利亞就起來
[00:29:23.920 --> 00:29:26.160]  同著他下去見王
[00:29:26.160 --> 00:29:27.280]  對王說
[00:29:27.280 --> 00:29:28.960]  耶和華如此說
[00:29:28.960 --> 00:29:32.720]  你差人去問以格倫神巴力西卜
[00:29:32.720 --> 00:29:36.480]  棄因以色列中沒有神可以求問嗎
[00:29:36.480 --> 00:29:39.360]  所以你必不下所上的床
[00:29:39.360 --> 00:29:40.880]  必定要死
[00:29:40.880 --> 00:29:43.120]  阿哈謝果然死了
[00:29:43.120 --> 00:29:46.640]  正如耶和華直以利亞所說的話
[00:29:46.640 --> 00:29:48.800]  因他沒有兒子
[00:29:48.800 --> 00:29:52.400]  他兄弟若蘭接族他作王
[00:29:52.400 --> 00:29:55.680]  正在猶大王約沙法的兒子
[00:29:55.680 --> 00:29:57.360]  若蘭第二年
[00:29:57.360 --> 00:29:59.920]  阿哈謝其如所行的事
[00:29:59.920 --> 00:30:04.080]  都寫在以色列諸王記上
[00:30:04.080 --> 00:30:06.960]  我們看這段聖經
[00:30:06.960 --> 00:30:09.840]  阿哈謝仍然不知道誰是真神
[00:30:09.840 --> 00:30:12.880]  他還想去找人去捉以利亞
[00:30:12.880 --> 00:30:15.120]  於是他找了五十夫長
[00:30:15.120 --> 00:30:17.600]  帶了五十人去捉以利亞
[00:30:17.600 --> 00:30:20.400]  他們浩浩蕩蕩去到以利亞那裡
[00:30:20.400 --> 00:30:21.760]  跟著跟以利亞說
[00:30:21.760 --> 00:30:22.800]  神人啊
[00:30:22.800 --> 00:30:25.360]  王吩咐你下來
[00:30:25.360 --> 00:30:28.240]  如果他真是神人你會這樣跟他說話嗎
[00:30:28.240 --> 00:30:29.920]  如果你去見校長
[00:30:29.920 --> 00:30:31.120]  校長啊
[00:30:31.120 --> 00:30:33.040]  我吩咐你下來
[00:30:33.040 --> 00:30:33.840]  你會不會這樣
[00:30:33.840 --> 00:30:35.280]  你不會吧
[00:30:35.280 --> 00:30:36.960]  所以以利亞怎樣回答他
[00:30:36.960 --> 00:30:38.800]  他說如果我真是神人
[00:30:38.800 --> 00:30:41.600]  願火從天上降下來
[00:30:41.600 --> 00:30:44.400]  消滅你和你那五十人
[00:30:44.400 --> 00:30:47.680]  火就從天上降下來
[00:30:47.680 --> 00:30:49.120]  火從天上降下來
[00:30:49.120 --> 00:30:50.640]  再一次告訴我們
[00:30:50.640 --> 00:30:53.280]  誰才是真神
[00:30:53.280 --> 00:30:58.240]  亦都提醒我們以前以利亞和四百五十個
[00:30:58.240 --> 00:31:03.040]  先知當時去比試的情景
[00:31:03.040 --> 00:31:05.120]  但是阿哈謝有沒有改變
[00:31:05.120 --> 00:31:06.000]  沒有
[00:31:06.000 --> 00:31:08.080]  他叫第二個二十夫長
[00:31:08.080 --> 00:31:10.720]  帶多另外五十人去叫他
[00:31:10.720 --> 00:31:12.560]  今次這個更誇張一點
[00:31:12.560 --> 00:31:13.760]  他說神人啊
[00:31:13.760 --> 00:31:16.800]  王吩咐你快快下來
[00:31:16.800 --> 00:31:18.000]  校長第一次不理你
[00:31:18.000 --> 00:31:18.880]  校長啊
[00:31:18.880 --> 00:31:21.440]  我現在吩咐你快快出來
[00:31:21.440 --> 00:31:23.600]  然後以利亞又怎樣回答他
[00:31:23.600 --> 00:31:25.520]  如果我真是神人
[00:31:25.520 --> 00:31:27.920]  願火從天上降下來
[00:31:27.920 --> 00:31:30.720]  消滅你和你那五十人
[00:31:30.720 --> 00:31:33.760]  於是火又從天上降下來
[00:31:33.760 --> 00:31:37.440]  消滅這個五十夫長和他的五十人
[00:31:37.440 --> 00:31:42.160]  他第三次差遣五十夫長和那五十人去
[00:31:42.160 --> 00:31:43.840]  對於這個五十夫長
[00:31:43.840 --> 00:31:45.440]  他的出路是什麼呢
[00:31:45.440 --> 00:31:47.440]  去到都會死的
[00:31:47.440 --> 00:31:51.280]  但是我們看到他謙卑在神的面前
[00:31:51.280 --> 00:31:55.600]  我們不如一起看看他講什麼好不好
[00:31:55.600 --> 00:31:58.640]  他首先跪在以利亞的面前
[00:31:58.640 --> 00:31:59.600]  接著說什麼
[00:31:59.600 --> 00:32:00.880]  神人啊
[00:32:00.880 --> 00:32:05.840]  願我的性命和你這五十個僕人
[00:32:05.840 --> 00:32:08.400]  五十夫長這五十個人是他的
[00:32:08.400 --> 00:32:10.240]  但是他怎樣跟以利亞說
[00:32:10.240 --> 00:32:15.360]  願我的性命和你這五十個僕人的性命
[00:32:15.360 --> 00:32:18.080]  在你眼前捍衛寶貴
[00:32:18.080 --> 00:32:19.840]  我不知道出路是怎樣
[00:32:19.840 --> 00:32:21.760]  之前那兩個五十夫長次次來
[00:32:21.760 --> 00:32:23.600]  接著都有火來燒死他
[00:32:23.600 --> 00:32:29.680]  我現在願我的生命在你眼前捍衛寶貴
[00:32:29.680 --> 00:32:32.640]  但是當他謙卑下來的時候
[00:32:32.640 --> 00:32:35.040]  神就為他開出路
[00:32:35.040 --> 00:32:37.840]  以利亞接著去了見阿哈謝
[00:32:37.840 --> 00:32:40.800]  和阿哈謝宣告了神的審判
[00:32:40.800 --> 00:32:43.040]  接著聖經就告訴我們
[00:32:43.040 --> 00:32:46.400]  阿哈謝真的死了
[00:32:46.400 --> 00:32:49.680]  今天我們回到神面前謙卑
[00:32:49.680 --> 00:32:50.800]  當我們很混亂
[00:32:50.800 --> 00:32:52.240]  我們不知道怎麼做的時候
[00:32:52.240 --> 00:32:54.480]  我們回到神面前謙卑
[00:32:54.480 --> 00:32:57.280]  我們就有出路
[00:32:57.280 --> 00:32:59.840]  說回我砌砌圖的經歷
[00:32:59.840 --> 00:33:03.040]  於是我們一群少年在搶我的砌圖
[00:33:03.040 --> 00:33:04.560]  我又不知道砌個頭才好
[00:33:04.560 --> 00:33:06.560]  砌個頭又被人搶了我的砌圖
[00:33:06.560 --> 00:33:09.040]  砌下個車身又被人搶了我的砌圖
[00:33:09.040 --> 00:33:11.440]  砌下個標誌又被人搶了我的砌圖
[00:33:11.440 --> 00:33:14.720]  搶啊搶啊搶啊的時候
[00:33:14.720 --> 00:33:17.680]  我突然聽到一把聲音
[00:33:17.680 --> 00:33:22.080]  那把聲音不是耶穌的聲音
[00:33:22.080 --> 00:33:25.680]  那把聲音是帕斯特勁的聲音
[00:33:25.680 --> 00:33:27.520]  先砌個邊啊
[00:33:27.520 --> 00:33:30.320]  快點砌個邊啊
[00:33:30.320 --> 00:33:33.200]  接著我說 有聲音啊
[00:33:33.200 --> 00:33:35.840]  我再問 怎樣砌先啊
[00:33:35.840 --> 00:33:37.840]  先砌個邊啊
[00:33:37.840 --> 00:33:40.400]  接著我旁邊的幾個少年都不知道
[00:33:40.400 --> 00:33:42.640]  什麼是邊啊 什麼是邊啊
[00:33:42.640 --> 00:33:44.160]  接著我又聽到聲音
[00:33:44.160 --> 00:33:46.240]  這個都是帕斯特勁的聲音
[00:33:46.240 --> 00:33:48.080]  直的那些就是邊啊
[00:33:48.080 --> 00:33:50.000]  先找直的那些
[00:33:50.000 --> 00:33:52.960]  先砌直的那些就可以了
[00:33:52.960 --> 00:33:54.400]  於是我跟幾個少年就
[00:33:54.400 --> 00:33:55.600]  快點找個邊啊
[00:33:55.600 --> 00:33:56.880]  快點找個邊啊
[00:33:56.880 --> 00:33:59.120]  原來我們真的找了個邊之後
[00:33:59.120 --> 00:34:01.440]  不過我們沒有少年了
[00:34:01.440 --> 00:34:03.440]  不然你聽了下次我不敢玩的遊戲
[00:34:03.440 --> 00:34:04.960]  你懂得怎麼玩
[00:34:04.960 --> 00:34:06.880]  先砌個邊
[00:34:06.880 --> 00:34:08.160]  先砌個邊
[00:34:08.160 --> 00:34:09.680]  真的慢慢砌到了
[00:34:09.680 --> 00:34:11.680]  我們十分有體育精神的
[00:34:11.680 --> 00:34:15.040]  因為旁邊已經砌好他的Elsa了
[00:34:15.040 --> 00:34:18.320]  但是我們還沒有砌好我們的Thomas and Friends
[00:34:18.320 --> 00:34:20.800]  雖然旁邊的Elsa早就砌好了
[00:34:20.800 --> 00:34:22.560]  但是我們仍然怎樣啊
[00:34:22.560 --> 00:34:26.640]  去合力砌好我們的Thomas and Friends
[00:34:26.640 --> 00:34:29.280]  當我們謙卑下來的時候
[00:34:29.280 --> 00:34:31.600]  我們會在神面前找到出路
[00:34:31.600 --> 00:34:33.440]  我曾經認識一個家庭
[00:34:33.440 --> 00:34:36.160]  他回教會之前混亂得很厲害
[00:34:36.160 --> 00:34:39.920]  因為父母不懂得怎樣去管理他們的經濟
[00:34:39.920 --> 00:34:42.560]  搞到經濟的狀況很嚴重
[00:34:42.560 --> 00:34:44.800]  於是一家吵圈巴閉
[00:34:44.800 --> 00:34:47.120]  一家的關係很惡劣
[00:34:47.120 --> 00:34:48.960]  有人叫他回教會
[00:34:48.960 --> 00:34:51.200]  他說回教會可以嗎
