
[00:00:00.000 --> 00:00:04.720]  各位 今天是年初三
[00:19:02.920 --> 00:19:05.920]  還要六百萬才可以過世
[00:19:05.920 --> 00:19:09.120]  那就一定做到八十五歲都不夠
[00:19:09.120 --> 00:19:11.120]  所以理財有道
[00:19:11.120 --> 00:19:13.720]  就要早點開始
[00:19:13.720 --> 00:19:16.320]  這個第一點很實際
[00:19:16.320 --> 00:19:19.120]  如果你說我不懂
[00:19:19.120 --> 00:19:20.120]  其實有些
[00:19:20.120 --> 00:19:23.720]  現在在傳音堂少一點
[00:19:23.720 --> 00:19:28.520]  以前有很多另一間教會
[00:19:28.520 --> 00:19:31.120]  那些人是比較有錢的
[00:19:31.120 --> 00:19:32.520]  都不少人問我
[00:19:32.520 --> 00:19:36.120]  牧師我可不可以賣這隻虎票呢?
[00:19:36.120 --> 00:19:38.720]  所以做牧師一件事都要懂一點
[00:19:38.720 --> 00:19:39.720]  你教授了他
[00:19:39.720 --> 00:19:41.120]  又知道什麼時候給意見
[00:19:41.120 --> 00:19:42.320]  什麼時候不要給意見
[00:19:42.320 --> 00:19:45.120]  教授都會賴你的
[00:19:45.120 --> 00:19:49.920]  所以我們要好好的準備自己的生命
[00:19:49.920 --> 00:19:51.920]  這個物質的生命很重要
[00:19:51.920 --> 00:19:53.120]  記不記得我說
[00:19:53.120 --> 00:19:55.720]  我說我們等候耶穌基督回來的時候
[00:19:55.720 --> 00:19:56.920]  我們都要吃飯的
[00:19:56.920 --> 00:19:57.920]  都要睡覺的
[00:19:57.920 --> 00:20:00.520]  你一年都過不了怎麼辦呢?
[00:20:00.520 --> 00:20:02.320]  今年比較容易
[00:20:02.320 --> 00:20:04.320]  因為你不買年貨都沒有人知道
[00:20:04.320 --> 00:20:05.520]  沒有人能嚇到你
[00:20:05.520 --> 00:20:07.520]  但是平時不是這樣的
[00:20:07.520 --> 00:20:11.920]  第二件事
[00:20:11.920 --> 00:20:14.120]  我們要想的就是
[00:20:14.120 --> 00:20:16.120]  每日與神同行
[00:20:16.120 --> 00:20:17.320]  獨聽祈禱
[00:20:17.320 --> 00:20:20.720]  剛才牧師帶我們唱了一首歌
[00:20:20.720 --> 00:20:22.320]  我們的燈需要油
[00:20:22.320 --> 00:20:24.720]  我們看完身體的物質
[00:20:24.720 --> 00:20:26.720]  我們看看我們的屬靈生命
[00:20:26.720 --> 00:20:30.920]  你的油是上帝給你的能力
[00:20:30.920 --> 00:20:31.920]  亮光
[00:20:31.920 --> 00:20:33.920]  你靠獨聽祈禱就得到
[00:20:33.920 --> 00:20:36.120]  如果你每天都不獨聽祈禱
[00:20:36.120 --> 00:20:37.720]  整天的燈就會變成黑色
[00:20:37.720 --> 00:20:40.120]  沒有亮光
[00:20:40.120 --> 00:20:42.520]  所以這個提醒我們
[00:20:42.520 --> 00:20:43.520]  我們要有智慧
[00:20:43.520 --> 00:20:44.520]  聖經告訴我們
[00:20:44.520 --> 00:20:48.720]  神的話語真的給我們有智慧
[00:20:48.720 --> 00:20:53.120]  教導我們過一個好的生活
[00:20:53.120 --> 00:20:58.520]  所以想保持生命的光亮
[00:20:58.520 --> 00:21:00.520]  就每天獨聽祈禱
[00:21:00.520 --> 00:21:03.720]  第三是信徒彼此交通勉勵
[00:21:03.720 --> 00:21:05.120]  同行
[00:21:05.120 --> 00:21:08.120]  我們用Zoom來
[00:21:08.120 --> 00:21:10.720]  每個月有兩次的祈禱會
[00:21:10.720 --> 00:21:13.320]  星期四第一和星期三
[00:21:13.320 --> 00:21:14.320]  星期四晚
[00:21:14.320 --> 00:21:17.920]  還有我們星期天八點九開始有個祈禱會
[00:21:17.920 --> 00:21:19.920]  和我們的崇拜
[00:21:19.920 --> 00:21:21.920]  都是我們相聚的機會
[00:21:21.920 --> 00:21:23.520]  我們希望疫情過去之後
[00:21:23.520 --> 00:21:25.920]  我們可以回來教會一起崇拜
[00:21:25.920 --> 00:21:28.120]  面對面聊天和吃飯
[00:21:28.120 --> 00:21:31.720]  現在暫時我們可以透過Zoom
[00:21:31.720 --> 00:21:34.520]  崇拜之後有十分鐘的分組
[00:21:34.520 --> 00:21:37.720]  其實都是非常好的機會
[00:21:37.720 --> 00:21:39.120]  我們多點勉勵
[00:21:39.120 --> 00:21:42.520]  因為在疫情當中
[00:21:42.520 --> 00:21:44.320]  一個人是很孤單的
[00:21:44.320 --> 00:21:45.720]  多點聊天
[00:21:45.720 --> 00:21:47.920]  還有積極行動
[00:21:47.920 --> 00:21:50.920]  參加教會的侍奉
[00:21:50.920 --> 00:21:52.120]  領人歸住
[00:21:52.120 --> 00:21:53.520]  衷心奉獻
[00:21:53.520 --> 00:21:56.720]  我知道我們教會最近有姐妹
[00:21:56.720 --> 00:21:58.520]  帶了信徒很開心
[00:21:58.520 --> 00:22:01.120]  講到衷心奉獻
[00:22:01.120 --> 00:22:04.120]  很多教會不敢叫會友奉獻
[00:22:04.120 --> 00:22:05.720]  怕講錢失感情
[00:22:05.720 --> 00:22:08.120]  但你知不知道耶穌基督講錢
[00:22:08.120 --> 00:22:09.920]  是多過講祈禱的
[00:22:09.920 --> 00:22:11.320]  耶穌基督講錢
[00:22:11.320 --> 00:22:13.920]  是多過講天堂和地獄加起來
[00:22:13.920 --> 00:22:15.720]  因為耶穌知道你的錢在哪裏
[00:22:15.720 --> 00:22:16.720]  你的心在哪裏
[00:22:16.720 --> 00:22:19.520]  我們教會四年了
[00:22:19.520 --> 00:22:21.520]  頭兩年其實發展得很快
[00:22:21.520 --> 00:22:23.520]  他的新人到二十多人
[00:22:23.520 --> 00:22:24.320]  很快
[00:22:24.320 --> 00:22:26.920]  但是疫情之後
[00:22:26.920 --> 00:22:28.520]  社會運動後面的疫情
[00:22:28.520 --> 00:22:31.320]  全香港所有的教會都受到打擊
[00:22:31.320 --> 00:22:35.120]  經濟上都有需要
[00:22:35.120 --> 00:22:37.120]  包括我們全恩堂在內
[00:22:37.120 --> 00:22:38.920]  所以這個是我們的家
[00:22:38.920 --> 00:22:40.320]  我鼓勵大家
[00:22:40.320 --> 00:22:44.120]  我講容易是江穆斯講
[00:22:44.120 --> 00:22:47.920]  因為我在全恩堂是沒有身份的
[00:22:47.920 --> 00:22:49.120]  我是一個會友
[00:22:49.120 --> 00:22:53.120]  所以我講你生我的氣就沒有問題
[00:22:53.120 --> 00:22:55.120]  我不想你生江穆斯的氣
[00:22:55.120 --> 00:22:57.320]  我希望講得大家清清楚楚
[00:22:57.320 --> 00:23:00.920]  聖經教導你是衷心奉獻
[00:23:00.920 --> 00:23:02.320]  十一的奉獻
[00:23:02.320 --> 00:23:04.920]  聖經也說如果你衷心奉獻的話
[00:23:04.920 --> 00:23:07.720]  上帝說我會打開天上的窗戶
[00:23:07.720 --> 00:23:11.120]  傾福給你們 甚至無處可容
[00:23:11.120 --> 00:23:13.520]  我自己身體力人
[00:23:13.520 --> 00:23:14.520]  我可以告訴你
[00:23:14.520 --> 00:23:16.720]  我的奉獻是超過十分之一的
[00:23:16.720 --> 00:23:18.320]  但是上帝真的很祝福我
[00:23:18.320 --> 00:23:20.120]  錢是越來越多的
[00:23:20.120 --> 00:23:22.920]  雖然我和我太太出去吃飯
[00:23:22.920 --> 00:23:24.720]  兩個人才吃一個餐
[00:23:24.720 --> 00:23:26.520]  不是我們沒有錢
[00:23:26.520 --> 00:23:29.120]  而是我們有一個瘦身計劃
[00:23:29.120 --> 00:23:30.520]  我太太要我瘦身
[00:23:30.520 --> 00:23:32.120]  如果不瘦身
[00:23:32.120 --> 00:23:34.120]  怎麼可以去侍奉神呢
[00:23:34.120 --> 00:23:37.520]  就回到第一點的作息平衡
[00:23:37.520 --> 00:23:38.920]  但是我鼓勵大家
[00:23:38.920 --> 00:23:40.120]  衷心奉獻
[00:23:40.120 --> 00:23:44.920]  你不是奉獻給全因堂的江穆斯
[00:23:44.920 --> 00:23:46.320]  趙執事
[00:23:46.320 --> 00:23:47.720]  你是奉獻給上帝
[00:23:47.720 --> 00:23:52.520]  我知道全因堂也很小心使用大家的金錢
[00:23:52.520 --> 00:23:58.920]  你的金錢會用在一個很有益處的地方
[00:23:58.920 --> 00:24:00.520]  所以我鼓勵大家
[00:24:00.520 --> 00:24:02.920]  在新年的時候
[00:24:02.920 --> 00:24:04.720]  你立志
[00:24:04.720 --> 00:24:05.920]  立志這三件事
[00:24:05.920 --> 00:24:07.920]  作息平衡
[00:24:07.920 --> 00:24:09.720]  與神同行
[00:24:09.720 --> 00:24:11.520]  彼此交通
[00:24:11.520 --> 00:24:12.920]  積極行動
[00:24:12.920 --> 00:24:14.720]  記不記得這16個字
[00:24:14.720 --> 00:24:17.320]  作息平衡
[00:24:17.320 --> 00:24:18.520]  與神同行
[00:24:18.520 --> 00:24:19.920]  彼此交通
[00:24:19.920 --> 00:24:21.120]  積極行動
[00:24:21.120 --> 00:24:22.120]  這個時候
[00:24:22.120 --> 00:24:25.920]  你這一年一定會過得很開心
[00:24:25.920 --> 00:24:28.120]  最後我要講一個歷史故事
[00:24:28.120 --> 00:24:30.120]  來提醒大家
[00:24:30.120 --> 00:24:32.320]  勉勵大家要警醒
[00:24:32.320 --> 00:24:33.520]  在80年前
[00:24:33.520 --> 00:24:34.720]  1941年
[00:24:34.720 --> 00:24:35.920]  12月7日
[00:24:35.920 --> 00:24:40.920]  日本海軍突襲珍珠港
[00:24:40.920 --> 00:24:42.720]  那天星期日上午
[00:24:42.720 --> 00:24:49.320]  美國在夏威夷的士兵
[00:24:49.320 --> 00:24:51.520]  剛剛起床
[00:24:51.520 --> 00:24:52.720]  沒有警醒
[00:24:52.720 --> 00:24:56.520]  結果整個太平洋艦隊就炸沉了
[00:24:56.520 --> 00:24:58.720]  死亡2400人
[00:24:58.720 --> 00:25:00.120]  受傷1100人
[00:25:00.120 --> 00:25:01.120]  當然了
[00:25:01.120 --> 00:25:02.720]  美國就醒過來
[00:25:02.720 --> 00:25:04.520]  用了幾年的時間
[00:25:04.520 --> 00:25:05.920]  結果打敗日本
[00:25:05.920 --> 00:25:09.120]  不過就損失了很多生命財產
[00:25:09.120 --> 00:25:10.120]  弟兄姊妹
[00:25:10.120 --> 00:25:11.120]  你都要警醒
[00:25:11.120 --> 00:25:14.720]  因為魔鬼就好像咆哮的獅子
[00:25:14.720 --> 00:25:16.120]  遍地遊行
[00:25:16.120 --> 00:25:18.120]  尋找那些可吞吃的人
[00:25:18.120 --> 00:25:20.320]  哪些可吞吃的就沒有警醒的
[00:25:20.320 --> 00:25:22.520]  所以記住大家
[00:25:22.520 --> 00:25:25.320]  那16個字
[00:25:25.320 --> 00:25:27.120]  我們要真的對神
[00:25:27.120 --> 00:25:27.520]  對人
[00:25:27.520 --> 00:25:28.320]  對自己
[00:25:28.320 --> 00:25:31.320]  都要在新一年裏面納治
[00:25:31.320 --> 00:25:34.920]  過一個很豐富的警醒的
[00:25:34.920 --> 00:25:37.920]  耶穌基督稱讚你的人
[00:25:37.920 --> 00:25:39.720]  做一個聰明的同類
[00:25:39.720 --> 00:25:42.120]  我們一起低頭祈禱
[00:25:42.120 --> 00:25:42.920]  親愛的主人
[00:25:42.920 --> 00:25:43.920]  我們多謝你
[00:25:43.920 --> 00:25:46.720]  讓我們平安的在新一年裏面
[00:25:46.720 --> 00:25:49.720]  今天我們有美好的陽光天氣
[00:25:49.720 --> 00:25:51.720]  讓我們有一個很淑女的家
[00:25:51.720 --> 00:25:53.120]  我們彼此相顧
[00:25:53.120 --> 00:25:55.920]  一個溫暖的美好的淑女的家
[00:25:55.920 --> 00:25:56.920]  我們多謝你
[00:25:56.920 --> 00:25:58.920]  我們願意在新一年裏面
[00:25:58.920 --> 00:26:01.320]  彼此勉勵同行
[00:26:01.320 --> 00:26:02.920]  我們自己在你面前
[00:26:02.920 --> 00:26:05.320]  要好好地讀經祈禱
[00:26:05.320 --> 00:26:08.520]  以致我們的燈有油
[00:26:08.520 --> 00:26:10.520]  我們要在教會裏面侍奉
[00:26:10.520 --> 00:26:12.120]  等候你的回來
[00:26:12.120 --> 00:26:15.320]  我們見到你的面的時候
[00:26:15.320 --> 00:26:16.520]  你就會稱讚我們
[00:26:16.520 --> 00:26:18.720]  一個良善忠心的僕人
[00:26:18.720 --> 00:26:22.920]  我們就得著上帝給我們的賞賜
[00:26:22.920 --> 00:26:23.720]  我們感恩
[00:26:23.720 --> 00:26:25.720]  禱告奉耶穌基督的名
[00:26:25.720 --> 00:26:26.720]  阿們
