
[00:00:00.000 --> 00:00:02.100]  可能很多病 所以經常說病
[00:18:27.400 --> 00:18:30.440]  其實表明了他已經預備好了
[00:18:30.440 --> 00:18:32.240]  因為過往的日子
[00:18:32.240 --> 00:18:35.040]  他一直被同胞認為是罪人
[00:18:35.040 --> 00:18:37.720]  和那些強盜 妓女
[00:18:37.720 --> 00:18:41.080]  都是視為不受歡迎的特殊群體
[00:18:41.080 --> 00:18:45.920]  他甚至去會堂聽拉比講聖經
[00:18:45.920 --> 00:18:50.760]  甚至去聖殿敬拜耶和華的機會都沒有
[00:18:50.760 --> 00:18:52.840]  因為別人不接納他
[00:18:52.840 --> 00:18:54.480]  他內心非常清楚
[00:18:54.480 --> 00:18:57.000]  他需要神的拯救
[00:18:57.000 --> 00:18:58.880]  他盼望神的拯救
[00:18:58.880 --> 00:19:00.960]  盼望神的拯救臨到的時候
[00:19:00.960 --> 00:19:03.760]  他就可以和神恢復關係
[00:19:03.760 --> 00:19:06.880]  甚至他盼望可以在社群當中
[00:19:06.880 --> 00:19:08.800]  重新得到那份尊重
[00:19:08.800 --> 00:19:11.880]  在舊約裡面 神的指紋是直柱
[00:19:11.880 --> 00:19:14.200]  來到他的拯救
[00:19:14.200 --> 00:19:18.640]  就臨到這群罪人 包括馬太
[00:19:18.640 --> 00:19:21.400]  當我們整合剛才所講到
[00:19:21.400 --> 00:19:23.320]  兩個很長的經文
[00:19:23.320 --> 00:19:26.600]  四章頭和六章中間的時間
[00:19:26.600 --> 00:19:29.800]  我們其實發現一個非常特別的
[00:19:29.800 --> 00:19:32.320]  文學寫作的鋪排
[00:19:32.320 --> 00:19:36.120]  我們選中間的一部份來看
[00:19:36.120 --> 00:19:38.040]  在五章十二到十六節
[00:19:38.040 --> 00:19:40.360]  講到耶穌醫治麻瘋病人
[00:19:40.360 --> 00:19:44.240]  然後講到治好癱子
[00:19:44.240 --> 00:19:46.960]  無論是麻瘋病人還是癱子
[00:19:46.960 --> 00:19:50.440]  是透過耶穌的潔淨和拯救
[00:19:50.440 --> 00:19:53.360]  他可以重新去親近神
[00:19:53.360 --> 00:19:55.680]  十四節講到這位麻瘋病人
[00:19:55.680 --> 00:19:59.400]  耶穌叫他把身體給祭祀灌汗
[00:19:59.400 --> 00:20:02.560]  而且要獻上禮物
[00:20:02.560 --> 00:20:04.440]  接著我問大家一個問題
[00:20:04.440 --> 00:20:07.560]  這些麻瘋病人之前有沒有機會去敬拜神
[00:20:07.560 --> 00:20:10.000]  有沒有機會去祭祀
[00:20:10.000 --> 00:20:11.480]  其實是沒有機會的
[00:20:11.480 --> 00:20:13.680]  因為他們是污穢的 不潔的
[00:20:13.680 --> 00:20:14.680]  他們不可以見人
[00:20:14.680 --> 00:20:15.960]  更加不可以見祭祀
[00:20:15.960 --> 00:20:18.200]  更加不可以去敬拜神
[00:20:18.200 --> 00:20:20.440]  但是耶穌潔淨了他們
[00:20:20.440 --> 00:20:21.520]  他們就可以做這件事
[00:20:21.520 --> 00:20:22.760]  他們可以親近神
[00:20:22.760 --> 00:20:24.280]  當然我們看到二十五節講到
[00:20:24.280 --> 00:20:27.080]  癱子同樣是去歸榮耀彼神
[00:20:27.080 --> 00:20:30.280]  以至重新去親近神
[00:20:30.280 --> 00:20:31.080]  我問大家一個問題
[00:20:31.080 --> 00:20:32.040]  在舊約裏面
[00:20:32.040 --> 00:20:38.600]  神的子民是藉著甚麼去親近神
[00:20:38.600 --> 00:20:40.280]  祭祀 沒錯
[00:20:40.280 --> 00:20:45.760]  就是聖殿的獻祭和宗教的禮儀去親近神
[00:20:45.760 --> 00:20:46.720]  因為藉著這件事
[00:20:46.720 --> 00:20:48.320]  他們才可以得以潔淨
[00:20:48.320 --> 00:20:49.520]  可以親近神
[00:20:49.520 --> 00:20:50.600]  當然祭祀
[00:20:50.600 --> 00:20:52.560]  這些宗教服侍的人員
[00:20:52.560 --> 00:20:55.960]  都是很重要的途徑當中的其中一個
[00:20:55.960 --> 00:20:56.600]  在舊約裏面
[00:20:56.600 --> 00:21:03.560]  哪一卷聖經是特別講到這些方面的情況呢
[00:21:03.560 --> 00:21:06.000]  沒錯是利未記 非常好
[00:21:06.000 --> 00:21:09.480]  利未記是指向這些方面
[00:21:09.480 --> 00:21:11.640]  其實在舊約裏面
[00:21:11.640 --> 00:21:13.760]  這個聖殿的獻祭和宗教禮儀
[00:21:13.760 --> 00:21:19.440]  其實是預表著耶穌基督將來所要做的行動
[00:21:19.440 --> 00:21:21.480]  當然我們再看後面
[00:21:21.480 --> 00:21:24.560]  耶穌呼召瑞利馬太
[00:21:24.560 --> 00:21:27.440]  接著他講到一個新與舊的一個比喻
[00:21:27.440 --> 00:21:30.800]  在裏面提到罪人是被揀選
[00:21:30.800 --> 00:21:33.880]  自認為是罪人的人要被揀選
[00:21:33.880 --> 00:21:35.560]  但是相反另一方面
[00:21:35.560 --> 00:21:38.720]  自以為意去埋怨神的那些法利塞人
[00:21:38.720 --> 00:21:40.040]  那些宗教領袖
[00:21:40.040 --> 00:21:42.560]  是不會相信耶穌的
[00:21:42.560 --> 00:21:44.800]  雖然他們都是神的百姓
[00:21:44.800 --> 00:21:47.800]  但是被分開了兩個群體
[00:21:47.800 --> 00:21:50.800]  而且新與舊是不能夠協調的
[00:21:50.800 --> 00:21:53.240]  後面那個比喻是這樣講的
[00:21:53.240 --> 00:21:55.240]  在舊約裏面同樣有一本書
[00:21:55.240 --> 00:21:58.440]  講到神的子民是被分開的
[00:21:58.440 --> 00:22:01.760]  一群人是因為背逆 埋怨神
[00:22:01.760 --> 00:22:04.000]  最終他們不能進入迦南地
[00:22:04.000 --> 00:22:07.880]  但是另一群人在恩典當中被揀選
[00:22:07.880 --> 00:22:11.680]  接著他們藉著神的恩典進入迦南地
[00:22:11.680 --> 00:22:16.600]  同樣這本書是文素記
[00:22:16.600 --> 00:22:18.080]  因為文素記裏面講到
[00:22:18.080 --> 00:22:20.440]  有兩次點算人數
[00:22:20.440 --> 00:22:22.480]  第二次點算人數的時間
[00:22:22.480 --> 00:22:25.440]  是講到那對以色列人
[00:22:25.440 --> 00:22:28.480]  一大部份人因為他們的埋怨神叛逆
[00:22:28.480 --> 00:22:31.360]  他們不能進入迦南地
[00:22:31.360 --> 00:22:33.360]  只有第二群人
[00:22:33.360 --> 00:22:35.840]  他們的子女可以進入迦南地
[00:22:35.840 --> 00:22:39.280]  唯有有兩個人在跟從這群人進入迦南地
[00:22:39.280 --> 00:22:42.400]  記得是哪兩個人
[00:22:42.400 --> 00:22:44.360]  迦勒和約書亞
[00:22:44.360 --> 00:22:47.880]  所以同樣是被分開的
[00:22:47.880 --> 00:22:50.280]  新舊不可以協調
[00:22:50.280 --> 00:22:52.160]  所以大家都猜到我想講什麼
[00:22:52.160 --> 00:22:53.680]  其實這個框架裏面
[00:22:53.680 --> 00:22:56.280]  是從耶穌在曠野受試探
[00:22:56.280 --> 00:22:58.960]  直到他選立十二使徒的時間
[00:22:58.960 --> 00:23:02.760]  在裏面耶穌用不同的事情去彰顯
[00:23:02.760 --> 00:23:04.960]  祂是那位創世記的神
[00:23:04.960 --> 00:23:07.160]  祂是那位蓄埃及記的神
[00:23:07.160 --> 00:23:11.360]  祂是那位利味記 文素記 生命記的神
[00:23:11.360 --> 00:23:13.520]  祂不斷用事情去提醒
[00:23:13.520 --> 00:23:15.600]  這些宗教領袖 提醒祂的百姓
[00:23:15.600 --> 00:23:17.600]  祂就是那位的神
[00:23:17.600 --> 00:23:20.040]  這裏很複雜 我沒有時間詳細講解
[00:23:20.040 --> 00:23:21.480]  有興趣的大家可以上網
[00:23:21.480 --> 00:23:23.760]  下載這個slide慢慢去理解
[00:23:23.760 --> 00:23:26.320]  慢慢去體會一下
[00:23:26.320 --> 00:23:28.200]  但是重點的是
[00:23:28.200 --> 00:23:30.200]  我們講到這些宗教領袖
[00:23:30.200 --> 00:23:33.000]  其實他們應該對
[00:23:33.000 --> 00:23:35.200]  摩西五經非常熟悉
[00:23:35.200 --> 00:23:37.160]  看到這些事情 經歷這些事情的時候
[00:23:37.160 --> 00:23:39.600]  他們竟然不會思想到
[00:23:39.600 --> 00:23:42.600]  他們想到這位的耶穌就是
[00:23:42.600 --> 00:23:45.080]  摩西五經的那位的神
[00:23:45.080 --> 00:23:47.120]  這個很可惜
[00:23:47.120 --> 00:23:49.240]  所以在他們的生命裏面
[00:23:49.240 --> 00:23:50.600]  他們的自以為意
[00:23:50.600 --> 00:23:53.720]  以及他們在自己的局限裏面的限制
[00:23:53.720 --> 00:23:55.880]  框在自己的框框裏面的時間
[00:23:55.880 --> 00:24:00.280]  是成為了阻攔他們認識神的情況
[00:24:00.280 --> 00:24:03.960]  所以今天我們有三方面的反思 反省
[00:24:03.960 --> 00:24:05.960]  我用ABC去表達
[00:24:05.960 --> 00:24:07.800]  第一個A就是Admit
[00:24:07.800 --> 00:24:11.320]  承認我們自己是一個無力自救的罪人
[00:24:11.320 --> 00:24:15.000]  我們得夢神的救恩全憑恩典
[00:24:15.000 --> 00:24:19.160]  不是憑著我們自己任何值得誇口的事情
[00:24:19.160 --> 00:24:21.480]  去賺取這份救恩
[00:24:21.480 --> 00:24:26.360]  無論這位的太子 無論馬太
[00:24:26.360 --> 00:24:30.120]  他們生命裏面知道自己是一個罪人
[00:24:30.120 --> 00:24:32.040]  沒有辦法救自己
[00:24:32.040 --> 00:24:34.200]  但是在耶穌基督的恩典裏面
[00:24:34.200 --> 00:24:35.960]  他們得夢拯救
[00:24:35.960 --> 00:24:39.480]  相反這些宗教領袖他們不能夠理解
[00:24:39.480 --> 00:24:45.240]  不能夠接受這位耶穌基督的救贖
[00:24:45.240 --> 00:24:48.640]  他們以為自己對聖經的了解 認識
[00:24:48.640 --> 00:24:50.880]  和對宗教的敬虔
[00:24:50.880 --> 00:24:55.680]  已經足夠讓他們賺取這份救贖和神的稱讚
[00:24:55.680 --> 00:24:58.720]  但結果剛剛相反
[00:24:58.720 --> 00:25:01.000]  要承認自己是無力自救的罪人
[00:25:01.000 --> 00:25:04.840]  其實不是對任何人來說都是那麼容易的
[00:25:04.840 --> 00:25:07.880]  但在神的裏面沒有難成的事
[00:25:07.880 --> 00:25:12.720]  我相信大家都聽過田家炳先生這個名字
[00:25:12.720 --> 00:25:16.520]  因為在很多的大小 中學裏面
[00:25:16.520 --> 00:25:21.440]  都會見到有些建築物是以他的名字命名的
[00:25:21.440 --> 00:25:24.760]  他前半生去創業 立業
[00:25:24.760 --> 00:25:27.760]  後半生去深工益
[00:25:27.760 --> 00:25:31.480]  在很多人的眼中他是一個大好人 慈善家
[00:25:31.480 --> 00:25:34.520]  但在2013年95歲的田先生
[00:25:34.520 --> 00:25:37.920]  他接受洗禮成為了基督徒
[00:25:37.920 --> 00:25:43.040]  最近天使心出了一本新的《天使心》一期
[00:25:43.040 --> 00:25:47.520]  裏面的封面就是用田先生作為封面
[00:25:47.520 --> 00:25:49.440]  有一個故事說到一位弟兄
[00:25:49.440 --> 00:25:52.000]  拿著一本天使心在地鐵裏面看
[00:25:52.000 --> 00:25:56.160]  在過程當中 他翻來翻去
[00:25:56.160 --> 00:25:58.560]  突然間旁邊有一位不認識他的老伯伯
[00:25:58.560 --> 00:26:00.960]  就走過來和他聊天
[00:26:00.960 --> 00:26:02.680]  吸引到他注意的
[00:26:02.680 --> 00:26:06.400]  其實就是封面那位田先生的照片
[00:26:06.400 --> 00:26:09.760]  他看到之後問到底這本書講什麼
[00:26:09.760 --> 00:26:13.040]  接著說到田先生竟然信耶穌
[00:26:13.040 --> 00:26:14.840]  接著他很驚奇
[00:26:14.840 --> 00:26:17.920]  為什麼一個這麼好的人都要信耶穌呢
[00:26:17.920 --> 00:26:23.680]  因為這位老伯伯正正就是田先生的前下屬
[00:26:23.680 --> 00:26:28.840]  他不能夠明白為什麼一個好人要信耶穌
[00:26:28.840 --> 00:26:32.800]  的確在田先生信耶穌的過程當中
[00:26:32.800 --> 00:26:34.720]  一直要承認自己是一個罪人
[00:26:34.720 --> 00:26:37.080]  是一個對他來說很大的難處
[00:26:37.080 --> 00:26:39.600]  直到有一位的目者提醒他
[00:26:39.600 --> 00:26:44.080]  要到神的那裏就要符合一個更高的要求
[00:26:44.080 --> 00:26:48.280]  就好像天堂一樣不能夠容納一點的罪
[00:26:48.280 --> 00:26:50.760]  這位目者講到一個例子
[00:26:50.760 --> 00:26:53.840]  就說當人去探病的時候
[00:26:53.840 --> 00:26:56.280]  特別是探一些重病的人
[00:26:56.280 --> 00:26:59.360]  比如說一些換骨髓的病人的時候
[00:26:59.360 --> 00:27:03.000]  我們知道這些病人要在一個完全隔離的
[00:27:03.000 --> 00:27:07.760]  一個乾淨的 沒有細菌的一個房間裏面
[00:27:07.760 --> 00:27:11.000]  當一些親朋好友去探望他的時候
[00:27:11.000 --> 00:27:13.160]  他不是說這些親朋好友自己很乾淨
[00:27:13.160 --> 00:27:16.040]  或者在家裏洗了十次澡 二十次澡就可以了
[00:27:16.040 --> 00:27:20.640]  他要去到醫院做一個消毒的過程
[00:27:20.640 --> 00:27:25.320]  他要穿一些衣服 要經過消毒藥水的噴射
[00:27:25.320 --> 00:27:28.480]  然後才可以進入這個房間
[00:27:28.480 --> 00:27:31.600]  因為那位的病人 換骨髓的病人
[00:27:31.600 --> 00:27:33.480]  他一點抵抗力都沒有
[00:27:33.480 --> 00:27:37.360]  只要有一點的細菌在裏面的時間
[00:27:37.360 --> 00:27:40.520]  這個病人就很危險
[00:27:40.520 --> 00:27:43.320]  所以聽完這個故事的時候
[00:27:43.320 --> 00:27:45.760]  田先生明白要進入天堂的當中
[00:27:45.760 --> 00:27:48.520]  一點罪都不可以容納的
[00:27:48.520 --> 00:27:51.720]  雖然這些肉眼看不到的細菌
[00:27:51.720 --> 00:27:54.120]  就好像一些外表看不到的罪
[00:27:54.120 --> 00:27:56.120]  但田先生去明白
[00:27:56.120 --> 00:27:58.000]  其實在神的裏面
[00:27:58.000 --> 00:28:02.040]  他作為一個人 他同樣有七情六慾
[00:28:02.040 --> 00:28:04.520]  一樣會犯罪 犯錯
[00:28:04.520 --> 00:28:06.880]  所以他說 他在見證裏面說
[00:28:06.880 --> 00:28:09.400]  在人的眼中 他是一個好人
[00:28:09.400 --> 00:28:13.400]  但在神的眼中 他依然是一個罪人
[00:28:13.400 --> 00:28:15.800]  所以第一點 藉著今天的經文
[00:28:15.800 --> 00:28:17.360]  我們希望提醒我們
[00:28:17.360 --> 00:28:19.880]  我們要承認我們是一個無力自救的罪人
[00:28:19.880 --> 00:28:24.880]  德蒙神的恩典是一個美好的事情
[00:28:24.880 --> 00:28:27.200]  第二個 我們要相信耶穌基督的救恩
[00:28:27.200 --> 00:28:30.520]  能夠拯救和改變我們的生命
[00:28:30.520 --> 00:28:33.040]  我們見到在經文的記載裏面
[00:28:33.040 --> 00:28:35.360]  無論是說到這個坦子和馬太
[00:28:35.360 --> 00:28:37.480]  當他們被拯救的時候
[00:28:37.480 --> 00:28:39.880]  去面對這位赦罪的主的時候
[00:28:39.880 --> 00:28:42.840]  他們不再是以前那位罪人
[00:28:42.840 --> 00:28:44.440]  他們的生命就改變了
[00:28:44.440 --> 00:28:48.320]  在神的眼中 他們是被神稱為義的人
[00:28:48.320 --> 00:28:52.160]  他們不再屬於一個被輕看 被藐視的群體
[00:28:52.160 --> 00:28:56.600]  他們更加被神使用生命去被神彰顯
[00:28:56.600 --> 00:28:59.880]  去見證耶穌的救贖
[00:28:59.880 --> 00:29:02.120]  我們想一個問題
[00:29:02.120 --> 00:29:04.600]  我們看看馬太的改變
[00:29:04.600 --> 00:29:06.080]  首先想問問大家
[00:29:06.080 --> 00:29:07.320]  如果四福音書裏面
[00:29:07.320 --> 00:29:11.360]  你覺得哪一卷書是最長的
[00:29:11.360 --> 00:29:13.800]  馬太福音是最長的
[00:29:13.800 --> 00:29:16.840]  馬太福音 當然所有福音書都是記載
[00:29:16.840 --> 00:29:20.280]  神怎樣去行使他的權柄
[00:29:20.280 --> 00:29:23.640]  和見證他是一位救贖主
[00:29:23.640 --> 00:29:26.640]  全部是真理 真實的事情
[00:29:26.640 --> 00:29:32.360]  但神竟然用一個之前是利用職權向同胞
[00:29:32.360 --> 00:29:35.120]  多收取這些稅款
[00:29:35.120 --> 00:29:38.880]  即是說他是一個不斷說謊的人
[00:29:38.880 --> 00:29:40.720]  不斷說謊的人
[00:29:40.720 --> 00:29:42.640]  他竟然被神改變之後
[00:29:42.640 --> 00:29:46.800]  寫下神怎樣去拯救人的故事
[00:29:46.800 --> 00:29:49.440]  而且是最長的福音書
[00:29:49.440 --> 00:29:51.360]  如果你選人 你會不會選一個
[00:29:51.360 --> 00:29:53.640]  原先是不斷說謊的人
[00:29:53.640 --> 00:29:57.120]  然後寫一些這麼重要的信息
[00:29:57.120 --> 00:29:59.080]  唯有神可以改變人
[00:29:59.080 --> 00:30:02.480]  我們相信神的救恩必定能夠拯救
[00:30:02.480 --> 00:30:04.760]  和改變我們的生命
[00:30:04.760 --> 00:30:08.960]  第三方面 「慈」是cross my boundaries
[00:30:08.960 --> 00:30:12.640]  我們要跨越 超越我們所有的限制
[00:30:12.640 --> 00:30:14.760]  為了福音的好處
[00:30:14.760 --> 00:30:16.000]  我們有理性的限制
[00:30:16.000 --> 00:30:17.320]  我們有感性的限制
[00:30:17.320 --> 00:30:20.280]  情感方面的限制
[00:30:20.280 --> 00:30:22.680]  法利賽人突破不了這方面
[00:30:22.680 --> 00:30:25.680]  但神在聖經裏面多次告訴我們
[00:30:25.680 --> 00:30:27.200]  天怎樣高過地
[00:30:27.200 --> 00:30:30.840]  照樣神的道路都要高過我們的道路
[00:30:30.840 --> 00:30:34.280]  神的意念都要高過我們的意念
[00:30:34.280 --> 00:30:37.000]  這些限制 人的限制
[00:30:37.000 --> 00:30:40.440]  是不可以阻攔神的工作
[00:30:40.440 --> 00:30:42.560]  我們都會有不同的限制
[00:30:42.560 --> 00:30:45.280]  我也有我的限制
[00:30:45.280 --> 00:30:47.440]  我在內地長大 受了很多教育
[00:30:47.440 --> 00:30:50.760]  特別我們受的教育就是愛國主義教育
[00:30:50.760 --> 00:30:53.760]  還有內地很多傳媒 媒體
[00:30:53.760 --> 00:30:57.040]  有很多信息是從小到大給我們的
[00:30:57.040 --> 00:31:00.040]  而且我還有一個爸爸
[00:31:00.040 --> 00:31:01.320]  他有一個很特別的地方
[00:31:01.320 --> 00:31:03.720]  就是他強烈的反日
[00:31:03.720 --> 00:31:05.520]  直到今天他也是
[00:31:05.520 --> 00:31:07.360]  他很反日
[00:31:07.360 --> 00:31:08.560]  所以情感裏面
[00:31:08.560 --> 00:31:11.960]  我本來是一個不喜歡日本的人
[00:31:11.960 --> 00:31:13.720]  我那時候和我太太拍拖
[00:31:13.720 --> 00:31:14.880]  她是香港人
[00:31:14.880 --> 00:31:16.800]  我跟她說 結婚之後
[00:31:16.800 --> 00:31:20.000]  我很有可能不會和你去日本旅行
[00:31:20.000 --> 00:31:22.640]  因為我真的不喜歡日本
[00:31:22.640 --> 00:31:26.560]  但福音和神的說話在改變我
[00:31:26.560 --> 00:31:28.800]  特別當我讀到約拿書的時候
[00:31:28.800 --> 00:31:32.160]  我看到神的拯救神的憐憫
[00:31:32.160 --> 00:31:35.840]  是不會被我們的民族情懷所限制的
[00:31:35.840 --> 00:31:39.040]  神要我們跟隨祂的這班人
[00:31:39.040 --> 00:31:40.440]  我們要愛倫者
[00:31:40.440 --> 00:31:44.800]  甚至要我們去愛仇敵
[00:31:44.800 --> 00:31:46.640]  我們要思考這個問題
[00:31:46.640 --> 00:31:48.440]  同樣在香港
[00:31:48.440 --> 00:31:51.120]  有很多事情讓我們去反思
[00:31:51.120 --> 00:31:53.240]  其中一件事就是中港矛盾
[00:31:53.240 --> 00:31:56.160]  其實不斷會牽引我們的神經
[00:31:56.160 --> 00:31:58.040]  一件事發生 另一件事又發生
[00:31:58.040 --> 00:32:01.120]  不斷會讓我們有很多的思考
[00:32:01.120 --> 00:32:03.240]  作為香港本地的信徒
[00:32:03.240 --> 00:32:05.880]  我們會不會有時都會有這些衝擊
[00:32:05.880 --> 00:32:09.120]  會不會有些人的想法
[00:32:09.120 --> 00:32:11.240]  對內地同胞的想法
[00:32:11.240 --> 00:32:15.880]  都有一種特別的情況在裏面
[00:32:15.880 --> 00:32:17.640]  如果我閉上眼
[00:32:17.640 --> 00:32:19.960]  我講起一個內地人的時候
[00:32:19.960 --> 00:32:23.600]  你腦裏會浮現一個什麼圖畫呢
[00:32:23.600 --> 00:32:25.840]  浮現一班拿著行李
[00:32:25.840 --> 00:32:29.080]  在MTR裏面很不守規矩的人
[00:32:29.080 --> 00:32:30.800]  浮現一個圖畫
[00:32:30.800 --> 00:32:35.920]  他們不斷過來買奶粉 搶奶粉的一個圖畫
[00:32:35.920 --> 00:32:36.960]  還是一班人
[00:32:36.960 --> 00:32:39.680]  他們真的不斷在香港買樓
[00:32:39.680 --> 00:32:42.760]  將樓價抬得越來越高的一班人
[00:32:42.760 --> 00:32:44.720]  會不會有這個圖畫呢
[00:32:44.720 --> 00:32:46.920]  還是另一個圖畫就是說
[00:32:46.920 --> 00:32:49.240]  當我們想起這班人的時間
[00:32:49.240 --> 00:32:50.480]  我們會知道
[00:32:50.480 --> 00:32:55.520]  他們同樣是神所愛的一班福音未得之民
[00:32:55.520 --> 00:32:57.680]  他們同樣是神所愛的
[00:32:57.680 --> 00:33:00.720]  憐憫的一班迷失的群羊
[00:33:00.720 --> 00:33:03.240]  神要去拯救他們
[00:33:03.240 --> 00:33:07.840]  兩個完全不同的圖畫
[00:33:07.840 --> 00:33:11.080]  現在國內的宗教政策不斷在改變
[00:33:11.080 --> 00:33:13.920]  在國內傳福音變得很艱難
[00:33:13.920 --> 00:33:16.720]  甚至在網絡裏面的信息交流
[00:33:16.720 --> 00:33:19.080]  都受到越來越多的限制
[00:33:19.080 --> 00:33:21.160]  我們有機會回內地
[00:33:21.160 --> 00:33:23.480]  我們求神賜位給我們
[00:33:23.480 --> 00:33:28.000]  讓我們懂得如何在有好的空間當中
[00:33:28.000 --> 00:33:29.560]  去做神的工作
[00:33:29.560 --> 00:33:31.680]  鼓勵對當地的信徒
[00:33:31.680 --> 00:33:34.160]  但另一方面我們同時要看到
[00:33:34.160 --> 00:33:36.640]  神是將一班國內的家庭
[00:33:36.640 --> 00:33:40.520]  帶到香港這個信仰自由的地方
[00:33:40.520 --> 00:33:42.960]  我們相信神對這些家庭
[00:33:42.960 --> 00:33:45.600]  其實有祂的美善計劃
[00:33:45.600 --> 00:33:47.200]  很奇妙的是
[00:33:47.200 --> 00:33:49.520]  在太古城過去半年的時間
[00:33:49.520 --> 00:33:51.120]  我們一次過可以接觸到
[00:33:51.120 --> 00:33:55.200]  三十多個住在附近的內地的家庭
[00:33:55.200 --> 00:33:57.920]  我們開辦了不同的活動和課程
[00:33:57.920 --> 00:34:01.640]  希望幫助他們認識耶穌 認識福音
[00:34:01.640 --> 00:34:04.440]  在人看來這的確是一個很難的事
[00:34:04.440 --> 00:34:06.160]  又大又難
[00:34:06.160 --> 00:34:07.760]  我們覺得人手有缺乏
[00:34:07.760 --> 00:34:10.480]  我們覺得配套都可能有缺乏
[00:34:10.480 --> 00:34:13.240]  甚至我們有時服侍時都覺得有時是佛力
[00:34:13.240 --> 00:34:16.320]  我們不知道怎樣去幫他們認識耶穌
[00:34:16.320 --> 00:34:19.680]  因為他們當中其實有些物質生活比較豐富
[00:34:19.680 --> 00:34:22.360]  他們好像沒有什麼需要
[00:34:22.360 --> 00:34:25.960]  但我們知道這三十多個內地的家庭
[00:34:25.960 --> 00:34:29.880]  是神一個一個從內地不同的地方帶到香港
[00:34:29.880 --> 00:34:32.480]  甚至帶到我們的教會當中
[00:34:32.480 --> 00:34:37.000]  我相信神不是徒然地將他們帶在我們當中
[00:34:37.000 --> 00:34:40.280]  而是有更大的祝福要等著他們
[00:34:40.280 --> 00:34:43.320]  在神的裏面去智取
[00:34:43.320 --> 00:34:46.640]  我邀請大家為普通亞仕宮祈禱
[00:34:46.640 --> 00:34:49.320]  也為這三十多個家庭去祈禱
[00:34:49.320 --> 00:34:51.640]  在祈禱當中 如果神感動你
[00:34:51.640 --> 00:34:53.800]  要你參與在當中服侍
[00:34:53.800 --> 00:34:55.640]  你可以和我聯絡
[00:34:55.640 --> 00:34:58.880]  我們特別在婦女和小朋友的侍宮裏
[00:34:58.880 --> 00:35:02.800]  特別需要人手一起去參與
[00:35:02.800 --> 00:35:04.120]  所以這裏告訴我們
[00:35:04.120 --> 00:35:06.920]  我們要跨越我們的限制
[00:35:06.920 --> 00:35:10.920]  突破我們自我的理性和感性的限制
[00:35:10.920 --> 00:35:15.160]  以至於我們可以竭力地去傳揚福音
[00:35:15.160 --> 00:35:16.880]  今天有三個反省
[00:35:16.880 --> 00:35:18.680]  A B C
[00:35:18.680 --> 00:35:21.360]  承認自己是一個無力自救的罪人
[00:35:21.360 --> 00:35:23.240]  相信耶穌基督的救恩
[00:35:23.240 --> 00:35:25.480]  必定能夠改變我們的生命
[00:35:25.480 --> 00:35:28.880]  最後我們要跨越我們的界限
[00:35:28.880 --> 00:35:30.360]  跨越我們的限制
[00:35:30.360 --> 00:35:33.000]  去見證各位有真有活的主
