
[00:00:00.000 --> 00:00:11.000]  數天前,南韓總統文在寅在板門店南北分界線的南方
[00:25:25.000 --> 00:25:29.000]  受到被剝奪的威嚇
[00:25:29.000 --> 00:25:31.000]  這種無奈
[00:25:31.000 --> 00:25:35.000]  令人覺得很無力
[00:25:35.000 --> 00:25:37.000]  很擔心受到壓制
[00:25:37.000 --> 00:25:39.000]  受到限制
[00:25:39.000 --> 00:25:41.000]  將來如何
[00:25:41.000 --> 00:25:43.000]  其實沒有人能夠說得定
[00:25:43.000 --> 00:25:46.000]  但我們不要以為
[00:25:46.000 --> 00:25:49.000]  只有那些有自由和自主的人
[00:25:49.000 --> 00:25:52.000]  才有能力解決問題
[00:25:52.000 --> 00:25:55.000]  才有能力滿足人的需要
[00:25:55.000 --> 00:25:57.000]  故事裏面那一位
[00:25:57.000 --> 00:25:58.000]  按自己的意願
[00:25:58.000 --> 00:26:00.000]  自由地向北走
[00:26:00.000 --> 00:26:03.000]  又向南走的銀庫總管的欠缺
[00:26:03.000 --> 00:26:04.000]  正是被那一位
[00:26:04.000 --> 00:26:10.000]  不自主地向南走向北走的肥力
[00:26:10.000 --> 00:26:14.000]  所滿足和解答
[00:26:14.000 --> 00:26:18.000]  如果我們再追問肥力
[00:26:18.000 --> 00:26:21.000]  再看看他的故事
[00:26:21.000 --> 00:26:24.000]  其實他正正是在耶路撒冷
[00:26:24.000 --> 00:26:28.000]  被迫害而需要逃走的人群裏面
[00:26:28.000 --> 00:26:34.000]  其中一個來的
[00:26:34.000 --> 00:26:37.000]  找到信仰的中心
[00:26:37.000 --> 00:26:39.000]  成為人生的中心
[00:26:39.000 --> 00:26:41.000]  無論向南走
[00:26:41.000 --> 00:26:43.000]  還是向北走
[00:26:43.000 --> 00:26:45.000]  都不失去方向
[00:26:45.000 --> 00:26:47.000]  無論是自主的旅程
[00:26:47.000 --> 00:26:49.000]  還是被動的旅程
[00:26:49.000 --> 00:26:50.000]  無論得到什麼
[00:26:50.000 --> 00:26:52.000]  失去什麼
[00:26:52.000 --> 00:26:55.000]  都不失去人生的尾線
[00:26:55.000 --> 00:26:56.000]  讓我們以幾句
[00:26:56.000 --> 00:26:59.000]  記載在希伯來書十三章十四節
[00:26:59.000 --> 00:27:00.000]  勉勵初期信徒的話
[00:27:00.000 --> 00:27:03.000]  來互相提醒
[00:27:03.000 --> 00:27:05.000]  在這裏
[00:27:05.000 --> 00:27:08.000]  我們本沒有永存的城
[00:27:08.000 --> 00:27:12.000]  我們在尋找那將要來的城
[00:27:12.000 --> 00:27:17.000]  只是你們不可忘記行善和分享
[00:27:17.000 --> 00:27:21.000]  因為這樣的祭物是上帝所喜悅的
[00:27:21.000 --> 00:27:23.000]  古人教導我們
[00:27:23.000 --> 00:27:25.000]  達則兼善天下
[00:27:25.000 --> 00:27:29.000]  窮則獨善其身
[00:27:29.000 --> 00:27:31.000]  在時不與我的時候
[00:27:31.000 --> 00:27:36.000]  仍然行善和分享是難能可貴
[00:27:36.000 --> 00:27:37.360]  上主恩代我們
