
[00:00:00.000 --> 00:00:01.760]  第一節目又讀聖經了
[00:16:34.000 --> 00:16:35.300]  車又脫落了
[00:16:35.300 --> 00:16:36.200]  不行了
[00:16:36.200 --> 00:16:38.000]  這次我們快點走了
[00:16:38.000 --> 00:16:40.600]  因為耶和華攻擊我們
[00:16:40.600 --> 00:16:41.800]  士兵都看到了
[00:16:41.800 --> 00:16:43.700]  這個時候耶和華對摩西說
[00:16:43.700 --> 00:16:46.000]  你向海深象
[00:16:46.000 --> 00:16:48.400]  叫水營合載埃及人
[00:16:48.400 --> 00:16:50.900]  並他們的車輛馬兵身上
[00:16:50.900 --> 00:16:52.600]  那麼這個時間
[00:16:52.600 --> 00:16:54.400]  耶和華向摩西說
[00:16:54.400 --> 00:16:55.500]  向海深象
[00:16:55.500 --> 00:16:57.400]  令到水合番
[00:16:57.400 --> 00:16:59.800]  就是說摩西已經是最後一個人
[00:16:59.800 --> 00:17:01.500]  都過了海
[00:17:01.500 --> 00:17:03.000]  反過來看
[00:17:03.000 --> 00:17:04.900]  士兵還在海底
[00:17:04.900 --> 00:17:05.400]  哇
[00:17:05.400 --> 00:17:06.300]  又脫落了
[00:17:06.300 --> 00:17:07.900]  拿著車輪不知怎麼辦
[00:17:07.900 --> 00:17:08.900]  爛了
[00:17:08.900 --> 00:17:10.900]  馬又不聽話了
[00:17:10.900 --> 00:17:12.400]  很害怕的時候
[00:17:12.400 --> 00:17:13.000]  指
[00:17:13.000 --> 00:17:13.800]  一指
[00:17:13.800 --> 00:17:15.600]  海水合番
[00:17:15.600 --> 00:17:19.000]  摩西就向海深象
[00:17:19.000 --> 00:17:21.000]  第三點要大家看的
[00:17:21.000 --> 00:17:23.200]  就是到天一亮
[00:17:23.200 --> 00:17:24.500]  到了天一亮
[00:17:24.500 --> 00:17:27.000]  海水營救復原
[00:17:27.000 --> 00:17:30.500]  埃及人避水逃跑的時候
[00:17:30.500 --> 00:17:31.000]  哇
[00:17:31.000 --> 00:17:31.500]  不行了
[00:17:31.500 --> 00:17:32.200]  水衝回來了
[00:17:32.200 --> 00:17:33.100]  走啊
[00:17:33.100 --> 00:17:34.600]  想跑回上岸
[00:17:34.600 --> 00:17:38.100]  耶和華就把他們推回在海中
[00:17:38.100 --> 00:17:41.200]  就是說用海水將他們沖到全跌了
[00:17:41.200 --> 00:17:42.800]  全滾在水底
[00:17:42.800 --> 00:17:43.900]  哇
[00:17:43.900 --> 00:17:46.700]  在水裏面浸死了
[00:17:46.700 --> 00:17:49.200]  第三點特別藍色字要大家看
[00:17:49.200 --> 00:17:52.300]  是到了天一亮
[00:17:52.300 --> 00:17:55.000]  那麼這個到天一亮
[00:17:55.000 --> 00:17:57.400]  為什麼要到天一亮呢?半夜不行嗎?
[00:17:57.400 --> 00:18:02.600]  這個天一亮可能有些屬靈的意義
[00:18:02.600 --> 00:18:08.100]  因為在詩篇第四十六篇
[00:18:08.100 --> 00:18:10.600]  都有這一句中文
[00:18:10.600 --> 00:18:12.100]  不過沒有一個念字
[00:18:12.100 --> 00:18:14.200]  到天一亮
[00:18:14.200 --> 00:18:15.300]  那裏說
[00:18:15.300 --> 00:18:16.600]  有一道河
[00:18:16.600 --> 00:18:18.300]  死神的城
[00:18:18.300 --> 00:18:19.200]  去到神的城
[00:18:19.200 --> 00:18:20.700]  就在那個城的分岔
[00:18:20.700 --> 00:18:24.400]  令到那個城很受安慰
[00:18:24.400 --> 00:18:28.000]  到天一亮神必幫助者城
[00:18:28.000 --> 00:18:30.500]  詩篇第四十六篇第五節
[00:18:30.500 --> 00:18:32.600]  到天一亮神必幫助者城
[00:18:32.600 --> 00:18:33.300]  咦
[00:18:33.300 --> 00:18:34.800]  這個城受慰困
[00:18:34.800 --> 00:18:37.600]  不過有道神的河圍著它
[00:18:37.600 --> 00:18:38.600]  保護著
[00:18:38.600 --> 00:18:40.400]  令它很舒服
[00:18:40.400 --> 00:18:41.300]  那麼另外呢
[00:18:41.300 --> 00:18:43.500]  就是到天一亮神必幫助者城
[00:18:43.500 --> 00:18:44.900]  那為什麼要到天一亮啊?
[00:18:44.900 --> 00:18:46.600]  天黑不幫得啊?
[00:18:46.600 --> 00:18:48.000]  正午不幫得啊?
[00:18:48.000 --> 00:18:49.300]  不是
[00:18:49.300 --> 00:18:52.300]  到天一亮很多時候是會
[00:18:52.300 --> 00:18:53.500]  起碼這兩道
[00:18:53.500 --> 00:18:55.100]  我覺得是指
[00:18:55.100 --> 00:18:57.100]  是可以隱喻指
[00:18:57.100 --> 00:19:00.300]  神指定的時間
[00:19:00.300 --> 00:19:02.300]  神安排的時間
[00:19:02.300 --> 00:19:03.400]  到了
[00:19:03.400 --> 00:19:05.200]  海水營救復原
[00:19:05.200 --> 00:19:06.800]  於是他們圖畫的時候
[00:19:06.800 --> 00:19:09.000]  就被推翻在海中
[00:19:09.000 --> 00:19:10.500]  因此
[00:19:10.500 --> 00:19:11.500]  哎呀神啊
[00:19:11.500 --> 00:19:12.200]  我很害怕啊
[00:19:12.200 --> 00:19:13.000]  不知道怎麼辦啊
[00:19:13.000 --> 00:19:16.000]  你站著看神為你做些什麼救恩
[00:19:16.000 --> 00:19:16.700]  然後呢
[00:19:16.700 --> 00:19:18.500]  你閉上嘴巴看
[00:19:18.500 --> 00:19:19.700]  然後神就說
[00:19:19.700 --> 00:19:22.800]  你將你信心的象指向紅海吧
[00:19:22.800 --> 00:19:25.300]  紅海就分開走乾地
[00:19:25.300 --> 00:19:27.500]  然後埃及人追過來的時候
[00:19:27.500 --> 00:19:29.300]  時間到了
[00:19:29.300 --> 00:19:30.100]  你要知道
[00:19:30.100 --> 00:19:32.300]  神有祂的時間
[00:19:32.300 --> 00:19:33.300]  到天一亮
[00:19:33.300 --> 00:19:35.300]  就是神的時間到了
[00:19:35.300 --> 00:19:37.600]  你就好像看到明亮成神星那樣
[00:19:37.600 --> 00:19:39.200]  時間到了
[00:19:39.200 --> 00:19:40.300]  神的時間到了
[00:19:40.300 --> 00:19:41.800]  海水就會合起來
[00:19:41.800 --> 00:19:43.900]  將敵人掩蓋
[00:19:43.900 --> 00:19:44.600]  那麼這個呢
[00:19:44.600 --> 00:19:47.600]  你要信靠神有祂的時間的
[00:19:47.600 --> 00:19:51.400]  為什麼還沒做啊?
[00:19:51.400 --> 00:19:53.300]  為什麼你不用地震
[00:19:53.300 --> 00:19:53.900]  列在地上
[00:19:53.900 --> 00:19:55.500]  軍兵跌落就可以嗎?
[00:19:55.500 --> 00:19:58.300]  我們都不用那麼怕過紅海了
[00:19:58.300 --> 00:20:00.300]  你做意識的人過紅海怕不怕?
[00:20:00.300 --> 00:20:01.300]  當然怕啊
[00:20:01.300 --> 00:20:02.900]  兩邊水啊
[00:20:02.900 --> 00:20:03.900]  那什麼時候合起來
[00:20:03.900 --> 00:20:04.800]  就沒有了
[00:20:04.800 --> 00:20:06.300]  一樣怕啊
[00:20:06.300 --> 00:20:07.500]  那不如你遠遠地
[00:20:07.500 --> 00:20:08.900]  就在地震列在地上
[00:20:08.900 --> 00:20:11.200]  所有埃及軍兵跌落
[00:20:11.200 --> 00:20:11.600]  哎呀
[00:20:11.600 --> 00:20:12.500]  那就很開心了
[00:20:12.500 --> 00:20:13.400]  不行啊
[00:20:13.400 --> 00:20:15.200]  但是神是要這樣做
[00:20:15.200 --> 00:20:16.200]  祂有祂的時間
[00:20:16.200 --> 00:20:18.200]  祂有祂的方法
[00:20:18.200 --> 00:20:19.600]  到天一亮
[00:20:19.600 --> 00:20:21.300]  神就會做了
[00:20:21.300 --> 00:20:22.300]  水就回流
[00:20:22.300 --> 00:20:24.200]  淹沒了車輛和兵馬
[00:20:24.200 --> 00:20:25.300]  那些跟意識的人
[00:20:25.300 --> 00:20:26.800]  落海法老的全軍
[00:20:26.800 --> 00:20:29.800]  連一個也沒有剩下
[00:20:29.800 --> 00:20:30.500]  沒有
[00:20:30.500 --> 00:20:32.100]  如果我看過這套電影
[00:20:32.100 --> 00:20:33.400]  講摩西呢
[00:20:33.400 --> 00:20:36.300]  就只有法老一個自己走而已
[00:20:36.300 --> 00:20:37.100]  他都沒有下去
[00:20:37.100 --> 00:20:38.500]  在旁邊的山上面看
[00:20:38.500 --> 00:20:39.500]  哎呀
[00:20:39.500 --> 00:20:40.800]  悲傷到不得了
[00:20:40.800 --> 00:20:42.400]  那就唯有走了
[00:20:42.400 --> 00:20:44.100]  那麼一個也沒有剩下
[00:20:44.100 --> 00:20:46.600]  意識的人卻在海中走乾地
[00:20:46.600 --> 00:20:48.000]  水在灘門的左右
[00:20:48.000 --> 00:20:49.300]  鑿了長門
[00:20:49.300 --> 00:20:50.700]  鑿了矮牆
[00:20:50.700 --> 00:20:51.200]  啊
[00:20:51.200 --> 00:20:51.900]  厲害
[00:20:51.900 --> 00:20:53.000]  那你知道呢
[00:20:53.000 --> 00:20:55.200]  就是這句今天要跟大家講的
[00:20:55.200 --> 00:20:57.100]  特別第三點
[00:20:57.100 --> 00:20:57.900]  記得
[00:20:57.900 --> 00:21:00.400]  到天一亮
[00:21:00.400 --> 00:21:01.500]  時間一到
[00:21:01.500 --> 00:21:02.600]  時間一到
[00:21:02.600 --> 00:21:04.100]  就會發生的了
[00:21:04.100 --> 00:21:04.900]  有信心的
[00:21:04.900 --> 00:21:06.600]  我們一起禱告吧
[00:21:06.600 --> 00:21:07.900]  多謝我們的主
[00:21:07.900 --> 00:21:10.700]  剛才讀了很長的聖經
[00:21:10.700 --> 00:21:12.400]  就給我們看到一個
[00:21:12.400 --> 00:21:14.400]  以往發生的事
[00:21:14.400 --> 00:21:15.600]  是你怎樣
[00:21:15.600 --> 00:21:17.600]  你的手一步一步一步
[00:21:17.600 --> 00:21:20.000]  將埃及軍兵帶出來
[00:21:20.000 --> 00:21:21.400]  讓他們以為
[00:21:21.400 --> 00:21:21.600]  啊
[00:21:21.600 --> 00:21:23.700]  以色列人走錯路迷路了
[00:21:23.700 --> 00:21:25.200]  我們可以追他
[00:21:25.200 --> 00:21:27.900]  然後他們真的去回心轉意
[00:21:27.900 --> 00:21:29.900]  覺得我們容讓他們走錯
[00:21:29.900 --> 00:21:31.100]  追過來的時候
[00:21:31.100 --> 00:21:33.100]  就將他們引到海中
[00:21:33.100 --> 00:21:34.400]  你又帶領了
[00:21:34.400 --> 00:21:36.800]  以色列人是順靠你
[00:21:36.800 --> 00:21:39.200]  順靠摩西的領導
[00:21:39.200 --> 00:21:40.700]  主求你自己祝福
[00:21:40.700 --> 00:21:42.300]  我們真的需要你自己
[00:21:42.300 --> 00:21:43.900]  給我們的信心
[00:21:43.900 --> 00:21:45.700]  我們等候主
[00:21:45.700 --> 00:21:46.800]  到天一亮
[00:21:46.800 --> 00:21:48.100]  你的時間一到
[00:21:48.100 --> 00:21:50.000]  你就為我們進行解救
[00:21:50.000 --> 00:21:51.600]  你的救恩就會來到
[00:21:51.600 --> 00:21:53.600]  讓我們站定閉嘴
[00:21:53.600 --> 00:21:55.000]  去看
[00:21:55.000 --> 00:21:56.800]  去瞻仰你的榮美
[00:21:56.800 --> 00:21:59.100]  看到你自己的救恩
[00:21:59.100 --> 00:22:00.400]  心領神會
[00:22:00.400 --> 00:22:02.400]  知道你是耶和華
[00:22:02.400 --> 00:22:04.100]  你要在埃及的身上
[00:22:04.100 --> 00:22:05.000]  在敵人身上
[00:22:05.000 --> 00:22:06.800]  顯出你是耶和華
[00:22:06.800 --> 00:22:08.200]  叫人敬畏你
[00:22:08.200 --> 00:22:10.000]  要叫仇敵都敬畏你
[00:22:10.000 --> 00:22:12.300]  我們更加要敬畏你
[00:22:12.300 --> 00:22:14.100]  主啊你的名為聖
[00:22:14.100 --> 00:22:14.800]  讚美你
[00:22:14.800 --> 00:22:16.900]  祈禱奉耶穌基督的名字
[00:22:16.900 --> 00:22:18.900]  阿不得!
