
[00:00:00.000 --> 00:00:04.340]  今天我的講道題目是「分真辨假」
[00:21:49.560 --> 00:21:51.840]  還有第二十至二十一節
[00:21:51.840 --> 00:21:53.800]  「你們若是與基督同死
[00:21:53.800 --> 00:21:55.440]  脫離了世上的小學
[00:21:55.440 --> 00:21:57.800]  為什麼形象在世俗中活著
[00:21:57.800 --> 00:22:02.960]  服從那不可拿、不可嘗、不可摸等類的規條呢?」
[00:22:02.960 --> 00:22:07.480]  剛才第十六節提到要守什麼規矩
[00:22:07.480 --> 00:22:10.440]  在這裏提到我們不要做什麼
[00:22:10.440 --> 00:22:13.240]  不要做這樣不要做那樣
[00:22:13.240 --> 00:22:17.920]  在這裏顯示這些異端有很多的禁戒
[00:22:17.920 --> 00:22:19.440]  第十八節
[00:22:19.440 --> 00:22:23.320]  「不可讓人因著故意謙虛和敬拜天使
[00:22:23.320 --> 00:22:25.640]  而奪去你們的獎賞」
[00:22:25.640 --> 00:22:29.160]  這裏提到「故意謙虛和敬拜天使」
[00:22:29.160 --> 00:22:31.480]  為什麼會將兩件事放在一起呢?
[00:22:31.480 --> 00:22:33.640]  原來異端認為
[00:22:33.640 --> 00:22:37.800]  那位創造天地的神距離我們太遠、太高
[00:22:37.800 --> 00:22:40.800]  他們太崇高
[00:22:40.800 --> 00:22:44.480]  人是不配直接來敬拜神的
[00:22:44.480 --> 00:22:48.560]  所以只能夠來敬拜天使
[00:22:48.560 --> 00:22:51.920]  所以敬拜天使就是這樣來的
[00:22:51.920 --> 00:22:56.280]  他們是藉此來顯示自己的謙卑
[00:22:56.280 --> 00:22:58.960]  整體來說這些異端
[00:22:58.960 --> 00:23:01.960]  其實都訂立了很多的規矩
[00:23:01.960 --> 00:23:05.760]  為了守這些規矩
[00:23:05.760 --> 00:23:08.160]  為什麼他們要守這些規矩呢?
[00:23:08.160 --> 00:23:12.160]  就是為了使人變得更加淑女
[00:23:12.160 --> 00:23:15.760]  保羅不是要我們不守規矩
[00:23:15.760 --> 00:23:20.920]  只是他認為這些異端所訂的所謂的規條
[00:23:20.920 --> 00:23:27.200]  對於提升我們的屬靈生命是沒有幫助的
[00:23:27.200 --> 00:23:32.320]  他們只是會令人自高自大、自以為是
[00:23:32.320 --> 00:23:37.720]  對建立屬靈生命是沒有幫助的
[00:23:37.720 --> 00:23:41.440]  在第十一和十二節裏我們一起讀
[00:23:41.440 --> 00:23:47.400]  「你們也在他裏面受了不是由人手所行的國禮
[00:23:47.400 --> 00:23:50.040]  而是受了基督的國禮
[00:23:50.040 --> 00:23:53.000]  就是除掉你們的罪身
[00:23:53.000 --> 00:23:57.520]  你們在洗禮中已經與他一同埋葬
[00:23:57.520 --> 00:24:03.680]  也在洗禮中因信那使基督從死人中復活的神
[00:24:03.680 --> 00:24:08.360]  所運行的動力與他一同復活了」
[00:24:08.360 --> 00:24:10.720]  剛才我說到
[00:24:10.720 --> 00:24:14.320]  基督已經為我們的罪釘在十字架上
[00:24:14.320 --> 00:24:16.600]  使我們罪得赦免
[00:24:16.600 --> 00:24:20.880]  而基督所做的不單單只是這樣
[00:24:20.880 --> 00:24:22.480]  祂不是死了就算了
[00:24:22.480 --> 00:24:24.960]  而是死後第三天復活
[00:24:24.960 --> 00:24:32.160]  祂的復活證明祂已經勝過一切罪惡的權勢
[00:24:32.160 --> 00:24:36.680]  而信祂的人也能夠有一個新的生命
[00:24:36.680 --> 00:24:41.640]  並且將來也會像基督一樣死而復活
[00:24:41.640 --> 00:24:44.560]  我們信了主之後
[00:24:44.560 --> 00:24:48.240]  並不是等於我們不會再犯罪
[00:24:48.240 --> 00:24:52.880]  而是我們不再受罪惡的綑綁
[00:24:52.880 --> 00:24:54.040]  受它的奴役
[00:24:54.040 --> 00:24:56.000]  我們好像換了老闆一樣
[00:24:56.000 --> 00:24:57.840]  從前未信主的時候
[00:24:57.840 --> 00:24:59.720]  這個世界是我們的老闆
[00:24:59.720 --> 00:25:01.080]  這個世界充滿罪惡
[00:25:01.080 --> 00:25:04.720]  以致我們不能夠不犯罪
[00:25:04.720 --> 00:25:05.920]  但我們信了主之後
[00:25:05.920 --> 00:25:11.240]  我們的老闆就是這位創造我們的神
[00:25:11.240 --> 00:25:13.520]  祂不單止赦免我們的罪
[00:25:13.520 --> 00:25:18.920]  也給予我們力量重新再活一次
[00:25:18.920 --> 00:25:21.640]  讓我們的生命被改變
[00:25:21.640 --> 00:25:23.840]  享有真正的自由
[00:25:23.840 --> 00:25:26.400]  這種生命的改變
[00:25:26.400 --> 00:25:29.200]  唯有信耶穌才能得著
[00:25:29.200 --> 00:25:34.200]  不是靠我們守什麼規條
[00:25:34.200 --> 00:25:39.320]  在今時今日這個高舉自由的世代
[00:25:39.320 --> 00:25:44.080]  對於自由的運用我們的確要很小心
[00:25:44.080 --> 00:25:48.920]  我們要去分辨各種的思想
[00:25:48.920 --> 00:25:53.120]  各種的說法的時候
[00:25:53.120 --> 00:25:59.160]  我們必須要小心選取自己的立場
[00:25:59.160 --> 00:26:01.040]  我們要認真去思想
[00:26:01.040 --> 00:26:04.080]  我們為什麼去支持
[00:26:04.080 --> 00:26:07.920]  為什麼去反對
[00:26:07.920 --> 00:26:11.800]  無論我們要作出什麼行動
[00:26:11.800 --> 00:26:14.920]  我們都要去分辨衡量
[00:26:14.920 --> 00:26:18.320]  到底我們這樣的行動是否適合
[00:26:18.320 --> 00:26:24.080]  我們是否能夠付出當中的代價
[00:26:24.080 --> 00:26:30.640]  我們能否去承擔這些行動所帶來的後果
[00:26:30.640 --> 00:26:35.120]  而這些行動對我們身邊的人
[00:26:35.120 --> 00:26:38.000]  對其他人有什麼影響
[00:26:38.000 --> 00:26:43.120]  對整個大局又會有什麼影響
[00:26:43.120 --> 00:26:44.720]  我們的立場
[00:26:44.720 --> 00:26:50.000]  我們的行動又有沒有違背聖經的教導
[00:26:50.000 --> 00:26:53.280]  和很多香港人一樣
[00:26:53.280 --> 00:26:56.000]  在8月31日
[00:26:56.000 --> 00:27:01.960]  人大對香港政制的發展作出決定的時候
[00:27:01.960 --> 00:27:04.400]  我都感到很失望
[00:27:04.400 --> 00:27:06.640]  在這兩三個星期裡面
[00:27:06.640 --> 00:27:09.200]  我覺得我在這件事情上
[00:27:09.200 --> 00:27:12.680]  都好像有點迷失
[00:27:12.680 --> 00:27:15.240]  直至到前天
[00:27:15.240 --> 00:27:17.200]  我看到一篇文章
[00:27:17.200 --> 00:27:21.400]  這篇文章是由香港教會更新運動的總幹事
[00:27:21.400 --> 00:27:24.960]  胡志偉牧師所寫的
[00:27:24.960 --> 00:27:26.840]  當我看到這篇文章的時候
[00:27:26.840 --> 00:27:28.800]  我開始知道
[00:27:28.800 --> 00:27:31.080]  我自己要怎樣擺位
[00:27:31.080 --> 00:27:35.600]  在這篇文章裡面有一幅相片
[00:27:35.600 --> 00:27:39.160]  相片的背景是今年的1月
[00:27:39.160 --> 00:27:41.560]  在烏克蘭
[00:27:41.560 --> 00:27:45.440]  即將要爆發衝突的前夕
[00:27:45.440 --> 00:27:48.360]  政教會的教士
[00:27:48.360 --> 00:27:51.040]  去到現場
[00:27:51.040 --> 00:27:54.440]  這幅相片裡面是其中一位的教士
[00:27:54.440 --> 00:27:58.200]  這些教士去到現場
[00:27:58.200 --> 00:27:59.960]  他們所做的
[00:27:59.960 --> 00:28:03.520]  就是為衝突雙方有需要的人
[00:28:03.520 --> 00:28:06.880]  為他們進行代討服事
[00:28:06.880 --> 00:28:09.600]  和宣讀經文
[00:28:09.600 --> 00:28:11.240]  當我看到這篇文章
[00:28:11.240 --> 00:28:13.320]  看到這幅相片的時候
[00:28:13.320 --> 00:28:14.800]  我就知道
[00:28:14.800 --> 00:28:18.160]  我作為一個傳道人
[00:28:18.160 --> 00:28:22.560]  在此時此刻的香港
[00:28:22.560 --> 00:28:26.760]  我應該做的事情是什麼
[00:28:26.760 --> 00:28:33.560]  或許我不能像這些教士一樣去到現場
[00:28:33.560 --> 00:28:36.320]  但無論我在哪裡
[00:28:36.320 --> 00:28:38.840]  我都可以為他們禱告
[00:28:38.840 --> 00:28:41.840]  為有需要的人禱告
[00:28:41.840 --> 00:28:45.000]  和他們同在
[00:28:45.000 --> 00:28:47.040]  特別是為香港
[00:28:47.040 --> 00:28:49.400]  為香港人
[00:28:49.400 --> 00:28:53.400]  為年輕的一代來禱告
[00:28:53.400 --> 00:28:54.200]  各位弟兄姊妹
[00:28:54.200 --> 00:28:58.600]  如果你也像我一樣有迷茫
[00:28:58.600 --> 00:29:01.480]  不知道何去何從
[00:29:01.480 --> 00:29:05.440]  或者心中有矛盾
[00:29:05.440 --> 00:29:10.040]  有不安 有難過
[00:29:10.040 --> 00:29:11.880]  我都希望你能夠
[00:29:11.880 --> 00:29:15.320]  來與我們教務同工分享
[00:29:15.320 --> 00:29:19.480]  無論你需要什麼支援
[00:29:19.480 --> 00:29:22.640]  我都希望你能夠第一時間
[00:29:22.640 --> 00:29:26.120]  聯絡教務同工
[00:29:26.120 --> 00:29:29.040]  或許我們不能做到很多事情
[00:29:29.040 --> 00:29:32.600]  但我深信
[00:29:32.600 --> 00:29:35.440]  靠著那加給我力量的
[00:29:35.440 --> 00:29:38.720]  凡事都能做
[00:29:38.720 --> 00:29:43.120]  我知道我們所信的是哪一個
[00:29:43.120 --> 00:29:46.840]  在這個動盪不安的世局
[00:29:46.840 --> 00:29:49.680]  唯有我們能夠同心彼此守望
[00:29:49.680 --> 00:29:54.040]  一起去信靠 仰望那位創始成中的神
[00:29:54.040 --> 00:29:59.320]  祂必定會帶我們出黑暗 入光明
[00:29:59.320 --> 00:30:01.920]  我們一起來祈禱
[00:30:01.920 --> 00:30:05.280]  稱愛天父上帝
[00:30:05.280 --> 00:30:07.680]  祢是那位在洪水氾濫之時
[00:30:07.680 --> 00:30:12.000]  仍然坐著為王的神
[00:30:12.000 --> 00:30:14.160]  主啊
[00:30:14.160 --> 00:30:17.240]  恩著祢在我們當中
[00:30:17.240 --> 00:30:22.200]  恩著祢是我們生命的主
[00:30:22.200 --> 00:30:27.280]  我們知道我們不需要懼怕
[00:30:27.280 --> 00:30:29.400]  或許這個世局
[00:30:29.400 --> 00:30:32.000]  叫我們的心動搖
[00:30:32.000 --> 00:30:33.640]  使我們不安
[00:30:33.640 --> 00:30:35.080]  但願上帝祢自己的話
[00:30:35.080 --> 00:30:36.960]  親自成為我們眾人
[00:30:36.960 --> 00:30:40.360]  腳前的燈 路上的光
[00:30:40.360 --> 00:30:44.080]  指引我們當行的路
[00:30:44.080 --> 00:30:45.760]  當我們在這個世代
[00:30:45.760 --> 00:30:47.840]  面對各樣思想的衝擊
[00:30:47.840 --> 00:30:49.000]  各樣的信念
[00:30:49.000 --> 00:30:51.400]  有可能都會動搖我們的心智
[00:30:51.400 --> 00:30:53.440]  但主啊 求祢讓我們明白
[00:30:53.440 --> 00:30:55.480]  祢自己的話
[00:30:55.480 --> 00:30:57.680]  願意尋求上帝祢的心意
[00:30:57.680 --> 00:30:58.880]  上帝祢就帶領我們
[00:30:58.880 --> 00:31:03.360]  讓我們知道應該何去何從
[00:31:03.360 --> 00:31:05.520]  主啊 或許這個時刻
[00:31:05.520 --> 00:31:10.160]  我們心裡有難過 有不安
[00:31:10.160 --> 00:31:15.200]  但願神祢自己親自加能 賜力給我們
[00:31:15.200 --> 00:31:17.040]  主啊 我們知道在這個世代
[00:31:17.040 --> 00:31:20.040]  我們不是一個旁觀者
[00:31:20.040 --> 00:31:22.960]  我們每一個人身處在這個世代
[00:31:22.960 --> 00:31:25.680]  我們是當中的一員
[00:31:25.680 --> 00:31:29.200]  亦都是上帝祢自己的兒女
[00:31:29.200 --> 00:31:31.200]  上帝就求祢幫助
[00:31:31.200 --> 00:31:32.280]  叫我們在這個世代
[00:31:32.280 --> 00:31:36.280]  能夠活出祢兒女應有的見證
[00:31:36.280 --> 00:31:39.080]  我們有疲乏的 主求祢加力
[00:31:39.080 --> 00:31:40.480]  我們有迷惘的
[00:31:40.480 --> 00:31:44.240]  主求祢指引我們的路
[00:31:44.240 --> 00:31:46.840]  我們禱告奉耶穌基督 得聖人名
[00:31:46.840 --> 00:31:48.840]  阿們
