
[00:00:00.000 --> 00:00:04.740]  靈姐妹你們好 很開心和你們分享上禮的說話
[00:25:19.960 --> 00:25:24.920]  而是我們的人生都能夠越來越認識這位主
[00:25:24.920 --> 00:25:28.680]  我們能夠越來越倚靠這位主
[00:25:28.680 --> 00:25:32.120]  讓上帝的一度塑造我們的生命
[00:25:32.120 --> 00:25:35.960]  而當我們越來越認識上帝的時候
[00:25:35.960 --> 00:25:40.120]  連我們的價值觀都會慢慢地改變
[00:25:40.120 --> 00:25:44.920]  讓我們看接下來的三節經文
[00:25:44.920 --> 00:25:47.640]  我們一起讀15至17節
[00:25:47.640 --> 00:25:50.760]  「不要愛世界和世界上的事
[00:25:50.760 --> 00:25:52.280]  人若愛世界
[00:25:52.280 --> 00:25:55.560]  愛父的心就不在他裡面了
[00:25:55.560 --> 00:25:59.720]  因為凡世界上的事就像肉體的情慾
[00:25:59.720 --> 00:26:02.920]  眼目的情慾並今生的驕傲
[00:26:02.920 --> 00:26:05.000]  都不是從父來的
[00:26:05.000 --> 00:26:07.880]  乃是從世界來的
[00:26:07.880 --> 00:26:11.800]  這世界和其上的情慾都要過去
[00:26:11.800 --> 00:26:17.800]  唯獨遵行上帝旨意的是永遠長存」
[00:26:17.800 --> 00:26:21.720]  約翰講完順從上帝、愛弟兄
[00:26:21.720 --> 00:26:25.640]  又提醒我們生命需要不斷成長之後
[00:26:25.640 --> 00:26:28.840]  他再問我們一個更深的問題
[00:26:28.840 --> 00:26:33.240]  一個真正認識上帝、生命不斷成長的人
[00:26:33.240 --> 00:26:37.800]  究竟將自己的心放在哪裡呢?
[00:26:37.800 --> 00:26:39.160]  15節這樣說
[00:26:39.160 --> 00:26:42.280]  「不要愛世界和世界上的事
[00:26:42.280 --> 00:26:43.720]  人若愛世界
[00:26:43.720 --> 00:26:48.120]  愛父的心就不在他裡面了」
[00:26:48.120 --> 00:26:49.560]  咦!這樣說
[00:26:49.560 --> 00:26:52.680]  基督徒是否可以
[00:26:52.680 --> 00:26:56.280]  這樣說基督徒是否不可以愛這個世界?
[00:26:56.280 --> 00:26:57.720]  當然不是
[00:26:57.720 --> 00:27:02.200]  約翰所說的世界不是上帝創造的世界
[00:27:02.200 --> 00:27:05.400]  而是一套令我們離開上帝
[00:27:05.400 --> 00:27:09.400]  以自己為中心的價值觀
[00:27:09.400 --> 00:27:13.400]  頂姐妹這個世界不斷告訴我們
[00:27:13.400 --> 00:27:16.600]  我們擁有的越多
[00:27:16.600 --> 00:27:19.400]  就越有價值
[00:27:19.400 --> 00:27:24.040]  我們讓別人成功就值得被肯定
[00:27:24.040 --> 00:27:28.120]  所以不愛世界不是叫我們離開這個世界
[00:27:28.120 --> 00:27:32.120]  而是我們仍然生活在這個世界裡面
[00:27:32.120 --> 00:27:37.480]  但我們不再讓世界決定我們如何生活
[00:27:37.480 --> 00:27:41.080]  世界如何塑造我們?
[00:27:41.080 --> 00:27:44.840]  16節提到三點
[00:27:44.840 --> 00:27:47.240]  第一是肉體的情慾
[00:27:47.240 --> 00:27:50.520]  我想要的東西我一定要得到
[00:27:50.520 --> 00:27:53.720]  享受本身不一定是罪
[00:27:53.720 --> 00:27:56.840]  但當慾望開始控制我們時
[00:27:56.840 --> 00:27:59.480]  問題就會出現
[00:27:59.480 --> 00:28:02.120]  第二是眼目的情慾
[00:28:02.120 --> 00:28:05.320]  我見到就想擁有
[00:28:05.320 --> 00:28:09.160]  今天我們會見到很多不同的東西
[00:28:09.160 --> 00:28:11.160]  特別是在社交媒體
[00:28:11.160 --> 00:28:14.520]  更加令我們容易有比較
[00:28:14.520 --> 00:28:17.880]  見到別人有漂亮的房子、漂亮的車
[00:28:17.880 --> 00:28:21.720]  去旅行、一些物質的東西時
[00:28:21.720 --> 00:28:23.720]  我們很多都想要
[00:28:23.720 --> 00:28:26.840]  我們可能慢慢忘記了感恩
[00:28:26.840 --> 00:28:31.480]  反而只記得自己未有的東西
[00:28:31.480 --> 00:28:34.520]  第三是今生的驕傲
[00:28:34.520 --> 00:28:37.720]  我要證明自己是有價值
[00:28:37.720 --> 00:28:42.200]  可能是在工作的成就、收入、地位
[00:28:42.200 --> 00:28:46.520]  甚至要別人對我的認同
[00:28:46.520 --> 00:28:49.240]  有時候連服侍上帝
[00:28:49.240 --> 00:28:54.200]  都可能變成要證明自己價值的方法
[00:28:54.200 --> 00:28:59.400]  頂姐妹,其實這三樣試探不是今天才出現
[00:28:59.400 --> 00:29:02.040]  在《創世紀三章》六節裏
[00:29:02.040 --> 00:29:06.680]  夏娃面對著不可以吃的果子
[00:29:06.680 --> 00:29:12.920]  同樣是她見到好作食物、越人的眼目
[00:29:12.920 --> 00:29:16.520]  能夠使人有智慧
[00:29:16.520 --> 00:29:21.000]  這三樣東西引誘她,以致她跌倒
[00:29:21.000 --> 00:29:23.800]  由這些源到今天
[00:29:23.800 --> 00:29:26.200]  試探的包裝變了
[00:29:26.200 --> 00:29:30.600]  但人心所面對的誘惑其實都很相似
[00:29:30.600 --> 00:29:35.960]  所以真正的問題不是金錢、成功、享受這些
[00:29:35.960 --> 00:29:37.960]  是否全部都不好
[00:29:37.960 --> 00:29:43.720]  而是這些東西究竟是我們生命的一個工具
[00:29:43.720 --> 00:29:48.520]  還是它成為了我們生命的主人
[00:29:48.520 --> 00:29:51.640]  我們不斷追求這些事情
[00:29:51.640 --> 00:29:55.320]  究竟是誰決定我們的價值
[00:29:55.320 --> 00:29:59.480]  世界說我們擁有多少、成就多少
[00:29:59.480 --> 00:30:02.920]  別人怎樣看我們、決定我們有多大的價值
[00:30:02.920 --> 00:30:06.760]  但主耶穌的福音告訴我們
[00:30:06.760 --> 00:30:13.480]  我們的價值不是建立在我擁有多少東西裏
[00:30:13.480 --> 00:30:17.080]  而是建立在上帝對我的愛
[00:30:17.080 --> 00:30:21.800]  所以當我們越深的認識上帝的時候
[00:30:21.800 --> 00:30:25.320]  我們的價值觀都會慢慢的改變
[00:30:25.320 --> 00:30:28.520]  我們可能都很在意別人怎樣看我們
[00:30:28.520 --> 00:30:32.680]  但我們更加要在意的是上帝怎樣看我們
[00:30:32.680 --> 00:30:36.840]  我們可能都在意我可以得到多少東西
[00:30:36.840 --> 00:30:42.920]  但我們更加要問這件事是否土主的喜悅
[00:30:42.920 --> 00:30:46.200]  這就是生命價值的改變
[00:30:46.200 --> 00:30:52.520]  世界是短暫 上帝的旨意是永恆的
[00:30:52.520 --> 00:30:54.920]  17節這樣說
[00:30:54.920 --> 00:30:59.880]  「這世界和其上的情慾都要過去
[00:30:59.880 --> 00:31:05.640]  唯獨遵行上帝旨意的是永遠長存」
[00:31:05.640 --> 00:31:09.400]  世界所追求的東西不一定是壞
[00:31:09.400 --> 00:31:13.880]  但它有一個共同點 它們都是短暫的
[00:31:13.880 --> 00:31:17.880]  金錢、地位、外表、成就
[00:31:17.880 --> 00:31:23.560]  別人對你的認同、別人對你的掌聲都會過去
[00:31:23.560 --> 00:31:29.400]  所以真正和上帝相交的人不是完全不享受今生
[00:31:29.400 --> 00:31:34.840]  而是開始用永恆的眼光去看今生
[00:31:34.840 --> 00:31:40.600]  我們仍然可以努力工作、享受、家庭、計劃我們的將來
[00:31:40.600 --> 00:31:42.520]  但我們開始要知道
[00:31:42.520 --> 00:31:46.920]  這些不是我們生命最終的目標
[00:31:46.920 --> 00:31:49.960]  就好像行山一樣
[00:31:49.960 --> 00:31:53.160]  沿途的風景很美麗
[00:31:53.160 --> 00:31:57.000]  甚至以前我們在香港行山的時候
[00:31:57.000 --> 00:32:02.280]  往往有一些山水豆腐花可以吃
[00:32:02.280 --> 00:32:08.040]  我們對著風景、美食、拍照、吃東西、休息
[00:32:08.040 --> 00:32:10.760]  本身這些都不是一個問題
[00:32:10.760 --> 00:32:16.680]  但如果我們因為沿途的風景忘記了我們的目的地
[00:32:16.680 --> 00:32:18.280]  那就麻煩了
[00:32:18.280 --> 00:32:23.320]  如果我們只顧著拍照、吃東西
[00:32:23.320 --> 00:32:29.000]  而忘記了我們的領隊走失了、走錯了方向
[00:32:29.000 --> 00:32:31.480]  就會本末倒置
[00:32:31.480 --> 00:32:34.040]  世界的吸引力會過去
[00:32:34.040 --> 00:32:37.800]  但上帝的旨意永遠長存
[00:32:37.800 --> 00:32:38.840]  所以弟兄姊妹
[00:32:38.840 --> 00:32:41.960]  我們第三個問題要問自己的是
[00:32:41.960 --> 00:32:44.600]  究竟是世界在決定我們的價值
[00:32:44.600 --> 00:32:48.120]  還是上帝在決定我們的價值?
[00:32:48.120 --> 00:32:52.920]  這個問題有時比我們口中說我們愛上帝
[00:32:52.920 --> 00:32:58.520]  更加能夠反映我們真正重視著什麼
[00:32:58.520 --> 00:33:01.720]  是呀 生命價值的改變
[00:33:01.720 --> 00:33:05.240]  求主去幫助我們
[00:33:05.240 --> 00:33:10.360]  上主日 牧師講完道之後
[00:33:10.360 --> 00:33:11.720]  我就去開小組
[00:33:11.720 --> 00:33:15.960]  那天的主題就是我負責去做「港道回應」
[00:33:15.960 --> 00:33:20.520]  牧師上主日講的題目是「財女」
[00:33:20.520 --> 00:33:26.520]  我都帶著這班組員去討論一個課題
[00:33:26.520 --> 00:33:31.000]  那次的「港道」是關於我們如何去敬畏我們的主
[00:33:31.000 --> 00:33:35.160]  以及我們要花時間在建立
[00:33:35.160 --> 00:33:39.560]  在我們跟上帝、跟人的關係裏面
[00:33:39.560 --> 00:33:43.800]  亦都用我們的生命去見證著
[00:33:43.800 --> 00:33:45.560]  那天我就問了組員
[00:33:45.560 --> 00:33:49.720]  究竟我們的價值建立在哪裡?
[00:33:49.720 --> 00:33:53.320]  那次的分享令我很深刻
[00:33:53.320 --> 00:33:56.920]  大家不單止願意分享自己的掙扎
[00:33:56.920 --> 00:34:02.280]  亦都願意聆聽彼此的怨虐、彼此的支持
[00:34:02.280 --> 00:34:03.560]  弟兄姊妹
[00:34:03.560 --> 00:34:06.600]  其實這就是一種相交
[00:34:06.600 --> 00:34:11.880]  跟上帝相交從來不只是停留在我和神之間
[00:34:11.880 --> 00:34:15.160]  當我們真的跟上帝相交的時候
[00:34:15.160 --> 00:34:19.720]  這份關係亦都會流向在身邊的人
[00:34:19.720 --> 00:34:28.360]  相交不單止是大家坐在一起吃飯、聊天那麼簡單
[00:34:28.360 --> 00:34:31.240]  而是我們可以一起認識上帝
[00:34:31.240 --> 00:34:33.320]  一起面對自己的軟弱
[00:34:33.320 --> 00:34:36.600]  亦都一起學習活出基督
[00:34:36.600 --> 00:34:39.560]  約翰今日提醒我們三件事
[00:34:39.560 --> 00:34:41.800]  真正認識上帝的人
[00:34:41.800 --> 00:34:45.320]  生命是會慢慢地改變
[00:34:45.320 --> 00:34:49.400]  對上帝我們會去學習順從
[00:34:49.400 --> 00:34:53.880]  對人我們會去學習愛
[00:34:53.880 --> 00:34:59.640]  面對世界我們學習不再由世界決定我們的價值
[00:34:59.640 --> 00:35:05.400]  所以與上帝相交不是一個靜止的狀態
[00:35:05.400 --> 00:35:09.880]  而是一條我們和身邊的人一起成長的路
[00:35:09.880 --> 00:35:12.440]  我們都未必完全
[00:35:12.440 --> 00:35:18.600]  但是我們可以一起向著耶穌基督這個方向去走
[00:35:18.600 --> 00:35:22.200]  或許今日我們當中有人仍然軟弱
[00:35:22.200 --> 00:35:26.120]  未來每件事都順從主
[00:35:26.120 --> 00:35:29.080]  有人仍然在學堯書
[00:35:29.080 --> 00:35:33.800]  有人仍然很容易受別人的眼光影響
[00:35:33.800 --> 00:35:35.480]  但不要緊
[00:35:35.480 --> 00:35:43.240]  這正是我們一群頂姐妹、一群罪人走在一起的原因
[00:35:43.240 --> 00:35:46.600]  今年教會主題是「信愛同行」
[00:35:46.600 --> 00:35:53.000]  願意我們這群一起同行這條信仰的路的頂姐妹
[00:35:53.000 --> 00:35:57.320]  可以彼此扶持、彼此提醒、彼此代禱
[00:35:57.320 --> 00:35:59.080]  一起成長
[00:35:59.080 --> 00:36:03.480]  成為屬於主的群體
[00:36:03.480 --> 00:36:07.720]  最後我想留下最後一個問題問大家
[00:36:07.720 --> 00:36:10.600]  如果我真的認識上帝
[00:36:10.600 --> 00:36:14.520]  我的生命有沒有開始變得不一樣呢?
[00:36:14.520 --> 00:36:16.920]  而我自己身邊的人
[00:36:16.920 --> 00:36:20.600]  又有沒有因為跟我一起去同行
[00:36:20.600 --> 00:36:24.200]  而更加容易認識上帝呢?
[00:36:24.200 --> 00:36:25.720]  求主去幫我們
[00:36:25.720 --> 00:36:29.640]  讓我們一起祈禱
[00:36:29.640 --> 00:36:32.200]  天父上帝我們感謝祢
[00:36:32.200 --> 00:36:34.360]  感謝祢愛我們
[00:36:34.360 --> 00:36:38.040]  祢為我們預備了主耶穌基督在十字架上
[00:36:38.040 --> 00:36:40.840]  為我們的罪受死
[00:36:40.840 --> 00:36:43.800]  埋伏我們的生命
[00:36:43.800 --> 00:36:46.600]  求主我求祢幫助我們
[00:36:46.600 --> 00:36:51.800]  祢幫助我們我們就去學習耶穌基督的洋式
[00:36:51.800 --> 00:37:00.200]  我們願意這樣去愛我們身邊的人
[00:37:00.200 --> 00:37:04.760]  願意我們拿著上主的憑據
[00:37:04.760 --> 00:37:10.680]  我們繼續在我們的生活裏面去愛我們身邊的人
[00:37:10.680 --> 00:37:13.000]  求主去幫助我們
[00:37:13.000 --> 00:37:15.960]  我們要順從祢
[00:37:15.960 --> 00:37:20.120]  我們知道有很多挑戰
[00:37:20.120 --> 00:37:22.360]  我求祢加我們力量
[00:37:22.360 --> 00:37:23.560]  加我們有信心
[00:37:23.560 --> 00:37:30.680]  加我們更加願意按祢的心意去走這條信仰的路
[00:37:30.680 --> 00:37:32.120]  幫助我們
[00:37:32.120 --> 00:37:35.320]  我們面對世界的挑戰的時候
[00:37:35.320 --> 00:37:39.640]  讓我們看見什麼是最重要
[00:37:39.640 --> 00:37:42.760]  求主去指教我們
[00:37:42.760 --> 00:37:46.120]  讓我們的價值觀定精在祢當中
[00:37:46.120 --> 00:37:50.360]  我們求上帝祢不斷地去鼓勵我們
[00:37:50.360 --> 00:37:52.360]  加力給我們 幫助我們
[00:37:52.360 --> 00:37:56.360]  我們多謝祢給我們有一切學習的時間
[00:37:56.360 --> 00:37:57.960]  我們將到禱告交托
[00:37:57.960 --> 00:37:59.080]  逢處明卻
[00:37:59.080 --> 00:37:59.880]  阿門
