
[00:00:00.000 --> 00:00:03.000]  第一節目早晨,主佬平安
[00:24:20.000 --> 00:24:23.000]  誰知他上到台上仍然是風采依然的
[00:24:23.000 --> 00:24:25.000]  為什麼呢
[00:24:25.000 --> 00:24:27.000]  雖然他休息
[00:24:27.000 --> 00:24:32.000]  但其實他暗地裏仍然在練習
[00:24:32.000 --> 00:24:33.000]  弟兄姊妹
[00:24:33.000 --> 00:24:35.000]  當神要使用你的時候
[00:24:35.000 --> 00:24:37.000]  你做好準備了嗎
[00:24:37.000 --> 00:24:39.000]  摩西八十歲
[00:24:39.000 --> 00:24:42.000]  神呼召他帶領以色列人出埃及
[00:24:42.000 --> 00:24:45.000]  迦勒八十五歲還可以去打仗
[00:24:45.000 --> 00:24:49.000]  因此不論我們多少歲
[00:24:49.000 --> 00:24:53.000]  神都可以使用我們
[00:24:53.000 --> 00:24:55.000]  只要我們的心不勞
[00:24:55.000 --> 00:24:58.000]  當然有時候壞鬼年輕
[00:24:58.000 --> 00:25:03.000]  有些年輕人走得比長者慢
[00:25:03.000 --> 00:25:05.000]  我們當中有些長者
[00:25:05.000 --> 00:25:06.000]  例如
[00:25:06.000 --> 00:25:07.000]  都要說的
[00:25:07.000 --> 00:25:08.000]  王太太
[00:25:08.000 --> 00:25:09.000]  他爸爸
[00:25:09.000 --> 00:25:11.000]  王執事
[00:25:11.000 --> 00:25:13.000]  話說前幾天
[00:25:13.000 --> 00:25:16.000]  我們剛剛去完安息禮拜
[00:25:16.000 --> 00:25:17.000]  他就走了
[00:25:17.000 --> 00:25:18.000]  他在我前面
[00:25:18.000 --> 00:25:20.000]  我在他後面
[00:25:20.000 --> 00:25:26.000]  我發現他向著青山道小巴的方向
[00:25:26.000 --> 00:25:27.000]  我猜他是乘小巴
[00:25:27.000 --> 00:25:29.000]  應該不是走回家吧
[00:25:29.000 --> 00:25:32.000]  我每走兩步
[00:25:32.000 --> 00:25:34.000]  他走了四步
[00:25:34.000 --> 00:25:35.000]  大家
[00:25:35.000 --> 00:25:36.000]  很難想像
[00:25:36.000 --> 00:25:38.000]  你可以嘗試和他一起走
[00:25:38.000 --> 00:25:41.000]  根本是追不到他
[00:25:41.000 --> 00:25:44.000]  女兒說追得很辛苦
[00:25:44.000 --> 00:25:46.000]  我看到他們兩父女
[00:25:46.000 --> 00:25:48.000]  女兒是捉住他的
[00:25:48.000 --> 00:25:50.000]  他就走了
[00:25:50.000 --> 00:25:52.000]  我們想說
[00:25:52.000 --> 00:25:54.000]  我們這些壞鬼年輕人
[00:25:54.000 --> 00:25:56.000]  我們都很可能沒有這個耐力
[00:25:56.000 --> 00:25:58.000]  無論你多少歲
[00:25:58.000 --> 00:26:00.000]  你是年輕還是年長
[00:26:00.000 --> 00:26:02.000]  只要你的心不勞
[00:26:02.000 --> 00:26:04.000]  你就會努力不懈
[00:26:04.000 --> 00:26:06.000]  我們當中有些
[00:26:06.000 --> 00:26:09.000]  可能老的才去讀書
[00:26:09.000 --> 00:26:11.000]  老的才去學電腦
[00:26:11.000 --> 00:26:13.000]  老的才去學跳舞
[00:26:13.000 --> 00:26:14.000]  等等
[00:26:14.000 --> 00:26:16.000]  但是當神使用你
[00:26:16.000 --> 00:26:17.000]  你有這個心智的時候
[00:26:17.000 --> 00:26:19.000]  你就不會老
[00:26:19.000 --> 00:26:22.000]  當時最老的只有兩個
[00:26:22.000 --> 00:26:24.000]  就是迦勒和約書亞
[00:26:24.000 --> 00:26:27.000]  都是八十多歲
[00:26:27.000 --> 00:26:29.000]  因為剛才經文說了
[00:26:29.000 --> 00:26:31.000]  二十歲對外的
[00:26:31.000 --> 00:26:34.000]  全部都要怎樣
[00:26:34.000 --> 00:26:36.000]  所以留在這裡
[00:26:36.000 --> 00:26:38.000]  最老的是迦勒和約書亞
[00:26:38.000 --> 00:26:42.000]  他們有二十年沒有人在這裡
[00:26:42.000 --> 00:26:44.000]  最年輕的是多少歲
[00:26:44.000 --> 00:26:46.000]  六十歲
[00:26:46.000 --> 00:26:48.000]  沒有六十二,六十三
[00:26:48.000 --> 00:26:54.000]  其實迦勒絕對在這群年輕優秀的青年人當中
[00:26:54.000 --> 00:26:56.000]  絕對有條件說我要退休
[00:26:56.000 --> 00:26:59.000]  我都帶你二十多年了
[00:26:59.000 --> 00:27:02.000]  他其實可以過退休的生活
[00:27:02.000 --> 00:27:04.000]  但是迦勒
[00:27:04.000 --> 00:27:06.000]  他現在來到約書亞的面前
[00:27:06.000 --> 00:27:10.000]  向神討應許之地
[00:27:10.000 --> 00:27:12.000]  還要出征打仗
[00:27:12.000 --> 00:27:14.000]  打一個不容易打的地方
[00:27:14.000 --> 00:27:17.000]  他要求的是最難打的雅納族人
[00:27:17.000 --> 00:27:21.000]  為什麼他有這個壯志豪情呢
[00:27:21.000 --> 00:27:27.000]  因為或許耶和華會照他所說的
[00:27:27.000 --> 00:27:29.000]  與我同在
[00:27:29.000 --> 00:27:31.000]  我就把他們趕出去
[00:27:31.000 --> 00:27:33.000]  或許大家可能
[00:27:33.000 --> 00:27:35.000]  是不是沒有信心
[00:27:35.000 --> 00:27:38.000]  不是,是代表他有那個期待和渴望
[00:27:38.000 --> 00:27:40.000]  只要神與我同在
[00:27:40.000 --> 00:27:43.000]  我就可以打的了
[00:27:43.000 --> 00:27:47.000]  耳塞艾書四十章二十九到三十一節
[00:27:47.000 --> 00:27:49.000]  常常都是提醒我們的
[00:27:49.000 --> 00:27:51.000]  讓我們一起去誦讀,預備起
[00:27:51.000 --> 00:27:54.000]  疲乏的他似能力
[00:27:54.000 --> 00:27:56.000]  軟弱的他加力量
[00:27:56.000 --> 00:28:00.000]  就是年輕人也要疲乏困倦
[00:28:00.000 --> 00:28:03.000]  強壯的也必全然跌倒
[00:28:03.000 --> 00:28:06.000]  但那等候耶和華的必重新得力
[00:28:06.000 --> 00:28:09.000]  他們必如鷹展翅上騰
[00:28:09.000 --> 00:28:12.000]  他們奔跑卻不困倦
[00:28:12.000 --> 00:28:14.000]  行走卻不疲乏
[00:28:14.000 --> 00:28:18.000]  希伯倫山地是加拿大最艱巨的地方
[00:28:18.000 --> 00:28:19.000]  最難攻取的地方
[00:28:19.000 --> 00:28:21.000]  因為易攻難守
[00:28:21.000 --> 00:28:24.000]  易守難攻
[00:28:24.000 --> 00:28:28.000]  再加上有亞納族的人在那裡居住
[00:28:28.000 --> 00:28:31.000]  然而如果靠著耶和華
[00:28:31.000 --> 00:28:32.000]  神的能力
[00:28:32.000 --> 00:28:35.000]  我們必然可以得著這個英許
[00:28:35.000 --> 00:28:39.000]  這個也是加勒他自己的宣告
[00:28:39.000 --> 00:28:41.000]  在十三到十四節
[00:28:41.000 --> 00:28:44.000]  約瑟雅為耶夫尼的兒子加勒祝福
[00:28:44.000 --> 00:28:46.000]  把希伯倫給他為賢
[00:28:46.000 --> 00:28:48.000]  所以希伯倫成了基里洗族
[00:28:48.000 --> 00:28:50.000]  耶夫尼的兒子加勒的產業
[00:28:50.000 --> 00:28:51.000]  直到今天
[00:28:51.000 --> 00:28:57.000]  因為他專心跟從耶和華以色列的神
[00:28:57.000 --> 00:29:00.000]  而事實上當我們揭去約瑟雅記第十五章第十三節
[00:29:00.000 --> 00:29:01.000]  就會講到
[00:29:01.000 --> 00:29:03.000]  約瑟雅照耶和華所指示的
[00:29:03.000 --> 00:29:06.000]  把猶大人中的一份土地
[00:29:06.000 --> 00:29:10.000]  就是基里阿爸分給耶夫尼的兒子加勒
[00:29:10.000 --> 00:29:12.000]  阿爸是亞勒族的祖先
[00:29:12.000 --> 00:29:16.000]  基里阿爸就是希伯倫
[00:29:16.000 --> 00:29:19.000]  大家應該還記得我剛才說的
[00:29:19.000 --> 00:29:23.000]  那十個探子回來
[00:29:23.000 --> 00:29:25.000]  說到那裡的人多厲害
[00:29:25.000 --> 00:29:26.000]  那是口述的
[00:29:26.000 --> 00:29:31.000]  其實英文是從文素記十三章三十二到三十三節
[00:29:31.000 --> 00:29:32.000]  這裡說
[00:29:32.000 --> 00:29:35.000]  於是探子中有人向以色列人
[00:29:35.000 --> 00:29:38.000]  散佈有關所窺探之地的謠言
[00:29:38.000 --> 00:29:41.000]  說我們所走過所窺探之地
[00:29:41.000 --> 00:29:43.000]  是吞沒居民之地
[00:29:43.000 --> 00:29:47.000]  並且我們在那裡所看見的百姓都身材高大
[00:29:47.000 --> 00:29:50.000]  我們在那裡看見巨人
[00:29:50.000 --> 00:29:52.000]  就是巨人中的亞勒族人
[00:29:52.000 --> 00:29:55.000]  我們在自己眼中像眨眼一樣
[00:29:55.000 --> 00:29:58.000]  而在他們眼中我們也是確是者
[00:29:58.000 --> 00:30:05.000]  這個民族這個家族究竟用什麼方法去取勝呢?
[00:30:05.000 --> 00:30:08.000]  不是靠他們自己的能力
[00:30:08.000 --> 00:30:11.000]  是靠神所給他們的能力
[00:30:11.000 --> 00:30:15.000]  在約書記十五章十四節說到
[00:30:15.000 --> 00:30:19.000]  迦勒從那裡說出亞勒族的三族
[00:30:19.000 --> 00:30:21.000]  就是亞勒族的事實人
[00:30:21.000 --> 00:30:24.000]  亞希曼人和達瑪人
[00:30:24.000 --> 00:30:27.000]  迦勒要征服希伯倫
[00:30:27.000 --> 00:30:31.000]  實際上真的好像螳臂擋車一樣
[00:30:31.000 --> 00:30:35.000]  正如聖經詩篇裡面二十篇第七節所說
[00:30:35.000 --> 00:30:38.000]  有人靠車戰勝敵人
[00:30:38.000 --> 00:30:41.000]  有人靠馬贏得戰役
[00:30:41.000 --> 00:30:44.000]  但是這個老人家迦勒
[00:30:44.000 --> 00:30:47.000]  這個民族怎樣去打勝仗呢?
[00:30:47.000 --> 00:30:51.000]  是依靠耶和華萬軍的耶和華之神
[00:30:51.000 --> 00:30:54.000]  他深信必勝不是靠他自己的能力
[00:30:54.000 --> 00:30:56.000]  而是依靠神
[00:30:56.000 --> 00:30:59.000]  所以去到史詩記第一章二十節
[00:30:59.000 --> 00:31:02.000]  以色列人趙摩西所說的
[00:31:02.000 --> 00:31:04.000]  把希伯倫給了迦勒
[00:31:04.000 --> 00:31:08.000]  迦勒從那裡說出亞勒族的三支後裔
[00:31:08.000 --> 00:31:12.000]  各位神給迦勒一生所追求的目標
[00:31:12.000 --> 00:31:14.000]  迦勒為了要達到
[00:31:14.000 --> 00:31:16.000]  他會好好準備自己
[00:31:16.000 --> 00:31:18.000]  為了達到這個目標
[00:31:18.000 --> 00:31:19.000]  他不看周遭的人
[00:31:19.000 --> 00:31:21.000]  他不看環境
[00:31:21.000 --> 00:31:23.000]  他將一生的精力都專注
[00:31:23.000 --> 00:31:27.000]  仰慕在神的裡面
[00:31:27.000 --> 00:31:29.000]  弟兄姊妹,你又怎樣呢?
[00:31:29.000 --> 00:31:33.000]  我們都應該要去學習迦勒
[00:31:33.000 --> 00:31:36.000]  專心去注目在神所給他的英許裡面
[00:31:36.000 --> 00:31:38.000]  隨時準備好自己
[00:31:38.000 --> 00:31:42.000]  去進入這個英許之地
[00:31:42.000 --> 00:31:43.000]  都是要露身上談
[00:31:43.000 --> 00:31:45.000]  說那幾句話
[00:31:45.000 --> 00:31:47.000]  我們怎樣可以靠著神呢?
[00:31:47.000 --> 00:31:51.000]  就是每一天我們要單獨與神去會面
[00:31:51.000 --> 00:31:55.000]  讓神的說話來修剪我們
[00:31:55.000 --> 00:31:58.000]  讓神的說話去幫助我們
[00:31:58.000 --> 00:32:01.000]  改變我們的個性、脾氣和習慣
[00:32:01.000 --> 00:32:05.000]  以致我們越來越像我們的上帝
[00:32:05.000 --> 00:32:09.000]  有一個爸爸為了鼓勵他的兒女努力讀書
[00:32:09.000 --> 00:32:12.000]  於是向他們許下一個承諾
[00:32:12.000 --> 00:32:17.000]  如果能夠在一次主科的測驗或者考試
[00:32:17.000 --> 00:32:19.000]  拿到100分滿分的話
[00:32:19.000 --> 00:32:24.000]  就會立刻送給他們一部新的平板電腦
[00:32:24.000 --> 00:32:31.000]  結果那個孩子真的在一次測驗裡拿到100分
[00:32:31.000 --> 00:32:33.000]  所以送他回家的時候
[00:32:33.000 --> 00:32:36.000]  立刻拿著那份錢去找他爸爸
[00:32:36.000 --> 00:32:39.000]  他得意洋洋地走到爸爸面前
[00:32:39.000 --> 00:32:42.000]  坦然無懼地向爸爸說
[00:32:42.000 --> 00:32:45.000]  爸爸,我可以領獎了嗎?
[00:32:45.000 --> 00:32:48.000]  最後因為爸爸有這個承諾
[00:32:48.000 --> 00:32:51.000]  那個爸爸,記住是那個爸爸
[00:32:51.000 --> 00:32:56.000]  那個爸爸真的送了一部新的平板電腦給那個孩子
[00:32:56.000 --> 00:32:58.000]  我是想說
[00:32:58.000 --> 00:33:01.000]  為什麼這個孩子這麼大膽
[00:33:01.000 --> 00:33:05.000]  去爸爸面前拿禮物呢?
[00:33:05.000 --> 00:33:07.000]  最重要的是什麼?
[00:33:07.000 --> 00:33:10.000]  他已經拿到100分了
[00:33:10.000 --> 00:33:13.000]  我們又如何呢?
[00:33:13.000 --> 00:33:14.000]  中國人有一句說話是
[00:33:14.000 --> 00:33:19.000]  講到學習就好像逆水行舟,不進則退
[00:33:19.000 --> 00:33:21.000]  人生就是這樣
[00:33:21.000 --> 00:33:23.000]  其實我們一生都不斷地學習
[00:33:23.000 --> 00:33:25.000]  我們要不斷地進步
[00:33:25.000 --> 00:33:28.000]  因為不進步,就是退步了
[00:33:28.000 --> 00:33:30.000]  按現狀有人形容
[00:33:30.000 --> 00:33:32.000]  就好像一條看不見的蟲一樣
[00:33:32.000 --> 00:33:36.000]  不知不覺地在蠶食我們的屬靈生命
[00:33:36.000 --> 00:33:41.000]  願意加勒的生命成為我們的榜樣
[00:33:41.000 --> 00:33:45.000]  無論我們今天還有多少年
[00:33:45.000 --> 00:33:48.000]  有很多好還是很少好
[00:33:48.000 --> 00:33:51.000]  無論我們今天是多少壽歲都好
[00:33:51.000 --> 00:33:54.000]  我們可以靠主神去走這條人生路
[00:33:54.000 --> 00:33:58.000]  我們同心去祷告
[00:33:58.000 --> 00:34:00.000]  親愛的主,我們感謝你
[00:34:00.000 --> 00:34:02.000]  你將加勒這個這麼美好的榜樣
[00:34:02.000 --> 00:34:05.000]  放在我們面前讓我們去學習
[00:34:05.000 --> 00:34:07.000]  他堅持一個夢想45年的時間
[00:34:07.000 --> 00:34:09.000]  真的很不容易
[00:34:09.000 --> 00:34:11.000]  但加勒他做得到
[00:34:11.000 --> 00:34:15.000]  主啊,他所要的是你給他的產業
[00:34:15.000 --> 00:34:18.000]  或許神今天要給我們的產業
[00:34:18.000 --> 00:34:21.000]  也不是3,5,7天我們就可以得獎
[00:34:21.000 --> 00:34:24.000]  神說我們需要一些年日,堅持和努力
[00:34:24.000 --> 00:34:26.000]  因此求主賜給我們
[00:34:26.000 --> 00:34:28.000]  有一顆好像加勒一樣的心智
[00:34:28.000 --> 00:34:31.000]  主啊,我們要緊緊地去跟隨你
[00:34:31.000 --> 00:34:34.000]  不看環境,不看人,不看自己的軟弱
[00:34:34.000 --> 00:34:36.000]  我單單地要仰望你
[00:34:36.000 --> 00:34:38.000]  求主幫助,求主眷顧
[00:34:38.000 --> 00:34:40.000]  奉耶穌名求,阿門
