
[00:00:00.000 --> 00:00:02.080]  各位頂尖的我們到了七月份
[00:17:44.040 --> 00:17:46.040]  我都列出了近代很多的
[00:17:46.040 --> 00:17:48.040]  比較現代一點的譯本
[00:17:48.040 --> 00:17:50.040]  不是King James Version
[00:17:50.040 --> 00:17:51.120]  比較現代一點的
[00:17:51.120 --> 00:17:54.040]  他們都不再譯作Follow Me
[00:17:54.040 --> 00:17:56.280]  他們譯作Like Come With Me
[00:17:56.280 --> 00:17:57.480]  Message也好
[00:17:57.480 --> 00:17:58.720]  Good News Translation也好
[00:17:58.720 --> 00:17:59.720]  Worldwide English也好
[00:17:59.720 --> 00:18:02.880]  或者Contemporary English Version
[00:18:02.880 --> 00:18:04.160]  Come With Me
[00:18:04.160 --> 00:18:05.440]  或者Living Bible譯作
[00:18:05.440 --> 00:18:07.680]  Come Along With Me
[00:18:07.680 --> 00:18:11.640]  又或者New American Bible
[00:18:11.640 --> 00:18:13.160]  Revised Version
[00:18:13.160 --> 00:18:14.960]  World English Bible
[00:18:14.960 --> 00:18:16.760]  或者Waycliff
[00:18:16.760 --> 00:18:18.120]  American Standard Version
[00:18:18.120 --> 00:18:20.840]  都譯作Come After Me
[00:18:20.840 --> 00:18:21.880]  大家記住
[00:18:21.880 --> 00:18:23.240]  不是Follow Me
[00:18:23.240 --> 00:18:24.560]  是Come After
[00:18:24.560 --> 00:18:25.760]  Come Along
[00:18:25.760 --> 00:18:27.280]  Come With
[00:18:27.280 --> 00:18:30.440]  當中最精粹的意思
[00:18:30.440 --> 00:18:34.360]  不是肉身在後面吊香鬼跟著
[00:18:34.360 --> 00:18:36.760]  而是你要學校我
[00:18:36.760 --> 00:18:39.280]  要效法基督
[00:18:39.280 --> 00:18:40.920]  所以Amplified Bible
[00:18:40.920 --> 00:18:43.480]  我覺得英文譯得最好
[00:18:43.480 --> 00:18:44.800]  因為它有個括弧
[00:18:44.800 --> 00:18:47.080]  如果你看Amplified Bible
[00:18:47.080 --> 00:18:48.160]  它就Follow Me
[00:18:48.160 --> 00:18:49.160]  好像做Follow Me
[00:18:49.160 --> 00:18:50.120]  但它解釋清楚
[00:18:50.120 --> 00:18:50.840]  什麼叫Follow Me
[00:18:50.840 --> 00:18:52.040]  不是跟尾狗
[00:18:52.040 --> 00:18:53.560]  跟在後面
[00:18:53.560 --> 00:18:55.960]  Follow Me as my disciples
[00:18:55.960 --> 00:18:59.440]  Accepting me as your master and teacher
[00:18:59.440 --> 00:19:02.600]  and walking the same path of life that I walk
[00:19:02.600 --> 00:19:04.160]  這麼清楚
[00:19:04.160 --> 00:19:05.160]  做我的門徒
[00:19:05.160 --> 00:19:07.800]  接受我成為你的主
[00:19:07.800 --> 00:19:08.720]  生命的主
[00:19:08.720 --> 00:19:12.040]  和教師
[00:19:12.040 --> 00:19:15.920]  走我所要走的道路
[00:19:15.920 --> 00:19:20.760]  這個道路包括了走上十字架
[00:19:20.760 --> 00:19:21.480]  耶穌說
[00:19:21.480 --> 00:19:24.680]  我會叫你成為得人的漁夫
[00:19:24.680 --> 00:19:27.480]  這個豈不是效法基督
[00:19:27.480 --> 00:19:29.360]  我們每一個基督徒要做的事
[00:19:29.360 --> 00:19:30.880]  它呼召我們做什麼
[00:19:30.880 --> 00:19:32.000]  哥倫多傳書
[00:19:32.000 --> 00:19:33.680]  一章九節
[00:19:33.680 --> 00:19:36.040]  如果你看一些新的譯本
[00:19:36.040 --> 00:19:38.120]  漢語譯本和新譯本
[00:19:38.120 --> 00:19:40.360]  都是這樣譯的
[00:19:40.360 --> 00:19:41.320]  呼召我們做什麼
[00:19:41.320 --> 00:19:43.160]  神呼召我們
[00:19:43.160 --> 00:19:46.160]  不是拿天堂入場券簡單
[00:19:46.160 --> 00:19:47.440]  是呼召我們
[00:19:47.440 --> 00:19:49.360]  和他的兒子耶穌基督
[00:19:49.360 --> 00:19:51.360]  連結在一起
[00:19:51.360 --> 00:19:53.760]  或者叫聯合在一起
[00:19:53.760 --> 00:19:55.440]  什麼叫聯合在一起
[00:19:55.440 --> 00:19:57.120]  簡單來說
[00:19:57.120 --> 00:19:59.440]  祂做什麼我們做什麼
[00:19:59.440 --> 00:20:01.280]  祂的心
[00:20:01.280 --> 00:20:04.080]  好像在菲律賓書第二章裏面
[00:20:04.080 --> 00:20:05.600]  保羅所說
[00:20:05.600 --> 00:20:07.920]  我們要以基督的心為心
[00:20:07.920 --> 00:20:09.560]  祂的價值觀怎樣看
[00:20:09.560 --> 00:20:11.360]  祂怎樣看待人
[00:20:11.360 --> 00:20:14.160]  我們就要學校和祂一樣
[00:20:14.160 --> 00:20:18.400]  這就是效法基督
[00:20:18.400 --> 00:20:22.640]  這就是耶穌基督呼召我們今天要做的事
[00:20:22.640 --> 00:20:24.480]  不僅是拿天堂入場券
[00:20:24.480 --> 00:20:30.080]  不僅是建立一套回來教會的習慣
[00:20:30.080 --> 00:20:33.680]  而是要我們去效法基督
[00:20:33.680 --> 00:20:35.680]  這就叫做跟從主
[00:20:35.680 --> 00:20:39.040]  跟從主就是要效法基督
[00:20:39.040 --> 00:20:42.000]  效法他謙卑的降生
[00:20:42.000 --> 00:20:45.040]  效法他服侍的心態
[00:20:45.040 --> 00:20:49.200]  效法他怎樣看待和憐憫身邊的罪人
[00:20:49.200 --> 00:20:53.440]  效法他怎樣面對和攻擊和試探
[00:20:53.440 --> 00:20:54.800]  更加重要
[00:20:54.800 --> 00:20:56.720]  效法他怎樣犧牲
[00:20:56.720 --> 00:21:00.080]  和為我們釘上十字架
[00:21:00.080 --> 00:21:02.800]  這就是完全的效法
[00:21:02.800 --> 00:21:08.080]  這就是真正耶穌呼召我們來跟從我的意思
[00:21:08.080 --> 00:21:09.920]  而來跟從我另外一件事
[00:21:09.920 --> 00:21:11.520]  提醒我們的是
[00:21:11.520 --> 00:21:13.200]  跟從是需要時間
[00:21:13.200 --> 00:21:16.800]  沒有人可以在一次的聚會裏面突然變成主的門徒
[00:21:16.800 --> 00:21:20.960]  又或者一信主就馬上成為主的門徒
[00:21:20.960 --> 00:21:23.200]  我們需要時間去成長
[00:21:23.200 --> 00:21:26.480]  我們看看耶穌的呼召
[00:21:26.480 --> 00:21:27.680]  《華本》和《修本》就是
[00:21:27.680 --> 00:21:31.040]  我要叫你們成為德人的漁夫
[00:21:31.040 --> 00:21:32.480]  德人漁都是一樣
[00:21:32.480 --> 00:21:34.080]  漢語《新日本現蹤》
[00:21:34.080 --> 00:21:36.080]  這些全部都是新一點的譯本
[00:21:36.080 --> 00:21:37.520]  就是我要屎你們
[00:21:37.520 --> 00:21:39.760]  不僅是口講叫
[00:21:39.760 --> 00:21:42.160]  而是I'm going to make you
[00:21:42.160 --> 00:21:43.680]  就是屎你們
[00:21:43.680 --> 00:21:46.880]  或者我要教你們新譜的譯本
[00:21:46.880 --> 00:21:48.800]  更加清晰一點
[00:21:48.800 --> 00:21:55.200]  就是我要教導你成為德人的漁夫
[00:21:55.200 --> 00:21:57.600]  這個字在原文裏面
[00:21:57.600 --> 00:22:01.520]  這個字如果你看希臘文的文法
[00:22:01.520 --> 00:22:04.560]  就是第一新的future activitance
[00:22:04.560 --> 00:22:08.480]  就是一個未來的程式
[00:22:08.480 --> 00:22:09.520]  什麼叫未來的程式
[00:22:09.520 --> 00:22:11.840]  就是你現在不是一個德人的漁夫
[00:22:11.840 --> 00:22:12.960]  你雖然信了我
[00:22:12.960 --> 00:22:14.880]  雖然你已經決定了跟隨我
[00:22:14.880 --> 00:22:16.640]  但是你還不是
[00:22:16.640 --> 00:22:18.800]  但是我會用時間去教你
[00:22:18.800 --> 00:22:19.760]  去叫你
[00:22:19.760 --> 00:22:23.440]  去洗你成為我的門徒
[00:22:23.440 --> 00:22:27.040]  有人說耶穌用了三年培育門徒
[00:22:27.040 --> 00:22:29.360]  於是我們也用三年
[00:22:29.360 --> 00:22:31.280]  我們gear up one
[00:22:31.280 --> 00:22:31.920]  gear up two
[00:22:31.920 --> 00:22:32.640]  gear up three
[00:22:32.640 --> 00:22:35.600]  三年時間就搞定做了一個門徒
[00:22:35.600 --> 00:22:37.600]  在我看聖經的分析
[00:22:37.600 --> 00:22:42.160]  我覺得耶穌培訓他門徒的期限
[00:22:42.160 --> 00:22:45.520]  不是三年期
[00:22:45.520 --> 00:22:48.560]  而是他的死期
[00:22:48.560 --> 00:22:52.880]  在耶穌試火三年之後死了
[00:22:52.880 --> 00:22:54.720]  是告訴我們
[00:22:54.720 --> 00:22:57.680]  我們培育門徒的心態
[00:22:57.680 --> 00:23:01.440]  應該不是三年之後就丟掉他們不管
[00:23:01.440 --> 00:23:04.400]  而是直到你死那一天
[00:23:04.400 --> 00:23:07.760]  這班人都仍然是你的門徒
[00:23:07.760 --> 00:23:10.640]  是一個終身的門徒訓練
[00:23:10.640 --> 00:23:13.120]  你想想 耶穌叫我們
[00:23:13.120 --> 00:23:15.440]  將我們所學在基督裡面學的東西
[00:23:15.440 --> 00:23:17.520]  都教課他們遵守
[00:23:17.520 --> 00:23:21.200]  你不是教訓三年就沒有東西給門徒學
[00:23:21.200 --> 00:23:24.400]  你自己也不斷地在當中成長
[00:23:24.400 --> 00:23:29.680]  是不是你自己也需要繼續將你所學的東西
[00:23:29.680 --> 00:23:31.600]  去教導其他人呢?
[00:23:31.600 --> 00:23:34.720]  更加在門訓裡面彼此互相切磋
[00:23:34.720 --> 00:23:36.320]  互相學習
[00:23:36.320 --> 00:23:38.240]  所以在我看來
[00:23:38.240 --> 00:23:40.480]  耶穌是用了三年的時間
[00:23:40.480 --> 00:23:42.160]  在祂死之前
[00:23:42.160 --> 00:23:45.440]  能夠將這班門徒不斷地培育他們
[00:23:45.440 --> 00:23:47.120]  你看看耶穌的心
[00:23:47.120 --> 00:23:49.120]  就算祂復活之後
[00:23:49.120 --> 00:23:51.440]  升天之前那四十天
[00:23:51.440 --> 00:23:56.240]  祂也很努力地繼續將主教導祂的東西
[00:23:56.240 --> 00:23:58.240]  教導我們去遵守
[00:23:58.240 --> 00:24:02.320]  這就是我自己的心態
[00:24:02.320 --> 00:24:04.960]  我覺得在任何一個機構裡面
[00:24:04.960 --> 00:24:06.000]  任何一間教會裡面
[00:24:06.000 --> 00:24:07.680]  我繼續服侍的話
[00:24:07.680 --> 00:24:12.320]  我就是願意將我在主裡面每天更新學習到的東西
[00:24:12.320 --> 00:24:14.800]  去教導我的同工
[00:24:14.800 --> 00:24:16.960]  教導我的弟兄姊妹
[00:24:16.960 --> 00:24:18.320]  在七十事譯本
[00:24:18.320 --> 00:24:20.800]  大家都知道這個Septuagint
[00:24:20.800 --> 00:24:27.520]  希臘文譯的舊約聖經裡面
[00:24:27.520 --> 00:24:33.360]  這個字譯作「創作」
[00:24:33.360 --> 00:24:36.960]  在Septuagint譯「創世紀」的時候
[00:24:36.960 --> 00:24:40.000]  就是用希臘文這個字
[00:24:40.000 --> 00:24:42.000]  創作創造
[00:24:42.000 --> 00:24:46.560]  起初神創作創造天地
[00:24:46.560 --> 00:24:48.640]  就是這個字
[00:24:48.640 --> 00:24:49.680]  頂智慧
[00:24:49.680 --> 00:24:52.160]  這個意思告訴我們
[00:24:52.160 --> 00:24:55.520]  耶穌基督今天拯救了我們之後
[00:24:55.520 --> 00:25:02.000]  祂要幫助我們去成為一個新的創造
[00:25:02.000 --> 00:25:03.120]  但是這個需要時間
[00:25:03.120 --> 00:25:07.200]  我們感恩看到耶穌基督如何看待我們每一個人
[00:25:07.200 --> 00:25:08.960]  我們剛出生
[00:25:08.960 --> 00:25:10.720]  什麼都不懂
[00:25:10.720 --> 00:25:12.800]  什麼都不懂
[00:25:12.800 --> 00:25:14.160]  但是耶穌願意
[00:25:14.160 --> 00:25:15.920]  我們學習祂的榜樣
[00:25:15.920 --> 00:25:20.240]  去塑造這個什麼都不懂
[00:25:20.240 --> 00:25:23.680]  爛泥都富不上壁的一個人
[00:25:23.680 --> 00:25:27.440]  要創造我們成為主的門徒
[00:25:27.440 --> 00:25:29.600]  這個就是祂交付我們的使命
[00:25:29.600 --> 00:25:32.320]  也交付我們每一個信主的人的使命
[00:25:32.320 --> 00:25:34.000]  就是我們要reproduce
[00:25:34.000 --> 00:25:36.640]  我們要叫、要洗、要教
[00:25:36.640 --> 00:25:38.800]  那些初信的同樣地
[00:25:38.800 --> 00:25:42.720]  是能夠被創造成為主的門徒
[00:25:42.720 --> 00:25:45.600]  這個就是主給我們的呼召
[00:25:45.600 --> 00:25:46.720]  於是你會問
[00:25:46.720 --> 00:25:50.800]  這個呼召看不看到一些耶穌
[00:25:50.800 --> 00:25:53.920]  叫我們做門徒訓練的方式呢?
[00:25:53.920 --> 00:25:54.800]  當然看到
[00:25:54.800 --> 00:25:56.640]  我們看看聖經怎樣說
[00:25:56.640 --> 00:26:00.640]  門徒塑造是由一小群人開始的
[00:26:00.640 --> 00:26:03.040]  經常都有一個錯誤的觀念
[00:26:03.040 --> 00:26:04.320]  你一個人這麼厲害
[00:26:04.320 --> 00:26:06.480]  像蓋芙蕾那樣站出來
[00:26:06.480 --> 00:26:09.120]  一個人對著三千人、三萬人
[00:26:09.120 --> 00:26:10.320]  就可以做到門徒訓練
[00:26:10.320 --> 00:26:11.680]  一次過搞定
[00:26:11.680 --> 00:26:12.640]  其實是不行的
[00:26:12.640 --> 00:26:13.280]  為什麼呢?
[00:26:13.280 --> 00:26:14.160]  一會兒我們看看
[00:26:14.160 --> 00:26:16.080]  很重要的一個因素
[00:26:16.080 --> 00:26:18.880]  但是耶穌也知道
[00:26:18.880 --> 00:26:22.320]  祂首先是祂選人
[00:26:22.320 --> 00:26:23.920]  那麼多人想跟著祂
[00:26:23.920 --> 00:26:25.520]  祂究竟選誰呢?
[00:26:25.520 --> 00:26:26.960]  是不是全部人都選了呢?
[00:26:26.960 --> 00:26:27.680]  不是
[00:26:27.680 --> 00:26:30.640]  祂只是選了一個小群的人
[00:26:30.640 --> 00:26:33.520]  祂就設立了十二個人
[00:26:33.520 --> 00:26:36.000]  為什麼有人經常問為什麼是十二呢?
[00:26:36.000 --> 00:26:38.080]  就是沒有人知道為什麼
[00:26:38.080 --> 00:26:40.720]  有人說昨天有十二支派
[00:26:40.720 --> 00:26:45.280]  每天早上有十二個小時
[00:26:45.280 --> 00:26:46.160]  下午有十二個小時
[00:26:46.160 --> 00:26:48.640]  用這些數字來代表屬靈意義
[00:26:48.640 --> 00:26:50.080]  但是其實對我來說
[00:26:50.080 --> 00:26:53.680]  我不覺得十二是一個特別的屬靈意義
[00:26:53.680 --> 00:26:56.640]  就是說我們不是每個人都要選十二個人
[00:26:56.640 --> 00:26:59.120]  耶穌全時間做這件事情
[00:26:59.120 --> 00:27:01.280]  或者我們沒有這樣的空間
[00:27:01.280 --> 00:27:05.200]  但是十二個人在今天的心理學裡面的分析
[00:27:05.200 --> 00:27:07.680]  是很有意思的
[00:27:07.680 --> 00:27:10.880]  不是說耶穌在幾千年前
[00:27:10.880 --> 00:27:12.800]  已經在搞我們的心理學
[00:27:12.800 --> 00:27:14.480]  但是我們的上帝
[00:27:14.480 --> 00:27:21.280]  是一個最懂心理學的知識傳授者
[00:27:21.280 --> 00:27:23.440]  今天心理學家告訴我們
[00:27:23.440 --> 00:27:25.920]  一個小的群體
[00:27:25.920 --> 00:27:31.840]  怎麼能夠建造最佳的溝通渠道呢?
[00:27:31.840 --> 00:27:34.160]  所謂communication channel
[00:27:34.160 --> 00:27:36.160]  有沒有試過在大學裡面
[00:27:36.160 --> 00:27:36.960]  或者中學裡面
[00:27:36.960 --> 00:27:39.040]  你做一些project
[00:27:39.040 --> 00:27:40.880]  所謂做一些項目的時候
[00:27:40.880 --> 00:27:44.880]  老師就說你要有幾個人組織一起去做
[00:27:44.880 --> 00:27:47.520]  當然有些人就喜歡一個人去做
[00:27:47.520 --> 00:27:49.040]  一個人去做你不用搞那麼多事情
[00:27:49.040 --> 00:27:50.480]  自己有能力去做
[00:27:50.480 --> 00:27:53.760]  但是如果你組織太多人一起去做一個project
[00:27:53.760 --> 00:27:56.080]  就很不妙,因為你溝通不了
[00:27:56.080 --> 00:27:58.240]  沒辦法有有效的溝通
[00:27:58.240 --> 00:28:00.640]  有些人就設計了
[00:28:00.640 --> 00:28:01.680]  我不懂這些東西
[00:28:01.680 --> 00:28:03.760]  心理學家設計了一個叫做
[00:28:03.760 --> 00:28:07.680]  溝通渠道的communication channel的formula
[00:28:07.680 --> 00:28:08.640]  方程式
[00:28:08.640 --> 00:28:11.040]  就是n乘n減1除以2
[00:28:11.040 --> 00:28:13.200]  很簡單
[00:28:13.200 --> 00:28:15.680]  如果你一個人就沒有communication line
[00:28:15.680 --> 00:28:16.960]  就是條line等於零
[00:28:16.960 --> 00:28:18.400]  兩個人就一條line
[00:28:18.400 --> 00:28:20.960]  你一條渠道去通
[00:28:20.960 --> 00:28:21.760]  兩個人
[00:28:21.760 --> 00:28:23.920]  三個人就三條line
[00:28:23.920 --> 00:28:24.880]  但是四個人
[00:28:24.880 --> 00:28:26.480]  五個人就越來越多了
[00:28:26.480 --> 00:28:28.800]  五個人就十條channel
[00:28:28.800 --> 00:28:30.320]  如果你十二個人
[00:28:30.320 --> 00:28:34.560]  就是六十六條communication channel
[00:28:34.560 --> 00:28:36.560]  有些心理學家就說
[00:28:36.560 --> 00:28:38.160]  如果你超過十二個人
[00:28:38.160 --> 00:28:39.840]  根本這個project不用做
[00:28:39.840 --> 00:28:45.200]  因為你是沒辦法完全去有好的溝通
[00:28:45.200 --> 00:28:51.280]  我不是在說耶穌是照著心理學的分析去揀選門徒
[00:28:51.280 --> 00:28:52.560]  但是他很明白
[00:28:52.560 --> 00:28:54.080]  有五千人跟著他
[00:28:54.080 --> 00:28:56.080]  有一萬人跟著他
[00:28:56.080 --> 00:29:00.000]  耶穌不可能一次過
[00:29:00.000 --> 00:29:03.040]  去開始跟一萬人去門訓
[00:29:03.040 --> 00:29:05.360]  他一定要選一個小的群體
[00:29:05.360 --> 00:29:06.560]  你看看耶穌就是
[00:29:06.560 --> 00:29:08.720]  耶穌將他所有的人召來
[00:29:08.720 --> 00:29:10.240]  是他親自去選的
[00:29:10.240 --> 00:29:12.720]  但是你如果看耶穌選這班人
[00:29:12.720 --> 00:29:14.480]  絕對不是一些厲害的人
[00:29:14.480 --> 00:29:18.480]  或者絕對不是一些很有學問很有知識的人
[00:29:18.480 --> 00:29:20.320]  但是耶穌祈願土之後
[00:29:20.320 --> 00:29:22.320]  聖祭祈禱之後
[00:29:22.320 --> 00:29:26.080]  他才去選這十二個人去跟著他
[00:29:26.080 --> 00:29:30.880]  這個是由一小群人開始
[00:29:30.880 --> 00:29:34.720]  這個也是小組教會常時我們說的
[00:29:34.720 --> 00:29:35.920]  在小組裡面
[00:29:35.920 --> 00:29:37.520]  我們不能夠太多人
[00:29:37.520 --> 00:29:40.800]  因為太多人我們沒辦法有一個有效的溝通
[00:29:40.800 --> 00:29:45.280]  一個差不多十個人左右的群體
[00:29:45.280 --> 00:29:48.480]  才能夠更加有效地去溝通
[00:29:48.480 --> 00:29:52.640]  你也不可能是太多太小的群體
[00:29:52.640 --> 00:29:54.240]  一個人兩個人
[00:29:54.240 --> 00:30:01.040]  也不可能做到大家互相彼此的一個果效
[00:30:01.040 --> 00:30:03.040]  不僅是由一小群人開始
[00:30:03.040 --> 00:30:06.720]  更加是由關係開始
[00:30:06.720 --> 00:30:10.240]  你看看耶穌不是將材料給他
[00:30:10.240 --> 00:30:11.920]  就算了
[00:30:11.920 --> 00:30:14.720]  也不僅是向他們講道就算了
[00:30:14.720 --> 00:30:16.320]  每次耶穌跟門徒
[00:30:16.320 --> 00:30:18.640]  當他講完一些東西之後
[00:30:18.640 --> 00:30:20.880]  都會坐下來跟他們分析分享
[00:30:20.880 --> 00:30:22.880]  怎樣去應用
[00:30:22.880 --> 00:30:25.920]  你看耶穌對群眾講的道
[00:30:25.920 --> 00:30:28.480]  是很普及化的
[00:30:28.480 --> 00:30:30.880]  但是對門徒就講一些很深的東西
[00:30:30.880 --> 00:30:32.080]  講完之後
[00:30:32.080 --> 00:30:34.080]  或者每次做完事工之後
[00:30:34.080 --> 00:30:36.080]  回來我們有一個debriefing
[00:30:36.080 --> 00:30:40.480]  就是耶穌跟門徒去分享這件事
[00:30:40.480 --> 00:30:42.480]  或者我講這個道
[00:30:42.480 --> 00:30:43.520]  好像薩總的比喻
[00:30:43.520 --> 00:30:45.520]  是什麼意思呢
[00:30:45.520 --> 00:30:47.520]  跟他們debriefing
[00:30:47.520 --> 00:30:50.960]  跟他們講一些application
[00:30:50.960 --> 00:30:52.960]  但是耶穌做的事情
[00:30:52.960 --> 00:30:54.960]  就是蘇丁門徒的方式
[00:30:54.960 --> 00:30:56.960]  就是由關係開始
[00:30:56.960 --> 00:30:59.440]  這是很重要的一句話
[00:30:59.440 --> 00:31:04.720]  要他們常和自己同在
[00:31:04.720 --> 00:31:06.720]  在原文的意思就是
[00:31:06.720 --> 00:31:07.760]  黏著他
[00:31:07.760 --> 00:31:09.120]  黏緊他
[00:31:09.120 --> 00:31:11.760]  在楊枫林裡面也有同樣的意思
[00:31:11.760 --> 00:31:14.240]  你看看聖經怎樣記載
[00:31:14.240 --> 00:31:18.000]  就是說事後耶穌跟門徒到了猶太地區
[00:31:18.000 --> 00:31:20.000]  在那裡和他們同住
[00:31:20.000 --> 00:31:22.000]  並且是朕
[00:31:22.000 --> 00:31:24.560]  和修本華本也譯為同住
[00:31:24.560 --> 00:31:27.200]  我們的意思就是同住就是住在一起
[00:31:27.200 --> 00:31:28.160]  但是弟兄姊妹
[00:31:28.160 --> 00:31:29.440]  有時候住在一起
[00:31:29.440 --> 00:31:31.440]  也可以同床而夢
[00:31:31.440 --> 00:31:34.800]  睡在同一張床也可以做不同的夢
[00:31:34.800 --> 00:31:38.240]  同住不代表你的關係是密切的
[00:31:38.240 --> 00:31:40.240]  這個字原文
[00:31:40.240 --> 00:31:43.840]  但是Triple由兩個希臘字組成
[00:31:43.840 --> 00:31:45.840]  Dia就是靠近
[00:31:45.840 --> 00:31:47.840]  黏緊的意思
[00:31:47.840 --> 00:31:49.840]  Triple就是摸肩接觸
[00:31:49.840 --> 00:31:51.840]  碰撞、摩擦
[00:31:51.840 --> 00:31:53.840]  其實這個字的意思
[00:31:53.840 --> 00:31:55.840]  原文的意思就是嘗試接觸
[00:31:55.840 --> 00:31:57.840]  彼此親近
[00:31:57.840 --> 00:31:59.840]  如果你看希臘文的文法
[00:31:59.840 --> 00:32:03.840]  這個字是Active Imperfect Tense
[00:32:03.840 --> 00:32:07.200]  不完全的積極進行式
[00:32:07.200 --> 00:32:09.200]  什麼叫不完全
[00:32:09.200 --> 00:32:11.200]  如果你看希臘文的文法
[00:32:11.200 --> 00:32:13.200]  Imperfect Tense
[00:32:13.200 --> 00:32:17.200]  是一個行動不斷的進行
[00:32:17.200 --> 00:32:20.080]  是重複的進行
[00:32:20.080 --> 00:32:22.080]  是延續地進行
[00:32:22.080 --> 00:32:24.080]  也就是說
[00:32:24.080 --> 00:32:27.120]  耶穌不是星期天教完他們
[00:32:27.120 --> 00:32:29.120]  講完道之後就叫他們走
[00:32:29.120 --> 00:32:31.120]  而是嘗試的
[00:32:31.120 --> 00:32:33.120]  持續的、重複的
[00:32:33.120 --> 00:32:36.560]  耶穌也是和這群人生活在一起
[00:32:36.560 --> 00:32:38.560]  是不是?
[00:32:38.560 --> 00:32:40.560]  不一定住在一起才有這樣的光景
[00:32:40.560 --> 00:32:42.560]  今天很多人住在一起
[00:32:42.560 --> 00:32:44.560]  關係很疏離、認同
[00:32:44.560 --> 00:32:46.560]  但是耶穌
[00:32:46.560 --> 00:32:48.560]  門徒訓練的方式就是
[00:32:48.560 --> 00:32:50.560]  和這群人
[00:32:50.560 --> 00:32:52.560]  埋身肉搏
[00:32:52.560 --> 00:32:54.560]  是一個親密的關係
[00:32:54.560 --> 00:32:58.560]  嘗試有聯繫的關係
[00:32:58.560 --> 00:33:00.560]  而不是今天門徒訓練
[00:33:00.560 --> 00:33:02.560]  很多教會或組織的門徒訓練
[00:33:02.560 --> 00:33:04.560]  就是一個星期或兩個星期上課
[00:33:04.560 --> 00:33:06.560]  上完課之後
[00:33:06.560 --> 00:33:08.560]  領受到一些知識
[00:33:08.560 --> 00:33:10.560]  下星期我們又繼續
[00:33:10.560 --> 00:33:12.560]  又上課
[00:33:12.560 --> 00:33:14.560]  耶穌的門訓的焦點
[00:33:14.560 --> 00:33:16.560]  不是材料有多少
[00:33:16.560 --> 00:33:18.560]  不是時間有多長
[00:33:18.560 --> 00:33:20.560]  而是關係有多深
[00:33:20.560 --> 00:33:22.560]  這就是我祝福
[00:33:22.560 --> 00:33:24.560]  領子妹要做的事情
[00:33:24.560 --> 00:33:26.560]  我們要建立一個
[00:33:26.560 --> 00:33:28.560]  和我們門徒
[00:33:28.560 --> 00:33:30.560]  更加深入的關係
[00:33:30.560 --> 00:33:32.560]  不是材料
[00:33:32.560 --> 00:33:34.560]  不是聚會
[00:33:34.560 --> 00:33:36.560]  不是資訊那麼簡單
[00:33:36.560 --> 00:33:38.560]  而是關係的建立
[00:33:38.560 --> 00:33:40.560]  我們遲些再說
[00:33:40.560 --> 00:33:42.560]  門徒的特色就是
[00:33:42.560 --> 00:33:44.560]  耶穌說你們是枝子
[00:33:44.560 --> 00:33:46.560]  我是葡萄樹
[00:33:46.560 --> 00:33:48.560]  唯有建立一個關係
[00:33:48.560 --> 00:33:50.560]  我們才能夠效法基督
[00:33:50.560 --> 00:33:52.560]  不是單聽說
[00:33:52.560 --> 00:33:54.560]  不是單看到
[00:33:54.560 --> 00:33:58.560]  而是關係上的建立
[00:33:58.560 --> 00:34:00.560]  如果你看其他的
[00:34:00.560 --> 00:34:02.560]  譯本
[00:34:02.560 --> 00:34:04.560]  譯造
[00:34:04.560 --> 00:34:06.560]  好讓他們在自己身邊
[00:34:06.560 --> 00:34:08.560]  翻譯成漢語
[00:34:08.560 --> 00:34:10.560]  上跟我在一起
[00:34:10.560 --> 00:34:12.560]  上士走在一起
[00:34:12.560 --> 00:34:14.560]  黏著耶穌
[00:34:14.560 --> 00:34:16.560]  如果看馬克福音
[00:34:16.560 --> 00:34:18.560]  剛才三章十三至十五節
[00:34:18.560 --> 00:34:20.560]  他們尚和自己同在
[00:34:20.560 --> 00:34:22.560]  他用了一個
[00:34:22.560 --> 00:34:24.560]  Present active, third person plural
[00:34:24.560 --> 00:34:26.560]  希臘文說
[00:34:26.560 --> 00:34:28.560]  現在積極進行式
[00:34:28.560 --> 00:34:30.560]  那群人是
[00:34:30.560 --> 00:34:32.560]  上士和耶穌
[00:34:32.560 --> 00:34:34.560]  一起
[00:34:34.560 --> 00:34:38.560]  這就是建立門徒的基礎
[00:34:38.560 --> 00:34:40.560]  最後我們去到最後一點
[00:34:40.560 --> 00:34:42.560]  塑造門徒的目標
[00:34:42.560 --> 00:34:44.560]  耶穌呼召我們的時候
[00:34:44.560 --> 00:34:46.560]  他有什麼目的呢?
[00:34:46.560 --> 00:34:48.560]  門徒的塑造
[00:34:48.560 --> 00:34:50.560]  耶穌提醒我們
[00:34:50.560 --> 00:34:52.560]  在他的呼召裡面
[00:34:52.560 --> 00:34:54.560]  是釋放而不是控制
[00:34:54.560 --> 00:34:56.560]  而不是你掌權
[00:34:56.560 --> 00:34:58.560]  是你放權
[00:34:58.560 --> 00:35:00.560]  耶穌說我要猜他們去
[00:35:00.560 --> 00:35:02.560]  給他們權柄
[00:35:02.560 --> 00:35:04.560]  耶穌告訴我們
[00:35:04.560 --> 00:35:06.560]  我要叫你們成為
[00:35:06.560 --> 00:35:08.560]  得人的漁夫
[00:35:08.560 --> 00:35:10.560]  成為得人的主人
[00:35:10.560 --> 00:35:12.560]  成為得人的主人
