
[00:00:00.000 --> 00:00:03.900]  引任意而行的警告
[00:17:48.500 --> 00:17:50.500]  剛才見到以法尼在中間
[00:17:50.500 --> 00:17:52.500]  較藍
[00:17:52.500 --> 00:17:54.500]  猶大有一個支派
[00:17:54.500 --> 00:17:56.500]  一個族
[00:17:56.500 --> 00:17:58.500]  裏面又說有利美人
[00:17:58.500 --> 00:18:00.500]  甚麼意思呢
[00:18:00.500 --> 00:18:02.500]  猶大族的利美人
[00:18:02.500 --> 00:18:04.500]  意思可能他們聯婚
[00:18:04.500 --> 00:18:06.500]  好像陳
[00:18:06.500 --> 00:18:08.500]  我姓陳
[00:18:08.500 --> 00:18:10.500]  我老婆姓林
[00:18:10.500 --> 00:18:12.500]  陳林聯婚
[00:18:12.500 --> 00:18:14.500]  陳家有個林小姐
[00:18:14.500 --> 00:18:16.500]  變了我的陳太
[00:18:16.500 --> 00:18:18.500]  又或者當時利美人
[00:18:18.500 --> 00:18:20.500]  神差派不同的支派
[00:18:20.500 --> 00:18:22.500]  幫他們管理
[00:18:22.500 --> 00:18:24.500]  敬拜的事
[00:18:24.500 --> 00:18:26.500]  因為支派
[00:18:26.500 --> 00:18:28.500]  他們未必認識
[00:18:28.500 --> 00:18:30.500]  利美人要經過訓練
[00:18:30.500 --> 00:18:32.500]  差派在那裏
[00:18:32.500 --> 00:18:34.500]  所以他在那裏寄居
[00:18:34.500 --> 00:18:36.500]  但奇怪
[00:18:36.500 --> 00:18:38.500]  為何不可以住在那裏
[00:18:38.500 --> 00:18:40.500]  寄居會發生甚麼事
[00:18:40.500 --> 00:18:42.500]  我們知道利美人神差派服侍主
[00:18:42.500 --> 00:18:44.500]  在民眾裏面帶領敬拜主
[00:18:44.500 --> 00:18:46.500]  而且透過他們的奉獻
[00:18:46.500 --> 00:18:48.500]  凡濟 素濟
[00:18:48.500 --> 00:18:50.500]  平安濟 屬賢濟
[00:18:50.500 --> 00:18:52.500]  等等
[00:18:52.500 --> 00:18:54.500]  他們有
[00:18:54.500 --> 00:18:56.500]  奉獻裏面的一部份
[00:18:56.500 --> 00:18:58.500]  讓他們可以生活
[00:18:58.500 --> 00:19:00.500]  問題發生是甚麼
[00:19:00.500 --> 00:19:02.500]  問題是發生這個
[00:19:02.500 --> 00:19:04.500]  利美人為何好像很不穩定
[00:19:04.500 --> 00:19:06.500]  為何
[00:19:06.500 --> 00:19:08.500]  好像沒有地方住
[00:19:08.500 --> 00:19:10.500]  因為是師記
[00:19:10.500 --> 00:19:12.500]  一章十九節有些玄機
[00:19:12.500 --> 00:19:14.500]  發生甚麼事
[00:19:14.500 --> 00:19:16.500]  一二三
[00:19:16.500 --> 00:19:18.500]  耶和華與猶大同在
[00:19:18.500 --> 00:19:20.500]  猶大就趕出山地的居民
[00:19:20.500 --> 00:19:22.500]  猶大就趕出山地的居民
[00:19:22.500 --> 00:19:24.500]  猶大就趕出山地的居民
[00:19:24.500 --> 00:19:26.500]  猶大就趕出山地的居民
[00:19:26.500 --> 00:19:28.500]  我們知道
[00:19:28.500 --> 00:19:30.500]  本來十二支派
[00:19:30.500 --> 00:19:32.500]  得地為業
[00:19:32.500 --> 00:19:34.500]  在若書雅記
[00:19:34.500 --> 00:19:36.500]  神給十二支派
[00:19:36.500 --> 00:19:38.500]  有些還未打完
[00:19:38.500 --> 00:19:40.500]  但地是你的
[00:19:40.500 --> 00:19:42.500]  當時在裏面
[00:19:42.500 --> 00:19:44.500]  迦林地住的
[00:19:44.500 --> 00:19:46.500]  那些種族
[00:19:46.500 --> 00:19:48.500]  罪大惡極
[00:19:48.500 --> 00:19:50.500]  很多百年犯罪
[00:19:50.500 --> 00:19:52.500]  所以上帝要收回
[00:19:52.500 --> 00:19:54.500]  但當日猶大本來分配的地方
[00:19:54.500 --> 00:19:56.500]  但當日猶大本來分配的地方
[00:19:56.500 --> 00:19:58.500]  他不敢趕走
[00:19:58.500 --> 00:20:00.500]  因為當地居民有鐵車
[00:20:00.500 --> 00:20:02.500]  因為當地居民有鐵車
[00:20:02.500 --> 00:20:04.500]  所以應該有地方
[00:20:04.500 --> 00:20:06.500]  應該住還是不能住
[00:20:06.500 --> 00:20:08.500]  周圍找地方
[00:20:08.500 --> 00:20:10.500]  明白嗎
[00:20:10.500 --> 00:20:12.500]  於是
[00:20:12.500 --> 00:20:14.500]  這個利未人
[00:20:14.500 --> 00:20:16.500]  他描述就離開了
[00:20:16.500 --> 00:20:18.500]  猶大的百里行城
[00:20:18.500 --> 00:20:20.500]  要找一個可以住的地方
[00:20:20.500 --> 00:20:22.500]  行嗎
[00:20:22.500 --> 00:20:24.500]  走著走著路
[00:20:24.500 --> 00:20:26.500]  去到哪裏呢
[00:20:26.500 --> 00:20:28.500]  相遇了
[00:20:28.500 --> 00:20:30.500]  和我們第一個主角
[00:20:30.500 --> 00:20:32.500]  到了以法連山地
[00:20:32.500 --> 00:20:34.500]  到了以法連山地
[00:20:34.500 --> 00:20:36.500]  走到米迦的家
[00:20:36.500 --> 00:20:38.500]  一定有插出火花
[00:20:38.500 --> 00:20:40.500]  一定有東西看
[00:20:40.500 --> 00:20:42.500]  我們看看下面的對話
[00:20:42.500 --> 00:20:44.500]  第七節到第十二節
[00:20:44.500 --> 00:20:46.500]  米迦見到他
[00:20:46.500 --> 00:20:48.500]  他就問
[00:20:48.500 --> 00:20:50.500]  123
[00:20:50.500 --> 00:20:52.500]  你從那裏來
[00:20:52.500 --> 00:20:54.500]  這個少年人就回答他
[00:20:54.500 --> 00:20:56.500]  我們一起和少年人回答
[00:20:56.500 --> 00:20:58.500]  123
[00:20:58.500 --> 00:21:00.500]  從猶大百里行來
[00:21:00.500 --> 00:21:02.500]  猶大的百里行城
[00:21:02.500 --> 00:21:04.500]  要找一個可以住的地方
[00:21:04.500 --> 00:21:06.500]  他回答得很有趣
[00:21:06.500 --> 00:21:08.500]  他問你在哪裏來
[00:21:08.500 --> 00:21:10.500]  你回答猶大百里行
[00:21:10.500 --> 00:21:12.500]  然後他再回答兩句
[00:21:12.500 --> 00:21:14.500]  是不是很有趣
[00:21:14.500 --> 00:21:16.500]  你坐在你旁邊
[00:21:16.500 --> 00:21:18.500]  如果有新朋友你不認識
[00:21:18.500 --> 00:21:20.500]  你哪裏來的
[00:21:20.500 --> 00:21:22.500]  我剛剛紐約來的
[00:21:22.500 --> 00:21:24.500]  然後你再回答幾句
[00:21:24.500 --> 00:21:26.500]  我本來做律師的
[00:21:26.500 --> 00:21:28.500]  現在找地方住
[00:21:28.500 --> 00:21:30.500]  你請不請
[00:21:30.500 --> 00:21:32.500]  相差一句
[00:21:32.500 --> 00:21:34.500]  本來利未人到處找地方都不是問題
[00:21:34.500 --> 00:21:36.500]  問題是要神差派他去哪裏
[00:21:36.500 --> 00:21:38.500]  才去哪裏
[00:21:38.500 --> 00:21:40.500]  神叫他去哪裏
[00:21:40.500 --> 00:21:42.500]  服侍才去哪裏服侍
[00:21:42.500 --> 00:21:44.500]  所以很明顯
[00:21:44.500 --> 00:21:46.500]  他的回答是想找一些東西
[00:21:46.500 --> 00:21:48.500]  結果利未人
[00:21:48.500 --> 00:21:50.500]  這樣回答
[00:21:50.500 --> 00:21:52.500]  他真的找到了
[00:21:52.500 --> 00:21:54.500]  米迦怎樣回應呢
[00:21:54.500 --> 00:21:56.500]  123
[00:21:56.500 --> 00:21:58.500]  你可以住在我這裏
[00:21:58.500 --> 00:22:00.500]  我以你為父為祭司
[00:22:00.500 --> 00:22:02.500]  我每年給你
[00:22:02.500 --> 00:22:04.500]  十四克鈔票
[00:22:04.500 --> 00:22:10.500]  聽清楚
[00:22:10.500 --> 00:22:12.500]  你可以去我這裏
[00:22:12.500 --> 00:22:14.500]  我以你為父
[00:22:14.500 --> 00:22:16.500]  為甚麼 祭司
[00:22:16.500 --> 00:22:18.500]  我想問
[00:22:18.500 --> 00:22:20.500]  這裏有沒有家裏想請牧師
[00:22:20.500 --> 00:22:24.500]  你明不明
[00:22:24.500 --> 00:22:26.500]  喂 牧師
[00:22:26.500 --> 00:22:28.500]  我可以請你來我家裏
[00:22:28.500 --> 00:22:30.500]  以你為父
[00:22:30.500 --> 00:22:32.500]  為祭司
[00:22:32.500 --> 00:22:34.500]  我給你二十萬
[00:22:34.500 --> 00:22:38.500]  我不是人請的
[00:22:38.500 --> 00:22:40.500]  我們傳道不是人請的
[00:22:40.500 --> 00:22:42.500]  不過恐怖不是這裏
[00:22:42.500 --> 00:22:44.500]  恐怖就是接下來
[00:22:44.500 --> 00:22:46.500]  這個利未人的回應
[00:22:46.500 --> 00:22:48.500]  他的回應一定要用這個黑色的畫面
[00:22:48.500 --> 00:22:50.500]  才能代表
[00:22:50.500 --> 00:22:52.500]  因為他的回應是
[00:22:52.500 --> 00:22:54.500]  123
[00:22:54.500 --> 00:22:56.500]  利未人就進了他的家
[00:22:56.500 --> 00:22:58.500]  利未人情願與那人同住
[00:23:00.500 --> 00:23:02.500]  我住在米家的家裏
[00:23:02.500 --> 00:23:06.500]  有工來找我
[00:23:06.500 --> 00:23:08.500]  行了 搞定
[00:23:08.500 --> 00:23:10.500]  很恐怖
[00:23:10.500 --> 00:23:12.500]  第二個我們要學習
[00:23:12.500 --> 00:23:14.500]  請勿為升職
[00:23:14.500 --> 00:23:16.500]  加薪 受尊重
[00:23:16.500 --> 00:23:18.500]  一個很受尊重的遺訓利未人
[00:23:18.500 --> 00:23:20.500]  而侍奉主
[00:23:20.500 --> 00:23:24.500]  他告訴別人身份
[00:23:24.500 --> 00:23:26.500]  其中一個很重要的原因就是
[00:23:26.500 --> 00:23:28.500]  我可以幫你做些事
[00:23:28.500 --> 00:23:30.500]  利用自己的升職身份
[00:23:30.500 --> 00:23:32.500]  去一個不合格的地方
[00:23:32.500 --> 00:23:34.500]  好像有神
[00:23:34.500 --> 00:23:36.500]  其實沒有神
[00:23:36.500 --> 00:23:38.500]  而且是犯著十誡的地方
[00:23:38.500 --> 00:23:40.500]  拿取人家給的薪金
[00:23:40.500 --> 00:23:42.500]  而不是獻祭而來的奉獻
[00:23:42.500 --> 00:23:44.500]  他是看人
[00:23:44.500 --> 00:23:46.500]  不看神
[00:23:46.500 --> 00:23:48.500]  很危險
[00:23:48.500 --> 00:23:50.500]  又或者這樣說
[00:23:50.500 --> 00:23:52.500]  我們作為
[00:23:52.500 --> 00:23:54.500]  我們侍奉的弟兄姊妹一樣
[00:23:54.500 --> 00:23:56.500]  你們未必是神職人員
[00:23:56.500 --> 00:23:58.500]  或者全職人員
[00:23:58.500 --> 00:24:00.500]  不過你都是在服侍主
[00:24:00.500 --> 00:24:02.500]  我們問這個少年人的老闆是誰
[00:24:02.500 --> 00:24:04.500]  是神還是人的時候
[00:24:04.500 --> 00:24:06.500]  同樣
[00:24:06.500 --> 00:24:08.500]  這個中華神學院的院長
[00:24:08.500 --> 00:24:10.500]  前院長林道光問得好
[00:24:10.500 --> 00:24:12.500]  他說要錢的傳徒
[00:24:12.500 --> 00:24:14.500]  不值錢
[00:24:14.500 --> 00:24:16.500]  同樣
[00:24:16.500 --> 00:24:18.500]  要人尊重的侍奉者
[00:24:18.500 --> 00:24:20.500]  不值得尊重
[00:24:20.500 --> 00:24:22.500]  我們侍奉是會有人尊重
[00:24:22.500 --> 00:24:24.500]  不過我們不是因為人尊重
[00:24:24.500 --> 00:24:26.500]  追著人尊重
[00:24:26.500 --> 00:24:28.500]  我們的組長也好,我們的探訪隊員也好
[00:24:28.500 --> 00:24:30.500]  我們的敬拜隊友也好
[00:24:30.500 --> 00:24:32.500]  我們的迎新也好
[00:24:32.500 --> 00:24:34.500]  因為我們愛主愛人
[00:24:34.500 --> 00:24:36.500]  而去服侍
[00:24:36.500 --> 00:24:38.500]  不是追著人的信任
[00:24:38.500 --> 00:24:40.500]  Amen?
[00:24:40.500 --> 00:24:42.500]  Amen?
[00:24:42.500 --> 00:24:44.500]  當我們開始比較
[00:24:44.500 --> 00:24:46.500]  旁邊那個在服侍別人
[00:24:46.500 --> 00:24:48.500]  比較喜歡
[00:24:48.500 --> 00:24:50.500]  我怎樣可以令別人喜歡呢?
[00:24:50.500 --> 00:24:52.500]  我們中了圈套
[00:24:52.500 --> 00:24:54.500]  當我們覺得
[00:24:54.500 --> 00:24:56.500]  這個人被愛戴
[00:24:56.500 --> 00:24:58.500]  這個敬拜組長
[00:24:58.500 --> 00:25:00.500]  更加多人愛戴
[00:25:00.500 --> 00:25:02.500]  我怎樣可以讓別人愛戴呢?
[00:25:02.500 --> 00:25:04.500]  中了
[00:25:04.500 --> 00:25:06.500]  小心
[00:25:06.500 --> 00:25:08.500]  我們早兩天
[00:25:08.500 --> 00:25:10.500]  我們的目者團隊
[00:25:10.500 --> 00:25:12.500]  和我們五就團隊
[00:25:12.500 --> 00:25:14.500]  我們每個月的書會
[00:25:14.500 --> 00:25:16.500]  剛剛看了一本書叫《The Call》
[00:25:16.500 --> 00:25:18.500]  當時不跟目者分享
[00:25:18.500 --> 00:25:20.500]  我覺得很關心這裡的內容
[00:25:20.500 --> 00:25:22.500]  其中有一個目者
[00:25:22.500 --> 00:25:24.500]  有一個傳道去分享
[00:25:24.500 --> 00:25:26.500]  他說我們作為傳道被人呼召
[00:25:26.500 --> 00:25:28.500]  很多人都是
[00:25:28.500 --> 00:25:30.500]  很慘啊
[00:25:30.500 --> 00:25:32.500]  呼召啊,丟下工作
[00:25:32.500 --> 00:25:34.500]  沒收入,又讀三年
[00:25:34.500 --> 00:25:36.500]  真是苦啊
[00:25:36.500 --> 00:25:38.500]  錯啊
[00:25:38.500 --> 00:25:40.500]  是不是?
[00:25:40.500 --> 00:25:42.500]  那個傳道說得很好
[00:25:42.500 --> 00:25:44.500]  服侍壯丁不是很苦
[00:25:44.500 --> 00:25:46.500]  是恩典
[00:25:46.500 --> 00:25:48.500]  Amen?
[00:25:48.500 --> 00:25:50.500]  很多人都覺得是
[00:25:50.500 --> 00:25:52.500]  我不是叫你全職
[00:25:52.500 --> 00:25:54.500]  Amen?
[00:25:54.500 --> 00:25:56.500]  很感動的事
[00:25:56.500 --> 00:25:58.500]  我很記得
[00:25:58.500 --> 00:26:00.500]  我第一年入神學院
[00:26:00.500 --> 00:26:02.500]  十幾年前
[00:26:02.500 --> 00:26:04.500]  我的mentor當時是兩頭牧師
[00:26:04.500 --> 00:26:06.500]  他說在哪裏
[00:26:06.500 --> 00:26:08.500]  他用春夏玉記28章
[00:26:08.500 --> 00:26:10.500]  他說祭司的服裝
[00:26:10.500 --> 00:26:12.500]  當時祭司的服裝
[00:26:12.500 --> 00:26:14.500]  上帝親自揀選腰帶內袍
[00:26:14.500 --> 00:26:16.500]  並且他的服裝
[00:26:16.500 --> 00:26:18.500]  用紅線
[00:26:18.500 --> 00:26:20.500]  當時用有顏色的線
[00:26:20.500 --> 00:26:22.500]  紫色的線,藍色的線
[00:26:22.500 --> 00:26:24.500]  用寶石金牌來做
[00:26:24.500 --> 00:26:26.500]  聖經這樣說
[00:26:26.500 --> 00:26:28.500]  是華美的,是榮耀的
[00:26:28.500 --> 00:26:30.500]  所以很多人跟我說
[00:26:30.500 --> 00:26:32.500]  晨星,我很想在家裏信主
[00:26:32.500 --> 00:26:34.500]  他們怎樣也不相信
[00:26:34.500 --> 00:26:36.500]  我有時跟他們說
[00:26:36.500 --> 00:26:38.500]  我見到你的樣子也不想信
[00:26:38.500 --> 00:26:40.500]  你的樣子很苦,你信耶穌那麼苦
[00:26:40.500 --> 00:26:42.500]  你看不到那種
[00:26:42.500 --> 00:26:44.500]  盼望生命的根深
[00:26:44.500 --> 00:26:46.500]  在牢籠裏,你跟世界一起牢籠
[00:26:46.500 --> 00:26:48.500]  剛才師哥說得很好
[00:26:48.500 --> 00:26:50.500]  他一寸一寸就拿了你
[00:26:50.500 --> 00:26:52.500]  你在裏面經歷了甚麼
[00:26:52.500 --> 00:26:54.500]  服侍了甚麼
[00:26:54.500 --> 00:26:56.500]  很重要
[00:26:56.500 --> 00:26:58.500]  有些傳道說得很好
[00:26:58.500 --> 00:27:00.500]  追著世界,而不是追著照明的空洞
[00:27:00.500 --> 00:27:04.500]  我們的服侍不是計回報
[00:27:04.500 --> 00:27:06.500]  我們的服侍是內心的滿足
[00:27:06.500 --> 00:27:10.500]  足夠就夠了
[00:27:10.500 --> 00:27:12.500]  不是太多會忘記
[00:27:12.500 --> 00:27:14.500]  神的真言講
[00:27:14.500 --> 00:27:16.500]  太少我們會褻瀆神
[00:27:16.500 --> 00:27:18.500]  去偷去搶
[00:27:18.500 --> 00:27:20.500]  有個傳道說得很好
[00:27:20.500 --> 00:27:22.500]  我們上路要簡單上路
[00:27:22.500 --> 00:27:24.500]  你想想,好像追巴士
[00:27:24.500 --> 00:27:26.500]  一代二代怎樣追
[00:27:26.500 --> 00:27:28.500]  我早幾個月帶了一個舊同學信主
[00:27:28.500 --> 00:27:30.500]  正正是說這件事
[00:27:30.500 --> 00:27:32.500]  很多層樓
[00:27:32.500 --> 00:27:34.500]  昨天我又帶他回來崇拜
[00:27:34.500 --> 00:27:36.500]  每個星期都回來,正在改變
[00:27:36.500 --> 00:27:38.500]  他越多樓越優秀
[00:27:38.500 --> 00:27:40.500]  快要裝修一層樓
[00:27:40.500 --> 00:27:42.500]  百萬計
[00:27:42.500 --> 00:27:44.500]  他的樣子好像在露宿街頭
[00:27:44.500 --> 00:27:46.500]  他很憂愁
[00:27:46.500 --> 00:27:48.500]  這裏又怎樣裝修,那裏又怎樣保存
[00:27:48.500 --> 00:27:50.500]  公司又怎樣
[00:27:50.500 --> 00:27:52.500]  上帝所賜的福
[00:27:52.500 --> 00:27:54.500]  是使人付足
[00:27:54.500 --> 00:27:56.500]  並不加上憂慮
[00:27:56.500 --> 00:27:58.500]  中了世界的圈套
[00:27:58.500 --> 00:28:00.500]  中了
[00:28:00.500 --> 00:28:02.500]  我們怎樣
[00:28:02.500 --> 00:28:04.500]  我們要跟隨到底
[00:28:04.500 --> 00:28:06.500]  所以這本書講得很好
[00:28:06.500 --> 00:28:08.500]  其中第七十一版
[00:28:08.500 --> 00:28:10.500]  叫這本書
[00:28:10.500 --> 00:28:12.500]  問題不是我們有沒有服侍時
[00:28:12.500 --> 00:28:14.500]  有沒有對象,有沒有會眾
[00:28:14.500 --> 00:28:16.500]  有沒有聆聽者,是有
[00:28:16.500 --> 00:28:18.500]  最重要的是什麼
[00:28:18.500 --> 00:28:20.500]  是我們知道
[00:28:20.500 --> 00:28:22.500]  我們有一個最重要的聆聽者
[00:28:22.500 --> 00:28:24.500]  The audience of one
[00:28:24.500 --> 00:28:26.500]  這裏不是沒有聆聽者
[00:28:26.500 --> 00:28:28.500]  這裏有幾百個
[00:28:28.500 --> 00:28:30.500]  我是在服侍你,不過最重要的聆聽者不是你
[00:28:30.500 --> 00:28:32.500]  是誰?
[00:28:32.500 --> 00:28:34.500]  上帝
[00:28:34.500 --> 00:28:36.500]  The audience of one
[00:28:36.500 --> 00:28:38.500]  最重要
[00:28:38.500 --> 00:28:40.500]  我們的生命
[00:28:40.500 --> 00:28:42.500]  不是我們在服侍誰
[00:28:42.500 --> 00:28:44.500]  是跟隨上帝
[00:28:44.500 --> 00:28:46.500]  The audience of one
[00:28:46.500 --> 00:28:52.500]  當我們搞亂了
[00:28:52.500 --> 00:28:54.500]  米家搞亂了
[00:28:54.500 --> 00:28:56.500]  他覺得行了
[00:28:56.500 --> 00:28:58.500]  我有了神壇
[00:28:58.500 --> 00:29:00.500]  有了教會
[00:29:00.500 --> 00:29:02.500]  還有了祭司,為何這樣想呢
[00:29:02.500 --> 00:29:04.500]  十七章十三節
[00:29:04.500 --> 00:29:06.500]  一二三
[00:29:06.500 --> 00:29:08.500]  米家說
[00:29:08.500 --> 00:29:10.500]  現在我知道耶和華必賜福予我
[00:29:10.500 --> 00:29:12.500]  現在我知道耶和華必賜福予我
[00:29:12.500 --> 00:29:14.500]  因為我有一個靈異人才祭司
[00:29:14.500 --> 00:29:16.500]  因為我有一個靈異人才祭司
[00:29:16.500 --> 00:29:18.500]  他以為有了祭司
[00:29:18.500 --> 00:29:20.500]  家裏有了
[00:29:20.500 --> 00:29:22.500]  請了一個牧師
[00:29:22.500 --> 00:29:24.500]  你就行了,就賜福了
[00:29:24.500 --> 00:29:26.500]  究竟耶和華怎樣才賜福給人呢
[00:29:26.500 --> 00:29:28.500]  這個祭司都亂了
[00:29:28.500 --> 00:29:30.500]  因為我都不知道他在做什麼
[00:29:30.500 --> 00:29:32.500]  為什麼
[00:29:32.500 --> 00:29:34.500]  家裏有這些東西就行了
[00:29:34.500 --> 00:29:36.500]  很清楚
[00:29:36.500 --> 00:29:38.500]  聖經怎樣說
[00:29:38.500 --> 00:29:40.500]  教會是不是有
[00:29:40.500 --> 00:29:42.500]  陳牧師,許姑娘
[00:29:42.500 --> 00:29:44.500]  有帕瑟維尼,帕瑟瑞尊
[00:29:44.500 --> 00:29:46.500]  帕瑟阿達
[00:29:46.500 --> 00:29:48.500]  你就得福了
[00:29:48.500 --> 00:29:50.500]  NO
[00:29:50.500 --> 00:29:52.500]  我們只不過是戲名
[00:29:52.500 --> 00:29:54.500]  將整個道告訴你
[00:29:54.500 --> 00:29:56.500]  最終是什麼呢
[00:29:56.500 --> 00:29:58.500]  就是生命記
[00:29:58.500 --> 00:30:00.500]  28章一到二節
[00:30:00.500 --> 00:30:02.500]  最終是
[00:30:02.500 --> 00:30:04.500]  一二三
[00:30:04.500 --> 00:30:06.500]  你若留意聽從耶和華
[00:30:06.500 --> 00:30:08.500]  你神的話
[00:30:08.500 --> 00:30:10.500]  謹守遵行他一切誡明
[00:30:10.500 --> 00:30:12.500]  就是我
[00:30:12.500 --> 00:30:14.500]  今日所吩咐你的
[00:30:14.500 --> 00:30:16.500]  也必使你
[00:30:16.500 --> 00:30:18.500]  超乎天下萬民之上
[00:30:18.500 --> 00:30:20.500]  你若聽從耶和華
[00:30:20.500 --> 00:30:22.500]  你神的話
[00:30:22.500 --> 00:30:24.500]  這以下的福
[00:30:24.500 --> 00:30:26.500]  必追隨你
[00:30:26.500 --> 00:30:28.500]  臨到你身上
[00:30:28.500 --> 00:30:30.500]  祂會祝福你
[00:30:30.500 --> 00:30:32.500]  不是因為我們
[00:30:32.500 --> 00:30:34.500]  是因為我們將神的話語
[00:30:34.500 --> 00:30:36.500]  按正義分解
[00:30:36.500 --> 00:30:38.500]  真理告訴你
[00:30:38.500 --> 00:30:40.500]  你自己要選擇
[00:30:40.500 --> 00:30:42.500]  Amen
[00:30:42.500 --> 00:30:44.500]  你要選擇跟從
[00:30:44.500 --> 00:30:46.500]  如果我們沒有做好
[00:30:46.500 --> 00:30:48.500]  我們的責任,上帝會審問我們
[00:30:48.500 --> 00:30:50.500]  但我們做好我們的責任
[00:30:50.500 --> 00:30:52.500]  不是等於你得福
[00:30:52.500 --> 00:30:54.500]  因為得福是要跟從
[00:30:54.500 --> 00:30:56.500]  謹守遵行
[00:30:56.500 --> 00:30:58.500]  第二點
[00:30:58.500 --> 00:31:00.500]  簡直是一個
[00:31:00.500 --> 00:31:02.500]  大混亂中的混亂
[00:31:02.500 --> 00:31:04.500]  不過這個故事還未完結
[00:31:04.500 --> 00:31:06.500]  我們先回到第三點
[00:31:06.500 --> 00:31:08.500]  第三樣東西的角色出現
[00:31:08.500 --> 00:31:10.500]  一開始就是那時
[00:31:10.500 --> 00:31:12.500]  以色列人沒有王
[00:31:12.500 --> 00:31:14.500]  又是沒有了
[00:31:14.500 --> 00:31:16.500]  但之派
[00:31:16.500 --> 00:31:18.500]  這個不是but
[00:31:18.500 --> 00:31:20.500]  但有一個之派
[00:31:20.500 --> 00:31:22.500]  一個族裔出來
[00:31:22.500 --> 00:31:24.500]  是尋找地方
[00:31:24.500 --> 00:31:26.500]  尋地居住
[00:31:26.500 --> 00:31:28.500]  因為那日子
[00:31:28.500 --> 00:31:30.500]  他沒有在以色列之派中
[00:31:30.500 --> 00:31:32.500]  得地位
[00:31:32.500 --> 00:31:34.500]  為什麼沒有?
[00:31:34.500 --> 00:31:36.500]  我們看回第一章
[00:31:36.500 --> 00:31:38.500]  我們一起讀
[00:31:38.500 --> 00:31:40.500]  阿摩利人強迫旦人住在山地
[00:31:40.500 --> 00:31:46.500]  本來他們要下到平原
[00:31:46.500 --> 00:31:48.500]  他們害怕
[00:31:48.500 --> 00:31:50.500]  當時阿摩利人都是最業滿
[00:31:50.500 --> 00:31:52.500]  充滿的民族
[00:31:52.500 --> 00:31:54.500]  本來神要藉著他們滅了他們
[00:31:54.500 --> 00:31:56.500]  不過他們害怕
[00:31:56.500 --> 00:31:58.500]  他們害怕人多過害怕神
[00:31:58.500 --> 00:32:00.500]  所以那一刻他們要周圍尋找地方
[00:32:00.500 --> 00:32:02.500]  在十八章第二節
[00:32:02.500 --> 00:32:04.500]  這樣描述
[00:32:04.500 --> 00:32:06.500]  不是彈人蟲
[00:32:06.500 --> 00:32:08.500]  是彈人
[00:32:08.500 --> 00:32:10.500]  他在這兩個地方
[00:32:10.500 --> 00:32:12.500]  所拉和以實濤
[00:32:12.500 --> 00:32:14.500]  打發了五個探子
[00:32:14.500 --> 00:32:16.500]  去尋找地
[00:32:16.500 --> 00:32:18.500]  當然
[00:32:18.500 --> 00:32:20.500]  你猜他找到哪裡呢?
[00:32:20.500 --> 00:32:22.500]  三個富士緊扣
[00:32:22.500 --> 00:32:24.500]  去了哪裡呢?
[00:32:24.500 --> 00:32:26.500]  你猜猜
[00:32:26.500 --> 00:32:28.500]  當然去了米家的家
[00:32:28.500 --> 00:32:30.500]  又是他
[00:32:30.500 --> 00:32:32.500]  又是米家
[00:32:32.500 --> 00:32:34.500]  有什麼事情發生呢?
[00:32:34.500 --> 00:32:36.500]  我們一起讀
[00:32:36.500 --> 00:32:38.500]  他們來到以法連山地
[00:32:38.500 --> 00:32:40.500]  住進了米家的住宅
[00:32:40.500 --> 00:32:44.500]  就在那裡住宿
[00:32:44.500 --> 00:32:46.500]  哇! 成功了
[00:32:46.500 --> 00:32:48.500]  一個豪宅
[00:32:48.500 --> 00:32:50.500]  又有神壇
[00:32:50.500 --> 00:32:52.500]  有祭司
[00:32:52.500 --> 00:32:54.500]  一定有火花
[00:32:54.500 --> 00:32:56.500]  這個火花是怎樣呢?
[00:32:56.500 --> 00:32:58.500]  十八章三到六節
[00:32:58.500 --> 00:33:00.500]  開始對答了
[00:33:00.500 --> 00:33:02.500]  這五個探子臨近米家的住宅
[00:33:02.500 --> 00:33:04.500]  聽出那少年匿名的口音
[00:33:04.500 --> 00:33:06.500]  聽到口音
[00:33:06.500 --> 00:33:08.500]  我們鄉下也有口音
[00:33:08.500 --> 00:33:10.500]  例如我們廣東人說一下國語
[00:33:10.500 --> 00:33:12.500]  也有口音
[00:33:12.500 --> 00:33:14.500]  以往我出去
[00:33:14.500 --> 00:33:16.500]  未做牧師前
[00:33:16.500 --> 00:33:18.500]  有很多
[00:33:18.500 --> 00:33:20.500]  開始說一下
[00:33:20.500 --> 00:33:22.500]  國內的人初時還未聽到廣東國語
[00:33:22.500 --> 00:33:24.500]  他就跟我說
[00:33:24.500 --> 00:33:26.500]  陳先生
[00:33:26.500 --> 00:33:28.500]  可不可以說普通話
[00:33:28.500 --> 00:33:30.500]  真是慘
[00:33:30.500 --> 00:33:32.500]  我說
[00:33:32.500 --> 00:33:34.500]  我已經說了
[00:33:34.500 --> 00:33:36.500]  我在說了
[00:33:36.500 --> 00:33:38.500]  那種信心的低沉
[00:33:38.500 --> 00:33:40.500]  那種信心的低沉
[00:33:40.500 --> 00:33:42.500]  有時是這樣的
[00:33:42.500 --> 00:33:44.500]  我已經說了
[00:33:44.500 --> 00:33:46.500]  開玩笑的
[00:33:46.500 --> 00:33:48.500]  有些人好像懂得聽廣東話
