
[00:00:00.000 --> 00:00:02.500]  今天的題目很有趣
[00:20:00.340 --> 00:20:02.580]  神說你可以有金銀
[00:20:02.580 --> 00:20:05.220]  但你不可以爲自己多積
[00:20:05.220 --> 00:20:09.020]  一個君王怎麼會有這麼多錢
[00:20:09.020 --> 00:20:10.900]  當你有財有勢
[00:20:10.900 --> 00:20:12.540]  是強國的時候
[00:20:12.540 --> 00:20:14.580]  自然有人來討好你
[00:20:14.580 --> 00:20:17.380]  自然有人年年來進貢
[00:20:17.380 --> 00:20:19.540]  但另外有一個辦法
[00:20:19.540 --> 00:20:21.820]  令你自己是很有錢的
[00:20:21.820 --> 00:20:23.860]  就是加重稅
[00:20:23.860 --> 00:20:28.180]  如果你留意《獵王紀上》12章第4節
[00:20:28.180 --> 00:20:31.980]  當所羅門王死了之後
[00:20:31.980 --> 00:20:37.060]  有尼伯的兒子耶羅波安來見羅波安
[00:20:37.060 --> 00:20:42.020]  羅波安就是所羅門王的兒子
[00:20:42.020 --> 00:20:44.860]  耶羅波安跟他說什麼
[00:20:44.860 --> 00:20:49.980]  問你父親使我們負重額作苦工
[00:20:49.980 --> 00:20:54.660]  原來所羅門王是向他的人民徵重稅
[00:20:54.660 --> 00:20:59.380]  以至他自己能夠成爲這麼富有
[00:20:59.380 --> 00:21:01.180]  這裏讓我們見到
[00:21:01.180 --> 00:21:02.660]  神說什麼
[00:21:02.660 --> 00:21:05.940]  不是叫你不要有財產
[00:21:05.940 --> 00:21:08.340]  但你不要多積
[00:21:08.340 --> 00:21:10.220]  這裏讓我見到就是
[00:21:10.220 --> 00:21:12.380]  如果有教會建堂怎麼辦
[00:21:12.380 --> 00:21:13.740]  怕不怕借錢
[00:21:13.740 --> 00:21:15.260]  當然不怕借錢
[00:21:15.260 --> 00:21:18.340]  你不需要說要存夠所有的錢
[00:21:18.340 --> 00:21:19.380]  因爲什麼
[00:21:19.380 --> 00:21:21.860]  當你存夠所有的錢的時候
[00:21:21.860 --> 00:21:23.740]  你的依賴心在哪裏
[00:21:23.740 --> 00:21:25.660]  在你的金錢那裏
[00:21:25.660 --> 00:21:27.020]  你不怕借錢
[00:21:27.020 --> 00:21:32.300]  你借錢的信靠是在耶和華身上
[00:21:32.300 --> 00:21:34.900]  其實我們見到所羅門王
[00:21:34.900 --> 00:21:36.940]  他真的很失敗
[00:21:36.940 --> 00:21:39.380]  神說三樣不可以做的事
[00:21:39.380 --> 00:21:41.940]  他三樣都做到足
[00:21:41.940 --> 00:21:43.700]  第一樣說什麼
[00:21:43.700 --> 00:21:45.140]  說不要累積金錢
[00:21:45.140 --> 00:21:48.300]  他就是有數之不盡的金錢
[00:21:48.300 --> 00:21:52.700]  在聶王紀上十章十四到二十五節告訴我們
[00:21:52.700 --> 00:22:00.580]  他還去埃及賣兵馬
[00:22:00.580 --> 00:22:03.980]  來鞏固他自己軍事上的實力
[00:22:03.980 --> 00:22:05.700]  另外他又做了什麼
[00:22:05.700 --> 00:22:09.140]  他不僅招兵賣馬去埃及
[00:22:09.140 --> 00:22:12.820]  他還採集埃及的公主來做王后
[00:22:12.820 --> 00:22:15.980]  他還是後宮很多很多
[00:22:15.980 --> 00:22:18.820]  三百個妾侍
[00:22:18.820 --> 00:22:21.460]  七百個妻子
[00:22:21.460 --> 00:22:26.220]  這些妻子和妃嬪引誘他離棄神
[00:22:26.220 --> 00:22:27.700]  所以我們見到
[00:22:27.700 --> 00:22:30.500]  所羅門王真的不是一個很好的皇帝
[00:22:30.500 --> 00:22:32.660]  所以當他死了之後
[00:22:32.660 --> 00:22:35.180]  以色列國發生了什麼事
[00:22:35.180 --> 00:22:37.940]  分開了變成南北國
[00:22:37.940 --> 00:22:41.380]  相信因爲是所羅門王所做
[00:22:41.380 --> 00:22:45.740]  以致形成了這個局面
[00:22:45.740 --> 00:22:49.020]  經文不僅是告訴我們
[00:22:49.020 --> 00:22:52.220]  做君王的有三樣不可
[00:22:52.220 --> 00:22:55.820]  就停留在那裏
[00:22:55.820 --> 00:22:57.500]  經文告訴我們
[00:22:57.500 --> 00:23:01.980]  原來君王還有三樣事是要做的
[00:23:01.980 --> 00:23:05.020]  在《生命紀》十七章十八至二十節
[00:23:05.020 --> 00:23:07.980]  說他登了國爲
[00:23:07.980 --> 00:23:11.660]  就要將祭司李美人面前這律法書
[00:23:11.660 --> 00:23:13.580]  爲自己抄錄一本
[00:23:13.580 --> 00:23:16.780]  存在他那裏要平心重讀
[00:23:16.780 --> 00:23:20.020]  好學習敬畏耶和華他的臣
[00:23:20.020 --> 00:23:24.220]  謹守遵行這律法書上的一切言語
[00:23:24.220 --> 00:23:28.580]  和這些律法免得他向弟兄心高氣傲
[00:23:28.580 --> 00:23:30.100]  偏左偏右
[00:23:30.100 --> 00:23:32.820]  來了這界名
[00:23:32.820 --> 00:23:36.900]  這樣他和他的子孫便可以在以色列中
[00:23:36.900 --> 00:23:41.180]  在國爲上連長日久
[00:23:41.180 --> 00:23:43.100]  有三樣事要做有沒有見到
[00:23:43.100 --> 00:23:47.940]  第一件事是要爲自己抄錄一本律法書
[00:23:47.940 --> 00:23:52.020]  這裏抄錄是複製的意思
[00:23:52.020 --> 00:23:53.860]  我們的modern人怎麼說
[00:23:53.860 --> 00:23:55.180]  Xerox
[00:23:55.180 --> 00:23:57.220]  Xerox copy
[00:23:57.220 --> 00:23:59.380]  不是叫他自己去抄
[00:23:59.380 --> 00:24:03.260]  如果自己抄原文應該是用philol這個字
[00:24:03.260 --> 00:24:04.380]  所以
[00:24:04.380 --> 00:24:06.500]  經文讀起來好像叫他自己抄
[00:24:06.500 --> 00:24:10.380]  其實是叫民事去幫他抄一本
[00:24:10.380 --> 00:24:13.780]  我們現在每個人都有聖經
[00:24:13.780 --> 00:24:15.380]  甚至我們很方便
[00:24:15.380 --> 00:24:17.980]  我們的cellphone裏都有聖經
[00:24:17.980 --> 00:24:19.540]  很多個版本
[00:24:19.540 --> 00:24:22.020]  帶着聖經到處走
[00:24:22.020 --> 00:24:23.660]  但我們讀不讀
[00:24:23.660 --> 00:24:25.100]  我們未必讀
[00:24:25.100 --> 00:24:27.420]  所以第二件事說什麼
[00:24:27.420 --> 00:24:29.540]  要平心中讀
[00:24:29.540 --> 00:24:34.180]  你要一生都要讀神的話語
[00:24:34.180 --> 00:24:36.420]  要敬畏耶和華
[00:24:36.420 --> 00:24:38.300]  讀了夠不夠
[00:24:38.300 --> 00:24:40.180]  讀了都不夠
[00:24:40.180 --> 00:24:42.060]  讀了還要走出來
[00:24:42.060 --> 00:24:46.460]  要謹守遵行者律法書上一切言語
[00:24:46.460 --> 00:24:48.940]  要做一個行道的人
[00:24:48.940 --> 00:24:50.460]  不是聽道的人
[00:24:50.460 --> 00:24:51.900]  我們經常聽人說
[00:24:51.900 --> 00:24:54.620]  很多基督徒頭很大
[00:24:54.620 --> 00:24:57.740]  那雙腳小得很厲害
[00:24:57.740 --> 00:24:59.060]  你猜像什麼
[00:24:59.060 --> 00:25:01.340]  像清朝的貴婦
[00:25:01.340 --> 00:25:02.540]  爲什麼清朝的貴婦
[00:25:02.540 --> 00:25:04.420]  那些頭飾很大的
[00:25:04.420 --> 00:25:05.660]  清朝的人
[00:25:05.660 --> 00:25:06.700]  頭很大
[00:25:06.700 --> 00:25:07.860]  那雙腳呢
[00:25:07.860 --> 00:25:11.060]  三寸金鍊還怎麼樣
[00:25:11.060 --> 00:25:12.700]  三步不出歸門
[00:25:12.700 --> 00:25:15.340]  走不出來
[00:25:15.340 --> 00:25:16.500]  我們要怎樣
[00:25:16.500 --> 00:25:20.740]  我們要不單止有神的話語在我們手上
[00:25:20.740 --> 00:25:22.500]  我們要讀神的話語
[00:25:22.500 --> 00:25:25.820]  我們還要將神的話語走出來
[00:25:25.820 --> 00:25:28.700]  在我們的生命當中
[00:25:28.700 --> 00:25:30.820]  你說神的話語
[00:25:30.820 --> 00:25:32.620]  和君王有什麼關係
[00:25:32.620 --> 00:25:34.300]  現在經常說
[00:25:34.300 --> 00:25:38.260]  國家和宗教是要分離的
[00:25:38.260 --> 00:25:43.020]  國家和宗教分離是現在的現代人搞出來的
[00:25:43.020 --> 00:25:46.820]  我們看看我們美國第28任的總統
[00:25:46.820 --> 00:25:49.020]  Woodrow Wilson怎麼說
[00:25:49.020 --> 00:25:50.620]  Woodrow Wilson說
[00:25:50.620 --> 00:25:52.300]  當他成爲了總統
[00:25:52.300 --> 00:25:54.540]  他說在美國人民的前面
[00:25:54.540 --> 00:25:56.140]  在我自己的前面
[00:25:56.140 --> 00:25:58.220]  都有很多的問題
[00:25:58.220 --> 00:26:01.860]  我希望能夠在研究上帝的話語中
[00:26:01.860 --> 00:26:07.260]  能夠幫助我找到解決這些問題的辦法
[00:26:07.260 --> 00:26:10.260]  Woodrow Wilson美國的總統
[00:26:10.260 --> 00:26:13.780]  現在如果有美國的總統這樣說會怎麼樣
[00:26:13.780 --> 00:26:16.180]  被人嚇都嚇死了
[00:26:16.180 --> 00:26:17.340]  真的很不同
[00:26:17.340 --> 00:26:21.380]  神的話語其實對君王對總統是很有用的
[00:26:21.380 --> 00:26:24.380]  另外有一個政治家叫Daniel Webster
[00:26:24.380 --> 00:26:26.500]  是十九世紀的政治家
[00:26:26.500 --> 00:26:30.500]  他說如果我們的國家是遵守聖經中的教導
[00:26:30.500 --> 00:26:31.980]  聖經的原則
[00:26:31.980 --> 00:26:36.100]  我們的國家會繼續繁榮會繼續昌盛
[00:26:36.100 --> 00:26:38.460]  但如果我們或者我們的子孫
[00:26:38.460 --> 00:26:43.220]  是忽略了他聖經的指示和權威
[00:26:43.220 --> 00:26:47.060]  突如其來的災難就會臨到我們的身上
[00:26:47.060 --> 00:26:52.860]  我們的榮耀就會默默無聲地被埋葬
[00:26:52.860 --> 00:26:54.700]  真的說得很對
[00:26:54.700 --> 00:26:59.340]  美國現在正是面臨這個問題
[00:26:59.340 --> 00:27:02.420]  就是我們沒有根據聖經的指示
[00:27:02.420 --> 00:27:04.820]  沒有尊重到聖經的權威
[00:27:04.820 --> 00:27:09.340]  以至我們現在是一路一路衰落
[00:27:09.340 --> 00:27:14.020]  說了君王有三樣不可的事
[00:27:14.020 --> 00:27:16.660]  現在要看第二類人了
[00:27:16.660 --> 00:27:18.620]  第二類人是什麼
[00:27:18.620 --> 00:27:21.980]  是審判官是官長
[00:27:21.980 --> 00:27:24.700]  其實君王是很重要
[00:27:24.700 --> 00:27:28.660]  君王幾時都比審判官官長重要
[00:27:28.660 --> 00:27:30.420]  你幾時見過君王
[00:27:30.420 --> 00:27:33.020]  你幾時見過總統
[00:27:33.020 --> 00:27:36.300]  你們來美國這麼久見過總統沒有
[00:27:36.300 --> 00:27:38.220]  我就沒見過
[00:27:38.220 --> 00:27:39.740]  因爲保護得很緊要
[00:27:39.740 --> 00:27:40.780]  很難見得到
[00:27:40.780 --> 00:27:44.380]  在電視臺你就見得到
[00:27:44.380 --> 00:27:48.420]  但是審判官和官長有沒有得見呢
[00:27:48.420 --> 00:27:50.180]  我明天有去見
[00:27:50.180 --> 00:27:55.620]  我不是犯了什麼罪去見法官
[00:27:55.620 --> 00:27:57.980]  明天又是我要做陪審員
[00:27:57.980 --> 00:27:59.460]  Jury duty
[00:27:59.460 --> 00:28:03.420]  做陪審員的就有機會見得到
[00:28:03.420 --> 00:28:05.420]  未必是抽你去
[00:28:05.420 --> 00:28:08.140]  但起碼都有機會見
[00:28:08.140 --> 00:28:11.500]  如果你總統君王根本見都沒得見
[00:28:11.500 --> 00:28:16.380]  所以審判官和官長都很重要
[00:28:16.380 --> 00:28:18.780]  經文說什麼有三樣不可
[00:28:18.780 --> 00:28:20.500]  同樣有三樣不可
[00:28:20.500 --> 00:28:21.660]  很有趣
[00:28:21.660 --> 00:28:24.300]  新命紀十六章十八至二十節說
[00:28:24.300 --> 00:28:27.980]  你要在耶和華理神所賜的國城裏
[00:28:27.980 --> 00:28:32.740]  按着國之派設立審判官和官長
[00:28:32.740 --> 00:28:36.980]  他們必按公義審判判斷百姓
[00:28:36.980 --> 00:28:39.100]  不可屈往正直
[00:28:39.100 --> 00:28:41.020]  不可看人的外貌
[00:28:41.020 --> 00:28:42.820]  也不可受賄賂
[00:28:42.820 --> 00:28:46.580]  因爲賄賂能叫智慧人的眼睛閉了
[00:28:46.580 --> 00:28:48.620]  又能顛倒人的話
[00:28:48.620 --> 00:28:50.020]  你要追求公
[00:28:50.020 --> 00:28:53.420]  你要追求智公
[00:28:53.420 --> 00:28:55.180]  好叫你存活
[00:28:55.180 --> 00:29:00.260]  承受耶和華理所賜你的地
[00:29:00.260 --> 00:29:01.340]  這裏說
[00:29:01.340 --> 00:29:05.420]  第一件事不要屈往正直
[00:29:05.420 --> 00:29:09.460]  第二件事不要看人的外貌
[00:29:09.460 --> 00:29:13.180]  第三不要受賄賂
[00:29:13.180 --> 00:29:18.060]  你知道當你有權有勢時就不容易做到
[00:29:18.060 --> 00:29:21.620]  當你有權有勢時就覺得自己很了不起
[00:29:21.620 --> 00:29:22.940]  你就會怎麼樣
[00:29:22.940 --> 00:29:24.820]  你說誰有罪就誰有罪
[00:29:24.820 --> 00:29:27.020]  你說誰沒罪就誰沒罪
[00:29:27.020 --> 00:29:28.540]  多威風啊
[00:29:28.540 --> 00:29:30.860]  你不再去看事實
[00:29:30.860 --> 00:29:33.580]  你不會再看證據
[00:29:33.580 --> 00:29:35.220]  很多時候我們看球賽
[00:29:35.220 --> 00:29:36.260]  看到肉緊的時候
[00:29:36.260 --> 00:29:39.460]  都覺得球證不太公正
[00:29:39.460 --> 00:29:42.900]  明明沒事的都會吹銀雞會罰球
[00:29:42.900 --> 00:29:46.060]  尤其是幫着主場那一隊
[00:29:46.060 --> 00:29:47.740]  當然是幫着主場那一隊
[00:29:47.740 --> 00:29:48.780]  你不幫主場
[00:29:48.780 --> 00:29:52.100]  容易被觀衆扔臭雞蛋
[00:29:52.100 --> 00:29:55.180]  走去扔石頭
[00:29:55.180 --> 00:29:58.340]  官字兩個口有很多人說
[00:29:58.340 --> 00:30:00.580]  只有他說沒你說
[00:30:00.580 --> 00:30:04.140]  一有權勢的時候就不得了
[00:30:04.140 --> 00:30:06.420]  新聞記一章十六節怎麼說
[00:30:06.420 --> 00:30:10.580]  審判官無論是弟兄彼此的尊重
[00:30:10.580 --> 00:30:13.980]  是與同居的外人尊重
[00:30:13.980 --> 00:30:19.460]  都要按公義來判斷
[00:30:19.460 --> 00:30:21.660]  第二樣不可的是什麼
[00:30:21.660 --> 00:30:24.820]  是不可看人的外貌
[00:30:24.820 --> 00:30:26.980]  中國人說什麼
[00:30:26.980 --> 00:30:29.140]  先敬羅衣就怎麼樣
[00:30:29.140 --> 00:30:30.980]  後敬人
[00:30:30.980 --> 00:30:34.300]  這句話比較客氣
[00:30:34.300 --> 00:30:36.580]  廣東人會怎麼說
[00:30:36.580 --> 00:30:39.860]  狗眼看人低
[00:30:39.860 --> 00:30:41.500]  廣東人又會怎麼說
[00:30:41.500 --> 00:30:43.980]  見高就拜
[00:30:43.980 --> 00:30:46.780]  見低就踩
[00:30:46.780 --> 00:30:48.260]  鴨埋穩
[00:30:48.260 --> 00:30:51.620]  廣東人真是一針見血
[00:30:51.620 --> 00:30:53.660]  《雅各》
[00:30:53.660 --> 00:30:58.540]  用了《雅各書》第二章四分之一經文的篇幅
[00:30:58.540 --> 00:31:01.380]  說不要是外貌取人
[00:31:01.380 --> 00:31:03.100]  新聞記一章十七節
[00:31:03.100 --> 00:31:04.940]  我們讀的新聞記怎麼說
[00:31:04.940 --> 00:31:07.700]  按公義判斷審判的時候
[00:31:07.700 --> 00:31:09.820]  不可看人的外貌
[00:31:09.820 --> 00:31:12.020]  聽衆不可分貴賤
[00:31:12.020 --> 00:31:13.820]  也不可懼怕人
[00:31:13.820 --> 00:31:16.940]  因爲審判是屬乎神的
[00:31:16.940 --> 00:31:18.820]  以前都跟大家說過
[00:31:18.820 --> 00:31:22.900]  在法庭外面的人像是怎樣的
[00:31:22.900 --> 00:31:24.740]  是個女神
[00:31:24.740 --> 00:31:27.140]  蒙着眼睛
[00:31:27.140 --> 00:31:29.060]  一隻手拿着天秤
[00:31:29.060 --> 00:31:30.460]  代表公平
[00:31:30.460 --> 00:31:33.220]  一隻手拿着把刀代表審判
[00:31:33.220 --> 00:31:34.780]  蒙着眼睛
[00:31:34.780 --> 00:31:37.380]  因爲是不以外貌取人
[00:31:37.380 --> 00:31:39.140]  這是第二點
[00:31:39.140 --> 00:31:41.500]  第一點不屈往正直
[00:31:41.500 --> 00:31:44.860]  第二是不外貌取人
[00:31:44.860 --> 00:31:48.220]  第三點是不受賄勞
[00:31:48.220 --> 00:31:50.700]  新聞記十章十七節怎麼說
[00:31:50.700 --> 00:31:54.140]  不以外貌取人也不受賄勞
[00:31:54.140 --> 00:31:56.420]  針研十七章二十三節說
[00:31:56.420 --> 00:31:59.100]  惡人暗中受賄勞
[00:31:59.100 --> 00:32:01.780]  爲要顛倒判斷
[00:32:01.780 --> 00:32:03.500]  新聞記十六章十九節
[00:32:03.500 --> 00:32:04.540]  剛纔都讀過了
[00:32:04.540 --> 00:32:08.820]  因爲賄勞能叫智慧人的眼睛變黑了
[00:32:08.820 --> 00:32:12.700]  又能顛倒異人的話
[00:32:12.700 --> 00:32:15.260]  受賄勞真是很可怕
[00:32:15.260 --> 00:32:19.300]  我記得在香港七零年代
[00:32:19.300 --> 00:32:20.980]  不知七幾年了
[00:32:20.980 --> 00:32:24.460]  電視臺拍什麼戲《梁天來》
[00:32:24.460 --> 00:32:26.140]  《梁天來》慘不慘
[00:32:26.140 --> 00:32:28.220]  慘 屈往正直
[00:32:28.220 --> 00:32:30.820]  那個官受了賄勞
[00:32:30.820 --> 00:32:33.180]  審判不管你怎麼審判
[00:32:33.180 --> 00:32:35.900]  都是幫着梁天來的仇人
[00:32:35.900 --> 00:32:38.900]  要陷害梁天來
[00:32:38.900 --> 00:32:40.780]  那件事我就忘記了
[00:32:40.780 --> 00:32:43.740]  究竟是無線先拍還是麗的先拍
[00:32:43.740 --> 00:32:46.060]  記不記得鬧出了雙胞胎出來
[00:32:46.060 --> 00:32:48.860]  兩個電臺都拍《梁天來》
[00:32:48.860 --> 00:32:52.180]  一個《梁天來》已經夠慘了
[00:32:52.180 --> 00:32:55.820]  兩個《梁天來》慘上加慘
[00:32:55.820 --> 00:32:58.820]  你說不用看兩邊的
[00:32:58.820 --> 00:33:00.380]  但是又諸事
[00:33:00.380 --> 00:33:02.740]  想看哪邊拍得好一點
[00:33:02.740 --> 00:33:06.900]  結果就搞到自己慘上加慘
[00:33:06.900 --> 00:33:08.380]  《聖經》說什麼
[00:33:08.380 --> 00:33:09.620]  三個不可
[00:33:09.620 --> 00:33:11.380]  不可屈往正直
[00:33:11.380 --> 00:33:13.060]  不可外貌取人
[00:33:13.060 --> 00:33:14.380]  不可受賄勞
[00:33:14.380 --> 00:33:17.700]  這個是官長
[00:33:17.700 --> 00:33:19.540]  我們說了
[00:33:19.540 --> 00:33:22.220]  君王又有三個不可
[00:33:22.220 --> 00:33:24.460]  官長又有三個不可
[00:33:24.460 --> 00:33:26.780]  由上至下最低那個
[00:33:26.780 --> 00:33:27.940]  人民
[00:33:27.940 --> 00:33:31.700]  都是一樣有三個不可
[00:33:31.700 --> 00:33:36.020]  但是人民的不可和君王的不可是不是一樣
[00:33:36.020 --> 00:33:38.700]  是一樣就死火了
[00:33:38.700 --> 00:33:41.500]  剛剛上綱說君王不可怎麼辦
[00:33:41.500 --> 00:33:44.340]  不可以後宮取那麼多的妾侍
[00:33:44.340 --> 00:33:45.420]  後宮三千
[00:33:45.420 --> 00:33:48.420]  人民怎麼可以後宮三千
[00:33:48.420 --> 00:33:50.420]  又說君王不可以招兵買馬
[00:33:50.420 --> 00:33:53.140]  人民當然不可以招兵買馬
[00:33:53.140 --> 00:33:55.740]  但是人民也有三個不可
[00:33:55.740 --> 00:33:59.300]  你看《新命記》18章9至11節說什麼
[00:33:59.300 --> 00:34:02.100]  你到了耶和華你神所賜之地
[00:34:02.100 --> 00:34:05.660]  那些國民所行珍惠的事
[00:34:05.660 --> 00:34:07.500]  你不可學着行
[00:34:07.500 --> 00:34:12.180]  你們中間不可有人使疑慮驚火
[00:34:12.180 --> 00:34:14.940]  也不可有占卜的官哨
[00:34:14.940 --> 00:34:16.020]  用法術
[00:34:16.020 --> 00:34:17.100]  用邪術
[00:34:17.100 --> 00:34:18.380]  用迷術
[00:34:18.380 --> 00:34:19.540]  教詭的
[00:34:19.540 --> 00:34:20.940]  行巫術的
[00:34:20.940 --> 00:34:23.060]  過陰的
[00:34:23.060 --> 00:34:26.780]  照樣是有三個不可
[00:34:26.780 --> 00:34:28.580]  很有趣的
[00:34:28.580 --> 00:34:30.860]  樣樣都是三
[00:34:30.860 --> 00:34:32.780]  令我想起什麼
[00:34:32.780 --> 00:34:34.900]  約翰一書
[00:34:34.900 --> 00:34:38.420]  第二章第十六節都是說了三樣東西
[00:34:38.420 --> 00:34:40.340]  不知道大家記不記得呢
[00:34:40.340 --> 00:34:41.940]  是說什麼
[00:34:41.940 --> 00:34:45.540]  聽我讀一讀約翰一書二章十六節
[00:34:45.540 --> 00:34:47.540]  因爲凡世上的事
[00:34:47.540 --> 00:34:49.460]  就像肉體的情慾
[00:34:49.460 --> 00:34:50.900]  眼目的情慾
[00:34:50.900 --> 00:34:52.700]  並甘心的驕傲
[00:34:52.700 --> 00:34:54.780]  都不是從父而來
[00:34:54.780 --> 00:34:58.500]  乃是世界來的
[00:34:58.500 --> 00:35:02.540]  和這三個東西是很相似的
[00:35:02.540 --> 00:35:05.100]  甘心的驕傲
[00:35:05.100 --> 00:35:06.900]  眼目的情慾
[00:35:06.900 --> 00:35:09.380]  和肉體的情慾
[00:35:09.380 --> 00:35:11.860]  人民不可以做三樣東西
[00:35:11.860 --> 00:35:13.540]  第一樣是什麼
[00:35:13.540 --> 00:35:16.260]  不可學那些國民
[00:35:16.260 --> 00:35:19.580]  行可真的事
[00:35:19.580 --> 00:35:22.340]  你不可以做這些東西
[00:35:22.340 --> 00:35:25.020]  像不像伊甸園
[00:35:25.020 --> 00:35:27.420]  神和亞當說什麼
[00:35:27.420 --> 00:35:31.780]  園中每一棵樹你都可以喫的果子
[00:35:31.780 --> 00:35:35.420]  唯獨園中間的那一棵樹
[00:35:35.420 --> 00:35:37.620]  分別善惡的果子樹
[00:35:37.620 --> 00:35:39.340]  你不可以喫它的果子
[00:35:39.340 --> 00:35:43.300]  因爲你喫了就一定會死
[00:35:43.300 --> 00:35:44.860]  是一模一樣
[00:35:44.860 --> 00:35:46.820]  結果
[00:35:46.820 --> 00:35:48.940]  當下Y有沒有聽啊
[00:35:48.940 --> 00:35:50.060]  沒有聽到
[00:35:50.060 --> 00:35:53.660]  他們聽了蛇聽了撒旦的話
[00:35:53.660 --> 00:35:56.180]  將主權交給了誰
[00:35:56.180 --> 00:35:59.620]  將主權交給了撒旦
[00:35:59.620 --> 00:36:03.180]  現在經文說人民不可以學這些國家
[00:36:03.180 --> 00:36:05.900]  走去拜偶像
[00:36:05.900 --> 00:36:09.060]  如果以色列人去做那件事就怎麼樣
[00:36:09.060 --> 00:36:11.220]  將主權交給了誰
[00:36:11.220 --> 00:36:15.060]  將主權交給了偶像
[00:36:15.060 --> 00:36:18.700]  但你也不需要將主權
[00:36:18.700 --> 00:36:20.980]  交給撒旦交給偶像
[00:36:20.980 --> 00:36:23.740]  你可以將主權交給別的東西
[00:36:23.740 --> 00:36:27.780]  君王將主權交給了誰我們剛纔說
[00:36:27.780 --> 00:36:30.740]  將主權交給了駒馬
[00:36:30.740 --> 00:36:32.660]  倚靠駒馬
[00:36:32.660 --> 00:36:34.260]  甚至是什麼
[00:36:34.260 --> 00:36:37.620]  甚至是供應駒馬的國家
[00:36:37.620 --> 00:36:38.980]  和人通婚
[00:36:38.980 --> 00:36:41.740]  將主權交給了人
[00:36:41.740 --> 00:36:47.620]  和交給了世上一切的事物
[00:36:47.620 --> 00:36:50.540]  你也不需要將主權交給撒旦
[00:36:50.540 --> 00:36:53.940]  不需要交給人和世上的事物
[00:36:53.940 --> 00:36:56.340]  你可以像官長一樣
[00:36:56.340 --> 00:36:59.340]  將主權交給自己
[00:36:59.340 --> 00:37:00.940]  去屈往正直
[00:37:00.940 --> 00:37:02.620]  你掌權了
[00:37:02.620 --> 00:37:06.420]  有沒有見到這裏其實是包括了所有的東西
[00:37:06.420 --> 00:37:09.020]  三個例子
[00:37:09.020 --> 00:37:12.220]  君王給偶像給撒旦
[00:37:12.220 --> 00:37:15.020]  官長是給自己
[00:37:15.020 --> 00:37:17.100]  人民是給什麼
[00:37:17.100 --> 00:37:20.620]  是給神以外的人和事物
[00:37:20.620 --> 00:37:24.700]  包括了所有的一切
[00:37:24.700 --> 00:37:27.620]  我們看看第二個例子
[00:37:27.620 --> 00:37:29.700]  眼目的情慾
[00:37:29.700 --> 00:37:31.100]  眼目的情慾
[00:37:31.100 --> 00:37:32.820]  君王怎麼做
[00:37:32.820 --> 00:37:36.500]  君王是不可爲自己多立非稟
[00:37:36.500 --> 00:37:39.020]  哇 馬上有人豎起耳朵了
[00:37:39.020 --> 00:37:42.500]  爲什麼眼目的情慾是非稟
[00:37:42.500 --> 00:37:45.860]  不應該是肉體的情慾嗎
[00:37:45.860 --> 00:37:48.020]  如果你是後宮三千
[00:37:48.020 --> 00:37:49.820]  還是爲了你是肉體的情慾
[00:37:49.820 --> 00:37:52.780]  那你就很大問題了
[00:37:52.780 --> 00:37:55.420]  這裏不是說這些東西
[00:37:55.420 --> 00:37:59.060]  爲什麼所羅門王有七八個太太
[00:37:59.060 --> 00:38:01.220]  因爲他是和親
[00:38:01.220 --> 00:38:06.060]  爲什麼他和A國和親
[00:38:06.060 --> 00:38:07.940]  他不和B國
[00:38:07.940 --> 00:38:11.580]  因爲A國會給他好處
[00:38:11.580 --> 00:38:13.580]  官長呢
[00:38:13.580 --> 00:38:16.620]  官長爲什麼以貌取人
[00:38:16.620 --> 00:38:20.060]  爲什麼先敬羅衣後敬人
[00:38:20.060 --> 00:38:24.980]  因爲穿得光鮮的那個可能會給回報給他
[00:38:24.980 --> 00:38:29.220]  如果審判對他們有利
[00:38:29.220 --> 00:38:32.300]  爲什麼人民要將爾類驚火
[00:38:32.300 --> 00:38:37.260]  你爲什麼要將爾類獻給偶像
[00:38:37.260 --> 00:38:43.060]  你就是想着偶像會帶給你又保佑又好處
[00:38:43.060 --> 00:38:47.340]  爲什麼夏娃這麼多棵樹都不選
[00:38:47.340 --> 00:38:52.100]  是要選那棵分別善惡樹上的果子
[00:38:52.100 --> 00:38:53.140]  很簡單
[00:38:53.140 --> 00:38:54.740]  因爲那條蛇跟他說
[00:38:54.740 --> 00:38:57.380]  你喫了之後你眼睛就明亮
[00:38:57.380 --> 00:39:00.140]  你就會好像神一樣
[00:39:00.140 --> 00:39:02.060]  一聽了之後怎麼辦
[00:39:02.060 --> 00:39:06.380]  一棵棵樹的果子都不夠這棵樹的果子這麼靚
[00:39:06.380 --> 00:39:08.380]  這個就是眼睛的情慾
[00:39:08.380 --> 00:39:12.620]  所以我們是要很小心
[00:39:12.620 --> 00:39:15.300]  第三個例子是什麼
[00:39:15.300 --> 00:39:17.940]  第三個例子是肉體的情慾
[00:39:17.940 --> 00:39:19.540]  我剛纔都說了
[00:39:19.540 --> 00:39:23.140]  肉體的情慾不單止是男女的關係
[00:39:23.140 --> 00:39:24.940]  很多時候我們墮落的人
[00:39:24.940 --> 00:39:26.940]  一想就想到隔離
[00:39:26.940 --> 00:39:28.500]  這裏不是說這些
[00:39:28.500 --> 00:39:30.700]  這裏是說基本的需要
[00:39:30.700 --> 00:39:32.980]  是說日常的需要
