
[00:00:00.000 --> 00:00:02.220]  請您再次同心我地同祈禱
[00:17:50.180 --> 00:17:52.180]  我哋係怕第二啲嘢
[00:17:52.180 --> 00:17:54.580]  但我哋上帝一點都唔怕
[00:17:54.580 --> 00:17:56.580]  當我哋做嗰啲唔好嘢嘅時候
[00:17:56.580 --> 00:17:58.380]  我哋去到上帝 使唔使怕佢
[00:17:58.380 --> 00:17:59.780]  佢睇唔見嘅 盲嘅
[00:17:59.780 --> 00:18:01.380]  於是我哋就做嗰啲嘢
[00:18:01.380 --> 00:18:02.780]  如果我哋係怕上帝
[00:18:02.780 --> 00:18:06.180]  如果我哋敬畏上帝嘅時候
[00:18:06.180 --> 00:18:08.380]  我哋所做嘅嘢
[00:18:08.380 --> 00:18:10.980]  我哋唔可以亂嚟
[00:18:10.980 --> 00:18:14.980]  耶穌話點解你怕個可以取得你身體嘅
[00:18:14.980 --> 00:18:17.380]  唔怕個可以取得你永生
[00:18:17.380 --> 00:18:20.380]  取得你靈魂嘅上帝
[00:18:20.380 --> 00:18:23.380]  今日我哋嘅怕係怕錯對象
[00:18:23.380 --> 00:18:25.980]  我哋睇睇瞞徒怕啲乜嘢
[00:18:25.980 --> 00:18:27.580]  第十六節至到二十一節
[00:18:27.580 --> 00:18:30.180]  或者我讀畀大家聽
[00:18:30.180 --> 00:18:33.580]  第十六節到你晚上
[00:18:33.580 --> 00:18:35.380]  睇你瞞徒下到海邊
[00:18:35.380 --> 00:18:36.380]  上了船
[00:18:36.380 --> 00:18:37.980]  要過海往加伯隆去
[00:18:37.980 --> 00:18:38.980]  天已經黑了
[00:18:38.980 --> 00:18:41.180]  耶穌還沒有來到他們那裏
[00:18:41.180 --> 00:18:43.180]  忽然狂風大作
[00:18:43.180 --> 00:18:44.980]  海浪翻騰
[00:18:44.980 --> 00:18:46.580]  瞞徒搖腦
[00:18:46.580 --> 00:18:47.980]  約行了十里多
[00:18:47.980 --> 00:18:49.780]  看見耶穌在海面上走
[00:18:49.780 --> 00:18:51.580]  漸漸靠近了船
[00:18:51.580 --> 00:18:52.780]  他們就害怕
[00:18:52.780 --> 00:18:53.780]  耶穌對他們說
[00:18:53.780 --> 00:18:54.780]  是我不要怕
[00:18:54.780 --> 00:18:57.180]  瞞徒就欣然接他上船
[00:18:57.180 --> 00:19:02.780]  船立刻到了他們所要去的地方
[00:19:02.780 --> 00:19:04.780]  到了晚上
[00:19:04.780 --> 00:19:06.580]  瞞徒就去到海邊
[00:19:06.580 --> 00:19:09.180]  坐船去對面
[00:19:09.180 --> 00:19:10.780]  去加伯隆
[00:19:10.780 --> 00:19:12.180]  天黑了
[00:19:12.180 --> 00:19:13.380]  耶穌還未見
[00:19:13.380 --> 00:19:15.180]  突然間見到耶穌
[00:19:15.180 --> 00:19:16.380]  突然之間
[00:19:16.380 --> 00:19:17.380]  未見耶穌之前
[00:19:17.380 --> 00:19:18.980]  就風浪大作
[00:19:18.980 --> 00:19:21.780]  忽然起了強風
[00:19:21.780 --> 00:19:24.780]  海面翻騰
[00:19:24.780 --> 00:19:26.580]  走了十多里路的時候
[00:19:26.580 --> 00:19:27.980]  見到耶穌
[00:19:27.980 --> 00:19:30.580]  他們就害怕
[00:19:30.580 --> 00:19:32.380]  我們要明白背景
[00:19:32.380 --> 00:19:34.380]  出發的地方是巴塞達
[00:19:34.380 --> 00:19:37.380]  巴塞達在加利利的北邊
[00:19:37.380 --> 00:19:40.780]  由巴塞達去到加伯隆
[00:19:40.780 --> 00:19:44.380]  大概是四英里
[00:19:44.380 --> 00:19:45.780]  約翰在說
[00:19:45.780 --> 00:19:47.380]  瞞徒遙老
[00:19:47.380 --> 00:19:49.780]  遙老即是划船
[00:19:49.780 --> 00:19:51.780]  划了大概十里路
[00:19:51.780 --> 00:19:53.780]  因為十里是唐里
[00:19:53.780 --> 00:19:56.780]  用唐里來計算
[00:19:56.780 --> 00:19:59.780]  即是說如果改為英里
[00:19:59.780 --> 00:20:03.180]  大概是走了三又二分之一英里
[00:20:03.180 --> 00:20:05.580]  即是說他們快要到岸了
[00:20:05.580 --> 00:20:07.580]  即是那些瞞徒划船
[00:20:07.580 --> 00:20:08.780]  大概四里
[00:20:08.780 --> 00:20:10.780]  現在差不多三又二分
[00:20:10.780 --> 00:20:12.780]  不是很遠就到了
[00:20:12.780 --> 00:20:13.780]  很快就到了
[00:20:13.780 --> 00:20:14.780]  聖經記載
[00:20:14.780 --> 00:20:20.780]  忽然起了暴風
[00:20:20.780 --> 00:20:21.780]  根據馬可福音
[00:20:21.780 --> 00:20:23.780]  詳細的記載
[00:20:23.780 --> 00:20:26.780]  耶穌餵飽了五千人的時候
[00:20:26.780 --> 00:20:28.180]  就吩咐瞞徒先行
[00:20:28.180 --> 00:20:31.780]  耶穌就說我會走去加伯隆
[00:20:31.780 --> 00:20:33.780]  因為那天是雨節
[00:20:33.780 --> 00:20:36.380]  中國人三月十五是月圓之夜
[00:20:36.380 --> 00:20:38.780]  所以行應該沒問題方便很多
[00:20:38.780 --> 00:20:40.780]  那些瞞徒於是就下船
[00:20:40.780 --> 00:20:44.780]  划到快要到岸的時候
[00:20:44.780 --> 00:20:46.780]  聖經就說
[00:20:46.780 --> 00:20:48.780]  忽然狂風大作
[00:20:48.780 --> 00:20:52.780]  海就翻騰起來
[00:20:52.780 --> 00:20:54.780]  原文也很有趣
[00:20:54.780 --> 00:20:56.780]  翻騰的字即是睡醒
[00:20:56.780 --> 00:20:58.780]  那些細蚊仔睡醒
[00:20:58.780 --> 00:21:00.780]  鬧彆扭
[00:21:00.780 --> 00:21:02.780]  好像那海本來很平靜
[00:21:02.780 --> 00:21:06.780]  如果做過爸爸媽媽就知道
[00:21:06.780 --> 00:21:09.780]  寶寶睡覺睡得很開心
[00:21:09.780 --> 00:21:11.780]  起了身就鬧彆扭
[00:21:11.780 --> 00:21:15.780]  鬧到海現在翻騰起來
[00:21:15.780 --> 00:21:19.780]  突然之間翻騰起來
[00:21:19.780 --> 00:21:23.780]  去的時候是風和日麗
[00:21:23.780 --> 00:21:25.780]  一切寧靜
[00:21:25.780 --> 00:21:27.780]  旅程只有四里
[00:21:27.780 --> 00:21:28.780]  很近而已
[00:21:28.780 --> 00:21:30.780]  不是很遠
[00:21:30.780 --> 00:21:33.780]  我每天都可以跑三英里
[00:21:33.780 --> 00:21:34.780]  捱多一下而已
[00:21:34.780 --> 00:21:36.780]  不是很遠路
[00:21:36.780 --> 00:21:38.780]  突然之間狂風大作
[00:21:38.780 --> 00:21:41.780]  波濤洶湧
[00:21:41.780 --> 00:21:44.780]  人生就是這樣
[00:21:44.780 --> 00:21:47.780]  人生就是忽然之間
[00:21:47.780 --> 00:21:49.780]  就波濤洶湧
[00:21:49.780 --> 00:21:52.780]  哪個書第四章就告訴你
[00:21:52.780 --> 00:21:54.780]  你們中間有話說
[00:21:54.780 --> 00:21:56.780]  明天我要到哪裡去買賣
[00:21:56.780 --> 00:21:59.780]  其實明天如何你們還不知道
[00:21:59.780 --> 00:22:01.780]  我們的生命像雲霧一樣
[00:22:01.780 --> 00:22:03.780]  出現小事就不見了
[00:22:03.780 --> 00:22:08.780]  唯有主說我願意才可以做
[00:22:08.780 --> 00:22:11.780]  有誰會想到
[00:22:11.780 --> 00:22:14.780]  大概一年多兩年前
[00:22:14.780 --> 00:22:16.780]  我和我太太去美國
[00:22:16.780 --> 00:22:21.780]  是歡迎我的孫出生
[00:22:21.780 --> 00:22:23.780]  結果去到的時候
[00:22:23.780 --> 00:22:28.780]  我要主持我媳婦的安息禮拜
[00:22:28.780 --> 00:22:32.780]  人生裡真的有很多暴風雨
[00:22:32.780 --> 00:22:36.780]  不是你和我控制的
[00:22:36.780 --> 00:22:39.780]  但是很有趣的一件事
[00:22:39.780 --> 00:22:41.780]  聖經裡面說到
[00:22:41.780 --> 00:22:45.780]  當那些暴風、狂風來到的時候
[00:22:45.780 --> 00:22:48.780]  聖經沒有說那些門徒怕
[00:22:48.780 --> 00:22:50.780]  我想他們是怕的
[00:22:50.780 --> 00:22:54.780]  不過可能不是怕到約翰值得寫出來
[00:22:54.780 --> 00:22:56.780]  但是什麼時候會怕呢
[00:22:56.780 --> 00:22:58.780]  耶穌突然間出現
[00:22:58.780 --> 00:23:02.780]  門徒就害怕
[00:23:02.780 --> 00:23:05.780]  見到耶穌就怕
[00:23:05.780 --> 00:23:07.780]  風浪的時候他都怕
[00:23:07.780 --> 00:23:08.780]  但不是那麼厲害
[00:23:08.780 --> 00:23:09.780]  見到耶穌就害怕
[00:23:09.780 --> 00:23:10.780]  為什麼呢
[00:23:10.780 --> 00:23:11.780]  首先我們澄清一下
[00:23:11.780 --> 00:23:12.780]  聖經裡面說
[00:23:12.780 --> 00:23:15.780]  他們見到耶穌在海面上走
[00:23:15.780 --> 00:23:17.780]  什麼意思呢
[00:23:17.780 --> 00:23:20.780]  有些不信神蹟的神學家
[00:23:20.780 --> 00:23:22.780]  他就這樣解釋
[00:23:22.780 --> 00:23:23.780]  在海面上走
[00:23:23.780 --> 00:23:25.780]  其實不是海面上走
[00:23:25.780 --> 00:23:26.780]  變字譯錯了
[00:23:26.780 --> 00:23:27.780]  應該是變字錯了
[00:23:27.780 --> 00:23:29.780]  海邊上走
[00:23:29.780 --> 00:23:31.780]  我在想在海邊走
[00:23:31.780 --> 00:23:33.780]  怎麼會怕呢
[00:23:33.780 --> 00:23:34.780]  你想一想
[00:23:34.780 --> 00:23:36.780]  舉一個很簡單的例子
[00:23:36.780 --> 00:23:38.780]  你現在搭天星小輪
[00:23:38.780 --> 00:23:40.780]  過海
[00:23:40.780 --> 00:23:42.780]  突然間望向外面
[00:23:42.780 --> 00:23:43.780]  咦
[00:23:43.780 --> 00:23:45.780]  那個不是朱牧師嗎
[00:23:45.780 --> 00:23:46.780]  在海面上走
[00:23:46.780 --> 00:23:48.780]  你怕不怕
[00:23:48.780 --> 00:23:49.780]  怕
[00:23:49.780 --> 00:23:51.780]  但你已經見到朱牧師
[00:23:51.780 --> 00:23:56.780]  在天星碼頭的海面上走
[00:23:56.780 --> 00:23:57.780]  你會不會怕
[00:23:57.780 --> 00:23:59.780]  你不會怕
[00:23:59.780 --> 00:24:01.780]  除非這個時間
[00:24:01.780 --> 00:24:03.780]  你見到朱牧師在海面上走來走去
[00:24:03.780 --> 00:24:05.780]  你就會怕
[00:24:05.780 --> 00:24:07.780]  所以
[00:24:07.780 --> 00:24:09.780]  為什麼他們會這樣說呢
[00:24:09.780 --> 00:24:11.780]  他們這樣說都有理由
[00:24:11.780 --> 00:24:12.780]  不是沒有理由
[00:24:12.780 --> 00:24:14.780]  因為希臘文這個字
[00:24:14.780 --> 00:24:15.780]  是這樣的
[00:24:15.780 --> 00:24:18.780]  epi teis thalassēs
[00:24:18.780 --> 00:24:20.780]  epi這個字
[00:24:20.780 --> 00:24:22.780]  英文可以叫on
[00:24:22.780 --> 00:24:24.780]  on the sea
[00:24:24.780 --> 00:24:26.780]  所以呢
[00:24:26.780 --> 00:24:28.780]  這個譯本
[00:24:28.780 --> 00:24:30.780]  在水面上走
[00:24:30.780 --> 00:24:33.780]  但這個字出現在約翰福音第二十一章第一節
[00:24:33.780 --> 00:24:35.780]  在那裡是同樣這個字
[00:24:35.780 --> 00:24:37.780]  epi teis thalassēs
[00:24:37.780 --> 00:24:39.780]  那裡很明顯是指耶穌在海邊
[00:24:39.780 --> 00:24:41.780]  不是在海面
[00:24:41.780 --> 00:24:43.780]  所以他們說這兩個是一樣的
[00:24:43.780 --> 00:24:46.780]  所以這裡應該是海邊
[00:24:46.780 --> 00:24:48.780]  不是海面
[00:24:48.780 --> 00:24:50.780]  但是你再看馬可福音
[00:24:50.780 --> 00:24:52.780]  就沒有可能
[00:24:52.780 --> 00:24:54.780]  馬可福音第六章四十九節有這樣記載
[00:24:54.780 --> 00:24:58.780]  但門徒看見耶穌在海面上走
[00:24:58.780 --> 00:25:00.780]  然後再加一句
[00:25:00.780 --> 00:25:02.780]  以為是鬼怪
[00:25:02.780 --> 00:25:04.780]  就喊叫起來
[00:25:04.780 --> 00:25:06.780]  因為他們看見了他
[00:25:06.780 --> 00:25:08.780]  就甚驚慌
[00:25:08.780 --> 00:25:10.780]  很明顯
[00:25:10.780 --> 00:25:12.780]  耶穌在海面上走
[00:25:12.780 --> 00:25:15.780]  門徒怕就以為這是鬼怪
[00:25:15.780 --> 00:25:18.780]  為什麼可以在海面上走
[00:25:18.780 --> 00:25:20.780]  這當然是鬼怪
[00:25:20.780 --> 00:25:22.780]  所以就害怕恐懼
[00:25:22.780 --> 00:25:27.780]  中國人特別是
[00:25:27.780 --> 00:25:29.780]  凡是這些迷信的東西
[00:25:29.780 --> 00:25:31.780]  我們很害怕
[00:25:31.780 --> 00:25:33.780]  有一次我去探病
[00:25:33.780 --> 00:25:35.780]  我明明在醫院查了
[00:25:35.780 --> 00:25:37.780]  他住一二四號房
[00:25:37.780 --> 00:25:39.780]  去到醫院一二四號房
[00:25:39.780 --> 00:25:41.780]  沒有人一個病人都沒有
[00:25:41.780 --> 00:25:43.780]  結果我找了很久
[00:25:43.780 --> 00:25:45.780]  找到原來他改了去一二三號房
[00:25:45.780 --> 00:25:47.780]  在三環市
[00:25:47.780 --> 00:25:49.780]  那些西人都不知道
[00:25:49.780 --> 00:25:51.780]  他們都奇怪
[00:25:51.780 --> 00:25:53.780]  我就明白了
[00:25:53.780 --> 00:25:55.780]  在醫院一二四
[00:25:55.780 --> 00:25:57.780]  當然不肯
[00:25:57.780 --> 00:25:59.780]  於是改去隔離一二三
[00:25:59.780 --> 00:26:01.780]  就是
[00:26:01.780 --> 00:26:03.780]  基督徒
[00:26:03.780 --> 00:26:05.780]  但是我想一下
[00:26:05.780 --> 00:26:07.780]  不要說基督徒
[00:26:07.780 --> 00:26:09.780]  我想一下我自己
[00:26:09.780 --> 00:26:11.780]  幾年前
[00:26:11.780 --> 00:26:13.780]  我和我女兒去上海
[00:26:13.780 --> 00:26:15.780]  去上海
[00:26:15.780 --> 00:26:17.780]  她去四川做
[00:26:17.780 --> 00:26:19.780]  醫療短宣
[00:26:19.780 --> 00:26:21.780]  我不放心就陪她去上海
[00:26:21.780 --> 00:26:23.780]  然後上海搭飛機去成都
[00:26:23.780 --> 00:26:27.780]  我們一落機就想找東西吃
[00:26:27.780 --> 00:26:29.780]  就去麥當勞
[00:26:29.780 --> 00:26:31.780]  見到有一個
[00:26:31.780 --> 00:26:33.780]  大概五十幾歲的
[00:26:33.780 --> 00:26:35.780]  男人
[00:26:35.780 --> 00:26:37.780]  就走來
[00:26:37.780 --> 00:26:39.780]  就見到我說
[00:26:39.780 --> 00:26:41.780]  朋友朋友
[00:26:41.780 --> 00:26:43.780]  鬧鐘
[00:26:43.780 --> 00:26:45.780]  你的額頭
[00:26:45.780 --> 00:26:47.780]  發光
[00:26:47.780 --> 00:26:51.780]  你三個月之內加變
[00:26:51.780 --> 00:26:53.780]  三個月之內
[00:26:53.780 --> 00:26:55.780]  會在你家裏面有重要事情發生
[00:26:55.780 --> 00:26:57.780]  你給我一千元
[00:26:57.780 --> 00:26:59.780]  我可以和你解哉
[00:26:59.780 --> 00:27:03.780]  你一聽就知道是甚麼
[00:27:03.780 --> 00:27:05.780]  我和他講
[00:27:05.780 --> 00:27:07.780]  我是基督徒
[00:27:07.780 --> 00:27:09.780]  不要說三個月
[00:27:09.780 --> 00:27:11.780]  一輩子永恆
[00:27:11.780 --> 00:27:13.780]  我都知道自己是甚麼
[00:27:13.780 --> 00:27:15.780]  不用怕你
[00:27:15.780 --> 00:27:17.780]  他說不是
[00:27:17.780 --> 00:27:19.780]  你家裏面有重要的事情發生
[00:27:19.780 --> 00:27:21.780]  也在借我
[00:27:21.780 --> 00:27:23.780]  我的恐懼
[00:27:23.780 --> 00:27:25.780]  我說
[00:27:25.780 --> 00:27:27.780]  我是基督徒
[00:27:27.780 --> 00:27:29.780]  我就走了
[00:27:29.780 --> 00:27:31.780]  你猜我會不會受困擾呢
[00:27:31.780 --> 00:27:35.780]  不用說了
[00:27:37.780 --> 00:27:39.780]  但是
[00:27:39.780 --> 00:27:41.780]  我就會想一想
[00:27:41.780 --> 00:27:43.780]  我是不是信這些
[00:27:43.780 --> 00:27:45.780]  可能門徒見到鬼怪就害怕起來
[00:27:45.780 --> 00:27:47.780]  就因為我信了一個
[00:27:47.780 --> 00:27:49.780]  耶穌示我不要怕
[00:27:49.780 --> 00:27:51.780]  我想
[00:27:51.780 --> 00:27:53.780]  我們很多時候怕錯了對象
[00:27:53.780 --> 00:27:55.780]  耶穌
[00:27:55.780 --> 00:27:57.780]  是怕走貧俗的路線
[00:27:57.780 --> 00:27:59.780]  怕不聽上帝的說話
[00:27:59.780 --> 00:28:01.780]  但是門徒
[00:28:01.780 --> 00:28:03.780]  就怕另外一件事
[00:28:03.780 --> 00:28:05.780]  二十節至二十一節
[00:28:05.780 --> 00:28:07.780]  示我不要怕
[00:28:07.780 --> 00:28:09.780]  耶穌對他們說示我不要怕
[00:28:09.780 --> 00:28:11.780]  門徒就喜歡接他上船
[00:28:11.780 --> 00:28:13.780]  船納時就到他們
[00:28:13.780 --> 00:28:15.780]  所要去的地方
[00:28:15.780 --> 00:28:17.780]  耶穌說示我不要怕
[00:28:17.780 --> 00:28:19.780]  在原文的我
[00:28:19.780 --> 00:28:21.780]  是突顯了出來
[00:28:21.780 --> 00:28:23.780]  是特別突顯了出來
[00:28:23.780 --> 00:28:25.780]  是我
[00:28:25.780 --> 00:28:27.780]  是語氣很強
[00:28:27.780 --> 00:28:29.780]  是令人舒暢的一句說話
[00:28:29.780 --> 00:28:33.780]  為甚麼這樣說
[00:28:33.780 --> 00:28:35.780]  我告訴你有幾樣很重要
[00:28:35.780 --> 00:28:37.780]  耶穌是想告訴他們
[00:28:37.780 --> 00:28:39.780]  我一路是看著你們的
[00:28:39.780 --> 00:28:43.780]  一路是看著
[00:28:43.780 --> 00:28:45.780]  由你上船一路走來
[00:28:45.780 --> 00:28:47.780]  暴風雨我都是看著
[00:28:47.780 --> 00:28:49.780]  你知不知道
[00:28:49.780 --> 00:28:51.780]  神是一路看著你和我
[00:28:51.780 --> 00:28:53.780]  就算你在經歷暴風雨當中
[00:28:53.780 --> 00:28:55.780]  耶穌都說
[00:28:55.780 --> 00:28:57.780]  我看著
[00:28:57.780 --> 00:28:59.780]  我是隨顧著
[00:28:59.780 --> 00:29:01.780]  我不是盲的
[00:29:01.780 --> 00:29:03.780]  我是看著
[00:29:03.780 --> 00:29:05.780]  不單止在暴風雨的旅程
[00:29:05.780 --> 00:29:07.780]  祂還在輔助
[00:29:07.780 --> 00:29:09.780]  祂不單止看著
[00:29:09.780 --> 00:29:11.780]  祂還輔助我們
[00:29:11.780 --> 00:29:13.780]  耶穌說示我不要怕
[00:29:13.780 --> 00:29:15.780]  祂上船
[00:29:15.780 --> 00:29:17.780]  約翰就告訴你
[00:29:17.780 --> 00:29:19.780]  船納時就到他們所要的地方
[00:29:19.780 --> 00:29:21.780]  耶穌不單止看
[00:29:21.780 --> 00:29:23.780]  祂還活現
[00:29:23.780 --> 00:29:25.780]  然後去賜平安
[00:29:25.780 --> 00:29:27.780]  我們留意
[00:29:27.780 --> 00:29:29.780]  耶穌賜的平安
[00:29:29.780 --> 00:29:31.780]  就在暴風雨中
[00:29:31.780 --> 00:29:33.780]  賜我們平安
[00:29:33.780 --> 00:29:35.780]  你們在世上是有苦難
[00:29:35.780 --> 00:29:37.780]  在我裡面是有平安
[00:29:37.780 --> 00:29:39.780]  耶穌所賜的平安
[00:29:39.780 --> 00:29:41.780]  不是世人所賜的平安
[00:29:41.780 --> 00:29:43.780]  耶穌所賜的平安
[00:29:43.780 --> 00:29:45.780]  是超越環境超越際遇
[00:29:45.780 --> 00:29:49.780]  今天你怕什麼
[00:29:49.780 --> 00:29:51.780]  我怕什麼
[00:29:51.780 --> 00:29:55.780]  人生中有些暴風雨是無可避免
[00:29:57.780 --> 00:29:59.780]  但你怎樣對付
[00:29:59.780 --> 00:30:01.780]  你怎樣應付
[00:30:01.780 --> 00:30:03.780]  這就是我們的選擇
[00:30:03.780 --> 00:30:05.780]  你可以選擇在恐懼中生存
[00:30:05.780 --> 00:30:09.780]  你也可以選擇
[00:30:09.780 --> 00:30:11.780]  聽到耶穌的說話
[00:30:11.780 --> 00:30:13.780]  示我不要怕
[00:30:13.780 --> 00:30:15.780]  問題是
[00:30:15.780 --> 00:30:17.780]  誰做掌舵
[00:30:17.780 --> 00:30:19.780]  在你人生中
[00:30:19.780 --> 00:30:21.780]  誰去掌舵
[00:30:21.780 --> 00:30:23.780]  帶領你走人生的道路
[00:30:25.780 --> 00:30:27.780]  我不知道我們中間有多少人
[00:30:27.780 --> 00:30:29.780]  現在正在暴風雨當中
[00:30:29.780 --> 00:30:33.780]  有多少人在恐懼暴風雨
[00:30:33.780 --> 00:30:35.780]  可能就快到
[00:30:35.780 --> 00:30:37.780]  或者我們用盡方法
[00:30:37.780 --> 00:30:39.780]  去避免這個暴風雨
[00:30:39.780 --> 00:30:41.780]  但不要忘記這句話
[00:30:41.780 --> 00:30:43.780]  耶穌說
[00:30:43.780 --> 00:30:45.780]  示我不要怕
[00:30:45.780 --> 00:30:47.780]  祈禱
