
[00:00:00.000 --> 00:00:03.360]  我們上次的訊息大家還記得嗎 那已經是兩個禮拜前
[00:26:08.880 --> 00:26:11.880]  如果是你會怎麼想
[00:26:11.880 --> 00:26:14.880]  好不容易才給我一個兒子
[00:26:14.880 --> 00:26:16.880]  上帝你開玩笑吧
[00:26:16.880 --> 00:26:18.880]  你現在要把他殺了
[00:26:19.880 --> 00:26:20.880]  上帝你不是這種上帝
[00:26:20.880 --> 00:26:22.880]  我絕對不相信你
[00:26:22.880 --> 00:26:24.880]  這一定不是你跟我說話
[00:26:24.880 --> 00:26:26.880]  一定是魔鬼跟我說話
[00:26:26.880 --> 00:26:28.880]  沒有 亞伯拉罕相信
[00:26:28.880 --> 00:26:30.880]  只是他的相信
[00:26:30.880 --> 00:26:32.880]  跟上帝的作為不太一樣
[00:26:32.880 --> 00:26:34.880]  他相信什麼
[00:26:34.880 --> 00:26:36.880]  他相信我把我兒子以撒獻上
[00:26:36.880 --> 00:26:38.880]  死了 獻祭了對不對
[00:26:38.880 --> 00:26:41.880]  死了 上帝會叫他再復活
[00:26:41.880 --> 00:26:45.880]  結果後來上帝怎麼做
[00:26:45.880 --> 00:26:47.880]  當他正要拿一把刀
[00:26:48.880 --> 00:26:49.880]  拿的時候 上帝怎麼說
[00:26:49.880 --> 00:26:52.880]  亞伯拉罕住手
[00:26:52.880 --> 00:26:55.880]  上帝叫他不要殺
[00:26:55.880 --> 00:26:57.880]  上帝用這個方式
[00:26:57.880 --> 00:27:00.880]  上帝用這個方式來試驗他
[00:27:00.880 --> 00:27:04.880]  但是在亞伯拉罕的思想裡面
[00:27:04.880 --> 00:27:06.880]  他想到的是這位神
[00:27:06.880 --> 00:27:09.880]  你可以使我死去的這個孩子復活的
[00:27:09.880 --> 00:27:12.880]  所以亞伯拉罕所信的是
[00:27:12.880 --> 00:27:14.880]  那位從死裡復活的神
[00:27:14.880 --> 00:27:16.880]  了解這意思嗎
[00:27:17.880 --> 00:27:18.880]  對不對
[00:27:18.880 --> 00:27:22.880]  亞伯拉罕的信心不是一天成長的
[00:27:22.880 --> 00:27:27.880]  我最喜歡看亞伯拉罕的故事就是
[00:27:27.880 --> 00:27:29.880]  他記不記得他太太很漂亮
[00:27:29.880 --> 00:27:32.880]  結果碰到亞比米勒王的時候
[00:27:32.880 --> 00:27:34.880]  看著他太太很漂亮說
[00:27:34.880 --> 00:27:36.880]  要娶他太太對不對
[00:27:36.880 --> 00:27:38.880]  他跟人家說他太太是誰
[00:27:38.880 --> 00:27:40.880]  我妹妹
[00:27:40.880 --> 00:27:42.880]  那個意思是什麼
[00:27:42.880 --> 00:27:45.880]  那就娶吧
[00:27:46.880 --> 00:27:47.880]  如果說她是我太太
[00:27:47.880 --> 00:27:49.880]  他不敢
[00:27:49.880 --> 00:27:51.880]  所以你看見
[00:27:51.880 --> 00:27:52.880]  這個信心的偉人
[00:27:52.880 --> 00:27:54.880]  不是一開始就是那麼有信心的
[00:27:54.880 --> 00:27:57.880]  親愛的兄弟妹
[00:27:57.880 --> 00:28:00.880]  你我
[00:28:00.880 --> 00:28:02.880]  越多的認識神
[00:28:02.880 --> 00:28:05.880]  我們信心就會越增加
[00:28:05.880 --> 00:28:10.880]  穆勒是一個信心的偉人
[00:28:10.880 --> 00:28:14.880]  他第一開始的時候
[00:28:14.880 --> 00:28:16.880]  開辦了五個孤兒院
[00:28:16.880 --> 00:28:18.880]  他一生當中
[00:28:18.880 --> 00:28:22.880]  在孤兒院曾經是有兩千個
[00:28:22.880 --> 00:28:23.880]  孤兒的情況之下
[00:28:23.880 --> 00:28:25.880]  他相信一件事情
[00:28:25.880 --> 00:28:27.880]  他說神的話怎麼說
[00:28:27.880 --> 00:28:29.880]  神必定會成就
[00:28:29.880 --> 00:28:31.880]  他說我要向世人見證這件事情
[00:28:31.880 --> 00:28:35.880]  你知道嗎有一天當著一個孩子們
[00:28:35.880 --> 00:28:37.880]  真的是早餐沒有東西吃了
[00:28:37.880 --> 00:28:39.880]  兩千個孤兒
[00:28:39.880 --> 00:28:41.880]  跟著加上其他的staff
[00:28:41.880 --> 00:28:43.880]  他們沒有東西吃了
[00:28:43.880 --> 00:28:45.880]  那麼你知道穆勒做什麼呢
[00:28:45.880 --> 00:28:47.880]  穆勒就在叫大家
[00:28:47.880 --> 00:28:51.880]  把這個早餐的這些餐具
[00:28:51.880 --> 00:28:52.880]  統統排好
[00:28:52.880 --> 00:28:55.880]  然後他照樣的帶所有的院童
[00:28:55.880 --> 00:28:57.880]  一起做洩飯禱告
[00:28:57.880 --> 00:28:58.880]  親愛的兄弟妹
[00:28:58.880 --> 00:29:00.880]  如果你這樣做別人會怎麼說
[00:29:00.880 --> 00:29:04.880]  這個地方有點問題
[00:29:04.880 --> 00:29:06.880]  可是很奇妙
[00:29:06.880 --> 00:29:08.880]  當他做完洩飯禱告之後
[00:29:08.880 --> 00:29:10.880]  突然門鈴響了
[00:29:10.880 --> 00:29:12.880]  然後就有一個
[00:29:13.880 --> 00:29:17.880]  一卡車的麵包就送過來了
[00:29:17.880 --> 00:29:21.880]  原來這是有一個麵包工廠
[00:29:21.880 --> 00:29:23.880]  送到一個工廠的
[00:29:23.880 --> 00:29:26.880]  把麵包送去給這個工廠的是早餐
[00:29:26.880 --> 00:29:28.880]  但是結果這個工廠
[00:29:28.880 --> 00:29:30.880]  他們那個地方關門了
[00:29:30.880 --> 00:29:32.880]  所以沒有辦法怎麼辦
[00:29:32.880 --> 00:29:33.880]  他們就想到說
[00:29:33.880 --> 00:29:34.880]  要把這個捐給孤兒院
[00:29:34.880 --> 00:29:36.880]  就在這個時候
[00:29:36.880 --> 00:29:38.880]  他們就把這個麵包送過來了
[00:29:38.880 --> 00:29:40.880]  才有了麵包沒有多久
[00:29:40.880 --> 00:29:41.880]  突然又來門鈴了
[00:29:41.880 --> 00:29:45.880]  又來了一車的牛奶
[00:29:45.880 --> 00:29:50.880]  親愛的牛仔妹
[00:29:50.880 --> 00:29:55.880]  穆勒一生當中經驗這樣子的事情
[00:29:55.880 --> 00:29:59.880]  他禱告神垂聽他有五萬件的事情
[00:29:59.880 --> 00:30:03.880]  那親愛的牛仔妹
[00:30:03.880 --> 00:30:06.880]  你相信這個神也是你的神嗎
[00:30:06.880 --> 00:30:10.880]  你相信亞伯拉罕的神
[00:30:10.880 --> 00:30:12.880]  穆勒的神也是你我的神嗎
[00:30:12.880 --> 00:30:15.880]  親愛的牛仔妹不要五萬件
[00:30:15.880 --> 00:30:17.880]  你一生當中有沒有五件
[00:30:17.880 --> 00:30:19.880]  上帝垂聽你禱告的有沒有
[00:30:19.880 --> 00:30:21.880]  有嗎
[00:30:21.880 --> 00:30:22.880]  再跟神禱告抓
[00:30:22.880 --> 00:30:24.880]  再給我五十件
[00:30:24.880 --> 00:30:27.880]  一百件五百件
[00:30:27.880 --> 00:30:29.880]  巴不得我們當中
[00:30:29.880 --> 00:30:32.880]  誰也興起像穆勒這樣的信心為人
[00:30:32.880 --> 00:30:34.880]  你越認識神
[00:30:34.880 --> 00:30:37.880]  你就越知道神是可靠的
[00:30:38.880 --> 00:30:41.880]  所以保羅講完了這兩件事情
[00:30:41.880 --> 00:30:42.880]  接著他就說
[00:30:42.880 --> 00:30:45.880]  好了那牛仔妹我也很羨慕
[00:30:45.880 --> 00:30:47.880]  我很渴望能夠像這樣子的
[00:30:47.880 --> 00:30:49.880]  真是能夠真知道神的旨意
[00:30:49.880 --> 00:30:51.880]  可是怎麼樣真知道神的旨意呢
[00:30:51.880 --> 00:30:53.880]  怎麼樣真知道神的旨意
[00:30:53.880 --> 00:30:58.880]  保羅在這裡他提到說
[00:30:58.880 --> 00:31:02.880]  他說願你們在一介屬靈的智慧物性上
[00:31:02.880 --> 00:31:05.880]  滿心知道神的旨意
[00:31:08.880 --> 00:31:11.880]  現代中文譯本把他翻譯成說
[00:31:11.880 --> 00:31:16.880]  求上帝使你們從聖靈
[00:31:16.880 --> 00:31:18.880]  得到各樣的智慧合力竭力
[00:31:18.880 --> 00:31:20.880]  請問這兩個翻譯有什麼不一樣
[00:31:20.880 --> 00:31:23.880]  有什麼不一樣
[00:31:23.880 --> 00:31:28.880]  你會發現現代中文譯本的翻譯裡面
[00:31:28.880 --> 00:31:31.880]  有一句話是合合本沒有翻的
[00:31:31.880 --> 00:31:33.880]  是什麼
[00:31:34.880 --> 00:31:38.880]  他說求上帝使你們從聖靈
[00:31:38.880 --> 00:31:39.880]  看到沒有
[00:31:39.880 --> 00:31:40.880]  看到沒有
[00:31:40.880 --> 00:31:43.880]  那你再看
[00:31:43.880 --> 00:31:46.880]  跟這一個可以說是在聖經裡面
[00:31:46.880 --> 00:31:49.880]  是相似的保羅的一段經文
[00:31:49.880 --> 00:31:50.880]  在《以福所書》
[00:31:50.880 --> 00:31:54.880]  《以福所書》我們來看17節18節
[00:31:54.880 --> 00:31:56.880]  17節18節這裡怎麼說
[00:31:56.880 --> 00:31:58.880]  他說我們起來念好不好
[00:31:58.880 --> 00:32:00.880]  求我們主耶穌基督的神
[00:32:00.880 --> 00:32:01.880]  榮耀的父
[00:32:01.880 --> 00:32:05.880]  將那赤人智慧和啟示的靈賞給你們
[00:32:05.880 --> 00:32:08.880]  使你們真知道他
[00:32:08.880 --> 00:32:12.880]  並且照明你們心中的眼睛
[00:32:12.880 --> 00:32:13.880]  請你注意
[00:32:13.880 --> 00:32:14.880]  請你注意
[00:32:14.880 --> 00:32:18.880]  這裡提到說智慧和啟示的靈有沒有
[00:32:18.880 --> 00:32:25.880]  有一些的中文聖經
[00:32:25.880 --> 00:32:27.880]  有一些的英文聖經
[00:32:27.880 --> 00:32:30.880]  把這個靈翻譯出來
[00:32:30.880 --> 00:32:31.880]  是
[00:32:31.880 --> 00:32:34.880]  你看這邊這個版本
[00:32:34.880 --> 00:32:35.880]  你看看
[00:32:35.880 --> 00:32:36.880]  這是什麼版本
[00:32:36.880 --> 00:32:38.880]  ESV版本有沒有
[00:32:38.880 --> 00:32:42.880]  有沒有
[00:32:42.880 --> 00:32:45.880]  OK 大概我沒有修出來
[00:32:45.880 --> 00:32:47.880]  ESV的版本
[00:32:47.880 --> 00:32:48.880]  他說
[00:32:48.880 --> 00:32:51.880]  may give you the spirit of wisdom
[00:32:51.880 --> 00:32:54.880]  and of revelation
[00:32:54.880 --> 00:32:58.880]  the spirit就是加一個定觀詞
[00:32:58.880 --> 00:32:59.880]  的意思就是什麼
[00:32:59.880 --> 00:33:02.880]  就是表示這是聖靈
[00:33:02.880 --> 00:33:05.880]  所以保羅在這邊禱告說
[00:33:05.880 --> 00:33:07.880]  求那赤人和智慧啟示的靈
[00:33:07.880 --> 00:33:08.880]  意思就是說
[00:33:08.880 --> 00:33:10.880]  求這一位會賜給我們
[00:33:10.880 --> 00:33:15.880]  智慧和啟示的聖靈賞給我們
[00:33:15.880 --> 00:33:17.880]  接下來就是什麼
[00:33:17.880 --> 00:33:19.880]  因此你可以看見
[00:33:19.880 --> 00:33:21.880]  我們能夠明白神的心意
[00:33:21.880 --> 00:33:23.880]  我們讀聖經能夠讀懂
[00:33:23.880 --> 00:33:24.880]  需要誰的工作
[00:33:24.880 --> 00:33:26.880]  需要聖靈的工作
[00:33:26.880 --> 00:33:29.880]  需要聖靈的把神的話
[00:33:29.880 --> 00:33:31.880]  reveal出來
[00:33:31.880 --> 00:33:33.880]  這個叫做啟示什麼意思
[00:33:33.880 --> 00:33:36.880]  啟示就是揭開的意思
[00:33:36.880 --> 00:33:37.880]  本來是隱藏的
[00:33:37.880 --> 00:33:38.880]  本來是一個奧秘
[00:33:38.880 --> 00:33:40.880]  但要把它揭開來
[00:33:40.880 --> 00:33:41.880]  所以保羅就講
[00:33:41.880 --> 00:33:44.880]  他說我深知怎麼樣
[00:33:44.880 --> 00:33:46.880]  他的奧秘
[00:33:46.880 --> 00:33:49.880]  舊約裡面戴依里
[00:33:49.880 --> 00:33:52.880]  他記不記得他裡面提到
[00:33:52.880 --> 00:33:56.880]  戴依里禁食禱告21天
[00:33:56.880 --> 00:33:59.880]  因為他要求問什麼事情呢
[00:33:59.880 --> 00:34:00.880]  求問那個意象
[00:34:00.880 --> 00:34:01.880]  求問神告訴他
[00:34:01.880 --> 00:34:02.880]  讓他看見的意象
[00:34:02.880 --> 00:34:03.880]  他說這裡就說
[00:34:03.880 --> 00:34:06.880]  專心求明白將來的事情
[00:34:06.880 --> 00:34:09.880]  所以當他這樣子專心禱告的時候
[00:34:09.880 --> 00:34:11.880]  結果怎麼樣
[00:34:11.880 --> 00:34:15.880]  神就把他的心意告訴他
[00:34:15.880 --> 00:34:17.880]  現在就準備
[00:34:17.880 --> 00:34:20.880]  保羅說
[00:34:20.880 --> 00:34:26.880]  他用啟示使我知道福音的奧秘
[00:34:26.880 --> 00:34:27.880]  所以他說
[00:34:27.880 --> 00:34:29.880]  他用啟示
[00:34:29.880 --> 00:34:31.880]  剛才我們講了啟示
[00:34:31.880 --> 00:34:34.880]  那個啟示從哪裡來
[00:34:34.880 --> 00:34:35.880]  聖靈
[00:34:35.880 --> 00:34:38.880]  聖靈把神的話
[00:34:38.880 --> 00:34:39.880]  把它reveal出來
[00:34:39.880 --> 00:34:40.880]  把它揭開
[00:34:40.880 --> 00:34:42.880]  讓我們能夠明白
[00:34:42.880 --> 00:34:43.880]  親愛的宗旨們
[00:34:43.880 --> 00:34:46.880]  因此我們需要聖靈
[00:34:46.880 --> 00:34:49.880]  我們常常福音派教會的問題就是說
[00:34:49.880 --> 00:34:50.880]  我們說聖經很重要
[00:34:50.880 --> 00:34:51.880]  我們讀經很重要
[00:34:51.880 --> 00:34:54.880]  但是我們卻把聖靈放在一邊
[00:34:54.880 --> 00:34:56.880]  有沒有這個問題
[00:34:56.880 --> 00:34:57.880]  所以你會發現教會不談聖靈
[00:34:57.880 --> 00:34:59.880]  因為聖靈是什麼
[00:34:59.880 --> 00:35:00.880]  聖靈只有在三位一體
[00:35:00.880 --> 00:35:01.880]  三一誦的時候
[00:35:01.880 --> 00:35:03.880]  唱歌才會唱到聖靈
[00:35:03.880 --> 00:35:05.880]  牧師在祝福的時候
[00:35:05.880 --> 00:35:06.880]  提到聖靈
[00:35:06.880 --> 00:35:08.880]  其他的整個的聚會
[00:35:08.880 --> 00:35:09.880]  你人生當中
[00:35:09.880 --> 00:35:10.880]  你的方方面面
[00:35:10.880 --> 00:35:13.880]  通通沒聖靈
[00:35:13.880 --> 00:35:14.880]  不對的
[00:35:14.880 --> 00:35:15.880]  弟子們
[00:35:15.880 --> 00:35:17.880]  你什麼時候讀聖經
[00:35:17.880 --> 00:35:22.880]  你什麼時候就需要聖靈的revelation
[00:35:22.880 --> 00:35:24.880]  需要聖靈賜給我們智慧
[00:35:24.880 --> 00:35:29.880]  讓我們能夠明白神的心意
[00:35:29.880 --> 00:35:30.880]  但是親愛的宗旨們
[00:35:30.880 --> 00:35:33.880]  怎麼樣子能夠
[00:35:33.880 --> 00:35:36.880]  有這一個自然智慧啟示的靈呢
[00:35:36.880 --> 00:35:37.880]  保羅說
[00:35:37.880 --> 00:35:39.880]  他說我為你們
[00:35:39.880 --> 00:35:41.880]  我為你們怎麼樣
[00:35:41.880 --> 00:35:42.880]  禱告
[00:35:42.880 --> 00:35:44.880]  看到沒有
[00:35:44.880 --> 00:35:46.880]  保羅說我為你們禱告
[00:35:46.880 --> 00:35:48.880]  保羅禱告的一個很重要事情就是說
[00:35:48.880 --> 00:35:50.880]  我求這位聖靈
[00:35:50.880 --> 00:35:52.880]  啟示你們
[00:35:52.880 --> 00:35:53.880]  光照你們
[00:35:53.880 --> 00:35:54.880]  使你們有智慧
[00:35:54.880 --> 00:35:56.880]  能夠明白神的心意
[00:35:56.880 --> 00:35:58.880]  因此親愛的宗旨們
[00:35:58.880 --> 00:36:00.880]  今天這個禱告
[00:36:00.880 --> 00:36:02.880]  也是你我要禱告的
[00:36:02.880 --> 00:36:05.880]  你過去可能沒有人教你
[00:36:05.880 --> 00:36:07.880]  但是今天你要記得
[00:36:07.880 --> 00:36:09.880]  這件事情太重要了
[00:36:09.880 --> 00:36:11.880]  以前我在神學院的時候
[00:36:11.880 --> 00:36:12.880]  林道亮牧師
[00:36:12.880 --> 00:36:14.880]  也常常跟我們講
[00:36:14.880 --> 00:36:15.880]  弟兄姊妹
[00:36:15.880 --> 00:36:17.880]  你們一定要禱告
[00:36:17.880 --> 00:36:18.880]  求那吃人之慧
[00:36:18.880 --> 00:36:20.880]  他就把這句話跟我們講
[00:36:20.880 --> 00:36:22.880]  我們以前在神學院聽他講
[00:36:22.880 --> 00:36:23.880]  聽聽聽
[00:36:23.880 --> 00:36:24.880]  聽了就算了
[00:36:24.880 --> 00:36:25.880]  你懂我意思嗎
[00:36:25.880 --> 00:36:28.880]  沒有真正很認真的對待
[00:36:28.880 --> 00:36:29.880]  越浮世
[00:36:29.880 --> 00:36:30.880]  越慕慧
[00:36:30.880 --> 00:36:31.880]  越多的體會
[00:36:31.880 --> 00:36:32.880]  他老人家
[00:36:32.880 --> 00:36:34.880]  一生的這個慕慧的經驗
[00:36:34.880 --> 00:36:36.880]  對聖經的了解
[00:36:36.880 --> 00:36:38.880]  你真的是需要聖靈
[00:36:38.880 --> 00:36:42.880]  來幫助我們明白神的話
[00:36:42.880 --> 00:36:44.880]  所以你要禱告
[00:36:44.880 --> 00:36:46.880]  跟你朋友說你要禱告
[00:36:46.880 --> 00:36:48.880]  你要禱告
[00:36:48.880 --> 00:36:51.880]  你讀聖經前好好禱告
[00:36:51.880 --> 00:36:53.880]  你查經之前好好禱告
[00:36:53.880 --> 00:36:55.880]  你來教會聽到之前
[00:36:55.880 --> 00:36:57.880]  應該要好好禱告
[00:36:57.880 --> 00:36:59.880]  Amen
[00:36:59.880 --> 00:37:00.880]  你說我禱告什麼
[00:37:00.880 --> 00:37:02.880]  我禱告牧師你講好一點
[00:37:02.880 --> 00:37:03.880]  不是
[00:37:03.880 --> 00:37:04.880]  從今天開始你禱告
[00:37:04.880 --> 00:37:05.880]  主啊
[00:37:05.880 --> 00:37:07.880]  求你開啟我的心
[00:37:07.880 --> 00:37:08.880]  讓我在聽到的時候
[00:37:08.880 --> 00:37:10.880]  能夠聽到你的聲音
[00:37:10.880 --> 00:37:12.880]  能夠明白你的話語
[00:37:12.880 --> 00:37:14.880]  讓我有個開通的耳朵
[00:37:14.880 --> 00:37:16.880]  我有一個心竅被打開
[00:37:16.880 --> 00:37:17.880]  你要這樣子來禱告
[00:37:17.880 --> 00:37:18.880]  Amen
[00:37:18.880 --> 00:37:19.880]  跟你朋友說
[00:37:19.880 --> 00:37:22.880]  從今天開始這樣禱告
[00:37:22.880 --> 00:37:23.880]  對不對
[00:37:23.880 --> 00:37:26.880]  I am not kidding
[00:37:26.880 --> 00:37:28.880]  真的是這次屬靈當中
[00:37:28.880 --> 00:37:30.880]  非常重要的一件事情
[00:37:30.880 --> 00:37:31.880]  我覺得我們今天
[00:37:31.880 --> 00:37:32.880]  華人教會
[00:37:32.880 --> 00:37:34.880]  缺乏禱告
[00:37:34.880 --> 00:37:35.880]  影響我們太大
[00:37:35.880 --> 00:37:36.880]  華人教會
[00:37:36.880 --> 00:37:40.880]  不缺那個解經講到好的
[00:37:40.880 --> 00:37:42.880]  你去看韓國教會
[00:37:42.880 --> 00:37:44.880]  真的不容易
[00:37:44.880 --> 00:37:46.880]  我看韓國教會
[00:37:46.880 --> 00:37:48.880]  講到真的是很強
[00:37:48.880 --> 00:37:50.880]  解經各方面很強的
[00:37:50.880 --> 00:37:52.880]  牧者不多
[00:37:52.880 --> 00:37:54.880]  可是呢
[00:37:54.880 --> 00:37:56.880]  他們的每一個牧師
[00:37:56.880 --> 00:37:59.880]  都是很強的禱告
[00:37:59.880 --> 00:38:01.880]  講到前的禱告
[00:38:01.880 --> 00:38:03.880]  服事的禱告
[00:38:03.880 --> 00:38:04.880]  凡事都禱告
[00:38:04.880 --> 00:38:05.880]  所以禱告的強
[00:38:05.880 --> 00:38:07.880]  使得聖靈在他們中間
[00:38:07.880 --> 00:38:08.880]  工作就強
[00:38:08.880 --> 00:38:10.880]  你懂這意思嗎
[00:38:10.880 --> 00:38:11.880]  親愛的柳子妹
[00:38:11.880 --> 00:38:13.880]  我們需要更多的禱告
[00:38:13.880 --> 00:38:15.880]  這個衛斯理約翰
[00:38:15.880 --> 00:38:17.880]  最後提到衛斯理約翰
[00:38:17.880 --> 00:38:19.880]  衛斯理的約翰
[00:38:19.880 --> 00:38:22.880]  他的媽媽叫Susanna
[00:38:22.880 --> 00:38:24.880]  你看這是
[00:38:24.880 --> 00:38:25.880]  這是衛斯理約翰
[00:38:25.880 --> 00:38:26.880]  說的這一段話
[00:38:26.880 --> 00:38:28.880]  他說他從他母親那邊
[00:38:28.880 --> 00:38:30.880]  學習到的神學知識
[00:38:30.880 --> 00:38:32.880]  比英國所有的神學家
[00:38:32.880 --> 00:38:33.880]  還學到很多
[00:38:33.880 --> 00:38:34.880]  那你想他媽媽
[00:38:34.880 --> 00:38:36.880]  一定是劉津大學
[00:38:36.880 --> 00:38:38.880]  什麼博士班畢業的吧
[00:38:38.880 --> 00:38:40.880]  根據歷史考證
[00:38:40.880 --> 00:38:41.880]  無人知道
[00:38:41.880 --> 00:38:43.880]  他的教育程度多少
[00:38:43.880 --> 00:38:44.880]  但是你想想看
[00:38:44.880 --> 00:38:46.880]  他會有什麼教育程度呢
[00:38:46.880 --> 00:38:49.880]  他一共生了十九個孩子
[00:38:49.880 --> 00:38:51.880]  死了九個
[00:38:51.880 --> 00:38:54.880]  還有十個
[00:38:54.880 --> 00:38:56.880]  所以他一輩子都在做什麼
[00:38:56.880 --> 00:38:58.880]  生孩子
[00:38:58.880 --> 00:38:59.880]  養孩子
[00:38:59.880 --> 00:39:01.880]  帶孩子
[00:39:01.880 --> 00:39:02.880]  是不是
[00:39:02.880 --> 00:39:04.880]  光這個就夠他忙了
[00:39:04.880 --> 00:39:06.880]  但是呢
[00:39:06.880 --> 00:39:08.880]  沒想到這個媽媽教出來的
[00:39:08.880 --> 00:39:09.880]  約翰衛斯理
[00:39:09.880 --> 00:39:11.880]  當時候在震動伊倫山島
[00:39:11.880 --> 00:39:12.880]  帶來整個英國
[00:39:12.880 --> 00:39:14.880]  甚至美洲的復興
[00:39:14.880 --> 00:39:15.880]  他還有另外一個兄弟
[00:39:15.880 --> 00:39:18.880]  叫做Charles Wesley
[00:39:18.880 --> 00:39:19.880]  做了很多的詩歌
[00:39:19.880 --> 00:39:20.880]  也在復興的時代
[00:39:20.880 --> 00:39:22.880]  影響了當那一個代
[00:39:22.880 --> 00:39:23.880]  很多我們詩歌
[00:39:23.880 --> 00:39:24.880]  我們也都是他做的
[00:39:24.880 --> 00:39:25.880]  那加州子輩
[00:39:25.880 --> 00:39:28.880]  他怎麼教出這些孩子的
[00:39:28.880 --> 00:39:32.880]  他怎麼教出這些孩子的
[00:39:32.880 --> 00:39:36.880]  禱告
[00:39:36.880 --> 00:39:41.880]  那細節我不多說了
[00:39:41.880 --> 00:39:46.880]  我今天只是在替
[00:39:46.880 --> 00:39:50.880]  實習約翰叫做什麼
[00:39:50.880 --> 00:39:53.880]  我是在替師母預備道路
[00:39:53.880 --> 00:39:59.880]  因為下禮拜師母清潔
[00:39:59.880 --> 00:40:02.880]  真是Susanna
[00:40:02.880 --> 00:40:04.880]  別的我不提
[00:40:04.880 --> 00:40:05.880]  他這麼忙
[00:40:05.880 --> 00:40:07.880]  他每一天一定
[00:40:07.880 --> 00:40:09.880]  至少跟一個孩子
[00:40:09.880 --> 00:40:12.880]  花時間跟他一起禱告
[00:40:12.880 --> 00:40:13.880]  他給孩子規定
[00:40:13.880 --> 00:40:15.880]  從早上五點鐘起床
[00:40:15.880 --> 00:40:16.880]  你們哪一個人叫孩子
[00:40:16.880 --> 00:40:17.880]  早上五點鐘起床
[00:40:17.880 --> 00:40:18.880]  沒有吧
[00:40:18.880 --> 00:40:20.880]  五點鐘起床
[00:40:20.880 --> 00:40:24.880]  然後就開始一天的
[00:40:24.880 --> 00:40:25.880]  早到早飯
[00:40:25.880 --> 00:40:26.880]  等等就開始一天學習
[00:40:26.880 --> 00:40:27.880]  早上三個小時
[00:40:27.880 --> 00:40:28.880]  下午三個小時
[00:40:28.880 --> 00:40:29.880]  晚上去玩遊戲
[00:40:29.880 --> 00:40:30.880]  或者做這些暢遊
[00:40:30.880 --> 00:40:32.880]  學習聖經等等這些
[00:40:32.880 --> 00:40:33.880]  所以他把這些孩子們
[00:40:33.880 --> 00:40:34.880]  非常discipline
[00:40:34.880 --> 00:40:35.880]  你知道嗎
[00:40:35.880 --> 00:40:38.880]  John Wesley他們這個教會
[00:40:38.880 --> 00:40:40.880]  叫做Methodist Church
[00:40:40.880 --> 00:40:41.880]  Methodist Church
[00:40:41.880 --> 00:40:44.880]  其實就是規規矩矩的意思
[00:40:44.880 --> 00:40:47.880]  他就是以他的母親的榜樣
[00:40:47.880 --> 00:40:48.880]  來做他們這個宗派的名字
[00:40:48.880 --> 00:40:49.880]  Methodist
[00:40:49.880 --> 00:40:51.880]  現在就是這個母親
[00:40:51.880 --> 00:40:52.880]  這麼樣子
[00:40:52.880 --> 00:40:53.880]  真是佩服他
[00:40:53.880 --> 00:40:54.880]  一天的時間
[00:40:54.880 --> 00:40:55.880]  他就這樣子
[00:40:55.880 --> 00:40:56.880]  帶了十個孩子
[00:40:56.880 --> 00:40:58.880]  就這樣每一天這樣子的帶領他們
[00:40:58.880 --> 00:40:59.880]  教導他們
[00:40:59.880 --> 00:41:01.880]  真是有說不完的經歷
[00:41:01.880 --> 00:41:04.880]  好像是有用不完的耐性
[00:41:04.880 --> 00:41:06.880]  但是最重要的就是
[00:41:06.880 --> 00:41:10.880]  這個母親非常的有智慧
[00:41:10.880 --> 00:41:13.880]  她的學識廣博
[00:41:13.880 --> 00:41:15.880]  等等這些我們不講了
[00:41:15.880 --> 00:41:17.880]  可是最重要的就是
[00:41:17.880 --> 00:41:19.880]  她有一個秘訣
[00:41:19.880 --> 00:41:20.880]  她的母親
[00:41:20.880 --> 00:41:22.880]  這個Wesley一看
[00:41:22.880 --> 00:41:24.880]  她從小看她的母親
[00:41:24.880 --> 00:41:25.880]  她常常提
[00:41:25.880 --> 00:41:26.880]  她說她的母親
[00:41:26.880 --> 00:41:31.880]  只要把圍裙一圍
[00:41:31.880 --> 00:41:33.880]  她做什麼
[00:41:33.880 --> 00:41:37.880]  她就在禱告
[00:41:37.880 --> 00:41:39.880]  所有的孩子都知道
[00:41:39.880 --> 00:41:41.880]  當媽媽把圍裙一圍起來的時候
[00:41:41.880 --> 00:41:43.880]  圍到頭上面的時候
[00:41:43.880 --> 00:41:46.880]  所有的孩子都乖乖的不講話
[00:41:46.880 --> 00:41:49.880]  因為知道媽媽在禱告
[00:41:49.880 --> 00:41:50.880]  想想你的孩子
[00:41:50.880 --> 00:41:52.880]  從小看見這一個母親
[00:41:52.880 --> 00:41:57.880]  她會不盡情嗎
[00:41:57.880 --> 00:42:00.880]  每一天晚上
[00:42:00.880 --> 00:42:04.880]  她有固定自己的靈修時間
[00:42:04.880 --> 00:42:07.880]  一直堅持到她七十三歲
[00:42:07.880 --> 00:42:11.880]  過世之前的一年
[00:42:11.880 --> 00:42:12.880]  所以簡單的說
[00:42:12.880 --> 00:42:13.880]  她的智慧 她的力量
[00:42:13.880 --> 00:42:15.880]  她的這一切從哪裡來呢
[00:42:15.880 --> 00:42:20.880]  從跟她跟神有親密的關係而來
[00:42:20.880 --> 00:42:23.880]  親愛的弟兄姊妹
[00:42:23.880 --> 00:42:25.880]  花時間來禱告
[00:42:25.880 --> 00:42:29.880]  花時間在主的面前尋求她
[00:42:29.880 --> 00:42:30.880]  為你的福祉
