
[00:00:00.000 --> 00:00:02.000]  今天要分享的題目是
[00:17:36.000 --> 00:17:38.000]  當我們看到一些事情的時候
[00:17:38.000 --> 00:17:40.000]  特別在服事裡面也好
[00:17:40.000 --> 00:17:41.000]  在你的工作裡面也好
[00:17:41.000 --> 00:17:43.000]  有時候你不要說
[00:17:43.000 --> 00:17:45.000]  那個是我的同事的責任
[00:17:45.000 --> 00:17:47.000]  或者是那個是我的同工的人
[00:17:47.000 --> 00:17:48.000]  是他該做的
[00:17:48.000 --> 00:17:50.000]  你看到了
[00:17:50.000 --> 00:17:51.000]  就是你的責任了
[00:17:51.000 --> 00:17:52.000]  你應該去做
[00:17:52.000 --> 00:17:54.000]  你應該去幫助他
[00:17:54.000 --> 00:17:58.000]  那在這個醫治的過程裡面
[00:17:58.000 --> 00:17:59.000]  我們看到
[00:17:59.000 --> 00:18:02.000]  耶穌用了一個非常奇特的方法
[00:18:02.000 --> 00:18:04.000]  這個方法是什麼呢?
[00:18:04.000 --> 00:18:06.000]  吐口水
[00:18:06.000 --> 00:18:07.000]  用口水
[00:18:07.000 --> 00:18:08.000]  吐口水的方法
[00:18:08.000 --> 00:18:09.000]  吐了口水
[00:18:09.000 --> 00:18:11.000]  抹在他的眼睛上面
[00:18:11.000 --> 00:18:12.000]  然後叫他去怎麼樣
[00:18:12.000 --> 00:18:16.000]  去一個池裡面去洗一洗
[00:18:16.000 --> 00:18:18.000]  洗了就能夠看見了
[00:18:18.000 --> 00:18:20.000]  如果你是那個人
[00:18:20.000 --> 00:18:22.000]  你聽到耶穌這麼吩咐你的話
[00:18:22.000 --> 00:18:24.000]  你會這樣去做嗎?
[00:18:24.000 --> 00:18:30.000]  這個是非常奇特的一個
[00:18:30.000 --> 00:18:32.000]  醫治的方法
[00:18:32.000 --> 00:18:33.000]  也是一個
[00:18:33.000 --> 00:18:36.000]  對他信心的一個很大的挑戰
[00:18:36.000 --> 00:18:37.000]  我們都會想
[00:18:37.000 --> 00:18:41.000]  耶穌可能會有很特別的方法
[00:18:41.000 --> 00:18:42.000]  然後念一個咒語
[00:18:42.000 --> 00:18:44.000]  或者是什麼樣的
[00:18:44.000 --> 00:18:45.000]  然後他就好了
[00:18:45.000 --> 00:18:46.000]  沒有啊
[00:18:46.000 --> 00:18:47.000]  是那個吐口水
[00:18:47.000 --> 00:18:49.000]  然後叫他去洗一洗
[00:18:51.000 --> 00:18:52.000]  當我們聽到的時候
[00:18:52.000 --> 00:18:54.000]  我們都覺得好像不太可能
[00:18:54.000 --> 00:18:55.000]  怎麼可能
[00:18:55.000 --> 00:18:57.000]  不過接下來的事情
[00:18:57.000 --> 00:18:59.000]  我們會很奇怪的發現
[00:18:59.000 --> 00:19:01.000]  居然這個瞎子
[00:19:01.000 --> 00:19:04.000]  他按照耶穌所講的去做了
[00:19:04.000 --> 00:19:06.000]  你想想他要這樣子去做的話
[00:19:06.000 --> 00:19:08.000]  他要有多大的信心
[00:19:08.000 --> 00:19:10.000]  才會這樣去做
[00:19:10.000 --> 00:19:12.000]  可能無法想像
[00:19:12.000 --> 00:19:14.000]  這個信心大的
[00:19:14.000 --> 00:19:16.000]  在當時其實吐口水
[00:19:16.000 --> 00:19:19.000]  用口水的方法來治病
[00:19:19.000 --> 00:19:23.000]  不是一個不常見的事情
[00:19:23.000 --> 00:19:24.000]  也就是說
[00:19:24.000 --> 00:19:26.000]  也有時候會發生
[00:19:26.000 --> 00:19:29.000]  所以也不是十分的奇怪
[00:19:29.000 --> 00:19:31.000]  但是重點不是這個吐口水
[00:19:31.000 --> 00:19:33.000]  重點是那個詞
[00:19:33.000 --> 00:19:37.000]  這個詞這個名字叫做西羅亞
[00:19:37.000 --> 00:19:39.000]  而且經文特別指出了
[00:19:39.000 --> 00:19:41.000]  西羅亞的意思是什麼呢
[00:19:41.000 --> 00:19:44.000]  奉差遣
[00:19:44.000 --> 00:19:46.000]  奉差遣
[00:19:49.000 --> 00:19:52.000]  為什麼要指出這個詞
[00:19:52.000 --> 00:19:53.000]  它的名字
[00:19:53.000 --> 00:19:55.000]  而且指出它的意思呢
[00:19:55.000 --> 00:19:57.000]  耶穌吩咐這個瞎子
[00:19:57.000 --> 00:20:01.000]  要去到西羅亞這個詞裡面去洗一洗
[00:20:01.000 --> 00:20:04.000]  其實是顯明他自己的身份
[00:20:04.000 --> 00:20:06.000]  就是他是奉差遣來的
[00:20:06.000 --> 00:20:08.000]  奉誰的差遣呢
[00:20:08.000 --> 00:20:11.000]  就是父神的差遣
[00:20:11.000 --> 00:20:15.000]  所以一個人如果他要信
[00:20:15.000 --> 00:20:17.000]  這個被差遣來的耶穌基督
[00:20:17.000 --> 00:20:19.000]  就是信誰呢
[00:20:19.000 --> 00:20:21.000]  就是信父神
[00:20:21.000 --> 00:20:24.000]  他就能夠叫瞎子開眼
[00:20:24.000 --> 00:20:25.000]  瘸子走路
[00:20:25.000 --> 00:20:27.000]  聾子可以聽見
[00:20:27.000 --> 00:20:29.000]  所以耶穌來到世上是給人希望
[00:20:29.000 --> 00:20:31.000]  給人救贖
[00:20:31.000 --> 00:20:33.000]  這個瞎子聽到耶穌的吩咐
[00:20:33.000 --> 00:20:35.000]  他沒有任何的遲疑
[00:20:35.000 --> 00:20:36.000]  他馬上就去做了
[00:20:36.000 --> 00:20:39.000]  所以他的信心是非常的大
[00:20:39.000 --> 00:20:43.000]  有時候我們都很難有這種信心
[00:20:43.000 --> 00:20:47.000]  我們也被這個世界的神弄瞎了我們的眼睛
[00:20:47.000 --> 00:20:49.000]  我們看不見自己的軟弱
[00:20:49.000 --> 00:20:51.000]  我們也看不到自己的罪
[00:20:51.000 --> 00:20:53.000]  也看不到自己的貧乏
[00:20:53.000 --> 00:20:57.000]  所以今天我們都要來到這個被差遣的
[00:20:57.000 --> 00:20:58.000]  耶穌面前
[00:20:58.000 --> 00:21:00.000]  來到西羅亞面前
[00:21:00.000 --> 00:21:01.000]  得著光明
[00:21:01.000 --> 00:21:05.000]  因為祂能夠醫治我們
[00:21:05.000 --> 00:21:07.000]  祂是世上的光
[00:21:07.000 --> 00:21:13.000]  這個也是要應驗
[00:21:13.000 --> 00:21:15.000]  舊約裡面的一個預言
[00:21:15.000 --> 00:21:17.000]  我們一起來念一念
[00:21:17.000 --> 00:21:40.000]  「我耶和華憑公義召祢,必攙扶祢的手,使祢做眾民的中寶,做外邦人的光,開瞎子的眼,領被囚的出牢獄,領做黑暗的出監牢。」
[00:21:40.000 --> 00:21:42.000]  在舊約裡面就有預言說
[00:21:42.000 --> 00:21:48.000]  耶穌基督是世上的光,祂要做外邦人的光,要開瞎子的眼
[00:21:48.000 --> 00:21:50.000]  在這裡耶穌真的做到了
[00:21:50.000 --> 00:21:53.000]  我們也看到是應驗了舊約的預言
[00:21:53.000 --> 00:21:54.000]  真光來到的時候
[00:21:54.000 --> 00:21:56.000]  祂必定會帶來醫治
[00:21:56.000 --> 00:21:58.000]  那真光除了帶來醫治
[00:21:58.000 --> 00:22:00.000]  祂還帶來什麼呢?
[00:22:00.000 --> 00:22:03.000]  真光還改變生命
[00:22:03.000 --> 00:22:06.000]  我們看到當真光照耀的時候
[00:22:06.000 --> 00:22:08.000]  人的生命就開始被改變了
[00:22:08.000 --> 00:22:10.000]  人的生命就開始不一樣了
[00:22:10.000 --> 00:22:12.000]  這個瞎子的生命祂怎麼改變?
[00:22:12.000 --> 00:22:15.000]  你發現祂有什麼變化沒有?
[00:22:15.000 --> 00:22:22.000]  祂首先是祂的右眼可以看見了
[00:22:22.000 --> 00:22:25.000]  然後呢
[00:22:25.000 --> 00:22:28.000]  祂的這個靈色不認得祂
[00:22:28.000 --> 00:22:31.000]  想像一下右眼可以看見的時候
[00:22:31.000 --> 00:22:34.000]  祂的心情是怎麼樣的?
[00:22:34.000 --> 00:22:38.000]  一個從來沒有看見過光的人
[00:22:38.000 --> 00:22:43.000]  一個從來不知道色彩是什麼樣的人
[00:22:43.000 --> 00:22:46.000]  突然有一天祂看見了
[00:22:46.000 --> 00:22:50.000]  你可以想像祂當時的心情嗎?
[00:22:50.000 --> 00:22:54.000]  你能拿你任何最高興的事情跟祂相比嗎?
[00:22:54.000 --> 00:22:57.000]  有沒有任何你覺得你最高興的事情
[00:22:57.000 --> 00:23:00.000]  比祂這個事情還要高興的?
[00:23:00.000 --> 00:23:04.000]  還要興奮的?還要歡喜?雀躍的?
[00:23:04.000 --> 00:23:08.000]  從來沒有看見
[00:23:08.000 --> 00:23:10.000]  從來沒有看見祂父母的模樣
[00:23:10.000 --> 00:23:15.000]  從來沒有看到祂心儀的對象
[00:23:15.000 --> 00:23:17.000]  不曉得祂有沒有
[00:23:17.000 --> 00:23:20.000]  如果有一天看見了
[00:23:20.000 --> 00:23:24.000]  這個心情我們沒有辦法用詞語去形容
[00:23:24.000 --> 00:23:26.000]  祂不是重見光明
[00:23:26.000 --> 00:23:28.000]  而是從來沒有就看過
[00:23:28.000 --> 00:23:31.000]  祂第一次看到了
[00:23:31.000 --> 00:23:34.000]  這個右眼已經開了
[00:23:34.000 --> 00:23:36.000]  改變是什麼呢?
[00:23:36.000 --> 00:23:38.000]  第二個改變就是祂的靈色
[00:23:38.000 --> 00:23:39.000]  不認得祂
[00:23:39.000 --> 00:23:40.000]  為什麼不認得祂?
[00:23:40.000 --> 00:23:43.000]  一個瞎子不只是開了眼睛而已嗎?
[00:23:43.000 --> 00:23:44.000]  為什麼會不認得祂呢?
[00:23:44.000 --> 00:23:47.000]  祂的嘴巴、鼻子什麼都沒有變
[00:23:47.000 --> 00:23:48.000]  衣服還是那麼的骯髒
[00:23:48.000 --> 00:23:49.000]  還是坐在那裡
[00:23:49.000 --> 00:23:52.000]  為什麼會不認得祂呢?
[00:23:52.000 --> 00:23:55.000]  你想想為什麼
[00:23:55.000 --> 00:23:59.000]  整個精神的面貌都不一樣
[00:23:59.000 --> 00:24:01.000]  就好像說有的時候
[00:24:01.000 --> 00:24:03.000]  我們會跟弟兄姊妹來聊天的時候
[00:24:03.000 --> 00:24:04.000]  他就會分享說
[00:24:04.000 --> 00:24:06.000]  哇!他的朋友告訴他
[00:24:06.000 --> 00:24:08.000]  你整個人都變了
[00:24:08.000 --> 00:24:10.000]  我都幾乎認不出你來了
[00:24:10.000 --> 00:24:12.000]  其實不是講他的外貌變了
[00:24:12.000 --> 00:24:15.000]  是講他整個精神的狀態變了
[00:24:15.000 --> 00:24:16.000]  跟以前是不一樣的
[00:24:16.000 --> 00:24:18.000]  整個的模樣不一樣
[00:24:18.000 --> 00:24:22.000]  所以當他的右眼開了以後
[00:24:22.000 --> 00:24:24.000]  他整個的精神狀態也不一樣了
[00:24:24.000 --> 00:24:26.000]  他的靈色不認得他了
[00:24:26.000 --> 00:24:30.000]  如果真正蒙主恩典的人
[00:24:30.000 --> 00:24:33.000]  他身邊的靈色還有他的親友
[00:24:33.000 --> 00:24:35.000]  一定會看得出來他的變化的
[00:24:35.000 --> 00:24:38.000]  一定會有變化
[00:24:38.000 --> 00:24:39.000]  第三方面
[00:24:39.000 --> 00:24:40.000]  他的生命有什麼改變呢?
[00:24:40.000 --> 00:24:42.000]  就開始做見證了
[00:24:42.000 --> 00:24:44.000]  他怎麼做見證?
[00:24:44.000 --> 00:24:46.000]  他到處跟人講
[00:24:46.000 --> 00:24:48.000]  他以前是怎麼樣的
[00:24:48.000 --> 00:24:49.000]  看不見了
[00:24:49.000 --> 00:24:50.000]  現在看得見了
[00:24:50.000 --> 00:24:51.000]  為什麼看得見呢?
[00:24:51.000 --> 00:24:54.000]  是有一個人怎麼樣把他治好了
[00:24:54.000 --> 00:24:56.000]  他就跟別人去分享
[00:24:56.000 --> 00:24:58.000]  他得醫治的過程
[00:24:58.000 --> 00:25:00.000]  他去分享見證了
[00:25:00.000 --> 00:25:02.000]  我們也會這樣嗎?
[00:25:02.000 --> 00:25:04.000]  我們得到神的恩典的時候
[00:25:04.000 --> 00:25:06.000]  我們也會跟我們的朋友
[00:25:06.000 --> 00:25:08.000]  跟我們的親戚去分享
[00:25:08.000 --> 00:25:10.000]  第四
[00:25:10.000 --> 00:25:12.000]  更重要的就是
[00:25:12.000 --> 00:25:15.000]  他認識耶穌更深了
[00:25:15.000 --> 00:25:18.000]  為什麼說他認識耶穌更深了呢?
[00:25:18.000 --> 00:25:21.000]  我們來看在第九章裡面的經文
[00:25:21.000 --> 00:25:24.000]  這個瞎子他對耶穌的認識的過程
[00:25:24.000 --> 00:25:25.000]  首先
[00:25:25.000 --> 00:25:27.000]  他一開始的時候
[00:25:27.000 --> 00:25:31.000]  從九章的十一節裡面我們看到
[00:25:31.000 --> 00:25:34.000]  這個瞎子對耶穌的認識就是說
[00:25:34.000 --> 00:25:40.000]  他是一個人
[00:25:40.000 --> 00:25:45.000]  他只是覺得他是一個普通的人而已
[00:25:45.000 --> 00:25:48.000]  然後到了第十七節的時候
[00:25:48.000 --> 00:25:50.000]  就開始有變化了
[00:25:50.000 --> 00:25:53.000]  他說他是誰?
[00:25:53.000 --> 00:25:56.000]  他開始說這是一個先知
[00:25:56.000 --> 00:25:58.000]  不是一個普通的人
[00:25:58.000 --> 00:26:02.000]  他對耶穌的認識稍微有更深一點了
[00:26:02.000 --> 00:26:06.000]  然後更深一點的到了三十三節的時候
[00:26:06.000 --> 00:26:08.000]  他怎麼講呢?
[00:26:08.000 --> 00:26:12.000]  他認為耶穌是出自神
[00:26:12.000 --> 00:26:17.000]  這個人是從神來的
[00:26:17.000 --> 00:26:20.000]  到了第三十八節的時候
[00:26:20.000 --> 00:26:22.000]  他怎麼講呢?
[00:26:22.000 --> 00:26:26.000]  他說他是神的兒子
[00:26:26.000 --> 00:26:29.000]  你看他對耶穌的認識
[00:26:29.000 --> 00:26:31.000]  從剛剛遇到他的時候
[00:26:31.000 --> 00:26:33.000]  只是覺得他是一個普通的人
[00:26:33.000 --> 00:26:36.000]  然後慢慢的認識越來越多一點
[00:26:36.000 --> 00:26:37.000]  越來越多一點
[00:26:37.000 --> 00:26:42.000]  最後確認原來這個醫治他的人是神的兒子
[00:26:42.000 --> 00:26:43.000]  這個不簡單
[00:26:43.000 --> 00:26:46.000]  所以你看到這個瞎子被醫治
[00:26:46.000 --> 00:26:48.000]  不只是他的右眼開了
[00:26:48.000 --> 00:26:51.000]  他的什麼也開了
[00:26:51.000 --> 00:26:54.000]  他的心眼也被開了
[00:26:54.000 --> 00:26:56.000]  他認識耶穌更深了
[00:26:56.000 --> 00:26:58.000]  他不只是右眼被開了
[00:26:58.000 --> 00:27:00.000]  他的心眼也被開了
[00:27:00.000 --> 00:27:02.000]  這是更重要的事情
[00:27:02.000 --> 00:27:04.000]  他的生命發生了一個很大的改變
[00:27:04.000 --> 00:27:06.000]  這個是真光來到的時候
[00:27:06.000 --> 00:27:08.000]  真光照耀的時候
[00:27:08.000 --> 00:27:13.000]  人的生命就會發生改變
[00:27:13.000 --> 00:27:15.000]  第三方面我要講的是
[00:27:15.000 --> 00:27:16.000]  真光來到的時候
[00:27:16.000 --> 00:27:19.000]  他也會照亮人的心
[00:27:19.000 --> 00:27:22.000]  把人心裡面各種的污穢
[00:27:22.000 --> 00:27:26.000]  各種的不善都能夠顯明出來
[00:27:26.000 --> 00:27:28.000]  你看這段經文裡面
[00:27:28.000 --> 00:27:31.000]  除了這個瞎子還有哪些人在裡面呢?
[00:27:31.000 --> 00:27:34.000]  還有哪些的人物在裡面?
[00:27:34.000 --> 00:27:37.000]  有沒有看到哪些人?
[00:27:37.000 --> 00:27:39.000]  有他的父母對不對?
[00:27:39.000 --> 00:27:40.000]  還有除了他父母
[00:27:40.000 --> 00:27:44.000]  還有一些宗教的領袖
[00:27:44.000 --> 00:27:47.000]  還有他的這個鄰舍
[00:27:47.000 --> 00:27:49.000]  我們首先來看第一種人
[00:27:49.000 --> 00:27:52.000]  就是他的那個鄰舍
[00:27:52.000 --> 00:27:53.000]  瞎子的鄰舍
[00:27:53.000 --> 00:27:55.000]  他們對於這個事情
[00:27:55.000 --> 00:27:57.000]  他們有什麼樣的反應呢?
[00:27:57.000 --> 00:27:59.000]  這個瞎子被治好了
[00:27:59.000 --> 00:28:01.000]  他的鄰舍對這個瞎子
[00:28:01.000 --> 00:28:03.000]  是非常的熟悉
[00:28:03.000 --> 00:28:04.000]  因為這這麼多年了
[00:28:04.000 --> 00:28:07.000]  他在這裡肯定對他非常的熟悉
[00:28:07.000 --> 00:28:10.000]  然後也對這個瞎子非常的了解
[00:28:10.000 --> 00:28:13.000]  也知道他是生來就是瞎眼的
[00:28:13.000 --> 00:28:15.000]  他的鄰舍肯定知道
[00:28:15.000 --> 00:28:20.000]  可是對於這個瞎子被醫治的
[00:28:20.000 --> 00:28:22.000]  他們的反應是怎麼樣的呢?
[00:28:22.000 --> 00:28:24.000]  他們有沒有非常的感恩
[00:28:24.000 --> 00:28:27.000]  非常的跟他一起歡呼快樂
[00:28:27.000 --> 00:28:29.000]  一起跳起來有沒有?
[00:28:29.000 --> 00:28:31.000]  沒有
[00:28:31.000 --> 00:28:33.000]  如果你是他的鄰舍
[00:28:33.000 --> 00:28:34.000]  你看到你的鄰舍
[00:28:34.000 --> 00:28:35.000]  他天生就瞎眼
[00:28:35.000 --> 00:28:36.000]  他被治好
[00:28:36.000 --> 00:28:38.000]  你會不會跟他抱著他一起跳起來
[00:28:38.000 --> 00:28:39.000]  恭喜你
[00:28:39.000 --> 00:28:40.000]  你今天能夠看見了
[00:28:40.000 --> 00:28:41.000]  他看到你很興奮
[00:28:41.000 --> 00:28:43.000]  跟你抱在一起
[00:28:43.000 --> 00:28:44.000]  沒有
[00:28:44.000 --> 00:28:45.000]  他們是怎麼樣呢?
[00:28:45.000 --> 00:28:48.000]  他們覺得非常的驚奇
[00:28:48.000 --> 00:28:50.000]  驚奇我們可以理解
[00:28:50.000 --> 00:28:51.000]  可是驚奇之後
[00:28:51.000 --> 00:28:53.000]  他們做了什麼呢?
[00:28:53.000 --> 00:28:57.000]  他們是把這個人拒絕了
[00:28:57.000 --> 00:28:59.000]  他們沒有容納這個人
[00:28:59.000 --> 00:29:01.000]  進入他們的群體裡面
[00:29:01.000 --> 00:29:02.000]  而是把這個人拒絕
[00:29:02.000 --> 00:29:03.000]  怎麼拒絕呢?
[00:29:03.000 --> 00:29:04.000]  就是把這個人帶到
[00:29:04.000 --> 00:29:06.000]  當時的宗教領袖
[00:29:06.000 --> 00:29:08.000]  帶到法律賽人當中裡面
[00:29:08.000 --> 00:29:13.000]  為什麼把他交給法律賽人呢?
[00:29:13.000 --> 00:29:15.000]  他們希望說
[00:29:15.000 --> 00:29:18.000]  要法律上去定他的罪
[00:29:18.000 --> 00:29:19.000]  這個人不知道發生什麼事情
[00:29:19.000 --> 00:29:22.000]  是不是撞邪了或怎麼樣
[00:29:22.000 --> 00:29:23.000]  所以要把他交出來
[00:29:23.000 --> 00:29:25.000]  希望法律上要去處理這個人
[00:29:25.000 --> 00:29:28.000]  希望這個人不是正常的
[00:29:28.000 --> 00:29:32.000]  回到他們的社區裡面
[00:29:32.000 --> 00:29:34.000]  所以整個的態度
[00:29:34.000 --> 00:29:35.000]  他們是拒絕的
[00:29:35.000 --> 00:29:37.000]  他們是不願意這個瞎子
[00:29:37.000 --> 00:29:39.000]  回到他們裡面
[00:29:39.000 --> 00:29:42.000]  他們是寧願這個人
[00:29:42.000 --> 00:29:44.000]  留在殘缺裡面
[00:29:44.000 --> 00:29:46.000]  而不願意看到
[00:29:46.000 --> 00:29:48.000]  他們自己固守的那種
[00:29:48.000 --> 00:29:50.000]  宗教的禮儀或者條文
[00:29:50.000 --> 00:29:52.000]  受到挑戰
[00:29:52.000 --> 00:29:53.000]  特別是當時
[00:29:53.000 --> 00:29:54.000]  耶穌治好他的時候
[00:29:54.000 --> 00:29:56.000]  是安息日
[00:29:56.000 --> 00:29:58.000]  所以安息日是不能治病的
[00:29:58.000 --> 00:30:01.000]  這個是他們宗教的條例
[00:30:01.000 --> 00:30:02.000]  所以他們不希望
[00:30:02.000 --> 00:30:03.000]  他們的宗教的條例
[00:30:03.000 --> 00:30:06.000]  他們的傳統受到挑戰和破壞
[00:30:06.000 --> 00:30:07.000]  所以要把這個人
[00:30:07.000 --> 00:30:09.000]  交給法律上的人
[00:30:09.000 --> 00:30:12.000]  你看到這些人的態度
[00:30:12.000 --> 00:30:15.000]  其實都是拒絕光
[00:30:15.000 --> 00:30:16.000]  當光來到的時候
[00:30:16.000 --> 00:30:17.000]  他們並不來救光
[00:30:17.000 --> 00:30:18.000]  而是拒絕
[00:30:18.000 --> 00:30:21.000]  然後第二群的人
[00:30:21.000 --> 00:30:23.000]  這個就是瞎子的父母
[00:30:23.000 --> 00:30:24.000]  他們也是一個代表
[00:30:24.000 --> 00:30:26.000]  他們的態度怎麼樣
[00:30:26.000 --> 00:30:30.000]  如果是家裡面的人
[00:30:30.000 --> 00:30:32.000]  應該要感到怎麼樣
[00:30:32.000 --> 00:30:34.000]  非常的高興
[00:30:34.000 --> 00:30:35.000]  應該要感恩對不對
[00:30:35.000 --> 00:30:36.000]  那他們的反應是怎麼樣
[00:30:36.000 --> 00:30:40.000]  有沒有非常的興奮高興
[00:30:40.000 --> 00:30:42.000]  好像也沒有
[00:30:42.000 --> 00:30:43.000]  我們沒有看到
[00:30:43.000 --> 00:30:46.000]  他們反應怎麼樣呢
[00:30:46.000 --> 00:30:52.000]  他們在態度上好像很不合作
[00:30:52.000 --> 00:30:54.000]  當那個法律上的人
[00:30:54.000 --> 00:30:56.000]  去找他們詢問的時候
[00:30:56.000 --> 00:30:58.000]  問究竟是怎麼回事
[00:30:58.000 --> 00:31:00.000]  他是不是天生就是瞎眼的
[00:31:00.000 --> 00:31:03.000]  他是不是被那個人治好的
[00:31:03.000 --> 00:31:05.000]  那些宗教領袖要到他家裡面
[00:31:05.000 --> 00:31:07.000]  去詢問他的父母
[00:31:07.000 --> 00:31:08.000]  他們的父母
[00:31:08.000 --> 00:31:10.000]  面對這些人的詢問的時候
[00:31:10.000 --> 00:31:14.000]  他們在態度上不是很合作
[00:31:14.000 --> 00:31:17.000]  可是他們也顯得非常的害怕
[00:31:17.000 --> 00:31:19.000]  他們為什麼顯得很害怕
[00:31:19.000 --> 00:31:21.000]  是因為這些宗教的領袖
[00:31:21.000 --> 00:31:23.000]  是非常有權柄的
[00:31:23.000 --> 00:31:24.000]  他們的權柄大到一個地步
[00:31:24.000 --> 00:31:26.000]  可以把他們怎麼樣
[00:31:26.000 --> 00:31:28.000]  趕出會堂
[00:31:28.000 --> 00:31:31.000]  趕出會堂意味著什麼
[00:31:31.000 --> 00:31:36.000]  意味著他們就在得救以外了
[00:31:36.000 --> 00:31:37.000]  趕出會堂意味著
[00:31:37.000 --> 00:31:39.000]  他們就跟上帝隔絕了
[00:31:39.000 --> 00:31:41.000]  當時是這麼理解的
[00:31:41.000 --> 00:31:42.000]  如果你被趕出會堂
[00:31:42.000 --> 00:31:43.000]  就表示說
[00:31:43.000 --> 00:31:47.000]  你已經失去了上帝的拯救了
[00:31:47.000 --> 00:31:50.000]  當時趕出會堂有兩種的方式
[00:31:50.000 --> 00:31:52.000]  一種是永久的趕出去
[00:31:52.000 --> 00:31:53.000]  永久的趕出去
[00:31:53.000 --> 00:31:55.000]  就等於說把你除名了
[00:31:55.000 --> 00:31:56.000]  除名你就很慘了
[00:31:56.000 --> 00:31:58.000]  等於說你就在這個救恩以外了
[00:31:58.000 --> 00:32:00.000]  那有一種就是一個短期的懲罰
[00:32:00.000 --> 00:32:02.000]  比如說趕出去一個月
[00:32:02.000 --> 00:32:04.000]  一個月以後你可以回來
[00:32:04.000 --> 00:32:05.000]  短期的話
[00:32:05.000 --> 00:32:07.000]  那就是一種的暫時的懲罰
[00:32:07.000 --> 00:32:08.000]  那長期的話
[00:32:08.000 --> 00:32:10.000]  就整個會籍把你除掉了
[00:32:10.000 --> 00:32:12.000]  所以他們是非常害怕
[00:32:12.000 --> 00:32:14.000]  擔心所以他們也不敢說什麼
[00:32:14.000 --> 00:32:16.000]  所以他們最後怎麼講呢
[00:32:16.000 --> 00:32:18.000]  瞎子的父母他們說
[00:32:18.000 --> 00:32:21.000]  那他都已經長大成人了
[00:32:21.000 --> 00:32:22.000]  你就不要來問我們了
[00:32:22.000 --> 00:32:24.000]  你就直接問他吧
[00:32:24.000 --> 00:32:25.000]  他自己可以作證
[00:32:25.000 --> 00:32:27.000]  有當律師的知道
[00:32:27.000 --> 00:32:32.000]  他18歲以上可以作證還是十幾歲
[00:32:32.000 --> 00:32:37.000]  幾歲以上可以作證人在法庭上面
[00:32:37.000 --> 00:32:38.000]  我不太清楚
[00:32:38.000 --> 00:32:40.000]  但是對他們來講
[00:32:40.000 --> 00:32:42.000]  就是對這個瞎子的父母來講
[00:32:42.000 --> 00:32:44.000]  就是這個瞎子本身已經成人了
[00:32:44.000 --> 00:32:45.000]  他可以作證了
[00:32:45.000 --> 00:32:46.000]  你就去問他就好了
[00:32:46.000 --> 00:32:49.000]  不用問我們
[00:32:49.000 --> 00:32:51.000]  所以他們一方面非常的害怕
[00:32:51.000 --> 00:32:54.000]  另一方面就是說
[00:32:54.000 --> 00:32:56.000]  也沒有為他兒子得到醫治
[00:32:56.000 --> 00:32:58.000]  來感恩
[00:32:58.000 --> 00:33:03.000]  第三就是這個法律上的群體
[00:33:03.000 --> 00:33:07.000]  他們一開始相不相信這個瞎子
[00:33:07.000 --> 00:33:10.000]  天生就是瞎眼的呢
[00:33:10.000 --> 00:33:11.000]  他們根本就不相信
[00:33:11.000 --> 00:33:13.000]  他們要找很多的人要去問
[00:33:13.000 --> 00:33:14.000]  要去打聽
[00:33:14.000 --> 00:33:16.000]  要去查究竟是不是天生就瞎眼
[00:33:16.000 --> 00:33:17.000]  是不是騙我們的
[00:33:17.000 --> 00:33:21.000]  是不是他跟耶穌是合謀的
[00:33:21.000 --> 00:33:24.000]  所以他們根本就不相信
[00:33:24.000 --> 00:33:28.000]  但最後怎麼樣經過一輪的調查去問的時候
[00:33:28.000 --> 00:33:30.000]  最後他們發現怎麼樣
[00:33:30.000 --> 00:33:32.000]  沒有辦法否認
[00:33:32.000 --> 00:33:34.000]  因為很多人都認識這個瞎子
[00:33:34.000 --> 00:33:36.000]  都知道他天生就是瞎眼
[00:33:36.000 --> 00:33:39.000]  最後不得不承認他就是天生瞎眼
[00:33:39.000 --> 00:33:40.000]  不得不承認的時候
[00:33:40.000 --> 00:33:42.000]  他們又怎麼辦呢
[00:33:42.000 --> 00:33:46.000]  當他們沒有辦法拒絕
[00:33:46.000 --> 00:33:49.000]  瞎子得到醫治的事實以後
[00:33:49.000 --> 00:33:52.000]  他們做了三個事情
[00:33:52.000 --> 00:33:55.000]  第一他們就罵他
[00:33:55.000 --> 00:33:58.000]  怎麼罵呢
[00:33:58.000 --> 00:34:00.000]  你是他的門徒
[00:34:00.000 --> 00:34:03.000]  我們是摩西的門徒
[00:34:03.000 --> 00:34:05.000]  就是說罵那個瞎子
[00:34:05.000 --> 00:34:06.000]  你就是那個人
[00:34:06.000 --> 00:34:08.000]  就是罵瞎子是耶穌的門徒
[00:34:08.000 --> 00:34:10.000]  我們是摩西的門徒
[00:34:10.000 --> 00:34:14.000]  所以我們沒有任何的關係
[00:34:14.000 --> 00:34:15.000]  第二他們做的事情就是
[00:34:15.000 --> 00:34:17.000]  他們開始污辱他了
[00:34:17.000 --> 00:34:19.000]  就把他污名化
[00:34:19.000 --> 00:34:20.000]  怎麼污名化呢
[00:34:20.000 --> 00:34:24.000]  就說你全然生在罪孽中
[00:34:24.000 --> 00:34:25.000]  也就是說
[00:34:25.000 --> 00:34:27.000]  其實你在母腹當中
[00:34:27.000 --> 00:34:31.000]  你就已經犯罪了
