
[00:00:00.000 --> 00:00:03.000]  今日和大家分享的題目
[00:17:31.000 --> 00:17:34.000]  大佬,二佬,尤達
[00:17:34.000 --> 00:17:36.000]  全部都比他大
[00:17:36.000 --> 00:17:37.000]  以傳統來說
[00:17:37.000 --> 00:17:40.000]  應該最疼的,是最大一個
[00:17:40.000 --> 00:17:42.000]  怎會疼這個最小的呢?
[00:17:42.000 --> 00:17:43.000]  他還青靚白正
[00:17:43.000 --> 00:17:45.000]  如果你有看《創世記》
[00:17:45.000 --> 00:17:47.000]  就知道他畫得多帥
[00:17:47.000 --> 00:17:48.000]  青靚白正
[00:17:48.000 --> 00:17:50.000]  為什麼爸爸那麼疼他呢?
[00:17:50.000 --> 00:17:53.000]  但他正正就是因為妒忌
[00:17:53.000 --> 00:17:54.000]  這件事
[00:17:54.000 --> 00:17:56.000]  後來被他爸爸知道了之後
[00:17:56.000 --> 00:17:58.000]  有什麼後果呢?
[00:17:58.000 --> 00:18:01.000]  他拿了藥室那件彩衣
[00:18:01.000 --> 00:18:04.000]  染了一些野獸的血
[00:18:04.000 --> 00:18:06.000]  拿回去給爸爸看
[00:18:06.000 --> 00:18:07.000]  跟爸爸說
[00:18:07.000 --> 00:18:08.000]  「爸爸,你看看」
[00:18:08.000 --> 00:18:09.000]  他沒有說什麼
[00:18:09.000 --> 00:18:10.000]  只是叫爸爸看看
[00:18:10.000 --> 00:18:12.000]  「是不是藥室的?」
[00:18:12.000 --> 00:18:14.000]  他爸爸一看到就說
[00:18:14.000 --> 00:18:17.000]  「這個肚子沒有露點」
[00:18:17.000 --> 00:18:20.000]  他撕裂衣服
[00:18:20.000 --> 00:18:21.000]  很悲哀
[00:18:21.000 --> 00:18:23.000]  因為他最疼的是誰呢?
[00:18:23.000 --> 00:18:25.000]  最疼的就是這個兒子
[00:18:25.000 --> 00:18:28.000]  經文裡形容他怎樣傷心呢?
[00:18:28.000 --> 00:18:31.000]  他說兒女個個來安慰他
[00:18:31.000 --> 00:18:33.000]  他都不肯受安慰
[00:18:33.000 --> 00:18:37.000]  他說「我必哀傷,著下陰間」
[00:18:37.000 --> 00:18:40.000]  「因為我的兒子在那裡」
[00:18:40.000 --> 00:18:43.000]  他以為藥室已經死了
[00:18:43.000 --> 00:18:46.000]  他最疼的兒子死了
[00:18:46.000 --> 00:18:49.000]  當兄弟姐妹去安慰他的時候
[00:18:49.000 --> 00:18:51.000]  他都不聽
[00:18:51.000 --> 00:18:55.000]  傷心到聽不進去
[00:18:55.000 --> 00:18:58.000]  不知道這個會不會是一個後果呢?
[00:18:58.000 --> 00:19:01.000]  剛才說他家裡有很多人
[00:19:01.000 --> 00:19:04.000]  十二個兄弟姐妹,四個老婆
[00:19:04.000 --> 00:19:07.000]  來安慰他他都不聽
[00:19:07.000 --> 00:19:10.000]  這個一家之主這麼傷心
[00:19:10.000 --> 00:19:12.000]  他的兄弟,他的兒女
[00:19:12.000 --> 00:19:16.000]  不知道有沒有動了慈心呢?
[00:19:16.000 --> 00:19:18.000]  我看了他的經文
[00:19:18.000 --> 00:19:22.000]  我就知道其實在他的家庭有很大的影響
[00:19:22.000 --> 00:19:25.000]  剛才說到妒忌
[00:19:25.000 --> 00:19:30.000]  不知道你心裡有沒有妒忌別人呢?
[00:19:30.000 --> 00:19:33.000]  有時我們未必直接承認我妒忌他
[00:19:33.000 --> 00:19:36.000]  「阿Jim這麼帥」
[00:19:36.000 --> 00:19:40.000]  「搞錯啊」
[00:19:40.000 --> 00:19:44.000]  「為什麼他爬山爬了這麼久都不累?」
[00:19:44.000 --> 00:19:47.000]  「我爬了一個小時就累死了」
[00:19:47.000 --> 00:19:51.000]  「搞錯啊,我們都是上帝造的」
[00:19:51.000 --> 00:19:54.000]  有時我們會有些比較
[00:19:54.000 --> 00:19:58.000]  比較是一個面的層面
[00:19:58.000 --> 00:20:04.000]  心裡的感受是最真實的那一層
[00:20:04.000 --> 00:20:08.000]  有時剛才說的例子
[00:20:08.000 --> 00:20:10.000]  「老闆稱我為無能的人」
[00:20:10.000 --> 00:20:12.000]  「真是不公義」
[00:20:12.000 --> 00:20:15.000]  「我生氣也有道理」
[00:20:15.000 --> 00:20:18.000]  有時我會這樣跟自己說
[00:20:18.000 --> 00:20:20.000]  這叫做「異議路」,有沒有聽過?
[00:20:20.000 --> 00:20:22.000]  我只是為正義發聲
[00:20:22.000 --> 00:20:24.000]  他真的不行
[00:20:24.000 --> 00:20:26.000]  有時也會這樣
[00:20:26.000 --> 00:20:28.000]  我覺得不是要否認這些
[00:20:28.000 --> 00:20:31.000]  他真的不行,事實上可能真的不行
[00:20:31.000 --> 00:20:35.000]  但當我們這些感受慢慢滋生
[00:20:35.000 --> 00:20:37.000]  尤其是剛才說
[00:20:37.000 --> 00:20:40.000]  跟這個同事說,跟那個同事說
[00:20:40.000 --> 00:20:42.000]  開始結黨的時候
[00:20:42.000 --> 00:20:44.000]  就好像日蝨這個故事一樣
[00:20:44.000 --> 00:20:46.000]  慢慢凝聚的話
[00:20:46.000 --> 00:20:50.000]  那個力量可以很可怕
[00:20:50.000 --> 00:20:54.000]  這個故事的可怕之處就是想殺人
[00:20:54.000 --> 00:20:56.000]  記不記得耶穌說
[00:20:56.000 --> 00:20:59.000]  我們不是真的用刀殺人
[00:20:59.000 --> 00:21:01.000]  其實心裡想過
[00:21:01.000 --> 00:21:03.000]  也好像殺了他一樣
[00:21:03.000 --> 00:21:07.000]  那些惡念其實可以很影響我們
[00:21:07.000 --> 00:21:09.000]  所以當我們去想想
[00:21:09.000 --> 00:21:12.000]  其實妒忌的影響力有多大的時候
[00:21:12.000 --> 00:21:14.000]  我們要很小心留意我們自己
[00:21:14.000 --> 00:21:17.000]  最深層裡面的感受
[00:21:17.000 --> 00:21:21.000]  可能有時我們嘴裡說的是事實
[00:21:21.000 --> 00:21:27.000]  但裡面是否因為比較而生出那些恨和嫉妒出來呢?
[00:21:27.000 --> 00:21:29.000]  這個我們就要很小心
[00:21:29.000 --> 00:21:31.000]  我看下去,如果看到這裡
[00:21:31.000 --> 00:21:33.000]  你覺得由大都是
[00:21:33.000 --> 00:21:37.000]  剛才在辦公室跟同事聊聊這個人
[00:21:37.000 --> 00:21:45.000]  同事說,究竟他是壞人還是只是賤
[00:21:45.000 --> 00:21:49.000]  我不知道在你的心裡有沒有這個界線
[00:21:49.000 --> 00:21:51.000]  你心裡有沒有人說他是壞人
[00:21:51.000 --> 00:21:53.000]  如果我們看電視劇
[00:21:53.000 --> 00:21:55.000]  由大都應該是正牌的壞人
[00:21:55.000 --> 00:21:57.000]  弟弟都可以賣,那麼壞
[00:21:57.000 --> 00:21:59.000]  你對一個壞人的後果
[00:21:59.000 --> 00:22:02.000]  之後的生命你會怎樣看呢?
[00:22:02.000 --> 00:22:04.000]  這個壞人呢
[00:22:04.000 --> 00:22:08.000]  很有趣,聖經裡第38章繼續記載
[00:22:08.000 --> 00:22:11.000]  竟然是他離開了他家
[00:22:11.000 --> 00:22:15.000]  剛才才說由大開始做了大佬
[00:22:15.000 --> 00:22:18.000]  他的小孩都聽他講,弟弟全部都聽他講
[00:22:18.000 --> 00:22:20.000]  但不知為何
[00:22:20.000 --> 00:22:24.000]  聖經裡講到他離開了他的兄弟
[00:22:24.000 --> 00:22:26.000]  去了一個外邦的地方
[00:22:26.000 --> 00:22:28.000]  去了一個叫阿杜蘭的地方
[00:22:28.000 --> 00:22:30.000]  跟一個人住在一起
[00:22:30.000 --> 00:22:32.000]  應該是男人
[00:22:32.000 --> 00:22:34.000]  但去到這個地方
[00:22:34.000 --> 00:22:36.000]  落地生根
[00:22:36.000 --> 00:22:38.000]  建立了家庭
[00:22:38.000 --> 00:22:41.000]  剛才不是說他娶了一個嘉南女子嗎?
[00:22:41.000 --> 00:22:43.000]  他就娶了一個外邦女子
[00:22:43.000 --> 00:22:45.000]  還生了兩個兒子
[00:22:45.000 --> 00:22:49.000]  他離開了家,離開了兄弟
[00:22:49.000 --> 00:22:51.000]  不知道是因為家不接納他
[00:22:51.000 --> 00:22:53.000]  剛才不是說翻天覆地嗎?
[00:22:53.000 --> 00:22:55.000]  爸爸傷心到這樣
[00:22:55.000 --> 00:22:57.000]  可能知道搶了大和
[00:22:57.000 --> 00:22:59.000]  不知是家不接納他
[00:22:59.000 --> 00:23:03.000]  還是他最終很想離開獨立呢?
[00:23:03.000 --> 00:23:05.000]  我想想離開家庭
[00:23:05.000 --> 00:23:07.000]  都是每一個年青人
[00:23:07.000 --> 00:23:10.000]  曾經經歷過的一個心路歷程
[00:23:10.000 --> 00:23:12.000]  我都曾經很想去外國讀書
[00:23:12.000 --> 00:23:16.000]  自由一下,都很正常
[00:23:16.000 --> 00:23:18.000]  但猶太離開了家之後
[00:23:18.000 --> 00:23:21.000]  發生的事,其實很影響他的生命
[00:23:21.000 --> 00:23:23.000]  他娶了一個外邦女子
[00:23:23.000 --> 00:23:25.000]  生了三個兒子
[00:23:25.000 --> 00:23:27.000]  但有兩個兒子都是英年早逝
[00:23:27.000 --> 00:23:29.000]  我們看看為甚麼
[00:23:29.000 --> 00:23:32.000]  猶太那兩個兒子會英年早逝
[00:23:32.000 --> 00:23:34.000]  聖經裡面說
[00:23:34.000 --> 00:23:36.000]  猶太的長子叫爾
[00:23:36.000 --> 00:23:40.000]  他在耶和華眼中看為惡
[00:23:40.000 --> 00:23:43.000]  剛才說猶太是不是壞人?
[00:23:43.000 --> 00:23:45.000]  有可能是
[00:23:45.000 --> 00:23:50.000]  他的兒子也是做神看為惡的事
[00:23:50.000 --> 00:23:54.000]  於是又說殺了他
[00:23:54.000 --> 00:23:57.000]  第一個長子死了
[00:23:57.000 --> 00:24:00.000]  聖經沒有記載他有多哀傷
[00:24:00.000 --> 00:24:03.000]  好像他爸爸雅各一樣
[00:24:03.000 --> 00:24:06.000]  他跟他的兒子訛南說
[00:24:06.000 --> 00:24:08.000]  你要盡本份
[00:24:08.000 --> 00:24:12.000]  跟你嫂子結婚,娶她
[00:24:12.000 --> 00:24:15.000]  盡你的本份為你哥哥立後
[00:24:15.000 --> 00:24:17.000]  當時有一個傳統
[00:24:17.000 --> 00:24:20.000]  當哥哥死了,沒有兒子的話
[00:24:20.000 --> 00:24:24.000]  弟弟要娶他的嫂子
[00:24:24.000 --> 00:24:26.000]  生的第一個兒子
[00:24:26.000 --> 00:24:29.000]  歸為他哥哥的名下
[00:24:29.000 --> 00:24:32.000]  訛南計算一下
[00:24:32.000 --> 00:24:33.000]  經文裡面說
[00:24:33.000 --> 00:24:37.000]  他知道他生的孩子不屬於自己
[00:24:37.000 --> 00:24:42.000]  於是故意不幫他生
[00:24:42.000 --> 00:24:49.000]  於是這件事在神的眼中同樣看為惡
[00:24:49.000 --> 00:25:01.000]  於是耶和華也殺了他
[00:25:01.000 --> 00:25:06.000]  這就是猶太那兩個兒子早死的原因
[00:25:06.000 --> 00:25:09.000]  剛才說猶太有多少個兒子
[00:25:09.000 --> 00:25:13.000]  三個,還有一個
[00:25:13.000 --> 00:25:16.000]  猶太當時最關心的是
[00:25:16.000 --> 00:25:19.000]  他有沒有立後
[00:25:19.000 --> 00:25:22.000]  那兩個大兒子都死了
[00:25:22.000 --> 00:25:24.000]  又沒有生孩子
[00:25:24.000 --> 00:25:27.000]  到第三個是唯一他的希望
[00:25:27.000 --> 00:25:30.000]  於是聖經裡面記載
[00:25:30.000 --> 00:25:34.000]  他跟他的媳婦他媽說
[00:25:34.000 --> 00:25:36.000]  你回家吧
[00:25:36.000 --> 00:25:38.000]  你先回外家
[00:25:38.000 --> 00:25:41.000]  等我的小兒子媳婦長大
[00:25:41.000 --> 00:25:44.000]  我就叫你回來
[00:25:44.000 --> 00:25:46.000]  其實媳婦第三個兒子
[00:25:46.000 --> 00:25:50.000]  都有這個責任要娶他的嫂子
[00:25:50.000 --> 00:25:52.000]  幫他立後
[00:25:52.000 --> 00:25:57.000]  猶太知道了他心裡在想什麼
[00:25:57.000 --> 00:26:02.000]  他很怕媳婦跟他的兩個哥哥一樣
[00:26:02.000 --> 00:26:05.000]  我不知道在中國人傳統裡
[00:26:05.000 --> 00:26:09.000]  會覺得這個媳婦一腿不好
[00:26:09.000 --> 00:26:11.000]  我不知道他有沒有反省過
[00:26:11.000 --> 00:26:13.000]  他兩個兒子做了什麼事
[00:26:13.000 --> 00:26:15.000]  要你這麼早死
[00:26:15.000 --> 00:26:17.000]  但他看到的事實是
[00:26:17.000 --> 00:26:19.000]  很害怕,快要絕後了
[00:26:19.000 --> 00:26:20.000]  只剩下一個
[00:26:20.000 --> 00:26:22.000]  如果這個也娶他媽
[00:26:22.000 --> 00:26:24.000]  最後死了
[00:26:24.000 --> 00:26:26.000]  他還會怎樣
[00:26:26.000 --> 00:26:29.000]  沒有人幫他傳宗接代
[00:26:29.000 --> 00:26:31.000]  於是他就打發了他的媳婦回家
[00:26:31.000 --> 00:26:34.000]  如果留意經文裡面說
[00:26:34.000 --> 00:26:38.000]  明明說等我兒子媳婦長大
[00:26:38.000 --> 00:26:41.000]  好像是一個很好的理由
[00:26:41.000 --> 00:26:42.000]  他現在還小
[00:26:42.000 --> 00:26:44.000]  你先回你娘家吧
[00:26:44.000 --> 00:26:48.000]  但其實這個做法是不合理的
[00:26:48.000 --> 00:26:50.000]  但他有一個承諾
[00:26:50.000 --> 00:26:52.000]  他心裡有盼望
[00:26:52.000 --> 00:26:55.000]  覺得終於我會回來
[00:26:55.000 --> 00:26:56.000]  終於有人會娶我
[00:26:56.000 --> 00:26:58.000]  我會繼續為我的前夫
[00:26:58.000 --> 00:27:01.000]  死去的丈夫立候
[00:27:01.000 --> 00:27:02.000]  他也很信服
[00:27:02.000 --> 00:27:05.000]  他就回了他的家
[00:27:05.000 --> 00:27:09.000]  但過了一段很長的日子
[00:27:09.000 --> 00:27:11.000]  他看到媳婦都長大了
[00:27:11.000 --> 00:27:15.000]  長到當時連猶太的老婆都過世了
[00:27:15.000 --> 00:27:17.000]  但他依然沒有跡象
[00:27:17.000 --> 00:27:21.000]  猶太沒有叫他回去嫁給媳婦
[00:27:21.000 --> 00:27:24.000]  於是他走了一個
[00:27:24.000 --> 00:27:27.000]  很大風險的計謀
[00:27:27.000 --> 00:27:30.000]  我不是說這件事對不對
[00:27:30.000 --> 00:27:33.000]  他可能無路可走
[00:27:33.000 --> 00:27:37.000]  他覺得看來他的老爺
[00:27:37.000 --> 00:27:39.000]  不像會履行承諾
[00:27:39.000 --> 00:27:41.000]  於是他知道他老爺
[00:27:41.000 --> 00:27:43.000]  會去到一個地方的時候
[00:27:43.000 --> 00:27:46.000]  他就自己脫了寡婦的衣服
[00:27:46.000 --> 00:27:48.000]  因為他丈夫死了
[00:27:48.000 --> 00:27:50.000]  他穿著黑色寡婦的衣服
[00:27:50.000 --> 00:27:52.000]  他脫了一件寡婦的衣服
[00:27:52.000 --> 00:27:54.000]  扮成一個妓女的樣子
[00:27:54.000 --> 00:27:58.000]  在路口等他老爺走過
[00:27:58.000 --> 00:28:01.000]  其實他只是站在那裏
[00:28:01.000 --> 00:28:03.000]  但跟他說話的是誰呢
[00:28:03.000 --> 00:28:04.000]  經文裏說
[00:28:04.000 --> 00:28:07.000]  猶太轉到路邊去他那裏
[00:28:07.000 --> 00:28:10.000]  跟他說:來吧,讓我與你同寢
[00:28:10.000 --> 00:28:14.000]  猶太主動走到妓女的身邊
[00:28:14.000 --> 00:28:16.000]  他覺得像妓女的身邊
[00:28:16.000 --> 00:28:18.000]  因為遮住了臉
[00:28:18.000 --> 00:28:21.000]  所以他看不到妓女是怎樣
[00:28:21.000 --> 00:28:24.000]  因為他不知道那個就是他的媳婦
[00:28:24.000 --> 00:28:26.000]  於是他們同寢
[00:28:26.000 --> 00:28:28.000]  他還答應了送一隻羊給她
[00:28:28.000 --> 00:28:31.000]  作為交易的價錢
[00:28:31.000 --> 00:28:33.000]  而當他媽問他
[00:28:33.000 --> 00:28:35.000]  你送羊來之前給我甚麼印記
[00:28:35.000 --> 00:28:37.000]  有甚麼印證
[00:28:37.000 --> 00:28:39.000]  日後我可以去追討
[00:28:39.000 --> 00:28:41.000]  於是猶太給了他幾樣東西
[00:28:41.000 --> 00:28:43.000]  就是他的印,他的帶子
[00:28:43.000 --> 00:28:46.000]  他的帶子和他的手杖
[00:28:46.000 --> 00:28:49.000]  交了在他媽的身上
[00:28:49.000 --> 00:28:51.000]  經文記載
[00:28:51.000 --> 00:28:53.000]  於是猶太給了他
[00:28:53.000 --> 00:28:55.000]  與他同寢
[00:28:55.000 --> 00:28:59.000]  他就從猶太懷了姻
[00:28:59.000 --> 00:29:04.000]  當猶太心裏覺得很怕自己沒有後代
[00:29:04.000 --> 00:29:06.000]  保住那個妓女
[00:29:06.000 --> 00:29:09.000]  不讓他媽走到他身邊
[00:29:09.000 --> 00:29:14.000]  誰知走到他身邊的是他自己
[00:29:14.000 --> 00:29:16.000]  大約過了三個月
[00:29:16.000 --> 00:29:18.000]  有人來跟猶太說
[00:29:18.000 --> 00:29:20.000]  你看看你的媳婦
[00:29:20.000 --> 00:29:22.000]  你的媳婦要守寡的那個
[00:29:22.000 --> 00:29:24.000]  懷孕了
[00:29:24.000 --> 00:29:27.000]  因為行淫壞了孕
[00:29:27.000 --> 00:29:29.000]  猶太的反應是甚麼
[00:29:29.000 --> 00:29:31.000]  勁啊
[00:29:31.000 --> 00:29:32.000]  拉他出來
[00:29:32.000 --> 00:29:34.000]  把他燒了
[00:29:34.000 --> 00:29:36.000]  嘩
[00:29:36.000 --> 00:29:39.000]  猶太是個怎樣的人
[00:29:39.000 --> 00:29:41.000]  都幾恐怖
[00:29:41.000 --> 00:29:45.000]  以前呢
[00:29:45.000 --> 00:29:47.000]  要人死
[00:29:47.000 --> 00:29:49.000]  以前中國人就浸豬籠
[00:29:49.000 --> 00:29:51.000]  這種情況
[00:29:51.000 --> 00:29:54.000]  就算猶太人都不會燒了他
[00:29:54.000 --> 00:29:56.000]  最多用石頭打他
[00:29:56.000 --> 00:29:58.000]  他叫他拉他出來
[00:29:58.000 --> 00:30:00.000]  燒了他
[00:30:00.000 --> 00:30:02.000]  說得真爽
[00:30:02.000 --> 00:30:04.000]  但當他媽被拉了出來之後
[00:30:04.000 --> 00:30:06.000]  在他老爺面前
[00:30:06.000 --> 00:30:08.000]  他show off
[00:30:08.000 --> 00:30:10.000]  他拿了幾樣東西出來
[00:30:10.000 --> 00:30:13.000]  你認一下這幾樣東西是誰的
[00:30:17.000 --> 00:30:20.000]  大家想不想像猶太當時的反應
[00:30:20.000 --> 00:30:24.000]  都幾戲劇性
[00:30:24.000 --> 00:30:26.000]  當指控的那個人
[00:30:26.000 --> 00:30:28.000]  說燒了他的時候
[00:30:28.000 --> 00:30:31.000]  其實搞到他這樣的
[00:30:31.000 --> 00:30:33.000]  是他自己
[00:30:33.000 --> 00:30:35.000]  但去到這裏
[00:30:35.000 --> 00:30:37.000]  猶太好像有些改變
[00:30:37.000 --> 00:30:39.000]  不如一起讀紅色那些字
[00:30:39.000 --> 00:30:41.000]  預備123
[00:30:41.000 --> 00:30:43.000]  猶太承認說
[00:30:48.000 --> 00:30:51.000]  這個電視劇裏面的衰人
[00:30:51.000 --> 00:30:54.000]  竟然開始有些反省
[00:30:54.000 --> 00:30:56.000]  他知道自己衰甚麼
[00:30:56.000 --> 00:30:58.000]  都衰得幾認
[00:30:58.000 --> 00:31:02.000]  你要知道當他拉Tama出來的時候
[00:31:02.000 --> 00:31:04.000]  不是他們兩個單對單
[00:31:04.000 --> 00:31:06.000]  要行刑這些事情
[00:31:06.000 --> 00:31:08.000]  全村都知道
[00:31:08.000 --> 00:31:10.000]  全個城都知道
[00:31:10.000 --> 00:31:12.000]  在那麼多人的面前
[00:31:12.000 --> 00:31:14.000]  猶太認衰
[00:31:14.000 --> 00:31:17.000]  猶太認衰
[00:31:17.000 --> 00:31:19.000]  英文翻譯說
[00:31:19.000 --> 00:31:21.000]  他比我更有利
[00:31:21.000 --> 00:31:24.000]  原文說這個字是個意義字
[00:31:24.000 --> 00:31:26.000]  正義的意義
[00:31:26.000 --> 00:31:29.000]  正義的是Tama
[00:31:29.000 --> 00:31:32.000]  猶太其實是承認自己的錯
[00:31:32.000 --> 00:31:34.000]  他知道錯的不是Tama
[00:31:34.000 --> 00:31:36.000]  是他自己
[00:31:36.000 --> 00:31:38.000]  他說因為他沒有遵守承諾
[00:31:38.000 --> 00:31:41.000]  沒有將他的兒子給Tama
[00:31:41.000 --> 00:31:43.000]  英文更加說
[00:31:43.000 --> 00:31:46.000]  猶太再也不跟他同尋
[00:31:46.000 --> 00:31:49.000]  所以你說他們兩個搞這件事
[00:31:49.000 --> 00:31:51.000]  是對還是不對呢
[00:31:51.000 --> 00:31:53.000]  我想從猶太這個反應知道
[00:31:53.000 --> 00:31:57.000]  其實是不應該的
[00:31:57.000 --> 00:32:00.000]  但他都承認自己錯了
[00:32:00.000 --> 00:32:08.000]  開始有些反省
[00:32:08.000 --> 00:32:12.000]  不知道大家有沒有反省過呢
[00:32:12.000 --> 00:32:15.000]  在甚麼事上會有反省呢
[00:32:15.000 --> 00:32:17.000]  這個文章說
[00:32:17.000 --> 00:32:21.000]  我們不是從經驗裏去學習
[00:32:21.000 --> 00:32:25.000]  我們要從經驗裏的反省裏去學習
[00:32:25.000 --> 00:32:27.000]  單單經驗過
[00:32:27.000 --> 00:32:30.000]  未必反省到
[00:32:30.000 --> 00:32:33.000]  但要在經驗裏作出反省
[00:32:33.000 --> 00:32:36.000]  我們才可以學到東西
[00:32:36.000 --> 00:32:38.000]  我在神學院畢業時
[00:32:38.000 --> 00:32:39.000]  有個老師說
[00:32:39.000 --> 00:32:48.000]  最後跟我們講一些語重心長的錦囊
[00:32:48.000 --> 00:32:50.000]  他跟我們說
[00:32:50.000 --> 00:32:52.000]  你出去侍奉的時候
[00:32:52.000 --> 00:32:54.000]  甚麼都沒有都不要緊
[00:32:54.000 --> 00:32:57.000]  你失敗了甚麼都不要緊
[00:32:57.000 --> 00:32:59.000]  有一樣東西你不可以沒有
[00:32:59.000 --> 00:33:02.000]  要有反省的能力
[00:33:02.000 --> 00:33:04.000]  如果我沒有反省的能力
[00:33:04.000 --> 00:33:07.000]  失敗一次又一次又一次
[00:33:07.000 --> 00:33:09.000]  我都不知為何又是這樣
[00:33:09.000 --> 00:33:10.000]  真是倒楣
[00:33:10.000 --> 00:33:11.000]  我們可能會這樣
[00:33:11.000 --> 00:33:12.000]  我又遇人不淑
[00:33:12.000 --> 00:33:13.000]  又是這樣
[00:33:13.000 --> 00:33:16.000]  個個都這樣整我
[00:33:16.000 --> 00:33:20.000]  有時可能真是人家整你
[00:33:20.000 --> 00:33:22.000]  剛才說壞人真是有的
[00:33:22.000 --> 00:33:24.000]  這個世界不是說壞人
[00:33:24.000 --> 00:33:25.000]  是有壞人的
[00:33:25.000 --> 00:33:28.000]  但我們都會學聰明的
[00:33:28.000 --> 00:33:31.000]  在經驗裏面會有反省
[00:33:31.000 --> 00:33:32.000]  有時因為失敗了
[00:33:32.000 --> 00:33:33.000]  好像猶大那樣
[00:33:33.000 --> 00:33:34.000]  失敗到很聰明
[00:33:34.000 --> 00:33:38.000]  在眾人面前摑了大舖
[00:33:38.000 --> 00:33:41.000]  但有時可能是我們自己的生活經驗
[00:33:41.000 --> 00:33:44.000]  剛才有兩樣東西想和大家分享
[00:33:44.000 --> 00:33:46.000]  有一次失敗了的事
[00:33:46.000 --> 00:33:48.000]  對我來說真是畢生難忘
[00:33:48.000 --> 00:33:51.000]  雖然未必是驚天動地的事
[00:33:51.000 --> 00:33:52.000]  我試了一年
[00:33:52.000 --> 00:33:53.000]  我讀更生學院的時候
[00:33:53.000 --> 00:33:57.000]  去台灣實習兩個月
[00:33:57.000 --> 00:34:00.000]  帶了一隻USB手指去
[00:34:00.000 --> 00:34:02.000]  中途差不多臨尾
[00:34:02.000 --> 00:34:06.000]  我就要去街邊的影印店
[00:34:06.000 --> 00:34:09.000]  去印一個名單出來
[00:34:09.000 --> 00:34:12.000]  因為那時人生路不熟
[00:34:12.000 --> 00:34:14.000]  住的地方又沒有印印機
[00:34:14.000 --> 00:34:15.000]  就拿出去印
[00:34:15.000 --> 00:34:17.000]  拿著手指印完東西
[00:34:17.000 --> 00:34:19.000]  很開心地回家
[00:34:19.000 --> 00:34:21.000]  回到住的地方
[00:34:21.000 --> 00:34:23.000]  那時已經是晚上
[00:34:23.000 --> 00:34:26.000]  突然發現手指不見了
[00:34:26.000 --> 00:34:29.000]  遺漏在電腦裏
[00:34:29.000 --> 00:34:31.000]  手指而已無所謂
[00:34:31.000 --> 00:34:36.000]  但手指有我當年畢業班同班同學
[00:34:36.000 --> 00:34:40.000]  所有的資料在裏面
[00:34:40.000 --> 00:34:43.000]  那時就知道糟糕了
[00:34:43.000 --> 00:34:45.000]  所有的資料都在裏面
[00:34:45.000 --> 00:34:47.000]  手指在裏面
[00:34:47.000 --> 00:34:48.000]  那晚沒辦法
[00:34:48.000 --> 00:34:50.000]  人家已經收店了
[00:34:50.000 --> 00:34:52.000]  那晚就很煎熬
[00:34:52.000 --> 00:34:53.000]  就想死了
[00:34:53.000 --> 00:34:54.000]  如果不在那裏怎麼辦
[00:34:54.000 --> 00:34:55.000]  又不肯定是不是那裏
[00:34:55.000 --> 00:34:57.000]  如果他不承認不給我怎麼辦
[00:34:57.000 --> 00:34:59.000]  或者把資料扣出來怎麼辦
[00:34:59.000 --> 00:35:01.000]  有很多很多事在想
[00:35:01.000 --> 00:35:03.000]  第二天早上
[00:35:03.000 --> 00:35:06.000]  一見到有人開店就飛奔過去
[00:35:06.000 --> 00:35:08.000]  找回手指
[00:35:08.000 --> 00:35:11.000]  還是插在電腦裏
[00:35:11.000 --> 00:35:12.000]  自此之後
[00:35:12.000 --> 00:35:16.000]  我對這些事就小心了很多很多
[00:35:16.000 --> 00:35:18.000]  我每次在電腦裏插完
[00:35:18.000 --> 00:35:21.000]  抄完任何檔案
[00:35:21.000 --> 00:35:23.000]  我馬上就拔手指
[00:35:23.000 --> 00:35:25.000]  很害怕
[00:35:25.000 --> 00:35:27.000]  其實那個反省是因為那件事
[00:35:27.000 --> 00:35:28.000]  我不見了手指很簡單
[00:35:28.000 --> 00:35:31.000]  但當我影響到其他人的時候
[00:35:31.000 --> 00:35:33.000]  我知道那個禍很大
[00:35:33.000 --> 00:35:37.000]  或者不一定我可以自己解決
[00:35:37.000 --> 00:35:40.000]  這就是生活裏面的反省
[00:35:40.000 --> 00:35:42.000]  還有一件事
[00:35:42.000 --> 00:35:45.000]  就是我去年做了一個小手術
[00:35:45.000 --> 00:35:47.000]  做完手術的時候
[00:35:47.000 --> 00:35:49.000]  我平時也有走走
[00:35:49.000 --> 00:35:50.000]  我沒有阿占那麼厲害
[00:35:50.000 --> 00:35:52.000]  我也有少少運動
[00:35:52.000 --> 00:35:55.000]  但是做完手術之後
[00:35:55.000 --> 00:35:58.000]  走的時候就是這樣
[00:35:58.000 --> 00:36:00.000]  龜速
[00:36:00.000 --> 00:36:04.000]  我有錶量過自己走的速度
[00:36:04.000 --> 00:36:05.000]  我有紀錄在這裏
[00:36:05.000 --> 00:36:07.000]  讓自己反省一下
[00:36:07.000 --> 00:36:09.000]  真的龜速
[00:36:09.000 --> 00:36:11.000]  但這件事
[00:36:11.000 --> 00:36:12.000]  你笑什麼
[00:36:12.000 --> 00:36:14.000]  說我平時也是龜速
[00:36:14.000 --> 00:36:20.000]  我知道是你說的
[00:36:20.000 --> 00:36:22.000]  但是自此之後
[00:36:22.000 --> 00:36:24.000]  我在街上
[00:36:24.000 --> 00:36:29.000]  其實我也是一個很心急的人
[00:36:29.000 --> 00:36:33.000]  或者是一個不能被人阻礙的人
