
[00:00:00.000 --> 00:00:05.080]  今次的題目是《進入安息》
[00:16:42.560 --> 00:16:44.360]  告訴一些以色列人
[00:16:44.360 --> 00:16:46.240]  你們之所以被擄
[00:16:46.240 --> 00:16:47.680]  之所以被懲罰
[00:16:47.680 --> 00:16:49.000]  之所以亡國
[00:16:49.000 --> 00:16:51.840]  是因為你們不肯遵從神的律例
[00:16:51.840 --> 00:16:54.880]  特別是干犯了安息人
[00:16:54.880 --> 00:16:57.320]  所以安息人非常重要
[00:16:57.320 --> 00:17:00.720]  因此他們遭受到這樣的懲罰
[00:17:00.720 --> 00:17:02.280]  安息人
[00:17:02.280 --> 00:17:04.920]  為什麼真的這麼重要呢?
[00:17:04.920 --> 00:17:07.200]  休息一天而已
[00:17:07.200 --> 00:17:08.200]  做做事而已
[00:17:08.200 --> 00:17:10.720]  剛才提到其中一個很重要的原因
[00:17:10.720 --> 00:17:12.720]  神告訴你
[00:17:12.720 --> 00:17:14.320]  你還是要不聽
[00:17:14.320 --> 00:17:17.320]  那就是很嚴重
[00:17:17.320 --> 00:17:19.360]  你沒有尊神為神
[00:17:19.360 --> 00:17:21.600]  不肯聽神的話
[00:17:21.600 --> 00:17:24.880]  而這個安息人很重要的一點就是
[00:17:24.880 --> 00:17:26.960]  神創造了六天
[00:17:26.960 --> 00:17:29.320]  然後到第七天休息
[00:17:29.320 --> 00:17:35.840]  就是一個代表神很想跟人去享受創造的成果
[00:17:35.840 --> 00:17:38.160]  創造好了整個天地
[00:17:38.160 --> 00:17:41.320]  不需要再創造任何東西了
[00:17:41.320 --> 00:17:43.400]  就享受這個成果
[00:17:43.400 --> 00:17:45.640]  不需要再做創造的工作了
[00:17:46.480 --> 00:17:47.600]  不是說神不做事
[00:17:47.600 --> 00:17:48.640]  神還有很多事情要做
[00:17:48.640 --> 00:17:51.040]  不再做創造的工作
[00:17:51.040 --> 00:17:53.920]  是要跟人一同享受這個成果
[00:17:53.920 --> 00:17:59.280]  這是神終極自始至終的目的
[00:17:59.280 --> 00:18:03.640]  與人一同享受祂的榮耀
[00:18:03.640 --> 00:18:04.880]  祂的豐盛
[00:18:04.880 --> 00:18:08.160]  所以當日在伊甸園
[00:18:08.160 --> 00:18:12.480]  很多豐富放在那裡
[00:18:12.480 --> 00:18:15.960]  只是叫他們不要吃一棵樹的果子
[00:18:15.960 --> 00:18:16.960]  但是人都不聽
[00:18:16.960 --> 00:18:19.600]  於是就開始了很多人的故事
[00:18:19.600 --> 00:18:22.040]  但是神的心意一直沒有變過
[00:18:22.040 --> 00:18:26.240]  祂要跟人一同享受祂的豐盛和榮耀
[00:18:26.240 --> 00:18:28.480]  所以這個安息人很重要
[00:18:28.480 --> 00:18:30.600]  守這個安息人就代表了
[00:18:30.600 --> 00:18:35.120]  我們願意進入神的豐盛和榮耀
[00:18:35.120 --> 00:18:37.600]  與神同享福分
[00:18:37.600 --> 00:18:40.000]  人就不願意
[00:18:40.000 --> 00:18:40.840]  不遵守
[00:18:40.840 --> 00:18:42.920]  所以進入安息
[00:18:43.280 --> 00:18:48.960]  是一個很重要的象徵意義也好
[00:18:48.960 --> 00:18:50.920]  一個實際意義也好
[00:18:50.920 --> 00:18:57.760]  就是你願意進入神為我們所安排的安息
[00:18:57.760 --> 00:19:02.360]  不再為創造一些東西來勞碌
[00:19:02.360 --> 00:19:07.960]  在舊約裡面就是為生計去謀生
[00:19:08.320 --> 00:19:13.280]  今天如果你的職業不是說要星期天上班的
[00:19:13.280 --> 00:19:14.880]  是可以自己控制的
[00:19:14.880 --> 00:19:20.160]  你就不要星期天拼命地找一份工作去做
[00:19:20.160 --> 00:19:21.480]  你將這一天分開
[00:19:21.480 --> 00:19:25.000]  這一天我就休息去敬拜神
[00:19:25.000 --> 00:19:25.880]  不工作了
[00:19:25.880 --> 00:19:30.360]  你又看看神有沒有福來給你
[00:19:30.360 --> 00:19:31.680]  足夠供應給你
[00:19:31.680 --> 00:19:33.400]  安息人是很重要的
[00:19:33.400 --> 00:19:35.480]  就是說神的心意
[00:19:35.480 --> 00:19:37.440]  在我們這個部分
[00:19:37.440 --> 00:19:41.360]  你有沒有去幫助實現
[00:19:41.360 --> 00:19:43.640]  幫助這個證據擺出來
[00:19:43.640 --> 00:19:46.760]  說神有這個豐富給我們
[00:19:46.760 --> 00:19:49.680]  我們願意去享用呢?
[00:19:49.680 --> 00:19:51.640]  這個舊約一直
[00:19:51.640 --> 00:19:53.880]  安息日、舊約那些
[00:19:53.880 --> 00:19:55.840]  到了新約的時代
[00:19:55.840 --> 00:19:59.640]  很多猶太人以前一直都信舊約
[00:19:59.640 --> 00:20:01.120]  來到新約之後
[00:20:01.120 --> 00:20:02.760]  信了耶穌
[00:20:02.760 --> 00:20:04.400]  他們就有很大的衝擊
[00:20:04.400 --> 00:20:06.480]  從他們所面對的衝擊
[00:20:06.480 --> 00:20:09.280]  我們學習到很多真理
[00:20:09.280 --> 00:20:12.880]  所以希伯來書是一本很偉大的書卷
[00:20:12.880 --> 00:20:19.120]  在當日的教會領袖去定哪些書卷為聖經正典的時候
[00:20:19.120 --> 00:20:20.120]  都考慮了很久
[00:20:20.120 --> 00:20:22.880]  希伯來書應該是最後一本書
[00:20:22.880 --> 00:20:25.520]  才決定說要放進聖經
[00:20:25.520 --> 00:20:28.800]  裡面的一個信息非常重要
[00:20:28.800 --> 00:20:31.680]  我們這次就看希伯來書
[00:20:31.680 --> 00:20:34.440]  看看關乎安息日的情況
[00:20:34.720 --> 00:20:38.280]  希伯來書當時是寫給一些猶太人
[00:20:38.280 --> 00:20:39.000]  剛才說了
[00:20:39.000 --> 00:20:40.480]  這些猶太人面對一個衝擊
[00:20:40.480 --> 00:20:42.400]  就是說以前守很多的律法
[00:20:42.400 --> 00:20:44.480]  現在信了耶穌之後
[00:20:44.480 --> 00:20:46.880]  說什麼都不用守
[00:20:46.880 --> 00:20:51.680]  但是有些很萌實的古老人就說
[00:20:51.680 --> 00:20:52.840]  不是的
[00:20:52.840 --> 00:20:54.200]  雖然信了耶穌
[00:20:54.200 --> 00:20:56.640]  舊時那些東西你都要守的
[00:20:56.640 --> 00:21:00.880]  否則神會不喜歡
[00:21:00.880 --> 00:21:03.120]  有些信徒就覺得
[00:21:03.120 --> 00:21:10.120]  我們還是要回到一些舊有的規條
[00:21:10.120 --> 00:21:11.480]  守安息日
[00:21:11.480 --> 00:21:13.400]  憲制
[00:21:13.400 --> 00:21:18.800]  做一些舊約的律法要求的事情
[00:21:18.800 --> 00:21:21.640]  在新信耶穌的那些人
[00:21:21.640 --> 00:21:22.680]  特別是保羅的那些人
[00:21:22.680 --> 00:21:23.520]  告訴他們
[00:21:23.520 --> 00:21:24.440]  這些不用了
[00:21:24.440 --> 00:21:27.640]  這些移民的舊樣我們不用了
[00:21:27.640 --> 00:21:29.160]  他們就有很大的衝擊
[00:21:29.160 --> 00:21:31.160]  究竟怎麼辦呢?
[00:21:31.600 --> 00:21:35.160]  希伯來書正正解釋了這件事情
[00:21:35.160 --> 00:21:38.120]  讓所有的猶太基督徒
[00:21:38.120 --> 00:21:40.800]  清楚究竟信仰應該是怎樣的
[00:21:40.800 --> 00:21:44.240]  所以我們要知道這個背景去讀希伯來書
[00:21:44.240 --> 00:21:47.400]  你就會更加能夠領受到當中的意義
[00:21:47.400 --> 00:21:49.840]  希伯來書到了第三章五節
[00:21:49.840 --> 00:21:51.000]  就告訴他們
[00:21:51.000 --> 00:21:53.720]  摩西當日所做的事情
[00:21:53.720 --> 00:21:55.360]  有什麼意義呢?
[00:21:55.360 --> 00:21:56.920]  對你們這些猶太人
[00:21:56.920 --> 00:21:58.240]  你們現在成了基督徒
[00:21:58.240 --> 00:22:01.040]  是不是舊約就可以扔掉不要呢?
[00:22:01.040 --> 00:22:02.040]  原來不是的
[00:22:02.040 --> 00:22:03.560]  舊約的信仰
[00:22:03.560 --> 00:22:06.320]  如何講述神與人之間的關係
[00:22:06.320 --> 00:22:08.320]  原來一直是連接下來的
[00:22:08.320 --> 00:22:10.040]  新約是有意思的
[00:22:10.040 --> 00:22:12.200]  在這裡作者就說
[00:22:12.200 --> 00:22:14.200]  當日摩西是僕人
[00:22:14.200 --> 00:22:16.000]  他在神的家傳言盡忠
[00:22:16.000 --> 00:22:18.640]  為了要證明將來必傳說的事
[00:22:18.640 --> 00:22:21.000]  但是基督是兒子
[00:22:21.000 --> 00:22:22.960]  這裡比較摩西是僕人
[00:22:22.960 --> 00:22:25.680]  基督是兒子兩個身份
[00:22:25.680 --> 00:22:27.160]  他們很尊重摩西
[00:22:27.160 --> 00:22:28.880]  所以這樣比較的時候
[00:22:28.880 --> 00:22:30.240]  你們這麼尊重摩西
[00:22:30.240 --> 00:22:32.240]  那你們是不是更加應該尊重基督呢?
[00:22:32.240 --> 00:22:33.760]  摩西是僕人而已
[00:22:33.760 --> 00:22:35.080]  基督是兒子
[00:22:35.080 --> 00:22:37.840]  兒子為什麼去治理神的家
[00:22:37.840 --> 00:22:41.280]  我們若果將可誇的盼望和膽量堅持到底
[00:22:41.280 --> 00:22:42.480]  便是他的家了
[00:22:42.480 --> 00:22:43.960]  這裡最重要的不講這裡
[00:22:43.960 --> 00:22:44.760]  聖靈有話說
[00:22:44.760 --> 00:22:47.120]  其實是聖經裡面說過
[00:22:47.120 --> 00:22:51.240]  你們今日若聽他的話
[00:22:51.240 --> 00:22:53.680]  就不可硬著心仗在曠野
[00:22:53.680 --> 00:22:54.640]  惹他發怒
[00:22:54.640 --> 00:22:56.240]  善恨他的時候一樣
[00:22:56.240 --> 00:22:57.280]  在那裡
[00:22:57.280 --> 00:22:58.560]  就是在曠野那裡
[00:22:58.560 --> 00:23:01.200]  你們的祖宗試探我
[00:23:01.200 --> 00:23:03.080]  並且觀看我的作為
[00:23:03.080 --> 00:23:04.360]  有四十年之久
[00:23:04.360 --> 00:23:07.120]  所以我厭煩那個世代的人說
[00:23:07.120 --> 00:23:09.480]  他們心裡常常迷糊
[00:23:09.480 --> 00:23:11.120]  竟不曉得我的作為
[00:23:11.120 --> 00:23:13.120]  我就在路中起誓
[00:23:13.120 --> 00:23:13.880]  神這麼說
[00:23:13.880 --> 00:23:15.480]  我就在路中起誓
[00:23:15.480 --> 00:23:18.960]  他們斷不可進入我的安息
[00:23:18.960 --> 00:23:23.720]  他們在曠野走
[00:23:23.720 --> 00:23:25.440]  其實很快已經到了迦南地
[00:23:25.440 --> 00:23:26.840]  要進入迦南地
[00:23:26.840 --> 00:23:27.920]  神應該去的地方
[00:23:28.240 --> 00:23:31.160]  不過在十二個探子裡面
[00:23:31.160 --> 00:23:32.840]  有十個探子都說
[00:23:32.840 --> 00:23:35.720]  那裡的人高大威猛
[00:23:35.720 --> 00:23:37.600]  我們進去一定會死的
[00:23:37.600 --> 00:23:39.520]  回來叫那些人說
[00:23:39.520 --> 00:23:41.000]  我們不要進去
[00:23:41.000 --> 00:23:42.320]  有兩個人就說
[00:23:42.320 --> 00:23:45.520]  那裡的地方很美
[00:23:45.520 --> 00:23:47.200]  神的祝福真的美好
[00:23:47.200 --> 00:23:48.960]  我們快點上去得到那裡的地
[00:23:48.960 --> 00:23:52.440]  兩種不同的說法
[00:23:52.440 --> 00:23:53.960]  最重要的問題就是
[00:23:53.960 --> 00:23:55.840]  有十個人都說很害怕
[00:23:55.840 --> 00:23:57.120]  不要去
[00:23:57.120 --> 00:23:59.760]  那麼神就說他們這樣
[00:23:59.760 --> 00:24:01.080]  是叛逆他們
[00:24:01.080 --> 00:24:03.080]  是心裡迷糊
[00:24:03.080 --> 00:24:04.400]  所以神就說
[00:24:04.400 --> 00:24:07.840]  他們不可進入我的安息
[00:24:07.840 --> 00:24:08.320]  哦
[00:24:08.320 --> 00:24:10.920]  原來進入迦南地
[00:24:10.920 --> 00:24:14.000]  是等同於進入神的安息
[00:24:14.000 --> 00:24:15.840]  神的意思就是
[00:24:15.840 --> 00:24:17.960]  將他們帶入迦南地
[00:24:17.960 --> 00:24:19.960]  進入一個安息
[00:24:19.960 --> 00:24:23.800]  享受當中的成果
[00:24:23.800 --> 00:24:25.120]  不過
[00:24:25.120 --> 00:24:26.400]  以色列人不肯
[00:24:26.400 --> 00:24:28.400]  所以他們就不能夠進入
[00:24:28.400 --> 00:24:30.560]  這是希伯來書三章
[00:24:30.560 --> 00:24:32.560]  這樣跟我們說
[00:24:32.560 --> 00:24:36.240]  然後希伯來書我們看長一點
[00:24:36.240 --> 00:24:37.600]  在下一段
[00:24:37.600 --> 00:24:39.840]  十二節至十九節
[00:24:39.840 --> 00:24:44.000]  提醒當時的猶太人
[00:24:44.000 --> 00:24:46.000]  你們的祖宗這樣
[00:24:46.000 --> 00:24:48.000]  不能夠進入這個安息
[00:24:48.000 --> 00:24:49.600]  你們怎麼辦?
[00:24:49.600 --> 00:24:50.640]  你們要謹慎
[00:24:50.640 --> 00:24:52.040]  免得你們中間有人
[00:24:52.040 --> 00:24:55.560]  穿著不信的惡心版永生神離棄了
[00:24:55.560 --> 00:24:58.040]  趁著今天要彼此相勸
[00:24:58.040 --> 00:25:00.480]  免得你們中間有人被罪迷惑的時候
[00:25:00.480 --> 00:25:01.640]  心裡剛硬
[00:25:01.640 --> 00:25:05.480]  我們要將起初確實的信心堅持到底
[00:25:05.480 --> 00:25:06.680]  就在基督裡面游佛
[00:25:06.680 --> 00:25:08.920]  提醒當時的猶太人
[00:25:08.920 --> 00:25:09.600]  基督徒
[00:25:09.600 --> 00:25:12.280]  你們要將這份信心堅持到底
[00:25:12.280 --> 00:25:14.280]  不要不信
[00:25:14.280 --> 00:25:18.680]  這個不信正是當日那些
[00:25:18.680 --> 00:25:19.880]  在曠野的以色列人
[00:25:19.880 --> 00:25:21.080]  他們不信
[00:25:21.080 --> 00:25:23.600]  神叫他們進入迦南地
[00:25:23.600 --> 00:25:25.040]  去得這個地為業
[00:25:25.040 --> 00:25:27.160]  他們說那地的人高大威猛
[00:25:27.160 --> 00:25:28.160]  我們進去死定了
[00:25:28.160 --> 00:25:29.160]  你們不信神
[00:25:29.160 --> 00:25:31.000]  神叫你進去
[00:25:31.000 --> 00:25:32.360]  你怕青說不要
[00:25:32.360 --> 00:25:33.520]  你就不信神
[00:25:33.520 --> 00:25:35.800]  所以你就不能夠進入這個安息
[00:25:35.800 --> 00:25:39.680]  用歷史事實提醒當時的信徒
[00:25:39.680 --> 00:25:42.960]  你們要堅持你們的信心
[00:25:42.960 --> 00:25:44.040]  就行了
[00:25:44.040 --> 00:25:46.760]  所以聖經上記載
[00:25:46.760 --> 00:25:50.080]  說你們今天若聽他就不可硬著心
[00:25:50.080 --> 00:25:53.160]  重複剛才那一段說法
[00:25:54.280 --> 00:25:57.960]  重複當時的事情
[00:25:57.960 --> 00:25:59.000]  辰四十年之久
[00:25:59.000 --> 00:25:59.880]  厭煩誰呢?
[00:25:59.880 --> 00:26:00.920]  就是那些犯罪
[00:26:00.920 --> 00:26:02.560]  廝守倒在曠野的人
[00:26:02.560 --> 00:26:05.600]  向誰起誓不容他們進入他的安息
[00:26:05.600 --> 00:26:08.440]  豈不是向那些不順從的人
[00:26:08.440 --> 00:26:10.440]  那些人就是不順從
[00:26:10.440 --> 00:26:12.280]  所以他們不能進入
[00:26:12.280 --> 00:26:14.680]  所以這裡有一個很重要的結論
[00:26:14.680 --> 00:26:16.200]  就是說這樣看來
[00:26:16.200 --> 00:26:17.480]  希伯來書的作者寫的
[00:26:17.480 --> 00:26:20.000]  他們不能進入安息
[00:26:20.000 --> 00:26:22.160]  是因為不順的緣故
[00:26:22.640 --> 00:26:24.640]  他們不能夠進入那個安息
[00:26:24.640 --> 00:26:27.880]  享用神的一切的豐富
[00:26:27.880 --> 00:26:29.480]  是因為他們不順
[00:26:29.480 --> 00:26:32.720]  用這個歷史事實提醒這群猶太人
[00:26:32.720 --> 00:26:36.600]  你們今天要順
[00:26:36.600 --> 00:26:38.160]  堅持這個順
[00:26:38.160 --> 00:26:40.480]  你們就可以進入這個安息了
[00:26:40.480 --> 00:26:43.400]  還有下一段
[00:26:43.400 --> 00:26:44.640]  這裡呢
[00:26:44.640 --> 00:26:50.600]  "我們既蒙留下有進入他安息的英雄就當畏懼"
[00:26:50.600 --> 00:26:53.080]  "免得我們中間有人似乎誠可不常"
[00:26:53.080 --> 00:26:56.840]  這裡就叫我們天天彼此相勸
[00:26:56.840 --> 00:26:59.120]  所以互相好像一個
[00:26:59.120 --> 00:27:02.440]  經常說的一個團體障礙賽
[00:27:02.440 --> 00:27:04.640]  這個跌倒了我們不管它
[00:27:04.640 --> 00:27:06.160]  扶起它慢慢走
[00:27:06.160 --> 00:27:08.360]  前面那個不要走那麼快
[00:27:08.360 --> 00:27:09.320]  等在後面
[00:27:09.320 --> 00:27:11.000]  你擅長的跑得快的
[00:27:11.000 --> 00:27:13.520]  你就留下來跑慢一點
[00:27:13.520 --> 00:27:14.720]  幫忙拿東西
[00:27:14.720 --> 00:27:17.160]  你跑得快可能你身上背得很少東西
[00:27:17.160 --> 00:27:18.640]  幫忙拿一下行李
[00:27:18.640 --> 00:27:22.560]  你就可以用你的長存
[00:27:22.560 --> 00:27:24.280]  一個互相幫忙
[00:27:24.280 --> 00:27:25.200]  互相提醒
[00:27:25.200 --> 00:27:26.320]  互相鼓勵
[00:27:26.320 --> 00:27:27.920]  "免得有人趕不上"
[00:27:27.920 --> 00:27:30.720]  我們整隊人要一同向前進
[00:27:30.720 --> 00:27:33.760]  因為福音傳給我們
[00:27:33.760 --> 00:27:36.040]  好像當日傳給他們一樣
[00:27:36.040 --> 00:27:39.280]  "史事所聽見的道於他們"
[00:27:39.280 --> 00:27:40.040]  那些不順的人
[00:27:40.040 --> 00:27:40.960]  "於他們無益"
[00:27:40.960 --> 00:27:46.400]  因為他們沒有信心與所聽的道來調和
[00:27:46.400 --> 00:27:51.720]  我們聽神的道是要用信心去調和才能夠接受
[00:27:51.720 --> 00:27:53.880]  我們聽道不是去批評
[00:27:53.880 --> 00:27:56.200]  這個人的用詞不正確
[00:27:56.200 --> 00:27:59.200]  是這一句話說錯了兩個字
[00:27:59.200 --> 00:28:00.600]  這個發音不對
[00:28:00.600 --> 00:28:02.080]  這樣不行
[00:28:02.080 --> 00:28:03.600]  我們不是這樣的
[00:28:03.600 --> 00:28:05.320]  我們用信心去調和
[00:28:05.320 --> 00:28:08.880]  看看神要給我們聽的信息是什麼
[00:28:08.880 --> 00:28:12.800]  不用信心去調和所聽到的道是無益的
[00:28:12.800 --> 00:28:15.400]  但是我們已經相信了一個人
[00:28:15.400 --> 00:28:17.800]  "得以進入那安息"
[00:28:17.800 --> 00:28:20.160]  我們相信了就能夠進入這個安息
[00:28:20.160 --> 00:28:22.120]  神當日說
[00:28:22.120 --> 00:28:24.560]  "他們斷不可進入我的安息"
[00:28:24.560 --> 00:28:27.480]  其實造物之工從創世以來已經完成了
[00:28:27.480 --> 00:28:28.560]  輪到第七天
[00:28:28.560 --> 00:28:30.160]  這裡比較難
[00:28:30.160 --> 00:28:31.200]  有一處說
[00:28:31.200 --> 00:28:33.360]  到第七天神揭了他的功
[00:28:33.360 --> 00:28:34.920]  說回創世紀那一段
[00:28:34.920 --> 00:28:36.320]  又有一處說
[00:28:36.320 --> 00:28:37.600]  "斷不可進入我的安息"
[00:28:37.600 --> 00:28:42.440]  這一段我們今天看完所有聖經就覺得很重複
[00:28:42.440 --> 00:28:43.160]  是不是?
[00:28:43.160 --> 00:28:46.160]  但是當日的人沒有那一本聖經拿著來看
[00:28:46.160 --> 00:28:51.160]  所以這個作者提到當時收希伯來書的人
[00:28:51.160 --> 00:28:52.400]  讀這本書
[00:28:52.400 --> 00:28:53.520]  提醒他們說
[00:28:53.520 --> 00:28:55.440]  聖經裡面有一處說成這樣
[00:28:55.440 --> 00:28:56.800]  創世紀
[00:28:56.800 --> 00:28:58.640]  有一處說成這樣
[00:28:58.640 --> 00:28:59.520]  是詩篇
[00:28:59.520 --> 00:29:01.120]  提醒他們
[00:29:01.120 --> 00:29:03.320]  聖經是有這樣記載
[00:29:03.320 --> 00:29:05.080]  講述這件事的
[00:29:05.080 --> 00:29:08.080]  再繼續說
[00:29:08.080 --> 00:29:10.160]  既然有必進安息的人
[00:29:10.160 --> 00:29:13.520]  那些先前聽見福音而不信就不得進去
[00:29:13.520 --> 00:29:14.760]  這群儀式的人
[00:29:14.760 --> 00:29:16.080]  所以過了多年
[00:29:16.080 --> 00:29:17.440]  在大衛的書
[00:29:17.440 --> 00:29:18.520]  就是詩篇
[00:29:18.520 --> 00:29:19.960]  寫這篇詩的時候
[00:29:19.960 --> 00:29:20.800]  就留意了
[00:29:20.800 --> 00:29:21.600]  他就說
[00:29:21.600 --> 00:29:24.560]  大衛寫這篇詩篇的時候
[00:29:24.560 --> 00:29:25.720]  限定了一天
[00:29:25.720 --> 00:29:26.680]  提到有一天
[00:29:26.680 --> 00:29:29.160]  那裡說
[00:29:29.160 --> 00:29:32.480]  "你們今日若聽他的話"
[00:29:32.480 --> 00:29:33.600]  就不可硬著身
[00:29:33.600 --> 00:29:34.600]  留意了
[00:29:34.600 --> 00:29:38.160]  大衛執筆寫詩篇的時候
[00:29:38.160 --> 00:29:40.880]  寫"你們今日"
[00:29:40.880 --> 00:29:43.520]  就是說在大衛寫的時候
[00:29:43.520 --> 00:29:46.200]  是說大衛那個時間
[00:29:46.200 --> 00:29:46.920]  今天
[00:29:46.920 --> 00:29:50.840]  不是說以色列人當時在曠野
[00:29:50.840 --> 00:29:53.120]  不是說他們當時在曠野
[00:29:53.120 --> 00:29:53.960]  進不了
[00:29:53.960 --> 00:29:55.400]  因為不信的問題
[00:29:55.400 --> 00:29:58.400]  是今天
[00:29:58.400 --> 00:30:00.240]  大衛身邊的人去提醒他們
[00:30:00.240 --> 00:30:01.920]  今天要聽神的話
[00:30:01.920 --> 00:30:08.120]  為什麼約書亞不是帶他們進了迦南?
[00:30:08.120 --> 00:30:09.880]  他們得享了安息了嗎?
[00:30:09.880 --> 00:30:12.080]  我們說他們進不了安息
[00:30:12.080 --> 00:30:14.440]  後來約書亞帶他們終於進了
[00:30:14.440 --> 00:30:16.920]  那就得享了這個安息
[00:30:16.920 --> 00:30:18.920]  如果是的話
[00:30:18.920 --> 00:30:21.480]  神後來就不用再提別的日子了
[00:30:21.480 --> 00:30:24.480]  大衛在詩篇上
[00:30:24.480 --> 00:30:26.080]  神直著他再提到
[00:30:26.080 --> 00:30:27.800]  今天要聽他的話
[00:30:27.800 --> 00:30:30.080]  希伯來書的作者
[00:30:30.080 --> 00:30:33.240]  這個就非常偉大的發言
[00:30:33.240 --> 00:30:35.240]  就是說
[00:30:35.240 --> 00:30:37.960]  必然是另外還有一個安息日
[00:30:38.960 --> 00:30:40.640]  是為了神的指紋存留
[00:30:40.640 --> 00:30:46.240]  以色列人終於都進了迦南
[00:30:46.240 --> 00:30:47.840]  得享了這個安息
[00:30:47.840 --> 00:30:51.360]  如果你說當日他們不信進不了這個安息
[00:30:51.360 --> 00:30:55.200]  後來約書亞就帶他們進了這個安息
[00:30:55.200 --> 00:30:56.200]  搞定了
[00:30:56.200 --> 00:30:58.040]  不過原來不是
[00:30:58.040 --> 00:30:59.880]  大衛在詩篇又再提
[00:30:59.880 --> 00:31:02.040]  說你們今天要聽他的話
[00:31:02.040 --> 00:31:04.840]  就是說還有一個安息日
[00:31:04.840 --> 00:31:07.840]  這個重要了
[00:31:08.320 --> 00:31:09.520]  還有一個安息日
[00:31:09.520 --> 00:31:10.920]  所以
[00:31:10.920 --> 00:31:15.440]  我們務必竭力進入他的安息
[00:31:15.440 --> 00:31:16.720]  這個安息是什麼?
[00:31:16.720 --> 00:31:18.320]  這是一個定義
[00:31:18.320 --> 00:31:19.080]  這個很重要
[00:31:19.080 --> 00:31:21.040]  進入安息的人是怎樣呢?
[00:31:21.040 --> 00:31:23.640]  是竭了自己的功
[00:31:23.640 --> 00:31:28.120]  正如神竭了他的功一樣
[00:31:28.120 --> 00:31:30.520]  進入安息就是說
[00:31:30.520 --> 00:31:35.520]  不再自己去搞創造的工作
[00:31:35.520 --> 00:31:37.920]  覺得神做的事情
[00:31:37.920 --> 00:31:38.840]  不足夠
[00:31:38.840 --> 00:31:40.960]  你要去幫一幫神
[00:31:40.960 --> 00:31:42.040]  補一補妃
[00:31:42.040 --> 00:31:44.680]  這樣的做法
[00:31:44.680 --> 00:31:47.200]  就叫做沒有竭了自己的功
[00:31:47.200 --> 00:31:49.040]  竭了自己的功就好像神一樣
[00:31:49.040 --> 00:31:51.080]  六天的創造已經完成了
[00:31:51.080 --> 00:31:52.880]  不需要再創造了
[00:31:52.880 --> 00:31:54.760]  這樣就叫做竭了自己的功
[00:31:54.760 --> 00:31:55.640]  叫做安息
[00:31:55.640 --> 00:32:00.960]  希伯來書也提到我們務必竭力進入
[00:32:00.960 --> 00:32:02.960]  什麼很奇怪呢?
[00:32:02.960 --> 00:32:04.960]  又說安息不做事
[00:32:05.480 --> 00:32:08.640]  又說要竭力去不做事
[00:32:08.640 --> 00:32:09.840]  你明白嗎?
[00:32:09.840 --> 00:32:11.280]  進入安息就是不做事
[00:32:11.280 --> 00:32:14.440]  又要竭力去不做事
[00:32:14.440 --> 00:32:16.800]  是不是有點矛盾呢?
[00:32:16.800 --> 00:32:18.240]  不做事就是不做事
[00:32:18.240 --> 00:32:20.240]  要竭力去不做事
[00:32:20.240 --> 00:32:21.000]  其實
[00:32:21.000 --> 00:32:22.760]  你想清楚一點
[00:32:22.760 --> 00:32:26.280]  很多時候我們說要去做一些事情
[00:32:26.280 --> 00:32:27.760]  好像覺得
[00:32:27.760 --> 00:32:28.480]  哎呀
[00:32:28.480 --> 00:32:29.080]  不行的
[00:32:29.080 --> 00:32:30.600]  你怎麼知道要做一些事情呢?
[00:32:30.600 --> 00:32:32.440]  你什麼都不做是不行的
[00:32:32.440 --> 00:32:36.200]  怎麼都要盡力去做
[00:32:36.200 --> 00:32:37.560]  我們很多時候都會這樣
[00:32:37.560 --> 00:32:38.760]  但是你要小心
[00:32:38.760 --> 00:32:41.400]  我不敢說一定是不對
[00:32:41.400 --> 00:32:42.280]  你要小心
[00:32:42.280 --> 00:32:48.040]  究竟你那個是不是在代替神的工作呢?
[00:32:48.040 --> 00:32:51.520]  有沒有憑著信心進入安息呢?
[00:32:51.520 --> 00:32:53.960]  這個我們其實是不斷要檢討的
[00:32:53.960 --> 00:32:55.160]  因為我們每一天
[00:32:55.160 --> 00:32:56.680]  很多的場景
[00:32:56.680 --> 00:32:58.480]  很多的決定
[00:32:58.480 --> 00:33:00.000]  很多的事情發生
[00:33:00.000 --> 00:33:01.680]  我們都要有些事情做
[00:33:01.920 --> 00:33:03.360]  那麼你所做的事情
[00:33:03.360 --> 00:33:05.080]  是不是代替了神
[00:33:05.080 --> 00:33:10.800]  你想去靠自己幫神做一些事情呢?
[00:33:10.800 --> 00:33:12.000]  那麼我們要留心
[00:33:12.000 --> 00:33:13.880]  神不用人幫忙
[00:33:13.880 --> 00:33:16.520]  你在家裡煮飯你就知道了
[00:33:16.520 --> 00:33:18.400]  媽媽幫你吧
[00:33:18.400 --> 00:33:19.240]  小孩子那些
[00:33:19.240 --> 00:33:20.360]  用不著你去幫
[00:33:20.360 --> 00:33:21.240]  搞亂黨
[00:33:21.240 --> 00:33:23.400]  我很小的時候
[00:33:23.400 --> 00:33:25.760]  我奶奶煮飯的時候
[00:33:25.760 --> 00:33:27.720]  就會留一塊豬肉給我做
[00:33:27.720 --> 00:33:30.760]  因為要幫忙嘛
[00:33:30.760 --> 00:33:32.600]  切好那些豬肉
[00:33:32.600 --> 00:33:33.680]  又瘦又肥
[00:33:33.680 --> 00:33:35.240]  你拿出去剁吧
[00:33:35.240 --> 00:33:36.880]  我就拿出去剁
