
[00:00:00.000 --> 00:00:04.000]  傳福音外送又得
[00:19:05.000 --> 00:19:06.000]  弟兄姐妹
[00:19:06.000 --> 00:19:07.000]  當我們擺上禱告的時候
[00:19:07.000 --> 00:19:10.000]  我想告訴你從禱告開始
[00:19:10.000 --> 00:19:12.000]  我們有一個禱告的心
[00:19:12.000 --> 00:19:16.000]  當你為著教會傳福音去禱告的時候
[00:19:16.000 --> 00:19:18.000]  當年何牧師教導我們
[00:19:18.000 --> 00:19:21.000]  在教會裡面任何一個傳福音的果子
[00:19:21.000 --> 00:19:22.000]  有人信耶穌
[00:19:22.000 --> 00:19:24.000]  我們每一個都有份
[00:19:24.000 --> 00:19:27.000]  因為我們有禱告
[00:19:27.000 --> 00:19:31.000]  當我們願意去為傳福音向耶穌禱告的時候
[00:19:31.000 --> 00:19:32.000]  我想告訴大家
[00:19:32.000 --> 00:19:35.000]  神很奇妙的工作就會在我們生命裡面成就
[00:19:35.000 --> 00:19:38.000]  而且這一個神蹟奇事
[00:19:38.000 --> 00:19:42.000]  是大到你不相信的
[00:19:42.000 --> 00:19:45.000]  大到是出人意外的平安
[00:19:45.000 --> 00:19:46.000]  在這半年裡面
[00:19:46.000 --> 00:19:50.000]  我也有為著教會傳福音的熱誠
[00:19:50.000 --> 00:19:54.000]  很想因為經歷了幾年的疫情
[00:19:54.000 --> 00:19:56.000]  很想弟兄姐妹重拾傳福音的熱誠
[00:19:56.000 --> 00:19:59.000]  我也為教會去祈禱
[00:19:59.000 --> 00:20:00.000]  莊稼熟了這四個字
[00:20:00.000 --> 00:20:04.000]  就不斷在我的腦海裡面出現
[00:20:04.000 --> 00:20:06.000]  莊稼熟了 莊稼熟了
[00:20:06.000 --> 00:20:07.000]  感謝主
[00:20:07.000 --> 00:20:10.000]  就在九月十月這兩個月
[00:20:10.000 --> 00:20:11.000]  神就是這樣
[00:20:11.000 --> 00:20:13.000]  當我願意去祈禱的時候
[00:20:13.000 --> 00:20:15.000]  神就給我們去經歷
[00:20:15.000 --> 00:20:18.000]  修葛這個喜樂
[00:20:18.000 --> 00:20:20.000]  而且是和弟兄姐妹一起去經歷
[00:20:20.000 --> 00:20:23.000]  跟大家說幾個的分享
[00:20:23.000 --> 00:20:25.000]  在中秋節
[00:20:25.000 --> 00:20:27.000]  中秋節翌日
[00:20:27.000 --> 00:20:29.000]  公眾假期
[00:20:29.000 --> 00:20:31.000]  如常我就和太太一起
[00:20:31.000 --> 00:20:34.000]  早上就去健身室做運動
[00:20:34.000 --> 00:20:36.000]  到了家樓下
[00:20:36.000 --> 00:20:38.000]  就看到一個管理員
[00:20:38.000 --> 00:20:39.000]  就拿著我們一張
[00:20:39.000 --> 00:20:41.000]  我們中秋節前送給他們的
[00:20:41.000 --> 00:20:44.000]  一張福音的金句卡
[00:20:44.000 --> 00:20:45.000]  不知道大家有沒有回祈禱會
[00:20:45.000 --> 00:20:46.000]  如果有回祈禱會
[00:20:46.000 --> 00:20:48.000]  你都會收到幾張金句卡
[00:20:48.000 --> 00:20:50.000]  就叫你派在家裡附近
[00:20:50.000 --> 00:20:53.000]  派給你想傳福音的對象
[00:20:53.000 --> 00:20:55.000]  他就一直在說
[00:20:55.000 --> 00:20:57.000]  見到我們就打招呼
[00:20:57.000 --> 00:20:59.000]  然後就跟我們說
[00:20:59.000 --> 00:21:02.000]  你給我那張卡裡面的金句
[00:21:02.000 --> 00:21:03.000]  和寫的那些東西
[00:21:03.000 --> 00:21:04.000]  很有意思
[00:21:04.000 --> 00:21:06.000]  不知道為什麼我很喜歡讀
[00:21:06.000 --> 00:21:08.000]  我每天都拿出來讀幾次
[00:21:08.000 --> 00:21:11.000]  我們很開心
[00:21:11.000 --> 00:21:14.000]  這麼好
[00:21:14.000 --> 00:21:15.000]  不過看看錶
[00:21:15.000 --> 00:21:16.000]  糟了
[00:21:16.000 --> 00:21:17.000]  要去上課
[00:21:17.000 --> 00:21:18.000]  要去健身室上課
[00:21:18.000 --> 00:21:20.000]  結果呢
[00:21:20.000 --> 00:21:22.000]  一個我們作為香港人
[00:21:22.000 --> 00:21:24.000]  目標導向
[00:21:24.000 --> 00:21:26.000]  結果在去做健身
[00:21:26.000 --> 00:21:28.000]  和傳福音之間
[00:21:28.000 --> 00:21:33.000]  我們就選擇了去做健身
[00:21:33.000 --> 00:21:34.000]  但是你知道
[00:21:34.000 --> 00:21:38.000]  一直心都在跳
[00:21:38.000 --> 00:21:39.000]  跟神祈禱
[00:21:39.000 --> 00:21:40.000]  神你恢復我們了
[00:21:40.000 --> 00:21:44.000]  我們真是想念自己
[00:21:44.000 --> 00:21:45.000]  我說不好的
[00:21:45.000 --> 00:21:47.000]  但是好像失去了機會
[00:21:47.000 --> 00:21:49.000]  我說神你若許可的話
[00:21:49.000 --> 00:21:51.000]  等我們回到家裡的時候
[00:21:51.000 --> 00:21:53.000]  祂繼續在這裡當值
[00:21:53.000 --> 00:21:54.000]  祂不會去了吃午飯
[00:21:54.000 --> 00:21:55.000]  祂不會下班
[00:21:55.000 --> 00:21:57.000]  不會轉去另一個部落
[00:21:57.000 --> 00:21:58.000]  我們就祈禱
[00:21:58.000 --> 00:22:00.000]  回到家裡
[00:22:00.000 --> 00:22:02.000]  感謝祂在這裡
[00:22:02.000 --> 00:22:03.000]  這樣就可以了
[00:22:03.000 --> 00:22:04.000]  我們也是回到樓上
[00:22:04.000 --> 00:22:06.000]  慢慢去跟祂聊天
[00:22:06.000 --> 00:22:08.000]  祂又拿了一張卡出來
[00:22:08.000 --> 00:22:09.000]  祂又講解了
[00:22:09.000 --> 00:22:10.000]  告訴我們祂很喜歡這張卡
[00:22:10.000 --> 00:22:12.000]  然後跟我們聊天
[00:22:12.000 --> 00:22:16.000]  當然有很多不同的藉口
[00:22:16.000 --> 00:22:17.000]  就說為什麼不相信
[00:22:17.000 --> 00:22:19.000]  為什麼有很多這些
[00:22:19.000 --> 00:22:20.000]  家裡很多人相信
[00:22:20.000 --> 00:22:22.000]  但我又不相信
[00:22:22.000 --> 00:22:23.000]  說著說著
[00:22:23.000 --> 00:22:25.000]  神就聖靈提醒我
[00:22:25.000 --> 00:22:27.000]  我就問了祂一句
[00:22:27.000 --> 00:22:32.000]  那祢現在心裡有沒有耶穌
[00:22:32.000 --> 00:22:33.000]  祂考慮了一會兒
[00:22:33.000 --> 00:22:34.000]  祂就告訴我
[00:22:34.000 --> 00:22:35.000]  有
[00:22:35.000 --> 00:22:38.000]  我說不如我為祢祝福祈禱
[00:22:38.000 --> 00:22:39.000]  然後我說一句
[00:22:39.000 --> 00:22:40.000]  祢說一句
[00:22:40.000 --> 00:22:41.000]  我們一起
[00:22:41.000 --> 00:22:43.000]  跟祢心裡的耶穌祈禱
[00:22:43.000 --> 00:22:45.000]  把祢的生命交託給祂
[00:22:45.000 --> 00:22:46.000]  祢願不願意
[00:22:46.000 --> 00:22:48.000]  祂就願意
[00:22:48.000 --> 00:22:49.000]  結果祂就相信了耶穌
[00:22:49.000 --> 00:22:50.000]  Amen
[00:22:50.000 --> 00:22:51.000]  這是第一件
[00:22:51.000 --> 00:22:53.000]  只是第一個
[00:22:53.000 --> 00:22:54.000]  第二個經歷
[00:22:54.000 --> 00:22:56.000]  就是之後十月份
[00:22:56.000 --> 00:22:57.000]  有一個
[00:22:57.000 --> 00:22:58.000]  平常
[00:22:58.000 --> 00:22:59.000]  好像今天星期日
[00:22:59.000 --> 00:23:01.000]  結束了第二堂
[00:23:01.000 --> 00:23:02.000]  第三堂崇拜
[00:23:02.000 --> 00:23:04.000]  那天結束了第二堂崇拜
[00:23:04.000 --> 00:23:05.000]  我們就去
[00:23:05.000 --> 00:23:06.000]  有幾個弟兄姊妹
[00:23:06.000 --> 00:23:09.000]  就去跑馬地那裡吃午飯
[00:23:09.000 --> 00:23:12.000]  就在教會門口等的士
[00:23:12.000 --> 00:23:15.000]  我想多得有一位姿態
[00:23:15.000 --> 00:23:18.000]  可能他是趕著回崇拜
[00:23:18.000 --> 00:23:19.000]  就見到一輛的士
[00:23:19.000 --> 00:23:21.000]  就停在教會門口
[00:23:21.000 --> 00:23:22.000]  一停了之後
[00:23:22.000 --> 00:23:23.000]  就有一個人衝出來
[00:23:23.000 --> 00:23:25.000]  就衝了上來這個崇拜大堂
[00:23:25.000 --> 00:23:28.000]  於是我們就得了一輛的士
[00:23:28.000 --> 00:23:30.000]  我們一上了的士之後
[00:23:30.000 --> 00:23:32.000]  又奇妙的事又發生了
[00:23:32.000 --> 00:23:34.000]  那個的士司機
[00:23:34.000 --> 00:23:35.000]  走前幾個鋪位
[00:23:35.000 --> 00:23:38.000]  就指著左手邊就問我們
[00:23:38.000 --> 00:23:41.000]  這間咖啡室今天有沒有開
[00:23:41.000 --> 00:23:42.000]  咦
[00:23:42.000 --> 00:23:43.000]  倉價屬鳥
[00:23:43.000 --> 00:23:45.000]  問條這樣的問題
[00:23:45.000 --> 00:23:46.000]  那我當然這麼說
[00:23:46.000 --> 00:23:49.000]  這個是教會營運的咖啡室
[00:23:49.000 --> 00:23:50.000]  今天當然會開
[00:23:50.000 --> 00:23:51.000]  星期日
[00:23:51.000 --> 00:23:52.000]  你們是不是來過
[00:23:52.000 --> 00:23:53.000]  你們不知道這間是咖啡室
[00:23:53.000 --> 00:23:54.000]  我說是呀
[00:23:54.000 --> 00:23:55.000]  昨天有人帶過我來
[00:23:55.000 --> 00:23:57.000]  還介紹福音給我知道
[00:23:57.000 --> 00:24:00.000]  還想叫我回小組
[00:24:00.000 --> 00:24:01.000]  不過你知道
[00:24:01.000 --> 00:24:03.000]  我是的士司機
[00:24:03.000 --> 00:24:04.000]  生活又不定時
[00:24:04.000 --> 00:24:06.000]  又日更夜更不定
[00:24:06.000 --> 00:24:08.000]  都沒有答應到他
[00:24:08.000 --> 00:24:10.000]  就一邊聊天
[00:24:10.000 --> 00:24:15.000]  短短的從教會去泡馬地十分鐘左右
[00:24:15.000 --> 00:24:17.000]  又去到一個位置
[00:24:17.000 --> 00:24:18.000]  神有提醒
[00:24:18.000 --> 00:24:19.000]  倉價屬鳥
[00:24:19.000 --> 00:24:21.000]  不要要收割了
[00:24:21.000 --> 00:24:23.000]  於是又出殺手鐧
[00:24:23.000 --> 00:24:25.000]  我說你不要緊
[00:24:25.000 --> 00:24:28.000]  你信主不一定要回教會的
[00:24:28.000 --> 00:24:30.000]  你心裏面有沒有耶穌
[00:24:30.000 --> 00:24:32.000]  又出這招了
[00:24:32.000 --> 00:24:33.000]  他說
[00:24:33.000 --> 00:24:35.000]  都有的
[00:24:35.000 --> 00:24:36.000]  可不可以為你祈禱
[00:24:36.000 --> 00:24:37.000]  好呀
[00:24:37.000 --> 00:24:40.000]  不如我們去到目的地之前
[00:24:40.000 --> 00:24:42.000]  你停早一點
[00:24:42.000 --> 00:24:43.000]  會不會找一個路邊
[00:24:43.000 --> 00:24:45.000]  我們可以靠近一邊
[00:24:45.000 --> 00:24:46.000]  不想你開車很危險
[00:24:46.000 --> 00:24:48.000]  開車為你祈禱
[00:24:48.000 --> 00:24:52.000]  不過記住你不要收錶
[00:24:52.000 --> 00:24:54.000]  錶繼續行
[00:24:54.000 --> 00:24:55.000]  他說
[00:24:55.000 --> 00:24:57.000]  不行
[00:24:57.000 --> 00:24:59.000]  怎麼可以我又接受耶穌的祝福
[00:24:59.000 --> 00:25:01.000]  又賺你們錢
[00:25:01.000 --> 00:25:04.000]  這個課題都爭論了幾分鐘
[00:25:04.000 --> 00:25:05.000]  結果爭論著爭論著
[00:25:05.000 --> 00:25:08.000]  就已經去到餐廳的前面
[00:25:08.000 --> 00:25:10.000]  一個停車位
[00:25:10.000 --> 00:25:11.000]  車子就停下來
[00:25:11.000 --> 00:25:12.000]  我都不記得了
[00:25:12.000 --> 00:25:13.000]  結果他又沒有收錶
[00:25:13.000 --> 00:25:15.000]  但我記得我有付錢
[00:25:15.000 --> 00:25:17.000]  我們就為他祈禱
[00:25:17.000 --> 00:25:20.000]  就讓司機決志信了耶穌
[00:25:20.000 --> 00:25:22.000]  然後稍後我們亦都知道
[00:25:22.000 --> 00:25:23.000]  聽聞同工跟我說
[00:25:23.000 --> 00:25:27.000]  司機還帶了老婆來教會
[00:25:27.000 --> 00:25:29.000]  可能司機說
[00:25:29.000 --> 00:25:31.000]  這麼兒戲
[00:25:31.000 --> 00:25:33.000]  在車上決志了祈禱
[00:25:33.000 --> 00:25:34.000]  要帶老婆
[00:25:34.000 --> 00:25:36.000]  老婆怕我回了邪教
[00:25:36.000 --> 00:25:38.000]  所以回來看看這間是什麼教會
[00:25:38.000 --> 00:25:41.000]  於是他老婆司機和太太
[00:25:41.000 --> 00:25:43.000]  也來了我們的教會
[00:25:43.000 --> 00:25:44.000]  感謝主
[00:25:44.000 --> 00:25:46.000]  還有一個見證
[00:25:46.000 --> 00:25:47.000]  今天我不說了
[00:25:47.000 --> 00:25:49.000]  先說兩個
[00:25:49.000 --> 00:25:50.000]  有什麼有空
[00:25:50.000 --> 00:25:52.000]  跟我在Cosway喝杯咖啡
[00:25:52.000 --> 00:25:56.000]  我再和你慢慢分享我的見證
[00:25:56.000 --> 00:25:58.000]  所以我們祈求
[00:25:58.000 --> 00:26:00.000]  耶穌是耶穌親自
[00:26:00.000 --> 00:26:04.000]  和我們同工去修祂的裝甲
[00:26:04.000 --> 00:26:05.000]  第三點
[00:26:05.000 --> 00:26:06.000]  時間關係
[00:26:06.000 --> 00:26:08.000]  與主同工傳揚福音
[00:26:08.000 --> 00:26:09.000]  祂又對他們說
[00:26:09.000 --> 00:26:11.000]  你們要到全世界去
[00:26:11.000 --> 00:26:13.000]  向所有人傳福音
[00:26:13.000 --> 00:26:14.000]  於是門徒出去
[00:26:14.000 --> 00:26:15.000]  到處傳福音
[00:26:15.000 --> 00:26:16.000]  主與他們同工
[00:26:16.000 --> 00:26:20.000]  伴隨著神蹟奇事證實所傳的道
[00:26:20.000 --> 00:26:22.000]  這是耶穌復活升天之前
[00:26:22.000 --> 00:26:23.000]  祂吩咐門徒
[00:26:23.000 --> 00:26:26.000]  要向全世界去傳福音
[00:26:26.000 --> 00:26:28.000]  而傳福音就讓我們
[00:26:28.000 --> 00:26:29.000]  我剛才也說過
[00:26:29.000 --> 00:26:32.000]  不單止是為目標導向
[00:26:32.000 --> 00:26:33.000]  要人信主
[00:26:33.000 --> 00:26:34.000]  傳福音的過程
[00:26:34.000 --> 00:26:36.000]  就是讓我們去經歷神
[00:26:36.000 --> 00:26:37.000]  和祂的同在
[00:26:37.000 --> 00:26:38.000]  和祂一起同工
[00:26:38.000 --> 00:26:41.000]  我們見證神蹟奇事的發生
[00:26:41.000 --> 00:26:42.000]  所以神提醒我們
[00:26:42.000 --> 00:26:44.000]  行祂喜悅的事
[00:26:44.000 --> 00:26:46.000]  必然會蒙福
[00:26:46.000 --> 00:26:47.000]  祂說
[00:26:47.000 --> 00:26:49.000]  譬如聖經裏面說
[00:26:49.000 --> 00:26:51.000]  當我們無論何人
[00:26:51.000 --> 00:26:53.000]  因為門徒的名
[00:26:53.000 --> 00:26:54.000]  擺一杯涼水
[00:26:54.000 --> 00:26:55.000]  給小子裏面一個喝
[00:26:55.000 --> 00:26:56.000]  祂說
[00:26:56.000 --> 00:26:57.000]  我實在告訴你們
[00:26:57.000 --> 00:27:00.000]  這人不能不得賞賜
[00:27:00.000 --> 00:27:04.000]  而使徒行傳二十章也說
[00:27:04.000 --> 00:27:08.000]  師比獸更有福
[00:27:08.000 --> 00:27:10.000]  傳福音和愛剪
[00:27:10.000 --> 00:27:13.000]  都是我們信徒蒙福的途徑
[00:27:13.000 --> 00:27:15.000]  所以我想告訴大家
[00:27:15.000 --> 00:27:19.000]  傳福音不只是對象得到福音
[00:27:19.000 --> 00:27:21.000]  我們傳福音的人
[00:27:21.000 --> 00:27:23.000]  一樣都會有好處
[00:27:23.000 --> 00:27:25.000]  如果那個人傳了
[00:27:25.000 --> 00:27:26.000]  他不信
[00:27:26.000 --> 00:27:27.000]  聖經裏面說的祝福
[00:27:27.000 --> 00:27:30.000]  會歸到我們身上
[00:27:30.000 --> 00:27:32.000]  所以努力
[00:27:32.000 --> 00:27:33.000]  使徒保羅就醒了
[00:27:33.000 --> 00:27:36.000]  使徒保羅在哥林多前書
[00:27:36.000 --> 00:27:37.000]  說過這段經文
[00:27:37.000 --> 00:27:38.000]  我們一起讀
[00:27:38.000 --> 00:27:39.000]  若不傳福音
[00:27:39.000 --> 00:27:41.000]  我便有禍了
[00:27:41.000 --> 00:27:44.000]  無論如何總要救些人
[00:27:44.000 --> 00:27:45.000]  凡我所行的
[00:27:45.000 --> 00:27:47.000]  都是為福音的緣故
[00:27:47.000 --> 00:27:51.000]  為要與人同得福音的好處
[00:27:51.000 --> 00:27:52.000]  多聰明
[00:27:52.000 --> 00:27:53.000]  不傳福音
[00:27:53.000 --> 00:27:55.000]  我們便有禍了
[00:27:55.000 --> 00:27:56.000]  保羅自己
[00:27:56.000 --> 00:27:59.000]  這個是保羅的使命
[00:27:59.000 --> 00:28:02.000]  也是他終生的侍奉的目標
[00:28:02.000 --> 00:28:04.000]  也都成為了
[00:28:04.000 --> 00:28:07.000]  我們信徒學習的榜樣
[00:28:07.000 --> 00:28:10.000]  教會多年來都傳福音
[00:28:10.000 --> 00:28:11.000]  給東區的街坊
[00:28:11.000 --> 00:28:13.000]  給東區的鄰舍
[00:28:13.000 --> 00:28:15.000]  這兩年我們也都開展了
[00:28:15.000 --> 00:28:17.000]  一個福音外誦的
[00:28:17.000 --> 00:28:19.000]  我們去探訪維園的清潔工
[00:28:19.000 --> 00:28:20.000]  和花籠
[00:28:20.000 --> 00:28:23.000]  我們去跟他們做朋友
[00:28:23.000 --> 00:28:24.000]  早兩個星期
[00:28:24.000 --> 00:28:28.000]  謝牧師分享過一段片段給大家看
[00:28:28.000 --> 00:28:30.000]  今日又有另外一段片看
[00:28:30.000 --> 00:28:31.000]  就在七月當中
[00:28:31.000 --> 00:28:33.000]  其中一日最熱的一日
[00:28:33.000 --> 00:28:34.000]  我們三十幾個童工
[00:28:34.000 --> 00:28:36.000]  就去了維園
[00:28:36.000 --> 00:28:38.000]  就跟維園的清潔工和花籠
[00:28:38.000 --> 00:28:42.000]  半日的童工跟你去上班
[00:28:42.000 --> 00:28:46.000]  當中我也有份掃樹葉
[00:28:46.000 --> 00:28:48.000]  不過這張照片不要緊
[00:28:48.000 --> 00:28:49.000]  我想告訴大家
[00:28:49.000 --> 00:28:52.000]  其實拿著大掃把掃樹葉
[00:28:52.000 --> 00:28:54.000]  真的不是一件很容易的事
[00:28:54.000 --> 00:28:55.000]  你用不合力
[00:28:55.000 --> 00:28:57.000]  你掃得那幾下
[00:28:57.000 --> 00:29:00.000]  我們這些坐慣那些腰酸背痛
[00:29:00.000 --> 00:29:01.000]  已經搞不定
[00:29:01.000 --> 00:29:03.000]  但是見到他們很厲害
[00:29:03.000 --> 00:29:05.000]  武功難怪掃地增那麼厲害
[00:29:05.000 --> 00:29:07.000]  武功那麼高強
[00:29:07.000 --> 00:29:10.000]  很輕描淡寫就掃光樹葉
[00:29:10.000 --> 00:29:13.000]  我們掃來掃去樹葉都在那裡
[00:29:13.000 --> 00:29:14.000]  不要緊
[00:29:14.000 --> 00:29:15.000]  不是說我
[00:29:15.000 --> 00:29:17.000]  我們今日去另外一段片
[00:29:17.000 --> 00:29:18.000]  給大家看一看
[00:29:18.000 --> 00:29:19.000]  我們先去片
[00:29:37.000 --> 00:29:39.000]  來到這裡竟然有個童工說
[00:29:39.000 --> 00:29:40.000]  我帶了多一條
[00:29:40.000 --> 00:29:41.000]  你要不要
[00:29:41.000 --> 00:29:42.000]  給我一條漂亮的
[00:29:42.000 --> 00:29:44.000]  所以多謝天父
[00:29:44.000 --> 00:29:45.000]  是啊
[00:29:45.000 --> 00:29:47.000]  還沒開工已經流汗了
[00:29:47.000 --> 00:29:48.000]  很熱
[00:29:48.000 --> 00:29:58.000]  我想你幾點起床呢
[00:29:58.000 --> 00:29:59.000]  五點
[00:29:59.000 --> 00:30:00.000]  五點鐘
[00:30:00.000 --> 00:30:01.000]  我也是
[00:30:01.000 --> 00:30:04.000]  很久沒有試過五點鐘起床
[00:30:04.000 --> 00:30:07.000]  要告訴媽媽我今天來維園掃地
[00:30:07.000 --> 00:30:08.000]  她已經很開心了
[00:30:08.000 --> 00:30:11.000]  對啊 你是我師傅
[00:30:11.000 --> 00:30:12.000]  掃地師傅
[00:30:12.000 --> 00:30:14.000]  孫子也六個了
[00:30:14.000 --> 00:30:16.000]  哇 六個孫子
[00:30:16.000 --> 00:30:20.000]  孫子也有些成廿多次
[00:30:20.000 --> 00:30:23.000]  哇 你很年輕結婚
[00:30:23.000 --> 00:30:24.000]  是啊
[00:30:24.000 --> 00:30:26.000]  你幾多歲
[00:30:26.000 --> 00:30:28.000]  月姐你幾多歲
[00:30:28.000 --> 00:30:29.000]  今年六十八
[00:30:29.000 --> 00:30:30.000]  六十八歲
[00:30:30.000 --> 00:30:34.000]  很想休 想賺點
[00:30:34.000 --> 00:30:36.000]  可以有錢收藏
[00:30:36.000 --> 00:30:38.000]  可以打發自己
[00:30:38.000 --> 00:30:40.000]  通常是自己
[00:30:40.000 --> 00:30:41.000]  通常是自己
[00:30:41.000 --> 00:30:44.000]  身體靈活得很好
[00:30:44.000 --> 00:30:47.000]  是啊 這個心態很好
[00:30:47.000 --> 00:30:48.000]  你住在哪裡
[00:30:48.000 --> 00:30:49.000]  觀塘
[00:30:49.000 --> 00:30:50.000]  觀塘的
[00:30:50.000 --> 00:30:53.000]  那你上班是怎樣上班
[00:30:53.000 --> 00:30:54.000]  特地
[00:30:54.000 --> 00:30:55.000]  特地
[00:30:55.000 --> 00:30:58.000]  有早班的地鐵了
[00:30:58.000 --> 00:31:00.000]  早上六點多
[00:31:00.000 --> 00:31:03.000]  五點多就回到廠房那邊
[00:31:03.000 --> 00:31:04.000]  是
[00:31:04.000 --> 00:31:06.000]  今天跟月姐
[00:31:06.000 --> 00:31:08.000]  其實我很感受到
[00:31:08.000 --> 00:31:11.000]  過去教會一直接觸她
[00:31:11.000 --> 00:31:13.000]  做了很多義工
[00:31:13.000 --> 00:31:15.000]  我今天一直跟她走
[00:31:15.000 --> 00:31:17.000]  她偶爾就跟我說
[00:31:17.000 --> 00:31:19.000]  我們待會去到耶穌使主那裡
[00:31:19.000 --> 00:31:20.000]  我們要停一停
[00:31:20.000 --> 00:31:22.000]  她每天開工的時候
[00:31:22.000 --> 00:31:24.000]  都會一直掃
[00:31:24.000 --> 00:31:25.000]  掃到去耶穌使主她會停
[00:31:25.000 --> 00:31:27.000]  她在那裡喝水
[00:31:27.000 --> 00:31:29.000]  喝完水她會看著耶穌使主
[00:31:29.000 --> 00:31:30.000]  謝謝耶穌
[00:31:30.000 --> 00:31:33.000]  然後她會念一篇譜文
[00:31:33.000 --> 00:31:35.000]  所以今天我就跟她
[00:31:35.000 --> 00:31:37.000]  到耶穌使主喝一口水
[00:31:37.000 --> 00:31:39.000]  然後看著耶穌使主那個牌
[00:31:39.000 --> 00:31:40.000]  就跟耶穌說
[00:31:40.000 --> 00:31:41.000]  耶穌我多謝祢
[00:31:41.000 --> 00:31:43.000]  給我今天有工開
[00:31:43.000 --> 00:31:44.000]  我多謝祢
[00:31:44.000 --> 00:31:46.000]  給我有好的身體
[00:31:46.000 --> 00:31:48.000]  我多謝祢給我有工作
[00:31:48.000 --> 00:31:50.000]  然後掃完了
[00:31:50.000 --> 00:31:52.000]  到回去她就說
[00:31:52.000 --> 00:31:53.000]  我下班
[00:31:53.000 --> 00:31:54.000]  又去耶穌使主那裡
[00:31:54.000 --> 00:31:55.000]  跟耶穌說
[00:31:55.000 --> 00:31:57.000]  耶穌我下班了
[00:31:57.000 --> 00:31:59.000]  多謝祢今天給我有好的工作
[00:31:59.000 --> 00:32:00.000]  好的天氣
[00:32:00.000 --> 00:32:02.000]  那我就回家了
[00:32:02.000 --> 00:32:04.000]  我真的跟她說
[00:32:04.000 --> 00:32:06.000]  月姐其實她說
[00:32:06.000 --> 00:32:08.000]  她自己不相信耶穌
[00:32:08.000 --> 00:32:10.000]  你每天這樣上班
[00:32:10.000 --> 00:32:12.000]  下班跟耶穌聊天
[00:32:12.000 --> 00:32:13.000]  其實分分鐘
[00:32:13.000 --> 00:32:15.000]  不是很多幾個圖都會做
[00:32:15.000 --> 00:32:16.000]  我們開工
[00:32:16.000 --> 00:32:17.000]  我們不會跟耶穌說
[00:32:17.000 --> 00:32:18.000]  我們開工
[00:32:18.000 --> 00:32:19.000]  下班就更加可能
[00:32:19.000 --> 00:32:21.000]  快點下班就走
[00:32:21.000 --> 00:32:23.000]  所以我跟月姐的
[00:32:23.000 --> 00:32:25.000]  今天跟她一起上班
[00:32:25.000 --> 00:32:27.000]  我自己很感受到
[00:32:27.000 --> 00:32:28.000]  我自己都反省
[00:32:28.000 --> 00:32:31.000]  我有多少是跟耶穌一起上班
[00:32:31.000 --> 00:32:32.000]  我的生活裡面
[00:32:32.000 --> 00:32:35.000]  有多少是有耶穌在裡面
[00:32:35.000 --> 00:32:41.000]  她說了一句話
[00:32:41.000 --> 00:32:43.000]  她說她不是相信耶穌
[00:32:43.000 --> 00:32:44.000]  但她心裡面
[00:32:44.000 --> 00:32:46.000]  一定有一個位置給耶穌
[00:32:46.000 --> 00:32:48.000]  說這句話
[00:32:48.000 --> 00:32:49.000]  月姐
[00:32:49.000 --> 00:32:50.000]  甚至相信耶穌
[00:32:50.000 --> 00:32:51.000]  人都未必說得出
[00:32:51.000 --> 00:32:53.000]  你心裡面有一個位置
[00:32:53.000 --> 00:32:54.000]  給了耶穌
[00:32:54.000 --> 00:32:56.000]  所以我很感動
[00:32:56.000 --> 00:32:58.000]  我今天這個服侍
[00:32:58.000 --> 00:33:04.000]  弟兄姊妹
[00:33:04.000 --> 00:33:05.000]  我們的心
[00:33:05.000 --> 00:33:08.000]  又有沒有一個位給耶穌呢
[00:33:08.000 --> 00:33:11.000]  雖然我們這裡說
[00:33:11.000 --> 00:33:13.000]  月姐暫時都未信
[00:33:13.000 --> 00:33:14.000]  未認信
[00:33:14.000 --> 00:33:15.000]  但我們心信
[00:33:15.000 --> 00:33:17.000]  我們繼續餵飯給她
[00:33:17.000 --> 00:33:19.000]  神會繼續動工
[00:33:19.000 --> 00:33:21.000]  耶穌會繼續動工
[00:33:21.000 --> 00:33:23.000]  弟兄姊妹你看了這條片
[00:33:23.000 --> 00:33:24.000]  你有什麼感受
[00:33:24.000 --> 00:33:26.000]  你感不感動
[00:33:26.000 --> 00:33:28.000]  我們一班去的同工
[00:33:28.000 --> 00:33:30.000]  就超感動
[00:33:30.000 --> 00:33:31.000]  就在這個過程當中
[00:33:31.000 --> 00:33:32.000]  我們跟他們聊天
[00:33:32.000 --> 00:33:33.000]  建立關係
[00:33:33.000 --> 00:33:35.000]  我們自己本身
[00:33:35.000 --> 00:33:36.000]  就經歷了傳福音
[00:33:36.000 --> 00:33:39.000]  那個喜樂和滿足
[00:33:39.000 --> 00:33:40.000]  對方不信
[00:33:40.000 --> 00:33:43.000]  我們繼續不要放棄
[00:33:43.000 --> 00:33:45.000]  我們也同時去感恩
[00:33:45.000 --> 00:33:47.000]  神在過往幾年
[00:33:47.000 --> 00:33:48.000]  在教會裡面
[00:33:48.000 --> 00:33:50.000]  興起我們的外展事工
[00:33:50.000 --> 00:33:51.000]  就是藉著我們
[00:33:51.000 --> 00:33:53.000]  行常去探訪他們
[00:33:53.000 --> 00:33:54.000]  跟他們去分享愛
[00:33:54.000 --> 00:33:55.000]  信仰關懷
[00:33:55.000 --> 00:33:56.000]  以及建立關係
[00:33:56.000 --> 00:33:58.000]  才能夠成就了
