
[00:00:00.000 --> 00:00:03.640]  各位弟兄姊妹,新年平安
[00:22:12.960 --> 00:22:15.000]  北京弟兄姊妹跟我說
[00:22:15.000 --> 00:22:19.080]  牧師我們買間屋十年都沒有漲價
[00:22:19.080 --> 00:22:21.720]  你不要想著保值
[00:22:21.720 --> 00:22:24.000]  誰知我買了之後
[00:22:24.000 --> 00:22:27.760]  在北京和香港的弟兄姊妹聽我買
[00:22:27.760 --> 00:22:31.440]  是升了至少3倍
[00:22:31.440 --> 00:22:34.720]  我不是說我在這方面有預測能力
[00:22:34.720 --> 00:22:36.040]  而是說有時
[00:22:36.040 --> 00:22:37.520]  那個時機
[00:22:37.520 --> 00:22:39.360]  上帝讓你看見
[00:22:39.360 --> 00:22:43.040]  而你的呼召不是做傳道牧師
[00:22:43.040 --> 00:22:44.520]  你就去做
[00:22:44.520 --> 00:22:47.000]  我並不把握這些時機
[00:22:47.000 --> 00:22:50.440]  我就是把握服侍的時機
[00:22:50.440 --> 00:22:53.200]  第四方面在疫情當中
[00:22:53.200 --> 00:22:57.720]  我們時不時很容易離開
[00:22:57.720 --> 00:22:59.680]  特別是我們退休人士
[00:22:59.680 --> 00:23:02.560]  早上起床刷牙洗臉
[00:23:02.560 --> 00:23:05.520]  或者在客廳做少許運動
[00:23:05.520 --> 00:23:06.960]  吃早餐
[00:23:06.960 --> 00:23:09.760]  看新聞
[00:23:09.760 --> 00:23:12.280]  去商場買報紙
[00:23:12.280 --> 00:23:15.040]  回來看每一個專欄
[00:23:15.040 --> 00:23:16.680]  剪輯一些有用的東西
[00:23:16.680 --> 00:23:18.160]  到晚上
[00:23:18.160 --> 00:23:22.000]  吃完晚飯在家裡掃地洗碗
[00:23:22.000 --> 00:23:23.280]  清理一些東西
[00:23:23.280 --> 00:23:26.400]  睏了一會又到晚上
[00:23:26.400 --> 00:23:30.960]  看完晚間新聞在沙發睡著了
[00:23:30.960 --> 00:23:36.080]  時間就是這樣在你的手指之間流走
[00:23:36.080 --> 00:23:39.800]  所以去年12月31號晚上
[00:23:39.800 --> 00:23:43.680]  我在福富區一班弟兄姊妹家裡
[00:23:43.680 --> 00:23:44.520]  每個人立志
[00:23:44.520 --> 00:23:47.960]  我說我今年立志要做一件事
[00:23:47.960 --> 00:23:51.360]  這件事你們今年年底就知道了
[00:23:51.360 --> 00:23:53.480]  我逼我自己要做一樣
[00:23:53.480 --> 00:23:55.560]  都是艱鉅的事
[00:23:55.560 --> 00:23:57.760]  我不想讓我的時間
[00:23:57.760 --> 00:24:01.840]  就在我手指那裡流走
[00:24:01.840 --> 00:24:03.800]  傳道書那裡說到
[00:24:03.800 --> 00:24:07.960]  我們在生命未劃上句號之先
[00:24:07.960 --> 00:24:08.920]  要怎樣呢
[00:24:08.920 --> 00:24:13.560]  凡你所做的事要盡力去做
[00:24:13.560 --> 00:24:16.000]  因為在你必去的陰間
[00:24:16.000 --> 00:24:18.600]  沒有工作沒有謀算
[00:24:18.600 --> 00:24:23.360]  沒有知識也沒有智慧
[00:24:23.360 --> 00:24:25.760]  近代宣教之父克里威廉
[00:24:25.760 --> 00:24:28.600]  有兩句名言
[00:24:28.600 --> 00:24:31.720]  他說向神求大事
[00:24:31.720 --> 00:24:34.880]  為神做大事
[00:24:34.880 --> 00:24:37.960]  我們基督徒侍奉神的人
[00:24:37.960 --> 00:24:39.520]  不要安逸
[00:24:39.520 --> 00:24:41.320]  不要貪欲
[00:24:41.320 --> 00:24:42.600]  不要表面
[00:24:42.600 --> 00:24:44.280]  不要形式主義
[00:24:44.280 --> 00:24:47.480]  一定要在神面前求領
[00:24:47.480 --> 00:24:52.000]  在神面前領受的恩賜、資源
[00:24:52.000 --> 00:24:55.000]  一個獨特的角色
[00:24:55.000 --> 00:24:57.440]  近日你做什麼
[00:24:57.440 --> 00:24:58.440]  主啊
[00:24:58.440 --> 00:25:00.480]  給點挑戰我
[00:25:00.480 --> 00:25:03.240]  以後為神做大事
[00:25:03.240 --> 00:25:04.760]  不要虎頭蛇尾
[00:25:04.760 --> 00:25:06.920]  開了個頭就埋不了
[00:25:06.920 --> 00:25:09.600]  要篤信力行
[00:25:09.600 --> 00:25:12.200]  所以我們不要因為隔離
[00:25:12.200 --> 00:25:13.480]  禁足的規限
[00:25:13.480 --> 00:25:16.520]  讓時間無聲地流走
[00:25:16.520 --> 00:25:18.920]  要好好去今年
[00:25:18.920 --> 00:25:20.720]  特別在疫情中間
[00:25:20.720 --> 00:25:24.640]  運用你自己人生的規劃
[00:25:24.640 --> 00:25:27.120]  去規劃好時間
[00:25:27.120 --> 00:25:30.040]  最後我要用一句成語
[00:25:30.040 --> 00:25:32.720]  來代表我們現在的情況
[00:25:32.720 --> 00:25:34.680]  這句成語比較少人用
[00:25:34.680 --> 00:25:37.240]  叫虎尾春兵
[00:25:37.240 --> 00:25:39.080]  虎尾春兵就是說
[00:25:39.080 --> 00:25:44.600]  我們真的要小心翼翼步步為營
[00:25:44.600 --> 00:25:46.320]  除了身體
[00:25:46.320 --> 00:25:48.160]  除了我們的感受
[00:25:48.160 --> 00:25:50.680]  不要給一些負面的情緒出來
[00:25:50.680 --> 00:25:52.400]  我們的言語
[00:25:52.400 --> 00:25:54.440]  不要朝夕相對
[00:25:54.440 --> 00:25:55.920]  沒有什麼地方去
[00:25:55.920 --> 00:25:58.520]  我們就用言語來發洩
[00:25:58.520 --> 00:25:59.960]  我們內心的壓力
[00:25:59.960 --> 00:26:02.680]  而傷害別人
[00:26:02.680 --> 00:26:05.080]  不要踩到老虎尾
[00:26:05.080 --> 00:26:07.040]  不要走在春天
[00:26:07.040 --> 00:26:10.880]  融解當中湖上高的薄冰
[00:26:10.880 --> 00:26:13.840]  相反要虎中藏
[00:26:13.840 --> 00:26:16.400]  裴勒比書說你們要上上喜樂
[00:26:16.400 --> 00:26:19.640]  我再說你們要喜樂
[00:26:19.640 --> 00:26:22.320]  我記得有個童工
[00:26:22.320 --> 00:26:26.560]  早一個月講到解釋過這裡
[00:26:26.560 --> 00:26:30.480]  保羅說我曉得處卑賤處豐富
[00:26:30.480 --> 00:26:33.640]  即是說他又上得又落得
[00:26:33.640 --> 00:26:37.040]  有得出去食晚飯得開心
[00:26:37.040 --> 00:26:40.560]  沒得出去食晚飯不要埋怨
[00:26:40.560 --> 00:26:45.360]  我在巴士上聽一群老人家在罵政府
[00:26:45.360 --> 00:26:48.400]  你這樣搞老人家最緊要就是飲早茶
[00:26:48.400 --> 00:26:50.480]  你不讓人飲早茶怎麼行
[00:26:50.480 --> 00:26:52.080]  這樣埋怨
[00:26:52.080 --> 00:26:55.320]  飲早茶好巴閉嗎
[00:26:55.320 --> 00:26:57.320]  健康就更緊要
[00:26:57.320 --> 00:26:58.440]  自己買些靚寶
[00:26:58.440 --> 00:27:00.640]  你在家沖不知道多好
[00:27:00.640 --> 00:27:02.240]  很多點心外賣
[00:27:02.240 --> 00:27:05.440]  現在又便宜又靚
[00:27:05.440 --> 00:27:06.800]  然後回去蒸熱
[00:27:06.800 --> 00:27:09.600]  嘆下報紙
[00:27:09.600 --> 00:27:11.360]  看下新聞
[00:27:11.360 --> 00:27:14.880]  什麼一定要去茶樓飲茶
[00:27:14.880 --> 00:27:19.480]  其實那些人就是上得不落得
[00:27:19.480 --> 00:27:22.760]  在金融風暴和沙士的時候
[00:27:22.760 --> 00:27:24.760]  我說生存力最強的人
[00:27:24.760 --> 00:27:30.000]  不用燒炭的人就是上得落得
[00:27:30.000 --> 00:27:31.520]  賺到錢的時候
[00:27:31.520 --> 00:27:34.360]  去高級的酒店魚翅朗口
[00:27:34.360 --> 00:27:35.840]  有得
[00:27:35.840 --> 00:27:37.960]  沒錢去深水埗
[00:27:37.960 --> 00:27:39.520]  二十元一個飯盒
[00:27:39.520 --> 00:27:40.920]  三味的
[00:27:40.920 --> 00:27:42.440]  有得
[00:27:42.440 --> 00:27:45.960]  這個人的生存力就強了
[00:27:45.960 --> 00:27:47.080]  那個秘訣就是
[00:27:47.080 --> 00:27:50.080]  我靠著那家給我力量的
[00:27:50.080 --> 00:27:53.040]  凡事能做
[00:27:53.040 --> 00:27:54.560]  在苦難當中
[00:27:54.560 --> 00:27:55.960]  約伯記那裡說
[00:27:55.960 --> 00:27:59.960]  神是一位使人夜間歌唱的神
[00:27:59.960 --> 00:28:01.880]  靠主喜樂
[00:28:01.880 --> 00:28:04.760]  積極前行
[00:28:04.760 --> 00:28:05.840]  昨天下午
[00:28:05.840 --> 00:28:11.120]  夫婦區我也用了三個苦的成語
[00:28:11.120 --> 00:28:14.720]  來勉勵夫婦區的弟兄姊妹
[00:28:14.720 --> 00:28:15.560]  第一
[00:28:15.560 --> 00:28:17.640]  伴君如伴虎
[00:28:17.640 --> 00:28:19.760]  這裡說到古代
[00:28:19.760 --> 00:28:24.800]  天子與神僕之間的關係
[00:28:24.800 --> 00:28:27.960]  今早上朝說錯了一句話
[00:28:27.960 --> 00:28:30.080]  五門參爪
[00:28:30.080 --> 00:28:33.760]  就是去到斬首了
[00:28:33.760 --> 00:28:35.440]  其實你的丈夫
[00:28:35.440 --> 00:28:36.920]  你的太太
[00:28:36.920 --> 00:28:37.840]  如果你看一下
[00:28:37.840 --> 00:28:40.840]  用一種這樣很謹慎的心態
[00:28:40.840 --> 00:28:43.600]  來跟他相處的話
[00:28:43.600 --> 00:28:46.320]  你就成功了
[00:28:46.320 --> 00:28:49.360]  我有一次坐飛機去外地
[00:28:49.360 --> 00:28:52.240]  在機場看到一本英文書
[00:28:52.240 --> 00:28:57.760]  就搜集了一百個慶祝金婚的夫婦
[00:28:57.760 --> 00:28:59.680]  一百對
[00:28:59.680 --> 00:29:02.400]  成功結婚五十年
[00:29:02.400 --> 00:29:04.040]  沒有離婚
[00:29:04.040 --> 00:29:06.640]  他們說婚姻之道是什麼?
[00:29:06.640 --> 00:29:10.360]  忍耐、包容
[00:29:10.360 --> 00:29:13.080]  這是負面的
[00:29:13.080 --> 00:29:14.160]  就是說
[00:29:14.160 --> 00:29:15.760]  是消極的一面
[00:29:15.760 --> 00:29:19.480]  忍耐、包容、愛屋及烏
[00:29:19.480 --> 00:29:20.840]  但積極的是什麼呢?
[00:29:20.840 --> 00:29:23.320]  尊重對方相敬如賓
[00:29:23.320 --> 00:29:24.680]  中國人的說話
[00:29:24.680 --> 00:29:27.880]  每一天跟你相處
[00:29:27.880 --> 00:29:30.160]  朝夕相對五十年的人
[00:29:30.160 --> 00:29:32.960]  你要當他是新來賓
[00:29:32.960 --> 00:29:34.400]  我請你吃飯
[00:29:34.400 --> 00:29:34.960]  可以嗎?
[00:29:34.960 --> 00:29:36.000]  你有沒有時間?
[00:29:36.000 --> 00:29:38.600]  麻煩你給我一點時間
[00:29:38.600 --> 00:29:40.440]  你喜歡吃西餐還是中餐?
[00:29:40.440 --> 00:29:42.960]  我遷就你
[00:29:42.960 --> 00:29:45.800]  前一陣子我去參加
[00:29:45.800 --> 00:29:49.160]  熱情教會一位執事的金婚
[00:29:49.160 --> 00:29:52.560]  他太太說到他婚姻之道是怎樣呢?
[00:29:52.560 --> 00:29:53.880]  他丈夫很忙
[00:29:53.880 --> 00:29:55.440]  他太太有一句名言
[00:29:55.440 --> 00:29:57.680]  你說怎樣就怎樣
[00:29:57.680 --> 00:30:00.040]  她丈夫很忙
[00:30:00.040 --> 00:30:03.400]  而且很疼愛太太
[00:30:03.400 --> 00:30:05.200]  不過也難怪
[00:30:05.200 --> 00:30:09.880]  原來他們在小學三年級已經暗戀
[00:30:09.880 --> 00:30:11.840]  小學三年級
[00:30:11.840 --> 00:30:13.920]  然後到中學來表白
[00:30:13.920 --> 00:30:16.760]  然後出來工作
[00:30:16.760 --> 00:30:20.200]  才正式拍拖、結婚
[00:30:20.200 --> 00:30:24.680]  這種很單純、很專一的愛
[00:30:24.680 --> 00:30:27.360]  在今天的時代難得
[00:30:27.360 --> 00:30:30.840]  第二,虎父無犬子
[00:30:30.840 --> 00:30:33.000]  如果要教導兒孫
[00:30:33.000 --> 00:30:35.120]  在今天要以身作則
[00:30:35.120 --> 00:30:38.080]  聖經也教導我們要以身作則
[00:30:38.080 --> 00:30:43.320]  以信仰、價值觀來教導全城
[00:30:43.320 --> 00:30:47.200]  給他最膚淺、最表面的錢
[00:30:47.200 --> 00:30:50.440]  給他較好的教育深一層
[00:30:50.440 --> 00:30:55.760]  但給他有信仰卻是永恆的至寶
[00:30:55.760 --> 00:30:58.520]  你不要只說我買隻雞腿給你吃
[00:30:58.520 --> 00:31:01.120]  我今天又帶你去甚麼樂園
[00:31:01.120 --> 00:31:06.400]  我明年疫症過去帶你去旅行、去遊船河
[00:31:06.400 --> 00:31:09.120]  這些有都是好的
[00:31:09.120 --> 00:31:14.280]  但最重要是信仰價值觀的傳承
[00:31:14.280 --> 00:31:16.120]  你一句「先」都不用給他
[00:31:16.120 --> 00:31:18.400]  單是信仰價值觀的傳承
[00:31:18.400 --> 00:31:20.760]  他能夠成為一個頂天立地
[00:31:20.760 --> 00:31:25.320]  渾身益人盡己的人
[00:31:25.320 --> 00:31:28.800]  美國有個華裔的媽媽
[00:31:28.800 --> 00:31:32.320]  她在耶魯大學教法律
[00:31:32.320 --> 00:31:34.000]  丈夫是猶太人
[00:31:34.000 --> 00:31:38.400]  寫了一本都頗震撼當時美國文化的書
[00:31:38.400 --> 00:31:40.880]  叫做《虎媽的戰歌》
[00:31:40.880 --> 00:31:43.800]  去強調東方的價值
[00:31:43.800 --> 00:31:46.760]  東方人的教養方法
[00:31:46.760 --> 00:31:48.400]  但聖經是怎樣呢?
[00:31:48.400 --> 00:31:55.760]  用慈、誠、愛、索、與、硬、兼、私來教導
[00:31:55.760 --> 00:31:58.440]  誠、索是束縛、是規範
[00:31:58.440 --> 00:32:00.560]  但裏面有愛的
[00:32:00.560 --> 00:32:01.960]  好像放風箏
[00:32:01.960 --> 00:32:05.320]  一會兒鬆、一會兒收
[00:32:05.320 --> 00:32:07.680]  這三個原則很簡單
[00:32:07.680 --> 00:32:10.440]  夫妻的相處
[00:32:10.440 --> 00:32:14.480]  即做公公、做爺爺的怎樣去傳承
[00:32:14.480 --> 00:32:18.160]  做婆婆、做媽媽的
[00:32:18.160 --> 00:32:20.160]  是怎樣去傳承
[00:32:20.160 --> 00:32:22.800]  這個家庭裏面蒙福了
[00:32:22.800 --> 00:32:24.280]  好了,最後
[00:32:24.280 --> 00:32:27.360]  昨晚在晚堂我講到
[00:32:27.360 --> 00:32:30.200]  聖經有沒有老虎的問題
[00:32:30.200 --> 00:32:32.920]  聖經有沒有老虎?我想問一下
[00:32:32.920 --> 00:32:36.280]  有,或者沒有
[00:32:36.280 --> 00:32:40.640]  中文聖經沒有老虎
[00:32:40.640 --> 00:32:46.120]  但翻譯上查到有虎的字眼
[00:32:46.120 --> 00:32:47.320]  例如甚麼虎呢?
[00:32:47.320 --> 00:32:49.240]  壁虎
[00:32:49.240 --> 00:32:52.280]  壁虎是否Tiger?不是
[00:32:52.280 --> 00:32:55.960]  或者梁鐸的以色列方式
[00:32:55.960 --> 00:32:57.960]  以色列人除了用爪
[00:32:57.960 --> 00:32:59.600]  即這個位置
[00:32:59.600 --> 00:33:03.000]  還有一個叫虎口
[00:33:03.000 --> 00:33:06.120]  但這個虎口不是Tiger
[00:33:06.120 --> 00:33:09.560]  中文聖經找不到Tiger這個字眼
[00:33:09.560 --> 00:33:14.200]  但我在三本不同的譯本裏面
[00:33:14.200 --> 00:33:17.000]  找到三段經文
[00:33:17.000 --> 00:33:21.160]  它將部分的獅子和豹的字眼
[00:33:21.160 --> 00:33:23.600]  譯成Tiger
[00:33:23.600 --> 00:33:25.280]  很特別
[00:33:25.280 --> 00:33:27.360]  我看看這三本譯本
[00:33:27.360 --> 00:33:29.920]  第一本叫威克利夫的譯本
[00:33:29.920 --> 00:33:32.640]  威克利夫是一個翻譯聖經的
[00:33:32.640 --> 00:33:34.920]  做英文的第一個人
[00:33:34.920 --> 00:33:36.240]  而且有一個差會
[00:33:36.240 --> 00:33:39.200]  我們教會好像曾經嘗試過支持
[00:33:39.200 --> 00:33:41.320]  就是翻譯聖經
[00:33:41.320 --> 00:33:43.440]  我相信它特別是
[00:33:43.440 --> 00:33:45.840]  去到一些第三世界
[00:33:45.840 --> 00:33:47.520]  亞洲的地方
[00:33:47.520 --> 00:33:49.520]  更加貼切
[00:33:49.520 --> 00:33:52.800]  來講兇猛
[00:33:52.800 --> 00:33:55.720]  就是用老虎來代表
[00:33:55.720 --> 00:33:58.000]  其實老虎比獅子靚仔很多
[00:33:58.000 --> 00:34:00.600]  你只要看牠的臉
[00:34:00.600 --> 00:34:08.400]  河東獅或者獅子那頭髮都沒有
[00:34:08.400 --> 00:34:10.440]  紅獅子就是那些
[00:34:10.440 --> 00:34:13.400]  又沒有用染髮
[00:34:13.400 --> 00:34:15.800]  又沒有用那些潤滑劑
[00:34:15.800 --> 00:34:18.880]  那些很枯燥的黃色的頭髮
[00:34:18.880 --> 00:34:20.880]  但你只看老虎的臉
[00:34:20.880 --> 00:34:23.400]  嘩,多少變化,多少紋
[00:34:23.400 --> 00:34:25.480]  是多漂亮
[00:34:25.480 --> 00:34:28.560]  但是牠是很兇猛的
[00:34:28.560 --> 00:34:33.040]  約伯那裡說到
[00:34:33.040 --> 00:34:35.400]  約伯的三個朋友
[00:34:35.400 --> 00:34:37.880]  第一個朋友第一次發言
[00:34:37.880 --> 00:34:39.080]  喂,約伯
[00:34:39.080 --> 00:34:41.080]  你遇到苦難
[00:34:41.080 --> 00:34:43.400]  為什麼你的反應和平時不同
[00:34:43.400 --> 00:34:45.560]  平時你是鼓勵人,教導人
[00:34:45.560 --> 00:34:50.080]  如今你是咒詛自己的生辰,埋怨神
[00:34:50.080 --> 00:34:53.600]  你知不知道上帝是絕對權柄公義
[00:34:53.600 --> 00:34:55.120]  祂不會罰錯人
[00:34:55.120 --> 00:34:58.760]  你一定有隱而未現的罪
[00:34:58.760 --> 00:35:02.000]  所以說笑狀的獅子又缺食
[00:35:02.000 --> 00:35:06.200]  何況我們一隻好像螞蟻的人
[00:35:06.200 --> 00:35:07.920]  第二段經文學生的書
[00:35:07.920 --> 00:35:11.440]  說到如果好像以色列人忘記神
[00:35:11.440 --> 00:35:15.600]  神的審判接二連三來到
[00:35:15.600 --> 00:35:18.160]  逃避的獅子就有老虎
[00:35:18.160 --> 00:35:19.840]  逃避的老虎有豹
[00:35:19.840 --> 00:35:23.080]  逃避的豹有熊
[00:35:23.080 --> 00:35:26.200]  還有蛇其他的走獸
[00:35:26.200 --> 00:35:28.600]  第三段經文
[00:35:28.600 --> 00:35:31.000]  來自一本信息聖經
[00:35:31.000 --> 00:35:32.880]  雅各書
[00:35:32.880 --> 00:35:36.960]  那裡我們中文聖經用各樣走獸
[00:35:36.960 --> 00:35:38.440]  但這本異譯本
[00:35:38.440 --> 00:35:40.840]  就用老虎一個字眼
[00:35:40.840 --> 00:35:44.840]  代替了海、陸、空所有走獸
[00:35:44.840 --> 00:35:49.520]  它說老虎都容易馴服
[00:35:49.520 --> 00:35:52.120]  但是唯獨我們的舌頭
[00:35:52.120 --> 00:35:55.440]  從未有人能夠馴服
[00:35:55.440 --> 00:35:57.040]  難怪聖經說
[00:35:57.040 --> 00:35:59.720]  說話拿捏得準
[00:35:59.720 --> 00:36:04.920]  不快、不慢、不多、不少
[00:36:04.920 --> 00:36:09.240]  嘩!這就是完全人
[00:36:09.240 --> 00:36:11.000]  假如你是一個基督徒藝人
[00:36:11.000 --> 00:36:14.200]  你有一個朋友快要生小孩
[00:36:14.200 --> 00:36:16.040]  在媒體的採訪下
[00:36:16.040 --> 00:36:18.640]  誰快要生小孩還是女兒
[00:36:18.640 --> 00:36:19.560]  糟糕了
[00:36:19.560 --> 00:36:21.840]  那個消息應該是別人說的
[00:36:21.840 --> 00:36:23.640]  不是你說的
[00:36:23.640 --> 00:36:26.160]  那你就說快了
[00:36:26.160 --> 00:36:29.360]  有些事後有後悔
[00:36:29.360 --> 00:36:31.960]  我這段時間在撿筆記
[00:36:31.960 --> 00:36:34.040]  有關五經的資料
[00:36:34.040 --> 00:36:36.840]  我做了很長的筆記
[00:36:36.840 --> 00:36:41.240]  二百年來解釋五經的底本學說
[00:36:41.240 --> 00:36:45.320]  和歷史的間別學
[00:36:45.320 --> 00:36:48.480]  一直演變到今時今日
[00:36:48.480 --> 00:36:52.000]  我看見有人出了一本書
[00:36:52.000 --> 00:36:53.840]  再給一對筆記
[00:36:53.840 --> 00:36:57.440]  如果四十年前我將這些筆記出的話
[00:36:57.440 --> 00:36:59.360]  我就搶先了
[00:36:59.360 --> 00:37:01.880]  就快人一步了
[00:37:01.880 --> 00:37:03.080]  人事就是
[00:37:03.080 --> 00:37:05.400]  你不把握時機去做
[00:37:05.400 --> 00:37:08.480]  你所費的功夫就是落後了
[00:37:08.480 --> 00:37:10.040]  所以這三段經文
[00:37:10.040 --> 00:37:13.520]  我覺得又可以總結成為給我們的提醒
[00:37:13.520 --> 00:37:14.920]  第一
[00:37:14.920 --> 00:37:19.360]  聖經裏面英文、日本唯一找到三節
[00:37:19.360 --> 00:37:20.960]  有老虎的經文
[00:37:20.960 --> 00:37:22.440]  提醒我們甚麼呢?
[00:37:22.440 --> 00:37:26.160]  要謙卑以靠神
[00:37:26.160 --> 00:37:29.200]  即是避免了
[00:37:29.200 --> 00:37:31.840]  困難中逞強
[00:37:31.840 --> 00:37:35.040]  上帝才是最強
[00:37:35.040 --> 00:37:36.080]  強壯的老虎
[00:37:36.080 --> 00:37:37.200]  笑壯的獅子
[00:37:37.200 --> 00:37:39.680]  猶缺食何況你呢?
[00:37:39.680 --> 00:37:41.240]  第二
[00:37:41.240 --> 00:37:43.320]  速速悔改
[00:37:43.320 --> 00:37:44.720]  歸向神
[00:37:44.720 --> 00:37:47.120]  不要等審判臨近
[00:37:47.120 --> 00:37:49.240]  我不知道聽到的弟兄姊妹
[00:37:49.240 --> 00:37:51.240]  在這裏或是在家裏
[00:37:51.240 --> 00:37:54.080]  你有沒有一些隱而未現的罪?
[00:37:54.080 --> 00:37:57.760]  你有沒有一些神是不喜歡的事?
[00:37:57.760 --> 00:37:59.480]  當審判來到的時候
[00:37:59.480 --> 00:38:01.920]  你看看何西亞書的那段經文
[00:38:01.920 --> 00:38:03.160]  是怎樣的呢?
[00:38:03.160 --> 00:38:05.040]  接二連三
[00:38:05.040 --> 00:38:08.120]  你逃避得一個逃避不了
[00:38:08.120 --> 00:38:11.960]  不要等到神忍不住你發怒
[00:38:11.960 --> 00:38:14.080]  要審判、要懲罰
[00:38:14.080 --> 00:38:15.520]  你那個時候迴轉難
[00:38:15.520 --> 00:38:18.800]  你必須在這些事情未來到之前
[00:38:18.800 --> 00:38:22.320]  悔改、迴轉、歸向神
[00:38:22.320 --> 00:38:24.320]  特別是在新年的開始
[00:38:24.320 --> 00:38:26.360]  你可以這樣做
[00:38:26.360 --> 00:38:27.920]  要藉著這樣
[00:38:27.920 --> 00:38:32.040]  令到你和神的關係重新和好
[00:38:32.040 --> 00:38:35.560]  今年在雲柱、火柱帶領的底下
[00:38:35.560 --> 00:38:37.640]  行一個蒙福的路
[00:38:37.640 --> 00:38:39.080]  雅各書那裏說
[00:38:39.080 --> 00:38:41.160]  今年我們一樣操練
[00:38:41.160 --> 00:38:45.120]  忌口是是非
[00:38:45.120 --> 00:38:49.960]  經常要說話的人很容易說得太快
[00:38:49.960 --> 00:38:52.920]  或者說漏了、說得不全面
[00:38:52.920 --> 00:38:54.720]  我們要操練一件事
[00:38:54.720 --> 00:38:55.640]  雅各書說
[00:38:55.640 --> 00:38:59.520]  若有人在言語上沒有犯任何過錯
[00:38:59.520 --> 00:39:02.760]  他就是一個完全的人
[00:39:02.760 --> 00:39:05.520]  忌說話語無倫次
[00:39:05.520 --> 00:39:09.360]  語無倫次即是說沒有邏輯
[00:39:09.360 --> 00:39:12.040]  意義不同一,但我的解釋
[00:39:12.040 --> 00:39:15.200]  我覺得倫和次可以分開
[00:39:15.200 --> 00:39:20.280]  倫就是倫常、遺憤、尊卑
[00:39:20.280 --> 00:39:24.120]  對不同的人應有不同的尊重
[00:39:24.120 --> 00:39:28.280]  有遺憤、恰當和次序
[00:39:28.280 --> 00:39:32.080]  知所先後、執道近業
[00:39:32.080 --> 00:39:36.360]  說話說得拿捏得很好
[00:39:36.360 --> 00:39:41.720]  就好像一個金蘋果放在銀碟子上
[00:39:41.720 --> 00:39:43.480]  聖經裏面說
[00:39:43.480 --> 00:39:45.560]  不單要避免說謊言
[00:39:45.560 --> 00:39:48.320]  說一些不合乎聖徒體統的說話
[00:39:48.320 --> 00:39:50.640]  要說一些造就人的說話
[00:39:50.640 --> 00:39:54.440]  每句話都是要激勵人的生命
[00:39:54.440 --> 00:39:58.240]  使得你的話好像瘋狂下敵的物
[00:39:58.240 --> 00:40:02.280]  去滋潤、幫助人、正面
[00:40:02.280 --> 00:40:05.240]  怎樣能夠人家是負面
[00:40:05.240 --> 00:40:08.360]  但你仍然正面鼓勵是不容易的
[00:40:08.360 --> 00:40:11.440]  早幾晚我和師母看了一部電影
[00:40:11.440 --> 00:40:14.800]  電視裏面叫做《走音歌喉》
[00:40:14.800 --> 00:40:17.160]  是真人真事的
[00:40:17.160 --> 00:40:19.200]  說20世紀初
[00:40:19.200 --> 00:40:25.960]  有一個紐約很有錢的名媛
[00:40:25.960 --> 00:40:29.360]  爸爸是銀行家,媽媽是畫家
[00:40:29.360 --> 00:40:31.480]  自小訓練音樂
[00:40:31.480 --> 00:40:35.560]  她的聲質就像花腔雷高音
[00:40:35.560 --> 00:40:40.880]  誰不知她是不夠氣還是怎樣
[00:40:40.880 --> 00:40:45.000]  去到某個程度她的音是差一點
[00:40:45.000 --> 00:40:48.080]  用普通話來說就是不靠譜
[00:40:48.080 --> 00:40:52.200]  跑調或者不靠譜
[00:40:52.200 --> 00:40:54.520]  但在她的圈子裏面的人
[00:40:54.520 --> 00:40:56.600]  個個接受她
[00:40:56.600 --> 00:40:58.680]  就算圈子外的人不接受
[00:40:58.680 --> 00:41:00.240]  當是一種娛樂
[00:41:00.240 --> 00:41:03.560]  什麼人唱歌這樣唱很有趣
[00:41:03.560 --> 00:41:05.520]  本來在家庭裏面沒有事
[00:41:05.520 --> 00:41:07.080]  直至到她一次
[00:41:07.080 --> 00:41:11.160]  訂了紐約最有名的卡納基大廳
[00:41:11.160 --> 00:41:12.520]  幾千人
[00:41:12.520 --> 00:41:17.280]  非常宏大的歌劇廳在唱
[00:41:17.280 --> 00:41:20.480]  她的朋友當然讚
[00:41:20.480 --> 00:41:25.640]  誰不知就混入了一個紐約時報的樂評家
[00:41:25.640 --> 00:41:29.240]  她第二天在報紙裏面毫不客氣說
[00:41:29.240 --> 00:41:34.040]  這個人是我聽到的歌唱家裏面最差的一個
[00:41:34.040 --> 00:41:36.600]  她丈夫和他的朋友很愛惜她
[00:41:36.600 --> 00:41:37.680]  一早起來
[00:41:37.680 --> 00:41:42.440]  把整條街的紐約時報買光
[00:41:42.440 --> 00:41:44.240]  然後扔到垃圾桶裏面
[00:41:44.240 --> 00:41:48.800]  結果這個太太一份也買不到
[00:41:48.800 --> 00:41:51.400]  直至她在垃圾桶撿到一份
[00:41:51.400 --> 00:41:55.320]  看到這個樂評家對她的評價的時候
[00:41:55.320 --> 00:41:57.680]  她就病死了
[00:41:57.680 --> 00:42:00.560]  她丈夫曾經警告這個樂評家
[00:42:00.560 --> 00:42:02.280]  你知不知道你這樣寫
[00:42:02.280 --> 00:42:06.440]  是會奪去一條生命
[00:42:06.440 --> 00:42:09.000]  這個人唱不唱得好也不要緊
[00:42:09.000 --> 00:42:10.960]  她能夠快樂
[00:42:10.960 --> 00:42:12.880]  在她的朋友圈子裏面
