
[00:00:00.000 --> 00:00:02.000]  各位頂子妹平安
[00:22:20.160 --> 00:22:21.840]  你就加入
[00:22:21.840 --> 00:22:23.280]  你要付出的是甚麼呢?
[00:22:23.280 --> 00:22:27.680]  你要付出的是你的金錢去消費
[00:22:27.680 --> 00:22:30.880]  難怪我們有些時候
[00:22:30.880 --> 00:22:36.000]  都會用消費者的心態去評價教會
[00:22:36.000 --> 00:22:38.240]  用一種服務的滿意度
[00:22:38.240 --> 00:22:42.400]  去量度一下教會各樣的事情
[00:22:42.400 --> 00:22:44.320]  講到有沒有水準
[00:22:44.320 --> 00:22:46.320]  設備是否足夠
[00:22:46.320 --> 00:22:50.080]  一起崇拜的人是否友善
[00:22:50.080 --> 00:22:53.600]  你就會用一種滿意度去評價
[00:22:53.600 --> 00:22:59.280]  教會是否符合你心目當中的期望
[00:22:59.280 --> 00:23:00.960]  作為門徒
[00:23:00.960 --> 00:23:02.480]  不是會員
[00:23:02.480 --> 00:23:04.480]  不是消費者
[00:23:04.480 --> 00:23:08.000]  成為門徒是需要付出代價的
[00:23:08.000 --> 00:23:09.600]  對於使徒來說
[00:23:09.600 --> 00:23:13.600]  他們非常清楚這是一回甚麼事
[00:23:13.600 --> 00:23:16.720]  面對強大的羅馬帝國的權勢
[00:23:16.720 --> 00:23:22.320]  跟隨基督就幾乎等於將自己的性命都壓上
[00:23:22.320 --> 00:23:24.400]  實踐天國的道理
[00:23:24.400 --> 00:23:28.160]  是世人所難以理解和接受的
[00:23:28.160 --> 00:23:29.680]  如果不是的話
[00:23:29.680 --> 00:23:33.200]  耶穌就不需要被釘死
[00:23:33.200 --> 00:23:38.240]  就是因為世人來到去拒絕祂的道理
[00:23:38.240 --> 00:23:40.480]  感覺到被威脅
[00:23:40.480 --> 00:23:42.400]  地位受到動搖
[00:23:42.400 --> 00:23:46.000]  所以就要將耶穌來到去釘死
[00:23:46.000 --> 00:23:48.320]  今天當我們要成為門徒的時候
[00:23:48.320 --> 00:23:51.920]  我們都希望使人成為門徒
[00:23:51.920 --> 00:23:57.120]  我們大家都要有一個這樣的心理準備
[00:23:57.120 --> 00:24:01.600]  我們會成為不受歡迎的人物
[00:24:01.600 --> 00:24:04.800]  我們不一定得到物質的好處
[00:24:04.800 --> 00:24:08.880]  但可能因為堅持真實的信仰
[00:24:08.880 --> 00:24:10.800]  而面對挑戰的時候
[00:24:10.800 --> 00:24:15.360]  我們就知道我們所堅持的是正確的
[00:24:15.360 --> 00:24:18.640]  這就是作門徒的實況
[00:24:18.640 --> 00:24:21.200]  除了使人成為門徒這個吩咐之外
[00:24:21.200 --> 00:24:23.600]  奉父子聖靈的名來到去施洗
[00:24:23.600 --> 00:24:26.960]  也明顯是早期教會在施洗的時候
[00:24:26.960 --> 00:24:29.760]  禮儀行動當中一個必要的部分
[00:24:29.760 --> 00:24:33.120]  受洗就是一個公開認信的程序
[00:24:33.120 --> 00:24:37.280]  也是毀身和重生的一種象徵
[00:24:37.280 --> 00:24:39.680]  水就是生命來源的象徵
[00:24:39.680 --> 00:24:41.840]  人從水裏面出來
[00:24:41.840 --> 00:24:45.280]  就是一個新生命的開始
[00:24:45.280 --> 00:24:48.960]  一個人若然是認信跟從耶穌基督
[00:24:48.960 --> 00:24:52.240]  他進入水裏面再出來的時候
[00:24:52.240 --> 00:24:54.000]  這個新的開始
[00:24:54.000 --> 00:24:56.560]  是一個新的記號
[00:24:56.560 --> 00:24:58.640]  不過不知在什麼時間
[00:24:58.640 --> 00:25:00.720]  有人會有一個錯覺
[00:25:00.720 --> 00:25:05.200]  認為是由誰為你施洗是非常關鍵
[00:25:05.200 --> 00:25:09.680]  等級越高施洗的效果就越好
[00:25:09.680 --> 00:25:15.040]  即是年輕的牧師就不及資深的牧師
[00:25:15.040 --> 00:25:18.240]  資深的牧師又不及主任牧師
[00:25:18.240 --> 00:25:22.720]  主任牧師就不及主教
[00:25:22.720 --> 00:25:28.400]  大家想到主教當然不及大主教
[00:25:28.400 --> 00:25:30.640]  按照教制的不同
[00:25:30.640 --> 00:25:32.720]  聖職可能有等級
[00:25:32.720 --> 00:25:34.720]  但按照基督的吩咐
[00:25:34.720 --> 00:25:37.920]  重點不是在哪一個人為你施洗
[00:25:37.920 --> 00:25:40.480]  因為我們不是奉人的名去施洗
[00:25:40.480 --> 00:25:42.880]  是奉父子聖靈的名
[00:25:42.880 --> 00:25:45.280]  因為人是不能夠使你得救的
[00:25:45.280 --> 00:25:49.440]  唯有神才可以來拯救你
[00:25:49.440 --> 00:25:53.280]  大使命第三個最重要的吩咐
[00:25:53.280 --> 00:25:56.800]  就是教導人去遵守主所吩咐的一切
[00:25:56.800 --> 00:25:59.520]  這個大概也是馬太福音的作者
[00:25:59.520 --> 00:26:03.600]  寫成這部福音一個重要的關鍵所在
[00:26:03.600 --> 00:26:06.640]  他記下一切有關於耶穌的教導
[00:26:06.640 --> 00:26:10.880]  就是讓門徒將曾經聽過的教導
[00:26:10.880 --> 00:26:14.080]  見過的事來說出來
[00:26:14.080 --> 00:26:16.800]  不是按照他們的興趣喜好
[00:26:16.800 --> 00:26:21.200]  是按照他們親身所領受所經歷的一切
[00:26:21.200 --> 00:26:23.040]  這個看來很簡單
[00:26:23.040 --> 00:26:25.600]  但其實一點也不簡單
[00:26:25.600 --> 00:26:30.320]  如果你希望得到更多的聽眾或跟隨者
[00:26:30.320 --> 00:26:32.960]  就好像今天我們所謂KOL
[00:26:32.960 --> 00:26:34.560]  那些意見領袖
[00:26:34.560 --> 00:26:36.400]  要吸引很多的聽眾
[00:26:36.400 --> 00:26:41.360]  你大概要說一些大部分人都喜歡聽的說話
[00:26:41.360 --> 00:26:44.480]  但在耶穌的教導裡面有不少
[00:26:44.480 --> 00:26:48.560]  對於很多人來說是難以接受的說話
[00:26:48.560 --> 00:26:51.840]  單單只是說要背起十字架
[00:26:51.840 --> 00:26:54.160]  來跟從耶穌
[00:26:54.160 --> 00:26:55.520]  用俗語來說
[00:26:55.520 --> 00:26:58.720]  是一種講客的說話
[00:26:58.720 --> 00:27:00.880]  我來到要我付出代價
[00:27:00.880 --> 00:27:03.920]  哪裡會想跟隨你
[00:27:03.920 --> 00:27:07.360]  說一些令人難以接受的要求
[00:27:07.360 --> 00:27:09.200]  是很難的
[00:27:09.200 --> 00:27:14.000]  難怪今天有不少的傳導人都會被批評
[00:27:14.000 --> 00:27:19.600]  他們傳講的可能只是一個宣講幸福的福音
[00:27:19.600 --> 00:27:23.680]  而不是一個付上代價的福音
[00:27:23.680 --> 00:27:25.840]  如果一個講求幸福的福音
[00:27:25.840 --> 00:27:28.400]  只是關乎個人的福祉
[00:27:28.400 --> 00:27:31.360]  可以對周圍漠不關心
[00:27:31.360 --> 00:27:33.760]  我們要不斷地反問自己
[00:27:33.760 --> 00:27:38.000]  究竟我們教導人去遵守主的吩咐
[00:27:38.000 --> 00:27:44.080]  還是只是按照人的喜好來調整主的吩咐
[00:27:44.080 --> 00:27:47.200]  這是我們去領受大使命的時候
[00:27:47.200 --> 00:27:49.200]  需要認真的反思
[00:27:49.200 --> 00:27:53.600]  當我們將焦點放在大使命的吩咐的時候
[00:27:53.600 --> 00:27:55.440]  我們有一點
[00:27:55.440 --> 00:27:57.840]  很多時候會忽略的
[00:27:57.840 --> 00:28:01.120]  就是基督的終極的應許
[00:28:01.120 --> 00:28:02.320]  在經文中耶穌說
[00:28:02.320 --> 00:28:06.640]  「我就嘗與你們同在直到世界的末了」
[00:28:06.640 --> 00:28:09.040]  這個「應許」我們是懂得背
[00:28:09.040 --> 00:28:14.400]  但我們卻沒有仔細去理解究竟是甚麼事
[00:28:14.400 --> 00:28:16.880]  《馬太福音》的作者很刻意提到耶穌說
[00:28:16.880 --> 00:28:19.440]  「我就嘗與你們同在」
[00:28:19.440 --> 00:28:23.920]  其實這是呼應在《馬太福音》第一章二十三節
[00:28:23.920 --> 00:28:25.600]  耶穌來到這個世界的時候
[00:28:25.600 --> 00:28:28.960]  祂被稱為「以馬來利」
[00:28:28.960 --> 00:28:32.880]  「以馬來利」的意思就是「上帝與我們同在」
[00:28:32.880 --> 00:28:36.960]  耶穌的降生顯明就是「上帝與我們同在」
[00:28:36.960 --> 00:28:40.800]  祂縱然復活之後升天不再在世間
[00:28:40.800 --> 00:28:45.280]  但因著祂的門徒能夠遵守祂的吩咐
[00:28:45.280 --> 00:28:48.720]  也教導其他人去遵守
[00:28:48.720 --> 00:28:51.920]  結果世上每一個人
[00:28:51.920 --> 00:28:57.600]  都會因著認識並且遵行基督的吩咐
[00:28:57.600 --> 00:29:02.640]  經驗到上帝仍然與我們同在
[00:29:02.640 --> 00:29:05.920]  今天我們是否經驗到
[00:29:05.920 --> 00:29:09.200]  上帝仍然與我們同在呢?
[00:29:09.200 --> 00:29:11.040]  如果我們自己經驗到的時候
[00:29:11.040 --> 00:29:15.920]  我們如何讓人經驗到上帝與我們同在呢?
[00:29:15.920 --> 00:29:19.200]  或者這可能真是我們的疑問
[00:29:19.200 --> 00:29:21.280]  我們會問上帝今天
[00:29:21.280 --> 00:29:24.240]  是否仍然與我們同在呢?
[00:29:24.240 --> 00:29:25.920]  如果上帝還在的時候
[00:29:25.920 --> 00:29:29.040]  為何會有這麼多的苦難、打擊
[00:29:29.040 --> 00:29:32.720]  來到我們當中呢?
[00:29:32.720 --> 00:29:34.080]  弟兄姊妹
[00:29:34.080 --> 00:29:36.160]  這是上帝的問題
[00:29:36.160 --> 00:29:38.640]  還是我們的問題呢?
[00:29:38.640 --> 00:29:43.280]  當我們沒有盡力按照主的吩咐
[00:29:43.280 --> 00:29:47.600]  亦未能讓萬民來作主的門徒的時候
[00:29:47.600 --> 00:29:50.400]  恐怕我們真的難以經驗
[00:29:50.400 --> 00:29:53.440]  上帝仍然與我們同在
[00:29:53.440 --> 00:29:56.080]  不過主的應許是十分真實的
[00:29:56.080 --> 00:29:59.520]  如果我們真的奉基督的命令而行
[00:29:59.520 --> 00:30:02.720]  我們必然會經驗祂的同在
[00:30:02.720 --> 00:30:04.800]  我認識不少弟兄姊妹
[00:30:04.800 --> 00:30:06.800]  他們信主的經歷
[00:30:06.800 --> 00:30:09.920]  多數在生命最低沉的時刻
[00:30:09.920 --> 00:30:12.960]  在無助、孤單的當中
[00:30:12.960 --> 00:30:16.720]  有基督徒的朋友、真誠的相伴
[00:30:16.720 --> 00:30:20.240]  可能大家自己亦都是這樣經歷
[00:30:20.240 --> 00:30:23.680]  事情或者不能因此而改變
[00:30:23.680 --> 00:30:26.800]  但至少感覺到有人關心
[00:30:26.800 --> 00:30:28.720]  有人在支持
[00:30:28.720 --> 00:30:32.160]  這是同行、同在的力量
[00:30:32.160 --> 00:30:35.920]  使人有力氣可以撐下去
[00:30:35.920 --> 00:30:39.280]  可以預計未來的日子
[00:30:39.280 --> 00:30:42.320]  仍然有很多難關在前面
[00:30:42.320 --> 00:30:44.720]  我們作為主的門徒
[00:30:44.720 --> 00:30:46.560]  奉基督的命令
[00:30:46.560 --> 00:30:49.600]  去使人作門徒
[00:30:49.600 --> 00:30:52.000]  進行基督的吩咐
[00:30:52.000 --> 00:30:54.000]  讓人去經驗
[00:30:54.000 --> 00:30:57.600]  上帝仍然與我們同在
[00:30:57.600 --> 00:31:00.560]  你是否已經領受了這個命令?
[00:31:00.560 --> 00:31:04.160]  你會否去奉命行事呢?
[00:31:04.160 --> 00:31:06.960]  求主賜恩
[00:31:06.960 --> 00:31:08.720]  加我們力量
[00:31:08.720 --> 00:31:10.720]  阿們
