
[00:00:00.800 --> 00:00:03.240]  各位好,先跟大家拜個年
[00:20:32.340 --> 00:20:35.340]  一聽就明白的,一聽就懂的
[00:20:35.340 --> 00:20:38.340]  一些歌曲,就將他做個remix
[00:20:38.340 --> 00:20:41.340]  然後聽起來是
[00:20:41.340 --> 00:20:44.340]  很像,很熟悉,但是又很陌生
[00:20:44.340 --> 00:20:47.340]  保羅寫封信
[00:20:47.340 --> 00:20:50.340]  給教會的時候,你就發現
[00:20:50.340 --> 00:20:53.340]  原來有一些事他做了,當時的人會覺得
[00:20:53.340 --> 00:20:56.340]  很突然,很詫異
[00:20:56.340 --> 00:20:59.340]  這裡給一個outline
[00:20:59.340 --> 00:21:02.340]  第五章,第六章,講到這些所謂
[00:21:02.340 --> 00:21:05.340]  Household management的時候
[00:21:05.340 --> 00:21:08.340]  講這三件事的時候,保羅做了什麼
[00:21:08.340 --> 00:21:11.340]  我試試去demonstrate,當時的人
[00:21:11.340 --> 00:21:14.340]  我們回到第一世紀
[00:21:14.340 --> 00:21:17.340]  婚禮的時候,讀這段聖經
[00:21:17.340 --> 00:21:20.340]  再聽這段聖經有什麼不同
[00:21:20.340 --> 00:21:23.340]  第一世紀的人,在他耳中
[00:21:23.340 --> 00:21:26.340]  他聽見這些教導的時候,他會有什麼反應
[00:21:26.340 --> 00:21:29.340]  首先,五章二十二節
[00:21:29.340 --> 00:21:32.340]  他說你們作妻子的wives
[00:21:32.340 --> 00:21:35.340]  listen,當時
[00:21:35.340 --> 00:21:38.340]  大部分第一手的讀者
[00:21:38.340 --> 00:21:41.340]  去聽這段聖經的,應該是男人
[00:21:41.340 --> 00:21:44.340]  男人
[00:21:44.340 --> 00:21:47.340]  聽到那個牧師在讀,作妻子的
[00:21:47.340 --> 00:21:50.340]  你們凡事要馴服等等,男人會怎樣
[00:21:50.340 --> 00:21:53.340]  of course
[00:21:53.340 --> 00:21:56.340]  of course
[00:21:56.340 --> 00:21:59.340]  當然是叫老婆聽話
[00:21:59.340 --> 00:22:02.340]  但到五章二十五節
[00:22:02.340 --> 00:22:05.340]  講了幾節,講到妻子要做什麼
[00:22:05.340 --> 00:22:08.340]  of course,大家知道
[00:22:08.340 --> 00:22:11.340]  二十五節,他說,你們作丈夫的
[00:22:11.340 --> 00:22:14.340]  servants,listen up
[00:22:14.340 --> 00:22:17.340]  聽清楚,我想講什麼
[00:22:17.340 --> 00:22:20.340]  你記得他講什麼,二十五節到三十三節
[00:22:20.340 --> 00:22:23.340]  那段很長,突然間
[00:22:23.340 --> 00:22:26.340]  聽起來的時候,為什麼要燒我的答案
[00:22:26.340 --> 00:22:29.340]  就是要燒你的答案
[00:22:29.340 --> 00:22:32.340]  二十五節到三十三節
[00:22:32.340 --> 00:22:35.340]  講什麼,耶穌作為一個榜樣
[00:22:35.340 --> 00:22:38.340]  他怎樣去管理教會
[00:22:38.340 --> 00:22:41.340]  是為教會捨身
[00:22:41.340 --> 00:22:44.340]  愛教會,愛到一個地步,愛到底
[00:22:44.340 --> 00:22:47.340]  這個就是真正的主
[00:22:47.340 --> 00:22:50.340]  丈夫你怎樣這樣去做
[00:22:50.340 --> 00:22:53.340]  如果你想想第一世紀的時候
[00:22:53.340 --> 00:22:56.340]  坐在婚禮上,如果我是男人,我真的不太舒服
[00:22:56.340 --> 00:22:59.340]  平時我作主
[00:22:59.340 --> 00:23:02.340]  無緣無故去到教會的時候
[00:23:02.340 --> 00:23:05.340]  那個牧師保羅
[00:23:05.340 --> 00:23:08.340]  講這種話,燒我的答案
[00:23:08.340 --> 00:23:11.340]  好了,這個就算了
[00:23:11.340 --> 00:23:14.340]  作丈夫的,又要拿這個,又要拿那個,耶穌是主
[00:23:14.340 --> 00:23:17.340]  然後六章一至三節
[00:23:17.340 --> 00:23:20.340]  就作兒女,當時家庭教會也有小孩
[00:23:20.340 --> 00:23:23.340]  聽完
[00:23:23.340 --> 00:23:26.340]  兒女要做什麼
[00:23:26.340 --> 00:23:29.340]  要信從父母
[00:23:29.340 --> 00:23:32.340]  男人的話,怎麼聽這段時間
[00:23:32.340 --> 00:23:35.340]  當然了
[00:23:35.340 --> 00:23:38.340]  但是六章四節
[00:23:38.340 --> 00:23:41.340]  就說,喂,父親
[00:23:41.340 --> 00:23:44.340]  要在主裡面去教養
[00:23:44.340 --> 00:23:47.340]  你的兒女
[00:23:47.340 --> 00:23:50.340]  不要激怒他們
[00:23:50.340 --> 00:23:53.340]  不要令他們發怒
[00:23:53.340 --> 00:23:56.340]  要去愛他們等等
[00:23:56.340 --> 00:23:59.340]  這裡又燒了他的答案
[00:23:59.340 --> 00:24:02.340]  六章五節八節
[00:24:02.340 --> 00:24:05.340]  作僕人的,打工的
[00:24:05.340 --> 00:24:08.340]  你要聽聽話話,要好好的做事
[00:24:08.340 --> 00:24:11.340]  忠忠心心做事
[00:24:11.340 --> 00:24:14.340]  男人聽起來的時候
[00:24:14.340 --> 00:24:17.340]  六章九節又燒他們的答案
[00:24:17.340 --> 00:24:20.340]  作主人的
[00:24:20.340 --> 00:24:23.340]  為什麼,因為耶穌才是主
[00:24:23.340 --> 00:24:26.340]  你看到保羅用一些很熟悉的格式
[00:24:26.340 --> 00:24:29.340]  或者很熟悉的說法
[00:24:29.340 --> 00:24:32.340]  去講出,在基督裡面
[00:24:32.340 --> 00:24:35.340]  如果耶穌來到家裡,來到教會的時候
[00:24:35.340 --> 00:24:38.340]  他作主的時候
[00:24:38.340 --> 00:24:41.340]  會有很多不同
[00:24:41.340 --> 00:24:44.340]  當時的人聽起來
[00:24:44.340 --> 00:24:47.340]  講到Household,怎樣處理
[00:24:47.340 --> 00:24:50.340]  怎樣處理關係的時候,當然會講什麼
[00:24:50.340 --> 00:24:53.340]  作妻子的要做什麼,作兒女的要做什麼
[00:24:53.340 --> 00:24:56.340]  作僕人的要做什麼
[00:24:56.340 --> 00:24:59.340]  誰知道在中間隔了三格
[00:24:59.340 --> 00:25:02.340]  講到當時的Household裡面
[00:25:02.340 --> 00:25:05.340]  所謂絕對的主宰,你要做什麼
[00:25:05.340 --> 00:25:08.340]  因為耶穌已經到了
[00:25:08.340 --> 00:25:11.340]  所有的關係都會再重組
[00:25:11.340 --> 00:25:14.340]  reorganize
[00:25:14.340 --> 00:25:17.340]  我記得以前
[00:25:17.340 --> 00:25:20.340]  在我還沒傳導之前
[00:25:20.340 --> 00:25:23.340]  就在一間公司打工
[00:25:23.340 --> 00:25:26.340]  一間實驗室
[00:25:26.340 --> 00:25:29.340]  在實驗室工作
[00:25:29.340 --> 00:25:32.340]  我記得,我很不喜歡一個同事
[00:25:32.340 --> 00:25:35.340]  坐在我旁邊,為什麼呢
[00:25:35.340 --> 00:25:38.340]  因為你知道我這份人,我這份人是擔屎不偷吃
[00:25:38.340 --> 00:25:41.340]  我很勤力的
[00:25:41.340 --> 00:25:44.340]  我也明白
[00:25:44.340 --> 00:25:47.340]  美國做事不可以太快
[00:25:47.340 --> 00:25:50.340]  太快就做了別人的那一份,不太好
[00:25:50.340 --> 00:25:53.340]  但是我已經慢下來
[00:25:53.340 --> 00:25:56.340]  我也很忠心地工作
[00:25:56.340 --> 00:25:59.340]  我就很不喜歡我旁邊的同事
[00:25:59.340 --> 00:26:02.340]  那個同事又遲來又早走
[00:26:02.340 --> 00:26:05.340]  天天都不工作
[00:26:05.340 --> 00:26:08.340]  在這裡懶
[00:26:08.340 --> 00:26:11.340]  一開始進去的時候,我覺得奇怪
[00:26:11.340 --> 00:26:14.340]  這個人怎麼可以做這麼多年
[00:26:14.340 --> 00:26:17.340]  是他的親戚
[00:26:17.340 --> 00:26:20.340]  原來那些「三姑六婆」
[00:26:20.340 --> 00:26:23.340]  大家在這裡,好來好去
[00:26:23.340 --> 00:26:26.340]  他就不用工作
[00:26:26.340 --> 00:26:29.340]  有一天
[00:26:29.340 --> 00:26:32.340]  上頭的老闆,CEO
[00:26:32.340 --> 00:26:35.340]  就解僱了那個部門的主管
[00:26:35.340 --> 00:26:38.340]  割了他
[00:26:38.340 --> 00:26:41.340]  第二天就換了一個新的
[00:26:41.340 --> 00:26:44.340]  那天我回到公司的時候
[00:26:44.340 --> 00:26:47.340]  我發現那星期,那個人,我很討厭那個同事
[00:26:47.340 --> 00:26:50.340]  突然間,嘩,整個人變了
[00:26:50.340 --> 00:26:53.340]  你不相信有生命改變嗎?真的生命有改變
[00:26:53.340 --> 00:26:56.340]  整個人改變了
[00:26:56.340 --> 00:26:59.340]  為什麼?連坐姿都不同了
[00:26:59.340 --> 00:27:02.340]  平時很懶,對不對
[00:27:02.340 --> 00:27:05.340]  這個叫做重組
[00:27:05.340 --> 00:27:08.340]  因為第二個主來了
[00:27:08.340 --> 00:27:11.340]  是他自己的下屬
[00:27:11.340 --> 00:27:14.340]  耶穌基督來到家庭,來到教會
[00:27:14.340 --> 00:27:17.340]  其實都是一樣
[00:27:17.340 --> 00:27:20.340]  他將那個組織轉了上下
[00:27:20.340 --> 00:27:23.340]  因為轉了另一個管理
[00:27:23.340 --> 00:27:26.340]  每一個人在整個房子裡
[00:27:26.340 --> 00:27:29.340]  包括那個主宰所謂
[00:27:29.340 --> 00:27:32.340]  男的,丈夫,父親,主人
[00:27:32.340 --> 00:27:35.340]  他的關係都完全不同
[00:27:35.340 --> 00:27:38.340]  所有的人都會被問責
[00:27:38.340 --> 00:27:41.340]  你不可以再懶
[00:27:41.340 --> 00:27:44.340]  所以你就問,到底耶穌來到的時候
[00:27:44.340 --> 00:27:47.340]  對一個家庭
[00:27:47.340 --> 00:27:50.340]  甚至所謂教會,當時的教會就是家庭
[00:27:50.340 --> 00:27:53.340]  對他們的關係應該有多大的改變
[00:27:53.340 --> 00:27:56.340]  新的主管到了
[00:27:56.340 --> 00:27:59.340]  就沒有人可以,跳來跳去
[00:27:59.340 --> 00:28:02.340]  並且這個主宰
[00:28:02.340 --> 00:28:05.340]  是一位愛我們到底的主宰
[00:28:05.340 --> 00:28:08.340]  對不對
[00:28:08.340 --> 00:28:11.340]  在當時的家規
[00:28:11.340 --> 00:28:14.340]  家庭的法規裡面
[00:28:14.340 --> 00:28:17.340]  對這個主宰是沒有什麼要求的
[00:28:17.340 --> 00:28:20.340]  對他的要求就是他要命令下面的人
[00:28:20.340 --> 00:28:23.340]  他老婆,他的子女,他的工人
[00:28:23.340 --> 00:28:26.340]  耶穌到了
[00:28:26.340 --> 00:28:29.340]  整件事就會不同
[00:28:29.340 --> 00:28:32.340]  每個人都有自己的架構
[00:28:32.340 --> 00:28:35.340]  所有的人都在主權底下
[00:28:35.340 --> 00:28:38.340]  就有分別
[00:28:38.340 --> 00:28:41.340]  以往就是左邊那個
[00:28:41.340 --> 00:28:44.340]  現在我們重新組織
[00:28:44.340 --> 00:28:47.340]  就變成什麼,所有人都在基督之下
[00:28:47.340 --> 00:28:50.340]  每個人都保持責任
[00:28:50.340 --> 00:28:53.340]  這個就是一個新的家庭
[00:28:53.340 --> 00:28:56.340]  就是一個以主位置上
[00:28:56.340 --> 00:28:59.340]  基督位置上的教會
[00:28:59.340 --> 00:29:02.340]  這個就是一個健康的家庭
[00:29:02.340 --> 00:29:05.340]  這個就是一個健康,或者合神心意的
[00:29:05.340 --> 00:29:08.340]  一個婚姻
[00:29:08.340 --> 00:29:11.340]  我不知道你作為一個人
[00:29:11.340 --> 00:29:14.340]  你的婚姻,你的家庭
[00:29:14.340 --> 00:29:17.340]  會不會有這樣想呢
[00:29:17.340 --> 00:29:20.340]  需要時刻來重組
[00:29:20.340 --> 00:29:23.340]  到底我在基督面前
[00:29:23.340 --> 00:29:26.340]  是一個好的丈夫
[00:29:26.340 --> 00:29:29.340]  不是在我太太面前
[00:29:29.340 --> 00:29:32.340]  不是太太面前那麼簡單
[00:29:32.340 --> 00:29:35.340]  我作為一個妻子,是不是在基督面前
[00:29:35.340 --> 00:29:38.340]  是合祂心意的
[00:29:38.340 --> 00:29:41.340]  我做兒女的,我是不是合上帝的心意
[00:29:41.340 --> 00:29:44.340]  等等我們需要再想一想
[00:29:44.340 --> 00:29:47.340]  怎樣在這個部門再組織的底下
[00:29:47.340 --> 00:29:50.340]  重組底下
[00:29:50.340 --> 00:29:53.340]  去生活
[00:29:53.340 --> 00:29:56.340]  因為討好的最終是誰?基督
[00:29:56.340 --> 00:29:59.340]  問責的是誰?基督
[00:29:59.340 --> 00:30:02.340]  耶穌基督
[00:30:02.340 --> 00:30:05.340]  我不知道你有沒有習慣去聽收音機
[00:30:05.340 --> 00:30:08.340]  在這裡,有沒有
[00:30:08.340 --> 00:30:11.340]  我也很少,但是很多時候開車就會有收音機
[00:30:11.340 --> 00:30:14.340]  有時候收音機著了
[00:30:14.340 --> 00:30:17.340]  我記得有一晚,我在教會做好事
[00:30:17.340 --> 00:30:20.340]  我就開車回去
[00:30:20.340 --> 00:30:23.340]  開車回去十幾分鐘
[00:30:23.340 --> 00:30:26.340]  那個錄音機就著了
[00:30:26.340 --> 00:30:29.340]  我很少會選擇什麼台
[00:30:29.340 --> 00:30:32.340]  剛剛那個台就是晚上
[00:30:32.340 --> 00:30:35.340]  晚上有什麼節目
[00:30:35.340 --> 00:30:38.340]  清潭點歌節目,那些很肉麻的
[00:30:38.340 --> 00:30:41.340]  我都不是很留意
[00:30:41.340 --> 00:30:44.340]  聽著聽著的時候
[00:30:44.340 --> 00:30:47.340]  有一個男人打電話上去
[00:30:47.340 --> 00:30:50.340]  打電話上去
[00:30:50.340 --> 00:30:53.340]  他說,我二十幾歲的這個男人
[00:30:53.340 --> 00:30:56.340]  打電話上去跟那個DJ說
[00:30:56.340 --> 00:30:59.340]  我想點首歌,給我太太
[00:30:59.340 --> 00:31:02.340]  我結了婚25年
[00:31:02.340 --> 00:31:05.340]  我一直沒有跟她說過道歉
[00:31:05.340 --> 00:31:08.340]  但是我今天想藉著這首歌
[00:31:08.340 --> 00:31:11.340]  跟她說道歉
[00:31:11.340 --> 00:31:14.340]  我開車的時候差點撞車
[00:31:14.340 --> 00:31:17.340]  很肉麻
[00:31:17.340 --> 00:31:20.340]  很肉麻,但是很感動
[00:31:20.340 --> 00:31:23.340]  it's the right thing to do
[00:31:23.340 --> 00:31:26.340]  原來這麼久都沒有一句
[00:31:26.340 --> 00:31:29.340]  合聽的話說過
[00:31:29.340 --> 00:31:32.340]  他承認自己錯
[00:31:32.340 --> 00:31:35.340]  一個男人可以五十幾歲打電話上去
[00:31:35.340 --> 00:31:38.340]  DJ點首歌,然後向太太公開道歉
[00:31:38.340 --> 00:31:44.340]  重組那個婚姻的關係
[00:31:44.340 --> 00:31:47.340]  我經常都這樣說
[00:31:47.340 --> 00:31:50.340]  在婚姻裡面
[00:31:50.340 --> 00:31:53.340]  丈夫和妻子
[00:31:53.340 --> 00:31:56.340]  是沒有win lose的結果的
[00:31:56.340 --> 00:31:59.340]  只會有win win
[00:31:59.340 --> 00:32:02.340]  或者雙敗
[00:32:02.340 --> 00:32:05.340]  不會有贏輸的,婚姻裡面
[00:32:05.340 --> 00:32:08.340]  不是我贏你輸
[00:32:08.340 --> 00:32:11.340]  或者你贏我輸,從來不會
[00:32:11.340 --> 00:32:14.340]  要麼就兩個一起贏,要麼就兩個一起輸
[00:32:14.340 --> 00:32:17.340]  這就是重組
[00:32:17.340 --> 00:32:20.340]  到底我在基督,在耶穌裡面
[00:32:20.340 --> 00:32:23.340]  我是不是真的可以忠心講道
[00:32:23.340 --> 00:32:26.340]  個old order,就是某軍
[00:32:26.340 --> 00:32:29.340]  可能以前是男人,現在可能是男或女
[00:32:29.340 --> 00:32:32.340]  看情況
[00:32:32.340 --> 00:32:35.340]  無論如何,我們正在走的方向
[00:32:35.340 --> 00:32:38.340]  就是上帝要在基督裡面重組我們所有的關係
[00:32:38.340 --> 00:32:41.340]  無論你是男或女
[00:32:41.340 --> 00:32:44.340]  我們都是為了耶穌,在基督下面
[00:32:44.340 --> 00:32:47.340]  我們做一個忠心的管家
[00:32:47.340 --> 00:32:50.340]  無論你是做丈夫也好,父親也好,媽媽也好
[00:32:50.340 --> 00:32:53.340]  妻子也好,兒女也好
[00:32:53.340 --> 00:32:56.340]  整個關係都會改變
[00:32:56.340 --> 00:32:59.340]  以前個old order 可能就是,我不想去溝通
[00:32:59.340 --> 00:33:02.340]  個new order 就是基督
[00:33:02.340 --> 00:33:05.340]  給我們的榜樣
[00:33:05.340 --> 00:33:08.340]  我們就要去溝通,學習去溝通
[00:33:08.340 --> 00:33:11.340]  學習去proactive 來溝通
[00:33:11.340 --> 00:33:14.340]  這才是一個合成心意的家庭
[00:33:14.340 --> 00:33:17.340]  以致教會的家庭都會合成心意
[00:33:17.340 --> 00:33:20.340]  以前我真的不想聊天,我不知道怎樣去表達
[00:33:20.340 --> 00:33:23.340]  現在我就要學了,因為這是一個new order
[00:33:23.340 --> 00:33:26.340]  新的order,怎樣去proactive
[00:33:26.340 --> 00:33:29.340]  怎樣去了解,然後大家
[00:33:29.340 --> 00:33:32.340]  在愛裡面能夠相連
[00:33:32.340 --> 00:33:35.340]  重組
[00:33:35.340 --> 00:33:38.340]  原因就是我知道
[00:33:38.340 --> 00:33:41.340]  我是問責於一位愛我的上帝
[00:33:41.340 --> 00:33:44.340]  最近你知道
[00:33:44.340 --> 00:33:47.340]  我女兒回了家
[00:33:47.340 --> 00:33:50.340]  跟我們住起碼會有一個學期
[00:33:50.340 --> 00:33:53.340]  因為她是教小學的
[00:33:53.340 --> 00:33:56.340]  大學快畢業了,所以她就要回來做一個實習
[00:33:56.340 --> 00:33:59.340]  所以她就回了City,回了Chicago
[00:33:59.340 --> 00:34:02.340]  她每天早上
[00:34:02.340 --> 00:34:05.340]  就吃兩隻蛋做早餐
[00:34:05.340 --> 00:34:08.340]  我也是吃兩隻蛋
[00:34:08.340 --> 00:34:11.340]  她吃兩隻蛋,我吃兩隻蛋
[00:34:11.340 --> 00:34:14.340]  不是成績吃蛋那些
[00:34:14.340 --> 00:34:17.340]  我們煎兩隻蛋,她吃兩隻,我吃兩隻
[00:34:17.340 --> 00:34:20.340]  最近我聽到
[00:34:20.340 --> 00:34:23.340]  大家知道蛋很貴
[00:34:23.340 --> 00:34:26.340]  我聽到我老婆跟我的女兒說
[00:34:26.340 --> 00:34:29.340]  她說女兒,你每天都要吃protein
[00:34:29.340 --> 00:34:32.340]  你每天吃兩隻蛋
[00:34:32.340 --> 00:34:35.340]  她說有沒有想過,現在的蛋這麼貴
[00:34:35.340 --> 00:34:38.340]  你吃一隻好了
[00:34:38.340 --> 00:34:41.340]  她說這些
[00:34:41.340 --> 00:34:44.340]  真的是金句
[00:34:44.340 --> 00:34:47.340]  她不是跟我說的
[00:34:47.340 --> 00:34:50.340]  我偷聽聽到,其實我覺得可能是她跟我說的
[00:34:50.340 --> 00:34:53.340]  這叫做
[00:34:53.340 --> 00:34:56.340]  主動,這叫做active listening
[00:34:56.340 --> 00:34:59.340]  我就說,這些蛋真的很貴
[00:34:59.340 --> 00:35:02.340]  她說完這句之後
[00:35:02.340 --> 00:35:05.340]  我就一直沒有早上吃蛋
[00:35:05.340 --> 00:35:08.340]  我就是吃Opium
[00:35:08.340 --> 00:35:11.340]  我心想
[00:35:11.340 --> 00:35:14.340]  其實都OK的
[00:35:14.340 --> 00:35:17.340]  如果我在雪櫃看到這些蛋
[00:35:17.340 --> 00:35:20.340]  我都不再發育
[00:35:20.340 --> 00:35:23.340]  吃這麼多蛋很貴
[00:35:23.340 --> 00:35:26.340]  蛋這麼貴,不知道等到什麼時候
[00:35:26.340 --> 00:35:29.340]  蛋會便宜一點,不是,等到雞年才便宜一點
[00:35:29.340 --> 00:35:32.340]  兔、龍、蛇、馬、羊、猴、雞
[00:35:32.340 --> 00:35:35.340]  哇,等了七年
[00:35:35.340 --> 00:35:38.340]  我的重點是
[00:35:38.340 --> 00:35:41.340]  是active listening
[00:35:41.340 --> 00:35:44.340]  是需要大家去理解,需要主動的
[00:35:44.340 --> 00:35:47.340]  去理解對方的需要
[00:35:47.340 --> 00:35:50.340]  這個家庭,這個婚姻,才會合成心意
[00:35:50.340 --> 00:35:53.340]  let's work on that
[00:35:53.340 --> 00:35:56.340]  重組過我們的家庭
[00:35:56.340 --> 00:35:59.340]  婚姻的關係,以致我們的教會
[00:35:59.340 --> 00:36:02.340]  都會成為一個健康的教會
[00:36:02.340 --> 00:36:05.340]  我相信這句話
[00:36:05.340 --> 00:36:08.340]  當我們教會,我們家庭
[00:36:08.340 --> 00:36:11.340]  也好,其他家庭也好
[00:36:11.340 --> 00:36:14.340]  如果家庭是健康的話,教會才會健康
[00:36:14.340 --> 00:36:17.340]  對嗎?
[00:36:17.340 --> 00:36:20.340]  let's work on that
[00:36:20.340 --> 00:36:23.340]  我們唱最後一首回應思歌
[00:36:23.340 --> 00:36:26.340]  讓上帝給我們智慧
[00:36:26.340 --> 00:36:29.340]  夫婦之間的關係
[00:36:29.340 --> 00:36:32.340]  我們和我們兒女之間的關係
[00:36:32.340 --> 00:36:35.340]  在我們主耶穌的主權之下
[00:36:35.340 --> 00:36:38.340]  我們再重組
[00:36:38.340 --> 00:36:41.340]  讓我們知道,這不是壓下來的
[00:36:41.340 --> 00:36:44.340]  上帝壓下來的命令
[00:36:44.340 --> 00:36:47.340]  因為這位主宰是愛我們的上帝
[00:36:47.340 --> 00:36:50.340]  好,我們重心得了
[00:36:50.340 --> 00:36:53.340]  主,我們再一次歡迎你
[00:36:53.340 --> 00:36:56.340]  來到我們中間
[00:36:56.340 --> 00:36:59.340]  在我們教會,在我們家庭,我們的婚姻
[00:36:59.340 --> 00:37:02.340]  我們自己個人的生命裡面
[00:37:02.340 --> 00:37:05.340]  再一次作主
[00:37:05.340 --> 00:37:08.340]  你是我們唯獨的主宰
[00:37:08.340 --> 00:37:11.340]  獨一的神
[00:37:11.340 --> 00:37:14.340]  主,讓我們以尊敬愛戴
[00:37:14.340 --> 00:37:17.340]  上帝在我們來到你面前
[00:37:17.340 --> 00:37:20.340]  再重組這個關係的時候
[00:37:20.340 --> 00:37:23.340]  讓我們站在你面前
[00:37:23.340 --> 00:37:26.340]  我們謙卑
[00:37:26.340 --> 00:37:29.340]  做你的僕人
[00:37:29.340 --> 00:37:32.340]  但是我們自己個人的生命
[00:37:32.340 --> 00:37:35.340]  在教會裡面的弟兄姊妹
[00:37:35.340 --> 00:37:38.340]  團體裡面,和其他弟兄姊妹相處
[00:37:38.340 --> 00:37:41.340]  我們自己家庭
[00:37:41.340 --> 00:37:44.340]  我們的婚姻,和兒女的關係
[00:37:44.340 --> 00:37:47.340]  甚至可能有幾代的關係
[00:37:47.340 --> 00:37:50.340]  主,我們都在你面前
[00:37:50.340 --> 00:37:53.340]  知道你是我們唯一的主宰
[00:37:53.340 --> 00:37:56.340]  主,讓我們聽見你的聲音
[00:37:56.340 --> 00:37:59.340]  觸摸到你給我們的智慧
[00:37:59.340 --> 00:38:02.340]  叫我們,每一方面,我們的管理
[00:38:02.340 --> 00:38:05.340]  是忠心的
[00:38:05.340 --> 00:38:08.340]  因而你就接受
[00:38:08.340 --> 00:38:11.340]  接受你的管教,接受你的話語
[00:38:11.340 --> 00:38:14.340]  主,讓你自己一到
[00:38:14.340 --> 00:38:17.340]  去提醒我們,去更新我們
[00:38:17.340 --> 00:38:20.340]  叫我們的生命
[00:38:20.340 --> 00:38:23.340]  是一個健康的生命,一個肅靈健康的生命
[00:38:23.340 --> 00:38:26.340]  讓我們的生命是有著
[00:38:26.340 --> 00:38:29.340]  主你給我們的大愛
[00:38:29.340 --> 00:38:32.340]  你對我們的恩典
[00:38:32.340 --> 00:38:35.340]  我們做一個忠心的管教
[00:38:35.340 --> 00:38:38.340]  討你的喜悅
[00:38:38.340 --> 00:38:41.340]  主,保守我們眾多的關係裡面
[00:38:41.340 --> 00:38:44.340]  讓我們能夠見到上帝你自己的恩典
[00:38:44.340 --> 00:38:47.340]  見到上帝你的憐憫
[00:38:47.340 --> 00:38:50.340]  再一次,我們將我們的心擺上
[00:38:50.340 --> 00:38:53.340]  祂充滿我們心靈
[00:38:53.340 --> 00:38:56.340]  正為我們真正的主宰
[00:38:56.340 --> 00:38:59.340]  讓我們有多麼的奉承
