
[00:00:00.000 --> 00:00:03.240]  「玉子豆腐大家就食得多啦」
[00:23:13.000 --> 00:23:16.000]  單單談論屬地的事
[00:23:16.000 --> 00:23:19.000]  絕對不能夠有這樣的果核
[00:23:19.000 --> 00:23:23.000]  一個普遍性的屬靈定律是
[00:23:23.000 --> 00:23:27.000]  你越多講論地上的事
[00:23:27.000 --> 00:23:29.000]  你就越屬地
[00:23:29.000 --> 00:23:32.000]  我們就越掛念地上的事
[00:23:32.000 --> 00:23:36.000]  當我們越多談論屬天的事的時候
[00:23:36.000 --> 00:23:38.000]  就會越屬天
[00:23:38.000 --> 00:23:40.000]  聖經提到有些人
[00:23:40.000 --> 00:23:42.000]  當他們談論到神的事情的時候
[00:23:42.000 --> 00:23:45.000]  有特別的 有特殊的恩典
[00:23:45.000 --> 00:23:48.000]  臨到他們身上
[00:23:48.000 --> 00:23:50.000]  馬拉基書三章十六節
[00:23:50.000 --> 00:23:53.000]  那時敬畏耶和華的彼此談論
[00:23:53.000 --> 00:23:56.000]  耶和華則以而聽
[00:23:56.000 --> 00:23:58.000]  且有紀念冊在他面前
[00:23:58.000 --> 00:24:03.000]  記錄那敬畏耶和華思念他命的人
[00:24:03.000 --> 00:24:08.000]  也在路加福音二十四章十三到十五節那裡有記載說
[00:24:08.000 --> 00:24:13.000]  正當那日 援圖中有兩個人往一個村子去
[00:24:13.000 --> 00:24:16.000]  這村子名叫以馬五試
[00:24:16.000 --> 00:24:19.000]  離耶路撒冷約有二十五里
[00:24:19.000 --> 00:24:23.000]  他們彼此談論所遇見的一切事
[00:24:23.000 --> 00:24:25.000]  正談論相問的時候
[00:24:25.000 --> 00:24:28.000]  耶穌親自就近他們
[00:24:28.000 --> 00:24:31.000]  和他們同行
[00:24:31.000 --> 00:24:35.000]  神如何 神則以而聽
[00:24:35.000 --> 00:24:40.000]  並且和他們親近同行
[00:24:40.000 --> 00:24:44.000]  這個是何等有福的恩典
[00:24:44.000 --> 00:24:46.000]  可惜不少的基督徒
[00:24:46.000 --> 00:24:50.000]  所謂相教 依食住行
[00:24:50.000 --> 00:24:53.000]  天南地北 無所不談
[00:24:53.000 --> 00:24:56.000]  但是就只是不談論神的道
[00:24:56.000 --> 00:24:59.000]  不談論神的事
[00:24:59.000 --> 00:25:02.000]  那如何彼此建立呢
[00:25:02.000 --> 00:25:06.000]  靈性又如何又長進呢
[00:25:06.000 --> 00:25:09.000]  作為教會 要反思的問題是
[00:25:09.000 --> 00:25:14.000]  我們的團體有多少真理的相交呢
[00:25:14.000 --> 00:25:18.000]  亦或我們突然有生命相交的條件
[00:25:18.000 --> 00:25:21.000]  真理相交的環境
[00:25:21.000 --> 00:25:27.000]  但是卻沒有真理相交的意欲
[00:25:27.000 --> 00:25:29.000]  第三 真正的玉子團契
[00:25:29.000 --> 00:25:32.000]  除了有生命的相交
[00:25:32.000 --> 00:25:35.000]  真理的相交之外
[00:25:35.000 --> 00:25:41.000]  我們還要有經歷的相交
[00:25:41.000 --> 00:25:45.000]  約翰一書第一章第一節
[00:25:45.000 --> 00:25:48.000]  和第三節那裡這樣說
[00:25:48.000 --> 00:25:52.000]  論到從起初原有的生命之道
[00:25:52.000 --> 00:25:54.000]  就是我們所聽見所看見
[00:25:54.000 --> 00:25:59.000]  親眼看過親手摸過的
[00:25:59.000 --> 00:26:03.000]  第三節 我們將所看見所聽見的傳給你們
[00:26:03.000 --> 00:26:05.000]  使你們與我們相交
[00:26:05.000 --> 00:26:12.000]  我們乃是與父並他兒子耶穌基督相交的
[00:26:12.000 --> 00:26:16.000]  我們所聽見所看見
[00:26:16.000 --> 00:26:20.000]  親眼看過親手摸過的
[00:26:20.000 --> 00:26:23.000]  是經歷
[00:26:23.000 --> 00:26:28.000]  我們所信的神有多大呢
[00:26:28.000 --> 00:26:30.000]  有一位神學院的教授
[00:26:30.000 --> 00:26:32.000]  有一次去到鄉下去講道
[00:26:32.000 --> 00:26:34.000]  在路上遇到一個農夫
[00:26:34.000 --> 00:26:38.000]  這個農夫說他也要去教堂去敬拜神
[00:26:38.000 --> 00:26:41.000]  教授就覺得很稀奇
[00:26:41.000 --> 00:26:43.000]  因為這個農夫看起來
[00:26:43.000 --> 00:26:46.000]  好像他沒有什麼高深的學識
[00:26:46.000 --> 00:26:53.000]  只是顯出了靈性很好的樣子
[00:26:53.000 --> 00:26:56.000]  於是他就問這個農夫
[00:26:56.000 --> 00:26:58.000]  你信了主有多久
[00:26:58.000 --> 00:27:02.000]  農夫說22年了
[00:27:02.000 --> 00:27:04.000]  教授又問
[00:27:04.000 --> 00:27:08.000]  你的神有多偉大
[00:27:08.000 --> 00:27:10.000]  各位革命姐妹 各位朋友
[00:27:10.000 --> 00:27:13.000]  你也嘗試去回答這個問題吧
[00:27:13.000 --> 00:27:17.000]  你的神有多偉大
[00:27:17.000 --> 00:27:21.000]  你的神有多偉大
[00:27:21.000 --> 00:27:23.000]  這個農夫這樣回答
[00:27:23.000 --> 00:27:25.000]  我的神非常大
[00:27:25.000 --> 00:27:26.000]  大到一個程度
[00:27:26.000 --> 00:27:29.000]  就是整個宇宙都沒有辦法
[00:27:29.000 --> 00:27:32.000]  去容納得下去
[00:27:32.000 --> 00:27:34.000]  但是我的神也非常小
[00:27:34.000 --> 00:27:35.000]  小到一個程度
[00:27:35.000 --> 00:27:39.000]  祂可以住在我心裡面
[00:27:39.000 --> 00:27:40.000]  農夫的回答
[00:27:40.000 --> 00:27:43.000]  讓這位神學院的教授非常驚訝
[00:27:43.000 --> 00:27:45.000]  並且佩服
[00:27:45.000 --> 00:27:47.000]  上帝有多大
[00:27:47.000 --> 00:27:50.000]  如果沒有真真實實經歷過神的話
[00:27:50.000 --> 00:27:55.000]  不可能有這樣的答案
[00:27:55.000 --> 00:27:56.000]  有一個故事
[00:27:56.000 --> 00:27:59.000]  講到一個英國的宣教士
[00:27:59.000 --> 00:28:02.000]  要去到中國大陸去傳福音
[00:28:02.000 --> 00:28:06.000]  不過已經是七八十年前的事了
[00:28:06.000 --> 00:28:08.000]  他就買了一張船票
[00:28:08.000 --> 00:28:10.000]  他坐船去中國
[00:28:10.000 --> 00:28:13.000]  大概當時都要差不多兩個月的時間
[00:28:13.000 --> 00:28:14.000]  才能去到
[00:28:14.000 --> 00:28:16.000]  因為他很窮
[00:28:16.000 --> 00:28:19.000]  而且教會也很弱小
[00:28:19.000 --> 00:28:23.000]  所以沒有人能夠幫助他成行
[00:28:23.000 --> 00:28:25.000]  因此他就將他所有的
[00:28:25.000 --> 00:28:27.000]  一切值錢的都賣光
[00:28:27.000 --> 00:28:29.000]  再加上一些弟兄姐妹
[00:28:29.000 --> 00:28:31.000]  給他很微小的奉獻
[00:28:31.000 --> 00:28:32.000]  剛剛好
[00:28:32.000 --> 00:28:36.000]  他能夠買到一張船票
[00:28:36.000 --> 00:28:38.000]  剩下的就是很少的
[00:28:38.000 --> 00:28:40.000]  零用錢就是這樣
[00:28:40.000 --> 00:28:42.000]  其他就什麼都沒有了
[00:28:42.000 --> 00:28:44.000]  於是他就坐船出發
[00:28:44.000 --> 00:28:46.000]  去中國宣教
[00:28:46.000 --> 00:28:49.000]  這位宣教士買了這張船票之後
[00:28:49.000 --> 00:28:50.000]  他在想
[00:28:50.000 --> 00:28:51.000]  未來兩個月左右
[00:28:51.000 --> 00:28:53.000]  我都要在船上面
[00:28:53.000 --> 00:28:58.000]  他買的也是最便宜最低等的船艙票
[00:28:58.000 --> 00:29:00.000]  他沒有東西吃
[00:29:00.000 --> 00:29:01.000]  那怎麼辦呢
[00:29:01.000 --> 00:29:05.000]  於是他就拿他最後剩下的
[00:29:05.000 --> 00:29:07.000]  一些零用錢
[00:29:07.000 --> 00:29:09.000]  買了一大袋的乾糧
[00:29:09.000 --> 00:29:11.000]  帶上船
[00:29:11.000 --> 00:29:12.000]  這兩個月
[00:29:12.000 --> 00:29:16.000]  他就只好天天吃這些乾糧
[00:29:16.000 --> 00:29:18.000]  他上船之後
[00:29:18.000 --> 00:29:21.000]  第一個星期吃這些乾糧
[00:29:21.000 --> 00:29:23.000]  就這樣過去了
[00:29:23.000 --> 00:29:26.000]  第二個星期又是吃這些乾糧
[00:29:26.000 --> 00:29:29.000]  第三個星期還是吃這些乾糧
[00:29:29.000 --> 00:29:32.000]  越吃就越覺得辛苦
[00:29:32.000 --> 00:29:36.000]  因為乾糧沒有什麼特別的營養價值
[00:29:36.000 --> 00:29:39.000]  身體也就變得很虛弱
[00:29:39.000 --> 00:29:43.000]  他在船上面最大的增戰是什麼呢
[00:29:43.000 --> 00:29:45.000]  不是吃乾糧的痛苦
[00:29:45.000 --> 00:29:48.000]  而是他每一天經過餐廳的時候
[00:29:48.000 --> 00:29:51.000]  看到裡面香噴噴的食物
[00:29:51.000 --> 00:29:54.000]  每當他看到這些食物的時候
[00:29:54.000 --> 00:29:56.000]  寫到他就越來越難受
[00:29:56.000 --> 00:30:00.000]  只好立刻回到他的船艙裡面
[00:30:00.000 --> 00:30:02.000]  去吃他的乾糧
[00:30:02.000 --> 00:30:06.000]  最後船終於就來要到中國了
[00:30:06.000 --> 00:30:09.000]  那個是在船上面的最後一天
[00:30:09.000 --> 00:30:12.000]  也是吃最後一餐的時候
[00:30:12.000 --> 00:30:15.000]  所以他就鼓起勇氣走到廚師的面前
[00:30:15.000 --> 00:30:17.000]  他說 廚師先生
[00:30:17.000 --> 00:30:19.000]  我已經在船上面吃乾糧
[00:30:19.000 --> 00:30:21.000]  幾乎吃了差不多兩個月
[00:30:21.000 --> 00:30:24.000]  但是我每一天經過你的餐廳的時候
[00:30:24.000 --> 00:30:26.000]  我聞到這些香噴噴的食物
[00:30:26.000 --> 00:30:29.000]  我就有覺得很大的誘惑
[00:30:29.000 --> 00:30:31.000]  今天是最後一餐了
[00:30:31.000 --> 00:30:32.000]  吃完這一餐
[00:30:32.000 --> 00:30:33.000]  我明天就要上岸了
[00:30:33.000 --> 00:30:34.000]  廚師先生
[00:30:34.000 --> 00:30:38.000]  你可不可以給我吃一餐熱的食物
[00:30:38.000 --> 00:30:42.000]  一餐可口的菜餚 好不好呢
[00:30:42.000 --> 00:30:45.000]  這個廚師聽到他這麼說就對他說
[00:30:45.000 --> 00:30:48.000]  你是不是偷渡上來的
[00:30:48.000 --> 00:30:49.000]  他立刻解釋
[00:30:49.000 --> 00:30:51.000]  不是啊 你看看
[00:30:51.000 --> 00:30:54.000]  我有張船票在這裡
[00:30:54.000 --> 00:30:58.000]  廚師望著這位孫教士說
[00:30:58.000 --> 00:31:00.000]  你既然有船票
[00:31:00.000 --> 00:31:02.000]  難道你不知道嗎
[00:31:02.000 --> 00:31:04.000]  擁有這張船票的人
[00:31:04.000 --> 00:31:08.000]  每一天都可以來餐廳吃飯的
[00:31:08.000 --> 00:31:11.000]  各位朋友 各位弟兄姊妹
[00:31:11.000 --> 00:31:13.000]  其實同樣的
[00:31:13.000 --> 00:31:15.000]  我們信主之後
[00:31:15.000 --> 00:31:20.000]  我們每一天都有跟神同在
[00:31:20.000 --> 00:31:21.000]  我們每一天
[00:31:21.000 --> 00:31:24.000]  神都跟我們同在
[00:31:24.000 --> 00:31:25.000]  每一天
[00:31:25.000 --> 00:31:29.000]  其實我們都可以經歷神的大能
[00:31:29.000 --> 00:31:31.000]  但是我們卻選擇
[00:31:31.000 --> 00:31:34.000]  仍然的靠自己
[00:31:34.000 --> 00:31:38.000]  仍然靠著自己的酬算去過活
[00:31:38.000 --> 00:31:39.000]  所以
[00:31:39.000 --> 00:31:42.000]  我們每一天都要經歷神
[00:31:42.000 --> 00:31:44.000]  怎樣經歷神呢
[00:31:44.000 --> 00:31:48.000]  詩人在詩篇105篇三到四節裡說
[00:31:48.000 --> 00:31:51.000]  要以他的姓名跨遙
[00:31:51.000 --> 00:31:55.000]  尋求耶和華的人心中應當歡喜
[00:31:55.000 --> 00:31:58.000]  要尋求耶和華與他的能力
[00:31:58.000 --> 00:32:01.000]  事實上尋求他的名
[00:32:01.000 --> 00:32:03.000]  seek his face
[00:32:03.000 --> 00:32:06.000]  經歷神
[00:32:06.000 --> 00:32:10.000]  前幾年在香港的一次馬拉松
[00:32:10.000 --> 00:32:11.000]  有兩個參賽者
[00:32:11.000 --> 00:32:12.000]  一個是盲的
[00:32:12.000 --> 00:32:14.000]  一個是沒有了雙臂的
[00:32:14.000 --> 00:32:16.000]  他們兩個互相扶持
[00:32:16.000 --> 00:32:17.000]  艱難重重
[00:32:17.000 --> 00:32:21.000]  一個說我是他的手 他是我的眼
[00:32:21.000 --> 00:32:27.000]  這個就是團契 這個就是團結
[00:32:27.000 --> 00:32:31.000]  2008年在汶川地震失去了雙腳的廖智
[00:32:31.000 --> 00:32:35.000]  能夠繼續成為出色的舞蹈家
[00:32:35.000 --> 00:32:37.000]  一定有很多同袍
[00:32:37.000 --> 00:32:40.000]  跟他並肩 一起經歷
[00:32:40.000 --> 00:32:44.000]  這個就是團契 這個就是團結
[00:32:44.000 --> 00:32:47.000]  在出生的時候就患有
[00:32:47.000 --> 00:32:50.000]  先天性四肢切斷症的報導家
[00:32:50.000 --> 00:32:52.000]  力克·胡哲
[00:32:52.000 --> 00:32:55.000]  曾都是用他們一個團隊
[00:32:55.000 --> 00:32:57.000]  一起經歷
[00:32:57.000 --> 00:33:01.000]  這個就是團契 這個就是團結
[00:33:01.000 --> 00:33:03.000]  生活裡面其實我們見到
[00:33:03.000 --> 00:33:06.000]  很多不同的感人的場面
[00:33:06.000 --> 00:33:10.000]  都是團契很好的借鏡
[00:33:10.000 --> 00:33:14.000]  由團契到團結都是經歷
[00:33:14.000 --> 00:33:17.000]  都是感動 都是感人
[00:33:17.000 --> 00:33:19.000]  其實約翰所說的生命之道
[00:33:19.000 --> 00:33:22.000]  最具體的表現就是耶穌基督
[00:33:22.000 --> 00:33:25.000]  耶穌基督是神的道
[00:33:25.000 --> 00:33:27.000]  在約翰福音一章一節
[00:33:27.000 --> 00:33:31.000]  「太初有道 道與神同在 道就是神」
[00:33:31.000 --> 00:33:33.000]  一章十四節
[00:33:33.000 --> 00:33:36.000]  「道承認肉身住在我們中間
[00:33:36.000 --> 00:33:38.000]  眾眾緩緩的有 因典有 真理
[00:33:38.000 --> 00:33:40.000]  我們也見過他的榮光
[00:33:40.000 --> 00:33:43.000]  正是父獨生子的榮光
[00:33:43.000 --> 00:33:47.000]  他就是道路 真理 生命」
[00:33:47.000 --> 00:33:53.000]  但是約翰不單止告訴我們
[00:33:53.000 --> 00:33:57.000]  這個不單止是頭腦上面的認知
[00:33:57.000 --> 00:34:02.000]  因為他說在約翰一書一章一到二節裡
[00:34:02.000 --> 00:34:03.000]  他這樣說
[00:34:03.000 --> 00:34:06.000]  「就是我們所聽見所看見
[00:34:06.000 --> 00:34:09.000]  親眼看過 親手摸過的」
[00:34:09.000 --> 00:34:10.000]  第二節
[00:34:10.000 --> 00:34:13.000]  「現在有作見證 將言與父同在
[00:34:13.000 --> 00:34:18.000]  且顯現與我們永遠的生命全給你們」
[00:34:18.000 --> 00:34:20.000]  我們信主的人
[00:34:20.000 --> 00:34:24.000]  不是單單頭腦上知道一些知識
[00:34:24.000 --> 00:34:28.000]  我們是實實在在地經歷過神
[00:34:28.000 --> 00:34:32.000]  當我們跟信徒相交的時候
[00:34:32.000 --> 00:34:36.000]  我們不只是將一些屬靈的知識
[00:34:36.000 --> 00:34:39.000]  大家交流一下而已
[00:34:39.000 --> 00:34:42.000]  而是分享神在我們自己的生活
[00:34:42.000 --> 00:34:45.000]  在我們生命當中的作為
[00:34:45.000 --> 00:34:50.000]  一個信徒有多麼屬靈
[00:34:50.000 --> 00:34:52.000]  不是看你讀了多少本書
[00:34:52.000 --> 00:34:55.000]  不是看你讀了聖經多少次
[00:34:55.000 --> 00:34:59.000]  又或者能夠講多少的高言大字
[00:34:59.000 --> 00:35:04.000]  而是看他親身經歷過神多少次
[00:35:04.000 --> 00:35:07.000]  有些信徒很喜歡討論聖經的問題
[00:35:07.000 --> 00:35:09.000]  又或者神學的知識
[00:35:09.000 --> 00:35:14.000]  但是卻不多分享他們所經歷神的事
[00:35:14.000 --> 00:35:16.000]  這是失去了平衡
[00:35:16.000 --> 00:35:19.000]  甚至可能是他們企圖用頭腦的知識
[00:35:19.000 --> 00:35:24.000]  來遮掩自己靈性上的缺乏
[00:35:24.000 --> 00:35:27.000]  我們若果是真誠地愛主
[00:35:27.000 --> 00:35:30.000]  忠心向主的吩咐
[00:35:30.000 --> 00:35:33.000]  我們必定在生活上、在追求上
[00:35:33.000 --> 00:35:36.000]  在侍奉上、在爭戰上
[00:35:36.000 --> 00:35:40.000]  時時經歷神的帶領和作為
[00:35:40.000 --> 00:35:43.000]  不會只是將別人的領受
[00:35:43.000 --> 00:35:48.000]  又或者經歷在書本裡面搬出來
[00:35:48.000 --> 00:35:54.000]  自己好像一點都從來沒有經歷過
[00:35:54.000 --> 00:35:57.000]  一個好的團契相交
[00:35:57.000 --> 00:36:01.000]  就是以耶穌基督為中心
[00:36:01.000 --> 00:36:06.000]  各人分享主在自己身上的作為和恩典
[00:36:06.000 --> 00:36:08.000]  使眾人因為這些見證
[00:36:08.000 --> 00:36:10.000]  心裡面得著平安
[00:36:10.000 --> 00:36:13.000]  心裡面得著安慰和激勵
[00:36:13.000 --> 00:36:17.000]  將榮耀歸於神
[00:36:17.000 --> 00:36:23.000]  「育子團契」就是恩著主的生命之道
[00:36:23.000 --> 00:36:26.000]  我們有生命的相交
[00:36:26.000 --> 00:36:29.000]  靠著主的話語、主的真理
[00:36:29.000 --> 00:36:33.000]  我們有真理的相交
[00:36:33.000 --> 00:36:35.000]  主住在我們中間
[00:36:35.000 --> 00:36:37.000]  成為我們的好朋友
[00:36:37.000 --> 00:36:39.000]  有恩典、有真理
[00:36:39.000 --> 00:36:41.000]  成為我們的恩友
[00:36:41.000 --> 00:36:44.000]  讓我們有經歷的相交
[00:36:44.000 --> 00:36:49.000]  讓我們由團契走到團結
[00:36:49.000 --> 00:36:53.000]  今天我先和大家分享
[00:36:53.000 --> 00:36:57.000]  這八大要素裡面的三個重要因素
[00:36:57.000 --> 00:37:01.000]  下次我們再分享其他的
[00:37:01.000 --> 00:37:02.000]  就在這個時候
[00:37:02.000 --> 00:37:03.000]  讓我們大家一起低頭
[00:37:03.000 --> 00:37:07.000]  我們祈禱
[00:37:07.000 --> 00:37:09.000]  張教主我們多謝你
[00:37:09.000 --> 00:37:13.000]  你給我們有主你的生命
[00:37:13.000 --> 00:37:16.000]  給我們有你說我們預備的
[00:37:16.000 --> 00:37:21.000]  在生命當中和你一起並肩共行的
[00:37:21.000 --> 00:37:24.000]  除了你之外還有很多的弟兄姊妹
[00:37:24.000 --> 00:37:28.000]  在生命裡面也給我們很多的朋友
[00:37:28.000 --> 00:37:31.000]  我們盼望這些朋友早日
[00:37:31.000 --> 00:37:36.000]  成為我們的弟兄姊妹
[00:37:36.000 --> 00:37:40.000]  在我們一起共行的日子裡面
[00:37:40.000 --> 00:37:47.000]  給我們所說的不是普通的閒話家常
[00:37:47.000 --> 00:37:49.000]  也不是天南地北
[00:37:49.000 --> 00:37:53.000]  還是什麼都說不說理
[00:37:53.000 --> 00:37:56.000]  給我們集中的對準你的
[00:37:56.000 --> 00:38:00.000]  在當中我們有生命的相交
[00:38:00.000 --> 00:38:05.000]  彼此分享生命當中的經歷理
[00:38:05.000 --> 00:38:10.000]  也給我們分享在聖經在你的話語裡面
[00:38:10.000 --> 00:38:14.000]  我們認識的你認識的我們自己
[00:38:14.000 --> 00:38:17.000]  也給我們在經歷裡面
[00:38:17.000 --> 00:38:20.000]  大家彼此相交
[00:38:20.000 --> 00:38:27.000]  從而我們不單止有一個
[00:38:27.000 --> 00:38:31.000]  很好的名稱寫著神的兒女
[00:38:31.000 --> 00:38:35.000]  更加恩著我們這個身份
[00:38:35.000 --> 00:38:38.000]  我們在你的愛裡面
[00:38:38.000 --> 00:38:42.000]  更加和我們所愛的弟兄姊妹
[00:38:42.000 --> 00:38:44.000]  大家一起共行天路
[00:38:44.000 --> 00:38:47.000]  在當中和你更多的經歷
[00:38:47.000 --> 00:38:49.000]  多謝你聽我們的祈禱
[00:38:49.000 --> 00:38:51.000]  奉主耶穌基督的名
[00:38:51.000 --> 00:38:52.000]  阿們
