
[00:00:00.000 --> 00:00:03.300]  有位弟兄和他的堂妹
[00:25:12.300 --> 00:25:14.300]  當基督再來的時候
[00:25:14.300 --> 00:25:18.300]  所有的信徒都要和主聯合
[00:25:18.300 --> 00:25:21.300]  Forward Godly
[00:25:21.300 --> 00:25:22.300]  大家都知道
[00:25:22.300 --> 00:25:27.300]  劉駿濤他是《明報》前總編輯
[00:25:27.300 --> 00:25:31.300]  近日他有一個感言
[00:25:31.300 --> 00:25:35.300]  在《明報》裏可以和大家分享
[00:25:35.300 --> 00:25:40.300]  是在8月1日的A2版
[00:25:40.300 --> 00:25:44.300]  他說7月29日風和日麗
[00:25:44.300 --> 00:25:46.300]  天朗氣清
[00:25:46.300 --> 00:25:51.300]  完成上午的物理治療課之後
[00:25:51.300 --> 00:25:56.300]  我來到久違的里景灣太康街
[00:25:56.300 --> 00:26:02.300]  也就是5月前我遇襲受傷的地點
[00:26:02.300 --> 00:26:05.300]  和東區醫院的劉院長
[00:26:05.300 --> 00:26:09.300]  和兩位替我做手術的主診醫生
[00:26:09.300 --> 00:26:12.300]  吃中午飯
[00:26:12.300 --> 00:26:17.300]  這個西餐廳座無虛席
[00:26:17.300 --> 00:26:21.300]  他說我向這幾位醫生
[00:26:21.300 --> 00:26:25.300]  握要講到自己身體復康的進度
[00:26:25.300 --> 00:26:29.300]  決定在8月1日上班
[00:26:29.300 --> 00:26:33.300]  他們這樣聽到都為我開心
[00:26:33.300 --> 00:26:36.300]  到了用甜品的時候
[00:26:36.300 --> 00:26:41.300]  大家很自然提到近日香港的政局
[00:26:41.300 --> 00:26:45.300]  我看得出這幾位醫生都很擔憂
[00:26:45.300 --> 00:26:48.300]  香港的前途
[00:26:48.300 --> 00:26:52.300]  覺得社會是嚴重的撕裂
[00:26:52.300 --> 00:26:55.300]  年輕人越趨激進
[00:26:55.300 --> 00:26:58.300]  佔中爭拗不斷升級
[00:26:58.300 --> 00:27:01.300]  普選共識遙不可及
[00:27:01.300 --> 00:27:06.300]  整個社會好像被陰霾籠罩
[00:27:06.300 --> 00:27:11.300]  一幅暴風雨將臨的景象
[00:27:11.300 --> 00:27:15.300]  我對幾位醫生說不要太過悲觀
[00:27:15.300 --> 00:27:18.300]  北京的領導人不是傻的
[00:27:18.300 --> 00:27:22.300]  不會明知道沒有成功的希望
[00:27:22.300 --> 00:27:26.300]  仍然是啟動政改諮詢
[00:27:26.300 --> 00:27:30.300]  泛民主派和香港市民也不是傻
[00:27:30.300 --> 00:27:34.300]  他們都有理性務實的一面
[00:27:34.300 --> 00:27:40.300]  現在雙方還是處於測試對方底線的階段
[00:27:40.300 --> 00:27:44.300]  說話自然是比較強硬
[00:27:44.300 --> 00:27:48.300]  好像完全沒有退讓回轉的空間
[00:27:48.300 --> 00:27:52.300]  過去每次的政改爭拗
[00:27:52.300 --> 00:27:56.300]  都是出現類似的場面
[00:27:56.300 --> 00:28:00.300]  無需過早認定前途灰暗
[00:28:00.300 --> 00:28:04.300]  至於年輕人越來越激進的問題
[00:28:04.300 --> 00:28:07.300]  我跟幾位醫生說
[00:28:07.300 --> 00:28:10.300]  我們都曾經年輕過
[00:28:10.300 --> 00:28:14.300]  當年我們為了追求社會改革進步
[00:28:14.300 --> 00:28:16.300]  所做的事情
[00:28:16.300 --> 00:28:19.300]  譬如參加學生會的活動
[00:28:19.300 --> 00:28:21.300]  或者上街遊行
[00:28:21.300 --> 00:28:23.300]  在我們的父母眼中
[00:28:23.300 --> 00:28:26.300]  我們的行動都是太激進
[00:28:26.300 --> 00:28:30.300]  如今年輕一代覺得單是遊行
[00:28:30.300 --> 00:28:34.300]  不足夠去推動社會的變革
[00:28:34.300 --> 00:28:37.300]  還是要有進一步的行動
[00:28:37.300 --> 00:28:41.300]  我們可以不同意他們採取某些行動
[00:28:41.300 --> 00:28:45.300]  但是應該理解他們的內心
[00:28:45.300 --> 00:28:49.300]  不要將他們的理想和熱情
[00:28:49.300 --> 00:28:51.300]  全盤的去否定
[00:28:51.300 --> 00:28:53.300]  午飯之後
[00:28:53.300 --> 00:28:56.300]  我們緩緩的踱步離開
[00:28:56.300 --> 00:29:02.300]  餐廳大門距離當日預習位置不到100米
[00:29:02.300 --> 00:29:05.300]  當車經過的時候
[00:29:05.300 --> 00:29:10.300]  我看到出示地點的咪錶停車位
[00:29:10.300 --> 00:29:13.300]  剛剛沒有泊車空著
[00:29:13.300 --> 00:29:15.300]  陽光曬在路面
[00:29:15.300 --> 00:29:18.300]  照出一片明亮的一刻
[00:29:18.300 --> 00:29:23.300]  內心感到平靜、安詳
[00:29:23.300 --> 00:29:29.300]  回想犯罪中和這幾位醫生吃飯的時候的談話
[00:29:29.300 --> 00:29:32.300]  我猜想同樣的話題
[00:29:32.300 --> 00:29:39.300]  在近幾個月應該在很多飯局當中來交流
[00:29:39.300 --> 00:29:43.300]  更加是令很多人焦慮不安
[00:29:43.300 --> 00:29:46.300]  我不知道自己是否過份樂觀
[00:29:46.300 --> 00:29:50.300]  但多年的新聞工作經驗告訴我
[00:29:50.300 --> 00:29:55.300]  看事情不能只是看表象
[00:29:55.300 --> 00:30:01.300]  政局變化往往要等到最後一刻才決定
[00:30:01.300 --> 00:30:04.300]  我仍然固執地相信
[00:30:04.300 --> 00:30:08.300]  突破困局是有機會的
[00:30:08.300 --> 00:30:12.300]  劉駿濤先生也是一位基督徒
[00:30:12.300 --> 00:30:15.300]  很感謝神來醫治他
[00:30:15.300 --> 00:30:21.300]  透過醫生的幫助在康復當中
[00:30:21.300 --> 00:30:24.300]  在這段經文裡
[00:30:24.300 --> 00:30:29.300]  讓我們知道順從聖靈的帶領
[00:30:29.300 --> 00:30:32.300]  讓我們去信服
[00:30:32.300 --> 00:30:35.300]  被聖靈去管理我們的生活
[00:30:35.300 --> 00:30:38.300]  靠著聖靈去行事
[00:30:38.300 --> 00:30:43.300]  讓默法所要求的義可以表達出來
[00:30:43.300 --> 00:30:47.300]  隨從聖靈的人思想聖靈的事情
[00:30:47.300 --> 00:30:51.300]  當我們隨從聖靈的引導
[00:30:51.300 --> 00:30:57.300]  主賜給我們永恆的生命和平安
[00:30:57.300 --> 00:31:01.300]  讓我們必死的身體可以活過來
[00:31:01.300 --> 00:31:05.300]  以主的眼光角度來看事情
[00:31:05.300 --> 00:31:08.300]  我們一起來禱告
[00:31:16.300 --> 00:31:21.300]  親愛的主,感謝您聖經寶貴的教導
[00:31:21.300 --> 00:31:29.300]  提醒我們去信服聖靈的感動、帶領
[00:31:29.300 --> 00:31:34.300]  以致我們過一個屬靈的生活
[00:31:34.300 --> 00:31:39.300]  夢理所喜悅,行在您心意當中
[00:31:39.300 --> 00:31:44.300]  主啊,您也知道我們有很多軟弱
[00:31:44.300 --> 00:31:50.300]  很多時候都要放縱自己去得罪您
[00:31:50.300 --> 00:31:53.300]  或者得罪別人
[00:31:53.300 --> 00:31:56.300]  懇求神祢施恩憐憫
[00:31:56.300 --> 00:31:59.300]  赦免我們的過犯
[00:31:59.300 --> 00:32:03.300]  賜給我們一個信服的心
[00:32:03.300 --> 00:32:06.300]  一個服人的態度
[00:32:06.300 --> 00:32:09.300]  凡事去信服主
[00:32:09.300 --> 00:32:13.300]  願意和您更親近
[00:32:13.300 --> 00:32:16.300]  去研讀聖言
[00:32:16.300 --> 00:32:23.300]  凡事可以藉著禱告、祈求和感謝
[00:32:23.300 --> 00:32:29.300]  以致我們清晰神理自己的帶領
[00:32:29.300 --> 00:32:33.300]  以上的祈禱奉耶穌基督的聖名
[00:32:33.300 --> 00:32:35.300]  阿們
