
[00:00:00.000 --> 00:00:02.000]  孔子明門後亭 節會平安
[00:12:10.000 --> 00:12:11.000]  誰是摩亞人啊聖經
[00:12:11.000 --> 00:12:12.000]  誰是摩亞人啊聖經
[00:12:12.000 --> 00:12:13.000]  誰是摩亞人啊聖經
[00:12:13.000 --> 00:12:14.000]  誰是摩亞人啊聖經
[00:12:14.000 --> 00:12:15.000]  誰是摩亞人啊聖經
[00:12:15.000 --> 00:12:16.000]  誰是摩亞人啊聖經
[00:12:16.000 --> 00:12:17.000]  誰是摩亞人啊聖經
[00:12:17.000 --> 00:12:18.000]  誰是摩亞人啊聖經
[00:12:18.000 --> 00:12:19.000]  誰是摩亞人啊聖經
[00:12:19.000 --> 00:12:22.000]  誰是摩亞人啊聖經
[00:12:22.000 --> 00:12:23.000]  誰是摩亞人啊聖經
[00:12:23.000 --> 00:12:24.000]  誰是摩亞人啊聖經
[00:12:24.000 --> 00:12:25.000]  誰是摩亞人啊聖經
[00:12:25.000 --> 00:12:26.000]  誰是摩亞人啊聖經
[00:12:26.000 --> 00:12:27.000]  誰是摩亞人啊聖經
[00:12:27.000 --> 00:12:28.000]  誰是摩亞人啊聖經
[00:12:28.000 --> 00:12:29.000]  誰是摩亞人啊聖經
[00:12:29.000 --> 00:12:30.000]  誰是摩亞人啊聖經
[00:12:30.000 --> 00:12:31.000]  誰是摩亞人啊聖經
[00:12:31.000 --> 00:12:32.000]  誰是摩亞人啊聖經
[00:12:32.000 --> 00:12:33.000]  誰是摩亞人啊聖經
[00:12:33.000 --> 00:12:34.000]  誰是摩亞人啊聖經
[00:12:34.000 --> 00:12:35.000]  誰是摩亞人啊聖經
[00:12:35.000 --> 00:12:36.000]  誰是摩亞人啊聖經
[00:12:36.000 --> 00:12:37.000]  誰是摩亞人啊聖經
[00:12:37.000 --> 00:12:38.000]  誰是摩亞人啊聖經
[00:12:38.000 --> 00:12:39.000]  誰是摩亞人啊聖經
[00:12:39.000 --> 00:12:54.000]  誰是摩亞人啊聖經
[00:12:54.000 --> 00:12:55.000]  誰是摩亞人啊聖經
[00:12:55.000 --> 00:12:56.000]  誰是摩亞人啊聖經
[00:12:56.000 --> 00:12:57.000]  誰是摩亞人啊聖經
[00:12:57.000 --> 00:12:58.000]  誰是摩亞人啊聖經
[00:12:58.000 --> 00:12:59.000]  誰是摩亞人啊聖經
[00:12:59.000 --> 00:13:00.000]  誰是摩亞人啊聖經
[00:13:00.000 --> 00:13:01.000]  誰是摩亞人啊聖經
[00:13:01.000 --> 00:13:02.000]  誰是摩亞人啊聖經
[00:13:02.000 --> 00:13:03.000]  誰是摩亞人啊聖經
[00:13:03.000 --> 00:13:04.000]  誰是摩亞人啊聖經
[00:13:04.000 --> 00:13:05.000]  誰是摩亞人啊聖經
[00:13:05.000 --> 00:13:06.000]  誰是摩亞人啊聖經
[00:13:06.000 --> 00:13:07.000]  誰是摩亞人啊聖經
[00:13:07.000 --> 00:13:08.000]  誰是摩亞人啊聖經
[00:13:08.000 --> 00:13:09.000]  誰是摩亞人啊聖經
[00:13:09.000 --> 00:13:10.000]  誰是摩亞人啊聖經
[00:13:10.000 --> 00:13:11.000]  誰是摩亞人啊聖經
[00:13:11.000 --> 00:13:12.000]  誰是摩亞人啊聖經
[00:13:12.000 --> 00:13:13.000]  誰是摩亞人啊聖經
[00:13:13.000 --> 00:13:14.000]  誰是摩亞人啊聖經
[00:13:14.000 --> 00:13:15.000]  誰是摩亞人啊聖經
[00:13:15.000 --> 00:13:16.000]  誰是摩亞人啊聖經
[00:13:16.000 --> 00:13:17.000]  誰是摩亞人啊聖經
[00:13:17.000 --> 00:13:18.000]  誰是摩亞人啊聖經
[00:13:18.000 --> 00:13:19.000]  誰是摩亞人啊聖經
[00:13:19.000 --> 00:13:20.000]  誰是摩亞人啊聖經
[00:13:20.000 --> 00:13:21.000]  誰是摩亞人啊聖經
[00:13:21.000 --> 00:13:22.000]  誰是摩亞人啊聖經
[00:13:22.000 --> 00:13:23.000]  誰是摩亞人啊聖經
[00:13:23.000 --> 00:13:24.000]  誰是摩亞人啊聖經
[00:13:24.000 --> 00:13:25.000]  誰是摩亞人啊聖經
[00:13:25.000 --> 00:13:26.000]  誰是摩亞人啊聖經
[00:13:26.000 --> 00:13:41.000]  誰是摩亞人啊聖經
[00:13:56.000 --> 00:13:57.000]  是影響非靈界的事情
[00:13:57.000 --> 00:13:58.000]  是影響非靈界的事情
[00:13:58.000 --> 00:13:59.000]  是影響非靈界的事情
[00:13:59.000 --> 00:14:00.000]  是影響非靈界的事情
[00:14:00.000 --> 00:14:01.000]  是影響非靈界的事情
[00:14:01.000 --> 00:14:02.000]  是影響非靈界的事情
[00:14:02.000 --> 00:14:03.000]  是影響非靈界的事情
[00:14:03.000 --> 00:14:04.000]  是影響非靈界的事情
[00:14:04.000 --> 00:14:05.000]  是影響非靈界的事情
[00:14:05.000 --> 00:14:06.000]  是影響非靈界的事情
[00:14:06.000 --> 00:14:07.000]  是影響非靈界的事情
[00:14:07.000 --> 00:14:08.000]  是影響非靈界的事情
[00:14:08.000 --> 00:14:09.000]  是影響非靈界的事情
[00:14:09.000 --> 00:14:10.000]  是影響非靈界的事情
[00:14:10.000 --> 00:14:11.000]  是影響非靈界的事情
[00:14:11.000 --> 00:14:12.000]  是影響非靈界的事情
[00:14:12.000 --> 00:14:13.000]  是影響非靈界的事情
[00:14:13.000 --> 00:14:14.000]  是影響非靈界的事情
[00:14:14.000 --> 00:14:43.000]  是影響非靈界的事情
[00:14:44.000 --> 00:14:45.000]  是影響非靈界的事情
[00:14:45.000 --> 00:14:46.000]  是影響非靈界的事情
[00:14:46.000 --> 00:14:47.000]  是影響非靈界的事情
[00:14:47.000 --> 00:14:48.000]  是影響非靈界的事情
[00:14:48.000 --> 00:14:49.000]  是影響非靈界的事情
[00:14:49.000 --> 00:14:50.000]  是影響非靈界的事情
[00:14:50.000 --> 00:14:51.000]  是影響非靈界的事情
[00:14:51.000 --> 00:14:52.000]  是影響非靈界的事情
[00:14:52.000 --> 00:14:53.000]  是影響非靈界的事情
[00:14:53.000 --> 00:14:54.000]  是影響非靈界的事情
[00:14:54.000 --> 00:14:55.000]  是影響非靈界的事情
[00:14:55.000 --> 00:14:56.000]  是影響非靈界的事情
[00:14:56.000 --> 00:14:57.000]  是影響非靈界的事情
[00:14:57.000 --> 00:14:58.000]  是影響非靈界的事情
[00:14:58.000 --> 00:14:59.000]  是影響非靈界的事情
[00:14:59.000 --> 00:15:00.000]  是影響非靈界的事情
[00:15:00.000 --> 00:15:01.000]  是影響非靈界的事情
[00:15:01.000 --> 00:15:02.000]  是影響非靈界的事情
[00:15:02.000 --> 00:15:31.000]  是影響非靈界的事情
[00:15:32.000 --> 00:15:34.000]  我發現聖經作的手法
[00:15:34.000 --> 00:15:37.000]  我發現聖經作的手法
[00:15:37.000 --> 00:15:38.000]  是影響非靈界的事情
[00:15:38.000 --> 00:15:39.000]  是影響非靈界的事情
[00:15:39.000 --> 00:15:40.000]  是影響非靈界的事情
[00:15:40.000 --> 00:15:41.000]  是影響非靈界的事情
[00:15:41.000 --> 00:15:42.000]  是影響非靈界的事情
[00:15:42.000 --> 00:15:43.000]  還有一本書
[00:15:43.000 --> 00:15:44.000]  你見到一個現象
[00:15:44.000 --> 00:15:45.000]  在哪裡見到的
[00:15:45.000 --> 00:15:46.000]  還有一本書
[00:15:46.000 --> 00:15:47.000]  有一個現象
[00:15:47.000 --> 00:15:48.000]  約伯記
[00:15:48.000 --> 00:15:49.000]  約伯記
[00:15:49.000 --> 00:15:55.000]  天上的上帝和一位撒旦
[00:15:55.000 --> 00:15:56.000]  這個撒旦
[00:15:56.000 --> 00:15:57.000]  其實我猜未必是魔鬼
[00:15:57.000 --> 00:15:59.000]  不過是一個叫做
[00:15:59.000 --> 00:16:03.000]  檢察官在說話
[00:16:03.000 --> 00:16:04.000]  在吵架
[00:16:04.000 --> 00:16:08.000]  天上的上帝和撒旦進行辯論
[00:16:08.000 --> 00:16:09.000]  天上的上帝和撒旦進行辯論
[00:16:09.000 --> 00:16:10.000]  天上的上帝和撒旦進行辯論
[00:16:10.000 --> 00:16:11.000]  天上的上帝和撒旦進行辯論
[00:16:11.000 --> 00:16:12.000]  約伯記就雞毛鴨血了
[00:16:12.000 --> 00:16:13.000]  約伯記就雞毛鴨血了
[00:16:13.000 --> 00:16:14.000]  約伯記就雞毛鴨血了
[00:16:14.000 --> 00:16:15.000]  約伯記就雞毛鴨血了
[00:16:15.000 --> 00:16:16.000]  約伯記就雞毛鴨血了
[00:16:16.000 --> 00:16:17.000]  約伯記就雞毛鴨血了
[00:16:17.000 --> 00:16:18.000]  約伯記就雞毛鴨血了
[00:16:18.000 --> 00:16:19.000]  約伯記就雞毛鴨血了
[00:16:19.000 --> 00:16:32.000]  約伯記就雞毛鴨血了
[00:16:32.000 --> 00:16:33.000]  約伯記就雞毛鴨血了
[00:16:33.000 --> 00:16:34.000]  約伯記就雞毛鴨血了
[00:16:34.000 --> 00:16:35.000]  約伯記就雞毛鴨血了
[00:16:35.000 --> 00:16:36.000]  約伯記就雞毛鴨血了
[00:16:36.000 --> 00:16:37.000]  約伯記就雞毛鴨血了
[00:16:37.000 --> 00:16:38.000]  約伯記就雞毛鴨血了
[00:16:38.000 --> 00:16:39.000]  約伯記就雞毛鴨血了
[00:16:39.000 --> 00:16:40.000]  約伯記就雞毛鴨血了
[00:16:40.000 --> 00:16:41.000]  約伯記就雞毛鴨血了
[00:16:41.000 --> 00:16:42.000]  約伯記就雞毛鴨血了
[00:16:42.000 --> 00:16:43.000]  約伯記就雞毛鴨血了
[00:16:43.000 --> 00:16:44.000]  約伯記就雞毛鴨血了
[00:16:44.000 --> 00:16:45.000]  約伯記就雞毛鴨血了
[00:16:45.000 --> 00:16:50.000]  約伯記就雞毛鴨血了
[00:16:50.000 --> 00:16:51.000]  約伯記就雞毛鴨血了
[00:16:51.000 --> 00:16:52.000]  約伯記就雞毛鴨血了
[00:16:52.000 --> 00:16:53.000]  約伯記就雞毛鴨血了
[00:16:53.000 --> 00:16:54.000]  約伯記就雞毛鴨血了
[00:16:54.000 --> 00:16:55.000]  約伯記就雞毛鴨血了
[00:16:55.000 --> 00:16:56.000]  約伯記就雞毛鴨血了
[00:16:56.000 --> 00:16:57.000]  約伯記就雞毛鴨血了
[00:16:57.000 --> 00:16:58.000]  約伯記就雞毛鴨血了
[00:16:58.000 --> 00:16:59.000]  約伯記就雞毛鴨血了
[00:16:59.000 --> 00:17:00.000]  約伯記就雞毛鴨血了
[00:17:00.000 --> 00:17:01.000]  約伯記就雞毛鴨血了
[00:17:01.000 --> 00:17:02.000]  約伯記就雞毛鴨血了
[00:17:02.000 --> 00:17:03.000]  約伯記就雞毛鴨血了
[00:17:03.000 --> 00:17:17.000]  約伯記就雞毛鴨血了
[00:17:17.000 --> 00:17:18.000]  約伯記就雞毛鴨血了
[00:17:18.000 --> 00:17:19.000]  約伯記就雞毛鴨血了
[00:17:19.000 --> 00:17:20.000]  約伯記就雞毛鴨血了
[00:17:20.000 --> 00:17:21.000]  約伯記就雞毛鴨血了
[00:17:21.000 --> 00:17:22.000]  約伯記就雞毛鴨血了
[00:17:22.000 --> 00:17:23.000]  約伯記就雞毛鴨血了
[00:17:23.000 --> 00:17:24.000]  約伯記就雞毛鴨血了
[00:17:24.000 --> 00:17:25.000]  約伯記就雞毛鴨血了
[00:17:25.000 --> 00:17:26.000]  約伯記就雞毛鴨血了
[00:17:26.000 --> 00:17:27.000]  約伯記就雞毛鴨血了
[00:17:27.000 --> 00:17:28.000]  約伯記就雞毛鴨血了
[00:17:28.000 --> 00:17:29.000]  約伯記就雞毛鴨血了
[00:17:29.000 --> 00:17:30.000]  約伯記就雞毛鴨血了
[00:17:30.000 --> 00:17:33.000]  約伯記就雞毛鴨血了
[00:17:33.000 --> 00:17:34.000]  約伯記就雞毛鴨血了
[00:17:34.000 --> 00:17:35.000]  約伯記就雞毛鴨血了
[00:17:35.000 --> 00:17:36.000]  約伯記就雞毛鴨血了
[00:17:36.000 --> 00:17:37.000]  約伯記就雞毛鴨血了
[00:17:37.000 --> 00:17:38.000]  約伯記就雞毛鴨血了
[00:17:38.000 --> 00:17:39.000]  約伯記就雞毛鴨血了
[00:17:39.000 --> 00:17:40.000]  約伯記就雞毛鴨血了
[00:17:40.000 --> 00:17:41.000]  約伯記就雞毛鴨血了
[00:17:41.000 --> 00:17:42.000]  約伯記就雞毛鴨血了
[00:17:42.000 --> 00:17:43.000]  約伯記就雞毛鴨血了
[00:17:43.000 --> 00:17:44.000]  約伯記就雞毛鴨血了
[00:17:44.000 --> 00:17:45.000]  約伯記就雞毛鴨血了
[00:17:45.000 --> 00:17:46.000]  約伯記就雞毛鴨血了
[00:17:46.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:06.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:06.000 --> 00:18:21.000]  主持人:這是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:21.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:21.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:21.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:21.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:21.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:21.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:21.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:18:41.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:18:41.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:01.000]  主持人:我們今天講的是以色列王,聯同猶大王以東王去攻打摩亞。
[00:19:01.000 --> 00:19:13.000]  主持人:現在的約蘭登位是約沙伐十八年。
[00:19:13.000 --> 00:19:13.000]  主持人:現在的約蘭登位是約沙伐十八年。
[00:19:13.000 --> 00:19:13.000]  主持人:你看看列王紀上二十二章,約蘭登位是約沙伐兒子,又叫約蘭的第二年。
[00:19:13.000 --> 00:19:28.000]  主持人:你看看列王紀上二十二章,約蘭登位是約沙伐兒子,又叫約蘭的第二年。
[00:19:28.000 --> 00:19:35.000]  主持人:你看看列王紀上二十二章,約沙伐兒子,又叫約蘭的第二年。
[00:19:35.000 --> 00:19:38.000]  主持人:當你讀聖經的時候,你有沒有看到這裡有不同的描述?
[00:19:38.000 --> 00:19:41.000]  主持人:當你讀聖經的時候,你有沒有看到這裡有不同的描述?
[00:19:41.000 --> 00:19:44.000]  主持人:當你讀聖經的時候,你有沒有看到這裡有不同的描述?
[00:19:44.000 --> 00:19:44.000]  主持人:當你讀聖經的時候,你有沒有看到這裡有不同的描述?
[00:19:44.000 --> 00:19:50.000]  主持人:當你讀聖經的時候,你有沒有看到這裡有不同的描述?
[00:19:50.000 --> 00:19:55.000]  主持人:是不是聖經互相違背了自己呢?
[00:19:55.000 --> 00:20:11.000]  主持人:我感謝主,我有很好的教授教我。當你看到經文的時候,你一定要去查,去research,不要當不存在。
[00:20:11.000 --> 00:20:30.000]  主持人:不當不存在,我找到答案。其實這個答案很重要,影響我們怎樣讀獵王記。
[00:20:30.000 --> 00:20:52.000]  主持人:若沙發做王的時候,亞哈健在,亞哈死了,他的兒子亞哈謝也在位兩年,大家有沒有看到?
[00:20:52.000 --> 00:21:05.000]  主持人:我們讀獵王記,每一個王登位的時候,北角的王登位,作者很喜歡說南角的王是第幾年。
[00:21:05.000 --> 00:21:17.000]  主持人:作者很喜歡說南角的王是第幾年。南角的王登位的時候,北角的王登位是第幾年。
[00:21:17.000 --> 00:21:22.000]  主持人:這是獵王記的作者寫時間的特性。
[00:21:22.000 --> 00:21:25.000]  主持人:這是獵王記的作者寫時間的特性。
[00:21:25.000 --> 00:21:36.000]  主持人:第22章最後幾節說,若蘭登記,南角也是叫若蘭,第二年。
[00:21:36.000 --> 00:21:42.000]  主持人:這裡就是講若蘭登記,也是講南角,若蘭登位第二年。
[00:21:42.000 --> 00:21:53.000]  主持人:NIV知道兩個都叫若蘭,中文叫若蘭,NIV特別將兩個英文字在不同的譯法。
[00:21:53.000 --> 00:21:58.000]  主持人:NIV將兩個英文字的譯法略有不同。
[00:21:58.000 --> 00:22:09.000]  主持人:我再講一次,亞哈第二個兒子,中文叫若蘭,NIV叫Joram,J-O-R-A-M,Joram。
[00:22:09.000 --> 00:22:26.000]  主持人:亞哈第二個兒子,中文叫若蘭,NIV叫Joram,J-O-R-A-M,已知分別。
[00:22:26.000 --> 00:22:27.000]  主持人:已知分別。
[00:22:27.000 --> 00:22:29.000]  主持人:所以NIV是在幫助我們。
[00:22:29.000 --> 00:22:31.000]  主持人:所以NIV是在幫助我們。
[00:22:31.000 --> 00:22:37.000]  主持人:現在Joram做王,是Joram的第二年。
[00:22:37.000 --> 00:22:38.000]  主持人:現在Joram做王,是Joram的第二年。
[00:22:38.000 --> 00:22:40.000]  主持人:Joram是南國。
[00:22:40.000 --> 00:22:41.000]  主持人:Joram是南國。
[00:22:41.000 --> 00:22:55.000]  主持人:其實這本案的答案就是,原來約沙發上載的時候,他叫兒子一齊來共政,一起當政。
[00:22:55.000 --> 00:22:58.000]  主持人:就是和兒子一起共政。
[00:22:58.000 --> 00:23:07.000]  主持人:所以當北角若蘭做王的時候,約沙發也找兒子幫他一起共政已經是兩年了。
[00:23:07.000 --> 00:23:08.000]  主持人:所以當北角若蘭做王的時候,約沙發也找兒子幫他一起共政已經是兩年了。
[00:23:08.000 --> 00:23:11.000]  主持人:就是他兒子跟他共同執政已經是兩年了。
[00:23:11.000 --> 00:23:13.000]  主持人:現在來到三章第一節了。
[00:23:13.000 --> 00:23:18.000]  主持人:現在來到三章第一節,講到同一件事,約蘭北角若蘭王是作王。
[00:23:18.000 --> 00:23:19.000]  主持人:現在來到三章第一節,講到同一件事,講到同一件事,約蘭北角若蘭王是作王。
[00:23:19.000 --> 00:23:20.000]  主持人:就是北角若蘭王做王。
[00:23:20.000 --> 00:23:21.000]  主持人:就是北角若蘭王做王。
[00:23:21.000 --> 00:23:24.000]  主持人:是約沙發的載王期間的第幾年?
[00:23:24.000 --> 00:23:38.000]  主持人:就是約沙發的載王期間的第幾年?
[00:23:38.000 --> 00:23:47.000]  主持人:就是約沙發的載王期間的第幾年?
[00:23:47.000 --> 00:23:50.000]  主持人:就是約沙發的載王期間的第幾年?
[00:23:50.000 --> 00:23:51.000]  主持人:就是約沙發的載王期間的第幾年?
[00:23:51.000 --> 00:23:52.000]  主持人:就是約沙發的載王期間的第幾年?
[00:23:52.000 --> 00:23:53.000]  主持人:就是約沙發的載王期間的第幾年?
[00:23:53.000 --> 00:24:09.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:09.000 --> 00:24:38.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:39.000 --> 00:24:47.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:47.000 --> 00:24:48.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:48.000 --> 00:24:49.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:49.000 --> 00:24:50.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:50.000 --> 00:24:51.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:51.000 --> 00:24:52.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:52.000 --> 00:24:53.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:53.000 --> 00:24:54.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:54.000 --> 00:24:55.000]  主持人:就是約沙發的載王期間的第幾年?
[00:24:55.000 --> 00:24:56.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:09.000 --> 00:25:16.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:16.000 --> 00:25:44.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:44.000 --> 00:25:51.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:51.000 --> 00:25:52.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:52.000 --> 00:25:53.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:53.000 --> 00:25:54.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:54.000 --> 00:25:55.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:55.000 --> 00:25:56.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:56.000 --> 00:25:57.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:57.000 --> 00:25:58.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:58.000 --> 00:25:59.000]  主持人:就是約沙發的載王期間的第幾年?
[00:25:59.000 --> 00:26:00.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:14.000 --> 00:26:42.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:42.000 --> 00:26:52.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:52.000 --> 00:26:53.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:53.000 --> 00:26:54.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:54.000 --> 00:26:55.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:55.000 --> 00:26:56.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:56.000 --> 00:26:57.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:57.000 --> 00:26:58.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:58.000 --> 00:26:59.000]  主持人:就是約沙發的載王期間的第幾年?
[00:26:59.000 --> 00:27:00.000]  主持人:就是約沙發的載王期間的第幾年?
[00:27:00.000 --> 00:27:01.000]  主持人:就是約沙發的載王期間的第幾年?
[00:27:12.000 --> 00:27:17.000]  不過也不是個很差的皇帝。
[00:27:17.000 --> 00:27:33.000]  英文的調理,Mediocre,怎麼翻譯?油麻地的皇帝,麻麻地的,不是很好,不是很衰,
[00:27:33.000 --> 00:27:43.000]  好過他爸爸媽媽,好過他父母,好過以色列頭兩個王的兒子,就是耶羅伯安和巴薩,好過他們。
[00:27:43.000 --> 00:27:50.000]  你見不見這個作者的評價?
[00:27:50.000 --> 00:28:00.000]  不過在這個作者的口吻,上帝,英文好,God wants more than that,上帝要求多一點。
[00:28:00.000 --> 00:28:16.000]  上帝要求可樂多一點,因為他是領袖,我不做壞事,平常我不做壞事,人家做什麼都可以,
[00:28:16.000 --> 00:28:30.000]  但你做領袖呢?你不做壞事,要跟隨你的人都不做,是不是保羅講的,不要做多人的師傅,雅各,
[00:28:30.000 --> 00:28:46.000]  因為師傅要受什麼?更多的審判,所以雅各的東西是從哪裡來的?其實是從這裡來的,
[00:28:46.000 --> 00:29:06.000]  他走不掉的,所以如果教會要改選執事的話,這段經文好有用,上帝要求多一點,
[00:29:06.000 --> 00:29:16.000]  所以在作者身上,他不是一個改革者,他仍然是一個很差勁的君王。
[00:29:16.000 --> 00:29:23.000]  現在我們來到第二點,摩訶背叛以色列王,
[00:29:23.000 --> 00:29:36.000]  越南王約了猶太王和以東王一同去攻打摩訶,
[00:29:36.000 --> 00:29:43.000]  這段作者沒有交代以前的歷史,
[00:29:43.000 --> 00:29:53.000]  作者假設我們已經讀過《撒慕爾記》,
[00:29:53.000 --> 00:30:00.000]  我沒有讀過,不過我記得在這裡講過,
[00:30:00.000 --> 00:30:07.000]  其實摩訶歸順以色列是在大魏的時代,
[00:30:07.000 --> 00:30:16.000]  所以在第一節目看到聖經寫這些東西的時候,聖經的故事不是空中漏洞,不是作出來的,
[00:30:16.000 --> 00:30:24.000]  是有真實的歷史背景的,我們中國歷史也有,
[00:30:24.000 --> 00:30:31.000]  當甲國打贏了越國,阿越要做甲國附庸國,
[00:30:31.000 --> 00:30:37.000]  阿越要年年進貢,歲歲來朝,這個是不是中國也有這個規矩?
[00:30:37.000 --> 00:30:44.000]  現在摩訶怎麼樣?
[00:30:44.000 --> 00:30:54.000]  要將十萬公民羊的毛給以色列進貢,
[00:30:54.000 --> 00:31:01.000]  要將十萬羔羊的毛和十萬公民羊的毛進貢,
[00:31:01.000 --> 00:31:10.000]  所以你看打仗,兵士很喜歡的,可以得到那個國家的女人,
[00:31:10.000 --> 00:31:31.000]  王可以得到他們的金銀,每年十萬只羊的毛要進貢,
[00:31:31.000 --> 00:31:42.000]  大家知道這些是農業社會,不是要黃金,你要拿什麼?
[00:31:42.000 --> 00:31:54.000]  這是一個歷史背景,可惜時間不多,我抄的東西也講不了,
[00:31:54.000 --> 00:32:07.000]  新王叫米沙,聖經真的很諷刺,
[00:32:07.000 --> 00:32:20.000]  米沙是誰的拯救者?摩訶的拯救者,
[00:32:20.000 --> 00:32:30.000]  因為每年進貢十萬只羊毛是不是在摩訶的身上捏住他的脖子?
[00:32:30.000 --> 00:32:36.000]  阿哈死了,他們造反,
[00:32:36.000 --> 00:32:45.000]  阿哈時代對他們來說是嚴正的剝削,
[00:32:45.000 --> 00:32:57.000]  現在他死了,他的兒子米沙認為他兒子可以不給錢,
[00:32:57.000 --> 00:33:15.000]  約南王收到這個信息,可樂也,
[00:33:15.000 --> 00:33:27.000]  現在不給了,他就打你,道理很簡單,所以約南王要點兵,
[00:33:27.000 --> 00:33:49.000]  他點兵會參加,約沙伯會參加,南國約沙伯有個共事兒子叫約南,他的太太是我的妹妹,
[00:33:49.000 --> 00:33:59.000]  這就參加了,還加上摩訶,
[00:33:59.000 --> 00:34:19.000]  這上面是以色列,南國有個死海,死海的南邊是以東,摩訶在這,阿滿在摩訶的以北,
[00:34:19.000 --> 00:34:34.000]  如果要打摩訶,要兜兜將軍,在下面,北邊有個阿滿人擋住打不到,
