
[00:00:00.000 --> 00:00:02.500]  今年的情人節是因為這個過年的緣故
[00:17:46.580 --> 00:17:51.540]  特別三字頭開始的女孩子就開始有一點迷戀了
[00:17:51.540 --> 00:17:52.860]  很心急很心急
[00:17:52.860 --> 00:17:56.700]  好像趕著入閘那樣快馬加鞭快馬加鞭
[00:17:56.700 --> 00:18:00.300]  他們有時候來到婚前的課程
[00:18:00.300 --> 00:18:04.180]  就是組長很關心這些問題 都會叫大家去support一下的時候
[00:18:04.180 --> 00:18:08.780]  很多都說很詫異的 其實他和我男朋友真的完全不OK的
[00:18:08.780 --> 00:18:12.860]  他們無論性格上各方面都不肯談 又妥協
[00:18:12.860 --> 00:18:16.140]  或者認識時間很短的 他們就決定結婚
[00:18:16.140 --> 00:18:18.980]  旁邊的那些就真的擔心到死
[00:18:18.980 --> 00:18:21.180]  但是你問到他本人去談的時候
[00:18:21.180 --> 00:18:24.180]  你發現他們的心態是什麼
[00:18:24.180 --> 00:18:28.140]  不要緊 總要結一次才算
[00:18:28.140 --> 00:18:29.620]  真的這樣想的
[00:18:29.620 --> 00:18:30.660]  意思是什麼
[00:18:30.660 --> 00:18:34.260]  結了 起碼有個盛大的婚禮 拍個婚紗照
[00:18:34.260 --> 00:18:36.460]  到時候不好就再算了
[00:18:36.460 --> 00:18:37.820]  或者離婚
[00:18:37.820 --> 00:18:41.980]  因為現在離婚就算在信仰圈子裡面
[00:18:41.980 --> 00:18:44.220]  大家都已經是包容的了
[00:18:44.220 --> 00:18:47.060]  但是這樣的態度能不能夠令到我們
[00:18:47.060 --> 00:18:48.820]  真的有一個幸福的婚姻
[00:18:48.820 --> 00:18:50.780]  或者有一個好的家庭
[00:18:50.780 --> 00:18:54.460]  頂智慕我們應該要細心的去思想
[00:18:54.460 --> 00:18:57.580]  婚後每個人都是這樣
[00:18:57.580 --> 00:19:00.420]  再進了輔導室 再找到你去談話的
[00:19:00.420 --> 00:19:02.300]  每個人都真的有爭拗
[00:19:02.300 --> 00:19:05.980]  就是為什麼是我付出多一點
[00:19:05.980 --> 00:19:08.900]  男人是這樣說 女人也是這樣說
[00:19:08.900 --> 00:19:12.660]  因為你永遠會覺得在計較裡面
[00:19:12.660 --> 00:19:16.300]  對方做的事情都是不夠的
[00:19:16.300 --> 00:19:21.220]  所以你永遠都覺得是你吃虧了
[00:19:21.220 --> 00:19:25.460]  以前的人教的不是這個觀念
[00:19:25.460 --> 00:19:27.860]  有沒有聽過這些俗語
[00:19:27.860 --> 00:19:29.380]  「人人為我」
[00:19:29.380 --> 00:19:33.100]  「我為人人」又是顯示了你的年齡
[00:19:33.100 --> 00:19:35.100]  年輕的那些看電影也有看過
[00:19:35.100 --> 00:19:36.460]  插插抄那些
[00:19:36.460 --> 00:19:38.380]  但是他們現在不流行這句
[00:19:38.380 --> 00:19:39.580]  他們流行什麼
[00:19:39.580 --> 00:19:42.540]  「人不為己 天誅地滅」
[00:19:42.540 --> 00:19:44.700]  夠絕了 是不是
[00:19:44.700 --> 00:19:49.940]  但是我在找這些圖片的時候發現了一個秘密
[00:19:49.940 --> 00:19:52.500]  你認得他們是誰就知道是什麼年代
[00:19:52.500 --> 00:19:54.980]  這些真的是明星 不是假的
[00:19:54.980 --> 00:19:59.660]  但是我發現了一件事 你有沒有留意他們的牌匾
[00:19:59.660 --> 00:20:02.300]  原來我們都傳錯了
[00:20:02.300 --> 00:20:05.820]  以前的價值觀不是「人人為我 我為人人」
[00:20:05.820 --> 00:20:08.220]  讀清楚 他們在說什麼
[00:20:08.220 --> 00:20:12.380]  「我為人人 人人為我」
[00:20:12.380 --> 00:20:16.380]  難怪香港有以前的價值觀發展到現在這個香港
[00:20:16.380 --> 00:20:18.140]  如果我們用現在這個價值觀
[00:20:18.140 --> 00:20:22.900]  你相信你未來的香港將會是怎樣收場的
[00:20:22.900 --> 00:20:25.500]  他們雖然不是在說基督教的思想
[00:20:25.500 --> 00:20:29.180]  但是他跟聖經的教導很吻合
[00:20:29.180 --> 00:20:31.580]  是在說「我為人人先」
[00:20:31.580 --> 00:20:34.180]  媽媽是不是教我們做事不要吃虧
[00:20:34.180 --> 00:20:36.220]  不要吃虧 先做好一點
[00:20:36.220 --> 00:20:38.420]  人家就會欣賞你了
[00:20:38.420 --> 00:20:41.180]  你對人家好 人家就會對你好
[00:20:41.180 --> 00:20:43.580]  是我們自己先行的
[00:20:43.580 --> 00:20:45.180]  不是像現在的世代教我們
[00:20:45.180 --> 00:20:47.620]  「繞著繞著 看看你對我多愛」
[00:20:47.620 --> 00:20:49.220]  「你對我多好才說」
[00:20:49.220 --> 00:20:51.860]  「你令我滿意 我就對你好一點」
[00:20:51.860 --> 00:20:54.780]  這種態度是完全錯誤的
[00:20:54.780 --> 00:20:57.660]  耶穌在《馬太福音》那裡怎樣教他的門徒
[00:20:57.660 --> 00:20:59.140]  我們一起讀一次 好嗎?
[00:20:59.140 --> 00:21:05.900]  「你們願意人怎樣待你們 你們也要怎樣待人」
[00:21:05.900 --> 00:21:10.140]  耶穌教我們是跟他們不謀而合的
[00:21:10.140 --> 00:21:12.460]  是要人家怎樣對你
[00:21:12.460 --> 00:21:15.700]  你想人家愛你 你想人家讚賞你
[00:21:15.700 --> 00:21:17.260]  你想人家稱讚你
[00:21:17.260 --> 00:21:20.220]  你才要這樣對人
[00:21:20.220 --> 00:21:23.260]  兄弟姐妹 是不是回到教會裡面
[00:21:23.260 --> 00:21:25.020]  哇 很冷漠啊那些人
[00:21:25.020 --> 00:21:26.300]  沒有回小組的
[00:21:26.300 --> 00:21:27.500]  哇 那些人打招呼
[00:21:27.500 --> 00:21:30.100]  咦 不是和我一樣 和後面那個
[00:21:30.100 --> 00:21:33.180]  是不是覺得心裡酸溜溜
[00:21:33.180 --> 00:21:35.580]  為什麼沒人理我 我回來很久了
[00:21:35.580 --> 00:21:37.980]  大家都好像不理我
[00:21:37.980 --> 00:21:42.260]  《聖經》怎樣說 你很想人家很溫暖地對待你
[00:21:42.260 --> 00:21:44.500]  那你就要先什麼?
[00:21:44.500 --> 00:21:46.100]  很溫暖地對待人
[00:21:46.100 --> 00:21:48.460]  上午課的人都說要午安
[00:21:48.460 --> 00:21:50.380]  都應該睡醒的 是不是?
[00:21:50.380 --> 00:21:53.500]  如果你想大家可以有人歡迎你的時候
[00:21:53.500 --> 00:21:55.460]  那不如你先歡迎人
[00:21:55.460 --> 00:21:58.340]  我這個遊戲 從教小孩的時候很流行的
[00:21:58.340 --> 00:22:01.100]  所以我經常叫父母不要逼他們叫我「早晨」
[00:22:01.100 --> 00:22:02.460]  小朋友不喜歡的
[00:22:02.460 --> 00:22:05.380]  經常叫人「早晨」 你搞得我們關係很差
[00:22:05.380 --> 00:22:07.580]  我經常說「你不用了 你等我叫他」
[00:22:07.580 --> 00:22:10.380]  基本上你大聲叫他 他很快就會叫你
[00:22:10.380 --> 00:22:11.500]  他很自然的
[00:22:11.500 --> 00:22:15.580]  我這個遊戲在這裡玩了一年多
[00:22:15.580 --> 00:22:18.820]  我是玩在隔壁的教會
[00:22:18.820 --> 00:22:20.900]  因為我們七點多八點前就回來的
[00:22:20.900 --> 00:22:23.580]  下面就剛剛兩大陣營擺陣
[00:22:23.580 --> 00:22:24.620]  各有招待
[00:22:24.620 --> 00:22:26.180]  最初他們沒有背心 看見我們有背心
[00:22:26.180 --> 00:22:28.500]  他們當然就搞背心 搞制服 你明不明白?
[00:22:28.500 --> 00:22:29.860]  我們這邊有條龍又搶
[00:22:29.860 --> 00:22:32.060]  然後又妨礙別人 我們覺得不好意思的
[00:22:32.060 --> 00:22:34.100]  但是每次回來 一來到那個場景
[00:22:34.100 --> 00:22:35.180]  我是感覺到很尷尬的
[00:22:35.180 --> 00:22:37.620]  因為他們就好像在收拾東西 你明不明白?
[00:22:37.620 --> 00:22:39.500]  像左右搖擺那樣
[00:22:39.500 --> 00:22:41.500]  所以其實你想眼神接觸
[00:22:41.500 --> 00:22:43.020]  最初那一年都接觸不到的
[00:22:43.020 --> 00:22:45.500]  你想看一看他 他都不會看見你的
[00:22:45.500 --> 00:22:49.060]  所以迫起心肝 我就破冰
[00:22:49.060 --> 00:22:51.220]  「早晨」
[00:22:51.220 --> 00:22:52.780]  不管他的 他看著你都已經走過門口
[00:22:52.780 --> 00:22:53.380]  「早晨」
[00:22:53.380 --> 00:22:55.860]  我們就照打電梯 照過去
[00:22:55.860 --> 00:22:57.380]  叫了一年多 真的
[00:22:57.380 --> 00:23:01.140]  我是近這幾個月開始發現他們就不用收拾東西了
[00:23:01.140 --> 00:23:03.020]  大家都看到你進來就看一看你
[00:23:03.020 --> 00:23:04.660]  「早晨 早晨」
[00:23:04.660 --> 00:23:06.980]  人的氣氛原來是可以改變的
[00:23:06.980 --> 00:23:09.660]  如果你真的想這個地方歡迎你
[00:23:09.660 --> 00:23:11.540]  那你先去歡迎人
[00:23:11.540 --> 00:23:13.420]  你想你的家人不計較
[00:23:13.420 --> 00:23:15.380]  你先不計較
[00:23:15.380 --> 00:23:16.980]  當你不計較的時候
[00:23:16.980 --> 00:23:20.900]  對方就會不好意思再跟你計較
[00:23:20.900 --> 00:23:24.300]  何況我們說是我們身邊最親密的關係
[00:23:24.300 --> 00:23:26.740]  何必在計較裏面呢?
[00:23:26.740 --> 00:23:30.260]  「我愛你」受這個個人主義影響已經變了神
[00:23:30.260 --> 00:23:31.700]  英文的「I love you」
[00:23:31.700 --> 00:23:34.060]  其實用中文廣東話版就對了
[00:23:34.060 --> 00:23:35.340]  什麼叫「我愛你」?
[00:23:35.340 --> 00:23:37.780]  我擁有了你 就叫「我愛你」
[00:23:37.780 --> 00:23:40.220]  所以你不夠quality 我覺得你不正的
[00:23:40.220 --> 00:23:42.300]  我就踢了你
[00:23:42.300 --> 00:23:43.980]  這個就叫「我愛你」
[00:23:43.980 --> 00:23:45.220]  是不是很荒謬?
[00:23:45.220 --> 00:23:46.380]  我們經常都會想
[00:23:46.380 --> 00:23:48.660]  我們找一個人 為什麼要跟他談戀愛呢?
[00:23:48.660 --> 00:23:50.780]  是因為要他哄得我很開心
[00:23:50.780 --> 00:23:52.620]  所以我就跟他談戀愛
[00:23:52.620 --> 00:23:54.540]  我的老公現在哄得我不開心
[00:23:54.540 --> 00:23:57.020]  那我就不理他了
[00:23:57.020 --> 00:23:58.660]  但是如果是這樣的時候
[00:23:58.660 --> 00:24:01.980]  我們人的生日快樂就是假手於人
[00:24:01.980 --> 00:24:03.740]  你知不知道在不同的價值觀的影響
[00:24:03.740 --> 00:24:04.940]  其實整個香港
[00:24:04.940 --> 00:24:06.500]  這個是香港的調查
[00:24:06.500 --> 00:24:08.860]  60年裏面的變化很大
[00:24:08.860 --> 00:24:11.940]  由大約有4%的離婚率
[00:24:11.940 --> 00:24:13.980]  而去到32%
[00:24:13.980 --> 00:24:15.060]  是2016年的
[00:24:15.060 --> 00:24:17.980]  意思是說 如果有10對的人
[00:24:17.980 --> 00:24:19.260]  來結婚的時候
[00:24:19.260 --> 00:24:21.860]  其實有3對多是會離婚的
[00:24:21.860 --> 00:24:23.300]  如果以中國不止的
[00:24:23.300 --> 00:24:24.740]  中國是一半一半
[00:24:24.740 --> 00:24:28.460]  就是說 兩對人在這裡行婚禮
[00:24:28.460 --> 00:24:30.460]  明年就有一對已經離婚了
[00:24:30.460 --> 00:24:32.540]  是不是很搞笑?
[00:24:32.540 --> 00:24:33.940]  浪費這麼多金錢心力
[00:24:33.940 --> 00:24:35.540]  想說找一個好的歸宿
[00:24:35.540 --> 00:24:37.740]  原來只是拿了一場婚禮
[00:24:37.740 --> 00:24:39.740]  究竟愛情在今時今日
[00:24:39.740 --> 00:24:42.180]  在我們信左主的人和不信左主的人
[00:24:42.180 --> 00:24:42.900]  有什麼分別?
[00:24:42.900 --> 00:24:44.380]  有沒有出路的呢?
[00:24:44.380 --> 00:24:46.180]  如果我們不脫離這些叫做
[00:24:46.180 --> 00:24:48.100]  物欲主義的觀念
[00:24:48.100 --> 00:24:50.460]  我們是被受捆綁
[00:24:50.460 --> 00:24:54.580]  為什麼結婚一定要有房子才可以結婚?
[00:24:54.580 --> 00:24:55.380]  這個是很特別的
[00:24:55.380 --> 00:24:58.620]  我們從來都是跟婆婆住的
[00:24:58.620 --> 00:25:03.300]  到你自己可以有一點點賺錢
[00:25:03.300 --> 00:25:05.020]  搞定了結婚那筆錢再說
[00:25:05.020 --> 00:25:06.820]  你就自己搬出來住
[00:25:06.820 --> 00:25:10.620]  其實生活是慢慢慢慢共同努力去營運的
[00:25:10.620 --> 00:25:12.820]  但是現在樣樣都不行的
[00:25:12.820 --> 00:25:14.940]  一定要有房子 一定要有車
[00:25:14.940 --> 00:25:17.820]  然後每一年都要去旅行
[00:25:17.820 --> 00:25:19.980]  由一次旅行去了很多次旅行
[00:25:19.980 --> 00:25:22.140]  大家不去又不行的
[00:25:22.140 --> 00:25:24.820]  這樣一次情人節的花又越來越大
[00:25:24.820 --> 00:25:25.860]  現在又大個臉
[00:25:25.860 --> 00:25:30.140]  下次又大個個身 這樣真的不行的
[00:25:30.140 --> 00:25:35.300]  講感受 講分享 講要求的這一代更慘
[00:25:35.300 --> 00:25:37.420]  不是因為男生女生能夠講感受
[00:25:37.420 --> 00:25:40.100]  我們就更加明白 更加相愛
[00:25:40.100 --> 00:25:42.940]  反而是大家講出自己的感受
[00:25:42.940 --> 00:25:45.460]  你滿足我 我就等你滿足
[00:25:45.460 --> 00:25:47.020]  我故意這樣改了一個男生
[00:25:47.020 --> 00:25:48.500]  男生不是要你明白我
[00:25:48.500 --> 00:25:49.820]  男生最大的問題就是
[00:25:49.820 --> 00:25:52.660]  他希望找到一個女生善解人意
[00:25:52.660 --> 00:25:54.740]  什麼叫善解人意?
[00:25:54.740 --> 00:25:56.700]  因為第一 男生自己不明白自己
[00:25:56.700 --> 00:25:58.340]  自己也沒有解釋
[00:25:58.340 --> 00:25:59.860]  那他怎麼告訴你呢?
[00:25:59.860 --> 00:26:01.500]  但是男生又不會辭令
[00:26:01.500 --> 00:26:02.820]  那他又講不出來
[00:26:02.820 --> 00:26:04.940]  所以他最好是找到一個
[00:26:04.940 --> 00:26:06.740]  我不用講的
[00:26:06.740 --> 00:26:08.740]  他都會明白我的
[00:26:08.740 --> 00:26:12.580]  跟隔壁的弟兄講 你又想多了
[00:26:12.580 --> 00:26:14.020]  是沒有的
[00:26:14.020 --> 00:26:17.980]  因為我們身邊 你選的是公主
[00:26:17.980 --> 00:26:19.340]  公主跟你一樣
[00:26:19.340 --> 00:26:21.380]  公主都需要別人疼愛 別人明白
[00:26:21.380 --> 00:26:23.500]  別人接納 別人了解
[00:26:23.500 --> 00:26:26.940]  所以如果你問我 王子如何得到幸福呢?
[00:26:26.940 --> 00:26:29.500]  王子是應該娶一個奶媽的
[00:26:29.500 --> 00:26:32.340]  那這個故事就會快快樂樂
[00:26:32.340 --> 00:26:34.300]  幸幸福福的下去了
[00:26:34.300 --> 00:26:37.340]  弟兄姊妹 男女是有分別的
[00:26:37.340 --> 00:26:39.940]  很多年輕的夫婦出現問題
[00:26:39.940 --> 00:26:42.140]  就是男女的心是很不同的
[00:26:42.140 --> 00:26:45.100]  女孩子經常說 我不是想管的
[00:26:45.100 --> 00:26:47.660]  我覺得我那份安全感而已
[00:26:47.660 --> 00:26:49.580]  我要知道她去哪裡 我知道她見什麼人
[00:26:49.580 --> 00:26:51.940]  我知道她在做什麼
[00:26:51.940 --> 00:26:54.100]  誰知道她會不會去鬼混
[00:26:54.100 --> 00:26:55.940]  誰知道她會不會有別人
[00:26:55.940 --> 00:26:58.660]  她經常覺得是安全感的問題
[00:26:58.660 --> 00:27:01.060]  但在男孩子來說 他就覺得你不相信我
[00:27:01.060 --> 00:27:02.700]  你在控制著我
[00:27:02.700 --> 00:27:04.780]  我這麼辛苦脫離奶媽的魔掌
[00:27:04.780 --> 00:27:08.420]  為什麼我會找到另一個奶媽呢?
[00:27:08.420 --> 00:27:10.060]  但是你又不要管
[00:27:10.060 --> 00:27:13.940]  所有弟兄 你們結婚之後就改姓任了
[00:27:13.940 --> 00:27:16.220]  叫任我獨行
[00:27:16.220 --> 00:27:18.620]  最需要的就是自由
[00:27:18.620 --> 00:27:20.740]  你不要管我 你不要理我 你不要問我
[00:27:20.740 --> 00:27:22.380]  那你就是愛我了
[00:27:22.380 --> 00:27:27.260]  兩個完全無法配合的心態放在一起
[00:27:27.260 --> 00:27:30.260]  如果當中不說犧牲的
[00:27:30.260 --> 00:27:32.340]  我也想像不了
[00:27:32.340 --> 00:27:37.300]  年輕的夫婦怎麼樣能夠可以過下半輩子
[00:27:37.300 --> 00:27:40.940]  事實上 相愛相親是不是這麼困難的呢?
[00:27:40.940 --> 00:27:44.580]  其實我們發現不只是夫妻關係 情侶關係
[00:27:44.580 --> 00:27:47.300]  其實親子的問題也是很嚴重
[00:27:47.300 --> 00:27:50.220]  我們在想青少年的親子啟發
[00:27:50.220 --> 00:27:53.140]  其實說來說去是要父母的心態改變
[00:27:53.140 --> 00:27:56.500]  就是說你願意為了愛你的子女犧牲一點
[00:27:56.500 --> 00:27:59.620]  要計算的 計算不了的
[00:27:59.620 --> 00:28:04.940]  要計算的 青少年人是奪取不了你的芳心的
[00:28:04.940 --> 00:28:07.500]  那怎麼面對呢?大家在那裡死撐下去
[00:28:07.500 --> 00:28:09.940]  只有你傷害我 我傷害你
[00:28:09.940 --> 00:28:13.100]  你之前那十年 絕絕絕 摟摟抱抱那些關係
[00:28:13.100 --> 00:28:15.020]  全部一鋪清袋而已
[00:28:15.020 --> 00:28:16.100]  小組也是
[00:28:16.100 --> 00:28:19.060]  頂尖我們說學習彼此相愛 互相建立
[00:28:19.060 --> 00:28:21.660]  如果我們大家都是這麼計較的時候
[00:28:21.660 --> 00:28:24.540]  那我們怎麼樣可以結為肢體呢?
[00:28:24.540 --> 00:28:29.060]  事實上我們在人的弱處裡面我們都明白
[00:28:29.060 --> 00:28:32.340]  各人自身真的有自己的需要
[00:28:32.340 --> 00:28:35.140]  各人的家庭背景不同 習慣不同
[00:28:35.140 --> 00:28:39.300]  你心底裡很餓的 那樣東西都是不同的
[00:28:39.300 --> 00:28:41.220]  在生理學家 雖然說我們大部分的人
[00:28:41.220 --> 00:28:43.500]  是有五種基本的需要
[00:28:43.500 --> 00:28:46.100]  但是男女的排位其實都是很不同的
[00:28:46.100 --> 00:28:48.220]  當然這是我們的觀察
[00:28:48.220 --> 00:28:49.700]  除了大家都需要生存
[00:28:49.700 --> 00:28:52.180]  大家都需要有飯吃 有房子住
[00:28:52.180 --> 00:28:55.740]  錢夠花 那就是他們一起的最重要原因
[00:28:55.740 --> 00:28:58.940]  和我們玩這個模擬人生體驗營是一樣的
[00:28:58.940 --> 00:29:00.300]  為什麼他們會結婚呢?
[00:29:00.300 --> 00:29:01.500]  就是因為省錢
[00:29:01.500 --> 00:29:02.780]  因為一結了婚
[00:29:02.780 --> 00:29:05.340]  他們在營會裡面的食用費用
[00:29:05.340 --> 00:29:07.140]  給一份就兩個都可以了
[00:29:07.140 --> 00:29:09.060]  所以你看到青少年玩到這麼多
[00:29:09.060 --> 00:29:11.660]  很快就不理了 某某秀就結婚了
[00:29:11.660 --> 00:29:13.660]  省一筆這樣
[00:29:13.660 --> 00:29:15.260]  有些人可能是為了這樣
[00:29:15.260 --> 00:29:17.100]  其實是為了生存所以他們結婚的
[00:29:17.100 --> 00:29:18.660]  不是為了愛
[00:29:18.660 --> 00:29:20.420]  但是之後就大件事了
[00:29:20.420 --> 00:29:21.380]  我剛才提過
[00:29:21.380 --> 00:29:25.060]  女孩子愛與歸屬的那個需要其實是很大的
[00:29:25.060 --> 00:29:27.860]  所以經常被人騙
[00:29:27.860 --> 00:29:30.660]  女孩子生成是被甜蜜物語騙的
[00:29:30.660 --> 00:29:33.180]  明知道她騙你 你都願意聽的
[00:29:33.180 --> 00:29:37.780]  所以弟兄 為什麼你不明白他們的需要呢?
[00:29:37.780 --> 00:29:39.620]  你說多兩句吧
[00:29:39.620 --> 00:29:41.180]  你只要她覺得你愛她
[00:29:41.180 --> 00:29:43.140]  她就會為你赴湯蹈火的了
[00:29:43.140 --> 00:29:45.220]  是一個很划算的投資來的
[00:29:45.220 --> 00:29:48.700]  明白嗎?我不是教你做壞事
[00:29:48.700 --> 00:29:50.580]  真的是很划算的
[00:29:50.580 --> 00:29:54.820]  但是男孩子是很需要自由的
[00:29:54.820 --> 00:29:56.740]  沒得解釋的
[00:29:56.740 --> 00:29:59.740]  阿當 夏娃的生命你就看到了
[00:29:59.740 --> 00:30:01.660]  上帝讓阿當到處選擇女朋友
[00:30:01.660 --> 00:30:02.820]  所以他很有自由
[00:30:02.820 --> 00:30:04.380]  但是當你成為他的女人的時候
[00:30:04.380 --> 00:30:06.780]  你要限制他所有的自由
[00:30:06.780 --> 00:30:07.940]  是很艱難的
[00:30:07.940 --> 00:30:11.700]  如果我們自己不能夠安靜自己
[00:30:11.700 --> 00:30:12.820]  了解自己
[00:30:12.820 --> 00:30:16.340]  我們連自己的需要都說不出給對方聽
[00:30:16.340 --> 00:30:21.140]  那對方怎能去滿足你的需要呢?
[00:30:21.140 --> 00:30:23.180]  在香港這麼黃的社會裏面
[00:30:23.180 --> 00:30:26.020]  如果我們不是好好地去正視
[00:30:26.020 --> 00:30:29.540]  我們自己的親密關係
[00:30:29.540 --> 00:30:31.020]  去做調適
[00:30:31.020 --> 00:30:32.820]  其實不要說打算盤
[00:30:32.820 --> 00:30:35.100]  計算機都算不清
[00:30:35.100 --> 00:30:37.140]  你看看你旁邊那個
[00:30:37.140 --> 00:30:41.260]  跟她相愛是不是這麼艱難的?
[00:30:41.260 --> 00:30:42.660]  她可能是你的伴侶
[00:30:42.660 --> 00:30:43.380]  男女朋友
[00:30:43.380 --> 00:30:45.340]  或者其實是你的組員
[00:30:45.340 --> 00:30:47.300]  看看你的組長
[00:30:47.300 --> 00:30:49.780]  愛她是不是這麼艱難的呢?
[00:30:49.780 --> 00:30:51.540]  是有難度的 你問我
[00:30:51.540 --> 00:30:53.820]  信了耶穌的大部分都會說
[00:30:53.820 --> 00:30:54.700]  我們都是這樣的
[00:30:54.700 --> 00:30:56.140]  所以我們相信耶穌
[00:30:56.140 --> 00:30:57.460]  這首歌唱到爛的了
[00:30:57.460 --> 00:30:59.460]  我們愛是因為神先愛我們
[00:30:59.460 --> 00:31:00.700]  但姐妹唱了這麼多年
[00:31:00.700 --> 00:31:03.820]  你是否真的明白這段經文所說的什麼?
[00:31:03.820 --> 00:31:06.820]  為什麼很多時候在基督徒的圈子
[00:31:06.820 --> 00:31:09.020]  在基督徒的婚姻裏面
[00:31:09.020 --> 00:31:10.820]  我們跟不信主的人的問題
[00:31:10.820 --> 00:31:13.740]  是沒有什麼特權 沒有什麼豁免的
[00:31:13.740 --> 00:31:14.700]  問題是
[00:31:14.700 --> 00:31:16.420]  我們究竟是否真的明白
[00:31:16.420 --> 00:31:18.300]  這段經文所說的什麼?
[00:31:18.300 --> 00:31:20.220]  原來我們有能力去愛
[00:31:20.220 --> 00:31:23.780]  是因為我們經歷了上帝對我們的愛
[00:31:23.780 --> 00:31:25.900]  如果你在上帝的愛裏面
[00:31:25.900 --> 00:31:26.980]  捉得不穩
[00:31:26.980 --> 00:31:30.100]  或者你接受不飽足
[00:31:30.100 --> 00:31:32.260]  其實你是很難去建立一個
[00:31:32.260 --> 00:31:33.940]  叫做親密的關係
[00:31:33.940 --> 00:31:35.460]  因為你有你的需要
[00:31:35.460 --> 00:31:37.300]  我有我的需要
[00:31:37.300 --> 00:31:39.500]  對方又滿足不了我
[00:31:39.500 --> 00:31:42.940]  那我哪裏有能力去愛他呢?
[00:31:42.940 --> 00:31:46.060]  信主的一個好消息就是
[00:31:46.060 --> 00:31:49.340]  原來我們背後有背後的
[00:31:49.340 --> 00:31:50.980]  你充電不要找你對方充
[00:31:50.980 --> 00:31:52.900]  你在神那裏充電
[00:31:52.900 --> 00:31:55.820]  在上帝裏面你得到那個飽足的時候
[00:31:55.820 --> 00:32:00.260]  你發覺你是有能力去面對愛這個問題
[00:32:00.260 --> 00:32:02.300]  耶穌基督來到這個世界
[00:32:02.300 --> 00:32:03.900]  寫在十字架上面
[00:32:03.900 --> 00:32:06.060]  完成了這份的救恩
[00:32:06.060 --> 00:32:09.500]  約翰說這個是最好的釘網
[00:32:09.500 --> 00:32:14.180]  唯有我們看見在十字架上面的這位耶穌
[00:32:14.180 --> 00:32:17.340]  我們就知道原來上帝真的愛我們
[00:32:17.340 --> 00:32:19.460]  你想想耶穌降世的時候
[00:32:19.460 --> 00:32:21.860]  不是我們很感激神
[00:32:21.860 --> 00:32:23.380]  很想尋求神
[00:32:23.380 --> 00:32:25.300]  所以上帝才為我們死
[00:32:25.300 --> 00:32:27.500]  其實上帝為人類死的時候
[00:32:27.500 --> 00:32:29.340]  人類還是拒絕祂
[00:32:29.340 --> 00:32:30.900]  唾棄祂
[00:32:30.900 --> 00:32:32.700]  出賣祂的時候
[00:32:32.700 --> 00:32:35.580]  為什麼上帝仍然揀選這條路
[00:32:35.580 --> 00:32:39.460]  是因為上帝決定愛我們
[00:32:39.460 --> 00:32:41.380]  這個是上帝的選擇
[00:32:41.380 --> 00:32:43.940]  所以祂甘願為祂自己的選擇
[00:32:43.940 --> 00:32:45.860]  付上代價
[00:32:45.860 --> 00:32:47.860]  請知會在結婚這個課題裏面
[00:32:47.860 --> 00:32:50.980]  香港已經不是盲婚啞嫁的時代
[00:32:50.980 --> 00:32:56.100]  我們連賴父母逼我們結婚這個藉口都沒有了
[00:32:56.100 --> 00:32:58.180]  但很可惜自由戀愛之下
[00:32:58.180 --> 00:33:00.780]  反而離婚率是更高的
[00:33:00.780 --> 00:33:03.220]  所以其實是婚姻制度的問題
[00:33:03.220 --> 00:33:05.820]  還是我們這群人出了問題呢
[00:33:05.820 --> 00:33:06.780]  上帝說
[00:33:06.780 --> 00:33:08.740]  祂做了一個很好的示範
[00:33:08.740 --> 00:33:10.460]  什麼叫做愛
[00:33:10.460 --> 00:33:14.820]  愛是主動付出的
[00:33:14.820 --> 00:33:16.700]  是上帝來尋找人
[00:33:16.700 --> 00:33:19.340]  不是我們尋找神
[00:33:19.340 --> 00:33:21.140]  要成就愛
[00:33:21.140 --> 00:33:23.020]  是需要犧牲的
[00:33:23.020 --> 00:33:25.540]  不要整天只顧看韓劇
[00:33:25.540 --> 00:33:27.140]  你被電影害死了
[00:33:27.140 --> 00:33:28.620]  現在這一代
[00:33:28.620 --> 00:33:31.980]  個個都是張開嘴巴等人家餵
[00:33:31.980 --> 00:33:34.340]  以為對方是一定要愛你
[00:33:34.340 --> 00:33:34.940]  滿足你
[00:33:34.940 --> 00:33:36.300]  包容你
[00:33:36.300 --> 00:33:37.780]  不是的
[00:33:37.780 --> 00:33:39.700]  愛是付出的
[00:33:39.700 --> 00:33:41.740]  愛是自己的決定來的
[00:33:41.740 --> 00:33:43.980]  以致我們願意去犧牲
[00:33:43.980 --> 00:33:47.300]  來為對方的好處著想
[00:33:47.300 --> 00:33:49.700]  這個就是華倫差的愛
[00:33:49.700 --> 00:33:51.540]  他是為了別人的結婚
[00:33:51.540 --> 00:33:54.780]  而犧牲了自己的生命的
[00:33:54.780 --> 00:33:56.100]  親戚姐妹
[00:33:56.100 --> 00:33:59.180]  你覺得是不是很難去偏頻
[00:33:59.180 --> 00:34:01.100]  過往這個社會教我們
[00:34:01.100 --> 00:34:02.300]  面對不公平的
[00:34:02.300 --> 00:34:03.980]  就去爭取
[00:34:03.980 --> 00:34:05.700]  把別人有的搶回來
[00:34:05.700 --> 00:34:07.260]  這樣就公平了
[00:34:07.260 --> 00:34:08.580]  I am sorry
[00:34:08.580 --> 00:34:09.540]  在我們的信仰裏
