
[00:00:00.000 --> 00:00:03.000]  在開始靜悼之前,我們同心地祈禱
[00:26:27.080 --> 00:26:32.920]  在他們的年代裏面有美好的見證
[00:26:32.920 --> 00:26:35.880]  期望我們同樣恩爵信
[00:26:35.880 --> 00:26:38.360]  在現今的年代
[00:26:38.360 --> 00:26:43.240]  付出一個讓人羨慕的生命
[00:26:43.240 --> 00:26:46.360]  讓周圍世界的人看到
[00:26:46.360 --> 00:26:49.320]  一個借去信靠基督的人
[00:26:49.320 --> 00:26:52.280]  縱然面對生活命的橫逆
[00:26:52.280 --> 00:26:55.120]  面對生活的壓力
[00:26:55.120 --> 00:27:00.200]  仍然堅持所信
[00:27:00.200 --> 00:27:04.120]  為信仰來堅守
[00:27:04.120 --> 00:27:05.640]  不退後
[00:27:05.640 --> 00:27:16.960]  容讓我們同心的來祈禱
[00:27:16.960 --> 00:27:18.440]  我們主愛的神
[00:27:18.440 --> 00:27:20.000]  今天晚上
[00:27:20.000 --> 00:27:21.640]  容讓聖基的說話
[00:27:21.640 --> 00:27:25.160]  再一次成為我們有效的提醒
[00:27:25.160 --> 00:27:26.760]  昔日
[00:27:26.760 --> 00:27:29.960]  我們的先賢和先信
[00:27:29.960 --> 00:27:36.520]  如何用他們的生命來見證信仰的真實
[00:27:36.520 --> 00:27:42.000]  他們雖然去面對死亡的威嚇
[00:27:42.000 --> 00:27:44.360]  他們至死忠心
[00:27:44.360 --> 00:27:48.320]  忠心至死
[00:27:48.320 --> 00:27:50.160]  今天在我們生命裏
[00:27:50.160 --> 00:27:55.880]  可能未必去到大是大非的去考慮
[00:27:55.880 --> 00:27:58.360]  甚至我們未必需要面對
[00:27:58.360 --> 00:28:02.040]  去到生命的危難
[00:28:02.040 --> 00:28:05.280]  但當我們去持守信仰的時間
[00:28:05.280 --> 00:28:11.960]  我們面對不少的挑戰
[00:28:11.960 --> 00:28:17.520]  我們去面對很多的抉擇
[00:28:17.520 --> 00:28:20.640]  但容讓聖經裏面的寄述
[00:28:20.640 --> 00:28:24.200]  再一次提醒鼓舞我們
[00:28:24.200 --> 00:28:27.800]  去行過前人的足跡
[00:28:27.800 --> 00:28:31.960]  我們去站在信心偉人的肩膊上
[00:28:31.960 --> 00:28:37.920]  我們能夠登高望遠
[00:28:37.920 --> 00:28:41.760]  容讓我們透過前人的足跡
[00:28:41.760 --> 00:28:47.240]  我們去在天號的歷程裏面
[00:28:47.240 --> 00:28:49.600]  我們作為一個朝聖者
[00:28:49.600 --> 00:28:52.640]  繼續來到前行
[00:28:52.640 --> 00:28:55.040]  容讓我們的生命有一天
[00:28:55.040 --> 00:28:57.520]  都能夠揚人事務
[00:28:57.520 --> 00:28:59.600]  容讓我們都被人看到
[00:28:59.600 --> 00:29:01.440]  我們都是一個效法
[00:29:01.440 --> 00:29:03.480]  跟隨耶穌的人
[00:29:03.480 --> 00:29:04.560]  我們祈禱
[00:29:04.560 --> 00:29:07.200]  賴奉耶穌基督的聖名祈求
[00:29:07.200 --> 00:29:07.720]  阿門
