
[00:00:00.000 --> 00:00:02.000]  各位定姊妹 早安
[00:20:23.000 --> 00:20:26.000]  「拜了貨物或糧食來賣給我們」
[00:20:26.000 --> 00:20:27.000]  「我們必不賣」
[00:20:27.000 --> 00:20:29.000]  那個的「帶」字
[00:20:29.000 --> 00:20:30.000]  原文「布」
[00:20:30.000 --> 00:20:33.000]  和剛才所說那個的「奉」字
[00:20:33.000 --> 00:20:37.000]  翻譯是一模一樣
[00:20:37.000 --> 00:20:39.000]  以色列人納約
[00:20:39.000 --> 00:20:40.000]  包括這件事
[00:20:40.000 --> 00:20:43.000]  其實對他們來說是很大的壓力
[00:20:43.000 --> 00:20:44.000]  剛才我也說了
[00:20:44.000 --> 00:20:45.000]  當時他們的經濟並不好
[00:20:45.000 --> 00:20:47.000]  生活很艱難
[00:20:47.000 --> 00:20:48.000]  三十二節他們說
[00:20:48.000 --> 00:20:52.000]  每人捐三分之一的赦克勒銀紙到聖殿裏面
[00:20:52.000 --> 00:20:56.000]  其實這個數字已經是少過原先摩西律法
[00:20:56.000 --> 00:20:59.000]  在《出埃及記》三十章裏面記載
[00:20:59.000 --> 00:21:02.000]  是需要繳二分一的赦克勒
[00:21:02.000 --> 00:21:04.000]  他們雖然沒有能力
[00:21:04.000 --> 00:21:07.000]  按照摩西律法規定的數字
[00:21:07.000 --> 00:21:11.000]  但是他們沒有因為這樣而不去做奉獻
[00:21:11.000 --> 00:21:14.000]  他們卻按照他們的能力
[00:21:14.000 --> 00:21:17.000]  去回應上帝
[00:21:17.000 --> 00:21:19.000]  奉獻是一個決定
[00:21:19.000 --> 00:21:20.000]  我們愛
[00:21:20.000 --> 00:21:22.000]  因為神先愛我們
[00:21:22.000 --> 00:21:26.000]  我們之所以願意去給
[00:21:26.000 --> 00:21:29.000]  因為神先給過我們
[00:21:29.000 --> 00:21:34.000]  決定將奉獻成為生活的一部分
[00:21:34.000 --> 00:21:40.000]  應該是屬於上帝的兒女的本份
[00:21:40.000 --> 00:21:44.000]  將自己的收入帶到聖殿裏面
[00:21:44.000 --> 00:21:48.000]  並不是甚麼很神聖很偉大的動作
[00:21:48.000 --> 00:21:51.000]  這個動作和我們日常的生活
[00:21:51.000 --> 00:21:54.000]  將錢將物品從一個地方帶到另一個地方
[00:21:54.000 --> 00:21:56.000]  這麼平常
[00:21:56.000 --> 00:22:00.000]  奉獻就是生活的一個部分
[00:22:00.000 --> 00:22:02.000]  下個星期日是甚麼節
[00:22:02.000 --> 00:22:04.000]  父親節
[00:22:04.000 --> 00:22:07.000]  我相信在座可能我們已經預備了一些禮物
[00:22:07.000 --> 00:22:10.000]  或者已經預訂了一間餐廳
[00:22:10.000 --> 00:22:12.000]  打算送一份禮物給爸爸
[00:22:12.000 --> 00:22:16.000]  或者請爸爸去吃大餐
[00:22:16.000 --> 00:22:18.000]  我想我們不會用
[00:22:18.000 --> 00:22:21.000]  我奉獻一份禮物
[00:22:21.000 --> 00:22:25.000]  奉獻那餐茶給我們心愛的父母
[00:22:25.000 --> 00:22:30.000]  因為送和請都是理所當然
[00:22:30.000 --> 00:22:31.000]  很自然的事
[00:22:31.000 --> 00:22:33.000]  曾幾何時我聽過有人說
[00:22:33.000 --> 00:22:38.000]  我要堅持地去孝順我爸爸我媽媽
[00:22:38.000 --> 00:22:40.000]  當我再細心地想
[00:22:40.000 --> 00:22:42.000]  如果我們真的愛爸爸媽媽
[00:22:42.000 --> 00:22:46.000]  又何須要堅持呢
[00:22:46.000 --> 00:22:49.000]  這幅畫不是甚麼畢加索的作品
[00:22:49.000 --> 00:22:55.000]  是去年我兒子送給我父親節的一張卡
[00:22:55.000 --> 00:22:56.000]  他和我一樣
[00:22:56.000 --> 00:22:59.000]  可能都沒有甚麼藝術的細胞
[00:22:59.000 --> 00:23:01.000]  但在我心目中爸爸就是這樣
[00:23:01.000 --> 00:23:03.000]  頭髮一枝枝
[00:23:03.000 --> 00:23:06.000]  幸好這個爸爸還懂得笑
[00:23:06.000 --> 00:23:10.000]  這幅畫一直都放在我辦公室的枱頭
[00:23:10.000 --> 00:23:13.000]  每當我見到這幅畫的時候
[00:23:13.000 --> 00:23:15.000]  我都會回心的微笑
[00:23:15.000 --> 00:23:17.000]  雖然沒有甚麼特別
[00:23:17.000 --> 00:23:19.000]  當中又有個錯別字
[00:23:19.000 --> 00:23:22.000]  但是我深深體會到
[00:23:22.000 --> 00:23:25.000]  他已經用盡他有限的能力
[00:23:25.000 --> 00:23:28.000]  去畫出這幅畫來送給我
[00:23:28.000 --> 00:23:33.000]  是他心底裡對我的愛的那份回應
[00:23:33.000 --> 00:23:35.000]  弟兄姊妹
[00:23:35.000 --> 00:23:40.000]  天父豈不是看重我們擺上的心
[00:23:40.000 --> 00:23:43.000]  多過我們擺上甚麼
[00:23:43.000 --> 00:23:48.000]  多過我們究竟擺上多和少嗎
[00:23:48.000 --> 00:23:52.000]  今天我們有沒有將最好的來到獻上
[00:23:52.000 --> 00:23:54.000]  在第35節裡這樣說
[00:23:54.000 --> 00:23:58.000]  正每年將我們地上初熟的土產
[00:23:58.000 --> 00:24:00.000]  和各樣樹上初熟的果子
[00:24:00.000 --> 00:24:03.000]  都奉到耶和華的殿裡
[00:24:03.000 --> 00:24:05.000]  又照律法上所寫的
[00:24:05.000 --> 00:24:08.000]  將我們投胎的兒子和守身的牛羊
[00:24:08.000 --> 00:24:11.000]  都奉到我們神的殿
[00:24:11.000 --> 00:24:15.000]  交給我們神殿裡公職的祭司
[00:24:15.000 --> 00:24:18.000]  初熟的果子是最上等
[00:24:18.000 --> 00:24:21.000]  將初熟的農作物獻上
[00:24:21.000 --> 00:24:25.000]  並且將奉獻給投生的和守身的
[00:24:25.000 --> 00:24:27.000]  這裡就很明確讓我們知道
[00:24:27.000 --> 00:24:32.000]  以色列民他們很明白宣告三件很重要的事情
[00:24:32.000 --> 00:24:36.000]  首先所有美好的物都是從神而來
[00:24:36.000 --> 00:24:41.000]  其次就是所有的東西都是屬於神
[00:24:41.000 --> 00:24:42.000]  第三
[00:24:42.000 --> 00:24:48.000]  神是配得他們奉獻最好的
[00:24:48.000 --> 00:24:50.000]  一隻小鳥的媽媽
[00:24:50.000 --> 00:24:53.000]  在報食到獵物的時候
[00:24:53.000 --> 00:24:57.000]  往往她不會先去滿足自己的禱福
[00:24:57.000 --> 00:24:59.000]  而是將這個獵物
[00:24:59.000 --> 00:25:03.000]  先來到滿足小鳥BB的需要
[00:25:03.000 --> 00:25:08.000]  將最好給最好
[00:25:08.000 --> 00:25:11.000]  今天我們是不是將最好的時間
[00:25:11.000 --> 00:25:16.000]  財富、才能優先來到獻給神
[00:25:16.000 --> 00:25:19.000]  我們有沒有將最好的來到獻給神
[00:25:19.000 --> 00:25:24.000]  還是我們只不過是獻剩餘的部分呢
[00:25:24.000 --> 00:25:25.000]  想問問大家
[00:25:25.000 --> 00:25:34.000]  每一個星期我們花上人生最多最優質的時間在哪裏
[00:25:34.000 --> 00:25:36.000]  在哪裏
[00:25:36.000 --> 00:25:39.000]  是不是在我們的職場裏
[00:25:39.000 --> 00:25:42.000]  我們必須要重新去思考
[00:25:42.000 --> 00:25:45.000]  信仰和工作的關係
[00:25:45.000 --> 00:25:46.000]  如果我們常常都覺得
[00:25:46.000 --> 00:25:49.000]  工作好像跟信仰搶時間
[00:25:49.000 --> 00:25:52.000]  如果職場給人的感覺好像是屬於世界
[00:25:52.000 --> 00:25:54.000]  下班才屬於上帝的話
[00:25:54.000 --> 00:25:59.000]  我相信我們會活在一個很撕裂的狀況裏
[00:25:59.000 --> 00:26:04.000]  如果工作就是信仰的呈現
[00:26:04.000 --> 00:26:09.000]  我們根本就不需要陷入在教會和工作的拉扯裏
[00:26:09.000 --> 00:26:11.000]  我們只需要學習
[00:26:11.000 --> 00:26:15.000]  讓上帝帶領我們在職場裏成為別人的祝福
[00:26:15.000 --> 00:26:18.000]  和成為社會的祝福
[00:26:18.000 --> 00:26:20.000]  舉個例子來說
[00:26:20.000 --> 00:26:23.000]  一個從事地產經紀的基督徒
[00:26:23.000 --> 00:26:28.000]  他不需要想每天怎樣去抽更多時間在教會服事
[00:26:28.000 --> 00:26:30.000]  而是他應該全力去想
[00:26:30.000 --> 00:26:34.000]  我怎樣在我地產的專業去榮耀神
[00:26:34.000 --> 00:26:36.000]  因為基督徒的老師並不是想
[00:26:36.000 --> 00:26:39.000]  我下班之後要帶多少個組
[00:26:39.000 --> 00:26:42.000]  而是怎樣去做好老師的職份
[00:26:42.000 --> 00:26:48.000]  好好地去培養、培育上帝所託付給他的學生
[00:26:48.000 --> 00:26:53.000]  我們怎樣能夠在職場裏面去經營和神的關係
[00:26:53.000 --> 00:26:55.000]  這個是重點
[00:26:55.000 --> 00:26:57.000]  我們經常都會聽到有人說
[00:26:57.000 --> 00:27:02.000]  在教會裏面侍奉的傳道目者、幹事同工
[00:27:02.000 --> 00:27:06.000]  這一班人就在全時間侍奉神
[00:27:06.000 --> 00:27:09.000]  讓我們再想深一層
[00:27:09.000 --> 00:27:14.000]  今日誰在全時間侍奉神
[00:27:14.000 --> 00:27:18.000]  豈不是在座我們每一個嗎
[00:27:18.000 --> 00:27:22.000]  讓我們不要成為禮拜六、禮拜日的基督徒
[00:27:22.000 --> 00:27:26.000]  而是我們要將日常的工作和信仰結合
[00:27:26.000 --> 00:27:29.000]  透過工作來敬拜神
[00:27:29.000 --> 00:27:32.000]  不要將星期日和工作日分割
[00:27:32.000 --> 00:27:34.000]  我們要將現時我們的工作
[00:27:34.000 --> 00:27:40.000]  神給過我們工作的照明獻給神
[00:27:40.000 --> 00:27:45.000]  因為我們相信職場也是神所看重的一個地方
[00:27:45.000 --> 00:27:48.000]  職場也是神讓我們去學習
[00:27:48.000 --> 00:27:51.000]  怎樣去讓我們的靈命成長
[00:27:51.000 --> 00:27:53.000]  一個操場
[00:27:53.000 --> 00:27:54.000]  並且我們相信
[00:27:54.000 --> 00:27:59.000]  我們能夠在其中經歷到神
[00:27:59.000 --> 00:28:07.000]  以色列民也按照著規定的數量去奉獻
[00:28:07.000 --> 00:28:10.000]  在三十七節和三十八節裏面
[00:28:10.000 --> 00:28:15.000]  告訴我們他們將土產和收入的十分之一
[00:28:15.000 --> 00:28:17.000]  去獻給神
[00:28:17.000 --> 00:28:23.000]  十一的奉獻對你和我來說應該不會陌生
[00:28:23.000 --> 00:28:26.000]  這個已經有著一個很長久的歷史
[00:28:26.000 --> 00:28:28.000]  在今日世界各地的基督徒
[00:28:28.000 --> 00:28:30.000]  都會認為這是合宜的
[00:28:30.000 --> 00:28:34.000]  這是基督徒生活裏面的一個典範
[00:28:34.000 --> 00:28:37.000]  聖經馬拉基書三章十節裏面怎樣說呢
[00:28:37.000 --> 00:28:39.000]  頭半部分我們一起先讀出
[00:28:39.000 --> 00:28:40.000]  預備起
[00:28:40.000 --> 00:28:43.000]  萬君子耶和華如此說
[00:28:43.000 --> 00:28:45.000]  要將當立的十分之一
[00:28:45.000 --> 00:28:48.000]  全然送上倉庫
[00:28:48.000 --> 00:28:51.000]  使我家有糧
[00:28:51.000 --> 00:28:55.000]  奉獻是需要有計劃來進行
[00:28:55.000 --> 00:28:59.000]  而不是到月尾才去籌錢
[00:28:59.000 --> 00:29:02.000]  又或者一年到年尾才奉獻
[00:29:02.000 --> 00:29:05.000]  十一的奉獻應該是一個定期的奉獻
[00:29:05.000 --> 00:29:10.000]  十一的奉獻是不應該按照個人的感動或者喜好
[00:29:10.000 --> 00:29:12.000]  去選擇對象
[00:29:12.000 --> 00:29:15.000]  而是按照經文給我們的解釋
[00:29:15.000 --> 00:29:20.000]  而是我們先要有責任去奉獻給教會
[00:29:20.000 --> 00:29:22.000]  去回應神
[00:29:22.000 --> 00:29:25.000]  聖經裏面記載了一個
[00:29:25.000 --> 00:29:27.000]  耳熟能詳的一個故事
[00:29:27.000 --> 00:29:30.000]  一個窮寡婦奉獻的故事
[00:29:30.000 --> 00:29:34.000]  這個窮寡婦她只是投了兩個小錢
[00:29:34.000 --> 00:29:37.000]  卻是受到主特別的讚許
[00:29:37.000 --> 00:29:42.000]  這窮寡婦投入婦女的比眾人所投的更多
[00:29:42.000 --> 00:29:47.000]  這個是則超越量的真理
[00:29:47.000 --> 00:29:49.000]  因為這個窮寡婦
[00:29:49.000 --> 00:29:52.000]  就將一切養生的都投上
[00:29:52.000 --> 00:29:58.000]  她所投的就是她自己生命都擺在其中
[00:29:58.000 --> 00:30:01.000]  在神的國度奉獻的原則
[00:30:01.000 --> 00:30:05.000]  就是多給誰就向誰多要
[00:30:05.000 --> 00:30:08.000]  施比受更為有福
[00:30:08.000 --> 00:30:13.000]  你們要給人就必有給你們的
[00:30:13.000 --> 00:30:18.000]  奉獻其實不是人去善待神
[00:30:18.000 --> 00:30:23.000]  亦乃是神去恩待人去奉獻
[00:30:23.000 --> 00:30:25.000]  今日我們願意奉獻
[00:30:25.000 --> 00:30:27.000]  並不是因為我們身為堅朕的會友
[00:30:27.000 --> 00:30:31.000]  在抗唐的時候我們應該要盡下責任和義務
[00:30:31.000 --> 00:30:33.000]  不是因為我們看得起神
[00:30:33.000 --> 00:30:34.000]  看得起牧師
[00:30:34.000 --> 00:30:38.000]  奉獻乃是因為我們對神救恩的報答
[00:30:38.000 --> 00:30:42.000]  因為神的恩典那份回報
[00:30:42.000 --> 00:30:48.000]  亦都是因為我們對神家那份委身的象徵
[00:30:48.000 --> 00:30:50.000]  今日我們之所以奉獻
[00:30:50.000 --> 00:30:53.000]  絕不是因為我們有什麼本錢
[00:30:53.000 --> 00:30:56.000]  乃是因為我們在神裏面滿有
[00:30:56.000 --> 00:30:58.000]  經歷神祂自己的恩典
[00:30:58.000 --> 00:31:02.000]  神要我們奉獻並不是因為神缺少什麼
[00:31:02.000 --> 00:31:05.000]  其實背後亦都是很想去到
[00:31:05.000 --> 00:31:08.000]  神很想藉著這個行動去賜福給我們
[00:31:08.000 --> 00:31:13.000]  讓我們成為一個蒙福的管道和器皿
[00:31:13.000 --> 00:31:18.000]  讓我們一起讀完《馬拉基書》十章三節
[00:31:18.000 --> 00:31:20.000]  下半部分預備起
[00:31:20.000 --> 00:31:22.000]  以此試試我
[00:31:22.000 --> 00:31:26.000]  是否為你們躺開天上的窗戶
[00:31:26.000 --> 00:31:28.000]  傾福於你們
[00:31:28.000 --> 00:31:31.000]  甚至無處可容
[00:31:31.000 --> 00:31:35.000]  當我們憑著信心去到去奉獻的時候
[00:31:35.000 --> 00:31:38.000]  我們就會好體會得到
[00:31:38.000 --> 00:31:41.000]  我們絕不會有什麼缺乏
[00:31:41.000 --> 00:31:43.000]  神在這段經文給我們的應許
[00:31:43.000 --> 00:31:47.000]  神必定會去幫助我們
[00:31:47.000 --> 00:31:51.000]  我兩個兒子經常都很想去買東西送給我
[00:31:51.000 --> 00:31:53.000]  雖然他們不是很多錢
[00:31:53.000 --> 00:31:56.000]  但經常都很想去買一些
[00:31:56.000 --> 00:31:59.000]  爸爸喜歡的東西來送給我
[00:31:59.000 --> 00:32:01.000]  當他們去買東西給我的時候
[00:32:01.000 --> 00:32:04.000]  他們所用的錢其實很少
[00:32:04.000 --> 00:32:05.000]  但他們所得的
[00:32:05.000 --> 00:32:07.000]  無論在經濟上面
[00:32:07.000 --> 00:32:09.000]  無論在我對他們的愛裡面
[00:32:09.000 --> 00:32:12.000]  都是超越了這些一切
[00:32:12.000 --> 00:32:15.000]  如果我們是以出於神的愛
[00:32:15.000 --> 00:32:18.000]  來回應神給我們的祝福
[00:32:18.000 --> 00:32:23.000]  神是會大大的來祝福我們每一個
[00:32:23.000 --> 00:32:25.000]  這班以色列民
[00:32:25.000 --> 00:32:29.000]  雖然他們的經濟是有困難
[00:32:29.000 --> 00:32:34.000]  但他們所擺上其實已經超越了十分之一
[00:32:34.000 --> 00:32:37.000]  因為他們很確實體會到
[00:32:37.000 --> 00:32:41.000]  神對他們的生命的祝福
[00:32:41.000 --> 00:32:45.000]  頂姐妹,今天我們
[00:32:45.000 --> 00:32:48.000]  最後在三十九節
[00:32:48.000 --> 00:32:51.000]  以這一句話來結束
[00:32:51.000 --> 00:32:56.000]  這樣我們就不離棄我們神的殿
[00:32:56.000 --> 00:32:59.000]  我們是不離棄神的殿
[00:32:59.000 --> 00:33:00.000]  不離棄神的殿
[00:33:00.000 --> 00:33:02.000]  乃在助我們每一個的頂姐妹
[00:33:02.000 --> 00:33:05.000]  我們都學悟明白神的話語
[00:33:05.000 --> 00:33:08.000]  願意竭力來遵行神的話語
[00:33:08.000 --> 00:33:10.000]  守律法的約束
[00:33:10.000 --> 00:33:13.000]  和我們在生活裡面分別為性
[00:33:13.000 --> 00:33:16.000]  並且我們要以恩慈來代人
[00:33:16.000 --> 00:33:21.000]  以及盡上該盡的本份來奉獻
[00:33:21.000 --> 00:33:25.000]  神的殿並不是一個實體的教堂
[00:33:25.000 --> 00:33:29.000]  乃是一班蒙恩德教的信徒群體
[00:33:29.000 --> 00:33:31.000]  是在說你和我
[00:33:31.000 --> 00:33:36.000]  不離棄不是只是單身體來到
[00:33:36.000 --> 00:33:38.000]  今天我出席了這個教堂
[00:33:38.000 --> 00:33:41.000]  而是在說實質上我們怎樣支持教會的聖公
[00:33:41.000 --> 00:33:44.000]  來到去服侍神的家
[00:33:44.000 --> 00:33:49.000]  服侍神家裡面的每一個的頂姐妹
[00:33:49.000 --> 00:33:53.000]  這些一切不離棄神的殿的作為
[00:33:53.000 --> 00:33:56.000]  通通都是出於我們內心
[00:33:56.000 --> 00:34:00.000]  學悟神榮耀彰顯在教會
[00:34:00.000 --> 00:34:02.000]  彰顯在基督的身體
[00:34:02.000 --> 00:34:07.000]  彰顯在我們每一個頂姐妹的生命裡面
[00:34:07.000 --> 00:34:09.000]  各位頂姐妹
[00:34:09.000 --> 00:34:11.000]  讓我們一齊來反省
[00:34:11.000 --> 00:34:15.000]  我們神的殿這五個字
[00:34:15.000 --> 00:34:18.000]  對我們來說有多重要
[00:34:18.000 --> 00:34:21.000]  我們又怎樣來表示
[00:34:21.000 --> 00:34:25.000]  我們不離棄神的殿
[00:34:25.000 --> 00:34:28.000]  願意我們一齊翻開手上面
[00:34:28.000 --> 00:34:31.000]  世紀重讚第三百五十三首
[00:34:31.000 --> 00:34:33.000]  三百五十三首
[00:34:33.000 --> 00:34:37.000]  一切傳獻上楊師哥的歌詞
[00:34:37.000 --> 00:34:41.000]  成為我們回應神的禱文
[00:34:41.000 --> 00:34:46.000]  楊師哥成為我們在神面前再一次的立志
