
[00:00:00.000 --> 00:00:03.420]  今天要講的是青年才俊前程感受
[00:19:38.380 --> 00:19:40.680]  一個投資的組合
[00:19:40.680 --> 00:19:42.560]  他聽完這個投資組合
[00:19:42.560 --> 00:19:45.060]  就是耶穌跟門徒在說話
[00:19:45.060 --> 00:19:47.820]  但其實也是在跟法利塞人在說話
[00:19:47.820 --> 00:19:49.580]  法利塞人說這個人是瘋的
[00:19:49.580 --> 00:19:54.200]  他的投資組合完全是不可行的
[00:19:54.200 --> 00:19:57.580]  我不知道大家聽耶穌說這麼多關於錢的東西
[00:19:57.580 --> 00:19:58.980]  有沒有聽得明白
[00:19:58.980 --> 00:20:03.520]  因為我發覺教會的人其實真是很混亂的
[00:20:03.520 --> 00:20:06.340]  我們聽完耶穌說這麼多關於錢的東西
[00:20:06.340 --> 00:20:07.920]  我們又不悠悠愁愁走開
[00:20:07.920 --> 00:20:10.080]  其實教會裏面應該有很多人悠悠愁愁走開
[00:20:10.080 --> 00:20:11.320]  但是教會裏面又不悠悠愁
[00:20:11.320 --> 00:20:13.220]  我們好像有一個假象
[00:20:13.220 --> 00:20:14.400]  其實沒事的
[00:20:14.400 --> 00:20:16.680]  我們都是憑一點進了天國的
[00:20:16.680 --> 00:20:19.880]  不過我們又沒有辦法這麼慷慨
[00:20:19.880 --> 00:20:22.380]  當然很難放下錢財的
[00:20:22.380 --> 00:20:23.340]  沒事的
[00:20:23.340 --> 00:20:24.960]  覺得這兩樣東西是分開的
[00:20:24.960 --> 00:20:27.160]  就是錢和我們的救恩是分開的
[00:20:27.160 --> 00:20:28.920]  但是對於耶穌來講
[00:20:28.920 --> 00:20:30.920]  你橫看橫看
[00:20:30.920 --> 00:20:35.260]  他都不是在說兩樣東西
[00:20:35.260 --> 00:20:38.300]  他從頭到尾彷彿是告訴我們
[00:20:38.300 --> 00:20:41.280]  那些東西全部是同一樣東西
[00:20:41.280 --> 00:20:43.280]  所以我想鼓勵你
[00:20:43.280 --> 00:20:49.620]  你回去聽一下我們去年下半年那幾篇道
[00:20:49.620 --> 00:20:51.620]  因為兩個父親的故事
[00:20:51.620 --> 00:20:54.580]  耶穌怎麼挑戰這個年輕的財主
[00:20:54.580 --> 00:20:56.520]  然後我有講上下集
[00:20:56.520 --> 00:20:59.280]  財主進天國的上集下集
[00:20:59.280 --> 00:21:01.320]  還有一篇叫做
[00:21:01.320 --> 00:21:03.320]  明眼瞎子天國難移
[00:21:03.320 --> 00:21:09.420]  這個明眼的瞎子怎麼將他一生投資在天國
[00:21:09.420 --> 00:21:10.820]  我們需要知道這件事
[00:21:10.820 --> 00:21:12.620]  因為我想絕大部份
[00:21:12.620 --> 00:21:13.980]  不是最大部份
[00:21:13.980 --> 00:21:16.380]  教會裏面應該有很多人是幽幽愁愁地走開
[00:21:16.380 --> 00:21:19.180]  另外一班人是嘲笑耶穌
[00:21:19.180 --> 00:21:21.180]  如果你聽得明白耶穌
[00:21:21.180 --> 00:21:23.180]  真是想我們怎麼投資我們的人生
[00:21:23.180 --> 00:21:24.840]  投資我們錢財的時候
[00:21:24.840 --> 00:21:28.700]  我們應該對耶穌有一種瘋狂的感覺
[00:21:28.700 --> 00:21:31.340]  如果你不覺得他瘋狂
[00:21:31.340 --> 00:21:33.160]  你就要跟隨他
[00:21:33.160 --> 00:21:35.160]  要麼你說我跟隨不了我要走
[00:21:35.160 --> 00:21:36.760]  要麼你覺得他瘋狂
[00:21:36.760 --> 00:21:38.380]  好 回到這個故事
[00:21:38.380 --> 00:21:41.000]  這個故事的重要的地方
[00:21:41.000 --> 00:21:42.500]  怎麼去明白這個故事呢?
[00:21:42.500 --> 00:21:45.160]  就是這個不義的管家的故事
[00:21:45.160 --> 00:21:45.960]  就是需要
[00:21:45.960 --> 00:21:47.960]  原來這個故事有兩個故事
[00:21:47.960 --> 00:21:51.820]  是一個外層和內層的故事
[00:21:51.820 --> 00:21:53.820]  在內層的故事 耶穌講了一個故事
[00:21:53.820 --> 00:21:55.820]  一個財主
[00:21:55.820 --> 00:21:57.820]  他有一個管家 不義的管家
[00:21:57.820 --> 00:22:00.360]  但是很精明 精明在哪裏呢?
[00:22:00.360 --> 00:22:03.740]  臨危不亂 隨機應變 如果你這麼說
[00:22:03.740 --> 00:22:07.700]  就是他臨危 財主要解僱他
[00:22:07.700 --> 00:22:09.700]  他臨危不亂 他隨機應變
[00:22:09.700 --> 00:22:10.700]  他以後怎麼樣呢?
[00:22:10.700 --> 00:22:12.700]  他為他以後的安排
[00:22:12.700 --> 00:22:14.400]  他說他是精明的財主
[00:22:14.400 --> 00:22:18.220]  他還有另外一個人物 就是朋友
[00:22:18.220 --> 00:22:21.400]  就是在做朋友 他買著將來的朋友
[00:22:21.400 --> 00:22:24.040]  但是還有另外一個外層的故事
[00:22:24.040 --> 00:22:26.040]  外層的故事有三個人物
[00:22:26.040 --> 00:22:27.540]  外層的故事是
[00:22:27.540 --> 00:22:29.540]  耶穌在教導門徒
[00:22:29.540 --> 00:22:34.340]  但是也是在教導法利財人
[00:22:34.340 --> 00:22:36.340]  不過法利財人不聽而已
[00:22:36.340 --> 00:22:38.000]  如果我們看內層的故事
[00:22:38.000 --> 00:22:41.000]  內層的故事的主題是什麼呢?
[00:22:41.000 --> 00:22:46.500]  主題是有一個狡猾的 不義的管家
[00:22:46.500 --> 00:22:47.500]  你可以這麼說
[00:22:47.500 --> 00:22:52.500]  但是那個主人對他的評論很有意思
[00:22:52.500 --> 00:22:53.500]  說他精明管家
[00:22:53.500 --> 00:22:55.000]  精明管家在哪裏呢?
[00:22:55.000 --> 00:22:57.000]  臨危不亂 隨機應變
[00:22:57.000 --> 00:23:01.500]  所以應用不是叫你狡猾不義
[00:23:01.500 --> 00:23:03.500]  應用你可以這麼說
[00:23:03.500 --> 00:23:08.000]  可以說應用是叫你隨機應變
[00:23:08.000 --> 00:23:12.000]  那你就可以得到主的誇獎了
[00:23:12.000 --> 00:23:15.500]  隨機應變得到主的誇獎
[00:23:15.500 --> 00:23:16.500]  我想告訴你
[00:23:16.500 --> 00:23:18.500]  《了斷聖經》那個不義的管家
[00:23:18.500 --> 00:23:20.500]  其實有很多學術的研究
[00:23:20.500 --> 00:23:24.500]  有些人說他其實沒有做錯等等
[00:23:24.500 --> 00:23:27.500]  所以你問十個神學家
[00:23:27.500 --> 00:23:29.500]  可能十個神學家的解釋都不一樣的
[00:23:29.500 --> 00:23:32.500]  但是我想一個比較簡單的解釋
[00:23:32.500 --> 00:23:34.500]  就是他真的有一點狡猾不義
[00:23:34.500 --> 00:23:37.500]  但是事實上主人讚賞他的
[00:23:37.500 --> 00:23:39.000]  是他隨機應變
[00:23:39.000 --> 00:23:41.500]  因為有一個新的情況出來了
[00:23:41.500 --> 00:23:43.500]  於是他改變了
[00:23:43.500 --> 00:23:46.500]  回來再和你講這個形容
[00:23:46.500 --> 00:23:49.000]  繼續有一個外層的故事
[00:23:49.000 --> 00:23:51.000]  外層的故事主題是什麼呢?
[00:23:51.000 --> 00:23:54.500]  我們看到法利賽人貪愛錢財
[00:23:54.500 --> 00:23:55.500]  他們嘲笑耶穌
[00:23:55.500 --> 00:23:56.500]  他的應用是什麼呢?
[00:23:56.500 --> 00:23:58.500]  貪財致命
[00:23:58.500 --> 00:24:00.500]  會死人的
[00:24:00.500 --> 00:24:02.000]  你會發覺這個故事裡面
[00:24:02.000 --> 00:24:03.500]  只有兩種人
[00:24:03.500 --> 00:24:05.500]  一個就是貪財
[00:24:05.500 --> 00:24:06.500]  一個就是忠心
[00:24:06.500 --> 00:24:08.500]  耶穌不給你第三選擇
[00:24:08.500 --> 00:24:09.500]  所以你和我都要想一下
[00:24:09.500 --> 00:24:10.500]  究竟我們是貪財
[00:24:10.500 --> 00:24:11.500]  好像法利賽人
[00:24:11.500 --> 00:24:13.500]  可能說我不會嘲笑耶穌
[00:24:13.500 --> 00:24:14.500]  你不嘲笑耶穌
[00:24:14.500 --> 00:24:15.500]  你有沒有跟隨耶穌呢?
[00:24:15.500 --> 00:24:16.500]  你明白嗎?
[00:24:16.500 --> 00:24:18.500]  我在想他在中間
[00:24:18.500 --> 00:24:19.500]  沒有中間
[00:24:19.500 --> 00:24:21.500]  耶穌不讓你在中間
[00:24:21.500 --> 00:24:23.500]  如果你不是跟隨耶穌
[00:24:23.500 --> 00:24:25.500]  你是在嘲笑祂
[00:24:25.500 --> 00:24:27.500]  你不接受祂的投資計劃
[00:24:27.500 --> 00:24:29.500]  耶穌給我們的投資計劃
[00:24:29.500 --> 00:24:32.500]  這是一個震撼的投資計劃
[00:24:32.500 --> 00:24:36.500]  一個令人驚人的投資計劃
[00:24:36.500 --> 00:24:39.500]  是將我們完全奮身在天國裡面
[00:24:39.500 --> 00:24:40.500]  應用是什麼呢?
[00:24:40.500 --> 00:24:42.500]  貪財致命
[00:24:42.500 --> 00:24:44.500]  忠心發財
[00:24:44.500 --> 00:24:45.500]  發財
[00:24:45.500 --> 00:24:46.500]  你喜歡貪財
[00:24:46.500 --> 00:24:47.500]  忠心就會發財
[00:24:47.500 --> 00:24:48.500]  忠心什麼呢?
[00:24:48.500 --> 00:24:50.500]  忠心去專注在天國
[00:24:50.500 --> 00:24:51.500]  我想跟你說
[00:24:51.500 --> 00:24:53.500]  在整個《馬可福音》裡面
[00:24:53.500 --> 00:24:54.500]  所有的福音書
[00:24:54.500 --> 00:24:56.500]  都是一個忠心
[00:24:56.500 --> 00:24:57.500]  那個忠心是什麼呢?
[00:24:57.500 --> 00:24:58.500]  天國的彌臨
[00:24:58.500 --> 00:24:59.500]  天國的彌臨
[00:24:59.500 --> 00:25:01.500]  告訴我們這個世界
[00:25:01.500 --> 00:25:03.500]  有一個很基本的
[00:25:03.500 --> 00:25:04.500]  有一樣東西是完全改變了
[00:25:04.500 --> 00:25:05.500]  耶穌的彌臨
[00:25:05.500 --> 00:25:07.500]  改變了這個世界
[00:25:07.500 --> 00:25:08.500]  如果你想一下
[00:25:08.500 --> 00:25:09.500]  從前這個世界
[00:25:09.500 --> 00:25:11.500]  當這個世界
[00:25:11.500 --> 00:25:13.500]  如果沒有上帝
[00:25:13.500 --> 00:25:14.500]  耶穌沒有來
[00:25:14.500 --> 00:25:15.500]  不會有審判
[00:25:15.500 --> 00:25:16.500]  耶穌沒有教導
[00:25:16.500 --> 00:25:19.500]  這個世界每個人都在生活
[00:25:19.500 --> 00:25:21.500]  生老病死
[00:25:21.500 --> 00:25:23.500]  每個人都有那幾十年
[00:25:23.500 --> 00:25:24.500]  頂多一百年
[00:25:24.500 --> 00:25:26.500]  每個人都是這樣的話
[00:25:26.500 --> 00:25:30.500]  那你去追求地上的榮華富貴
[00:25:30.500 --> 00:25:32.500]  好像是很合理的
[00:25:32.500 --> 00:25:34.500]  我們今天早上有酒
[00:25:34.500 --> 00:25:35.500]  今早有醉
[00:25:35.500 --> 00:25:36.500]  去享受
[00:25:36.500 --> 00:25:38.500]  或者甚至我計劃退休
[00:25:38.500 --> 00:25:40.500]  最後那幾年
[00:25:40.500 --> 00:25:41.500]  但是耶穌的彌臨
[00:25:41.500 --> 00:25:42.500]  告訴你
[00:25:42.500 --> 00:25:45.500]  我們的生命有一個完全的改變
[00:25:45.500 --> 00:25:46.500]  整個世界都不一樣
[00:25:46.500 --> 00:25:48.500]  就是內層故事那件事
[00:25:48.500 --> 00:25:49.500]  那件事是什麼?
[00:25:49.500 --> 00:25:50.500]  他突然間
[00:25:50.500 --> 00:25:52.500]  他有一個生命的改變
[00:25:52.500 --> 00:25:53.500]  他會被炒油
[00:25:53.500 --> 00:25:56.500]  於是他馬上隨機應變
[00:25:56.500 --> 00:25:57.500]  老家告訴我們
[00:25:57.500 --> 00:25:58.500]  天國的彌臨
[00:25:58.500 --> 00:25:59.500]  耶穌的彌臨
[00:25:59.500 --> 00:26:00.500]  改變了這個世界
[00:26:00.500 --> 00:26:02.500]  所以我們的投資的portfolio
[00:26:02.500 --> 00:26:04.500]  你明白嗎?
[00:26:04.500 --> 00:26:05.500]  每個人
[00:26:05.500 --> 00:26:06.500]  你說我不做投資
[00:26:06.500 --> 00:26:07.500]  我不懂買股票
[00:26:07.500 --> 00:26:08.500]  不是
[00:26:08.500 --> 00:26:09.500]  每個人都是在投資自己的生命
[00:26:09.500 --> 00:26:11.500]  每個人都有一條命
[00:26:11.500 --> 00:26:12.500]  這個是共同的
[00:26:12.500 --> 00:26:13.500]  有些人厲害一點
[00:26:13.500 --> 00:26:14.500]  有些人蠢一點
[00:26:14.500 --> 00:26:15.500]  不是蠢一點
[00:26:15.500 --> 00:26:16.500]  有些人沒那麼厲害
[00:26:16.500 --> 00:26:18.500]  有些人際遇好一點
[00:26:18.500 --> 00:26:19.500]  有些人際遇沒那麼好
[00:26:19.500 --> 00:26:21.500]  但是每個人都是一條命
[00:26:21.500 --> 00:26:23.500]  每個人都是在投資這一條命
[00:26:23.500 --> 00:26:24.500]  那問題來了
[00:26:24.500 --> 00:26:25.500]  你怎麼投資?
[00:26:25.500 --> 00:26:28.500]  老家在說耶穌的彌臨
[00:26:28.500 --> 00:26:29.500]  天國的彌臨
[00:26:29.500 --> 00:26:32.500]  要改變我們每一個人的投資計劃
[00:26:32.500 --> 00:26:35.500]  正如今天Corona(新冠肺炎)來到
[00:26:35.500 --> 00:26:37.500]  你改不改變你的投資計劃?
[00:26:37.500 --> 00:26:39.500]  你以前可能是
[00:26:39.500 --> 00:26:41.500]  買很多股票
[00:26:41.500 --> 00:26:42.500]  跟石油有關
[00:26:42.500 --> 00:26:43.500]  你現在敢不敢買?
[00:26:43.500 --> 00:26:46.500]  你以前可能在國泰
[00:26:46.500 --> 00:26:48.500]  在那些航空公司
[00:26:48.500 --> 00:26:50.500]  你現在還敢不敢買?
[00:26:50.500 --> 00:26:51.500]  你現在買都買不及了
[00:26:51.500 --> 00:26:52.500]  踩遲了
[00:26:52.500 --> 00:26:54.500]  就是說你那個社會
[00:26:54.500 --> 00:26:57.500]  那個得而期待的應變
[00:26:57.500 --> 00:27:01.500]  是改變了你的投資計劃
[00:27:01.500 --> 00:27:03.500]  這個是老家在說的
[00:27:03.500 --> 00:27:05.500]  這個是耶穌跟我們說的
[00:27:05.500 --> 00:27:06.500]  如果你不改
[00:27:06.500 --> 00:27:07.500]  你仍然好像香港人
[00:27:07.500 --> 00:27:09.500]  或者這個世界人那樣去
[00:27:09.500 --> 00:27:11.500]  其實你看不到天國的彌臨
[00:27:11.500 --> 00:27:13.500]  那你就死了
[00:27:13.500 --> 00:27:14.500]  你繼續去貪財這個致命
[00:27:14.500 --> 00:27:15.500]  你又發不了達
[00:27:15.500 --> 00:27:17.500]  但是如果你可以隨機應變
[00:27:17.500 --> 00:27:19.500]  捉到那個契機
[00:27:19.500 --> 00:27:21.500]  現在去改變這個時機的時候
[00:27:21.500 --> 00:27:23.500]  你可以得到發達
[00:27:23.500 --> 00:27:24.000]  OK
[00:27:24.000 --> 00:27:25.500]  我想和你看看這個故事裡面
[00:27:25.500 --> 00:27:29.500]  這個故事裡面有四大對比
[00:27:29.500 --> 00:27:30.500]  四對
[00:27:30.500 --> 00:27:31.500]  就是對比
[00:27:31.500 --> 00:27:33.500]  一個是今世之治
[00:27:33.500 --> 00:27:34.500]  光明之治
[00:27:34.500 --> 00:27:35.500]  耶穌說今世之治
[00:27:35.500 --> 00:27:39.500]  在地上的投資是醒目很多的
[00:27:39.500 --> 00:27:41.500]  其實我就覺得
[00:27:41.500 --> 00:27:43.500]  光明之治在天國的投資是不是厲害呢?
[00:27:43.500 --> 00:27:44.500]  應該是厲害的
[00:27:44.500 --> 00:27:46.500]  不過我們都不是很厲害
[00:27:46.500 --> 00:27:47.500]  就是無所謂
[00:27:47.500 --> 00:27:49.500]  我們不需要和世人這樣
[00:27:49.500 --> 00:27:51.500]  投資得很好
[00:27:51.500 --> 00:27:53.500]  但是我們對天國的投資一定要去
[00:27:53.500 --> 00:27:54.500]  今世之治
[00:27:54.500 --> 00:27:55.500]  這個世界有兩種人
[00:27:55.500 --> 00:27:56.500]  耶穌的彌臨
[00:27:56.500 --> 00:27:57.500]  令這個世界有兩種人
[00:27:57.500 --> 00:27:58.500]  今世之治
[00:27:58.500 --> 00:27:59.500]  光明之治
[00:27:59.500 --> 00:28:01.500]  今世之治就是去地上搶
[00:28:01.500 --> 00:28:03.500]  搶就任由他們搶
[00:28:03.500 --> 00:28:04.500]  做什麼呢?
[00:28:04.500 --> 00:28:05.500]  那些是沒有用的
[00:28:05.500 --> 00:28:07.500]  今世之治不知道
[00:28:07.500 --> 00:28:08.500]  那個社會已經改變
[00:28:08.500 --> 00:28:09.500]  已經有新冠肺炎
[00:28:09.500 --> 00:28:10.500]  他都不知道
[00:28:10.500 --> 00:28:14.500]  還在狂買石油的股票
[00:28:14.500 --> 00:28:17.500]  狂買航空公司的股票
[00:28:17.500 --> 00:28:19.500]  傻子來的
[00:28:19.500 --> 00:28:22.500]  因為全部都會崩潰
[00:28:22.500 --> 00:28:24.500]  光明之治一早就退貨了
[00:28:24.500 --> 00:28:27.500]  一早就開始買其他的股
[00:28:27.500 --> 00:28:29.500]  可能去醫藥
[00:28:29.500 --> 00:28:30.500]  去研究
[00:28:30.500 --> 00:28:32.500]  這是一個比喻
[00:28:32.500 --> 00:28:34.500]  我不是叫你現在去做這件事
[00:28:34.500 --> 00:28:36.500]  第二個對比
[00:28:36.500 --> 00:28:38.500]  自己的世道
[00:28:38.500 --> 00:28:39.500]  就是今世
[00:28:39.500 --> 00:28:41.500]  永遠的著墨
[00:28:41.500 --> 00:28:42.500]  你可以明白
[00:28:42.500 --> 00:28:44.500]  今世之治知道
[00:28:44.500 --> 00:28:48.500]  在我們這個世界已經潛伏著
[00:28:48.500 --> 00:28:50.500]  潛伏著新冠肺炎
[00:28:50.500 --> 00:28:52.500]  於是他開始將他的股票
[00:28:52.500 --> 00:28:54.500]  在這裡撤退
[00:28:54.500 --> 00:28:56.500]  然後去哪裡呢?
[00:28:56.500 --> 00:28:58.500]  去一個永遠的著墨
[00:28:58.500 --> 00:28:59.500]  不義的前菜
[00:28:59.500 --> 00:29:00.500]  真實的前菜
[00:29:00.500 --> 00:29:01.500]  很有趣
[00:29:01.500 --> 00:29:02.500]  我們怎麼樣呢?
[00:29:02.500 --> 00:29:03.500]  我們現在看著
[00:29:03.500 --> 00:29:06.500]  我們現在自己手上擁有的前菜
[00:29:06.500 --> 00:29:08.500]  不要說他不義
[00:29:08.500 --> 00:29:10.500]  他在說一個對比
[00:29:10.500 --> 00:29:11.500]  對比是什麼呢?
[00:29:11.500 --> 00:29:12.500]  是假的
[00:29:12.500 --> 00:29:13.500]  不是真的
[00:29:13.500 --> 00:29:15.500]  然後有一個更真實的東西
[00:29:15.500 --> 00:29:18.500]  然後最小的事和最大的事
[00:29:18.500 --> 00:29:19.500]  我一會兒再跟你說
[00:29:19.500 --> 00:29:20.500]  最小的事
[00:29:20.500 --> 00:29:23.500]  這是我最終給大家的一些形容
[00:29:23.500 --> 00:29:25.500]  好,我們現在總結
[00:29:25.500 --> 00:29:26.500]  用三點來總結
[00:29:26.500 --> 00:29:28.500]  耶穌這個不義的財主
[00:29:28.500 --> 00:29:29.500]  他教我們什麼呢?
[00:29:29.500 --> 00:29:31.500]  三點就是這樣
[00:29:31.500 --> 00:29:33.500]  第一,前菜的沒用
[00:29:33.500 --> 00:29:34.500]  對於什麼呢?
[00:29:34.500 --> 00:29:36.500]  對於永恆的著墨有沒有用呢?
[00:29:36.500 --> 00:29:37.500]  沒用
[00:29:37.500 --> 00:29:39.500]  但是前菜的運用
[00:29:39.500 --> 00:29:40.500]  前菜是有用的
[00:29:40.500 --> 00:29:42.500]  我們手上現在拿著
[00:29:42.500 --> 00:29:44.500]  如果你在香港長大
[00:29:44.500 --> 00:29:45.500]  在世界長大
[00:29:45.500 --> 00:29:46.500]  還沒信主之前
[00:29:46.500 --> 00:29:47.500]  或者信了主之後
[00:29:47.500 --> 00:29:49.500]  我們都拿著一大堆
[00:29:49.500 --> 00:29:51.500]  沒辦法帶進永恆的錢
[00:29:51.500 --> 00:29:52.500]  但是這些錢
[00:29:52.500 --> 00:29:54.500]  我們可以在今世裡面
[00:29:54.500 --> 00:29:56.500]  是沒用的前菜
[00:29:56.500 --> 00:29:59.500]  可以變成很有用的天國財
[00:29:59.500 --> 00:30:01.500]  It's amazing
[00:30:01.500 --> 00:30:02.500]  你想想
[00:30:02.500 --> 00:30:04.500]  你拿著那些monopoly
[00:30:04.500 --> 00:30:06.500]  就是那些大富翁的假錢
[00:30:06.500 --> 00:30:08.500]  可以換到真錢的
[00:30:08.500 --> 00:30:10.500]  For a limited time
[00:30:10.500 --> 00:30:12.500]  你可不可以想像
[00:30:12.500 --> 00:30:13.500]  那你換不換呢?
[00:30:13.500 --> 00:30:14.500]  還是你
[00:30:14.500 --> 00:30:18.500]  不斷拿著那些大富翁的錢
[00:30:18.500 --> 00:30:19.500]  當是真錢
[00:30:19.500 --> 00:30:20.500]  然後人家說
[00:30:20.500 --> 00:30:21.500]  喂,搶不搶啊?
[00:30:21.500 --> 00:30:24.500]  你大富翁的100元可以跟我換
[00:30:24.500 --> 00:30:25.500]  美金100元你換不換啊?
[00:30:25.500 --> 00:30:26.500]  不換啊
[00:30:26.500 --> 00:30:27.500]  那為什麼這麼傻呢?
[00:30:27.500 --> 00:30:29.500]  看不到嘛,是不是?
[00:30:29.500 --> 00:30:31.500]  前菜的沒用
[00:30:31.500 --> 00:30:34.500]  前菜的運用
[00:30:34.500 --> 00:30:35.500]  第二
[00:30:35.500 --> 00:30:37.500]  忠心的獎賞
[00:30:37.500 --> 00:30:38.500]  不忠的儲不
[00:30:38.500 --> 00:30:41.500]  這個是很深度的東西
[00:30:41.500 --> 00:30:44.500]  忠心、運用、前菜
[00:30:44.500 --> 00:30:45.500]  是得到獎賞的
[00:30:45.500 --> 00:30:47.500]  但是不忠得到的儲不
[00:30:47.500 --> 00:30:49.500]  就不是你上到去沒那麼多錢
[00:30:49.500 --> 00:30:51.500]  你記得耶穌跟我們說
[00:30:51.500 --> 00:30:54.500]  我們前菜跟我們的永生
[00:30:54.500 --> 00:30:56.500]  是有一個很直接的關係
[00:30:56.500 --> 00:30:58.500]  不忠的人
[00:30:58.500 --> 00:31:00.500]  不懂得用錢的人
[00:31:00.500 --> 00:31:01.500]  這個人會當你的儲不
[00:31:01.500 --> 00:31:03.500]  這個儲不是永遠的儲不
[00:31:03.500 --> 00:31:06.500]  永遠的賬目和永遠的儲不
[00:31:06.500 --> 00:31:08.500]  一獨不能侍奉兩主
[00:31:08.500 --> 00:31:09.500]  OK?
[00:31:09.500 --> 00:31:11.500]  其實鼓勵你一定要用錢
[00:31:11.500 --> 00:31:13.500]  而當中有一個最重要的地方
[00:31:13.500 --> 00:31:15.500]  就是耶穌的尼林
[00:31:15.500 --> 00:31:17.500]  耶穌的尼林將整個遊戲
[00:31:17.500 --> 00:31:18.500]  整個遊戲
[00:31:18.500 --> 00:31:21.500]  整個世界完全的改變
[00:31:21.500 --> 00:31:22.500]  耶穌的尼林告訴我們
[00:31:22.500 --> 00:31:24.500]  這個世界已經過去
[00:31:24.500 --> 00:31:26.500]  所有的投資項目
[00:31:26.500 --> 00:31:28.500]  應該朝向新天新地
[00:31:28.500 --> 00:31:29.500]  我不是告訴你
[00:31:29.500 --> 00:31:30.500]  你不用吃飯
[00:31:30.500 --> 00:31:31.500]  很明顯
[00:31:31.500 --> 00:31:32.500]  我也在吃飯
[00:31:32.500 --> 00:31:35.500]  但是我在說一些很基本的東西
[00:31:35.500 --> 00:31:37.500]  你手上拿著的那些錢
[00:31:37.500 --> 00:31:38.500]  不要看得那麼重
[00:31:38.500 --> 00:31:39.500]  第二
[00:31:39.500 --> 00:31:41.500]  要努力的將你手上的錢
[00:31:41.500 --> 00:31:45.500]  趁著現在特別交易
[00:31:45.500 --> 00:31:48.500]  可以將那些monopoly的錢
[00:31:48.500 --> 00:31:49.500]  就是那些大富翁的錢
[00:31:49.500 --> 00:31:51.500]  換成真美金
[00:31:51.500 --> 00:31:54.500]  將地上的無用的錢
[00:31:54.500 --> 00:31:57.500]  混養成為永恆的財寶
[00:31:57.500 --> 00:32:00.500]  但是要最後上帝給我們的警惕
[00:32:00.500 --> 00:32:02.500]  不忠的處罰
[00:32:02.500 --> 00:32:04.500]  我們未必是
[00:32:04.500 --> 00:32:06.500]  如果我們對錢放不下
[00:32:06.500 --> 00:32:10.500]  如果我們只是拿著這些東西
[00:32:10.500 --> 00:32:12.500]  我們跟這個世界的投資計劃
[00:32:12.500 --> 00:32:13.500]  是沒有分別的話
[00:32:13.500 --> 00:32:14.500]  你小心了
[00:32:14.500 --> 00:32:17.500]  因為你真的未必去到那個永恆的住處
[00:32:17.500 --> 00:32:18.500]  但我不是告訴你
[00:32:18.500 --> 00:32:20.500]  你要靠你的行為
[00:32:20.500 --> 00:32:22.500]  靠你的錢買一個天國的地方
[00:32:22.500 --> 00:32:24.500]  你完全明白這個東西
[00:32:24.500 --> 00:32:26.500]  林穆斯不說這些東西的
[00:32:26.500 --> 00:32:27.500]  但是我告訴你
[00:32:27.500 --> 00:32:30.500]  你怎樣去運用你的錢
[00:32:30.500 --> 00:32:33.500]  反映了你的心在哪裡
[00:32:33.500 --> 00:32:36.500]  也都反映了你究竟你的將來
[00:32:36.500 --> 00:32:37.500]  你的永恆在哪裡
[00:32:37.500 --> 00:32:39.500]  這個非常要警惕的
[00:32:39.500 --> 00:32:44.500]  好 我想給大家一個應用或者鼓勵
[00:32:44.500 --> 00:32:49.500]  若是你們在不義的錢財上不忠心
[00:32:49.500 --> 00:32:53.500]  誰還把那真實的錢財托付你們呢?
[00:32:53.500 --> 00:32:57.500]  若是你們在別人的東西上不忠心
[00:32:57.500 --> 00:33:00.500]  誰還把你們自己的東西給你們呢?
[00:33:00.500 --> 00:33:03.500]  這兩節聖經都不容易解的
[00:33:03.500 --> 00:33:07.500]  不過我也不會花時間太多去講
[00:33:07.500 --> 00:33:09.500]  太多關於怎樣去解
[00:33:09.500 --> 00:33:12.500]  但是我想借這兩節聖經
[00:33:12.500 --> 00:33:15.500]  尤其是給我們當中的青年才俊
[00:33:15.500 --> 00:33:20.500]  前程感受的人去做一個應用
[00:33:20.500 --> 00:33:24.500]  錢呢 每個人都會賺一些的
[00:33:24.500 --> 00:33:26.500]  有人賺得多 有人賺得少
[00:33:26.500 --> 00:33:30.500]  錢是上帝給我們的一個試金石
[00:33:30.500 --> 00:33:32.500]  如果我是你呢
[00:33:32.500 --> 00:33:34.500]  我要在小事上面
[00:33:34.500 --> 00:33:37.500]  我告訴你 這個其實是一個小事
[00:33:37.500 --> 00:33:39.500]  你記得那時候耶穌最後講
[00:33:39.500 --> 00:33:41.500]  在最小和最大
[00:33:41.500 --> 00:33:43.500]  我告訴你原來錢是小事
[00:33:43.500 --> 00:33:45.500]  如果我們基督徒不明白
[00:33:45.500 --> 00:33:47.500]  基督徒以為錢是很大的事
[00:33:47.500 --> 00:33:49.500]  你以為我十一奉獻已經很大了
[00:33:49.500 --> 00:33:52.500]  不是的 錢是很小的事
[00:33:52.500 --> 00:33:54.500]  如果你十一都不行的話
[00:33:54.500 --> 00:33:57.500]  那你是最小的事 你肥了腦
[00:33:57.500 --> 00:33:59.500]  但是如果你可以在錢
[00:33:59.500 --> 00:34:01.500]  在小事上面忠心
[00:34:01.500 --> 00:34:03.500]  你覺得會怎樣呢?
[00:34:03.500 --> 00:34:05.500]  上帝會給你更多的
[00:34:05.500 --> 00:34:08.500]  耶穌經常說 有的更多會被給你
[00:34:08.500 --> 00:34:10.500]  沒有的連那一點點都沒有
[00:34:10.500 --> 00:34:14.500]  如果你連小事
