
[00:00:00.000 --> 00:00:04.000]  按照教會的傳統,章林祈有四個主日
[00:25:19.000 --> 00:25:20.000]  如果祂是寶寶
[00:25:20.000 --> 00:25:21.000]  祂怎會不跟呢
[00:25:21.000 --> 00:25:25.000]  我們長大了,上帝也不跟
[00:25:25.000 --> 00:25:26.000]  但如果祂是寶寶
[00:25:26.000 --> 00:25:28.000]  我們經常跟著上帝
[00:25:28.000 --> 00:25:32.000]  就是這麼簡單的道理
[00:25:32.000 --> 00:25:34.000]  我想跟大家讀幾段聖經
[00:25:34.000 --> 00:25:40.000]  就會結束我今天的講道
[00:25:40.000 --> 00:25:43.000]  大家可以聽我讀就行了
[00:25:43.000 --> 00:25:46.000]  第一段是詩篇記131篇
[00:25:46.000 --> 00:25:52.000]  第一至第三節
[00:25:52.000 --> 00:25:54.000]  耶和華
[00:25:54.000 --> 00:25:57.000]  我的心不狂妄
[00:25:57.000 --> 00:26:00.000]  我的眼不高傲
[00:26:00.000 --> 00:26:04.000]  眾大和測不透的事
[00:26:04.000 --> 00:26:08.000]  我也不感恨
[00:26:08.000 --> 00:26:12.000]  我使我心安靜平穩
[00:26:12.000 --> 00:26:19.000]  好像母親懷中斷奶的孩子
[00:26:19.000 --> 00:26:22.000]  我的心在我裏面
[00:26:22.000 --> 00:26:25.000]  如同斷過奶的孩子
[00:26:25.000 --> 00:26:29.000]  以色列,你當仰望耶和華
[00:26:29.000 --> 00:26:34.000]  從今時直到永遠
[00:26:34.000 --> 00:26:39.000]  另外一段是詩篇8篇的第一第二節
[00:26:39.000 --> 00:26:44.000]  耶和華,我們的主啊
[00:26:44.000 --> 00:26:47.000]  你的名在全地何其美
[00:26:47.000 --> 00:26:51.000]  你將你的榮耀彰顯於天
[00:26:51.000 --> 00:26:54.000]  你因敵人的緣故
[00:26:54.000 --> 00:26:58.000]  從孩童和吃奶的口中
[00:26:58.000 --> 00:27:00.000]  建立了能力
[00:27:00.000 --> 00:27:05.000]  使仇敵和報仇的閉口無言
[00:27:05.000 --> 00:27:07.000]  第三段
[00:27:07.000 --> 00:27:11.000]  馬太福音十一章二十五二十六節
[00:27:11.000 --> 00:27:16.000]  那時耶穌說:父啊,天地的主
[00:27:16.000 --> 00:27:18.000]  我感謝你
[00:27:18.000 --> 00:27:20.000]  因為你把這些事
[00:27:20.000 --> 00:27:23.000]  向聰明和智慧的人隱藏起來
[00:27:23.000 --> 00:27:26.000]  向嬰孩啟示出來
[00:27:26.000 --> 00:27:40.000]  父啊,是的,你的美意本是如此
[00:27:40.000 --> 00:27:43.000]  耳馬內利
[00:27:43.000 --> 00:27:47.000]  不只是上帝應許給我們一個救主
[00:27:47.000 --> 00:27:51.000]  也是召喚我們要好像一個嬰孩一樣
[00:27:51.000 --> 00:27:53.000]  不要倚靠自己的能力
[00:27:53.000 --> 00:27:55.000]  或者其他人的能力
[00:27:55.000 --> 00:27:58.000]  即使我們遇上危難
[00:27:58.000 --> 00:28:01.000]  或者是一些侵害
[00:28:01.000 --> 00:28:04.000]  我們仍然要保持那種純真
[00:28:04.000 --> 00:28:05.000]  那種良善
[00:28:05.000 --> 00:28:06.000]  那種信靠
[00:28:06.000 --> 00:28:07.000]  那種信服
[00:28:07.000 --> 00:28:11.000]  好像耶穌一樣
[00:28:11.000 --> 00:28:12.000]  我們時常期待
[00:28:12.000 --> 00:28:14.000]  耶穌以一種權能者的形態出現
[00:28:14.000 --> 00:28:17.000]  幫我們擺平所有的事
[00:28:17.000 --> 00:28:21.000]  但聖誕節告訴我們
[00:28:21.000 --> 00:28:29.000]  耶穌是以嬰孩的形象來到這個世界
[00:28:29.000 --> 00:28:32.000]  來將救贖帶來
[00:28:32.000 --> 00:28:36.000]  這就是耳馬內利的召喚
[00:28:36.000 --> 00:28:41.000]  我們祈禱
[00:28:41.000 --> 00:28:53.000]  我們的主求你幫助我們
[00:28:53.000 --> 00:28:55.000]  因為我們要迴轉
[00:28:55.000 --> 00:28:59.000]  實在是不容易
[00:28:59.000 --> 00:29:02.000]  但你是召喚我們
[00:29:02.000 --> 00:29:05.000]  你既召喚我們
[00:29:05.000 --> 00:29:08.000]  背起十架來跟從你
[00:29:08.000 --> 00:29:12.000]  但如果我們不能成為一個嬰孩一樣的人
[00:29:12.000 --> 00:29:19.000]  我們又怎麼可能成為一個
[00:29:19.000 --> 00:29:24.000]  願意背起十字架的人呢?
[00:29:24.000 --> 00:29:28.000]  這裡根本就是同一回事
[00:29:28.000 --> 00:29:32.000]  主也求你在聖誕節的時候
[00:29:32.000 --> 00:29:35.000]  你藉著這個嬰孩的形象
[00:29:35.000 --> 00:29:38.000]  對我們再次發出
[00:29:38.000 --> 00:29:41.000]  耳馬內利的召喚
[00:29:41.000 --> 00:29:46.000]  讓我們的心像一個嬰孩一樣
[00:29:46.000 --> 00:29:50.000]  投入你的懷抱當中
[00:29:50.000 --> 00:29:53.000]  我們祈禱奉耶穌基督的名
[00:29:53.000 --> 00:29:55.000]  誠心所願
