
[00:00:00.000 --> 00:00:01.860]  各位電影節目的平安
[00:16:38.100 --> 00:16:39.100]  我已經在祈禱了
[00:16:39.100 --> 00:16:40.100]  我已經在祈禱了
[00:16:48.100 --> 00:16:49.100]  我已經在祈禱了
[00:16:49.100 --> 00:16:50.100]  我已經在祈禱了
[00:16:50.100 --> 00:16:51.100]  我已經在祈禱了
[00:16:51.100 --> 00:16:52.100]  我已經在祈禱了
[00:16:52.100 --> 00:16:53.100]  我已經在祈禱了
[00:16:53.100 --> 00:16:54.100]  我已經在祈禱了
[00:16:54.100 --> 00:16:55.100]  我已經在祈禱了
[00:16:55.100 --> 00:16:56.100]  我已經在祈禱了
[00:16:56.100 --> 00:16:57.100]  我已經在祈禱了
[00:16:57.100 --> 00:16:58.100]  我已經在祈禱了
[00:16:58.100 --> 00:16:59.100]  我已經在祈禱了
[00:16:59.100 --> 00:17:00.100]  我已經在祈禱了
[00:17:00.100 --> 00:17:01.100]  我已經在祈禱了
[00:17:01.100 --> 00:17:02.100]  我已經在祈禱了
[00:17:02.100 --> 00:17:03.100]  我已經在祈禱了
[00:17:03.100 --> 00:17:04.100]  我已經在祈禱了
[00:17:04.100 --> 00:17:05.100]  我已經在祈禱了
[00:17:05.100 --> 00:17:06.100]  我已經在祈禱了
[00:17:06.100 --> 00:17:07.100]  我已經在祈禱了
[00:17:07.100 --> 00:17:08.100]  我已經在祈禱了
[00:17:08.100 --> 00:17:09.100]  我已經在祈禱了
[00:17:09.100 --> 00:17:10.100]  我已經在祈禱了
[00:17:18.100 --> 00:17:21.100]  就連我們內心裡面最深深處
[00:17:21.100 --> 00:17:24.100]  你都看得很清楚
[00:17:24.100 --> 00:17:28.100]  所以今天求聖靈在我們心裡面去工作
[00:17:28.100 --> 00:17:31.100]  叫我們看得到
[00:17:31.100 --> 00:17:34.100]  知道神祢的心意
[00:17:34.100 --> 00:17:37.100]  看得到我們掙扎的地方
[00:17:37.100 --> 00:17:41.100]  以致我們願意將這些掙扎
[00:17:41.100 --> 00:17:43.100]  交託給神祢
[00:17:43.100 --> 00:17:45.100]  求主祢帶領我們
[00:17:45.100 --> 00:17:46.100]  光照我們
[00:17:47.100 --> 00:17:49.100]  祈禱奉耶穌基督的聖名
[00:17:49.100 --> 00:17:50.100]  祈禱奉耶穌基督的聖名
[00:17:50.100 --> 00:17:51.100]  祈禱奉耶穌基督的聖名
[00:17:51.100 --> 00:17:52.100]  祈禱奉耶穌基督的聖名
[00:17:52.100 --> 00:17:53.100]  阿們
[00:17:53.100 --> 00:17:54.100]  阿們
[00:17:54.100 --> 00:17:55.100]  弟兄姊妹
[00:17:55.100 --> 00:17:56.100]  剛才那幾分鐘安靜裡面
[00:17:56.100 --> 00:17:57.100]  剛才那幾分鐘安靜裡面
[00:17:57.100 --> 00:17:59.100]  你的腦海裡面有沒有浮現到一些掙扎呢
[00:17:59.100 --> 00:18:00.100]  你的腦海裡面有沒有浮現到一些掙扎呢
[00:18:00.100 --> 00:18:01.100]  當然了
[00:18:01.100 --> 00:18:02.100]  當然了
[00:18:02.100 --> 00:18:03.100]  我想都有兩個可能性
[00:18:03.100 --> 00:18:04.100]  我想都有兩個可能性
[00:18:04.100 --> 00:18:05.100]  如果你說沒有的時候
[00:18:05.100 --> 00:18:06.100]  如果你說沒有的時候
[00:18:06.100 --> 00:18:07.100]  第一
[00:18:07.100 --> 00:18:08.100]  第一
[00:18:08.100 --> 00:18:09.100]  你生活上已經是非常順服
[00:18:09.100 --> 00:18:10.100]  你生活上已經是非常順服
[00:18:10.100 --> 00:18:11.100]  我恭喜你
[00:18:11.100 --> 00:18:12.100]  我恭喜你
[00:18:12.100 --> 00:18:13.100]  第二
[00:18:17.100 --> 00:18:18.100]  你還沒有盡力
[00:18:18.100 --> 00:18:19.100]  你還沒有盡力
[00:18:19.100 --> 00:18:20.100]  因為當你盡力的時候
[00:18:20.100 --> 00:18:21.100]  因為當你盡力的時候
[00:18:21.100 --> 00:18:22.100]  你會經歷到
[00:18:22.100 --> 00:18:23.100]  我們天父的價值觀
[00:18:23.100 --> 00:18:24.100]  我們天父的價值觀
[00:18:24.100 --> 00:18:25.100]  和這個世界上的價值觀
[00:18:25.100 --> 00:18:26.100]  和這個世界上的價值觀
[00:18:26.100 --> 00:18:27.100]  很多不同
[00:18:27.100 --> 00:18:28.100]  我們會面對很多挑戰
[00:18:28.100 --> 00:18:29.100]  我們會面對很多挑戰
[00:18:29.100 --> 00:18:30.100]  在這個地球上生活有挑戰
[00:18:30.100 --> 00:18:31.100]  在這個地球上生活有挑戰
[00:18:31.100 --> 00:18:32.100]  會有掙扎
[00:18:32.100 --> 00:18:33.100]  會有掙扎
[00:18:33.100 --> 00:18:34.100]  同樣神也對我們生命
[00:18:34.100 --> 00:18:35.100]  同樣神也對我們生命
[00:18:35.100 --> 00:18:36.100]  有很多不同的計劃
[00:18:36.100 --> 00:18:37.100]  有很多不同的計劃
[00:18:37.100 --> 00:18:38.100]  是在挑戰我們
[00:18:38.100 --> 00:18:39.100]  是在挑戰我們
[00:18:39.100 --> 00:18:40.100]  離開我們安殊的地帶
[00:18:40.100 --> 00:18:41.100]  離開我們安殊的地帶
[00:18:41.100 --> 00:18:47.100]  所以第二點我想和大家分享
[00:18:47.100 --> 00:18:48.100]  所以第二點我想和大家分享
[00:18:48.100 --> 00:18:49.100]  克西瑪利園是一個什麼地方
[00:18:49.100 --> 00:18:50.100]  克西瑪利園是一個什麼地方
[00:18:50.100 --> 00:18:51.100]  雖然有很多掙扎
[00:18:51.100 --> 00:18:52.100]  但克西瑪利園是一個得著勝利的地方
[00:18:52.100 --> 00:18:53.100]  但克西瑪利園是一個得著勝利的地方
[00:18:53.100 --> 00:18:54.100]  但克西瑪利園是一個得著勝利的地方
[00:18:54.100 --> 00:18:55.100]  這個對我們來說是一個好消息
[00:18:55.100 --> 00:18:56.100]  這個對我們來說是一個好消息
[00:18:56.100 --> 00:18:57.100]  是一個福音
[00:18:57.100 --> 00:18:58.100]  不是說我們人生就是這樣
[00:18:58.100 --> 00:18:59.100]  不是說我們人生就是這樣
[00:18:59.100 --> 00:19:00.100]  經常有很多掙扎很辛苦
[00:19:00.100 --> 00:19:01.100]  經常有很多掙扎很辛苦
[00:19:01.100 --> 00:19:02.100]  克西瑪利園是一個得著勝利的地方
[00:19:02.100 --> 00:19:03.100]  克西瑪利園是一個得著勝利的地方
[00:19:03.100 --> 00:19:13.100]  克西瑪利園是一個得著勝利的地方
[00:19:13.100 --> 00:19:14.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:14.100 --> 00:19:15.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:15.100 --> 00:19:16.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:16.100 --> 00:19:17.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:17.100 --> 00:19:18.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:18.100 --> 00:19:19.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:19.100 --> 00:19:20.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:20.100 --> 00:19:21.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:21.100 --> 00:19:22.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:22.100 --> 00:19:23.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:23.100 --> 00:19:48.100]  因為在克西瑪利園我們可以開放地祈禱
[00:19:53.100 --> 00:19:55.100]  預備 1 2 3
[00:20:23.100 --> 00:20:34.100]  這裏特別強調了耶穌三次的祈禱
[00:20:34.100 --> 00:20:39.100]  你會看到耶穌的內心裏面的轉變是怎樣
[00:20:39.100 --> 00:20:40.100]  由第一次的禱告
[00:20:40.100 --> 00:20:43.100]  祂求神撫難這個寶貝離開祂
[00:20:43.100 --> 00:20:45.100]  最好就不用祂去面對
[00:20:45.100 --> 00:20:48.100]  到後來祂慢慢第二次第三次
[00:20:48.100 --> 00:20:53.100]  都是求神意志成全
[00:20:53.100 --> 00:20:55.100]  那個信服程度是不同了
[00:20:55.100 --> 00:20:58.100]  那個接受程度是不同了
[00:20:58.100 --> 00:21:01.100]  在禱告裏面我們其實可以開放自己
[00:21:01.100 --> 00:21:03.100]  去表白我們的掙扎
[00:21:03.100 --> 00:21:05.100]  表明我們自己的心願
[00:21:05.100 --> 00:21:09.100]  透過禱告我們可以明白神的心意
[00:21:09.100 --> 00:21:12.100]  透過禱告我們可以交託給神
[00:21:12.100 --> 00:21:14.100]  耶穌祂由避開
[00:21:14.100 --> 00:21:16.100]  祂很坦誠地跟神說祂想避開
[00:21:16.100 --> 00:21:18.100]  祂不想面對這個苦難
[00:21:18.100 --> 00:21:21.100]  到祂甘心樂意去接受這個苦難
[00:21:21.100 --> 00:21:23.100]  弟兄姊妹有時講開禱告
[00:21:23.100 --> 00:21:26.100]  我們會太過神聖化自己
[00:21:26.100 --> 00:21:29.100]  或者身邊的弟兄姊妹
[00:21:29.100 --> 00:21:33.100]  有時我們經常覺得
[00:21:33.100 --> 00:21:34.100]  你不應該這樣想
[00:21:34.100 --> 00:21:36.100]  有困難的時候
[00:21:36.100 --> 00:21:41.100]  你的心裏面有些負面想法是不應該的
[00:21:41.100 --> 00:21:42.100]  你面對困難的時候
[00:21:42.100 --> 00:21:44.100]  不應該有些負面的想法
[00:21:44.100 --> 00:21:47.100]  或者甚至不應該想逃避
[00:21:47.100 --> 00:21:49.100]  因為當你有這樣的負面想法
[00:21:49.100 --> 00:21:50.100]  你這樣逃避的時候
[00:21:50.100 --> 00:21:52.100]  你就是不依靠神
[00:21:52.100 --> 00:21:55.100]  不屬靈的表現
[00:21:55.100 --> 00:22:01.100]  會不會呢?
[00:22:01.100 --> 00:22:03.100]  但反過來我們想想
[00:22:03.100 --> 00:22:04.100]  我們和耶穌一樣
[00:22:04.100 --> 00:22:06.100]  我們在這個地上生活的時候
[00:22:06.100 --> 00:22:08.100]  我們都是人
[00:22:08.100 --> 00:22:11.100]  我們一樣都會有自己的
[00:22:11.100 --> 00:22:13.100]  一些的掙扎
[00:22:13.100 --> 00:22:16.100]  一些的情感
[00:22:16.100 --> 00:22:18.100]  所以你完全不用擔心
[00:22:18.100 --> 00:22:21.100]  耶穌祂自己都經歷過
[00:22:21.100 --> 00:22:24.100]  祂都面對過這個挑戰這個困苦
[00:22:24.100 --> 00:22:26.100]  但是祂勝過
[00:22:26.100 --> 00:22:28.100]  祂很明白你的處境
[00:22:28.100 --> 00:22:31.100]  你只是很坦誠地在神面前
[00:22:31.100 --> 00:22:34.100]  將你和神聊天
[00:22:34.100 --> 00:22:36.100]  你可以和神問為什麼
[00:22:36.100 --> 00:22:41.100]  甚至問神為什麼是我
[00:22:41.100 --> 00:22:43.100]  你可以和神說我不想
[00:22:43.100 --> 00:22:49.100]  不要給我
[00:22:49.100 --> 00:22:50.100]  最不好就是
[00:22:50.100 --> 00:22:51.100]  明明自己心裡想
[00:22:51.100 --> 00:22:53.100]  就經常掩飾著自己
[00:22:53.100 --> 00:22:54.100]  不和神去說
[00:22:54.100 --> 00:22:56.100]  不和身邊的人去說
[00:22:56.100 --> 00:22:58.100]  相反有時候我們也會在禱告裡面
[00:22:58.100 --> 00:23:00.100]  經常以為
[00:23:00.100 --> 00:23:02.100]  我們禱告就禱告
[00:23:02.100 --> 00:23:06.100]  神就會按著我們所求的東西
[00:23:06.100 --> 00:23:11.100]  去實現出來
[00:23:11.100 --> 00:23:13.100]  當然神告訴我們
[00:23:13.100 --> 00:23:17.100]  只要我們按著祂心意的祈求的時候
[00:23:17.100 --> 00:23:20.100]  神就會成就
[00:23:20.100 --> 00:23:21.100]  所以你留意一下
[00:23:21.100 --> 00:23:23.100]  我們的禱告的重點
[00:23:23.100 --> 00:23:24.100]  很奇妙的
[00:23:24.100 --> 00:23:26.100]  禱告是會慢慢幫助你
[00:23:26.100 --> 00:23:28.100]  你的焦點去改變
[00:23:28.100 --> 00:23:31.100]  由你一開始覺得自己很痛苦
[00:23:31.100 --> 00:23:32.100]  很困難
[00:23:32.100 --> 00:23:33.100]  很負面
[00:23:33.100 --> 00:23:34.100]  自己要面對這個困難
[00:23:34.100 --> 00:23:36.100]  禱告能夠幫助你
[00:23:36.100 --> 00:23:37.100]  看得更加全面
[00:23:37.100 --> 00:23:39.100]  你所面對的處境
[00:23:39.100 --> 00:23:40.100]  是一個怎樣的處境
[00:23:40.100 --> 00:23:42.100]  禱告能夠幫助你
[00:23:42.100 --> 00:23:44.100]  更加看得到神
[00:23:44.100 --> 00:23:46.100]  就是在你這個困難當中
[00:23:46.100 --> 00:23:49.100]  祂的能力有多麼大
[00:23:49.100 --> 00:23:51.100]  禱告裡面讓你知道
[00:23:51.100 --> 00:23:52.100]  原來有神在
[00:23:52.100 --> 00:23:54.100]  這麼強大的神在的時候
[00:23:54.100 --> 00:23:56.100]  你不再需要為這些
[00:23:56.100 --> 00:23:58.100]  芝麻綠豆的事情
[00:23:58.100 --> 00:24:00.100]  而這麼痛苦
[00:24:00.100 --> 00:24:03.100]  你和神會在禱告裡面相遇
[00:24:03.100 --> 00:24:05.100]  你會問為什麼是我
[00:24:05.100 --> 00:24:07.100]  你會問為什麼不是我
[00:24:07.100 --> 00:24:10.100]  你會從一個困苦困惑
[00:24:10.100 --> 00:24:12.100]  甚至埋怨
[00:24:12.100 --> 00:24:14.100]  到一個感謝讚美
[00:24:14.100 --> 00:24:16.100]  你會經歷這個歷程
[00:24:16.100 --> 00:24:20.100]  因為當你開放禱告的時候
[00:24:20.100 --> 00:24:23.100]  神就會在你心裡面去工作
[00:24:23.100 --> 00:24:26.100]  重點就是開放你的心
[00:24:26.100 --> 00:24:28.100]  去禱告神
[00:24:28.100 --> 00:24:30.100]  克西瑪利園能夠得勝
[00:24:30.100 --> 00:24:32.100]  就是因為我們開放我們的心
[00:24:32.100 --> 00:24:34.100]  向神去禱告
[00:24:34.100 --> 00:24:36.100]  完完全全坦坦白白的
[00:24:36.100 --> 00:24:38.100]  將自己心裡面所想的
[00:24:38.100 --> 00:24:41.100]  和神去說
[00:24:41.100 --> 00:24:43.100]  第二點
[00:24:43.100 --> 00:24:45.100]  為什麼我們能夠在克西瑪利園
[00:24:45.100 --> 00:24:47.100]  經歷得勝呢
[00:24:47.100 --> 00:24:48.100]  很特別
[00:24:48.100 --> 00:24:50.100]  這點當我看的時候
[00:24:50.100 --> 00:24:53.100]  第二點
[00:24:53.100 --> 00:24:55.100]  門訓
[00:24:55.100 --> 00:24:56.100]  然後
[00:24:56.100 --> 00:24:58.100]  哇 牧師什麼門訓啊
[00:24:58.100 --> 00:24:59.100]  我左看右看
[00:24:59.100 --> 00:25:01.100]  看不到這段經文有說過門訓這兩個字
[00:25:01.100 --> 00:25:05.100]  是不是因為教會最近常常推門訓
[00:25:05.100 --> 00:25:07.100]  所以特意說門訓
[00:25:07.100 --> 00:25:09.100]  很奇妙 兄弟姐妹
[00:25:09.100 --> 00:25:11.100]  當我們看這段經文的時候
[00:25:11.100 --> 00:25:14.100]  其實正正耶穌基督就在這個時間
[00:25:14.100 --> 00:25:16.100]  正在做門訓
[00:25:16.100 --> 00:25:19.100]  在克西瑪利園充滿掙扎的地方裡面
[00:25:19.100 --> 00:25:23.100]  祂正在做門徒訓練
[00:25:23.100 --> 00:25:25.100]  耶穌獨自要走上十字架
[00:25:25.100 --> 00:25:26.100]  是很孤單的
[00:25:26.100 --> 00:25:27.100]  我剛才說了
[00:25:27.100 --> 00:25:29.100]  祂心裡面很想有人陪祂
[00:25:29.100 --> 00:25:30.100]  一時得一時
[00:25:30.100 --> 00:25:32.100]  很正常
[00:25:32.100 --> 00:25:34.100]  有同路人是很重要
[00:25:34.100 --> 00:25:35.100]  不過
[00:25:35.100 --> 00:25:38.100]  這段經文的重點不是想告訴我們
[00:25:38.100 --> 00:25:40.100]  同路人
[00:25:40.100 --> 00:25:42.100]  馬太福音這段經文
[00:25:42.100 --> 00:25:44.100]  寫作的特點
[00:25:44.100 --> 00:25:46.100]  是很想突出告訴我們
[00:25:46.100 --> 00:25:48.100]  耶穌基督在這個困難的時刻
[00:25:48.100 --> 00:25:51.100]  祂仍然爭取時間訓練門徒
[00:25:51.100 --> 00:25:53.100]  雖然這班門徒訓完一次
[00:25:53.100 --> 00:25:55.100]  說完一次又再訓著
[00:25:55.100 --> 00:25:57.100]  又訓又說又訓
[00:25:57.100 --> 00:25:59.100]  但是
[00:25:59.100 --> 00:26:02.100]  不代表這個門訓失敗
[00:26:02.100 --> 00:26:03.100]  甚至
[00:26:03.100 --> 00:26:06.100]  當耶穌基督被拉出去的時候
[00:26:06.100 --> 00:26:09.100]  這班門徒周圍四散
[00:26:09.100 --> 00:26:12.100]  彼得不認耶穌是主
[00:26:12.100 --> 00:26:13.100]  但不等於
[00:26:13.100 --> 00:26:16.100]  耶穌基督這個門徒訓練是失敗的
[00:26:16.100 --> 00:26:18.100]  從另外一個角度
[00:26:18.100 --> 00:26:22.100]  其實耶穌是很有計劃地訓練這班門徒
[00:26:22.100 --> 00:26:24.100]  要他們警醒禱告
[00:26:24.100 --> 00:26:27.100]  預備將要來的困難的日子
[00:26:27.100 --> 00:26:32.100]  耶穌基督受苦受難升天復活的日子
[00:26:32.100 --> 00:26:36.100]  得著這班門徒成為耶穌基督的接班人
[00:26:36.100 --> 00:26:37.100]  首先你看到
[00:26:37.100 --> 00:26:38.100]  經文裏面很有趣
[00:26:38.100 --> 00:26:39.100]  一開始的時候
[00:26:39.100 --> 00:26:42.100]  耶穌選了
[00:26:42.100 --> 00:26:45.100]  特別在門徒裏面選了三個人
[00:26:45.100 --> 00:26:47.100]  這三個人包括彼得
[00:26:47.100 --> 00:26:48.100]  約翰
[00:26:48.100 --> 00:26:51.100]  雅各
[00:26:51.100 --> 00:26:53.100]  而在這段經文
[00:26:53.100 --> 00:26:57.100]  耶穌回來見到他們睡著的時候
[00:26:57.100 --> 00:26:59.100]  和他們說了三次的說話
[00:26:59.100 --> 00:27:01.100]  我們請弟兄幫我們讀好不好
[00:27:01.100 --> 00:27:02.100]  預備一二三
[00:27:02.100 --> 00:27:05.100]  第一次
[00:27:05.100 --> 00:27:08.100]  你們不能和我警醒騙事嗎
[00:27:08.100 --> 00:27:11.100]  總要警醒禱告
[00:27:11.100 --> 00:27:13.100]  免得入了迷惑
[00:27:13.100 --> 00:27:15.100]  你們心靈固然願意
[00:27:15.100 --> 00:27:17.100]  欲體卻軟弱了
[00:27:17.100 --> 00:27:18.100]  第二次
[00:27:18.100 --> 00:27:21.100]  又來見他們睡著了
[00:27:21.100 --> 00:27:23.100]  因為他們的眼睛群眷
[00:27:23.100 --> 00:27:25.100]  第三次
[00:27:25.100 --> 00:27:26.100]  對他們說
[00:27:26.100 --> 00:27:30.100]  現在你們仍然睡覺安潔嗎
[00:27:30.100 --> 00:27:31.100]  時候到了
[00:27:31.100 --> 00:27:35.100]  人質被賣在罪人手裏了
[00:27:35.100 --> 00:27:36.100]  起來
[00:27:36.100 --> 00:27:37.100]  我們走吧
[00:27:37.100 --> 00:27:38.100]  看啊
[00:27:38.100 --> 00:27:40.100]  賣我的人近了
[00:27:40.100 --> 00:27:41.100]  如果你看聖經
[00:27:41.100 --> 00:27:43.100]  特別將馬太福音
[00:27:43.100 --> 00:27:45.100]  馬可福音和路加福音
[00:27:45.100 --> 00:27:49.100]  這三段同樣都有記載同一段的事蹟
[00:27:49.100 --> 00:27:51.100]  你將它們拍在一起
[00:27:51.100 --> 00:27:53.100]  去比較的時候
[00:27:53.100 --> 00:27:54.100]  你會看到
[00:27:54.100 --> 00:27:56.100]  馬太福音的作者特別
[00:27:56.100 --> 00:27:58.100]  很強調
[00:27:58.100 --> 00:27:59.100]  耶穌
[00:27:59.100 --> 00:28:00.100]  他的反應
[00:28:00.100 --> 00:28:02.100]  他怎樣這三次
[00:28:02.100 --> 00:28:05.100]  教導這班門徒
[00:28:05.100 --> 00:28:07.100]  第一次他其實是和門徒說的
[00:28:07.100 --> 00:28:09.100]  但是特別
[00:28:09.100 --> 00:28:10.100]  突出了彼得出來
[00:28:10.100 --> 00:28:12.100]  說和彼得去說
[00:28:12.100 --> 00:28:14.100]  就好像今天我和你們說話
[00:28:14.100 --> 00:28:15.100]  特意找一個人
[00:28:15.100 --> 00:28:17.100]  來和他說
[00:28:17.100 --> 00:28:19.100]  你信耶穌
[00:28:19.100 --> 00:28:20.100]  Pinky你信耶穌
[00:28:20.100 --> 00:28:22.100]  真是有福了
[00:28:22.100 --> 00:28:23.100]  其實呢
[00:28:23.100 --> 00:28:25.100]  這句說話不單止和Pinky說
[00:28:25.100 --> 00:28:26.100]  和大家都是有份說的
[00:28:26.100 --> 00:28:28.100]  不過我特別
[00:28:28.100 --> 00:28:31.100]  強調了Pinky
[00:28:31.100 --> 00:28:33.100]  正如這裏
[00:28:33.100 --> 00:28:34.100]  耶穌
[00:28:34.100 --> 00:28:35.100]  他強調了彼得
[00:28:35.100 --> 00:28:36.100]  為什麼
[00:28:36.100 --> 00:28:37.100]  你看看日後的日子裏面
[00:28:37.100 --> 00:28:40.100]  雖然彼得三次不認耶穌
[00:28:40.100 --> 00:28:41.100]  但是呢
[00:28:41.100 --> 00:28:43.100]  日後的時候
[00:28:43.100 --> 00:28:45.100]  彼得他回轉
[00:28:45.100 --> 00:28:47.100]  耶穌的使命叫他
[00:28:47.100 --> 00:28:48.100]  你回轉的時候
[00:28:48.100 --> 00:28:50.100]  你要兼顧你身邊的弟兄
[00:28:50.100 --> 00:28:51.100]  他做得到
[00:28:51.100 --> 00:28:53.100]  他甚至成為初期教會
[00:28:53.100 --> 00:28:55.100]  一個很重要的使徒
[00:28:55.100 --> 00:28:58.100]  一個教會的盤石
[00:28:58.100 --> 00:29:00.100]  在第二次耶穌和他們的對話
[00:29:00.100 --> 00:29:03.100]  雖然聖經裏沒有很明確地記載
[00:29:03.100 --> 00:29:05.100]  但是耶穌回來看的時候
[00:29:05.100 --> 00:29:07.100]  其中有一個解釋
[00:29:07.100 --> 00:29:09.100]  說這班門徒
[00:29:09.100 --> 00:29:12.100]  眼睛困倦
[00:29:12.100 --> 00:29:15.100]  第三次回來說的時候
[00:29:15.100 --> 00:29:17.100]  耶穌不單止和他們說
[00:29:17.100 --> 00:29:20.100]  你們仍然在睡覺
[00:29:20.100 --> 00:29:23.100]  時間到了
[00:29:23.100 --> 00:29:24.100]  要告訴他們
[00:29:24.100 --> 00:29:27.100]  你們要起來了
[00:29:27.100 --> 00:29:28.100]  因為為什麼
[00:29:28.100 --> 00:29:29.100]  當耶穌說完
[00:29:29.100 --> 00:29:31.100]  正正即刻說完的話
[00:29:31.100 --> 00:29:34.100]  那一班要來拉耶穌的人
[00:29:34.100 --> 00:29:37.100]  就馬上到了
[00:29:37.100 --> 00:29:38.100]  這班門徒日後
[00:29:38.100 --> 00:29:42.100]  他記得耶穌和他們所說過的語言
[00:29:42.100 --> 00:29:44.100]  耶穌的教導的時候
[00:29:44.100 --> 00:29:45.100]  他就知道
[00:29:45.100 --> 00:29:48.100]  我們信的夫子就是尼賽亞的救世主
[00:29:48.100 --> 00:29:50.100]  是救若所應驗
[00:29:50.100 --> 00:29:53.100]  所要應許應驗的救世主
[00:29:53.100 --> 00:29:55.100]  就是我們所信的夫子
[00:29:55.100 --> 00:29:59.100]  耶穌基督
[00:29:59.100 --> 00:30:01.100]  弟兄姊妹
[00:30:01.100 --> 00:30:02.100]  耶穌在臨死的時候
[00:30:02.100 --> 00:30:05.100]  他著眼點不是自己個人的安危
[00:30:05.100 --> 00:30:08.100]  而是他看得很長線
[00:30:08.100 --> 00:30:09.100]  門徒訓練
[00:30:09.100 --> 00:30:11.100]  他需要這班人承繼
[00:30:11.100 --> 00:30:16.100]  他在地上尼賽亞救世的使命
[00:30:16.100 --> 00:30:17.100]  我告訴你
[00:30:17.100 --> 00:30:19.100]  其實真的很神蹟
[00:30:19.100 --> 00:30:23.100]  當你越願意付出的時候
[00:30:23.100 --> 00:30:25.100]  你越有力量面對你生活
[00:30:25.100 --> 00:30:27.100]  現在面對的一些掙扎
[00:30:27.100 --> 00:30:28.100]  一些挑戰
[00:30:28.100 --> 00:30:30.100]  我認識一對基督徒夫婦
[00:30:30.100 --> 00:30:32.100]  其實他們自己在他們的家庭
[00:30:32.100 --> 00:30:34.100]  在他們的生活上
[00:30:34.100 --> 00:30:35.100]  經常都有很多的困難
[00:30:35.100 --> 00:30:37.100]  很多的挑戰
[00:30:37.100 --> 00:30:38.100]  但是他相反
[00:30:38.100 --> 00:30:40.100]  他在日常生活裡
[00:30:40.100 --> 00:30:42.100]  他很接待
[00:30:42.100 --> 00:30:43.100]  很關心
[00:30:43.100 --> 00:30:46.100]  很造就身邊那些年輕的夫婦
[00:30:46.100 --> 00:30:49.100]  以致他人生很有力量
[00:30:49.100 --> 00:30:51.100]  過完一關又一關
[00:30:51.100 --> 00:30:53.100]  他覺得很喜樂地
[00:30:53.100 --> 00:30:55.100]  面對他每一次的掙扎
[00:30:55.100 --> 00:30:57.100]  每一次的挑戰
[00:30:57.100 --> 00:31:00.100]  就是因為他人生裡不斷靠神
[00:31:00.100 --> 00:31:02.100]  不單只顧自己的事
[00:31:02.100 --> 00:31:03.100]  也顧身邊人的事
[00:31:03.100 --> 00:31:04.100]  造就身邊的人
[00:31:04.100 --> 00:31:06.100]  他更加有自己更加大的力量
[00:31:06.100 --> 00:31:10.100]  面對自己所要面對的困難挑戰
[00:31:10.100 --> 00:31:11.100]  弟兄姊妹
[00:31:11.100 --> 00:31:15.100]  教會有五六七個情
[00:31:15.100 --> 00:31:16.100]  多少人上過五教
[00:31:16.100 --> 00:31:19.100]  可不可以舉手給我們看看
[00:31:19.100 --> 00:31:21.100]  五個確據
[00:31:21.100 --> 00:31:22.100]  可不可以舉高一點呢
[00:31:22.100 --> 00:31:24.100]  好 大家看看
[00:31:24.100 --> 00:31:25.100]  好 感謝主
[00:31:25.100 --> 00:31:29.100]  六的 正在上或者上完的
[00:31:29.100 --> 00:31:30.100]  好 麻煩
[00:31:30.100 --> 00:31:34.100]  七的 有多少人上過
[00:31:34.100 --> 00:31:35.100]  幾個
[00:31:35.100 --> 00:31:36.100]  好笑
[00:31:36.100 --> 00:31:37.100]  幾個
[00:31:37.100 --> 00:31:39.100]  心意根深門徒訓練的
[00:31:39.100 --> 00:31:41.100]  多少人上過
[00:31:41.100 --> 00:31:43.100]  好
[00:31:43.100 --> 00:31:47.100]  為什麼教會要辦這些課程呢
[00:31:47.100 --> 00:31:49.100]  這些課程不只是課程
[00:31:49.100 --> 00:31:50.100]  想你讀完
[00:31:50.100 --> 00:31:52.100]  這麼簡單
[00:31:52.100 --> 00:31:55.100]  而是很想你
[00:31:55.100 --> 00:31:57.100]  你去裝備完之後
[00:31:57.100 --> 00:32:01.100]  你和其他人去受這些裝備
[00:32:01.100 --> 00:32:03.100]  我學完五的時候
[00:32:03.100 --> 00:32:07.100]  我就帶著他一起上五
[00:32:07.100 --> 00:32:08.100]  上完五之後
[00:32:08.100 --> 00:32:11.100]  我就帶著他和其他人
[00:32:11.100 --> 00:32:14.100]  教其他人去上五
[00:32:14.100 --> 00:32:16.100]  這個是門徒訓練的重點
[00:32:16.100 --> 00:32:18.100]  我是在訓練一些
[00:32:18.100 --> 00:32:21.100]  忠心能教導別人的人
[00:32:21.100 --> 00:32:22.100]  我希望教導到他
[00:32:22.100 --> 00:32:23.100]  他都能夠教導其他人
[00:32:23.100 --> 00:32:24.100]  去教導其他人
[00:32:24.100 --> 00:32:25.100]  教導其他人
[00:32:25.100 --> 00:32:27.100]  一路延續下去
[00:32:27.100 --> 00:32:29.100]  門徒訓練
[00:32:29.100 --> 00:32:30.100]  你會看到
